year,pgisced97,sex,ple0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,Lower Secondary Level,male,Yes,0.15171,128,940,0.12877,0.17466
2002,Lower Secondary Level,male,No,0.84829,812,940,0.82534,0.87123
2002,Lower Secondary Level,female,Yes,0.15522,272,1935,0.13908,0.17136
2002,Lower Secondary Level,female,No,0.84478,1663,1935,0.82864,0.86092
2002,Upper Secondary Level,male,Yes,0.17213,841,5538,0.16219,0.18207
2002,Upper Secondary Level,male,No,0.82787,4697,5538,0.81793,0.83781
2002,Upper Secondary Level,female,Yes,0.12381,623,5983,0.11546,0.13216
2002,Upper Secondary Level,female,No,0.87619,5360,5983,0.86784,0.88454
2002,Post-secondary Non-tertiary Level,male,Yes,0.08466,39,491,0.06001,0.10931
2002,Post-secondary Non-tertiary Level,male,No,0.91534,452,491,0.89069,0.93999
2002,Post-secondary Non-tertiary Level,female,Yes,0.07235,38,668,0.05269,0.09201
2002,Post-secondary Non-tertiary Level,female,No,0.92765,630,668,0.90799,0.94731
2002,First Stage of Tertiary Education,male,Yes,0.15855,136,1006,0.13597,0.18114
2002,First Stage of Tertiary Education,male,No,0.84145,870,1006,0.81886,0.86403
2002,First Stage of Tertiary Education,female,Yes,0.12171,66,727,0.09792,0.14549
2002,First Stage of Tertiary Education,female,No,0.87829,661,727,0.85451,0.90208
2002,Second Stage of Tertiary Education,male,Yes,0.09402,213,2583,0.08276,0.10528
2002,Second Stage of Tertiary Education,male,No,0.90598,2370,2583,0.89472,0.91724
2002,Second Stage of Tertiary Education,female,Yes,0.08484,121,1947,0.07246,0.09722
2002,Second Stage of Tertiary Education,female,No,0.91516,1826,1947,0.90278,0.92754
2003,No answer / don't know,male,No,0.93587,116,116,0.89110,0.98065
2003,No answer / don't know,female,No,0.92886,112,112,0.88104,0.97668
2003,Pre-primary Level,male,No,0.98508,293,293,0.97118,0.99899
2003,Pre-primary Level,female,No,0.99763,314,314,0.99225,1.00302
2003,Primary Level,male,No,0.79008,86,86,0.70350,0.87666
2003,Primary Level,female,No,0.83226,135,135,0.76900,0.89553
2003,Lower Secondary Level,male,Yes,0.15493,125,905,0.13134,0.17852
2003,Lower Secondary Level,male,No,0.84507,780,905,0.82148,0.86866
2003,Lower Secondary Level,female,Yes,0.15327,259,1810,0.13667,0.16987
2003,Lower Secondary Level,female,No,0.84673,1551,1810,0.83013,0.86333
2003,Upper Secondary Level,male,Yes,0.16421,792,5296,0.15423,0.17419
2003,Upper Secondary Level,male,No,0.83579,4504,5296,0.82581,0.84577
2003,Upper Secondary Level,female,Yes,0.12276,596,5751,0.11428,0.13124
2003,Upper Secondary Level,female,No,0.87724,5155,5751,0.86876,0.88572
2003,Post-secondary Non-tertiary Level,male,Yes,0.08748,37,478,0.06213,0.11284
2003,Post-secondary Non-tertiary Level,male,No,0.91252,441,478,0.88716,0.93787
2003,Post-secondary Non-tertiary Level,female,Yes,0.05800,37,672,0.04031,0.07569
2003,Post-secondary Non-tertiary Level,female,No,0.94200,635,672,0.92431,0.95969
2003,First Stage of Tertiary Education,male,Yes,0.16700,144,973,0.14355,0.19045
2003,First Stage of Tertiary Education,male,No,0.83300,829,973,0.80955,0.85645
2003,First Stage of Tertiary Education,female,Yes,0.13789,74,706,0.11244,0.16334
2003,First Stage of Tertiary Education,female,No,0.86211,632,706,0.83666,0.88756
2003,Second Stage of Tertiary Education,male,Yes,0.10677,220,2448,0.09454,0.11901
2003,Second Stage of Tertiary Education,male,No,0.89323,2228,2448,0.88099,0.90546
2003,Second Stage of Tertiary Education,female,Yes,0.08355,126,1886,0.07106,0.09604
2003,Second Stage of Tertiary Education,female,No,0.91645,1760,1886,0.90396,0.92894
2004,No answer / don't know,male,No,0.91822,131,131,0.87111,0.96532
2004,No answer / don't know,female,No,0.93501,116,116,0.88996,0.98007
2004,Pre-primary Level,male,No,0.99813,308,308,0.99329,1.00296
2004,Pre-primary Level,female,No,0.99878,328,328,0.99499,1.00257
2004,Primary Level,male,No,0.76899,80,80,0.67605,0.86194
2004,Primary Level,female,No,0.82293,128,128,0.75654,0.88932
2004,Lower Secondary Level,male,Yes,0.15663,120,835,0.13196,0.18130
2004,Lower Secondary Level,male,No,0.84337,715,835,0.81870,0.86804
2004,Lower Secondary Level,female,Yes,0.16183,257,1724,0.14444,0.17922
2004,Lower Secondary Level,female,No,0.83817,1467,1724,0.82078,0.85556
2004,Upper Secondary Level,male,Yes,0.17110,802,5140,0.16081,0.18140
2004,Upper Secondary Level,male,No,0.82890,4338,5140,0.81860,0.83919
2004,Upper Secondary Level,female,Yes,0.12846,612,5589,0.11969,0.13723
2004,Upper Secondary Level,female,No,0.87154,4977,5589,0.86277,0.88031
2004,Post-secondary Non-tertiary Level,male,Yes,0.08795,38,481,0.06262,0.11329
2004,Post-secondary Non-tertiary Level,male,No,0.91205,443,481,0.88671,0.93738
2004,Post-secondary Non-tertiary Level,female,Yes,0.05910,39,672,0.04126,0.07695
2004,Post-secondary Non-tertiary Level,female,No,0.94090,633,672,0.92305,0.95874
2004,First Stage of Tertiary Education,male,Yes,0.16937,140,932,0.14527,0.19346
2004,First Stage of Tertiary Education,male,No,0.83063,792,932,0.80654,0.85473
2004,First Stage of Tertiary Education,female,Yes,0.13145,72,705,0.10649,0.15641
2004,First Stage of Tertiary Education,female,No,0.86855,633,705,0.84359,0.89351
2004,Second Stage of Tertiary Education,male,Yes,0.11204,223,2414,0.09945,0.12462
2004,Second Stage of Tertiary Education,male,No,0.88796,2191,2414,0.87538,0.90055
2004,Second Stage of Tertiary Education,female,Yes,0.08882,131,1873,0.07593,0.10171
2004,Second Stage of Tertiary Education,female,No,0.91118,1742,1873,0.89829,0.92407
2005,No answer / don't know,male,No,0.95750,153,153,0.92544,0.98957
2005,No answer / don't know,female,No,0.96537,142,142,0.93519,0.99555
2005,Pre-primary Level,male,No,0.99259,306,306,0.98297,1.00222
2005,Pre-primary Level,female,No,0.99871,338,338,0.99488,1.00254
2005,Primary Level,male,No,0.78939,81,81,0.70004,0.87874
2005,Primary Level,female,No,0.85513,122,122,0.79241,0.91784
2005,Lower Secondary Level,male,Yes,0.15057,112,771,0.12531,0.17583
2005,Lower Secondary Level,male,No,0.84943,659,771,0.82417,0.87469
2005,Lower Secondary Level,female,Yes,0.15710,240,1602,0.13928,0.17493
2005,Lower Secondary Level,female,No,0.84290,1362,1602,0.82507,0.86072
2005,Upper Secondary Level,male,Yes,0.17645,820,4859,0.16573,0.18717
2005,Upper Secondary Level,male,No,0.82355,4039,4859,0.81283,0.83427
2005,Upper Secondary Level,female,Yes,0.12584,589,5322,0.11693,0.13475
2005,Upper Secondary Level,female,No,0.87416,4733,5322,0.86525,0.88307
2005,Post-secondary Non-tertiary Level,male,Yes,0.07969,34,462,0.05497,0.10442
2005,Post-secondary Non-tertiary Level,male,No,0.92031,428,462,0.89558,0.94503
2005,Post-secondary Non-tertiary Level,female,Yes,0.05881,37,659,0.04083,0.07679
2005,Post-secondary Non-tertiary Level,female,No,0.94119,622,659,0.92321,0.95917
2005,First Stage of Tertiary Education,male,Yes,0.18058,145,889,0.15528,0.20589
2005,First Stage of Tertiary Education,male,No,0.81942,744,889,0.79411,0.84472
2005,First Stage of Tertiary Education,female,Yes,0.12368,69,659,0.09852,0.14883
2005,First Stage of Tertiary Education,female,No,0.87632,590,659,0.85117,0.90148
2005,Second Stage of Tertiary Education,male,Yes,0.09911,200,2296,0.08688,0.11133
2005,Second Stage of Tertiary Education,male,No,0.90089,2096,2296,0.88867,0.91312
2005,Second Stage of Tertiary Education,female,Yes,0.09797,145,1850,0.08442,0.11152
2005,Second Stage of Tertiary Education,female,No,0.90203,1705,1850,0.88848,0.91558
2006,No answer / don't know,male,No,0.92133,157,157,0.87908,0.96357
2006,No answer / don't know,female,No,0.90733,150,150,0.86076,0.95389
2006,Pre-primary Level,male,No,0.99336,196,196,0.98196,1.00476
2006,Pre-primary Level,female,No,0.99222,197,197,0.97992,1.00452
2006,Primary Level,male,No,0.79166,77,77,0.70035,0.88297
2006,Primary Level,female,No,0.82518,119,119,0.75665,0.89371
2006,Lower Secondary Level,male,Yes,0.16324,115,766,0.13705,0.18943
2006,Lower Secondary Level,male,No,0.83676,651,766,0.81057,0.86295
2006,Lower Secondary Level,female,Yes,0.16725,266,1700,0.14951,0.18500
2006,Lower Secondary Level,female,No,0.83275,1434,1700,0.81500,0.85049
2006,Upper Secondary Level,male,Yes,0.17416,888,5252,0.16390,0.18441
2006,Upper Secondary Level,male,No,0.82584,4364,5252,0.81559,0.83610
2006,Upper Secondary Level,female,Yes,0.13145,664,5793,0.12275,0.14016
2006,Upper Secondary Level,female,No,0.86855,5129,5793,0.85984,0.87725
2006,Post-secondary Non-tertiary Level,male,Yes,0.07763,33,478,0.05361,0.10164
2006,Post-secondary Non-tertiary Level,male,No,0.92237,445,478,0.89836,0.94639
2006,Post-secondary Non-tertiary Level,female,Yes,0.06424,41,732,0.04647,0.08201
2006,Post-secondary Non-tertiary Level,female,No,0.93576,691,732,0.91799,0.95353
2006,First Stage of Tertiary Education,male,Yes,0.18129,155,940,0.15665,0.20593
2006,First Stage of Tertiary Education,male,No,0.81871,785,940,0.79407,0.84335
2006,First Stage of Tertiary Education,female,Yes,0.11712,76,705,0.09336,0.14087
2006,First Stage of Tertiary Education,female,No,0.88288,629,705,0.85913,0.90664
2006,Second Stage of Tertiary Education,male,Yes,0.10470,241,2548,0.09281,0.11659
2006,Second Stage of Tertiary Education,male,No,0.89530,2307,2548,0.88341,0.90719
2006,Second Stage of Tertiary Education,female,Yes,0.09454,163,2023,0.08178,0.10729
2006,Second Stage of Tertiary Education,female,No,0.90546,1860,2023,0.89271,0.91822
2007,No answer / don't know,male,No,0.92942,162,162,0.88986,0.96898
2007,No answer / don't know,female,No,0.89163,154,154,0.84237,0.94089
2007,Pre-primary Level,male,No,0.98910,159,159,0.97290,1.00529
2007,Pre-primary Level,female,No,0.99262,177,177,0.97997,1.00526
2007,Primary Level,male,No,0.76021,61,61,0.65218,0.86825
2007,Primary Level,female,No,0.84759,110,110,0.78011,0.91506
2007,Lower Secondary Level,male,Yes,0.15780,102,683,0.13044,0.18516
2007,Lower Secondary Level,male,No,0.84220,581,683,0.81484,0.86956
2007,Lower Secondary Level,female,Yes,0.15398,232,1506,0.13574,0.17221
2007,Lower Secondary Level,female,No,0.84602,1274,1506,0.82779,0.86426
2007,Upper Secondary Level,male,Yes,0.17049,814,4881,0.15994,0.18104
2007,Upper Secondary Level,male,No,0.82951,4067,4881,0.81896,0.84006
2007,Upper Secondary Level,female,Yes,0.13240,628,5393,0.12335,0.14144
2007,Upper Secondary Level,female,No,0.86760,4765,5393,0.85856,0.87665
2007,Post-secondary Non-tertiary Level,male,Yes,0.08798,37,462,0.06212,0.11383
2007,Post-secondary Non-tertiary Level,male,No,0.91202,425,462,0.88617,0.93788
2007,Post-secondary Non-tertiary Level,female,Yes,0.08287,53,702,0.06246,0.10328
2007,Post-secondary Non-tertiary Level,female,No,0.91713,649,702,0.89672,0.93754
2007,First Stage of Tertiary Education,male,Yes,0.19438,151,889,0.16835,0.22040
2007,First Stage of Tertiary Education,male,No,0.80562,738,889,0.77960,0.83165
2007,First Stage of Tertiary Education,female,Yes,0.10672,63,633,0.08264,0.13079
2007,First Stage of Tertiary Education,female,No,0.89328,570,633,0.86921,0.91736
2007,Second Stage of Tertiary Education,male,Yes,0.11050,239,2403,0.09797,0.12304
2007,Second Stage of Tertiary Education,male,No,0.88950,2164,2403,0.87696,0.90203
2007,Second Stage of Tertiary Education,female,Yes,0.09867,171,1976,0.08552,0.11182
2007,Second Stage of Tertiary Education,female,No,0.90133,1805,1976,0.88818,0.91448
2008,No answer / don't know,male,No,0.90437,155,155,0.85793,0.95082
2008,No answer / don't know,female,No,0.95045,166,166,0.91733,0.98356
2008,Pre-primary Level,male,No,0.97373,166,166,0.94932,0.99813
2008,Pre-primary Level,female,No,0.99734,182,182,0.98984,1.00484
2008,Primary Level,male,No,0.77929,56,56,0.66968,0.88890
2008,Primary Level,female,No,0.88272,94,94,0.81733,0.94811
2008,Lower Secondary Level,male,Yes,0.15169,95,627,0.12359,0.17979
2008,Lower Secondary Level,male,No,0.84831,532,627,0.82021,0.87641
2008,Lower Secondary Level,female,Yes,0.16376,217,1368,0.14414,0.18338
2008,Lower Secondary Level,female,No,0.83624,1151,1368,0.81662,0.85586
2008,Upper Secondary Level,male,Yes,0.16477,765,4591,0.15404,0.17550
2008,Upper Secondary Level,male,No,0.83523,3826,4591,0.82450,0.84596
2008,Upper Secondary Level,female,Yes,0.13891,614,5095,0.12942,0.14841
2008,Upper Secondary Level,female,No,0.86109,4481,5095,0.85159,0.87058
2008,Post-secondary Non-tertiary Level,male,Yes,0.08854,33,432,0.06172,0.11536
2008,Post-secondary Non-tertiary Level,male,No,0.91146,399,432,0.88464,0.93828
2008,Post-secondary Non-tertiary Level,female,Yes,0.07298,43,652,0.05300,0.09296
2008,Post-secondary Non-tertiary Level,female,No,0.92702,609,652,0.90704,0.94700
2008,First Stage of Tertiary Education,male,Yes,0.19752,147,829,0.17040,0.22464
2008,First Stage of Tertiary Education,male,No,0.80248,682,829,0.77536,0.82960
2008,First Stage of Tertiary Education,female,Yes,0.09204,53,581,0.06852,0.11557
2008,First Stage of Tertiary Education,female,No,0.90796,528,581,0.88443,0.93148
2008,Second Stage of Tertiary Education,male,Yes,0.10863,228,2288,0.09587,0.12138
2008,Second Stage of Tertiary Education,male,No,0.89137,2060,2288,0.87862,0.90413
2008,Second Stage of Tertiary Education,female,Yes,0.09142,160,1894,0.07844,0.10441
2008,Second Stage of Tertiary Education,female,No,0.90858,1734,1894,0.89559,0.92156
2009,No answer / don't know,male,No,0.89284,161,161,0.84491,0.94077
2009,No answer / don't know,female,No,0.94200,147,147,0.90409,0.97992
2009,Pre-primary Level,male,No,0.99258,166,166,0.97948,1.00567
2009,Primary Level,male,No,0.77373,52,52,0.65889,0.88856
2009,Primary Level,female,No,0.86770,82,82,0.79391,0.94149
2009,Lower Secondary Level,male,Yes,0.14015,84,552,0.11117,0.16914
2009,Lower Secondary Level,male,No,0.85985,468,552,0.83086,0.88883
2009,Lower Secondary Level,female,Yes,0.15268,188,1226,0.13254,0.17282
2009,Lower Secondary Level,female,No,0.84732,1038,1226,0.82718,0.86746
2009,Upper Secondary Level,male,Yes,0.16829,735,4253,0.15705,0.17954
2009,Upper Secondary Level,male,No,0.83171,3518,4253,0.82046,0.84295
2009,Upper Secondary Level,female,Yes,0.14320,598,4766,0.13325,0.15314
2009,Upper Secondary Level,female,No,0.85680,4168,4766,0.84686,0.86675
2009,Post-secondary Non-tertiary Level,male,Yes,0.09629,35,387,0.06686,0.12572
2009,Post-secondary Non-tertiary Level,male,No,0.90371,352,387,0.87428,0.93314
2009,Post-secondary Non-tertiary Level,female,Yes,0.09319,45,606,0.07003,0.11636
2009,Post-secondary Non-tertiary Level,female,No,0.90681,561,606,0.88364,0.92997
2009,First Stage of Tertiary Education,male,Yes,0.19904,143,780,0.17101,0.22708
2009,First Stage of Tertiary Education,male,No,0.80096,637,780,0.77292,0.82899
2009,First Stage of Tertiary Education,female,Yes,0.09463,56,542,0.06997,0.11930
2009,First Stage of Tertiary Education,female,No,0.90537,486,542,0.88070,0.93003
2009,Second Stage of Tertiary Education,male,Yes,0.10938,226,2180,0.09628,0.12249
2009,Second Stage of Tertiary Education,male,No,0.89062,1954,2180,0.87751,0.90372
2009,Second Stage of Tertiary Education,female,Yes,0.08588,155,1843,0.07309,0.09868
2009,Second Stage of Tertiary Education,female,No,0.91412,1688,1843,0.90132,0.92691
2010,No answer / don't know,male,No,0.85092,146,146,0.79295,0.90889
2010,No answer / don't know,female,No,0.92744,149,149,0.88565,0.96924
2010,Pre-primary Level,male,No,0.99197,221,221,0.98018,1.00376
2010,Pre-primary Level,female,No,0.94671,182,182,0.91399,0.97944
2010,Primary Level,male,No,0.82898,114,114,0.75956,0.89841
2010,Primary Level,female,No,0.91203,192,192,0.87186,0.95220
2010,Lower Secondary Level,male,Yes,0.15168,91,798,0.12678,0.17659
2010,Lower Secondary Level,male,No,0.84832,707,798,0.82341,0.87322
2010,Lower Secondary Level,female,Yes,0.16797,201,1640,0.14987,0.18607
2010,Lower Secondary Level,female,No,0.83203,1439,1640,0.81393,0.85013
2010,Upper Secondary Level,male,Yes,0.16745,758,5253,0.15735,0.17755
2010,Upper Secondary Level,male,No,0.83255,4495,5253,0.82245,0.84265
2010,Upper Secondary Level,female,Yes,0.14037,633,6466,0.13190,0.14884
2010,Upper Secondary Level,female,No,0.85963,5833,6466,0.85116,0.86810
2010,Post-secondary Non-tertiary Level,male,Yes,0.09454,39,596,0.07103,0.11805
2010,Post-secondary Non-tertiary Level,male,No,0.90546,557,596,0.88195,0.92897
2010,Post-secondary Non-tertiary Level,female,Yes,0.08437,53,1113,0.06804,0.10071
2010,Post-secondary Non-tertiary Level,female,No,0.91563,1060,1113,0.89929,0.93196
2010,First Stage of Tertiary Education,male,Yes,0.18502,156,957,0.16041,0.20964
2010,First Stage of Tertiary Education,male,No,0.81498,801,957,0.79036,0.83959
2010,First Stage of Tertiary Education,female,Yes,0.11176,62,647,0.08746,0.13606
2010,First Stage of Tertiary Education,female,No,0.88824,585,647,0.86394,0.91254
2010,Second Stage of Tertiary Education,male,Yes,0.10846,228,2758,0.09685,0.12007
2010,Second Stage of Tertiary Education,male,No,0.89154,2530,2758,0.87993,0.90315
2010,Second Stage of Tertiary Education,female,Yes,0.08736,156,2605,0.07651,0.09820
2010,Second Stage of Tertiary Education,female,No,0.91264,2449,2605,0.90180,0.92349
2011,No answer / don't know,male,No,0.90551,320,320,0.87341,0.93761
2011,No answer / don't know,female,No,0.91806,229,229,0.88246,0.95366
2011,Pre-primary Level,male,No,0.99833,232,232,0.99305,1.00360
2011,Pre-primary Level,female,No,0.99166,237,237,0.98006,1.00326
2011,Primary Level,male,No,0.83009,138,138,0.76720,0.89297
2011,Primary Level,female,Yes,0.22425,40,246,0.17202,0.27647
2011,Primary Level,female,No,0.77575,206,246,0.72353,0.82798
2011,Lower Secondary Level,male,Yes,0.14034,111,935,0.11807,0.16262
2011,Lower Secondary Level,male,No,0.85966,824,935,0.83738,0.88193
2011,Lower Secondary Level,female,Yes,0.16481,255,2004,0.14856,0.18106
2011,Lower Secondary Level,female,No,0.83519,1749,2004,0.81894,0.85144
2011,Upper Secondary Level,male,Yes,0.16871,955,6130,0.15933,0.17808
2011,Upper Secondary Level,male,No,0.83129,5175,6130,0.82192,0.84067
2011,Upper Secondary Level,female,Yes,0.14260,840,7698,0.13479,0.15041
2011,Upper Secondary Level,female,No,0.85740,6858,7698,0.84959,0.86521
2011,Post-secondary Non-tertiary Level,male,Yes,0.08478,46,660,0.06352,0.10605
2011,Post-secondary Non-tertiary Level,male,No,0.91522,614,660,0.89395,0.93648
2011,Post-secondary Non-tertiary Level,female,Yes,0.08624,69,1332,0.07115,0.10132
2011,Post-secondary Non-tertiary Level,female,No,0.91376,1263,1332,0.89868,0.92885
2011,First Stage of Tertiary Education,male,Yes,0.16325,161,1137,0.14175,0.18474
2011,First Stage of Tertiary Education,male,No,0.83675,976,1137,0.81526,0.85825
2011,First Stage of Tertiary Education,female,Yes,0.12875,71,704,0.10399,0.15351
2011,First Stage of Tertiary Education,female,No,0.87125,633,704,0.84649,0.89601
2011,Second Stage of Tertiary Education,male,Yes,0.10185,280,3190,0.09135,0.11235
2011,Second Stage of Tertiary Education,male,No,0.89815,2910,3190,0.88765,0.90865
2011,Second Stage of Tertiary Education,female,Yes,0.08760,201,2990,0.07747,0.09774
2011,Second Stage of Tertiary Education,female,No,0.91240,2789,2990,0.90226,0.92253
2012,No answer / don't know,male,No,0.88814,205,205,0.84489,0.93140
2012,No answer / don't know,female,No,0.93708,188,188,0.90228,0.97189
2012,Pre-primary Level,male,No,0.99006,221,221,0.97695,1.00317
2012,Pre-primary Level,female,No,0.97684,245,245,0.95796,0.99571
2012,Primary Level,male,No,0.86515,137,137,0.80775,0.92256
2012,Primary Level,female,Yes,0.22243,35,226,0.16809,0.27677
2012,Primary Level,female,No,0.77757,191,226,0.72323,0.83191
2012,Lower Secondary Level,male,Yes,0.15079,131,980,0.12837,0.17321
2012,Lower Secondary Level,male,No,0.84921,849,980,0.82679,0.87163
2012,Lower Secondary Level,female,Yes,0.16518,268,1902,0.14849,0.18188
2012,Lower Secondary Level,female,No,0.83482,1634,1902,0.81812,0.85151
2012,Upper Secondary Level,male,Yes,0.18338,1000,6010,0.17360,0.19317
2012,Upper Secondary Level,male,No,0.81662,5010,6010,0.80683,0.82640
2012,Upper Secondary Level,female,Yes,0.14592,869,7481,0.13792,0.15392
2012,Upper Secondary Level,female,No,0.85408,6612,7481,0.84608,0.86208
2012,Post-secondary Non-tertiary Level,male,Yes,0.10263,56,666,0.07957,0.12570
2012,Post-secondary Non-tertiary Level,male,No,0.89737,610,666,0.87430,0.92043
2012,Post-secondary Non-tertiary Level,female,Yes,0.09627,83,1295,0.08020,0.11234
2012,Post-secondary Non-tertiary Level,female,No,0.90373,1212,1295,0.88766,0.91980
2012,First Stage of Tertiary Education,male,Yes,0.17477,182,1114,0.15246,0.19708
2012,First Stage of Tertiary Education,male,No,0.82523,932,1114,0.80292,0.84754
2012,First Stage of Tertiary Education,female,Yes,0.11702,73,680,0.09284,0.14120
2012,First Stage of Tertiary Education,female,No,0.88298,607,680,0.85880,0.90716
2012,Second Stage of Tertiary Education,male,Yes,0.10587,290,3143,0.09511,0.11663
2012,Second Stage of Tertiary Education,male,No,0.89413,2853,3143,0.88337,0.90489
2012,Second Stage of Tertiary Education,female,Yes,0.08912,216,2991,0.07890,0.09933
2012,Second Stage of Tertiary Education,female,No,0.91088,2775,2991,0.90067,0.92110
2013,No answer / don't know,male,No,0.85560,263,263,0.81304,0.89816
2013,No answer / don't know,female,No,0.94184,257,257,0.91316,0.97051
2013,Pre-primary Level,male,No,0.98844,308,308,0.97648,1.00040
2013,Pre-primary Level,female,No,0.97610,311,311,0.95910,0.99310
2013,Primary Level,male,Yes,0.16075,44,271,0.11693,0.20456
2013,Primary Level,male,No,0.83925,227,271,0.79544,0.88307
2013,Primary Level,female,Yes,0.21593,42,359,0.17331,0.25856
2013,Primary Level,female,No,0.78407,317,359,0.74144,0.82669
2013,Lower Secondary Level,male,Yes,0.13195,137,1405,0.11425,0.14965
2013,Lower Secondary Level,male,No,0.86805,1268,1405,0.85035,0.88575
2013,Lower Secondary Level,female,Yes,0.15911,270,2287,0.14411,0.17410
2013,Lower Secondary Level,female,No,0.84089,2017,2287,0.82590,0.85589
2013,Upper Secondary Level,male,Yes,0.17335,953,6326,0.16402,0.18268
2013,Upper Secondary Level,male,No,0.82665,5373,6326,0.81732,0.83598
2013,Upper Secondary Level,female,Yes,0.14768,850,7781,0.13980,0.15557
2013,Upper Secondary Level,female,No,0.85232,6931,7781,0.84443,0.86020
2013,Post-secondary Non-tertiary Level,male,Yes,0.07823,62,846,0.06013,0.09634
2013,Post-secondary Non-tertiary Level,male,No,0.92177,784,846,0.90366,0.93987
2013,Post-secondary Non-tertiary Level,female,Yes,0.09554,86,1512,0.08072,0.11037
2013,Post-secondary Non-tertiary Level,female,No,0.90446,1426,1512,0.88963,0.91928
2013,First Stage of Tertiary Education,male,Yes,0.19004,173,1066,0.16648,0.21360
2013,First Stage of Tertiary Education,male,No,0.80996,893,1066,0.78640,0.83352
2013,First Stage of Tertiary Education,female,Yes,0.15135,72,646,0.12369,0.17901
2013,First Stage of Tertiary Education,female,No,0.84865,574,646,0.82099,0.87631
2013,Second Stage of Tertiary Education,male,Yes,0.10481,312,3434,0.09456,0.11505
2013,Second Stage of Tertiary Education,male,No,0.89519,3122,3434,0.88495,0.90544
2013,Second Stage of Tertiary Education,female,Yes,0.08653,227,3417,0.07710,0.09596
2013,Second Stage of Tertiary Education,female,No,0.91347,3190,3417,0.90404,0.92290
2014,No answer / don't know,male,No,0.87918,306,306,0.84261,0.91576
2014,No answer / don't know,female,No,0.91150,271,271,0.87762,0.94538
2014,Pre-primary Level,male,No,0.97978,208,208,0.96061,0.99895
2014,Pre-primary Level,female,No,0.98996,231,231,0.97707,1.00284
2014,Primary Level,male,Yes,0.17587,33,210,0.12425,0.22748
2014,Primary Level,male,No,0.82413,177,210,0.77252,0.87575
2014,Primary Level,female,Yes,0.23250,38,293,0.18404,0.28095
2014,Primary Level,female,No,0.76750,255,293,0.71905,0.81596
2014,Lower Secondary Level,male,Yes,0.14934,137,1188,0.12906,0.16961
2014,Lower Secondary Level,male,No,0.85066,1051,1188,0.83039,0.87094
2014,Lower Secondary Level,female,Yes,0.16535,248,1918,0.14872,0.18198
2014,Lower Secondary Level,female,No,0.83465,1670,1918,0.81802,0.85128
2014,Upper Secondary Level,male,Yes,0.18349,926,5646,0.17339,0.19358
2014,Upper Secondary Level,male,No,0.81651,4720,5646,0.80642,0.82661
2014,Upper Secondary Level,female,Yes,0.15989,856,6864,0.15121,0.16856
2014,Upper Secondary Level,female,No,0.84011,6008,6864,0.83144,0.84879
2014,Post-secondary Non-tertiary Level,male,Yes,0.07120,52,744,0.05271,0.08969
2014,Post-secondary Non-tertiary Level,male,No,0.92880,692,744,0.91031,0.94729
2014,Post-secondary Non-tertiary Level,female,Yes,0.10543,85,1294,0.08869,0.12217
2014,Post-secondary Non-tertiary Level,female,No,0.89457,1209,1294,0.87783,0.91131
2014,First Stage of Tertiary Education,male,Yes,0.18989,161,981,0.16533,0.21445
2014,First Stage of Tertiary Education,male,No,0.81011,820,981,0.78555,0.83467
2014,First Stage of Tertiary Education,female,Yes,0.15714,78,608,0.12819,0.18610
2014,First Stage of Tertiary Education,female,No,0.84286,530,608,0.81390,0.87181
2014,Second Stage of Tertiary Education,male,Yes,0.10617,299,3099,0.09532,0.11701
2014,Second Stage of Tertiary Education,male,No,0.89383,2800,3099,0.88299,0.90468
2014,Second Stage of Tertiary Education,female,Yes,0.09065,225,3121,0.08058,0.10073
2014,Second Stage of Tertiary Education,female,No,0.90935,2896,3121,0.89927,0.91942
2015,No answer / don't know,male,No,0.89550,302,302,0.86094,0.93006
2015,No answer / don't know,female,No,0.90367,300,300,0.87023,0.93711
2015,Pre-primary Level,male,No,0.96808,167,167,0.94134,0.99482
2015,Pre-primary Level,female,No,0.99548,203,203,0.98623,1.00473
2015,Primary Level,male,Yes,0.21796,31,216,0.16278,0.27315
2015,Primary Level,male,No,0.78204,185,216,0.72685,0.83722
2015,Primary Level,female,Yes,0.19891,34,314,0.15469,0.24314
2015,Primary Level,female,No,0.80109,280,314,0.75686,0.84531
2015,Lower Secondary Level,male,Yes,0.13251,113,1169,0.11306,0.15195
2015,Lower Secondary Level,male,No,0.86749,1056,1169,0.84805,0.88694
2015,Lower Secondary Level,female,Yes,0.16082,218,1779,0.14375,0.17790
2015,Lower Secondary Level,female,No,0.83918,1561,1779,0.82210,0.85625
2015,Upper Secondary Level,male,Yes,0.18868,842,5440,0.17828,0.19908
2015,Upper Secondary Level,male,No,0.81132,4598,5440,0.80092,0.82172
2015,Upper Secondary Level,female,Yes,0.15463,804,6652,0.14594,0.16332
2015,Upper Secondary Level,female,No,0.84537,5848,6652,0.83668,0.85406
2015,Post-secondary Non-tertiary Level,male,Yes,0.06637,43,808,0.04920,0.08355
2015,Post-secondary Non-tertiary Level,male,No,0.93363,765,808,0.91645,0.95080
2015,Post-secondary Non-tertiary Level,female,Yes,0.08989,82,1345,0.07460,0.10519
2015,Post-secondary Non-tertiary Level,female,No,0.91011,1263,1345,0.89481,0.92540
2015,First Stage of Tertiary Education,male,Yes,0.17702,146,939,0.15259,0.20145
2015,First Stage of Tertiary Education,male,No,0.82298,793,939,0.79855,0.84741
