year,migback,pgisced97,ple0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,Direct migration background,First Stage of Tertiary Education,No,0.84764,164,164,0.79247,0.90281
2000,Direct migration background,Second Stage of Tertiary Education,No,0.93934,379,379,0.91528,0.96340
2000,Indirect migration background,Pre-primary Level,No,0.96616,64,64,0.92151,1.01081
2000,Indirect migration background,Lower Secondary Level,No,0.98415,252,252,0.96869,0.99960
2000,Indirect migration background,Upper Secondary Level,No,0.96931,330,330,0.95067,0.98795
2000,Indirect migration background,Post-secondary Non-tertiary Level,No,0.95220,40,40,0.88524,1.01916
2000,Indirect migration background,First Stage of Tertiary Education,No,0.92863,37,37,0.84453,1.01273
2000,Indirect migration background,Second Stage of Tertiary Education,No,0.99307,52,52,0.97030,1.01584
2001,No migration background,No answer / don't know,No,0.83411,69,69,0.74569,0.92252
2001,No migration background,Pre-primary Level,No,0.99406,424,424,0.98674,1.00138
2001,No migration background,Primary Level,No,0.70889,65,65,0.59760,0.82019
2001,No migration background,Lower Secondary Level,Yes,0.16061,299,2066,0.14477,0.17644
2001,No migration background,Lower Secondary Level,No,0.83939,1767,2066,0.82356,0.85523
2001,No migration background,Upper Secondary Level,Yes,0.14050,1265,10143,0.13373,0.14726
2001,No migration background,Upper Secondary Level,No,0.85950,8878,10143,0.85274,0.86627
2001,No migration background,Post-secondary Non-tertiary Level,Yes,0.08286,51,776,0.06345,0.10227
2001,No migration background,Post-secondary Non-tertiary Level,No,0.91714,725,776,0.89773,0.93655
2001,No migration background,First Stage of Tertiary Education,Yes,0.14407,167,1467,0.12609,0.16204
2001,No migration background,First Stage of Tertiary Education,No,0.85593,1300,1467,0.83796,0.87391
2001,No migration background,Second Stage of Tertiary Education,Yes,0.09388,263,3124,0.08365,0.10411
2001,No migration background,Second Stage of Tertiary Education,No,0.90612,2861,3124,0.89589,0.91635
2001,Direct migration background,Primary Level,No,0.89531,183,183,0.85083,0.93979
2001,Direct migration background,Lower Secondary Level,Yes,0.10524,80,762,0.08344,0.12705
2001,Direct migration background,Lower Secondary Level,No,0.89476,682,762,0.87295,0.91656
2001,Direct migration background,Upper Secondary Level,Yes,0.09444,93,1080,0.07699,0.11189
2001,Direct migration background,Upper Secondary Level,No,0.90556,987,1080,0.88811,0.92301
2001,Direct migration background,Post-secondary Non-tertiary Level,No,0.88341,227,227,0.84156,0.92525
2001,Direct migration background,First Stage of Tertiary Education,No,0.83630,140,140,0.77479,0.89781
2001,Direct migration background,Second Stage of Tertiary Education,No,0.94400,340,340,0.91952,0.96847
2001,Indirect migration background,Pre-primary Level,No,0.97755,64,64,0.94098,1.01413
2001,Indirect migration background,Lower Secondary Level,No,0.95604,223,223,0.92907,0.98301
2001,Indirect migration background,Upper Secondary Level,No,0.96233,299,299,0.94071,0.98395
2001,Indirect migration background,Post-secondary Non-tertiary Level,No,0.94220,37,37,0.86596,1.01843
2001,Indirect migration background,First Stage of Tertiary Education,No,0.86400,33,33,0.74523,0.98277
2001,Indirect migration background,Second Stage of Tertiary Education,No,0.99355,55,55,0.97219,1.01490
2002,No migration background,No answer / don't know,No,0.88097,123,123,0.82350,0.93843
2002,No migration background,Pre-primary Level,No,0.97249,475,475,0.95777,0.98722
2002,No migration background,Primary Level,No,0.66885,60,60,0.54876,0.78894
2002,No migration background,Lower Secondary Level,Yes,0.17124,307,1969,0.15459,0.18788
2002,No migration background,Lower Secondary Level,No,0.82876,1662,1969,0.81212,0.84541
2002,No migration background,Upper Secondary Level,Yes,0.15528,1360,10185,0.14824,0.16231
2002,No migration background,Upper Secondary Level,No,0.84472,8825,10185,0.83769,0.85176
2002,No migration background,Post-secondary Non-tertiary Level,Yes,0.08575,60,883,0.06727,0.10423
2002,No migration background,Post-secondary Non-tertiary Level,No,0.91425,823,883,0.89577,0.93273
2002,No migration background,First Stage of Tertiary Education,Yes,0.14362,176,1536,0.12608,0.16117
2002,No migration background,First Stage of Tertiary Education,No,0.85638,1360,1536,0.83883,0.87392
2002,No migration background,Second Stage of Tertiary Education,Yes,0.09053,308,4075,0.08172,0.09934
2002,No migration background,Second Stage of Tertiary Education,No,0.90947,3767,4075,0.90066,0.91828
2002,Direct migration background,Primary Level,No,0.92208,169,169,0.88155,0.96261
2002,Direct migration background,Lower Secondary Level,Yes,0.12322,86,707,0.09897,0.14746
2002,Direct migration background,Lower Secondary Level,No,0.87678,621,707,0.85254,0.90103
2002,Direct migration background,Upper Secondary Level,Yes,0.10004,96,1018,0.08160,0.11848
2002,Direct migration background,Upper Secondary Level,No,0.89996,922,1018,0.88152,0.91840
2002,Direct migration background,Post-secondary Non-tertiary Level,No,0.94268,225,225,0.91224,0.97312
2002,Direct migration background,First Stage of Tertiary Education,No,0.85720,137,137,0.79840,0.91600
2002,Direct migration background,Second Stage of Tertiary Education,No,0.90357,365,365,0.87325,0.93390
2002,Indirect migration background,Pre-primary Level,No,0.98326,75,75,0.95403,1.01249
2002,Indirect migration background,Lower Secondary Level,No,0.95165,192,192,0.92123,0.98207
2002,Indirect migration background,Upper Secondary Level,No,0.97603,310,310,0.95898,0.99308
2002,Indirect migration background,Post-secondary Non-tertiary Level,No,0.97093,34,34,0.91361,1.02825
2002,Indirect migration background,First Stage of Tertiary Education,No,0.85469,34,34,0.73444,0.97493
2002,Indirect migration background,Second Stage of Tertiary Education,No,0.98999,64,64,0.96541,1.01457
2003,No migration background,No answer / don't know,No,0.91069,160,160,0.86636,0.95502
2003,No migration background,Pre-primary Level,No,0.98953,490,490,0.98050,0.99855
2003,No migration background,Primary Level,No,0.64658,63,63,0.52758,0.76557
2003,No migration background,Lower Secondary Level,Yes,0.17165,301,1878,0.15459,0.18871
2003,No migration background,Lower Secondary Level,No,0.82835,1577,1878,0.81129,0.84541
2003,No migration background,Upper Secondary Level,Yes,0.15120,1287,9760,0.14409,0.15831
2003,No migration background,Upper Secondary Level,No,0.84880,8473,9760,0.84169,0.85591
2003,No migration background,Post-secondary Non-tertiary Level,Yes,0.07558,56,881,0.05812,0.09304
2003,No migration background,Post-secondary Non-tertiary Level,No,0.92442,825,881,0.90696,0.94188
2003,No migration background,First Stage of Tertiary Education,Yes,0.15613,190,1497,0.13774,0.17453
2003,No migration background,First Stage of Tertiary Education,No,0.84387,1307,1497,0.82547,0.86226
2003,No migration background,Second Stage of Tertiary Education,Yes,0.09904,321,3904,0.08967,0.10841
2003,No migration background,Second Stage of Tertiary Education,No,0.90096,3583,3904,0.89159,0.91033
2003,Direct migration background,Pre-primary Level,No,0.99212,50,50,0.96737,1.01688
2003,Direct migration background,Primary Level,No,0.92143,150,150,0.87823,0.96464
2003,Direct migration background,Lower Secondary Level,Yes,0.12787,78,651,0.10220,0.15354
2003,Direct migration background,Lower Secondary Level,No,0.87213,573,651,0.84646,0.89780
2003,Direct migration background,Upper Secondary Level,Yes,0.09348,91,964,0.07509,0.11187
2003,Direct migration background,Upper Secondary Level,No,0.90652,873,964,0.88813,0.92491
2003,Direct migration background,Post-secondary Non-tertiary Level,No,0.93981,210,210,0.90757,0.97206
2003,Direct migration background,First Stage of Tertiary Education,No,0.83538,118,118,0.76818,0.90258
2003,Direct migration background,Second Stage of Tertiary Education,No,0.90911,343,343,0.87865,0.93958
2003,Indirect migration background,No answer / don't know,No,0.95471,35,35,0.88481,1.02461
2003,Indirect migration background,Lower Secondary Level,No,0.97555,181,181,0.95298,0.99811
2003,Indirect migration background,Upper Secondary Level,No,0.96447,313,313,0.94394,0.98501
2003,Indirect migration background,Post-secondary Non-tertiary Level,No,0.97476,41,41,0.92614,1.02337
2003,Indirect migration background,First Stage of Tertiary Education,No,0.92534,36,36,0.83826,1.01242
2003,Indirect migration background,Second Stage of Tertiary Education,No,0.98963,62,62,0.96420,1.01505
2004,No migration background,No answer / don't know,No,0.92047,173,173,0.88003,0.96090
2004,No migration background,Pre-primary Level,No,0.99776,494,494,0.99358,1.00193
2004,No migration background,Primary Level,No,0.66245,61,61,0.54280,0.78211
2004,No migration background,Lower Secondary Level,Yes,0.17904,292,1761,0.16113,0.19695
2004,No migration background,Lower Secondary Level,No,0.82096,1469,1761,0.80305,0.83887
2004,No migration background,Upper Secondary Level,Yes,0.15714,1301,9464,0.14981,0.16448
2004,No migration background,Upper Secondary Level,No,0.84286,8163,9464,0.83552,0.85019
2004,No migration background,Post-secondary Non-tertiary Level,Yes,0.07315,59,885,0.05599,0.09032
2004,No migration background,Post-secondary Non-tertiary Level,No,0.92685,826,885,0.90968,0.94401
2004,No migration background,First Stage of Tertiary Education,Yes,0.15729,188,1456,0.13858,0.17600
2004,No migration background,First Stage of Tertiary Education,No,0.84271,1268,1456,0.82400,0.86142
2004,No migration background,Second Stage of Tertiary Education,Yes,0.10342,325,3868,0.09382,0.11302
2004,No migration background,Second Stage of Tertiary Education,No,0.89658,3543,3868,0.88698,0.90618
2004,Direct migration background,No answer / don't know,No,0.98916,33,33,0.95329,1.02504
2004,Direct migration background,Primary Level,No,0.87745,137,137,0.82234,0.93256
2004,Direct migration background,Lower Secondary Level,Yes,0.13312,79,613,0.10620,0.16003
2004,Direct migration background,Lower Secondary Level,No,0.86688,534,613,0.83997,0.89380
2004,Direct migration background,Upper Secondary Level,Yes,0.10690,102,943,0.08717,0.12663
2004,Direct migration background,Upper Secondary Level,No,0.89310,841,943,0.87337,0.91283
2004,Direct migration background,Post-secondary Non-tertiary Level,No,0.92484,206,206,0.88875,0.96093
2004,Direct migration background,First Stage of Tertiary Education,No,0.86102,119,119,0.79861,0.92344
2004,Direct migration background,Second Stage of Tertiary Education,No,0.89677,330,330,0.86389,0.92965
2004,Indirect migration background,No answer / don't know,No,0.88923,41,41,0.79197,0.98649
2004,Indirect migration background,Lower Secondary Level,No,0.96958,179,179,0.94435,0.99481
2004,Indirect migration background,Upper Secondary Level,No,0.95496,311,311,0.93187,0.97805
2004,Indirect migration background,Post-secondary Non-tertiary Level,No,0.98199,44,44,0.94224,1.02174
2004,Indirect migration background,First Stage of Tertiary Education,No,0.92512,38,38,0.84032,1.00993
2004,Indirect migration background,Second Stage of Tertiary Education,No,0.98553,60,60,0.95506,1.01600
2005,No migration background,No answer / don't know,No,0.95271,205,205,0.92358,0.98184
2005,No migration background,Pre-primary Level,No,0.99411,498,498,0.98739,1.00084
2005,No migration background,Primary Level,No,0.69221,63,63,0.57732,0.80711
2005,No migration background,Lower Secondary Level,Yes,0.17343,273,1633,0.15506,0.19180
2005,No migration background,Lower Secondary Level,No,0.82657,1360,1633,0.80820,0.84494
2005,No migration background,Upper Secondary Level,Yes,0.16016,1306,8977,0.15257,0.16775
2005,No migration background,Upper Secondary Level,No,0.83984,7671,8977,0.83225,0.84743
2005,No migration background,Post-secondary Non-tertiary Level,Yes,0.06916,55,867,0.05226,0.08606
2005,No migration background,Post-secondary Non-tertiary Level,No,0.93084,812,867,0.91394,0.94774
2005,No migration background,First Stage of Tertiary Education,Yes,0.15839,188,1377,0.13910,0.17769
2005,No migration background,First Stage of Tertiary Education,No,0.84161,1189,1377,0.82231,0.86090
2005,No migration background,Second Stage of Tertiary Education,Yes,0.09949,313,3740,0.08989,0.10908
2005,No migration background,Second Stage of Tertiary Education,No,0.90051,3427,3740,0.89092,0.91011
2005,Direct migration background,No answer / don't know,No,0.99138,37,37,0.96117,1.02158
2005,Direct migration background,Primary Level,No,0.91378,132,132,0.86572,0.96185
2005,Direct migration background,Lower Secondary Level,Yes,0.12447,70,563,0.09718,0.15177
2005,Direct migration background,Lower Secondary Level,No,0.87553,493,563,0.84823,0.90282
2005,Direct migration background,Upper Secondary Level,Yes,0.10780,98,868,0.08716,0.12845
2005,Direct migration background,Upper Secondary Level,No,0.89220,770,868,0.87155,0.91284
2005,Direct migration background,Post-secondary Non-tertiary Level,No,0.93147,196,196,0.89601,0.96693
2005,Direct migration background,First Stage of Tertiary Education,No,0.82888,107,107,0.75718,0.90058
2005,Direct migration background,Second Stage of Tertiary Education,No,0.89722,307,307,0.86319,0.93124
2005,Indirect migration background,No answer / don't know,No,0.96520,53,53,0.91538,1.01501
2005,Indirect migration background,Lower Secondary Level,No,0.93384,168,168,0.89614,0.97154
2005,Indirect migration background,Upper Secondary Level,No,0.98636,331,331,0.97384,0.99887
2005,Indirect migration background,Post-secondary Non-tertiary Level,No,0.97502,42,42,0.92724,1.02279
2005,Indirect migration background,First Stage of Tertiary Education,No,0.94888,38,38,0.87791,1.01985
2005,Indirect migration background,Second Stage of Tertiary Education,No,0.97147,67,67,0.93131,1.01164
2006,No migration background,No answer / don't know,No,0.87679,212,212,0.83244,0.92114
2006,No migration background,Pre-primary Level,No,0.99065,301,301,0.97976,1.00154
2006,No migration background,Primary Level,No,0.72047,70,70,0.61458,0.82636
2006,No migration background,Lower Secondary Level,Yes,0.17474,285,1754,0.15696,0.19251
2006,No migration background,Lower Secondary Level,No,0.82526,1469,1754,0.80749,0.84304
2006,No migration background,Upper Secondary Level,Yes,0.16193,1438,9805,0.15464,0.16923
2006,No migration background,Upper Secondary Level,No,0.83807,8367,9805,0.83077,0.84536
2006,No migration background,Post-secondary Non-tertiary Level,Yes,0.06924,57,943,0.05302,0.08545
2006,No migration background,Post-secondary Non-tertiary Level,No,0.93076,886,943,0.91455,0.94698
2006,No migration background,First Stage of Tertiary Education,Yes,0.15836,209,1461,0.13963,0.17708
2006,No migration background,First Stage of Tertiary Education,No,0.84164,1252,1461,0.82292,0.86037
2006,No migration background,Second Stage of Tertiary Education,Yes,0.10480,376,4129,0.09546,0.11415
2006,No migration background,Second Stage of Tertiary Education,No,0.89520,3753,4129,0.88585,0.90454
2006,Direct migration background,No answer / don't know,No,0.98140,41,41,0.93953,1.02327
2006,Direct migration background,Primary Level,No,0.85853,116,116,0.79484,0.92223
2006,Direct migration background,Lower Secondary Level,Yes,0.16858,87,541,0.13700,0.20015
2006,Direct migration background,Lower Secondary Level,No,0.83142,454,541,0.79985,0.86300
2006,Direct migration background,Upper Secondary Level,Yes,0.11188,105,894,0.09121,0.13256
2006,Direct migration background,Upper Secondary Level,No,0.88812,789,894,0.86744,0.90879
2006,Direct migration background,Post-secondary Non-tertiary Level,No,0.91831,201,201,0.88035,0.95627
2006,Direct migration background,First Stage of Tertiary Education,No,0.85627,122,122,0.79376,0.91878
2006,Direct migration background,Second Stage of Tertiary Education,No,0.91929,339,339,0.89025,0.94833
2006,Indirect migration background,No answer / don't know,No,0.98862,54,54,0.96006,1.01718
2006,Indirect migration background,Pre-primary Level,No,0.99557,58,58,0.97833,1.01281
2006,Indirect migration background,Lower Secondary Level,No,0.93132,162,162,0.89226,0.97039
2006,Indirect migration background,Upper Secondary Level,No,0.97402,337,337,0.95701,0.99103
2006,Indirect migration background,Post-secondary Non-tertiary Level,No,0.98098,49,49,0.94234,1.01962
2006,Indirect migration background,First Stage of Tertiary Education,No,0.95500,40,40,0.88993,1.02006
2006,Indirect migration background,Second Stage of Tertiary Education,No,0.98731,75,75,0.96181,1.01281
2007,No migration background,No answer / don't know,No,0.89709,221,221,0.85694,0.93724
2007,No migration background,Pre-primary Level,No,0.99264,269,269,0.98240,1.00287
2007,No migration background,Primary Level,No,0.73948,67,67,0.63359,0.84537
2007,No migration background,Lower Secondary Level,Yes,0.16893,261,1562,0.15034,0.18752
2007,No migration background,Lower Secondary Level,No,0.83107,1301,1562,0.81248,0.84966
2007,No migration background,Upper Secondary Level,Yes,0.16111,1344,9151,0.15358,0.16864
2007,No migration background,Upper Secondary Level,No,0.83889,7807,9151,0.83136,0.84642
2007,No migration background,Post-secondary Non-tertiary Level,Yes,0.09012,72,908,0.07148,0.10876
2007,No migration background,Post-secondary Non-tertiary Level,No,0.90988,836,908,0.89124,0.92852
2007,No migration background,First Stage of Tertiary Education,Yes,0.15914,192,1358,0.13968,0.17860
2007,No migration background,First Stage of Tertiary Education,No,0.84086,1166,1358,0.82140,0.86032
2007,No migration background,Second Stage of Tertiary Education,Yes,0.10910,381,3954,0.09938,0.11882
2007,No migration background,Second Stage of Tertiary Education,No,0.89090,3573,3954,0.88118,0.90062
2007,Direct migration background,No answer / don't know,No,0.89303,34,34,0.78757,0.99848
2007,Direct migration background,Primary Level,No,0.83468,95,95,0.75958,0.90977
2007,Direct migration background,Lower Secondary Level,Yes,0.15788,68,470,0.12488,0.19088
2007,Direct migration background,Lower Secondary Level,No,0.84212,402,470,0.80912,0.87512
2007,Direct migration background,Upper Secondary Level,Yes,0.09839,84,796,0.07769,0.11910
2007,Direct migration background,Upper Secondary Level,No,0.90161,712,796,0.88090,0.92231
2007,Direct migration background,Post-secondary Non-tertiary Level,No,0.92328,190,190,0.88534,0.96123
2007,Direct migration background,First Stage of Tertiary Education,No,0.81427,105,105,0.73952,0.88901
2007,Direct migration background,Second Stage of Tertiary Education,No,0.90579,312,312,0.87332,0.93826
2007,Indirect migration background,No answer / don't know,No,0.98062,61,61,0.94574,1.01550
2007,Indirect migration background,Pre-primary Level,No,0.97924,48,48,0.93848,1.02000
2007,Indirect migration background,Lower Secondary Level,No,0.98372,152,152,0.96353,1.00390
2007,Indirect migration background,Upper Secondary Level,No,0.94668,313,313,0.92175,0.97161
2007,Indirect migration background,Post-secondary Non-tertiary Level,No,0.97017,48,48,0.92153,1.01881
2007,Indirect migration background,First Stage of Tertiary Education,No,0.97387,37,37,0.92176,1.02598
2007,Indirect migration background,Second Stage of Tertiary Education,No,0.98827,84,84,0.96510,1.01143
2008,No migration background,No answer / don't know,No,0.89085,224,224,0.84992,0.93178
2008,No migration background,Pre-primary Level,No,0.98613,287,287,0.97257,0.99968
2008,No migration background,Primary Level,No,0.73487,55,55,0.61714,0.85260
2008,No migration background,Lower Secondary Level,Yes,0.17387,238,1409,0.15407,0.19367
2008,No migration background,Lower Secondary Level,No,0.82613,1171,1409,0.80633,0.84593
2008,No migration background,Upper Secondary Level,Yes,0.16143,1288,8656,0.15368,0.16919
2008,No migration background,Upper Secondary Level,No,0.83857,7368,8656,0.83081,0.84632
2008,No migration background,Post-secondary Non-tertiary Level,Yes,0.08055,60,853,0.06227,0.09882
2008,No migration background,Post-secondary Non-tertiary Level,No,0.91945,793,853,0.90118,0.93773
2008,No migration background,First Stage of Tertiary Education,Yes,0.15430,180,1262,0.13436,0.17424
2008,No migration background,First Stage of Tertiary Education,No,0.84570,1082,1262,0.82576,0.86564
2008,No migration background,Second Stage of Tertiary Education,Yes,0.10589,363,3787,0.09609,0.11570
2008,No migration background,Second Stage of Tertiary Education,No,0.89411,3424,3787,0.88430,0.90391
2008,Direct migration background,No answer / don't know,No,0.98325,35,35,0.94010,1.02639
2008,Direct migration background,Primary Level,No,0.88935,86,86,0.82266,0.95604
2008,Direct migration background,Lower Secondary Level,Yes,0.15317,65,428,0.11901,0.18733
2008,Direct migration background,Lower Secondary Level,No,0.84683,363,428,0.81267,0.88099
2008,Direct migration background,Upper Secondary Level,Yes,0.10664,82,712,0.08395,0.12932
2008,Direct migration background,Upper Secondary Level,No,0.89336,630,712,0.87068,0.91605
2008,Direct migration background,Post-secondary Non-tertiary Level,No,0.91700,177,177,0.87624,0.95776
2008,Direct migration background,First Stage of Tertiary Education,No,0.81974,94,94,0.74161,0.89787
2008,Direct migration background,Second Stage of Tertiary Education,No,0.91854,289,289,0.88694,0.95013
2008,Indirect migration background,No answer / don't know,No,0.98360,62,62,0.95173,1.01547
2008,Indirect migration background,Pre-primary Level,No,0.97934,51,51,0.93992,1.01877
2008,Indirect migration background,Lower Secondary Level,No,0.94770,149,149,0.91184,0.98357
2008,Indirect migration background,Upper Secondary Level,No,0.95341,309,309,0.92988,0.97695
2008,Indirect migration background,Post-secondary Non-tertiary Level,No,0.96011,38,38,0.89705,1.02317
2008,Indirect migration background,First Stage of Tertiary Education,No,0.92708,34,34,0.83836,1.01579
2008,Indirect migration background,Second Stage of Tertiary Education,No,0.97786,81,81,0.94561,1.01010
2009,No migration background,No answer / don't know,No,0.89472,225,225,0.85453,0.93492
2009,No migration background,Pre-primary Level,No,0.99559,249,249,0.98734,1.00384
2009,No migration background,Primary Level,No,0.73702,47,47,0.60979,0.86424
2009,No migration background,Lower Secondary Level,Yes,0.16601,208,1274,0.14557,0.18645
2009,No migration background,Lower Secondary Level,No,0.83399,1066,1274,0.81355,0.85443
2009,No migration background,Upper Secondary Level,Yes,0.16531,1249,8117,0.15722,0.17339
2009,No migration background,Upper Secondary Level,No,0.83469,6868,8117,0.82661,0.84278
2009,No migration background,Post-secondary Non-tertiary Level,Yes,0.09606,66,788,0.07547,0.11664
2009,No migration background,Post-secondary Non-tertiary Level,No,0.90394,722,788,0.88336,0.92453
2009,No migration background,First Stage of Tertiary Education,Yes,0.16047,182,1197,0.13967,0.18127
2009,No migration background,First Stage of Tertiary Education,No,0.83953,1015,1197,0.81873,0.86033
2009,No migration background,Second Stage of Tertiary Education,Yes,0.10159,354,3645,0.09178,0.11139
2009,No migration background,Second Stage of Tertiary Education,No,0.89841,3291,3645,0.88861,0.90822
2009,Direct migration background,Primary Level,No,0.86599,78,78,0.78990,0.94208
2009,Direct migration background,Lower Secondary Level,Yes,0.14442,60,360,0.10806,0.18079
2009,Direct migration background,Lower Secondary Level,No,0.85558,300,360,0.81921,0.89194
2009,Direct migration background,Upper Secondary Level,Yes,0.11026,71,614,0.08547,0.13506
2009,Direct migration background,Upper Secondary Level,No,0.88974,543,614,0.86494,0.91453
2009,Direct migration background,Post-secondary Non-tertiary Level,No,0.89565,155,155,0.84737,0.94394
2009,Direct migration background,First Stage of Tertiary Education,No,0.85447,80,80,0.77670,0.93223
2009,Direct migration background,Second Stage of Tertiary Education,No,0.90171,267,267,0.86593,0.93748
2009,Indirect migration background,No answer / don't know,No,0.97028,60,60,0.92695,1.01361
2009,Indirect migration background,Pre-primary Level,No,0.99652,49,49,0.97986,1.01318
2009,Indirect migration background,Lower Secondary Level,No,0.99292,140,140,0.97897,1.00686
2009,Indirect migration background,Upper Secondary Level,No,0.94823,275,275,0.92200,0.97447
2009,Indirect migration background,Post-secondary Non-tertiary Level,No,0.98163,36,36,0.93714,1.02612
2009,Indirect migration background,Second Stage of Tertiary Education,No,0.96751,84,84,0.92936,1.00565
2010,No migration background,No answer / don't know,No,0.84350,197,197,0.79263,0.89436
2010,No migration background,Pre-primary Level,No,0.96116,297,297,0.93915,0.98317
2010,No migration background,Primary Level,No,0.80902,122,122,0.73898,0.87906
2010,No migration background,Lower Secondary Level,Yes,0.18194,223,1614,0.16311,0.20077
2010,No migration background,Lower Secondary Level,No,0.81806,1391,1614,0.79923,0.83689
2010,No migration background,Upper Secondary Level,Yes,0.16148,1281,10172,0.15433,0.16863
2010,No migration background,Upper Secondary Level,No,0.83852,8891,10172,0.83137,0.84567
2010,No migration background,Post-secondary Non-tertiary Level,Yes,0.09400,74,1300,0.07813,0.10987
2010,No migration background,Post-secondary Non-tertiary Level,No,0.90600,1226,1300,0.89013,0.92187
2010,No migration background,First Stage of Tertiary Education,Yes,0.16072,201,1434,0.14171,0.17974
2010,No migration background,First Stage of Tertiary Education,No,0.83928,1233,1434,0.82026,0.85829
2010,No migration background,Second Stage of Tertiary Education,Yes,0.10304,356,4653,0.09431,0.11178
2010,No migration background,Second Stage of Tertiary Education,No,0.89696,4297,4653,0.88822,0.90569
2010,Direct migration background,No answer / don't know,No,0.92408,40,40,0.84095,1.00721
2010,Direct migration background,Primary Level,No,0.90647,164,164,0.86177,0.95117
2010,Direct migration background,Lower Secondary Level,Yes,0.13786,61,635,0.11103,0.16470
2010,Direct migration background,Lower Secondary Level,No,0.86214,574,635,0.83530,0.88897
2010,Direct migration background,Upper Secondary Level,Yes,0.11439,86,1087,0.09546,0.13332
2010,Direct migration background,Upper Secondary Level,No,0.88561,1001,1087,0.86668,0.90454
2010,Direct migration background,Post-secondary Non-tertiary Level,No,0.91311,317,317,0.88205,0.94416
2010,Direct migration background,First Stage of Tertiary Education,No,0.88692,106,106,0.82635,0.94750
2010,Direct migration background,Second Stage of Tertiary Education,No,0.91055,533,533,0.88630,0.93480
2010,Indirect migration background,No answer / don't know,No,0.97369,58,58,0.93214,1.01524
2010,Indirect migration background,Pre-primary Level,No,0.99950,82,82,0.99462,1.00438
2010,Indirect migration background,Lower Secondary Level,No,0.95073,181,181,0.91911,0.98235
2010,Indirect migration background,Upper Secondary Level,No,0.92700,436,436,0.90255,0.95144
2010,Indirect migration background,Post-secondary Non-tertiary Level,No,0.99636,74,74,0.98253,1.01018
2010,Indirect migration background,First Stage of Tertiary Education,No,0.88280,47,47,0.78985,0.97576
2010,Indirect migration background,Second Stage of Tertiary Education,No,0.98775,149,149,0.97002,1.00547
2011,No migration background,No answer / don't know,No,0.89092,362,362,0.85876,0.92308
2011,No migration background,Pre-primary Level,No,0.99413,360,360,0.98622,1.00203
2011,No migration background,Primary Level,Yes,0.25864,40,199,0.19765,0.31964
2011,No migration background,Primary Level,No,0.74136,159,199,0.68036,0.80235
2011,No migration background,Lower Secondary Level,Yes,0.18031,296,2072,0.16375,0.19686
2011,No migration background,Lower Secondary Level,No,0.81969,1776,2072,0.80314,0.83625
2011,No migration background,Upper Secondary Level,Yes,0.16528,1661,12086,0.15866,0.17190
2011,No migration background,Upper Secondary Level,No,0.83472,10425,12086,0.82810,0.84134
2011,No migration background,Post-secondary Non-tertiary Level,Yes,0.09328,92,1541,0.07876,0.10781
2011,No migration background,Post-secondary Non-tertiary Level,No,0.90672,1449,1541,0.89219,0.92124
2011,No migration background,First Stage of Tertiary Education,Yes,0.15751,215,1659,0.13998,0.17505
2011,No migration background,First Stage of Tertiary Education,No,0.84249,1444,1659,0.82495,0.86002
2011,No migration background,Second Stage of Tertiary Education,Yes,0.10128,441,5365,0.09321,0.10936
2011,No migration background,Second Stage of Tertiary Education,No,0.89872,4924,5365,0.89064,0.90679
2011,Direct migration background,No answer / don't know,No,0.92049,100,100,0.86720,0.97379
2011,Direct migration background,Primary Level,No,0.84135,162,162,0.78491,0.89778
2011,Direct migration background,Lower Secondary Level,Yes,0.10858,62,663,0.08488,0.13228
2011,Direct migration background,Lower Secondary Level,No,0.89142,601,663,0.86772,0.91512
2011,Direct migration background,Upper Secondary Level,Yes,0.09719,99,1229,0.08062,0.11376
2011,Direct migration background,Upper Secondary Level,No,0.90281,1130,1229,0.88624,0.91938
2011,Direct migration background,Post-secondary Non-tertiary Level,No,0.93031,344,344,0.90336,0.95725
2011,Direct migration background,First Stage of Tertiary Education,No,0.89281,112,112,0.83526,0.95036
2011,Direct migration background,Second Stage of Tertiary Education,Yes,0.07219,37,641,0.05214,0.09224
2011,Direct migration background,Second Stage of Tertiary Education,No,0.92781,604,641,0.90776,0.94786
2011,Indirect migration background,No answer / don't know,No,0.97178,87,87,0.93677,1.00678
2011,Indirect migration background,Lower Secondary Level,No,0.95607,196,196,0.92731,0.98484
2011,Indirect migration background,Upper Secondary Level,Yes,0.07582,35,513,0.05289,0.09875
2011,Indirect migration background,Upper Secondary Level,No,0.92418,478,513,0.90125,0.94711
2011,Indirect migration background,Post-secondary Non-tertiary Level,No,0.99655,84,84,0.98394,1.00916
2011,Indirect migration background,First Stage of Tertiary Education,No,0.97595,53,53,0.93431,1.01759
2011,Indirect migration background,Second Stage of Tertiary Education,No,0.97701,171,171,0.95448,0.99954
2012,No migration background,No answer / don't know,No,0.87927,279,279,0.84097,0.91757
2012,No migration background,Pre-primary Level,No,0.98786,356,356,0.97647,0.99925
2012,No migration background,Primary Level,Yes,0.25860,41,202,0.19807,0.31914
2012,No migration background,Primary Level,No,0.74140,161,202,0.68086,0.80193
2012,No migration background,Lower Secondary Level,Yes,0.18741,327,2035,0.17045,0.20437
2012,No migration background,Lower Secondary Level,No,0.81259,1708,2035,0.79563,0.82955
2012,No migration background,Upper Secondary Level,Yes,0.17248,1724,11821,0.16567,0.17929
