year,quintil_oecd,regtyp,ple0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,2nd Quintile,Urban regions,Yes,0.14223,299,2177,0.12756,0.15691
2005,2nd Quintile,Urban regions,No,0.85777,1878,2177,0.84309,0.87244
2005,2nd Quintile,Rural regions,Yes,0.15696,203,1425,0.13806,0.17585
2005,2nd Quintile,Rural regions,No,0.84304,1222,1425,0.82415,0.86194
2005,3rd Quintile,Urban regions,Yes,0.13333,283,2314,0.11948,0.14718
2005,3rd Quintile,Urban regions,No,0.86667,2031,2314,0.85282,0.88052
2005,3rd Quintile,Rural regions,Yes,0.12537,178,1421,0.10814,0.14259
2005,3rd Quintile,Rural regions,No,0.87463,1243,1421,0.85741,0.89186
2005,4th Quintile,Urban regions,Yes,0.14421,358,2783,0.13116,0.15727
2005,4th Quintile,Urban regions,No,0.85579,2425,2783,0.84273,0.86884
2005,4th Quintile,Rural regions,Yes,0.13355,161,1498,0.11632,0.15078
2005,4th Quintile,Rural regions,No,0.86645,1337,1498,0.84922,0.88368
2005,5th Quintile,Urban regions,Yes,0.12160,451,4385,0.11192,0.13127
2005,5th Quintile,Urban regions,No,0.87840,3934,4385,0.86873,0.88808
2005,5th Quintile,Rural regions,Yes,0.10263,127,1431,0.08690,0.11836
2005,5th Quintile,Rural regions,No,0.89737,1304,1431,0.88164,0.91310
2006,1st Quintile,Urban regions,Yes,0.16042,267,1890,0.14387,0.17697
2006,1st Quintile,Urban regions,No,0.83958,1623,1890,0.82303,0.85613
2006,1st Quintile,Rural regions,Yes,0.13734,133,1046,0.11647,0.15821
2006,1st Quintile,Rural regions,No,0.86266,913,1046,0.84179,0.88353
2006,2nd Quintile,Urban regions,Yes,0.17167,317,2011,0.15518,0.18815
2006,2nd Quintile,Urban regions,No,0.82833,1694,2011,0.81185,0.84482
2006,2nd Quintile,Rural regions,Yes,0.16222,194,1293,0.14212,0.18232
2006,2nd Quintile,Rural regions,No,0.83778,1099,1293,0.81768,0.85788
2006,3rd Quintile,Urban regions,Yes,0.13401,274,2181,0.11971,0.14831
2006,3rd Quintile,Urban regions,No,0.86599,1907,2181,0.85169,0.88029
2006,3rd Quintile,Rural regions,Yes,0.12048,163,1387,0.10334,0.13761
2006,3rd Quintile,Rural regions,No,0.87952,1224,1387,0.86239,0.89666
2006,4th Quintile,Urban regions,Yes,0.14303,331,2634,0.12966,0.15641
2006,4th Quintile,Urban regions,No,0.85697,2303,2634,0.84359,0.87034
2006,4th Quintile,Rural regions,Yes,0.13391,144,1329,0.11559,0.15223
2006,4th Quintile,Rural regions,No,0.86609,1185,1329,0.84777,0.88441
2006,5th Quintile,Urban regions,Yes,0.12209,441,4114,0.11209,0.13210
2006,5th Quintile,Urban regions,No,0.87791,3673,4114,0.86790,0.88791
2006,5th Quintile,Rural regions,Yes,0.10184,130,1398,0.08598,0.11770
2006,5th Quintile,Rural regions,No,0.89816,1268,1398,0.88230,0.91402
2007,1st Quintile,Urban regions,Yes,0.15144,288,2013,0.13578,0.16711
2007,1st Quintile,Urban regions,No,0.84856,1725,2013,0.83289,0.86422
2007,1st Quintile,Rural regions,Yes,0.14346,171,1160,0.12328,0.16365
2007,1st Quintile,Rural regions,No,0.85654,989,1160,0.83635,0.87672
2007,2nd Quintile,Urban regions,Yes,0.14865,288,2121,0.13351,0.16380
2007,2nd Quintile,Urban regions,No,0.85135,1833,2121,0.83620,0.86649
2007,2nd Quintile,Rural regions,Yes,0.15352,188,1379,0.13449,0.17256
2007,2nd Quintile,Rural regions,No,0.84648,1191,1379,0.82744,0.86551
2007,3rd Quintile,Urban regions,Yes,0.14464,320,2348,0.13041,0.15887
2007,3rd Quintile,Urban regions,No,0.85536,2028,2348,0.84113,0.86959
2007,3rd Quintile,Rural regions,Yes,0.12908,196,1511,0.11217,0.14599
2007,3rd Quintile,Rural regions,No,0.87092,1315,1511,0.85401,0.88783
2007,4th Quintile,Urban regions,Yes,0.14304,369,2799,0.13007,0.15601
2007,4th Quintile,Urban regions,No,0.85696,2430,2799,0.84399,0.86993
2007,4th Quintile,Rural regions,Yes,0.12252,155,1503,0.10594,0.13911
2007,4th Quintile,Rural regions,No,0.87748,1348,1503,0.86089,0.89406
2007,5th Quintile,Urban regions,Yes,0.12261,441,4138,0.11262,0.13261
2007,5th Quintile,Urban regions,No,0.87739,3697,4138,0.86739,0.88738
2007,5th Quintile,Rural regions,Yes,0.10259,136,1438,0.08690,0.11828
2007,5th Quintile,Rural regions,No,0.89741,1302,1438,0.88172,0.91310
2008,1st Quintile,Urban regions,Yes,0.14454,258,1864,0.12857,0.16051
2008,1st Quintile,Urban regions,No,0.85546,1606,1864,0.83949,0.87143
2008,1st Quintile,Rural regions,Yes,0.16439,172,1093,0.14241,0.18637
2008,1st Quintile,Rural regions,No,0.83561,921,1093,0.81363,0.85759
2008,2nd Quintile,Urban regions,Yes,0.15607,294,2052,0.14037,0.17178
2008,2nd Quintile,Urban regions,No,0.84393,1758,2052,0.82822,0.85963
2008,2nd Quintile,Rural regions,Yes,0.14330,177,1302,0.12426,0.16234
2008,2nd Quintile,Rural regions,No,0.85670,1125,1302,0.83766,0.87574
2008,3rd Quintile,Urban regions,Yes,0.14134,311,2271,0.12701,0.15568
2008,3rd Quintile,Urban regions,No,0.85866,1960,2271,0.84432,0.87299
2008,3rd Quintile,Rural regions,Yes,0.13483,183,1533,0.11773,0.15193
2008,3rd Quintile,Rural regions,No,0.86517,1350,1533,0.84807,0.88227
2008,4th Quintile,Urban regions,Yes,0.13128,317,2553,0.11817,0.14438
2008,4th Quintile,Urban regions,No,0.86872,2236,2553,0.85562,0.88183
2008,4th Quintile,Rural regions,Yes,0.12421,149,1309,0.10634,0.14208
2008,4th Quintile,Rural regions,No,0.87579,1160,1309,0.85792,0.89366
2008,5th Quintile,Urban regions,Yes,0.11849,415,3907,0.10836,0.12863
2008,5th Quintile,Urban regions,No,0.88151,3492,3907,0.87137,0.89164
2008,5th Quintile,Rural regions,Yes,0.09578,130,1342,0.08003,0.11153
2008,5th Quintile,Rural regions,No,0.90422,1212,1342,0.88847,0.91997
2009,1st Quintile,Urban regions,Yes,0.17154,292,1781,0.15403,0.18905
2009,1st Quintile,Urban regions,No,0.82846,1489,1781,0.81095,0.84597
2009,1st Quintile,Rural regions,Yes,0.15766,167,1064,0.13575,0.17957
2009,1st Quintile,Rural regions,No,0.84234,897,1064,0.82043,0.86425
2009,2nd Quintile,Urban regions,Yes,0.15015,275,1886,0.13402,0.16628
2009,2nd Quintile,Urban regions,No,0.84985,1611,1886,0.83372,0.86598
2009,2nd Quintile,Rural regions,Yes,0.15070,177,1258,0.13092,0.17048
2009,2nd Quintile,Rural regions,No,0.84930,1081,1258,0.82952,0.86908
2009,3rd Quintile,Urban regions,Yes,0.13458,267,2021,0.11970,0.14947
2009,3rd Quintile,Urban regions,No,0.86542,1754,2021,0.85053,0.88030
2009,3rd Quintile,Rural regions,Yes,0.12608,164,1378,0.10855,0.14361
2009,3rd Quintile,Rural regions,No,0.87392,1214,1378,0.85639,0.89145
2009,4th Quintile,Urban regions,Yes,0.12990,304,2444,0.11657,0.14323
2009,4th Quintile,Urban regions,No,0.87010,2140,2444,0.85677,0.88343
2009,4th Quintile,Rural regions,Yes,0.12238,148,1310,0.10463,0.14014
2009,4th Quintile,Rural regions,No,0.87762,1162,1310,0.85986,0.89537
2009,5th Quintile,Urban regions,Yes,0.12029,380,3527,0.10955,0.13103
2009,5th Quintile,Urban regions,No,0.87971,3147,3527,0.86897,0.89045
2009,5th Quintile,Rural regions,Yes,0.09352,137,1259,0.07743,0.10961
2009,5th Quintile,Rural regions,No,0.90648,1122,1259,0.89039,0.92257
2010,1st Quintile,Urban regions,Yes,0.18898,264,1651,0.17009,0.20787
2010,1st Quintile,Urban regions,No,0.81102,1387,1651,0.79213,0.82991
2010,1st Quintile,Rural regions,Yes,0.18508,141,914,0.15989,0.21028
2010,1st Quintile,Rural regions,No,0.81492,773,914,0.78972,0.84011
2010,2nd Quintile,Urban regions,Yes,0.17499,276,1767,0.15727,0.19271
2010,2nd Quintile,Urban regions,No,0.82501,1491,1767,0.80729,0.84273
2010,2nd Quintile,Rural regions,Yes,0.17525,187,1230,0.15400,0.19651
2010,2nd Quintile,Rural regions,No,0.82475,1043,1230,0.80349,0.84600
2010,3rd Quintile,Urban regions,Yes,0.15610,261,1892,0.13974,0.17246
2010,3rd Quintile,Urban regions,No,0.84390,1631,1892,0.82754,0.86026
2010,3rd Quintile,Rural regions,Yes,0.15561,174,1304,0.13593,0.17529
2010,3rd Quintile,Rural regions,No,0.84439,1130,1304,0.82471,0.86407
2010,4th Quintile,Urban regions,Yes,0.12385,277,2260,0.11026,0.13743
2010,4th Quintile,Urban regions,No,0.87615,1983,2260,0.86257,0.88974
2010,4th Quintile,Rural regions,Yes,0.11250,141,1201,0.09462,0.13038
2010,4th Quintile,Rural regions,No,0.88750,1060,1201,0.86962,0.90538
2010,5th Quintile,Urban regions,Yes,0.11992,365,3315,0.10886,0.13098
2010,5th Quintile,Urban regions,No,0.88008,2950,3315,0.86902,0.89114
2010,5th Quintile,Rural regions,Yes,0.09445,108,1042,0.07668,0.11221
2010,5th Quintile,Rural regions,No,0.90555,934,1042,0.88779,0.92332
2011,1st Quintile,Urban regions,Yes,0.18372,347,2786,0.16933,0.19810
2011,1st Quintile,Urban regions,No,0.81628,2439,2786,0.80190,0.83067
2011,1st Quintile,Rural regions,Yes,0.16952,195,1780,0.15208,0.18695
2011,1st Quintile,Rural regions,No,0.83048,1585,1780,0.81305,0.84792
2011,2nd Quintile,Urban regions,Yes,0.16928,282,2512,0.15461,0.18395
2011,2nd Quintile,Urban regions,No,0.83072,2230,2512,0.81605,0.84539
2011,2nd Quintile,Rural regions,Yes,0.14256,191,1784,0.12633,0.15879
2011,2nd Quintile,Rural regions,No,0.85744,1593,1784,0.84121,0.87367
2011,3rd Quintile,Urban regions,Yes,0.14137,279,2495,0.12770,0.15505
2011,3rd Quintile,Urban regions,No,0.85863,2216,2495,0.84495,0.87230
2011,3rd Quintile,Rural regions,Yes,0.15134,178,1615,0.13386,0.16882
2011,3rd Quintile,Rural regions,No,0.84866,1437,1615,0.83118,0.86614
2011,4th Quintile,Urban regions,Yes,0.12175,295,2774,0.10958,0.13392
2011,4th Quintile,Urban regions,No,0.87825,2479,2774,0.86608,0.89042
2011,4th Quintile,Rural regions,Yes,0.10523,131,1331,0.08874,0.12172
2011,4th Quintile,Rural regions,No,0.89477,1200,1331,0.87828,0.91126
2011,5th Quintile,Urban regions,Yes,0.12042,349,3507,0.10964,0.13119
2011,5th Quintile,Urban regions,No,0.87958,3158,3507,0.86881,0.89036
2011,5th Quintile,Rural regions,Yes,0.10643,114,1186,0.08887,0.12398
2011,5th Quintile,Rural regions,No,0.89357,1072,1186,0.87602,0.91113
2012,1st Quintile,Urban regions,Yes,0.17943,425,3273,0.16629,0.19258
2012,1st Quintile,Urban regions,No,0.82057,2848,3273,0.80742,0.83371
2012,1st Quintile,Rural regions,Yes,0.17115,244,2029,0.15476,0.18754
2012,1st Quintile,Rural regions,No,0.82885,1785,2029,0.81246,0.84524
2012,2nd Quintile,Urban regions,Yes,0.16441,360,2937,0.15100,0.17781
2012,2nd Quintile,Urban regions,No,0.83559,2577,2937,0.82219,0.84900
2012,2nd Quintile,Rural regions,Yes,0.16366,258,1991,0.14741,0.17992
2012,2nd Quintile,Rural regions,No,0.83634,1733,1991,0.82008,0.85259
2012,3rd Quintile,Urban regions,Yes,0.14453,336,2866,0.13166,0.15741
2012,3rd Quintile,Urban regions,No,0.85547,2530,2866,0.84259,0.86834
2012,3rd Quintile,Rural regions,Yes,0.14200,212,1952,0.12651,0.15749
2012,3rd Quintile,Rural regions,No,0.85800,1740,1952,0.84251,0.87349
2012,4th Quintile,Urban regions,Yes,0.13780,356,3082,0.12563,0.14998
2012,4th Quintile,Urban regions,No,0.86220,2726,3082,0.85002,0.87437
2012,4th Quintile,Rural regions,Yes,0.14219,209,1712,0.12565,0.15874
2012,4th Quintile,Rural regions,No,0.85781,1503,1712,0.84126,0.87435
2012,5th Quintile,Urban regions,Yes,0.10862,372,3852,0.09879,0.11845
2012,5th Quintile,Urban regions,No,0.89138,3480,3852,0.88155,0.90121
2012,5th Quintile,Rural regions,Yes,0.09093,130,1395,0.07584,0.10603
2012,5th Quintile,Rural regions,No,0.90907,1265,1395,0.89397,0.92416
2013,1st Quintile,Urban regions,Yes,0.20606,425,3085,0.19178,0.22033
2013,1st Quintile,Urban regions,No,0.79394,2660,3085,0.77967,0.80822
2013,1st Quintile,Rural regions,Yes,0.19339,266,2049,0.17629,0.21050
2013,1st Quintile,Rural regions,No,0.80661,1783,2049,0.78950,0.82371
2013,2nd Quintile,Urban regions,Yes,0.16146,363,3061,0.14842,0.17449
2013,2nd Quintile,Urban regions,No,0.83854,2698,3061,0.82551,0.85158
2013,2nd Quintile,Rural regions,Yes,0.17714,274,2167,0.16106,0.19322
2013,2nd Quintile,Rural regions,No,0.82286,1893,2167,0.80678,0.83894
2013,3rd Quintile,Urban regions,Yes,0.15396,359,2939,0.14091,0.16701
2013,3rd Quintile,Urban regions,No,0.84604,2580,2939,0.83299,0.85909
2013,3rd Quintile,Rural regions,Yes,0.13855,246,1942,0.12318,0.15392
2013,3rd Quintile,Rural regions,No,0.86145,1696,1942,0.84608,0.87682
2013,4th Quintile,Urban regions,Yes,0.13039,359,3070,0.11848,0.14230
2013,4th Quintile,Urban regions,No,0.86961,2711,3070,0.85770,0.88152
2013,4th Quintile,Rural regions,Yes,0.10284,173,1774,0.08871,0.11698
2013,4th Quintile,Rural regions,No,0.89716,1601,1774,0.88302,0.91129
2013,5th Quintile,Urban regions,Yes,0.11844,418,4116,0.10857,0.12831
2013,5th Quintile,Urban regions,No,0.88156,3698,4116,0.87169,0.89143
2013,5th Quintile,Rural regions,Yes,0.11599,149,1379,0.09908,0.13290
2013,5th Quintile,Rural regions,No,0.88401,1230,1379,0.86710,0.90092
2014,1st Quintile,Urban regions,Yes,0.18125,458,3697,0.16883,0.19367
2014,1st Quintile,Urban regions,No,0.81875,3239,3697,0.80633,0.83117
2014,1st Quintile,Rural regions,Yes,0.19037,298,2110,0.17362,0.20713
2014,1st Quintile,Rural regions,No,0.80963,1812,2110,0.79287,0.82638
2014,2nd Quintile,Urban regions,Yes,0.16622,400,3377,0.15366,0.17878
2014,2nd Quintile,Urban regions,No,0.83378,2977,3377,0.82122,0.84634
2014,2nd Quintile,Rural regions,Yes,0.19326,289,2128,0.17648,0.21004
2014,2nd Quintile,Rural regions,No,0.80674,1839,2128,0.78996,0.82352
2014,3rd Quintile,Urban regions,Yes,0.15188,388,3179,0.13940,0.16436
2014,3rd Quintile,Urban regions,No,0.84812,2791,3179,0.83564,0.86060
2014,3rd Quintile,Rural regions,Yes,0.13221,224,1975,0.11727,0.14715
2014,3rd Quintile,Rural regions,No,0.86779,1751,1975,0.85285,0.88273
2014,4th Quintile,Urban regions,Yes,0.13347,383,3349,0.12195,0.14499
2014,4th Quintile,Urban regions,No,0.86653,2966,3349,0.85501,0.87805
2014,4th Quintile,Rural regions,Yes,0.11981,207,1803,0.10481,0.13480
2014,4th Quintile,Rural regions,No,0.88019,1596,1803,0.86520,0.89519
2014,5th Quintile,Urban regions,Yes,0.10538,382,4019,0.09588,0.11487
2014,5th Quintile,Urban regions,No,0.89462,3637,4019,0.88513,0.90412
2014,5th Quintile,Rural regions,Yes,0.10489,148,1379,0.08871,0.12107
2014,5th Quintile,Rural regions,No,0.89511,1231,1379,0.87893,0.91129
2015,1st Quintile,Urban regions,Yes,0.18517,389,3220,0.17175,0.19859
2015,1st Quintile,Urban regions,No,0.81483,2831,3220,0.80141,0.82825
2015,1st Quintile,Rural regions,Yes,0.17457,254,1880,0.15740,0.19173
2015,1st Quintile,Rural regions,No,0.82543,1626,1880,0.80827,0.84260
2015,2nd Quintile,Urban regions,Yes,0.16104,376,3138,0.14818,0.17391
2015,2nd Quintile,Urban regions,No,0.83896,2762,3138,0.82609,0.85182
2015,2nd Quintile,Rural regions,Yes,0.17854,274,2098,0.16215,0.19493
2015,2nd Quintile,Rural regions,No,0.82146,1824,2098,0.80507,0.83785
2015,3rd Quintile,Urban regions,Yes,0.14413,344,2989,0.13154,0.15672
2015,3rd Quintile,Urban regions,No,0.85587,2645,2989,0.84328,0.86846
2015,3rd Quintile,Rural regions,Yes,0.15934,220,1838,0.14261,0.17608
2015,3rd Quintile,Rural regions,No,0.84066,1618,1838,0.82392,0.85739
2015,4th Quintile,Urban regions,Yes,0.14670,359,3058,0.13416,0.15924
2015,4th Quintile,Urban regions,No,0.85330,2699,3058,0.84076,0.86584
2015,4th Quintile,Rural regions,Yes,0.11189,178,1691,0.09686,0.12692
2015,4th Quintile,Rural regions,No,0.88811,1513,1691,0.87308,0.90314
2015,5th Quintile,Urban regions,Yes,0.10471,373,3788,0.09496,0.11446
2015,5th Quintile,Urban regions,No,0.89529,3415,3788,0.88554,0.90504
2015,5th Quintile,Rural regions,Yes,0.08984,135,1307,0.07434,0.10535
2015,5th Quintile,Rural regions,No,0.91016,1172,1307,0.89465,0.92566
2016,1st Quintile,Urban regions,Yes,0.17846,387,3195,0.16518,0.19174
2016,1st Quintile,Urban regions,No,0.82154,2808,3195,0.80826,0.83482
2016,1st Quintile,Rural regions,Yes,0.17161,238,1858,0.15446,0.18876
2016,1st Quintile,Rural regions,No,0.82839,1620,1858,0.81124,0.84554
2016,2nd Quintile,Urban regions,Yes,0.15418,345,3060,0.14138,0.16698
2016,2nd Quintile,Urban regions,No,0.84582,2715,3060,0.83302,0.85862
2016,2nd Quintile,Rural regions,Yes,0.16816,261,2015,0.15183,0.18450
2016,2nd Quintile,Rural regions,No,0.83184,1754,2015,0.81550,0.84817
2016,3rd Quintile,Urban regions,Yes,0.15043,336,2859,0.13733,0.16354
2016,3rd Quintile,Urban regions,No,0.84957,2523,2859,0.83646,0.86267
2016,3rd Quintile,Rural regions,Yes,0.15505,226,1745,0.13806,0.17204
2016,3rd Quintile,Rural regions,No,0.84495,1519,1745,0.82796,0.86194
2016,4th Quintile,Urban regions,Yes,0.11896,313,3011,0.10740,0.13053
2016,4th Quintile,Urban regions,No,0.88104,2698,3011,0.86947,0.89260
2016,4th Quintile,Rural regions,Yes,0.12054,165,1603,0.10460,0.13649
2016,4th Quintile,Rural regions,No,0.87946,1438,1603,0.86351,0.89540
2016,5th Quintile,Urban regions,Yes,0.10851,362,3598,0.09835,0.11868
2016,5th Quintile,Urban regions,No,0.89149,3236,3598,0.88132,0.90165
2016,5th Quintile,Rural regions,Yes,0.09377,120,1254,0.07763,0.10991
2016,5th Quintile,Rural regions,No,0.90623,1134,1254,0.89009,0.92237
2017,1st Quintile,Urban regions,Yes,0.18949,389,2957,0.17537,0.20362
2017,1st Quintile,Urban regions,No,0.81051,2568,2957,0.79638,0.82463
2017,1st Quintile,Rural regions,Yes,0.15301,224,1742,0.13610,0.16993
2017,1st Quintile,Rural regions,No,0.84699,1518,1742,0.83007,0.86390
2017,2nd Quintile,Urban regions,Yes,0.16259,333,2911,0.14918,0.17599
2017,2nd Quintile,Urban regions,No,0.83741,2578,2911,0.82401,0.85082
2017,2nd Quintile,Rural regions,Yes,0.17917,243,1872,0.16179,0.19654
2017,2nd Quintile,Rural regions,No,0.82083,1629,1872,0.80346,0.83821
2017,3rd Quintile,Urban regions,Yes,0.14743,328,2675,0.13399,0.16087
2017,3rd Quintile,Urban regions,No,0.85257,2347,2675,0.83913,0.86601
2017,3rd Quintile,Rural regions,Yes,0.15554,211,1729,0.13845,0.17263
2017,3rd Quintile,Rural regions,No,0.84446,1518,1729,0.82737,0.86155
2017,4th Quintile,Urban regions,Yes,0.11664,318,2829,0.10481,0.12847
2017,4th Quintile,Urban regions,No,0.88336,2511,2829,0.87153,0.89519
2017,4th Quintile,Rural regions,Yes,0.10983,167,1519,0.09410,0.12556
2017,4th Quintile,Rural regions,No,0.89017,1352,1519,0.87444,0.90590
2017,5th Quintile,Urban regions,Yes,0.09800,303,3416,0.08803,0.10798
2017,5th Quintile,Urban regions,No,0.90200,3113,3416,0.89202,0.91197
2017,5th Quintile,Rural regions,Yes,0.10781,116,1125,0.08968,0.12594
2017,5th Quintile,Rural regions,No,0.89219,1009,1125,0.87406,0.91032
2018,1st Quintile,Urban regions,Yes,0.18209,413,2946,0.16815,0.19603
2018,1st Quintile,Urban regions,No,0.81791,2533,2946,0.80397,0.83185
2018,1st Quintile,Rural regions,Yes,0.19722,266,1785,0.17876,0.21568
2018,1st Quintile,Rural regions,No,0.80278,1519,1785,0.78432,0.82124
2018,2nd Quintile,Urban regions,Yes,0.15421,401,3113,0.14152,0.16690
2018,2nd Quintile,Urban regions,No,0.84579,2712,3113,0.83310,0.85848
2018,2nd Quintile,Rural regions,Yes,0.16933,269,2011,0.15293,0.18573
2018,2nd Quintile,Rural regions,No,0.83067,1742,2011,0.81427,0.84707
2018,3rd Quintile,Urban regions,Yes,0.14182,338,2909,0.12914,0.15450
2018,3rd Quintile,Urban regions,No,0.85818,2571,2909,0.84550,0.87086
2018,3rd Quintile,Rural regions,Yes,0.14917,237,1826,0.13282,0.16551
2018,3rd Quintile,Rural regions,No,0.85083,1589,1826,0.83449,0.86718
2018,4th Quintile,Urban regions,Yes,0.12743,341,3046,0.11559,0.13927
2018,4th Quintile,Urban regions,No,0.87257,2705,3046,0.86073,0.88441
2018,4th Quintile,Rural regions,Yes,0.11443,184,1654,0.09908,0.12977
2018,4th Quintile,Rural regions,No,0.88557,1470,1654,0.87023,0.90092
2018,5th Quintile,Urban regions,Yes,0.09428,347,3701,0.08486,0.10369
2018,5th Quintile,Urban regions,No,0.90572,3354,3701,0.89631,0.91514
2018,5th Quintile,Rural regions,Yes,0.09133,122,1350,0.07596,0.10670
2018,5th Quintile,Rural regions,No,0.90867,1228,1350,0.89330,0.92404
2019,1st Quintile,Urban regions,Yes,0.18329,384,2772,0.16889,0.19770
2019,1st Quintile,Urban regions,No,0.81671,2388,2772,0.80230,0.83111
2019,1st Quintile,Rural regions,Yes,0.20333,254,1654,0.18392,0.22273
2019,1st Quintile,Rural regions,No,0.79667,1400,1654,0.77727,0.81608
2019,2nd Quintile,Urban regions,Yes,0.14828,385,2859,0.13525,0.16131
2019,2nd Quintile,Urban regions,No,0.85172,2474,2859,0.83869,0.86475
2019,2nd Quintile,Rural regions,Yes,0.17493,261,1897,0.15783,0.19203
2019,2nd Quintile,Rural regions,No,0.82507,1636,1897,0.80797,0.84217
2019,3rd Quintile,Urban regions,Yes,0.13369,320,2740,0.12095,0.14644
2019,3rd Quintile,Urban regions,No,0.86631,2420,2740,0.85356,0.87905
2019,3rd Quintile,Rural regions,Yes,0.16794,219,1668,0.14999,0.18588
2019,3rd Quintile,Rural regions,No,0.83206,1449,1668,0.81412,0.85001
2019,4th Quintile,Urban regions,Yes,0.12862,325,2762,0.11613,0.14111
2019,4th Quintile,Urban regions,No,0.87138,2437,2762,0.85889,0.88387
2019,4th Quintile,Rural regions,Yes,0.10858,178,1501,0.09284,0.12433
2019,4th Quintile,Rural regions,No,0.89142,1323,1501,0.87567,0.90716
2019,5th Quintile,Urban regions,Yes,0.09449,347,3503,0.08480,0.10418
2019,5th Quintile,Urban regions,No,0.90551,3156,3503,0.89582,0.91520
2019,5th Quintile,Rural regions,Yes,0.08994,127,1306,0.07442,0.10546
2019,5th Quintile,Rural regions,No,0.91006,1179,1306,0.89454,0.92558
2020,1st Quintile,Urban regions,Yes,0.17896,423,4393,0.16762,0.19030
2020,1st Quintile,Urban regions,No,0.82104,3970,4393,0.80970,0.83238
2020,1st Quintile,Rural regions,Yes,0.20516,277,2160,0.18812,0.22219
2020,1st Quintile,Rural regions,No,0.79484,1883,2160,0.77781,0.81188
2020,2nd Quintile,Urban regions,Yes,0.14613,384,2877,0.13322,0.15904
2020,2nd Quintile,Urban regions,No,0.85387,2493,2877,0.84096,0.86678
2020,2nd Quintile,Rural regions,Yes,0.17750,276,1942,0.16050,0.19450
2020,2nd Quintile,Rural regions,No,0.82250,1666,1942,0.80550,0.83950
2020,3rd Quintile,Urban regions,Yes,0.12530,318,2718,0.11285,0.13774
2020,3rd Quintile,Urban regions,No,0.87470,2400,2718,0.86226,0.88715
2020,3rd Quintile,Rural regions,Yes,0.16749,226,1535,0.14880,0.18617
2020,3rd Quintile,Rural regions,No,0.83251,1309,1535,0.81383,0.85120
2020,4th Quintile,Urban regions,Yes,0.13435,347,2945,0.12203,0.14666
2020,4th Quintile,Urban regions,No,0.86565,2598,2945,0.85334,0.87797
2020,4th Quintile,Rural regions,Yes,0.09687,170,1571,0.08224,0.11150
2020,4th Quintile,Rural regions,No,0.90313,1401,1571,0.88850,0.91776
2020,5th Quintile,Urban regions,Yes,0.09168,356,4358,0.08311,0.10025
2020,5th Quintile,Urban regions,No,0.90832,4002,4358,0.89975,0.91689
2020,5th Quintile,Rural regions,Yes,0.11039,137,1588,0.09497,0.12581
2020,5th Quintile,Rural regions,No,0.88961,1451,1588,0.87419,0.90503
2021,1st Quintile,Urban regions,Yes,0.19713,361,3334,0.18362,0.21063
2021,1st Quintile,Urban regions,No,0.80287,2973,3334,0.78937,0.81638
2021,1st Quintile,Rural regions,Yes,0.22550,215,1454,0.20401,0.24699
2021,1st Quintile,Rural regions,No,0.77450,1239,1454,0.75301,0.79599
2021,2nd Quintile,Urban regions,Yes,0.14175,291,2191,0.12714,0.15635
2021,2nd Quintile,Urban regions,No,0.85825,1900,2191,0.84365,0.87286
2021,2nd Quintile,Rural regions,Yes,0.16688,198,1355,0.14702,0.18675
2021,2nd Quintile,Rural regions,No,0.83312,1157,1355,0.81325,0.85298
2021,3rd Quintile,Urban regions,Yes,0.13919,225,2006,0.12404,0.15434
2021,3rd Quintile,Urban regions,No,0.86081,1781,2006,0.84566,0.87596
2021,3rd Quintile,Rural regions,Yes,0.14560,135,1134,0.12506,0.16614
2021,3rd Quintile,Rural regions,No,0.85440,999,1134,0.83386,0.87494
2021,4th Quintile,Urban regions,Yes,0.12158,225,2113,0.10764,0.13552
2021,4th Quintile,Urban regions,No,0.87842,1888,2113,0.86448,0.89236
2021,4th Quintile,Rural regions,Yes,0.12873,127,1084,0.10879,0.14868
2021,4th Quintile,Rural regions,No,0.87127,957,1084,0.85132,0.89121
2021,5th Quintile,Urban regions,Yes,0.10412,274,3171,0.09349,0.11476
2021,5th Quintile,Urban regions,No,0.89588,2897,3171,0.88524,0.90651
2021,5th Quintile,Rural regions,Yes,0.09801,98,1115,0.08055,0.11547
2021,5th Quintile,Rural regions,No,0.90199,1017,1115,0.88453,0.91945
2022,1st Quintile,Urban regions,Yes,0.19209,340,2967,0.17791,0.20627
2022,1st Quintile,Urban regions,No,0.80791,2627,2967,0.79373,0.82209
2022,1st Quintile,Rural regions,Yes,0.20235,196,1279,0.18032,0.22437
2022,1st Quintile,Rural regions,No,0.79765,1083,1279,0.77563,0.81968
2022,2nd Quintile,Urban regions,Yes,0.15754,249,1993,0.14154,0.17354
2022,2nd Quintile,Urban regions,No,0.84246,1744,1993,0.82646,0.85846
2022,2nd Quintile,Rural regions,Yes,0.18493,192,1226,0.16318,0.20667
2022,2nd Quintile,Rural regions,No,0.81507,1034,1226,0.79333,0.83682
2022,3rd Quintile,Urban regions,Yes,0.16552,247,1906,0.14883,0.18221
2022,3rd Quintile,Urban regions,No,0.83448,1659,1906,0.81779,0.85117
2022,3rd Quintile,Rural regions,Yes,0.15984,142,1056,0.13773,0.18196
2022,3rd Quintile,Rural regions,No,0.84016,914,1056,0.81804,0.86227
2022,4th Quintile,Urban regions,Yes,0.12483,225,2062,0.11056,0.13910
