year,age_gr,sampreg,ple0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,46-65 y.,West,Yes,0.18044,996,6721,0.17125,0.18964
2016,46-65 y.,West,No,0.81956,5725,6721,0.81036,0.82875
2016,46-65 y.,East,Yes,0.18451,304,1861,0.16688,0.20214
2016,46-65 y.,East,No,0.81549,1557,1861,0.79786,0.83312
2016,66 and older,West,Yes,0.25980,898,3521,0.24531,0.27428
2016,66 and older,West,No,0.74020,2623,3521,0.72572,0.75469
2016,66 and older,East,Yes,0.20006,222,1162,0.17705,0.22307
2016,66 and older,East,No,0.79994,940,1162,0.77693,0.82295
2017,17-29 y.,West,Yes,0.02843,73,3604,0.02300,0.03386
2017,17-29 y.,West,No,0.97157,3531,3604,0.96614,0.97700
2017,17-29 y.,East,No,0.96513,719,719,0.95171,0.97855
2017,30-45 y.,West,Yes,0.05354,229,5789,0.04774,0.05934
2017,30-45 y.,West,No,0.94646,5560,5789,0.94066,0.95226
2017,30-45 y.,East,Yes,0.05044,60,1463,0.03922,0.06166
2017,30-45 y.,East,No,0.94956,1403,1463,0.93834,0.96078
2017,46-65 y.,West,Yes,0.17857,1179,7794,0.17007,0.18707
2017,46-65 y.,West,No,0.82143,6615,7794,0.81293,0.82993
2017,46-65 y.,East,Yes,0.19305,361,2166,0.17642,0.20967
2017,46-65 y.,East,No,0.80695,1805,2166,0.79033,0.82358
2017,66 and older,West,Yes,0.24056,897,3719,0.22682,0.25430
2017,66 and older,West,No,0.75944,2822,3719,0.74570,0.77318
2017,66 and older,East,Yes,0.17975,226,1213,0.15813,0.20137
2017,66 and older,East,No,0.82025,987,1213,0.79863,0.84187
2018,17-29 y.,West,Yes,0.02602,72,3534,0.02077,0.03127
2018,17-29 y.,West,No,0.97398,3462,3534,0.96873,0.97923
2018,17-29 y.,East,No,0.95496,704,704,0.93963,0.97029
2018,30-45 y.,West,Yes,0.05153,245,5337,0.04560,0.05747
2018,30-45 y.,West,No,0.94847,5092,5337,0.94253,0.95440
2018,30-45 y.,East,Yes,0.05294,66,1395,0.04119,0.06469
2018,30-45 y.,East,No,0.94706,1329,1395,0.93531,0.95881
2018,46-65 y.,West,Yes,0.17214,1147,7502,0.16360,0.18068
2018,46-65 y.,West,No,0.82786,6355,7502,0.81932,0.83640
2018,46-65 y.,East,Yes,0.18468,342,2116,0.16814,0.20122
2018,46-65 y.,East,No,0.81532,1774,2116,0.79878,0.83186
2018,66 and older,West,Yes,0.24933,949,3737,0.23546,0.26320
2018,66 and older,West,No,0.75067,2788,3737,0.73680,0.76454
2018,66 and older,East,Yes,0.20511,258,1234,0.18257,0.22765
2018,66 and older,East,No,0.79489,976,1234,0.77235,0.81743
2019,17-29 y.,West,Yes,0.02968,74,3178,0.02378,0.03558
2019,17-29 y.,West,No,0.97032,3104,3178,0.96442,0.97622
2019,17-29 y.,East,No,0.96113,611,611,0.94579,0.97647
2019,30-45 y.,West,Yes,0.05957,221,4921,0.05296,0.06618
2019,30-45 y.,West,No,0.94043,4700,4921,0.93382,0.94704
2019,30-45 y.,East,Yes,0.06374,72,1330,0.05060,0.07687
2019,30-45 y.,East,No,0.93626,1258,1330,0.92313,0.94940
2019,46-65 y.,West,Yes,0.16637,1107,8092,0.15825,0.17448
2019,46-65 y.,West,No,0.83363,6985,8092,0.82552,0.84175
2019,46-65 y.,East,Yes,0.17979,329,2274,0.16401,0.19558
2019,46-65 y.,East,No,0.82021,1945,2274,0.80442,0.83599
2019,66 and older,West,Yes,0.24327,901,3850,0.22972,0.25683
2019,66 and older,West,No,0.75673,2949,3850,0.74317,0.77028
2019,66 and older,East,Yes,0.21665,264,1290,0.19416,0.23914
2019,66 and older,East,No,0.78335,1026,1290,0.76086,0.80584
2020,17-29 y.,West,Yes,0.02241,74,4305,0.01799,0.02683
2020,17-29 y.,West,No,0.97759,4231,4305,0.97317,0.98201
2020,17-29 y.,East,Yes,0.05544,31,751,0.03906,0.07182
2020,17-29 y.,East,No,0.94456,720,751,0.92818,0.96094
2020,30-45 y.,West,Yes,0.06367,240,6486,0.05773,0.06961
2020,30-45 y.,West,No,0.93633,6246,6486,0.93039,0.94227
2020,30-45 y.,East,Yes,0.05873,75,1536,0.04697,0.07049
2020,30-45 y.,East,No,0.94127,1461,1536,0.92951,0.95303
2020,46-65 y.,West,Yes,0.16059,1041,8193,0.15264,0.16854
2020,46-65 y.,West,No,0.83941,7152,8193,0.83146,0.84736
2020,46-65 y.,East,Yes,0.17569,323,2174,0.15969,0.19169
2020,46-65 y.,East,No,0.82431,1851,2174,0.80831,0.84031
2020,66 and older,West,Yes,0.24941,887,3641,0.23535,0.26346
2020,66 and older,West,No,0.75059,2754,3641,0.73654,0.76465
2020,66 and older,East,Yes,0.23586,257,1232,0.21215,0.25958
2020,66 and older,East,No,0.76414,975,1232,0.74042,0.78785
2021,17-29 y.,West,Yes,0.02753,53,2713,0.02137,0.03368
2021,17-29 y.,West,No,0.97247,2660,2713,0.96632,0.97863
2021,17-29 y.,East,No,0.93219,462,462,0.90924,0.95515
2021,30-45 y.,West,Yes,0.06532,175,4185,0.05783,0.07280
2021,30-45 y.,West,No,0.93468,4010,4185,0.92720,0.94217
2021,30-45 y.,East,Yes,0.07083,59,1056,0.05535,0.08631
2021,30-45 y.,East,No,0.92917,997,1056,0.91369,0.94465
2021,46-65 y.,West,Yes,0.16725,791,5773,0.15762,0.17687
2021,46-65 y.,West,No,0.83275,4982,5773,0.82313,0.84238
2021,46-65 y.,East,Yes,0.18800,226,1485,0.16812,0.20788
2021,46-65 y.,East,No,0.81200,1259,1485,0.79212,0.83188
2021,66 and older,West,Yes,0.24872,652,2715,0.23246,0.26498
2021,66 and older,West,No,0.75128,2063,2715,0.73502,0.76754
2021,66 and older,East,Yes,0.25903,191,856,0.22966,0.28839
2021,66 and older,East,No,0.74097,665,856,0.71161,0.77034
2022,17-29 y.,West,Yes,0.02220,75,4651,0.01796,0.02643
2022,17-29 y.,West,No,0.97780,4576,4651,0.97357,0.98204
2022,17-29 y.,East,No,0.96188,953,953,0.94972,0.97404
2022,30-45 y.,West,Yes,0.05197,247,7017,0.04678,0.05716
2022,30-45 y.,West,No,0.94803,6770,7017,0.94284,0.95322
2022,30-45 y.,East,Yes,0.06675,95,1909,0.05555,0.07795
2022,30-45 y.,East,No,0.93325,1814,1909,0.92205,0.94445
2022,46-65 y.,West,Yes,0.16494,1057,7255,0.15640,0.17348
2022,46-65 y.,West,No,0.83506,6198,7255,0.82652,0.84360
2022,46-65 y.,East,Yes,0.18009,275,1911,0.16286,0.19732
2022,46-65 y.,East,No,0.81991,1636,1911,0.80268,0.83714
2022,66 and older,West,Yes,0.24227,728,3086,0.22715,0.25739
2022,66 and older,West,No,0.75773,2358,3086,0.74261,0.77285
2022,66 and older,East,Yes,0.23631,233,1039,0.21046,0.26215
2022,66 and older,East,No,0.76369,806,1039,0.73785,0.78954
