year,pgisced97,sampreg,ple0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,Upper Secondary Level,West,Yes,0.15510,1204,8247,0.14729,0.16291
2006,Upper Secondary Level,West,No,0.83938,7043,8247,0.83146,0.84731
2006,Upper Secondary Level,East,Yes,0.13800,348,2798,0.12522,0.15079
2006,Upper Secondary Level,East,No,0.85514,2450,2798,0.84210,0.86819
2006,Post-secondary Non-tertiary Level,West,Yes,0.07229,66,1040,0.05655,0.08804
2006,Post-secondary Non-tertiary Level,West,No,0.92327,974,1040,0.90709,0.93945
2006,Post-secondary Non-tertiary Level,East,No,0.95329,162,162,0.92069,0.98588
2006,First Stage of Tertiary Education,West,Yes,0.15442,172,1222,0.13415,0.17468
2006,First Stage of Tertiary Education,West,No,0.84436,1050,1222,0.82403,0.86470
2006,First Stage of Tertiary Education,East,Yes,0.15143,59,423,0.11723,0.18563
2006,First Stage of Tertiary Education,East,No,0.82957,364,423,0.79369,0.86544
2006,Second Stage of Tertiary Education,West,Yes,0.09618,272,3242,0.08603,0.10633
2006,Second Stage of Tertiary Education,West,No,0.90342,2970,3242,0.89325,0.91359
2006,Second Stage of Tertiary Education,East,Yes,0.11320,132,1329,0.09616,0.13024
2006,Second Stage of Tertiary Education,East,No,0.88491,1197,1329,0.86775,0.90207
2007,Pre-primary Level,West,No,0.52454,255,255,0.46312,0.58595
2007,Pre-primary Level,East,No,0.47653,81,81,0.36709,0.58598
2007,Primary Level,West,Yes,0.20404,42,192,0.14689,0.26119
2007,Primary Level,West,No,0.79447,150,192,0.73717,0.85178
2007,Lower Secondary Level,West,Yes,0.15499,294,1862,0.13854,0.17143
2007,Lower Secondary Level,West,No,0.81529,1568,1862,0.79765,0.83292
2007,Lower Secondary Level,East,Yes,0.11852,40,327,0.08343,0.15361
2007,Lower Secondary Level,East,No,0.85730,287,327,0.81933,0.89527
2007,Upper Secondary Level,West,Yes,0.15396,1117,7664,0.14588,0.16204
2007,Upper Secondary Level,West,No,0.83948,6547,7664,0.83126,0.84770
2007,Upper Secondary Level,East,Yes,0.13472,325,2610,0.12162,0.14782
2007,Upper Secondary Level,East,No,0.85526,2285,2610,0.84176,0.86876
2007,Post-secondary Non-tertiary Level,West,Yes,0.09064,83,998,0.07282,0.10846
2007,Post-secondary Non-tertiary Level,West,No,0.90676,915,998,0.88871,0.92481
2007,Post-secondary Non-tertiary Level,East,No,0.96756,159,159,0.93994,0.99519
2007,First Stage of Tertiary Education,West,Yes,0.16057,159,1118,0.13904,0.18210
2007,First Stage of Tertiary Education,West,No,0.82648,959,1118,0.80428,0.84869
2007,First Stage of Tertiary Education,East,Yes,0.14498,55,404,0.11060,0.17935
2007,First Stage of Tertiary Education,East,No,0.84781,349,404,0.81274,0.88288
2007,Second Stage of Tertiary Education,West,Yes,0.10336,281,3081,0.09260,0.11411
2007,Second Stage of Tertiary Education,West,No,0.89222,2800,3081,0.88127,0.90317
2007,Second Stage of Tertiary Education,East,Yes,0.11002,129,1298,0.09299,0.12705
2007,Second Stage of Tertiary Education,East,No,0.88845,1169,1298,0.87132,0.90558
2008,Pre-primary Level,West,No,0.55814,266,266,0.49834,0.61793
2008,Pre-primary Level,East,No,0.72392,82,82,0.62656,0.82128
2008,Primary Level,West,Yes,0.17148,33,165,0.11379,0.22917
2008,Primary Level,West,No,0.82852,132,165,0.77083,0.88621
2008,Lower Secondary Level,West,Yes,0.15582,278,1695,0.13855,0.17309
2008,Lower Secondary Level,West,No,0.80989,1417,1695,0.79120,0.82857
2008,Lower Secondary Level,East,Yes,0.14269,34,300,0.10305,0.18234
2008,Lower Secondary Level,East,No,0.81998,266,300,0.77643,0.86353
2008,Upper Secondary Level,West,Yes,0.15603,1080,7199,0.14765,0.16442
2008,Upper Secondary Level,West,No,0.83602,6119,7199,0.82746,0.84457
2008,Upper Secondary Level,East,Yes,0.12757,299,2487,0.11445,0.14068
2008,Upper Secondary Level,East,No,0.86422,2188,2487,0.85076,0.87769
2008,Post-secondary Non-tertiary Level,West,Yes,0.08134,67,921,0.06368,0.09901
2008,Post-secondary Non-tertiary Level,West,No,0.91280,854,921,0.89457,0.93103
2008,Post-secondary Non-tertiary Level,East,No,0.91288,154,154,0.86819,0.95757
2008,First Stage of Tertiary Education,West,Yes,0.15220,143,1035,0.13031,0.17410
2008,First Stage of Tertiary Education,West,No,0.83889,892,1035,0.81648,0.86130
2008,First Stage of Tertiary Education,East,Yes,0.15878,57,375,0.12174,0.19581
2008,First Stage of Tertiary Education,East,No,0.83870,318,375,0.80142,0.87597
2008,Second Stage of Tertiary Education,West,Yes,0.09694,261,2945,0.08625,0.10763
2008,Second Stage of Tertiary Education,West,No,0.89977,2684,2945,0.88892,0.91062
2008,Second Stage of Tertiary Education,East,Yes,0.11338,127,1237,0.09570,0.13106
2008,Second Stage of Tertiary Education,East,No,0.88065,1110,1237,0.86258,0.89873
2009,Pre-primary Level,West,No,0.58748,254,254,0.52682,0.64814
2009,Pre-primary Level,East,No,0.73061,55,55,0.61229,0.84894
2009,Primary Level,West,No,0.81343,120,120,0.74343,0.88342
2009,Lower Secondary Level,West,Yes,0.14851,239,1516,0.13060,0.16642
2009,Lower Secondary Level,West,No,0.82529,1277,1516,0.80617,0.84441
2009,Lower Secondary Level,East,Yes,0.11552,33,262,0.07674,0.15430
2009,Lower Secondary Level,East,No,0.86679,229,262,0.82557,0.90802
2009,Upper Secondary Level,West,Yes,0.15960,1029,6636,0.15079,0.16842
2009,Upper Secondary Level,West,No,0.83280,5607,6636,0.82382,0.84178
2009,Upper Secondary Level,East,Yes,0.13305,304,2383,0.11941,0.14668
2009,Upper Secondary Level,East,No,0.86067,2079,2383,0.84676,0.87457
2009,Post-secondary Non-tertiary Level,West,Yes,0.09479,68,842,0.07499,0.11458
2009,Post-secondary Non-tertiary Level,West,No,0.90333,774,842,0.88336,0.92330
2009,Post-secondary Non-tertiary Level,East,No,0.90921,139,139,0.86128,0.95715
2009,First Stage of Tertiary Education,West,Yes,0.15873,147,952,0.13551,0.18196
2009,First Stage of Tertiary Education,West,No,0.83503,805,952,0.81144,0.85862
2009,First Stage of Tertiary Education,East,Yes,0.14218,52,370,0.10654,0.17781
2009,First Stage of Tertiary Education,East,No,0.84221,318,370,0.80501,0.87940
2009,Second Stage of Tertiary Education,West,Yes,0.09860,259,2817,0.08758,0.10961
2009,Second Stage of Tertiary Education,West,No,0.89662,2558,2817,0.88537,0.90786
2009,Second Stage of Tertiary Education,East,Yes,0.09877,122,1206,0.08192,0.11561
2009,Second Stage of Tertiary Education,East,No,0.89962,1084,1206,0.88265,0.91659
2010,Pre-primary Level,West,No,0.66020,356,356,0.61093,0.70947
2010,Pre-primary Level,East,No,0.59321,47,47,0.45124,0.73517
2010,Primary Level,West,Yes,0.13016,34,311,0.09270,0.16761
2010,Primary Level,West,No,0.85318,277,311,0.81378,0.89258
2010,Lower Secondary Level,West,Yes,0.15687,253,2107,0.14134,0.17240
2010,Lower Secondary Level,West,No,0.81396,1854,2107,0.79734,0.83058
2010,Lower Secondary Level,East,Yes,0.16858,39,331,0.12818,0.20897
2010,Lower Secondary Level,East,No,0.82226,292,331,0.78101,0.86351
2010,Upper Secondary Level,West,Yes,0.15783,1074,8797,0.15021,0.16545
2010,Upper Secondary Level,West,No,0.83824,7723,8797,0.83054,0.84594
2010,Upper Secondary Level,East,Yes,0.13246,317,2922,0.12017,0.14476
2010,Upper Secondary Level,East,No,0.85873,2605,2922,0.84610,0.87136
2010,Post-secondary Non-tertiary Level,West,Yes,0.08987,80,1453,0.07516,0.10459
2010,Post-secondary Non-tertiary Level,West,No,0.91013,1373,1453,0.89541,0.92484
2010,Post-secondary Non-tertiary Level,East,No,0.91940,244,244,0.88518,0.95363
2010,First Stage of Tertiary Education,West,Yes,0.15209,156,1195,0.13172,0.17246
2010,First Stage of Tertiary Education,West,No,0.84298,1039,1195,0.82234,0.86361
2010,First Stage of Tertiary Education,East,Yes,0.16166,62,409,0.12594,0.19739
2010,First Stage of Tertiary Education,East,No,0.81619,347,409,0.77860,0.85377
2010,Second Stage of Tertiary Education,West,Yes,0.09207,256,3972,0.08308,0.10107
2010,Second Stage of Tertiary Education,West,No,0.90600,3716,3972,0.89693,0.91508
2010,Second Stage of Tertiary Education,East,Yes,0.12116,128,1391,0.10400,0.13831
2010,Second Stage of Tertiary Education,East,No,0.86328,1263,1391,0.84522,0.88134
2011,Pre-primary Level,West,No,0.57703,420,420,0.52972,0.62433
2011,Pre-primary Level,East,No,0.48582,49,49,0.34443,0.62722
2011,Primary Level,West,Yes,0.21206,58,359,0.16971,0.25440
2011,Primary Level,West,No,0.78609,301,359,0.74361,0.82857
2011,Primary Level,East,No,0.91235,43,43,0.82683,0.99788
2011,Lower Secondary Level,West,Yes,0.15233,320,2539,0.13835,0.16631
2011,Lower Secondary Level,West,No,0.81757,2219,2539,0.80254,0.83259
2011,Lower Secondary Level,East,Yes,0.14885,46,400,0.11392,0.18377
2011,Lower Secondary Level,East,No,0.83413,354,400,0.79763,0.87063
2011,Upper Secondary Level,West,Yes,0.15924,1392,10465,0.15223,0.16625
2011,Upper Secondary Level,West,No,0.83098,9073,10465,0.82380,0.83816
2011,Upper Secondary Level,East,Yes,0.13051,403,3363,0.11912,0.14190
2011,Upper Secondary Level,East,No,0.85624,2960,3363,0.84438,0.86810
2011,Post-secondary Non-tertiary Level,West,Yes,0.08675,103,1703,0.07338,0.10013
2011,Post-secondary Non-tertiary Level,West,No,0.89686,1600,1703,0.88241,0.91131
2011,Post-secondary Non-tertiary Level,East,No,0.93026,277,277,0.90020,0.96031
2011,First Stage of Tertiary Education,West,Yes,0.15287,169,1375,0.13384,0.17190
2011,First Stage of Tertiary Education,West,No,0.83684,1206,1375,0.81730,0.85638
2011,First Stage of Tertiary Education,East,Yes,0.13642,63,466,0.10522,0.16762
2011,First Stage of Tertiary Education,East,No,0.86214,403,466,0.83080,0.89347
2011,Second Stage of Tertiary Education,West,Yes,0.08623,324,4628,0.07814,0.09432
2011,Second Stage of Tertiary Education,West,No,0.90827,4304,4628,0.89996,0.91659
2011,Second Stage of Tertiary Education,East,Yes,0.12652,157,1552,0.10998,0.14307
2011,Second Stage of Tertiary Education,East,No,0.85824,1395,1552,0.84088,0.87560
2012,Pre-primary Level,West,No,0.54849,414,414,0.50049,0.59648
2012,Pre-primary Level,East,No,0.60670,52,52,0.47263,0.74076
2012,Primary Level,West,Yes,0.18972,50,335,0.14767,0.23177
2012,Primary Level,West,No,0.80505,285,335,0.76256,0.84753
2012,Primary Level,East,No,0.87269,43,43,0.77189,0.97350
2012,Lower Secondary Level,West,Yes,0.15502,347,2508,0.14085,0.16919
2012,Lower Secondary Level,West,No,0.81574,2161,2508,0.80057,0.83092
2012,Lower Secondary Level,East,Yes,0.15952,52,374,0.12236,0.19668
2012,Lower Secondary Level,East,No,0.81923,322,374,0.78017,0.85828
2012,Upper Secondary Level,West,Yes,0.16513,1433,10193,0.15792,0.17234
2012,Upper Secondary Level,West,No,0.82837,8760,10193,0.82105,0.83569
2012,Upper Secondary Level,East,Yes,0.15373,436,3298,0.14142,0.16604
2012,Upper Secondary Level,East,No,0.83831,2862,3298,0.82574,0.85087
2012,Post-secondary Non-tertiary Level,West,Yes,0.10330,124,1663,0.08866,0.11793
2012,Post-secondary Non-tertiary Level,West,No,0.89423,1539,1663,0.87945,0.90902
2012,Post-secondary Non-tertiary Level,East,No,0.93490,283,283,0.90611,0.96369
2012,First Stage of Tertiary Education,West,Yes,0.14802,179,1323,0.12887,0.16716
2012,First Stage of Tertiary Education,West,No,0.84526,1144,1323,0.82577,0.86476
2012,First Stage of Tertiary Education,East,Yes,0.16704,76,471,0.13331,0.20076
2012,First Stage of Tertiary Education,East,No,0.81833,395,471,0.78347,0.85318
2012,Second Stage of Tertiary Education,West,Yes,0.09069,347,4601,0.08239,0.09899
2012,Second Stage of Tertiary Education,West,No,0.90689,4254,4601,0.89849,0.91529
2012,Second Stage of Tertiary Education,East,Yes,0.12621,159,1533,0.10958,0.14284
2012,Second Stage of Tertiary Education,East,No,0.86742,1374,1533,0.85044,0.88441
2013,Pre-primary Level,West,No,0.58971,549,549,0.54853,0.63090
2013,Pre-primary Level,East,No,0.50376,70,70,0.38579,0.62174
2013,Primary Level,West,Yes,0.20222,80,566,0.16910,0.23534
2013,Primary Level,West,No,0.79518,486,566,0.76191,0.82846
2013,Primary Level,East,No,0.90122,58,58,0.82377,0.97868
2013,Lower Secondary Level,West,Yes,0.14807,368,3282,0.13591,0.16022
2013,Lower Secondary Level,West,No,0.82765,2914,3282,0.81472,0.84057
2013,Lower Secondary Level,East,Yes,0.12248,39,410,0.09071,0.15426
2013,Lower Secondary Level,East,No,0.85582,371,410,0.82178,0.88987
2013,Upper Secondary Level,West,Yes,0.16032,1391,10934,0.15344,0.16720
2013,Upper Secondary Level,West,No,0.83162,9543,10934,0.82461,0.83864
2013,Upper Secondary Level,East,Yes,0.15118,412,3173,0.13871,0.16364
2013,Upper Secondary Level,East,No,0.83567,2761,3173,0.82278,0.84857
2013,Post-secondary Non-tertiary Level,West,Yes,0.09179,134,2041,0.07927,0.10432
2013,Post-secondary Non-tertiary Level,West,No,0.90603,1907,2041,0.89337,0.91870
2013,Post-secondary Non-tertiary Level,East,No,0.94209,303,303,0.91575,0.96844
2013,First Stage of Tertiary Education,West,Yes,0.17492,183,1282,0.15411,0.19572
2013,First Stage of Tertiary Education,West,No,0.80603,1099,1282,0.78437,0.82768
2013,First Stage of Tertiary Education,East,Yes,0.16922,62,430,0.13374,0.20471
2013,First Stage of Tertiary Education,East,No,0.82540,368,430,0.78948,0.86132
2013,Second Stage of Tertiary Education,West,Yes,0.09052,380,5303,0.08280,0.09825
2013,Second Stage of Tertiary Education,West,No,0.90782,4923,5303,0.90003,0.91560
2013,Second Stage of Tertiary Education,East,Yes,0.11832,159,1548,0.10223,0.13442
2013,Second Stage of Tertiary Education,East,No,0.87149,1389,1548,0.85482,0.88817
2014,Pre-primary Level,West,No,0.54257,385,385,0.49274,0.59240
2014,Pre-primary Level,East,No,0.50434,54,54,0.36974,0.63895
2014,Primary Level,West,Yes,0.22236,65,447,0.18377,0.26095
2014,Primary Level,West,No,0.76541,382,447,0.72608,0.80474
2014,Primary Level,East,No,0.90884,50,50,0.82824,0.98943
2014,Lower Secondary Level,West,Yes,0.15713,338,2726,0.14347,0.17080
2014,Lower Secondary Level,West,No,0.82136,2388,2726,0.80698,0.83575
2014,Lower Secondary Level,East,Yes,0.14437,47,380,0.10898,0.17975
2014,Lower Secondary Level,East,No,0.83391,333,380,0.79645,0.87138
2014,Upper Secondary Level,West,Yes,0.17123,1375,9671,0.16372,0.17874
2014,Upper Secondary Level,West,No,0.82624,8296,9671,0.81869,0.83379
2014,Upper Secondary Level,East,Yes,0.16753,407,2839,0.15379,0.18127
2014,Upper Secondary Level,East,No,0.82317,2432,2839,0.80914,0.83721
2014,Post-secondary Non-tertiary Level,West,Yes,0.09544,123,1744,0.08165,0.10923
2014,Post-secondary Non-tertiary Level,West,No,0.89842,1621,1744,0.88424,0.91261
2014,Post-secondary Non-tertiary Level,East,No,0.94167,280,280,0.91417,0.96917
2014,First Stage of Tertiary Education,West,Yes,0.18636,177,1183,0.16416,0.20855
2014,First Stage of Tertiary Education,West,No,0.81303,1006,1183,0.79081,0.83526
2014,First Stage of Tertiary Education,East,Yes,0.15215,62,406,0.11717,0.18713
2014,First Stage of Tertiary Education,East,No,0.84752,344,406,0.81251,0.88254
2014,Second Stage of Tertiary Education,West,Yes,0.09223,365,4779,0.08403,0.10044
2014,Second Stage of Tertiary Education,West,No,0.90558,4414,4779,0.89729,0.91387
2014,Second Stage of Tertiary Education,East,Yes,0.12545,159,1441,0.10834,0.14256
2014,Second Stage of Tertiary Education,East,No,0.87455,1282,1441,0.85744,0.89166
2015,Pre-primary Level,West,No,0.52571,314,314,0.47039,0.58103
2015,Pre-primary Level,East,No,0.49284,56,56,0.36071,0.62497
2015,Primary Level,West,Yes,0.21659,58,478,0.17963,0.25356
2015,Primary Level,West,No,0.77785,420,478,0.74055,0.81516
2015,Primary Level,East,No,0.88680,45,45,0.79318,0.98042
2015,Lower Secondary Level,West,Yes,0.14699,289,2589,0.13335,0.16064
2015,Lower Secondary Level,West,No,0.81866,2300,2589,0.80381,0.83350
2015,Lower Secondary Level,East,Yes,0.12364,42,359,0.08954,0.15774
2015,Lower Secondary Level,East,No,0.83529,317,359,0.79686,0.87371
2015,Upper Secondary Level,West,Yes,0.17211,1280,9367,0.16446,0.17975
2015,Upper Secondary Level,West,No,0.81995,8087,9367,0.81217,0.82773
2015,Upper Secondary Level,East,Yes,0.15796,366,2725,0.14426,0.17166
2015,Upper Secondary Level,East,No,0.82824,2359,2725,0.81408,0.84241
2015,Post-secondary Non-tertiary Level,West,Yes,0.08424,114,1867,0.07164,0.09685
2015,Post-secondary Non-tertiary Level,West,No,0.91275,1753,1867,0.89994,0.92555
2015,Post-secondary Non-tertiary Level,East,No,0.94960,275,275,0.92369,0.97550
2015,First Stage of Tertiary Education,West,Yes,0.17341,165,1125,0.15128,0.19555
2015,First Stage of Tertiary Education,West,No,0.82130,960,1125,0.79890,0.84370
2015,First Stage of Tertiary Education,East,Yes,0.16239,57,393,0.12588,0.19890
2015,First Stage of Tertiary Education,East,No,0.82289,336,393,0.78509,0.86068
2015,Second Stage of Tertiary Education,West,Yes,0.09053,353,4990,0.08256,0.09849
2015,Second Stage of Tertiary Education,West,No,0.90535,4637,4990,0.89723,0.91348
2015,Second Stage of Tertiary Education,East,Yes,0.11526,148,1413,0.09860,0.13192
2015,Second Stage of Tertiary Education,East,No,0.88116,1265,1413,0.86428,0.89804
2016,Pre-primary Level,West,No,0.50030,295,295,0.44314,0.55745
2016,Pre-primary Level,East,No,0.38601,43,43,0.23877,0.53324
2016,Primary Level,West,Yes,0.17637,45,369,0.13743,0.21531
2016,Primary Level,West,No,0.74875,324,369,0.70444,0.79307
2016,Primary Level,East,No,0.73982,38,38,0.59845,0.88119
2016,Lower Secondary Level,West,Yes,0.15001,276,2258,0.13528,0.16474
2016,Lower Secondary Level,West,No,0.80886,1982,2258,0.79264,0.82509
2016,Lower Secondary Level,East,Yes,0.12313,43,317,0.08690,0.15936
2016,Lower Secondary Level,East,No,0.81042,274,317,0.76720,0.85364
2016,Upper Secondary Level,West,Yes,0.16940,1169,8433,0.16140,0.17741
2016,Upper Secondary Level,West,No,0.82415,7264,8433,0.81602,0.83227
2016,Upper Secondary Level,East,Yes,0.15943,340,2539,0.14519,0.17367
2016,Upper Secondary Level,East,No,0.82546,2199,2539,0.81069,0.84022
2016,Post-secondary Non-tertiary Level,West,Yes,0.09022,121,1748,0.07679,0.10366
2016,Post-secondary Non-tertiary Level,West,No,0.90686,1627,1748,0.89323,0.92049
2016,Post-secondary Non-tertiary Level,East,No,0.96432,262,262,0.94182,0.98682
2016,First Stage of Tertiary Education,West,Yes,0.16645,155,1028,0.14367,0.18923
2016,First Stage of Tertiary Education,West,No,0.82390,873,1028,0.80060,0.84719
2016,First Stage of Tertiary Education,East,Yes,0.14995,56,366,0.11332,0.18658
2016,First Stage of Tertiary Education,East,No,0.84820,310,366,0.81139,0.88502
2016,Second Stage of Tertiary Education,West,Yes,0.09210,356,4554,0.08370,0.10050
2016,Second Stage of Tertiary Education,West,No,0.89781,4198,4554,0.88902,0.90661
2016,Second Stage of Tertiary Education,East,Yes,0.10716,137,1339,0.09058,0.12373
2016,Second Stage of Tertiary Education,East,No,0.88622,1202,1339,0.86921,0.90324
2017,Pre-primary Level,West,No,0.52944,339,339,0.47623,0.58266
2017,Pre-primary Level,East,No,0.49812,65,65,0.37562,0.62062
2017,Primary Level,West,Yes,0.17945,59,400,0.14180,0.21711
2017,Primary Level,West,No,0.70841,341,400,0.66381,0.75301
2017,Primary Level,East,No,0.66297,41,41,0.51647,0.80946
2017,Lower Secondary Level,West,Yes,0.14629,286,2356,0.13201,0.16056
2017,Lower Secondary Level,West,No,0.81291,2070,2356,0.79716,0.82866
2017,Lower Secondary Level,East,Yes,0.15386,54,376,0.11734,0.19037
2017,Lower Secondary Level,East,No,0.82162,322,376,0.78288,0.86037
2017,Upper Secondary Level,West,Yes,0.17070,1305,9204,0.16301,0.17839
2017,Upper Secondary Level,West,No,0.82112,7899,9204,0.81329,0.82895
2017,Upper Secondary Level,East,Yes,0.14812,375,2840,0.13505,0.16118
2017,Upper Secondary Level,East,No,0.84808,2465,2840,0.83487,0.86128
2017,Post-secondary Non-tertiary Level,West,Yes,0.10316,156,1882,0.08941,0.11691
2017,Post-secondary Non-tertiary Level,West,No,0.89441,1726,1882,0.88053,0.90830
2017,Post-secondary Non-tertiary Level,East,No,0.94858,312,312,0.92404,0.97313
2017,First Stage of Tertiary Education,West,Yes,0.15299,168,1129,0.13198,0.17399
2017,First Stage of Tertiary Education,West,No,0.84272,961,1129,0.82147,0.86396
2017,First Stage of Tertiary Education,East,Yes,0.17215,66,395,0.13488,0.20943
2017,First Stage of Tertiary Education,East,No,0.82676,329,395,0.78939,0.86413
2017,Second Stage of Tertiary Education,West,Yes,0.08400,373,5073,0.07637,0.09163
2017,Second Stage of Tertiary Education,West,No,0.90875,4700,5073,0.90083,0.91668
2017,Second Stage of Tertiary Education,East,Yes,0.09712,138,1431,0.08177,0.11247
2017,Second Stage of Tertiary Education,East,No,0.89379,1293,1431,0.87782,0.90976
2018,Pre-primary Level,West,No,0.57396,288,288,0.51675,0.63117
2018,Pre-primary Level,East,No,0.37352,55,55,0.24450,0.50255
2018,Primary Level,West,Yes,0.17225,70,433,0.13664,0.20786
2018,Primary Level,West,No,0.71143,363,433,0.66871,0.75416
2018,Primary Level,East,No,0.57642,46,46,0.43205,0.72079
2018,Lower Secondary Level,West,Yes,0.14954,305,2295,0.13495,0.16414
2018,Lower Secondary Level,West,No,0.81441,1990,2295,0.79850,0.83032
2018,Lower Secondary Level,East,Yes,0.15483,51,400,0.11934,0.19033
2018,Lower Secondary Level,East,No,0.78029,349,400,0.73967,0.82092
2018,Upper Secondary Level,West,Yes,0.16825,1287,8740,0.16041,0.17609
2018,Upper Secondary Level,West,No,0.82317,7453,8740,0.81517,0.83117
2018,Upper Secondary Level,East,Yes,0.15092,393,2770,0.13758,0.16425
2018,Upper Secondary Level,East,No,0.84097,2377,2770,0.82734,0.85459
2018,Post-secondary Non-tertiary Level,West,Yes,0.09950,165,1805,0.08569,0.11332
2018,Post-secondary Non-tertiary Level,West,No,0.89800,1640,1805,0.88403,0.91196
2018,Post-secondary Non-tertiary Level,East,No,0.93550,307,307,0.90798,0.96302
2018,First Stage of Tertiary Education,West,Yes,0.15365,163,1056,0.13189,0.17541
2018,First Stage of Tertiary Education,West,No,0.84149,893,1056,0.81945,0.86353
2018,First Stage of Tertiary Education,East,Yes,0.18121,63,386,0.14274,0.21969
2018,First Stage of Tertiary Education,East,No,0.81706,323,386,0.77844,0.85568
2018,Second Stage of Tertiary Education,West,Yes,0.08844,389,4956,0.08054,0.09635
2018,Second Stage of Tertiary Education,West,No,0.90311,4567,4956,0.89487,0.91134
2018,Second Stage of Tertiary Education,East,Yes,0.10451,144,1389,0.08842,0.12061
2018,Second Stage of Tertiary Education,East,No,0.88315,1245,1389,0.86625,0.90005
2019,Pre-primary Level,West,No,0.59738,276,276,0.53942,0.65535
2019,Pre-primary Level,East,No,0.58797,50,50,0.45015,0.72578
2019,Primary Level,West,Yes,0.19056,62,340,0.14875,0.23237
2019,Primary Level,West,No,0.65228,278,340,0.60158,0.70298
2019,Primary Level,East,No,0.59668,34,34,0.42931,0.76406
2019,Lower Secondary Level,West,Yes,0.16162,270,2035,0.14562,0.17761
2019,Lower Secondary Level,West,No,0.78728,1765,2035,0.76949,0.80506
2019,Lower Secondary Level,East,Yes,0.14047,52,374,0.10521,0.17574
2019,Lower Secondary Level,East,No,0.77504,322,374,0.73266,0.81741
2019,Upper Secondary Level,West,Yes,0.16516,1223,8484,0.15726,0.17306
2019,Upper Secondary Level,West,No,0.82821,7261,8484,0.82018,0.83623
2019,Upper Secondary Level,East,Yes,0.15783,362,2603,0.14382,0.17184
2019,Upper Secondary Level,East,No,0.83741,2241,2603,0.82323,0.85159
2019,Post-secondary Non-tertiary Level,West,Yes,0.10521,153,1842,0.09119,0.11923
2019,Post-secondary Non-tertiary Level,West,No,0.89078,1689,1842,0.87653,0.90503
2019,Post-secondary Non-tertiary Level,East,No,0.91274,301,301,0.88081,0.94468
2019,First Stage of Tertiary Education,West,Yes,0.14087,176,1214,0.12129,0.16045
2019,First Stage of Tertiary Education,West,No,0.85859,1038,1214,0.83898,0.87820
2019,First Stage of Tertiary Education,East,Yes,0.16982,63,436,0.13454,0.20511
2019,First Stage of Tertiary Education,East,No,0.82497,373,436,0.78926,0.86068
2019,Second Stage of Tertiary Education,West,Yes,0.07988,386,5391,0.07265,0.08712
2019,Second Stage of Tertiary Education,West,No,0.91037,5005,5391,0.90275,0.91800
2019,Second Stage of Tertiary Education,East,Yes,0.11418,169,1586,0.09853,0.12984
2019,Second Stage of Tertiary Education,East,No,0.88055,1417,1586,0.86458,0.89652
2020,Pre-primary Level,West,No,0.45951,284,284,0.40144,0.51757
2020,Pre-primary Level,East,No,0.42822,57,57,0.29862,0.55782
2020,Primary Level,West,Yes,0.18981,72,1287,0.16838,0.21124
2020,Primary Level,West,No,0.76250,1215,1287,0.73924,0.78575
2020,Primary Level,East,No,0.71188,175,175,0.64459,0.77918
2020,Lower Secondary Level,West,Yes,0.16053,275,2574,0.14634,0.17471
2020,Lower Secondary Level,West,No,0.80465,2299,2574,0.78933,0.81997
2020,Lower Secondary Level,East,Yes,0.16141,56,446,0.12723,0.19559
2020,Lower Secondary Level,East,No,0.78090,390,446,0.74246,0.81933
2020,Upper Secondary Level,West,Yes,0.16587,1153,8626,0.15802,0.17372
2020,Upper Secondary Level,West,No,0.82817,7473,8626,0.82021,0.83613
2020,Upper Secondary Level,East,Yes,0.15428,351,2516,0.14016,0.16839
2020,Upper Secondary Level,East,No,0.83764,2165,2516,0.82323,0.85206
2020,Post-secondary Non-tertiary Level,West,Yes,0.10866,166,2016,0.09507,0.12224
2020,Post-secondary Non-tertiary Level,West,No,0.88962,1850,2016,0.87594,0.90330
2020,Post-secondary Non-tertiary Level,East,No,0.93187,308,308,0.90368,0.96005
2020,First Stage of Tertiary Education,West,Yes,0.15230,149,1067,0.13073,0.17387
2020,First Stage of Tertiary Education,West,No,0.84757,918,1067,0.82600,0.86915
2020,First Stage of Tertiary Education,East,Yes,0.18144,60,391,0.14319,0.21969
2020,First Stage of Tertiary Education,East,No,0.81856,331,391,0.78031,0.85681
2020,Second Stage of Tertiary Education,West,Yes,0.08229,397,6025,0.07535,0.08923
2020,Second Stage of Tertiary Education,West,No,0.91528,5628,6025,0.90825,0.92231
2020,Second Stage of Tertiary Education,East,Yes,0.11776,169,1634,0.10213,0.13339
2020,Second Stage of Tertiary Education,East,No,0.87844,1465,1634,0.86259,0.89429
2021,Pre-primary Level,West,No,0.50820,154,154,0.42898,0.58742
2021,Pre-primary Level,East,No,0.47144,32,32,0.29572,0.64717
2021,Primary Level,West,Yes,0.21915,78,810,0.19065,0.24766
2021,Primary Level,West,No,0.73745,732,810,0.70713,0.76778
2021,Primary Level,East,No,0.71270,108,108,0.62696,0.79844
2021,Lower Secondary Level,West,Yes,0.19226,184,1494,0.17227,0.21225
2021,Lower Secondary Level,West,No,0.77506,1310,1494,0.75388,0.79624
2021,Lower Secondary Level,East,Yes,0.18568,33,258,0.13814,0.23322
2021,Lower Secondary Level,East,No,0.77861,225,258,0.72784,0.82937
2021,Upper Secondary Level,West,Yes,0.16875,807,5662,0.15899,0.17850
