year,pgisced97,sex,pli0094_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,Post-secondary Non-tertiary Level,female,At least once per week,0.49144,127,265,0.43113,0.55174
1999,Post-secondary Non-tertiary Level,female,At least once per month,0.36051,102,265,0.30259,0.41843
1999,Post-secondary Non-tertiary Level,female,Seldom,0.14254,36,265,0.10037,0.18471
1999,First Stage of Tertiary Education,male,At least once per week,0.29388,140,476,0.25291,0.33485
1999,First Stage of Tertiary Education,male,At least once per month,0.44523,217,476,0.40053,0.48992
1999,First Stage of Tertiary Education,male,Seldom,0.23957,119,476,0.20119,0.27795
1999,First Stage of Tertiary Education,female,At least once per week,0.40908,132,320,0.35512,0.46303
1999,First Stage of Tertiary Education,female,At least once per month,0.37651,137,320,0.32334,0.42968
1999,First Stage of Tertiary Education,female,Seldom,0.19634,51,320,0.15275,0.23993
1999,Second Stage of Tertiary Education,male,At least once per week,0.34243,355,1059,0.31384,0.37103
1999,Second Stage of Tertiary Education,male,At least once per month,0.40243,441,1059,0.37288,0.43198
1999,Second Stage of Tertiary Education,male,Seldom,0.24013,263,1059,0.21439,0.26587
1999,Second Stage of Tertiary Education,female,At least once per week,0.39536,314,871,0.36288,0.42785
1999,Second Stage of Tertiary Education,female,At least once per month,0.39474,357,871,0.36226,0.42722
1999,Second Stage of Tertiary Education,female,Seldom,0.20246,200,871,0.17576,0.22916
2001,No answer / don't know,male,At least once per week,0.58096,37,37,0.41979,0.74214
2001,Pre-primary Level,male,At least once per week,0.78493,203,203,0.72827,0.84159
2001,Pre-primary Level,female,At least once per week,0.86927,246,246,0.82706,0.91149
2001,Primary Level,male,At least once per week,0.39111,55,92,0.29084,0.49138
2001,Primary Level,male,At least once per month,0.26533,37,92,0.17461,0.35604
2001,Primary Level,female,At least once per week,0.40886,82,157,0.33171,0.48601
2001,Primary Level,female,At least once per month,0.23507,41,157,0.16853,0.30162
2001,Primary Level,female,Seldom,0.20967,34,157,0.14579,0.27355
2001,Lower Secondary Level,male,At least once per week,0.52391,578,994,0.49285,0.55498
2001,Lower Secondary Level,male,At least once per month,0.27088,243,994,0.24324,0.29852
2001,Lower Secondary Level,male,Seldom,0.15507,130,994,0.13255,0.17758
2001,Lower Secondary Level,male,Never,0.05014,43,994,0.03657,0.06372
2001,Lower Secondary Level,female,At least once per week,0.40091,911,2071,0.37980,0.42202
2001,Lower Secondary Level,female,At least once per month,0.30703,609,2071,0.28716,0.32690
2001,Lower Secondary Level,female,Seldom,0.23161,432,2071,0.21343,0.24978
2001,Lower Secondary Level,female,Never,0.06045,119,2071,0.05018,0.07072
2001,Upper Secondary Level,male,At least once per week,0.41167,2321,5613,0.39880,0.42455
2001,Upper Secondary Level,male,At least once per month,0.34674,1992,5613,0.33429,0.35919
2001,Upper Secondary Level,male,Seldom,0.20475,1109,5613,0.19419,0.21531
2001,Upper Secondary Level,male,Never,0.03684,191,5613,0.03191,0.04177
2001,Upper Secondary Level,female,At least once per week,0.42014,2471,5903,0.40755,0.43273
2001,Upper Secondary Level,female,At least once per month,0.36647,2204,5903,0.35418,0.37876
2001,Upper Secondary Level,female,Seldom,0.18070,1060,5903,0.17089,0.19052
2001,Upper Secondary Level,female,Never,0.03269,168,5903,0.02815,0.03722
2001,Post-secondary Non-tertiary Level,male,At least once per week,0.56636,253,461,0.52107,0.61164
2001,Post-secondary Non-tertiary Level,male,At least once per month,0.29934,153,461,0.25749,0.34119
2001,Post-secondary Non-tertiary Level,male,Seldom,0.10668,55,461,0.07847,0.13489
2001,Post-secondary Non-tertiary Level,female,At least once per week,0.54488,322,571,0.50400,0.58577
2001,Post-secondary Non-tertiary Level,female,At least once per month,0.30444,180,571,0.26666,0.34222
2001,Post-secondary Non-tertiary Level,female,Seldom,0.12499,69,571,0.09784,0.15213
2001,First Stage of Tertiary Education,male,At least once per week,0.35380,331,937,0.32316,0.38443
2001,First Stage of Tertiary Education,male,At least once per month,0.39182,406,937,0.36054,0.42309
2001,First Stage of Tertiary Education,male,Seldom,0.22845,200,937,0.20156,0.25535
2001,First Stage of Tertiary Education,female,At least once per week,0.45699,310,697,0.41998,0.49400
2001,First Stage of Tertiary Education,female,At least once per month,0.35427,276,697,0.31873,0.38980
2001,First Stage of Tertiary Education,female,Seldom,0.16813,111,697,0.14035,0.19591
2001,Second Stage of Tertiary Education,male,At least once per week,0.40413,758,1987,0.38254,0.42571
2001,Second Stage of Tertiary Education,male,At least once per month,0.37919,809,1987,0.35785,0.40053
2001,Second Stage of Tertiary Education,male,Seldom,0.19949,388,1987,0.18191,0.21707
2001,Second Stage of Tertiary Education,male,Never,0.01720,32,1987,0.01148,0.02291
2001,Second Stage of Tertiary Education,female,At least once per week,0.46038,655,1536,0.43545,0.48532
2001,Second Stage of Tertiary Education,female,At least once per month,0.37231,609,1536,0.34813,0.39650
2001,Second Stage of Tertiary Education,female,Seldom,0.15915,272,1536,0.14085,0.17745
2005,No answer / don't know,male,At least once per week,0.66885,109,109,0.58009,0.75761
2005,No answer / don't know,female,At least once per week,0.64273,100,132,0.56067,0.72479
2005,No answer / don't know,female,At least once per month,0.21108,32,132,0.14120,0.28097
2005,Pre-primary Level,male,At least once per week,0.85459,260,291,0.81402,0.89516
2005,Pre-primary Level,male,At least once per month,0.08473,31,291,0.05268,0.11679
2005,Pre-primary Level,female,At least once per week,0.85283,284,324,0.81420,0.89147
2005,Pre-primary Level,female,At least once per month,0.10823,40,324,0.07435,0.14211
2005,Primary Level,male,At least once per week,0.62449,61,61,0.50195,0.74702
2005,Primary Level,female,At least once per week,0.40670,70,70,0.29079,0.52260
2005,Lower Secondary Level,male,At least once per week,0.51234,429,770,0.47701,0.54767
2005,Lower Secondary Level,male,At least once per month,0.26804,185,770,0.23673,0.29934
2005,Lower Secondary Level,male,Seldom,0.17876,125,770,0.15168,0.20585
2005,Lower Secondary Level,male,Never,0.04086,31,770,0.02687,0.05485
2005,Lower Secondary Level,female,At least once per week,0.42960,741,1608,0.40539,0.45380
2005,Lower Secondary Level,female,At least once per month,0.28893,456,1608,0.26677,0.31109
2005,Lower Secondary Level,female,Seldom,0.23396,338,1608,0.21326,0.25466
2005,Lower Secondary Level,female,Never,0.04751,73,1608,0.03711,0.05791
2005,Upper Secondary Level,male,At least once per week,0.39517,1944,4871,0.38143,0.40890
2005,Upper Secondary Level,male,At least once per month,0.34530,1692,4871,0.33195,0.35866
2005,Upper Secondary Level,male,Seldom,0.22993,1100,4871,0.21811,0.24175
2005,Upper Secondary Level,male,Never,0.02960,135,4871,0.02484,0.03436
2005,Upper Secondary Level,female,At least once per week,0.40567,2195,5336,0.39250,0.41885
2005,Upper Secondary Level,female,At least once per month,0.37622,2023,5336,0.36322,0.38922
2005,Upper Secondary Level,female,Seldom,0.18978,994,5336,0.17926,0.20031
2005,Upper Secondary Level,female,Never,0.02832,124,5336,0.02387,0.03278
2005,Post-secondary Non-tertiary Level,male,At least once per week,0.52969,220,455,0.48378,0.57561
2005,Post-secondary Non-tertiary Level,male,At least once per month,0.32262,172,455,0.27962,0.36562
2005,Post-secondary Non-tertiary Level,male,Seldom,0.13858,63,455,0.10679,0.17036
2005,Post-secondary Non-tertiary Level,female,At least once per week,0.53297,338,655,0.49473,0.57120
2005,Post-secondary Non-tertiary Level,female,At least once per month,0.32031,232,655,0.28455,0.35607
2005,Post-secondary Non-tertiary Level,female,Seldom,0.13360,85,655,0.10752,0.15967
2005,First Stage of Tertiary Education,male,At least once per week,0.33874,291,870,0.30727,0.37021
2005,First Stage of Tertiary Education,male,At least once per month,0.40342,383,870,0.37081,0.43604
2005,First Stage of Tertiary Education,male,Seldom,0.22935,196,870,0.20140,0.25731
2005,First Stage of Tertiary Education,female,At least once per week,0.41706,270,652,0.37919,0.45494
2005,First Stage of Tertiary Education,female,At least once per month,0.37638,260,652,0.33917,0.41360
2005,First Stage of Tertiary Education,female,Seldom,0.17663,122,652,0.14733,0.20592
2005,Second Stage of Tertiary Education,male,At least once per week,0.41235,881,2271,0.39210,0.43260
2005,Second Stage of Tertiary Education,male,At least once per month,0.38853,954,2271,0.36848,0.40859
2005,Second Stage of Tertiary Education,male,Seldom,0.18204,436,2271,0.16616,0.19791
2005,Second Stage of Tertiary Education,female,At least once per week,0.43196,777,1830,0.40926,0.45466
2005,Second Stage of Tertiary Education,female,At least once per month,0.37301,734,1830,0.35085,0.39518
2005,Second Stage of Tertiary Education,female,Seldom,0.17873,319,1830,0.16117,0.19629
2007,No answer / don't know,male,At least once per week,0.74294,123,123,0.66539,0.82049
2007,No answer / don't know,female,At least once per week,0.66414,119,119,0.57892,0.74935
2007,Pre-primary Level,male,At least once per week,0.92813,144,144,0.88580,0.97046
2007,Pre-primary Level,female,At least once per week,0.86519,156,156,0.81143,0.91896
2007,Primary Level,male,At least once per week,0.50774,42,42,0.35471,0.66077
2007,Primary Level,female,At least once per week,0.42403,63,97,0.32517,0.52289
2007,Primary Level,female,Seldom,0.28712,34,97,0.19662,0.37763
2007,Lower Secondary Level,male,At least once per week,0.52283,381,685,0.48540,0.56026
2007,Lower Secondary Level,male,At least once per month,0.25869,173,685,0.22587,0.29151
2007,Lower Secondary Level,male,Seldom,0.16581,93,685,0.13794,0.19368
2007,Lower Secondary Level,male,Never,0.05266,38,685,0.03592,0.06940
2007,Lower Secondary Level,female,At least once per week,0.43247,663,1502,0.40741,0.45754
2007,Lower Secondary Level,female,At least once per month,0.30523,454,1502,0.28193,0.32853
2007,Lower Secondary Level,female,Seldom,0.19792,294,1502,0.17776,0.21807
2007,Lower Secondary Level,female,Never,0.06438,91,1502,0.05196,0.07680
2007,Upper Secondary Level,male,At least once per week,0.39566,1928,4876,0.38193,0.40939
2007,Upper Secondary Level,male,At least once per month,0.35757,1796,4876,0.34411,0.37102
2007,Upper Secondary Level,male,Seldom,0.20802,974,4876,0.19663,0.21941
2007,Upper Secondary Level,male,Never,0.03875,178,4876,0.03333,0.04417
2007,Upper Secondary Level,female,At least once per week,0.40516,2248,5396,0.39206,0.41826
2007,Upper Secondary Level,female,At least once per month,0.38730,2070,5396,0.37430,0.40030
2007,Upper Secondary Level,female,Seldom,0.18348,949,5396,0.17315,0.19381
2007,Upper Secondary Level,female,Never,0.02406,129,5396,0.01997,0.02815
2007,Post-secondary Non-tertiary Level,male,At least once per week,0.45819,208,452,0.41220,0.50417
2007,Post-secondary Non-tertiary Level,male,At least once per month,0.33542,166,452,0.29184,0.37899
2007,Post-secondary Non-tertiary Level,male,Seldom,0.17843,78,452,0.14309,0.21377
2007,Post-secondary Non-tertiary Level,female,At least once per week,0.53646,371,697,0.49941,0.57351
2007,Post-secondary Non-tertiary Level,female,At least once per month,0.34947,246,697,0.31405,0.38490
2007,Post-secondary Non-tertiary Level,female,Seldom,0.11041,80,697,0.08713,0.13370
2007,First Stage of Tertiary Education,male,At least once per week,0.32299,290,875,0.29199,0.35399
2007,First Stage of Tertiary Education,male,At least once per month,0.44121,389,875,0.40829,0.47413
2007,First Stage of Tertiary Education,male,Seldom,0.21568,196,875,0.18841,0.24294
2007,First Stage of Tertiary Education,female,At least once per week,0.44978,270,629,0.41087,0.48869
2007,First Stage of Tertiary Education,female,At least once per month,0.35398,248,629,0.31658,0.39138
2007,First Stage of Tertiary Education,female,Seldom,0.18494,111,629,0.15458,0.21531
2007,Second Stage of Tertiary Education,male,At least once per week,0.39781,920,2368,0.37809,0.41753
2007,Second Stage of Tertiary Education,male,At least once per month,0.41448,1016,2368,0.39463,0.43433
2007,Second Stage of Tertiary Education,male,Seldom,0.16895,432,2368,0.15386,0.18405
2007,Second Stage of Tertiary Education,female,At least once per week,0.45751,843,1956,0.43543,0.47960
2007,Second Stage of Tertiary Education,female,At least once per month,0.37730,814,1956,0.35581,0.39879
2007,Second Stage of Tertiary Education,female,Seldom,0.15493,299,1956,0.13889,0.17097
2009,No answer / don't know,male,At least once per week,0.72325,127,161,0.65392,0.79257
2009,No answer / don't know,male,At least once per month,0.19525,34,161,0.13383,0.25667
2009,No answer / don't know,female,At least once per week,0.66292,98,139,0.58405,0.74179
2009,No answer / don't know,female,At least once per month,0.22970,41,139,0.15952,0.29988
2009,Pre-primary Level,male,At least once per week,0.83343,139,139,0.77126,0.89559
2009,Pre-primary Level,female,At least once per week,0.78104,117,117,0.70578,0.85630
2009,Primary Level,male,At least once per week,0.53622,38,38,0.37553,0.69690
2009,Primary Level,female,At least once per week,0.35964,39,39,0.20706,0.51223
2009,Lower Secondary Level,male,At least once per week,0.49322,296,535,0.45081,0.53562
2009,Lower Secondary Level,male,At least once per month,0.30541,155,535,0.26635,0.34448
2009,Lower Secondary Level,male,Seldom,0.15836,84,535,0.12739,0.18932
2009,Lower Secondary Level,female,At least once per week,0.44297,542,1225,0.41514,0.47080
2009,Lower Secondary Level,female,At least once per month,0.28477,358,1225,0.25949,0.31006
2009,Lower Secondary Level,female,Seldom,0.21342,257,1225,0.19046,0.23637
2009,Lower Secondary Level,female,Never,0.05884,68,1225,0.04566,0.07203
2009,Upper Secondary Level,male,At least once per week,0.39651,1573,4241,0.38178,0.41123
2009,Upper Secondary Level,male,At least once per month,0.35901,1618,4241,0.34457,0.37345
2009,Upper Secondary Level,male,Seldom,0.21630,931,4241,0.20390,0.22869
2009,Upper Secondary Level,male,Never,0.02818,119,4241,0.02320,0.03316
2009,Upper Secondary Level,female,At least once per week,0.38586,1836,4765,0.37204,0.39969
2009,Upper Secondary Level,female,At least once per month,0.39709,1915,4765,0.38320,0.41099
2009,Upper Secondary Level,female,Seldom,0.19626,921,4765,0.18498,0.20754
2009,Upper Secondary Level,female,Never,0.02078,93,4765,0.01673,0.02483
2009,Post-secondary Non-tertiary Level,male,At least once per week,0.46978,172,378,0.41940,0.52016
2009,Post-secondary Non-tertiary Level,male,At least once per month,0.34170,141,378,0.29383,0.38958
2009,Post-secondary Non-tertiary Level,male,Seldom,0.16657,65,378,0.12896,0.20418
2009,Post-secondary Non-tertiary Level,female,At least once per week,0.47966,278,597,0.43955,0.51977
2009,Post-secondary Non-tertiary Level,female,At least once per month,0.36854,236,597,0.32981,0.40727
2009,Post-secondary Non-tertiary Level,female,Seldom,0.13403,83,597,0.10667,0.16138
2009,First Stage of Tertiary Education,male,At least once per week,0.30517,242,768,0.27258,0.33776
2009,First Stage of Tertiary Education,male,At least once per month,0.46936,352,768,0.43404,0.50468
2009,First Stage of Tertiary Education,male,Seldom,0.20894,174,768,0.18017,0.23771
2009,First Stage of Tertiary Education,female,At least once per week,0.39038,197,542,0.34927,0.43149
2009,First Stage of Tertiary Education,female,At least once per month,0.40719,242,542,0.36579,0.44859
2009,First Stage of Tertiary Education,female,Seldom,0.19400,103,542,0.16067,0.22732
2009,Second Stage of Tertiary Education,male,At least once per week,0.39803,820,2159,0.37737,0.41868
2009,Second Stage of Tertiary Education,male,At least once per month,0.38649,916,2159,0.36594,0.40703
2009,Second Stage of Tertiary Education,male,Seldom,0.20236,423,2159,0.18540,0.21931
2009,Second Stage of Tertiary Education,female,At least once per week,0.42042,747,1823,0.39776,0.44309
2009,Second Stage of Tertiary Education,female,At least once per month,0.40277,771,1823,0.38025,0.42530
2009,Second Stage of Tertiary Education,female,Seldom,0.16282,305,1823,0.14586,0.17977
2011,No answer / don't know,male,At least once per week,0.58846,200,325,0.53487,0.64204
2011,No answer / don't know,male,At least once per month,0.27193,85,325,0.22348,0.32038
2011,No answer / don't know,male,Seldom,0.09873,40,325,0.06625,0.13121
2011,No answer / don't know,female,At least once per week,0.64859,160,209,0.58371,0.71347
2011,No answer / don't know,female,At least once per month,0.22111,49,209,0.16471,0.27751
2011,Pre-primary Level,male,At least once per week,0.86766,208,208,0.82149,0.91382
2011,Pre-primary Level,female,At least once per week,0.82059,199,234,0.77132,0.86985
2011,Pre-primary Level,female,At least once per month,0.15713,35,234,0.11040,0.20386
2011,Primary Level,male,At least once per week,0.47644,74,110,0.38268,0.57021
2011,Primary Level,male,At least once per month,0.20057,36,110,0.12540,0.27574
2011,Primary Level,female,At least once per week,0.38217,107,247,0.32145,0.44290
2011,Primary Level,female,At least once per month,0.25977,65,247,0.20497,0.31456
2011,Primary Level,female,Seldom,0.23953,42,247,0.18619,0.29286
2011,Primary Level,female,Never,0.11853,33,247,0.07814,0.15893
2011,Lower Secondary Level,male,At least once per week,0.48221,475,933,0.45013,0.51429
2011,Lower Secondary Level,male,At least once per month,0.24479,240,933,0.21719,0.27239
2011,Lower Secondary Level,male,Seldom,0.22600,168,933,0.19915,0.25285
2011,Lower Secondary Level,male,Never,0.04700,50,933,0.03342,0.06059
2011,Lower Secondary Level,female,At least once per week,0.40508,892,2003,0.38358,0.42659
2011,Lower Secondary Level,female,At least once per month,0.28774,568,2003,0.26791,0.30757
2011,Lower Secondary Level,female,Seldom,0.23715,416,2003,0.21852,0.25578
2011,Lower Secondary Level,female,Never,0.07002,127,2003,0.05885,0.08120
2011,Upper Secondary Level,male,At least once per week,0.39818,2346,6148,0.38594,0.41041
2011,Upper Secondary Level,male,At least once per month,0.34131,2270,6148,0.32946,0.35316
2011,Upper Secondary Level,male,Seldom,0.22509,1292,6148,0.21465,0.23553
2011,Upper Secondary Level,male,Never,0.03542,240,6148,0.03080,0.04004
2011,Upper Secondary Level,female,At least once per week,0.39595,3265,7710,0.38503,0.40687
2011,Upper Secondary Level,female,At least once per month,0.36944,2798,7710,0.35867,0.38022
2011,Upper Secondary Level,female,Seldom,0.20153,1437,7710,0.19258,0.21049
2011,Upper Secondary Level,female,Never,0.03307,210,7710,0.02908,0.03706
2011,Post-secondary Non-tertiary Level,male,At least once per week,0.53105,317,650,0.49266,0.56945
2011,Post-secondary Non-tertiary Level,male,At least once per month,0.28719,225,650,0.25238,0.32200
2011,Post-secondary Non-tertiary Level,male,Seldom,0.16825,108,650,0.13947,0.19703
2011,Post-secondary Non-tertiary Level,female,At least once per week,0.53722,697,1311,0.51022,0.56422
2011,Post-secondary Non-tertiary Level,female,At least once per month,0.33155,460,1311,0.30606,0.35705
2011,Post-secondary Non-tertiary Level,female,Seldom,0.11610,154,1311,0.09875,0.13345
2011,First Stage of Tertiary Education,male,At least once per week,0.36057,408,1112,0.33233,0.38880
2011,First Stage of Tertiary Education,male,At least once per month,0.41611,471,1112,0.38712,0.44509
2011,First Stage of Tertiary Education,male,Seldom,0.20045,233,1112,0.17691,0.22399
2011,First Stage of Tertiary Education,female,At least once per week,0.39822,285,694,0.36178,0.43467
2011,First Stage of Tertiary Education,female,At least once per month,0.39985,290,694,0.36338,0.43632
2011,First Stage of Tertiary Education,female,Seldom,0.17994,119,694,0.15134,0.20854
2011,Second Stage of Tertiary Education,male,At least once per week,0.41200,1292,3198,0.39494,0.42906
2011,Second Stage of Tertiary Education,male,At least once per month,0.37907,1304,3198,0.36225,0.39588
2011,Second Stage of Tertiary Education,male,Seldom,0.19284,558,3198,0.17916,0.20651
2011,Second Stage of Tertiary Education,male,Never,0.01610,44,3198,0.01173,0.02046
2011,Second Stage of Tertiary Education,female,At least once per week,0.46128,1431,2990,0.44341,0.47915
2011,Second Stage of Tertiary Education,female,At least once per month,0.39415,1140,2990,0.37663,0.41167
2011,Second Stage of Tertiary Education,female,Seldom,0.12969,387,2990,0.11764,0.14173
2011,Second Stage of Tertiary Education,female,Never,0.01489,32,2990,0.01054,0.01923
2015,No answer / don't know,male,At least once per week,0.61676,215,312,0.56272,0.67079
2015,No answer / don't know,male,At least once per month,0.21170,66,312,0.16630,0.25711
2015,No answer / don't know,male,Seldom,0.10907,31,312,0.07442,0.14371
2015,No answer / don't know,female,At least once per week,0.68300,214,281,0.62850,0.73750
2015,No answer / don't know,female,At least once per month,0.19629,67,281,0.14976,0.24281
2015,Pre-primary Level,male,At least once per week,0.74083,132,132,0.66579,0.81587
2015,Pre-primary Level,female,At least once per week,0.81813,170,170,0.75997,0.87629
2015,Primary Level,male,At least once per week,0.50741,113,193,0.43669,0.57813
2015,Primary Level,male,At least once per month,0.22804,46,193,0.16869,0.28739
2015,Primary Level,male,Seldom,0.15840,34,193,0.10675,0.21005
2015,Primary Level,female,At least once per week,0.43984,145,316,0.38502,0.49466
2015,Primary Level,female,At least once per month,0.23635,74,316,0.18943,0.28326
2015,Primary Level,female,Seldom,0.24121,65,316,0.19396,0.28846
2015,Primary Level,female,Never,0.08261,32,316,0.05220,0.11301
2015,Lower Secondary Level,male,At least once per week,0.50190,613,1175,0.47330,0.53051
2015,Lower Secondary Level,male,At least once per month,0.25034,321,1175,0.22556,0.27512
2015,Lower Secondary Level,male,Seldom,0.21406,198,1175,0.19060,0.23752
2015,Lower Secondary Level,male,Never,0.03369,43,1175,0.02337,0.04402
2015,Lower Secondary Level,female,At least once per week,0.40499,790,1784,0.38221,0.42778
2015,Lower Secondary Level,female,At least once per month,0.29759,515,1784,0.27637,0.31881
2015,Lower Secondary Level,female,Seldom,0.22615,359,1784,0.20673,0.24557
2015,Lower Secondary Level,female,Never,0.07127,120,1784,0.05932,0.08321
2015,Upper Secondary Level,male,At least once per week,0.38910,2121,5449,0.37616,0.40205
2015,Upper Secondary Level,male,At least once per month,0.35685,1978,5449,0.34413,0.36957
2015,Upper Secondary Level,male,Seldom,0.21812,1136,5449,0.20716,0.22909
2015,Upper Secondary Level,male,Never,0.03593,214,5449,0.03098,0.04087
2015,Upper Secondary Level,female,At least once per week,0.40228,2785,6674,0.39051,0.41404
2015,Upper Secondary Level,female,At least once per month,0.38194,2518,6674,0.37029,0.39360
2015,Upper Secondary Level,female,Seldom,0.18440,1175,6674,0.17509,0.19370
2015,Upper Secondary Level,female,Never,0.03138,196,6674,0.02720,0.03556
2015,Post-secondary Non-tertiary Level,male,At least once per week,0.46949,339,792,0.43471,0.50426
2015,Post-secondary Non-tertiary Level,male,At least once per month,0.35891,320,792,0.32548,0.39234
2015,Post-secondary Non-tertiary Level,male,Seldom,0.14524,133,792,0.12068,0.16979
2015,Post-secondary Non-tertiary Level,female,At least once per week,0.48439,638,1321,0.45743,0.51135
2015,Post-secondary Non-tertiary Level,female,At least once per month,0.37505,488,1321,0.34894,0.40117
2015,Post-secondary Non-tertiary Level,female,Seldom,0.12888,195,1321,0.11080,0.14695
2015,First Stage of Tertiary Education,male,At least once per week,0.35167,339,920,0.32080,0.38254
2015,First Stage of Tertiary Education,male,At least once per month,0.39736,380,920,0.36573,0.42900
2015,First Stage of Tertiary Education,male,Seldom,0.21999,201,920,0.19321,0.24677
2015,First Stage of Tertiary Education,female,At least once per week,0.38516,214,574,0.34532,0.42501
2015,First Stage of Tertiary Education,female,At least once per month,0.39759,257,574,0.35752,0.43766
2015,First Stage of Tertiary Education,female,Seldom,0.20840,103,574,0.17514,0.24166
2015,Second Stage of Tertiary Education,male,At least once per week,0.42467,1271,3194,0.40753,0.44182
2015,Second Stage of Tertiary Education,male,At least once per month,0.39247,1324,3194,0.37554,0.40941
2015,Second Stage of Tertiary Education,male,Seldom,0.16887,542,3194,0.15587,0.18186
2015,Second Stage of Tertiary Education,male,Never,0.01398,57,3194,0.00991,0.01806
2015,Second Stage of Tertiary Education,female,At least once per week,0.50014,1553,3220,0.48287,0.51742
2015,Second Stage of Tertiary Education,female,At least once per month,0.36715,1207,3220,0.35050,0.38381
2015,Second Stage of Tertiary Education,female,Seldom,0.11451,413,3220,0.10351,0.12551
2015,Second Stage of Tertiary Education,female,Never,0.01819,47,3220,0.01357,0.02281
2017,No answer / don't know,male,At least once per week,0.66102,215,312,0.60841,0.71363
2017,No answer / don't know,male,At least once per month,0.22308,59,312,0.17681,0.26935
2017,No answer / don't know,male,Seldom,0.07356,38,312,0.04455,0.10257
2017,No answer / don't know,female,At least once per week,0.68107,183,254,0.62364,0.73850
2017,No answer / don't know,female,At least once per month,0.21533,71,254,0.16468,0.26599
2017,Pre-primary Level,male,At least once per week,0.85188,165,165,0.79751,0.90624
2017,Pre-primary Level,female,At least once per week,0.81654,173,206,0.76356,0.86953
2017,Pre-primary Level,female,At least once per month,0.15279,33,206,0.10354,0.20204
2017,Primary Level,male,At least once per week,0.47219,89,142,0.38978,0.55459
2017,Primary Level,male,At least once per month,0.29159,53,142,0.21657,0.36661
2017,Primary Level,female,At least once per week,0.41656,118,245,0.35470,0.47842
2017,Primary Level,female,At least once per month,0.24408,72,245,0.19019,0.29798
2017,Primary Level,female,Seldom,0.22339,55,245,0.17112,0.27565
2017,Lower Secondary Level,male,At least once per week,0.48647,531,1057,0.45632,0.51661
2017,Lower Secondary Level,male,At least once per month,0.29866,303,1057,0.27105,0.32626
2017,Lower Secondary Level,male,Seldom,0.17337,188,1057,0.15053,0.19620
2017,Lower Secondary Level,male,Never,0.04151,35,1057,0.02948,0.05354
2017,Lower Secondary Level,female,At least once per week,0.42509,735,1684,0.40147,0.44871
2017,Lower Secondary Level,female,At least once per month,0.32772,530,1684,0.30529,0.35014
2017,Lower Secondary Level,female,Seldom,0.20500,338,1684,0.18571,0.22429
2017,Lower Secondary Level,female,Never,0.04220,81,1684,0.03259,0.05180
2017,Upper Secondary Level,male,At least once per week,0.40866,2189,5474,0.39564,0.42168
2017,Upper Secondary Level,male,At least once per month,0.35341,1992,5474,0.34074,0.36607
2017,Upper Secondary Level,male,Seldom,0.20675,1118,5474,0.19602,0.21748
2017,Upper Secondary Level,male,Never,0.03118,175,5474,0.02657,0.03578
2017,Upper Secondary Level,female,At least once per week,0.43058,2863,6577,0.41861,0.44254
2017,Upper Secondary Level,female,At least once per month,0.35656,2384,6577,0.34498,0.36814
2017,Upper Secondary Level,female,Seldom,0.18391,1167,6577,0.17455,0.19328
2017,Upper Secondary Level,female,Never,0.02895,163,6577,0.02490,0.03300
2017,Post-secondary Non-tertiary Level,male,At least once per week,0.51773,397,797,0.48302,0.55244
2017,Post-secondary Non-tertiary Level,male,At least once per month,0.31827,271,797,0.28591,0.35063
2017,Post-secondary Non-tertiary Level,male,Seldom,0.13819,129,797,0.11422,0.16216
2017,Post-secondary Non-tertiary Level,female,At least once per week,0.51208,689,1370,0.48560,0.53856
2017,Post-secondary Non-tertiary Level,female,At least once per month,0.33414,496,1370,0.30915,0.35912
2017,Post-secondary Non-tertiary Level,female,Seldom,0.13600,185,1370,0.11784,0.15416
2017,First Stage of Tertiary Education,male,At least once per week,0.39636,349,926,0.36483,0.42788
2017,First Stage of Tertiary Education,male,At least once per month,0.40500,388,926,0.37337,0.43664
2017,First Stage of Tertiary Education,male,Seldom,0.18618,189,926,0.16110,0.21127
2017,First Stage of Tertiary Education,female,At least once per week,0.38865,232,572,0.34867,0.42863
2017,First Stage of Tertiary Education,female,At least once per month,0.42784,249,572,0.38725,0.46842
2017,First Stage of Tertiary Education,female,Seldom,0.14109,91,572,0.11254,0.16964
2017,Second Stage of Tertiary Education,male,At least once per week,0.46714,1364,3248,0.44998,0.48430
2017,Second Stage of Tertiary Education,male,At least once per month,0.36686,1311,3248,0.35028,0.38343
2017,Second Stage of Tertiary Education,male,Seldom,0.15494,537,3248,0.14249,0.16738
2017,Second Stage of Tertiary Education,male,Never,0.01107,36,3248,0.00747,0.01467
2017,Second Stage of Tertiary Education,female,At least once per week,0.52235,1604,3258,0.50519,0.53950
2017,Second Stage of Tertiary Education,female,At least once per month,0.34638,1197,3258,0.33004,0.36272
2017,Second Stage of Tertiary Education,female,Seldom,0.11620,414,3258,0.10519,0.12720
2017,Second Stage of Tertiary Education,female,Never,0.01508,43,3258,0.01089,0.01926
