,Unnamed: 0,year,age_gr,quintil_oecd,pli0094_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
298,298,1994,46-65 y.,5th Quintile,At least once per month,0.42731,378,12551,0.40636,0.45404
299,299,1994,46-65 y.,5th Quintile,Seldom,0.28572,267,12551,0.26529,0.3095
300,300,1994,66 and older,1st Quintile,At least once per week,0.29674,116,12551,0.27209,0.31983
301,301,1994,66 and older,1st Quintile,At least once per month,0.28386,109,12551,0.25522,0.31123
302,302,1994,66 and older,1st Quintile,Seldom,0.29762,122,12551,0.26721,0.32562
303,303,1994,66 and older,1st Quintile,Never,0.12178,49,12551,0.10732,0.13961
304,304,1994,66 and older,2nd Quintile,At least once per week,0.34859,113,12551,0.31094,0.39033
305,305,1994,66 and older,2nd Quintile,At least once per month,0.35203,123,12551,0.32564,0.38518
306,306,1994,66 and older,2nd Quintile,Seldom,0.29938,119,12551,0.27437,0.32643
307,307,1994,66 and older,3rd Quintile,At least once per week,0.34533,85,12551,0.3084,0.37961
308,308,1994,66 and older,3rd Quintile,At least once per month,0.36469,95,12551,0.33265,0.40476
309,309,1994,66 and older,3rd Quintile,Seldom,0.28998,79,12551,0.25961,0.32786
310,310,1994,66 and older,4th Quintile,At least once per week,0.32425,63,12551,0.28128,0.36368
311,311,1994,66 and older,4th Quintile,At least once per month,0.33621,71,12551,0.2974,0.37401
312,312,1994,66 and older,4th Quintile,Seldom,0.33955,63,12551,0.29709,0.38061
313,313,1994,66 and older,5th Quintile,At least once per week,0.29929,54,12551,0.26452,0.34178
314,314,1994,66 and older,5th Quintile,At least once per month,0.37683,71,12551,0.34096,0.41983
315,315,1994,66 and older,5th Quintile,Seldom,0.32388,59,12551,0.28926,0.36751
316,316,1996,17-29 y.,1st Quintile,At least once per week,0.65812,474,12738,0.60844,0.71557
317,317,1996,17-29 y.,1st Quintile,At least once per month,0.24228,190,12738,0.22129,0.26835
318,318,1996,17-29 y.,1st Quintile,Seldom,0.0996,77,12738,0.08571,0.11649
319,319,1996,17-29 y.,2nd Quintile,At least once per week,0.65133,448,12738,0.59737,0.70647
320,320,1996,17-29 y.,2nd Quintile,At least once per month,0.27353,176,12738,0.24064,0.30639
321,321,1996,17-29 y.,2nd Quintile,Seldom,0.07514,58,12738,0.06177,0.09101
322,322,1996,17-29 y.,3rd Quintile,At least once per week,0.71611,415,12738,0.66812,0.77097
323,323,1996,17-29 y.,3rd Quintile,At least once per month,0.21335,132,12738,0.18312,0.23935
324,324,1996,17-29 y.,3rd Quintile,Seldom,0.07054,45,12738,0.05489,0.08878
325,325,1996,17-29 y.,4th Quintile,At least once per week,0.72028,475,12738,0.67244,0.77045
326,326,1996,17-29 y.,4th Quintile,At least once per month,0.20713,136,12738,0.18222,0.23757
327,327,1996,17-29 y.,4th Quintile,Seldom,0.07259,48,12738,0.06035,0.08914
328,328,1996,17-29 y.,5th Quintile,At least once per week,0.75438,317,12738,0.68612,0.81432
329,329,1996,17-29 y.,5th Quintile,At least once per month,0.24562,104,12738,0.21116,0.2788
330,330,1996,30-45 y.,1st Quintile,At least once per week,0.44459,344,12738,0.39144,0.49356
331,331,1996,30-45 y.,1st Quintile,At least once per month,0.32578,273,12738,0.29692,0.36079
332,332,1996,30-45 y.,1st Quintile,Seldom,0.22964,181,12738,0.20011,0.26188
333,333,1996,30-45 y.,2nd Quintile,At least once per week,0.35647,355,12738,0.32442,0.38683
334,334,1996,30-45 y.,2nd Quintile,At least once per month,0.40866,419,12738,0.38092,0.43395
335,335,1996,30-45 y.,2nd Quintile,Seldom,0.23487,224,12738,0.20918,0.25959
336,336,1996,30-45 y.,3rd Quintile,At least once per week,0.42456,361,12738,0.38994,0.45289
337,337,1996,30-45 y.,3rd Quintile,At least once per month,0.40182,391,12738,0.37059,0.4336
338,338,1996,30-45 y.,3rd Quintile,Seldom,0.17362,176,12738,0.15386,0.19028
339,339,1996,30-45 y.,4th Quintile,At least once per week,0.41548,347,12738,0.37865,0.4538
340,340,1996,30-45 y.,4th Quintile,At least once per month,0.39453,364,12738,0.36688,0.42701
341,341,1996,30-45 y.,4th Quintile,Seldom,0.18998,168,12738,0.16824,0.21223
342,342,1996,30-45 y.,5th Quintile,At least once per week,0.47467,348,12738,0.44167,0.5128
343,343,1996,30-45 y.,5th Quintile,At least once per month,0.40531,333,12738,0.37341,0.43546
344,344,1996,30-45 y.,5th Quintile,Seldom,0.12001,92,12738,0.10478,0.13698
345,345,1996,46-65 y.,1st Quintile,At least once per week,0.37557,245,12738,0.33443,0.41672
346,346,1996,46-65 y.,1st Quintile,At least once per month,0.33564,197,12738,0.2996,0.3769
347,347,1996,46-65 y.,1st Quintile,Seldom,0.28878,147,12738,0.25367,0.32574
348,348,1996,46-65 y.,2nd Quintile,At least once per week,0.28044,206,12738,0.24489,0.31338
349,349,1996,46-65 y.,2nd Quintile,At least once per month,0.42348,243,12738,0.38672,0.46196
350,350,1996,46-65 y.,2nd Quintile,Seldom,0.29609,171,12738,0.27152,0.32249
351,351,1996,46-65 y.,3rd Quintile,At least once per week,0.28233,227,12738,0.25795,0.30885
352,352,1996,46-65 y.,3rd Quintile,At least once per month,0.42909,321,12738,0.39314,0.46578
353,353,1996,46-65 y.,3rd Quintile,Seldom,0.28858,220,12738,0.25646,0.31875
354,354,1996,46-65 y.,4th Quintile,At least once per week,0.3036,259,12738,0.27832,0.332
355,355,1996,46-65 y.,4th Quintile,At least once per month,0.46798,389,12738,0.43371,0.49967
356,356,1996,46-65 y.,4th Quintile,Seldom,0.22842,209,12738,0.208,0.24747
357,357,1996,46-65 y.,5th Quintile,At least once per week,0.32385,293,12738,0.3009,0.35382
358,358,1996,46-65 y.,5th Quintile,At least once per month,0.41339,396,12738,0.38867,0.44218
359,359,1996,46-65 y.,5th Quintile,Seldom,0.26276,260,12738,0.24048,0.29029
360,360,1996,66 and older,1st Quintile,At least once per week,0.36422,124,12738,0.33396,0.39337
361,361,1996,66 and older,1st Quintile,At least once per month,0.31346,101,12738,0.28126,0.34703
362,362,1996,66 and older,1st Quintile,Seldom,0.21141,70,12738,0.18827,0.23652
363,363,1996,66 and older,1st Quintile,Never,0.11092,35,12738,0.08882,0.13193
364,364,1996,66 and older,2nd Quintile,At least once per week,0.36631,128,12738,0.33303,0.40151
365,365,1996,66 and older,2nd Quintile,At least once per month,0.3426,130,12738,0.31126,0.37536
366,366,1996,66 and older,2nd Quintile,Seldom,0.29109,107,12738,0.25708,0.32568
367,367,1996,66 and older,3rd Quintile,At least once per week,0.37518,114,12738,0.34143,0.4079
368,368,1996,66 and older,3rd Quintile,At least once per month,0.31725,106,12738,0.28,0.35448
369,369,1996,66 and older,3rd Quintile,Seldom,0.30757,92,12738,0.27116,0.34254
370,370,1996,66 and older,4th Quintile,At least once per week,0.34455,96,12738,0.3056,0.38787
371,371,1996,66 and older,4th Quintile,At least once per month,0.44686,121,12738,0.40199,0.49098
372,372,1996,66 and older,4th Quintile,Seldom,0.20859,57,12738,0.1831,0.24252
373,373,1996,66 and older,5th Quintile,At least once per week,0.29606,62,12738,0.25566,0.34743
374,374,1996,66 and older,5th Quintile,At least once per month,0.46337,88,12738,0.42015,0.51038
375,375,1996,66 and older,5th Quintile,Seldom,0.24057,53,12738,0.19932,0.28187
376,376,1997,17-29 y.,1st Quintile,At least once per week,0.67612,454,12451,0.62597,0.72843
377,377,1997,17-29 y.,1st Quintile,At least once per month,0.24954,166,12451,0.22432,0.277
378,378,1997,17-29 y.,1st Quintile,Seldom,0.07434,50,12451,0.06097,0.08534
379,379,1997,17-29 y.,2nd Quintile,At least once per week,0.6505,432,12451,0.60447,0.7077
380,380,1997,17-29 y.,2nd Quintile,At least once per month,0.23965,171,12451,0.21382,0.26947
381,381,1997,17-29 y.,2nd Quintile,Seldom,0.10985,70,12451,0.08713,0.13879
382,382,1997,17-29 y.,3rd Quintile,At least once per week,0.69333,403,12451,0.64299,0.74852
383,383,1997,17-29 y.,3rd Quintile,At least once per month,0.24261,135,12451,0.20913,0.27988
384,384,1997,17-29 y.,3rd Quintile,Seldom,0.06405,44,12451,0.05289,0.07638
385,385,1997,17-29 y.,4th Quintile,At least once per week,0.7336,466,12451,0.68598,0.79019
386,386,1997,17-29 y.,4th Quintile,At least once per month,0.2002,131,12451,0.17211,0.23701
387,387,1997,17-29 y.,4th Quintile,Seldom,0.0662,38,12451,0.05301,0.07934
388,388,1997,17-29 y.,5th Quintile,At least once per week,0.74893,315,12451,0.69702,0.81987
389,389,1997,17-29 y.,5th Quintile,At least once per month,0.25107,97,12451,0.21676,0.28918
390,390,1997,30-45 y.,1st Quintile,At least once per week,0.44118,331,12451,0.40359,0.48439
391,391,1997,30-45 y.,1st Quintile,At least once per month,0.34347,252,12451,0.31131,0.37569
392,392,1997,30-45 y.,1st Quintile,Seldom,0.21534,169,12451,0.1904,0.24973
393,393,1997,30-45 y.,2nd Quintile,At least once per week,0.39058,387,12451,0.36056,0.42928
394,394,1997,30-45 y.,2nd Quintile,At least once per month,0.39479,395,12451,0.37087,0.42429
395,395,1997,30-45 y.,2nd Quintile,Seldom,0.21463,195,12451,0.18662,0.24303
396,396,1997,30-45 y.,3rd Quintile,At least once per week,0.43451,370,12451,0.40466,0.47536
397,397,1997,30-45 y.,3rd Quintile,At least once per month,0.38719,371,12451,0.36086,0.41826
398,398,1997,30-45 y.,3rd Quintile,Seldom,0.1783,162,12451,0.15397,0.20281
399,399,1997,30-45 y.,4th Quintile,At least once per week,0.4754,373,12451,0.43341,0.51441
400,400,1997,30-45 y.,4th Quintile,At least once per month,0.39741,360,12451,0.36653,0.43321
401,401,1997,30-45 y.,4th Quintile,Seldom,0.12718,126,12451,0.10892,0.14594
402,402,1997,30-45 y.,5th Quintile,At least once per week,0.50473,398,12451,0.46843,0.54291
403,403,1997,30-45 y.,5th Quintile,At least once per month,0.37895,301,12451,0.34466,0.4123
404,404,1997,30-45 y.,5th Quintile,Seldom,0.11632,102,12451,0.10345,0.13302
405,405,1997,46-65 y.,1st Quintile,At least once per week,0.36597,220,12451,0.33391,0.4022
406,406,1997,46-65 y.,1st Quintile,At least once per month,0.29365,184,12451,0.26369,0.33344
407,407,1997,46-65 y.,1st Quintile,Seldom,0.34038,150,12451,0.30028,0.39184
408,408,1997,46-65 y.,2nd Quintile,At least once per week,0.30458,222,12451,0.27404,0.34492
409,409,1997,46-65 y.,2nd Quintile,At least once per month,0.42202,268,12451,0.38832,0.46039
410,410,1997,46-65 y.,2nd Quintile,Seldom,0.2734,160,12451,0.24291,0.30555
411,411,1997,46-65 y.,3rd Quintile,At least once per week,0.27246,204,12451,0.2425,0.29967
412,412,1997,46-65 y.,3rd Quintile,At least once per month,0.42738,302,12451,0.39622,0.46194
413,413,1997,46-65 y.,3rd Quintile,Seldom,0.30016,181,12451,0.26298,0.33674
414,414,1997,46-65 y.,4th Quintile,At least once per week,0.3087,259,12451,0.27649,0.34282
415,415,1997,46-65 y.,4th Quintile,At least once per month,0.41598,381,12451,0.38662,0.44677
416,416,1997,46-65 y.,4th Quintile,Seldom,0.27532,238,12451,0.24407,0.30402
417,417,1997,46-65 y.,5th Quintile,At least once per week,0.33665,312,12451,0.31366,0.36063
418,418,1997,46-65 y.,5th Quintile,At least once per month,0.41219,395,12451,0.38485,0.43686
419,419,1997,46-65 y.,5th Quintile,Seldom,0.25116,231,12451,0.22437,0.27874
420,420,1997,66 and older,1st Quintile,At least once per week,0.43243,138,12451,0.38896,0.4721
421,421,1997,66 and older,1st Quintile,At least once per month,0.27498,94,12451,0.24517,0.3123
422,422,1997,66 and older,1st Quintile,Seldom,0.29259,80,12451,0.25536,0.33043
423,423,1997,66 and older,2nd Quintile,At least once per week,0.44058,164,12451,0.40427,0.47622
424,424,1997,66 and older,2nd Quintile,At least once per month,0.34379,140,12451,0.31535,0.36971
425,425,1997,66 and older,2nd Quintile,Seldom,0.21563,85,12451,0.19003,0.23985
426,426,1997,66 and older,3rd Quintile,At least once per week,0.41001,129,12451,0.36743,0.45417
427,427,1997,66 and older,3rd Quintile,At least once per month,0.30405,106,12451,0.27062,0.34114
428,428,1997,66 and older,3rd Quintile,Seldom,0.28594,85,12451,0.25341,0.32532
429,429,1997,66 and older,4th Quintile,At least once per week,0.39177,89,12451,0.34738,0.43853
430,430,1997,66 and older,4th Quintile,At least once per month,0.32934,84,12451,0.30039,0.36457
431,431,1997,66 and older,4th Quintile,Seldom,0.27888,65,12451,0.24391,0.32119
432,432,1997,66 and older,5th Quintile,At least once per week,0.40321,83,12451,0.359,0.44512
433,433,1997,66 and older,5th Quintile,At least once per month,0.34491,82,12451,0.30685,0.38408
434,434,1997,66 and older,5th Quintile,Seldom,0.25188,56,12451,0.2165,0.28236
435,435,1999,17-29 y.,1st Quintile,At least once per week,0.70536,504,13379,0.67216,0.75111
436,436,1999,17-29 y.,1st Quintile,At least once per month,0.2145,166,13379,0.1898,0.23789
437,437,1999,17-29 y.,1st Quintile,Seldom,0.08015,61,13379,0.06806,0.09351
438,438,1999,17-29 y.,2nd Quintile,At least once per week,0.67561,425,13379,0.6296,0.71903
439,439,1999,17-29 y.,2nd Quintile,At least once per month,0.25291,162,13379,0.22433,0.2857
440,440,1999,17-29 y.,2nd Quintile,Seldom,0.07147,51,13379,0.05262,0.09296
441,441,1999,17-29 y.,3rd Quintile,At least once per week,0.76755,440,13379,0.71484,0.82824
442,442,1999,17-29 y.,3rd Quintile,At least once per month,0.17017,129,13379,0.14698,0.19164
443,443,1999,17-29 y.,3rd Quintile,Seldom,0.06228,47,13379,0.04936,0.079
444,444,1999,17-29 y.,4th Quintile,At least once per week,0.69952,371,13379,0.63973,0.75742
445,445,1999,17-29 y.,4th Quintile,At least once per month,0.23067,144,13379,0.20111,0.2628
446,446,1999,17-29 y.,4th Quintile,Seldom,0.06981,45,13379,0.05396,0.09011
447,447,1999,17-29 y.,5th Quintile,At least once per week,0.76651,279,13379,0.70908,0.82984
448,448,1999,17-29 y.,5th Quintile,At least once per month,0.23349,92,13379,0.19732,0.26898
449,449,1999,30-45 y.,1st Quintile,At least once per week,0.41797,336,13379,0.38144,0.45371
450,450,1999,30-45 y.,1st Quintile,At least once per month,0.34014,300,13379,0.31347,0.37032
451,451,1999,30-45 y.,1st Quintile,Seldom,0.24189,208,13379,0.21711,0.2666
452,452,1999,30-45 y.,2nd Quintile,At least once per week,0.34545,364,13379,0.31442,0.37327
453,453,1999,30-45 y.,2nd Quintile,At least once per month,0.43403,451,13379,0.40362,0.4643
454,454,1999,30-45 y.,2nd Quintile,Seldom,0.22052,223,13379,0.19844,0.24316
455,455,1999,30-45 y.,3rd Quintile,At least once per week,0.38595,353,13379,0.35655,0.41687
456,456,1999,30-45 y.,3rd Quintile,At least once per month,0.39739,408,13379,0.36976,0.4324
457,457,1999,30-45 y.,3rd Quintile,Seldom,0.21666,222,13379,0.19317,0.24179
458,458,1999,30-45 y.,4th Quintile,At least once per week,0.43542,388,13379,0.40428,0.46336
459,459,1999,30-45 y.,4th Quintile,At least once per month,0.40443,400,13379,0.37433,0.43668
460,460,1999,30-45 y.,4th Quintile,Seldom,0.16015,150,13379,0.14351,0.17823
461,461,1999,30-45 y.,5th Quintile,At least once per week,0.45713,382,13379,0.4194,0.49814
462,462,1999,30-45 y.,5th Quintile,At least once per month,0.39877,328,13379,0.36232,0.43814
463,463,1999,30-45 y.,5th Quintile,Seldom,0.1441,134,13379,0.12964,0.16415
464,464,1999,46-65 y.,1st Quintile,At least once per week,0.30938,213,13379,0.27967,0.33472
465,465,1999,46-65 y.,1st Quintile,At least once per month,0.40027,212,13379,0.36359,0.43429
466,466,1999,46-65 y.,1st Quintile,Seldom,0.29034,158,13379,0.2662,0.32211
467,467,1999,46-65 y.,2nd Quintile,At least once per week,0.27691,198,13379,0.24928,0.30526
468,468,1999,46-65 y.,2nd Quintile,At least once per month,0.41141,289,13379,0.38346,0.44511
469,469,1999,46-65 y.,2nd Quintile,Seldom,0.31168,209,13379,0.27926,0.34184
470,470,1999,46-65 y.,3rd Quintile,At least once per week,0.25299,202,13379,0.22491,0.27663
471,471,1999,46-65 y.,3rd Quintile,At least once per month,0.41179,322,13379,0.37912,0.44952
472,472,1999,46-65 y.,3rd Quintile,Seldom,0.33522,248,13379,0.30462,0.36594
473,473,1999,46-65 y.,4th Quintile,At least once per week,0.29511,281,13379,0.27008,0.3193
474,474,1999,46-65 y.,4th Quintile,At least once per month,0.44433,428,13379,0.41323,0.4716
475,475,1999,46-65 y.,4th Quintile,Seldom,0.26056,245,13379,0.23556,0.28485
476,476,1999,46-65 y.,5th Quintile,At least once per week,0.2923,319,13379,0.27267,0.31193
477,477,1999,46-65 y.,5th Quintile,At least once per month,0.44522,485,13379,0.41644,0.47192
478,478,1999,46-65 y.,5th Quintile,Seldom,0.26249,271,13379,0.23817,0.28212
479,479,1999,66 and older,1st Quintile,At least once per week,0.32072,121,13379,0.2849,0.35259
480,480,1999,66 and older,1st Quintile,At least once per month,0.27356,95,13379,0.24292,0.30608
481,481,1999,66 and older,1st Quintile,Seldom,0.29776,106,13379,0.26526,0.32883
482,482,1999,66 and older,1st Quintile,Never,0.10796,38,13379,0.08941,0.12857
483,483,1999,66 and older,2nd Quintile,At least once per week,0.34332,143,13379,0.31058,0.37882
484,484,1999,66 and older,2nd Quintile,At least once per month,0.29859,150,13379,0.2764,0.32554
485,485,1999,66 and older,2nd Quintile,Seldom,0.2534,118,13379,0.23439,0.2754
486,486,1999,66 and older,2nd Quintile,Never,0.10468,40,13379,0.0875,0.12044
487,487,1999,66 and older,3rd Quintile,At least once per week,0.3712,129,13379,0.33847,0.40762
488,488,1999,66 and older,3rd Quintile,At least once per month,0.35928,141,13379,0.32849,0.39476
489,489,1999,66 and older,3rd Quintile,Seldom,0.26953,117,13379,0.2434,0.29323
490,490,1999,66 and older,4th Quintile,At least once per week,0.3332,85,13379,0.30016,0.36462
491,491,1999,66 and older,4th Quintile,At least once per month,0.37491,106,13379,0.338,0.4088
492,492,1999,66 and older,4th Quintile,Seldom,0.29189,86,13379,0.26005,0.32426
493,493,1999,66 and older,5th Quintile,At least once per week,0.32726,87,13379,0.29028,0.36478
494,494,1999,66 and older,5th Quintile,At least once per month,0.34356,90,13379,0.30545,0.38345
495,495,1999,66 and older,5th Quintile,Seldom,0.32918,84,13379,0.28975,0.36287
496,496,2001,17-29 y.,1st Quintile,At least once per week,0.69874,677,21665,0.66311,0.74341
497,497,2001,17-29 y.,1st Quintile,At least once per month,0.20962,198,21665,0.18785,0.22962
498,498,2001,17-29 y.,1st Quintile,Seldom,0.09165,93,21665,0.08191,0.10327
499,499,2001,17-29 y.,2nd Quintile,At least once per week,0.72952,655,21665,0.68832,0.76689
500,500,2001,17-29 y.,2nd Quintile,At least once per month,0.1895,171,21665,0.16939,0.21412
501,501,2001,17-29 y.,2nd Quintile,Seldom,0.08098,67,21665,0.06744,0.09732
502,502,2001,17-29 y.,3rd Quintile,At least once per week,0.71228,607,21665,0.67272,0.75098
503,503,2001,17-29 y.,3rd Quintile,At least once per month,0.21642,164,21665,0.19029,0.23643
504,504,2001,17-29 y.,3rd Quintile,Seldom,0.07129,50,21665,0.05612,0.08663
505,505,2001,17-29 y.,4th Quintile,At least once per week,0.76144,613,21665,0.7268,0.80896
506,506,2001,17-29 y.,4th Quintile,At least once per month,0.18531,150,21665,0.16483,0.2049
507,507,2001,17-29 y.,4th Quintile,Seldom,0.05325,40,21665,0.04286,0.06397
508,508,2001,17-29 y.,5th Quintile,At least once per week,0.81157,435,21665,0.76055,0.85232
509,509,2001,17-29 y.,5th Quintile,At least once per month,0.18843,94,21665,0.16334,0.21316
510,510,2001,30-45 y.,1st Quintile,At least once per week,0.42011,500,21665,0.39772,0.44634
511,511,2001,30-45 y.,1st Quintile,At least once per month,0.30611,394,21665,0.28835,0.32376
512,512,2001,30-45 y.,1st Quintile,Seldom,0.22235,266,21665,0.20759,0.24118
513,513,2001,30-45 y.,1st Quintile,Never,0.05143,56,21665,0.04444,0.06015
514,514,2001,30-45 y.,2nd Quintile,At least once per week,0.40346,611,21665,0.38211,0.42499
515,515,2001,30-45 y.,2nd Quintile,At least once per month,0.38024,600,21665,0.36072,0.39984
516,516,2001,30-45 y.,2nd Quintile,Seldom,0.18985,269,21665,0.17498,0.20547
517,517,2001,30-45 y.,2nd Quintile,Never,0.02646,39,21665,0.02232,0.03185
518,518,2001,30-45 y.,3rd Quintile,At least once per week,0.44855,672,21665,0.42724,0.47133
519,519,2001,30-45 y.,3rd Quintile,At least once per month,0.39559,640,21665,0.37604,0.41507
520,520,2001,30-45 y.,3rd Quintile,Seldom,0.15586,244,21665,0.14483,0.1699
521,521,2001,30-45 y.,4th Quintile,At least once per week,0.4767,692,21665,0.45217,0.50326
522,522,2001,30-45 y.,4th Quintile,At least once per month,0.3923,629,21665,0.37042,0.41419
523,523,2001,30-45 y.,4th Quintile,Seldom,0.131,199,21665,0.11882,0.14621
524,524,2001,30-45 y.,5th Quintile,At least once per week,0.51719,716,21665,0.4951,0.54041
525,525,2001,30-45 y.,5th Quintile,At least once per month,0.35694,531,21665,0.33568,0.37944
526,526,2001,30-45 y.,5th Quintile,Seldom,0.12588,192,21665,0.11376,0.1392
527,527,2001,46-65 y.,1st Quintile,At least once per week,0.32518,303,21665,0.3031,0.35069
528,528,2001,46-65 y.,1st Quintile,At least once per month,0.33593,316,21665,0.31658,0.35442
529,529,2001,46-65 y.,1st Quintile,Seldom,0.27783,248,21665,0.25908,0.29971
530,530,2001,46-65 y.,1st Quintile,Never,0.06105,65,21665,0.05296,0.06807
531,531,2001,46-65 y.,2nd Quintile,At least once per week,0.26675,296,21665,0.24838,0.28379
532,532,2001,46-65 y.,2nd Quintile,At least once per month,0.41342,462,21665,0.39263,0.43614
533,533,2001,46-65 y.,2nd Quintile,Seldom,0.26865,296,21665,0.25138,0.29087
534,534,2001,46-65 y.,2nd Quintile,Never,0.05118,54,21665,0.0443,0.05773
535,535,2001,46-65 y.,3rd Quintile,At least once per week,0.28682,385,21665,0.26628,0.30419
536,536,2001,46-65 y.,3rd Quintile,At least once per month,0.40496,592,21665,0.38571,0.42505
537,537,2001,46-65 y.,3rd Quintile,Seldom,0.27207,372,21665,0.25593,0.28963
538,538,2001,46-65 y.,3rd Quintile,Never,0.03615,46,21665,0.03012,0.04185
539,539,2001,46-65 y.,4th Quintile,At least once per week,0.33038,531,21665,0.31392,0.34612
540,540,2001,46-65 y.,4th Quintile,At least once per month,0.43015,718,21665,0.41079,0.44886
541,541,2001,46-65 y.,4th Quintile,Seldom,0.22128,371,21665,0.20675,0.23794
542,542,2001,46-65 y.,4th Quintile,Never,0.01819,33,21665,0.01451,0.02203
543,543,2001,46-65 y.,5th Quintile,At least once per week,0.36347,690,21665,0.34954,0.37824
544,544,2001,46-65 y.,5th Quintile,At least once per month,0.42395,850,21665,0.40798,0.44182
545,545,2001,46-65 y.,5th Quintile,Seldom,0.19433,382,21665,0.18259,0.20617
546,546,2001,46-65 y.,5th Quintile,Never,0.01825,38,21665,0.01551,0.02172
547,547,2001,66 and older,1st Quintile,At least once per week,0.3369,235,21665,0.31812,0.357
548,548,2001,66 and older,1st Quintile,At least once per month,0.29084,207,21665,0.27419,0.30711
549,549,2001,66 and older,1st Quintile,Seldom,0.25653,175,21665,0.23688,0.27176
550,550,2001,66 and older,1st Quintile,Never,0.11573,85,21665,0.10337,0.13074
551,551,2001,66 and older,2nd Quintile,At least once per week,0.36218,277,21665,0.34289,0.38118
552,552,2001,66 and older,2nd Quintile,At least once per month,0.34742,303,21665,0.32943,0.36466
553,553,2001,66 and older,2nd Quintile,Seldom,0.21639,193,21665,0.20346,0.23126
554,554,2001,66 and older,2nd Quintile,Never,0.07401,59,21665,0.06464,0.08126
555,555,2001,66 and older,3rd Quintile,At least once per week,0.31798,231,21665,0.29992,0.3344
556,556,2001,66 and older,3rd Quintile,At least once per month,0.3403,246,21665,0.31674,0.36223
557,557,2001,66 and older,3rd Quintile,Seldom,0.26612,190,21665,0.24981,0.2809
558,558,2001,66 and older,3rd Quintile,Never,0.0756,56,21665,0.06733,0.08374
559,559,2001,66 and older,4th Quintile,At least once per week,0.37579,216,21665,0.34893,0.40028
560,560,2001,66 and older,4th Quintile,At least once per month,0.33979,201,21665,0.31873,0.36424
561,561,2001,66 and older,4th Quintile,Seldom,0.22463,134,21665,0.20729,0.24285
562,562,2001,66 and older,4th Quintile,Never,0.0598,35,21665,0.05379,0.0659
563,563,2001,66 and older,5th Quintile,At least once per week,0.40929,219,21665,0.38904,0.44116
564,564,2001,66 and older,5th Quintile,At least once per month,0.3338,172,21665,0.31045,0.35827
565,565,2001,66 and older,5th Quintile,Seldom,0.25691,119,21665,0.23429,0.27779
566,566,2005,17-29 y.,1st Quintile,At least once per week,0.70932,643,20451,0.66319,0.75657
567,567,2005,17-29 y.,1st Quintile,At least once per month,0.18041,161,20451,0.15528,0.21122
568,568,2005,17-29 y.,1st Quintile,Seldom,0.11027,97,20451,0.09372,0.12951
569,569,2005,17-29 y.,2nd Quintile,At least once per week,0.71445,532,20451,0.66978,0.7637
570,570,2005,17-29 y.,2nd Quintile,At least once per month,0.19081,137,20451,0.16036,0.22445
571,571,2005,17-29 y.,2nd Quintile,Seldom,0.09474,52,20451,0.06966,0.12118
572,572,2005,17-29 y.,3rd Quintile,At least once per week,0.71009,502,20451,0.65101,0.76165
573,573,2005,17-29 y.,3rd Quintile,At least once per month,0.22146,146,20451,0.19253,0.25992
574,574,2005,17-29 y.,3rd Quintile,Seldom,0.06845,45,20451,0.04883,0.09572
575,575,2005,17-29 y.,4th Quintile,At least once per week,0.76188,532,20451,0.70178,0.82484
576,576,2005,17-29 y.,4th Quintile,At least once per month,0.18408,142,20451,0.1562,0.20966
577,577,2005,17-29 y.,4th Quintile,Seldom,0.05404,43,20451,0.04182,0.06562
578,578,2005,17-29 y.,5th Quintile,At least once per week,0.83956,599,20451,0.77206,0.91994
579,579,2005,17-29 y.,5th Quintile,At least once per month,0.16044,134,20451,0.13517,0.18653
580,580,2005,30-45 y.,1st Quintile,At least once per week,0.40348,354,20451,0.36715,0.43917
581,581,2005,30-45 y.,1st Quintile,At least once per month,0.30063,268,20451,0.27013,0.32554
582,582,2005,30-45 y.,1st Quintile,Seldom,0.25036,210,20451,0.22644,0.27437
583,583,2005,30-45 y.,1st Quintile,Never,0.04553,34,20451,0.0347,0.0581
584,584,2005,30-45 y.,2nd Quintile,At least once per week,0.37845,402,20451,0.34637,0.41053
585,585,2005,30-45 y.,2nd Quintile,At least once per month,0.42072,437,20451,0.39302,0.45436
586,586,2005,30-45 y.,2nd Quintile,Seldom,0.20083,187,20451,0.17722,0.22273
587,587,2005,30-45 y.,3rd Quintile,At least once per week,0.40469,474,20451,0.37466,0.43415
588,588,2005,30-45 y.,3rd Quintile,At least once per month,0.40198,464,20451,0.3741,0.43306
589,589,2005,30-45 y.,3rd Quintile,Seldom,0.19333,209,20451,0.17748,0.21335
590,590,2005,30-45 y.,4th Quintile,At least once per week,0.4648,628,20451,0.43426,0.50046
591,591,2005,30-45 y.,4th Quintile,At least once per month,0.38404,505,20451,0.356,0.41235
592,592,2005,30-45 y.,4th Quintile,Seldom,0.15117,210,20451,0.1347,0.16729
593,593,2005,30-45 y.,5th Quintile,At least once per week,0.4925,794,20451,0.45305,0.5246
594,594,2005,30-45 y.,5th Quintile,At least once per month,0.38842,650,20451,0.35802,0.41752
595,595,2005,30-45 y.,5th Quintile,Seldom,0.11908,193,20451,0.10435,0.13585
596,596,2005,46-65 y.,1st Quintile,At least once per week,0.35869,261,20451,0.32902,0.38927
597,597,2005,46-65 y.,1st Quintile,At least once per month,0.32208,258,20451,0.29649,0.34718
