year,migback,pgisced97,pli0094_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,Indirect migration background,Upper Secondary Level,At least once per month,0.17674,49,194,0.12292,0.23055
2001,No migration background,No answer / don't know,At least once per week,0.51270,45,45,0.36501,0.66040
2001,No migration background,Pre-primary Level,At least once per week,0.82823,357,397,0.79108,0.86538
2001,No migration background,Pre-primary Level,At least once per month,0.10594,40,397,0.07563,0.13626
2001,No migration background,Primary Level,At least once per week,0.39902,34,34,0.23194,0.56611
2001,No migration background,Lower Secondary Level,At least once per week,0.40089,888,2063,0.37974,0.42204
2001,No migration background,Lower Secondary Level,At least once per month,0.30261,605,2063,0.28278,0.32244
2001,No migration background,Lower Secondary Level,Seldom,0.23261,443,2063,0.21438,0.25085
2001,No migration background,Lower Secondary Level,Never,0.06389,127,2063,0.05333,0.07444
2001,No migration background,Upper Secondary Level,At least once per week,0.40138,4017,10127,0.39183,0.41093
2001,No migration background,Upper Secondary Level,At least once per month,0.36568,3799,10127,0.35630,0.37506
2001,No migration background,Upper Secondary Level,Seldom,0.19860,1996,10127,0.19083,0.20637
2001,No migration background,Upper Secondary Level,Never,0.03435,315,10127,0.03080,0.03789
2001,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.58133,430,754,0.54609,0.61656
2001,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.29594,242,754,0.26334,0.32855
2001,No migration background,Post-secondary Non-tertiary Level,Seldom,0.09874,82,754,0.07743,0.12004
2001,No migration background,First Stage of Tertiary Education,At least once per week,0.39145,551,1441,0.36624,0.41666
2001,No migration background,First Stage of Tertiary Education,At least once per month,0.37788,606,1441,0.35284,0.40292
2001,No migration background,First Stage of Tertiary Education,Seldom,0.20903,284,1441,0.18803,0.23003
2001,No migration background,Second Stage of Tertiary Education,At least once per week,0.42150,1209,3120,0.40417,0.43883
2001,No migration background,Second Stage of Tertiary Education,At least once per month,0.38461,1283,3120,0.36754,0.40169
2001,No migration background,Second Stage of Tertiary Education,Seldom,0.18100,592,3120,0.16749,0.19451
2001,No migration background,Second Stage of Tertiary Education,Never,0.01289,36,3120,0.00893,0.01685
2001,Direct migration background,Pre-primary Level,At least once per week,0.77906,34,34,0.63751,0.92062
2001,Direct migration background,Primary Level,At least once per week,0.39633,97,188,0.32623,0.46644
2001,Direct migration background,Primary Level,At least once per month,0.27771,56,188,0.21352,0.34191
2001,Direct migration background,Primary Level,Seldom,0.21329,35,188,0.15458,0.27201
2001,Direct migration background,Lower Secondary Level,At least once per week,0.49173,431,740,0.45568,0.52777
2001,Direct migration background,Lower Secondary Level,At least once per month,0.30387,206,740,0.27070,0.33703
2001,Direct migration background,Lower Secondary Level,Seldom,0.16034,103,740,0.13388,0.18679
2001,Direct migration background,Upper Secondary Level,At least once per week,0.50510,567,1080,0.47527,0.53493
2001,Direct migration background,Upper Secondary Level,At least once per month,0.28615,317,1080,0.25919,0.31312
2001,Direct migration background,Upper Secondary Level,Seldom,0.16354,154,1080,0.14147,0.18561
2001,Direct migration background,Upper Secondary Level,Never,0.04520,42,1080,0.03280,0.05760
2001,Direct migration background,Post-secondary Non-tertiary Level,At least once per week,0.44514,121,241,0.38226,0.50802
2001,Direct migration background,Post-secondary Non-tertiary Level,At least once per month,0.34202,82,241,0.28200,0.40204
2001,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.17430,38,241,0.12630,0.22229
2001,Direct migration background,First Stage of Tertiary Education,At least once per week,0.41985,69,132,0.33534,0.50437
2001,Direct migration background,First Stage of Tertiary Education,At least once per month,0.38446,63,132,0.30116,0.46777
2001,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.45022,167,351,0.39810,0.50235
2001,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.32521,118,351,0.27613,0.37429
2001,Direct migration background,Second Stage of Tertiary Education,Seldom,0.20585,66,351,0.16349,0.24821
2001,Indirect migration background,Pre-primary Level,At least once per week,0.83930,58,58,0.74396,0.93464
2001,Indirect migration background,Lower Secondary Level,At least once per week,0.70702,170,211,0.64546,0.76858
2001,Indirect migration background,Lower Secondary Level,At least once per month,0.18367,41,211,0.13130,0.23604
2001,Indirect migration background,Upper Secondary Level,At least once per week,0.66970,208,288,0.61529,0.72411
2001,Indirect migration background,Upper Secondary Level,At least once per month,0.26732,80,288,0.21612,0.31853
2001,Indirect migration background,Second Stage of Tertiary Education,At least once per week,0.60782,37,37,0.44833,0.76731
2005,No migration background,No answer / don't know,At least once per week,0.68051,148,185,0.61314,0.74789
2005,No migration background,No answer / don't know,At least once per month,0.16154,37,185,0.10836,0.21472
2005,No migration background,Pre-primary Level,At least once per week,0.84533,419,478,0.81289,0.87778
2005,No migration background,Pre-primary Level,At least once per month,0.10479,59,478,0.07730,0.13227
2005,No migration background,Primary Level,At least once per week,0.56736,41,41,0.41382,0.72090
2005,No migration background,Lower Secondary Level,At least once per week,0.42867,750,1636,0.40468,0.45266
2005,No migration background,Lower Secondary Level,At least once per month,0.29032,460,1636,0.26832,0.31232
2005,No migration background,Lower Secondary Level,Seldom,0.23414,351,1636,0.21361,0.25466
2005,No migration background,Lower Secondary Level,Never,0.04687,75,1636,0.03663,0.05712
2005,No migration background,Upper Secondary Level,At least once per week,0.38349,3478,8998,0.37344,0.39354
2005,No migration background,Upper Secondary Level,At least once per month,0.37011,3369,8998,0.36013,0.38009
2005,No migration background,Upper Secondary Level,Seldom,0.21657,1921,8998,0.20805,0.22508
2005,No migration background,Upper Secondary Level,Never,0.02983,230,8998,0.02632,0.03335
2005,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.55972,432,858,0.52648,0.59296
2005,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.31506,321,858,0.28396,0.34616
2005,No migration background,Post-secondary Non-tertiary Level,Seldom,0.11515,105,858,0.09378,0.13652
2005,No migration background,First Stage of Tertiary Education,At least once per week,0.37196,487,1354,0.34620,0.39771
2005,No migration background,First Stage of Tertiary Education,At least once per month,0.39104,575,1354,0.36504,0.41705
2005,No migration background,First Stage of Tertiary Education,Seldom,0.21081,292,1354,0.18907,0.23254
2005,No migration background,Second Stage of Tertiary Education,At least once per week,0.42033,1482,3744,0.40451,0.43614
2005,No migration background,Second Stage of Tertiary Education,At least once per month,0.38522,1539,3744,0.36963,0.40081
2005,No migration background,Second Stage of Tertiary Education,Seldom,0.17959,682,3744,0.16729,0.19189
2005,No migration background,Second Stage of Tertiary Education,Never,0.01486,41,3744,0.01099,0.01874
2005,Direct migration background,Pre-primary Level,At least once per week,0.83369,45,45,0.72366,0.94371
2005,Direct migration background,Primary Level,At least once per week,0.45902,84,84,0.35182,0.56623
2005,Direct migration background,Lower Secondary Level,At least once per week,0.47535,305,539,0.43315,0.51755
2005,Direct migration background,Lower Secondary Level,At least once per month,0.27427,142,539,0.23657,0.31197
2005,Direct migration background,Lower Secondary Level,Seldom,0.19959,92,539,0.16582,0.23337
2005,Direct migration background,Upper Secondary Level,At least once per week,0.47611,437,848,0.44248,0.50975
2005,Direct migration background,Upper Secondary Level,At least once per month,0.32718,274,848,0.29558,0.35878
2005,Direct migration background,Upper Secondary Level,Seldom,0.16904,137,848,0.14380,0.19428
2005,Direct migration background,Post-secondary Non-tertiary Level,At least once per week,0.41849,97,207,0.35112,0.48586
2005,Direct migration background,Post-secondary Non-tertiary Level,At least once per month,0.35814,72,207,0.29267,0.42362
2005,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.20615,38,207,0.15091,0.26140
2005,Direct migration background,First Stage of Tertiary Education,At least once per week,0.32571,51,106,0.23607,0.41535
2005,Direct migration background,First Stage of Tertiary Education,At least once per month,0.41865,55,106,0.32428,0.51301
2005,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.40118,135,329,0.34814,0.45423
2005,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.36634,128,329,0.31420,0.41848
2005,Direct migration background,Second Stage of Tertiary Education,Seldom,0.19988,66,329,0.15660,0.24316
2005,Indirect migration background,No answer / don't know,At least once per week,0.59866,39,39,0.44281,0.75451
2005,Indirect migration background,Pre-primary Level,At least once per week,0.90326,80,80,0.83807,0.96844
2005,Indirect migration background,Lower Secondary Level,At least once per week,0.68007,115,154,0.60616,0.75398
2005,Indirect migration background,Lower Secondary Level,At least once per month,0.22424,39,154,0.15815,0.29033
2005,Indirect migration background,Upper Secondary Level,At least once per week,0.65808,224,332,0.60698,0.70918
2005,Indirect migration background,Upper Secondary Level,At least once per month,0.20149,72,332,0.15828,0.24470
2005,Indirect migration background,Upper Secondary Level,Seldom,0.13267,36,332,0.09613,0.16922
2005,Indirect migration background,Second Stage of Tertiary Education,At least once per week,0.58201,41,41,0.42916,0.73486
2007,No migration background,No answer / don't know,At least once per week,0.69223,171,212,0.62995,0.75451
2007,No migration background,No answer / don't know,At least once per month,0.18217,41,212,0.13009,0.23425
2007,No migration background,Pre-primary Level,At least once per week,0.92693,242,242,0.89407,0.95979
2007,No migration background,Primary Level,At least once per week,0.47768,40,40,0.32091,0.63445
2007,No migration background,Lower Secondary Level,At least once per week,0.43346,691,1561,0.40887,0.45805
2007,No migration background,Lower Secondary Level,At least once per month,0.29181,461,1561,0.26925,0.31437
2007,No migration background,Lower Secondary Level,Seldom,0.20911,311,1561,0.18893,0.22929
2007,No migration background,Lower Secondary Level,Never,0.06562,98,1561,0.05333,0.07791
2007,No migration background,Upper Secondary Level,At least once per week,0.38433,3569,9151,0.37436,0.39430
2007,No migration background,Upper Secondary Level,At least once per month,0.38339,3541,9151,0.37343,0.39335
2007,No migration background,Upper Secondary Level,Seldom,0.20128,1763,9151,0.19307,0.20950
2007,No migration background,Upper Secondary Level,Never,0.03100,278,9151,0.02745,0.03455
2007,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.51082,448,896,0.47807,0.54357
2007,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.35267,330,896,0.32137,0.38397
2007,No migration background,Post-secondary Non-tertiary Level,Seldom,0.12189,118,896,0.10046,0.14332
2007,No migration background,First Stage of Tertiary Education,At least once per week,0.36682,482,1344,0.34104,0.39259
2007,No migration background,First Stage of Tertiary Education,At least once per month,0.41420,579,1344,0.38786,0.44055
2007,No migration background,First Stage of Tertiary Education,Seldom,0.20338,283,1344,0.18186,0.22491
2007,No migration background,Second Stage of Tertiary Education,At least once per week,0.41458,1553,3946,0.39920,0.42995
2007,No migration background,Second Stage of Tertiary Education,At least once per month,0.40697,1687,3946,0.39164,0.42230
2007,No migration background,Second Stage of Tertiary Education,Seldom,0.16382,665,3946,0.15227,0.17537
2007,No migration background,Second Stage of Tertiary Education,Never,0.01463,41,3946,0.01088,0.01837
2007,Direct migration background,Primary Level,At least once per week,0.49235,62,62,0.36689,0.61781
2007,Direct migration background,Lower Secondary Level,At least once per week,0.49696,249,443,0.45035,0.54358
2007,Direct migration background,Lower Secondary Level,At least once per month,0.29855,131,443,0.25589,0.34122
2007,Direct migration background,Lower Secondary Level,Seldom,0.14602,63,443,0.11310,0.17895
2007,Direct migration background,Upper Secondary Level,At least once per week,0.47177,395,768,0.43644,0.50710
2007,Direct migration background,Upper Secondary Level,At least once per month,0.32338,252,768,0.29027,0.35648
2007,Direct migration background,Upper Secondary Level,Seldom,0.15891,121,768,0.13304,0.18479
2007,Direct migration background,Post-secondary Non-tertiary Level,At least once per week,0.44751,95,202,0.37877,0.51625
2007,Direct migration background,Post-secondary Non-tertiary Level,At least once per month,0.33259,74,202,0.26746,0.39773
2007,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.20603,33,202,0.15011,0.26194
2007,Direct migration background,First Stage of Tertiary Education,At least once per week,0.44255,59,104,0.34663,0.53848
2007,Direct migration background,First Stage of Tertiary Education,At least once per month,0.31343,45,104,0.22384,0.40302
2007,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.45736,160,335,0.40394,0.51079
2007,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.34456,116,335,0.29359,0.39552
2007,Direct migration background,Second Stage of Tertiary Education,Seldom,0.17901,59,335,0.13790,0.22013
2007,Indirect migration background,No answer / don't know,At least once per week,0.78810,45,45,0.66735,0.90885
2007,Indirect migration background,Pre-primary Level,At least once per week,0.96514,45,45,0.91093,1.01934
2007,Indirect migration background,Lower Secondary Level,At least once per week,0.60702,104,139,0.52553,0.68851
2007,Indirect migration background,Lower Secondary Level,At least once per month,0.25344,35,139,0.18086,0.32601
2007,Indirect migration background,Upper Secondary Level,At least once per week,0.59670,212,324,0.54320,0.65020
2007,Indirect migration background,Upper Secondary Level,At least once per month,0.24684,73,324,0.19982,0.29386
2007,Indirect migration background,Upper Secondary Level,Seldom,0.15422,39,324,0.11484,0.19361
2007,Indirect migration background,Post-secondary Non-tertiary Level,At least once per week,0.66011,36,36,0.50318,0.81704
2007,Indirect migration background,Second Stage of Tertiary Education,At least once per week,0.61964,50,50,0.48371,0.75557
2009,No migration background,No answer / don't know,At least once per week,0.65855,157,218,0.59546,0.72165
2009,No migration background,No answer / don't know,At least once per month,0.23711,61,218,0.18052,0.29369
2009,No migration background,Pre-primary Level,At least once per week,0.86242,210,246,0.81928,0.90555
2009,No migration background,Pre-primary Level,At least once per month,0.13016,36,246,0.08803,0.17229
2009,No migration background,Lower Secondary Level,At least once per week,0.41756,556,1273,0.39046,0.44466
2009,No migration background,Lower Secondary Level,At least once per month,0.30619,384,1273,0.28086,0.33152
2009,No migration background,Lower Secondary Level,Seldom,0.20860,260,1273,0.18627,0.23093
2009,No migration background,Lower Secondary Level,Never,0.06765,73,1273,0.05385,0.08145
2009,No migration background,Upper Secondary Level,At least once per week,0.37324,2963,8108,0.36272,0.38377
2009,No migration background,Upper Secondary Level,At least once per month,0.38590,3217,8108,0.37530,0.39650
2009,No migration background,Upper Secondary Level,Seldom,0.21636,1736,8108,0.20740,0.22533
2009,No migration background,Upper Secondary Level,Never,0.02449,192,8108,0.02113,0.02786
2009,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.50042,360,777,0.46524,0.53560
2009,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.35819,305,777,0.32446,0.39193
2009,No migration background,Post-secondary Non-tertiary Level,Seldom,0.12468,112,777,0.10144,0.14792
2009,No migration background,First Stage of Tertiary Education,At least once per week,0.32895,378,1189,0.30223,0.35567
2009,No migration background,First Stage of Tertiary Education,At least once per month,0.46296,551,1189,0.43461,0.49131
2009,No migration background,First Stage of Tertiary Education,Seldom,0.19652,260,1189,0.17393,0.21912
2009,No migration background,Second Stage of Tertiary Education,At least once per week,0.40142,1393,3644,0.38550,0.41733
2009,No migration background,Second Stage of Tertiary Education,At least once per month,0.41073,1560,3644,0.39475,0.42670
2009,No migration background,Second Stage of Tertiary Education,Seldom,0.17519,655,3644,0.16284,0.18753
2009,No migration background,Second Stage of Tertiary Education,Never,0.01267,36,3644,0.00904,0.01630
2009,Direct migration background,Primary Level,At least once per week,0.44582,47,47,0.30218,0.58946
2009,Direct migration background,Lower Secondary Level,At least once per week,0.52135,188,351,0.46902,0.57369
2009,Direct migration background,Lower Secondary Level,At least once per month,0.25849,93,351,0.21262,0.30435
2009,Direct migration background,Lower Secondary Level,Seldom,0.20019,70,351,0.15826,0.24211
2009,Direct migration background,Upper Secondary Level,At least once per week,0.42928,266,592,0.38937,0.46919
2009,Direct migration background,Upper Secondary Level,At least once per month,0.36995,233,592,0.33103,0.40888
2009,Direct migration background,Upper Secondary Level,Seldom,0.17211,93,592,0.14168,0.20254
2009,Direct migration background,Post-secondary Non-tertiary Level,At least once per week,0.34037,66,161,0.26695,0.41379
2009,Direct migration background,Post-secondary Non-tertiary Level,At least once per month,0.37159,63,161,0.29671,0.44646
2009,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.25284,32,161,0.18549,0.32018
2009,Direct migration background,First Stage of Tertiary Education,At least once per week,0.36546,41,78,0.25789,0.47302
2009,Direct migration background,First Stage of Tertiary Education,At least once per month,0.32429,37,78,0.21973,0.42884
2009,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.37786,121,287,0.32167,0.43406
2009,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.30324,99,287,0.24996,0.35651
2009,Direct migration background,Second Stage of Tertiary Education,Seldom,0.29517,67,287,0.24230,0.34803
2009,Indirect migration background,No answer / don't know,At least once per week,0.75404,49,49,0.63221,0.87588
2009,Indirect migration background,Pre-primary Level,At least once per week,0.67819,37,37,0.52558,0.83080
2009,Indirect migration background,Lower Secondary Level,At least once per week,0.64225,94,130,0.55953,0.72497
2009,Indirect migration background,Lower Secondary Level,At least once per month,0.25684,36,130,0.18144,0.33223
2009,Indirect migration background,Upper Secondary Level,At least once per week,0.66846,180,263,0.61146,0.72547
2009,Indirect migration background,Upper Secondary Level,At least once per month,0.24903,83,263,0.19667,0.30140
2009,Indirect migration background,Second Stage of Tertiary Education,At least once per week,0.68988,53,53,0.56416,0.81560
2011,No migration background,No answer / don't know,At least once per week,0.69348,244,373,0.64663,0.74033
2011,No migration background,No answer / don't know,At least once per month,0.19832,88,373,0.15780,0.23884
2011,No migration background,No answer / don't know,Seldom,0.06375,41,373,0.03892,0.08857
2011,No migration background,Pre-primary Level,At least once per week,0.88755,321,358,0.85477,0.92032
2011,No migration background,Pre-primary Level,At least once per month,0.09499,37,358,0.06458,0.12541
2011,No migration background,Primary Level,At least once per week,0.40868,82,172,0.33500,0.48237
2011,No migration background,Primary Level,At least once per month,0.24207,54,172,0.17787,0.30627
2011,No migration background,Primary Level,Seldom,0.20824,36,172,0.14738,0.26910
2011,No migration background,Lower Secondary Level,At least once per week,0.41182,922,2068,0.39060,0.43303
2011,No migration background,Lower Secondary Level,At least once per month,0.27812,571,2068,0.25880,0.29743
2011,No migration background,Lower Secondary Level,Seldom,0.23953,437,2068,0.22113,0.25793
2011,No migration background,Lower Secondary Level,Never,0.07053,138,2068,0.05950,0.08157
2011,No migration background,Upper Secondary Level,At least once per week,0.38665,4771,12114,0.37798,0.39532
2011,No migration background,Upper Secondary Level,At least once per month,0.36163,4497,12114,0.35307,0.37019
2011,No migration background,Upper Secondary Level,Seldom,0.21590,2448,12114,0.20857,0.22323
2011,No migration background,Upper Secondary Level,Never,0.03582,398,12114,0.03251,0.03913
2011,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.55643,792,1519,0.53144,0.58142
2011,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.31553,537,1519,0.29215,0.33891
2011,No migration background,Post-secondary Non-tertiary Level,Seldom,0.11768,190,1519,0.10147,0.13389
2011,No migration background,First Stage of Tertiary Education,At least once per week,0.37407,612,1661,0.35079,0.39735
2011,No migration background,First Stage of Tertiary Education,At least once per month,0.41347,696,1661,0.38978,0.43716
2011,No migration background,First Stage of Tertiary Education,Seldom,0.19132,322,1661,0.17240,0.21025
2011,No migration background,First Stage of Tertiary Education,Never,0.02114,31,1661,0.01422,0.02806
2011,No migration background,Second Stage of Tertiary Education,At least once per week,0.43521,2361,5373,0.42195,0.44847
2011,No migration background,Second Stage of Tertiary Education,At least once per month,0.38982,2132,5373,0.37678,0.40286
2011,No migration background,Second Stage of Tertiary Education,Seldom,0.16265,827,5373,0.15278,0.17252
2011,No migration background,Second Stage of Tertiary Education,Never,0.01232,53,5373,0.00937,0.01527
2011,Direct migration background,No answer / don't know,At least once per week,0.34138,51,51,0.20995,0.47282
2011,Direct migration background,Primary Level,At least once per week,0.44818,86,130,0.36236,0.53400
2011,Direct migration background,Primary Level,At least once per month,0.22721,44,130,0.15490,0.29953
2011,Direct migration background,Lower Secondary Level,At least once per week,0.45030,317,664,0.41243,0.48817
2011,Direct migration background,Lower Secondary Level,At least once per month,0.25819,187,664,0.22488,0.29151
2011,Direct migration background,Lower Secondary Level,Seldom,0.24539,125,664,0.21263,0.27814
2011,Direct migration background,Lower Secondary Level,Never,0.04612,35,664,0.03016,0.06209
2011,Direct migration background,Upper Secondary Level,At least once per week,0.40865,538,1232,0.38119,0.43611
2011,Direct migration background,Upper Secondary Level,At least once per month,0.32943,423,1232,0.30317,0.35568
2011,Direct migration background,Upper Secondary Level,Seldom,0.23073,226,1232,0.20720,0.25427
2011,Direct migration background,Upper Secondary Level,Never,0.03119,45,1232,0.02148,0.04091
2011,Direct migration background,Post-secondary Non-tertiary Level,At least once per week,0.42847,172,357,0.37707,0.47988
2011,Direct migration background,Post-secondary Non-tertiary Level,At least once per month,0.30773,118,357,0.25978,0.35567
2011,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.23336,67,357,0.18943,0.27730
2011,Direct migration background,First Stage of Tertiary Education,At least once per week,0.34682,54,100,0.25306,0.44057
2011,Direct migration background,First Stage of Tertiary Education,At least once per month,0.37253,46,100,0.27729,0.46777
2011,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.40632,264,618,0.36756,0.44507
2011,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.36840,250,618,0.33034,0.40646
2011,Direct migration background,Second Stage of Tertiary Education,Seldom,0.18540,104,618,0.15474,0.21607
2011,Indirect migration background,No answer / don't know,At least once per week,0.66517,65,65,0.54955,0.78080
2011,Indirect migration background,Pre-primary Level,At least once per week,0.68552,69,69,0.57516,0.79588
2011,Indirect migration background,Lower Secondary Level,At least once per week,0.61079,128,178,0.53896,0.68262
2011,Indirect migration background,Lower Secondary Level,At least once per month,0.26932,50,178,0.20396,0.33467
2011,Indirect migration background,Upper Secondary Level,At least once per week,0.60047,302,505,0.55771,0.64323
2011,Indirect migration background,Upper Secondary Level,At least once per month,0.29474,148,505,0.25494,0.33455
2011,Indirect migration background,Upper Secondary Level,Seldom,0.09930,55,505,0.07319,0.12540
2011,Indirect migration background,Post-secondary Non-tertiary Level,At least once per week,0.67684,50,50,0.54589,0.80779
2011,Indirect migration background,Second Stage of Tertiary Education,At least once per week,0.53964,98,160,0.46217,0.61712
2011,Indirect migration background,Second Stage of Tertiary Education,At least once per month,0.34897,62,160,0.27488,0.42306
2015,No migration background,No answer / don't know,At least once per week,0.63637,263,386,0.58832,0.68442
2015,No migration background,No answer / don't know,At least once per month,0.22543,88,386,0.18369,0.26717
2015,No migration background,No answer / don't know,Seldom,0.09527,35,386,0.06595,0.12460
2015,No migration background,Pre-primary Level,At least once per week,0.76204,169,208,0.70403,0.82005
2015,No migration background,Pre-primary Level,At least once per month,0.21478,39,208,0.15883,0.27072
2015,No migration background,Primary Level,At least once per week,0.42817,73,139,0.34561,0.51073
2015,No migration background,Primary Level,At least once per month,0.16120,31,139,0.09985,0.22255
2015,No migration background,Primary Level,Seldom,0.29196,35,139,0.21611,0.36782
2015,No migration background,Lower Secondary Level,At least once per week,0.42581,707,1589,0.40149,0.45013
2015,No migration background,Lower Secondary Level,At least once per month,0.28108,439,1589,0.25897,0.30319
2015,No migration background,Lower Secondary Level,Seldom,0.23570,346,1589,0.21483,0.25658
2015,No migration background,Lower Secondary Level,Never,0.05741,97,1589,0.04597,0.06885
2015,No migration background,Upper Secondary Level,At least once per week,0.37956,3600,9453,0.36978,0.38934
2015,No migration background,Upper Secondary Level,At least once per month,0.37623,3614,9453,0.36647,0.38600
2015,No migration background,Upper Secondary Level,Seldom,0.21132,1928,9453,0.20309,0.21955
2015,No migration background,Upper Secondary Level,Never,0.03289,311,9453,0.02929,0.03648
2015,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.47721,545,1221,0.44919,0.50524
2015,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.38396,495,1221,0.35667,0.41125
2015,No migration background,Post-secondary Non-tertiary Level,Seldom,0.12839,181,1221,0.10962,0.14716
2015,No migration background,First Stage of Tertiary Education,At least once per week,0.36353,480,1336,0.33773,0.38933
2015,No migration background,First Stage of Tertiary Education,At least once per month,0.39988,578,1336,0.37360,0.42616
2015,No migration background,First Stage of Tertiary Education,Seldom,0.21632,278,1336,0.19424,0.23841
2015,No migration background,Second Stage of Tertiary Education,At least once per week,0.44752,1977,4670,0.43325,0.46178
2015,No migration background,Second Stage of Tertiary Education,At least once per month,0.39233,1922,4670,0.37832,0.40633
2015,No migration background,Second Stage of Tertiary Education,Seldom,0.14685,714,4670,0.13670,0.15700
2015,No migration background,Second Stage of Tertiary Education,Never,0.01331,57,4670,0.01002,0.01659
2015,Direct migration background,No answer / don't know,At least once per week,0.54243,92,123,0.45402,0.63083
2015,Direct migration background,No answer / don't know,At least once per month,0.20210,31,123,0.13084,0.27336
2015,Direct migration background,Pre-primary Level,At least once per week,0.77867,46,46,0.65738,0.89997
2015,Direct migration background,Primary Level,At least once per week,0.51751,166,307,0.46153,0.57350
2015,Direct migration background,Primary Level,At least once per month,0.28292,81,307,0.23245,0.33338
2015,Direct migration background,Primary Level,Seldom,0.15280,60,307,0.11249,0.19311
2015,Direct migration background,Lower Secondary Level,At least once per week,0.43091,489,1054,0.40100,0.46082
2015,Direct migration background,Lower Secondary Level,At least once per month,0.30726,336,1054,0.27939,0.33512
2015,Direct migration background,Lower Secondary Level,Seldom,0.20546,173,1054,0.18106,0.22987
2015,Direct migration background,Lower Secondary Level,Never,0.05637,56,1054,0.04244,0.07030
2015,Direct migration background,Upper Secondary Level,At least once per week,0.43814,914,2021,0.41651,0.45978
2015,Direct migration background,Upper Secondary Level,At least once per month,0.36074,699,2021,0.33980,0.38169
2015,Direct migration background,Upper Secondary Level,Seldom,0.15567,319,2021,0.13986,0.17148
2015,Direct migration background,Upper Secondary Level,Never,0.04544,89,2021,0.03636,0.05452
2015,Direct migration background,Post-secondary Non-tertiary Level,At least once per week,0.45238,365,785,0.41754,0.48722
2015,Direct migration background,Post-secondary Non-tertiary Level,At least once per month,0.33973,285,785,0.30657,0.37288
2015,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.16467,135,785,0.13871,0.19063
2015,Direct migration background,First Stage of Tertiary Education,At least once per week,0.29173,41,83,0.19334,0.39011
2015,Direct migration background,First Stage of Tertiary Education,At least once per month,0.38877,42,83,0.28326,0.49428
2015,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.48472,701,1507,0.45948,0.50996
2015,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.34303,537,1507,0.31905,0.36700
2015,Direct migration background,Second Stage of Tertiary Education,Seldom,0.14013,225,1507,0.12260,0.15766
2015,Direct migration background,Second Stage of Tertiary Education,Never,0.03212,44,1507,0.02322,0.04103
2015,Indirect migration background,No answer / don't know,At least once per week,0.80441,74,74,0.71341,0.89540
2015,Indirect migration background,Pre-primary Level,At least once per week,0.82235,87,87,0.74157,0.90313
2015,Indirect migration background,Lower Secondary Level,At least once per week,0.63242,207,306,0.57830,0.68653
2015,Indirect migration background,Lower Secondary Level,At least once per month,0.16704,61,306,0.12518,0.20890
2015,Indirect migration background,Lower Secondary Level,Seldom,0.15287,38,306,0.11248,0.19325
2015,Indirect migration background,Upper Secondary Level,At least once per week,0.61824,392,639,0.58054,0.65594
2015,Indirect migration background,Upper Secondary Level,At least once per month,0.26794,183,639,0.23358,0.30231
2015,Indirect migration background,Upper Secondary Level,Seldom,0.09817,64,639,0.07508,0.12126
2015,Indirect migration background,Post-secondary Non-tertiary Level,At least once per week,0.64333,67,67,0.52776,0.75889
2015,Indirect migration background,First Stage of Tertiary Education,At least once per week,0.61613,32,32,0.44493,0.78733
2015,Indirect migration background,Second Stage of Tertiary Education,At least once per week,0.61539,146,218,0.55066,0.68012
2015,Indirect migration background,Second Stage of Tertiary Education,At least once per month,0.28783,72,218,0.22759,0.34807
2017,No migration background,No answer / don't know,At least once per week,0.68383,245,363,0.63593,0.73173
2017,No migration background,No answer / don't know,At least once per month,0.22069,79,363,0.17797,0.26341
2017,No migration background,No answer / don't know,Seldom,0.06948,39,363,0.04329,0.09568
2017,No migration background,Pre-primary Level,At least once per week,0.80820,230,276,0.76166,0.85473
