year,age_gr,migback,pli0094_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,66 and older,No migration background,Seldom,0.23288,888,3917,0.21964,0.24612
2007,66 and older,No migration background,Never,0.05840,214,3917,0.05106,0.06575
2007,66 and older,Direct migration background,At least once per week,0.41732,153,375,0.36734,0.46729
2007,66 and older,Direct migration background,At least once per month,0.29726,118,375,0.25094,0.34358
2007,66 and older,Direct migration background,Seldom,0.18800,71,375,0.14840,0.22760
2007,66 and older,Direct migration background,Never,0.09742,33,375,0.06737,0.12748
2009,17-29 y.,No migration background,At least once per week,0.71194,1648,2264,0.69328,0.73060
2009,17-29 y.,No migration background,At least once per month,0.22506,492,2264,0.20785,0.24226
2009,17-29 y.,No migration background,Seldom,0.05350,124,2264,0.04423,0.06277
2009,17-29 y.,Direct migration background,At least once per week,0.69741,126,159,0.62578,0.76904
2009,17-29 y.,Direct migration background,At least once per month,0.20539,33,159,0.14240,0.26839
2009,17-29 y.,Indirect migration background,At least once per week,0.73128,291,369,0.68599,0.77657
2009,17-29 y.,Indirect migration background,At least once per month,0.22975,78,369,0.18677,0.27273
2009,30-45 y.,No migration background,At least once per week,0.43728,1628,3859,0.42163,0.45293
2009,30-45 y.,No migration background,At least once per month,0.41116,1616,3859,0.39564,0.42669
2009,30-45 y.,No migration background,Seldom,0.14323,582,3859,0.13218,0.15429
2009,30-45 y.,No migration background,Never,0.00832,33,3859,0.00546,0.01119
2009,30-45 y.,Direct migration background,At least once per week,0.41368,240,519,0.37127,0.45609
2009,30-45 y.,Direct migration background,At least once per month,0.38316,194,519,0.34129,0.42502
2009,30-45 y.,Direct migration background,Seldom,0.19004,85,519,0.15625,0.22383
2009,30-45 y.,Indirect migration background,At least once per week,0.61721,152,236,0.55507,0.67936
2009,30-45 y.,Indirect migration background,At least once per month,0.23091,84,236,0.17703,0.28479
2009,46-65 y.,No migration background,At least once per week,0.29384,1622,5630,0.28194,0.30574
2009,46-65 y.,No migration background,At least once per month,0.43265,2510,5630,0.41971,0.44559
2009,46-65 y.,No migration background,Seldom,0.24659,1376,5630,0.23533,0.25785
2009,46-65 y.,No migration background,Never,0.02692,122,5630,0.02269,0.03115
2009,46-65 y.,Direct migration background,At least once per week,0.39612,267,595,0.35679,0.43545
2009,46-65 y.,Direct migration background,At least once per month,0.33310,218,595,0.29520,0.37101
2009,46-65 y.,Direct migration background,Seldom,0.23780,110,595,0.20356,0.27204
2009,66 and older,No migration background,At least once per week,0.30449,1143,3794,0.28985,0.31914
2009,66 and older,No migration background,At least once per month,0.37562,1511,3794,0.36021,0.39104
2009,66 and older,No migration background,Seldom,0.27084,979,3794,0.25670,0.28498
2009,66 and older,No migration background,Never,0.04905,161,3794,0.04217,0.05592
2009,66 and older,Direct migration background,At least once per week,0.39446,124,317,0.34058,0.44835
2009,66 and older,Direct migration background,At least once per month,0.27023,104,317,0.22126,0.31919
2009,66 and older,Direct migration background,Seldom,0.29200,89,317,0.24187,0.34213
2011,17-29 y.,No migration background,At least once per week,0.74436,2331,3165,0.72916,0.75956
2011,17-29 y.,No migration background,At least once per month,0.19111,628,3165,0.17741,0.20481
2011,17-29 y.,No migration background,Seldom,0.05580,206,3165,0.04780,0.06380
2011,17-29 y.,Direct migration background,At least once per week,0.64996,282,433,0.60498,0.69494
2011,17-29 y.,Direct migration background,At least once per month,0.23046,116,433,0.19075,0.27017
2011,17-29 y.,Direct migration background,Seldom,0.11372,35,433,0.08378,0.14366
2011,17-29 y.,Indirect migration background,At least once per week,0.70118,395,499,0.66097,0.74138
2011,17-29 y.,Indirect migration background,At least once per month,0.24509,104,499,0.20731,0.28287
2011,30-45 y.,No migration background,At least once per week,0.47204,3606,7804,0.46096,0.48311
2011,30-45 y.,No migration background,At least once per month,0.37439,2944,7804,0.36365,0.38513
2011,30-45 y.,No migration background,Seldom,0.14222,1142,7804,0.13447,0.14997
2011,30-45 y.,No migration background,Never,0.01135,112,7804,0.00900,0.01370
2011,30-45 y.,Direct migration background,At least once per week,0.42765,690,1526,0.40282,0.45248
2011,30-45 y.,Direct migration background,At least once per month,0.34710,525,1526,0.32321,0.37099
2011,30-45 y.,Direct migration background,Seldom,0.19381,248,1526,0.17397,0.21365
2011,30-45 y.,Direct migration background,Never,0.03143,63,1526,0.02268,0.04019
2011,30-45 y.,Indirect migration background,At least once per week,0.50687,303,575,0.46597,0.54777
2011,30-45 y.,Indirect migration background,At least once per month,0.34736,202,575,0.30841,0.38631
2011,30-45 y.,Indirect migration background,Seldom,0.13273,70,575,0.10498,0.16049
2011,46-65 y.,No migration background,At least once per week,0.32197,2640,8022,0.31174,0.33219
2011,46-65 y.,No migration background,At least once per month,0.40268,3289,8022,0.39195,0.41341
2011,46-65 y.,No migration background,Seldom,0.24121,1830,8022,0.23185,0.25057
2011,46-65 y.,No migration background,Never,0.03414,263,8022,0.03017,0.03812
2011,46-65 y.,Direct migration background,At least once per week,0.36607,378,958,0.33555,0.39659
2011,46-65 y.,Direct migration background,At least once per month,0.34565,334,958,0.31552,0.37578
2011,46-65 y.,Direct migration background,Seldom,0.25016,200,958,0.22272,0.27760
2011,46-65 y.,Direct migration background,Never,0.03813,46,958,0.02599,0.05026
2011,46-65 y.,Indirect migration background,At least once per week,0.40144,52,89,0.29902,0.50386
2011,46-65 y.,Indirect migration background,At least once per month,0.41213,37,89,0.30929,0.51498
2011,66 and older,No migration background,At least once per week,0.31070,1528,4683,0.29744,0.32396
2011,66 and older,No migration background,At least once per month,0.36142,1751,4683,0.34766,0.37518
2011,66 and older,No migration background,Seldom,0.26407,1128,4683,0.25144,0.27670
2011,66 and older,No migration background,Never,0.06381,276,4683,0.05681,0.07081
2011,66 and older,Direct migration background,At least once per week,0.33812,149,418,0.29271,0.38352
2011,66 and older,Direct migration background,At least once per month,0.26722,125,418,0.22475,0.30970
2011,66 and older,Direct migration background,Seldom,0.31583,110,418,0.27121,0.36045
2011,66 and older,Direct migration background,Never,0.07883,34,418,0.05296,0.10469
2015,17-29 y.,No migration background,At least once per week,0.75108,1865,2537,0.73425,0.76791
2015,17-29 y.,No migration background,At least once per month,0.18439,513,2537,0.16930,0.19949
2015,17-29 y.,No migration background,Seldom,0.05499,159,2537,0.04612,0.06386
2015,17-29 y.,Direct migration background,At least once per week,0.68044,708,1080,0.65262,0.70826
2015,17-29 y.,Direct migration background,At least once per month,0.24215,248,1080,0.21659,0.26771
2015,17-29 y.,Direct migration background,Seldom,0.05361,87,1080,0.04017,0.06705
2015,17-29 y.,Direct migration background,Never,0.02380,37,1080,0.01470,0.03289
2015,17-29 y.,Indirect migration background,At least once per week,0.73339,617,796,0.70265,0.76413
2015,17-29 y.,Indirect migration background,At least once per month,0.16645,130,796,0.14056,0.19235
2015,17-29 y.,Indirect migration background,Seldom,0.07862,49,796,0.05991,0.09733
2015,30-45 y.,No migration background,At least once per week,0.47349,2172,4816,0.45939,0.48760
2015,30-45 y.,No migration background,At least once per month,0.38753,1873,4816,0.37377,0.40129
2015,30-45 y.,No migration background,Seldom,0.12828,696,4816,0.11883,0.13773
2015,30-45 y.,No migration background,Never,0.01070,75,4816,0.00779,0.01361
2015,30-45 y.,Direct migration background,At least once per week,0.47256,1293,2842,0.45420,0.49092
2015,30-45 y.,Direct migration background,At least once per month,0.34428,1010,2842,0.32681,0.36175
2015,30-45 y.,Direct migration background,Seldom,0.14555,422,2842,0.13258,0.15852
2015,30-45 y.,Direct migration background,Never,0.03761,117,2842,0.03062,0.04461
2015,30-45 y.,Indirect migration background,At least once per week,0.55421,338,602,0.51447,0.59395
2015,30-45 y.,Indirect migration background,At least once per month,0.28459,187,602,0.24851,0.32066
2015,30-45 y.,Indirect migration background,Seldom,0.14025,77,602,0.11249,0.16801
2015,46-65 y.,No migration background,At least once per week,0.33733,2450,7273,0.32646,0.34820
2015,46-65 y.,No migration background,At least once per month,0.40726,3053,7273,0.39597,0.41856
2015,46-65 y.,No migration background,Seldom,0.22566,1554,7273,0.21605,0.23526
2015,46-65 y.,No migration background,Never,0.02975,216,7273,0.02585,0.03366
2015,46-65 y.,Direct migration background,At least once per week,0.37783,659,1678,0.35462,0.40103
2015,46-65 y.,Direct migration background,At least once per month,0.38905,630,1678,0.36571,0.41238
2015,46-65 y.,Direct migration background,Seldom,0.19063,320,1678,0.17183,0.20943
2015,46-65 y.,Direct migration background,Never,0.04250,69,1678,0.03284,0.05215
2015,46-65 y.,Indirect migration background,At least once per week,0.40097,67,141,0.31979,0.48216
2015,46-65 y.,Indirect migration background,At least once per month,0.46418,74,141,0.38157,0.54679
2015,66 and older,No migration background,At least once per week,0.30286,1327,4429,0.28932,0.31639
2015,66 and older,No migration background,At least once per month,0.38726,1767,4429,0.37291,0.40161
2015,66 and older,No migration background,Seldom,0.25849,1115,4429,0.24559,0.27138
2015,66 and older,No migration background,Never,0.05139,220,4429,0.04489,0.05790
2015,66 and older,Direct migration background,At least once per week,0.33989,154,442,0.29568,0.38410
2015,66 and older,Direct migration background,At least once per month,0.29086,132,442,0.24847,0.33325
2015,66 and older,Direct migration background,Seldom,0.27568,121,442,0.23397,0.31738
2015,66 and older,Direct migration background,Never,0.09357,35,442,0.06639,0.12075
2017,17-29 y.,No migration background,At least once per week,0.75386,2181,2900,0.73818,0.76954
2017,17-29 y.,No migration background,At least once per month,0.19074,554,2900,0.17643,0.20504
2017,17-29 y.,No migration background,Seldom,0.04674,165,2900,0.03906,0.05443
2017,17-29 y.,Direct migration background,At least once per week,0.64214,402,598,0.60369,0.68059
2017,17-29 y.,Direct migration background,At least once per month,0.23014,136,598,0.19638,0.26391
2017,17-29 y.,Direct migration background,Seldom,0.09279,60,598,0.06951,0.11606
2017,17-29 y.,Indirect migration background,At least once per week,0.73423,609,802,0.70364,0.76483
2017,17-29 y.,Indirect migration background,At least once per month,0.19331,147,802,0.16597,0.22066
2017,17-29 y.,Indirect migration background,Seldom,0.05417,46,802,0.03849,0.06985
2017,30-45 y.,No migration background,At least once per week,0.52141,2182,4554,0.50690,0.53592
2017,30-45 y.,No migration background,At least once per month,0.34783,1654,4554,0.33399,0.36166
2017,30-45 y.,No migration background,Seldom,0.11354,640,4554,0.10432,0.12275
2017,30-45 y.,No migration background,Never,0.01722,78,4554,0.01345,0.02100
2017,30-45 y.,Direct migration background,At least once per week,0.50504,978,2119,0.48374,0.52633
2017,30-45 y.,Direct migration background,At least once per month,0.32595,743,2119,0.30599,0.34592
2017,30-45 y.,Direct migration background,Seldom,0.14201,336,2119,0.12714,0.15688
2017,30-45 y.,Direct migration background,Never,0.02700,62,2119,0.02009,0.03390
2017,30-45 y.,Indirect migration background,At least once per week,0.56604,299,567,0.52521,0.60687
2017,30-45 y.,Indirect migration background,At least once per month,0.30365,190,567,0.26576,0.34153
2017,30-45 y.,Indirect migration background,Seldom,0.11101,78,567,0.08513,0.13689
2017,46-65 y.,No migration background,At least once per week,0.36173,2899,8122,0.35128,0.37218
2017,46-65 y.,No migration background,At least once per month,0.40692,3374,8122,0.39624,0.41761
2017,46-65 y.,No migration background,Seldom,0.20616,1645,8122,0.19737,0.21496
2017,46-65 y.,No migration background,Never,0.02519,204,8122,0.02178,0.02859
2017,46-65 y.,Direct migration background,At least once per week,0.38660,642,1623,0.36290,0.41029
2017,46-65 y.,Direct migration background,At least once per month,0.35917,600,1623,0.33582,0.38252
2017,46-65 y.,Direct migration background,Seldom,0.21851,334,1623,0.19840,0.23862
2017,46-65 y.,Direct migration background,Never,0.03572,47,1623,0.02669,0.04475
2017,46-65 y.,Indirect migration background,At least once per week,0.49359,95,211,0.42597,0.56122
2017,46-65 y.,Indirect migration background,At least once per month,0.30912,71,211,0.24661,0.37162
2017,46-65 y.,Indirect migration background,Seldom,0.17255,45,211,0.12144,0.22365
2017,66 and older,No migration background,At least once per week,0.33175,1431,4480,0.31796,0.34554
2017,66 and older,No migration background,At least once per month,0.37109,1801,4480,0.35694,0.38524
2017,66 and older,No migration background,Seldom,0.25124,1074,4480,0.23854,0.26394
2017,66 and older,No migration background,Never,0.04592,174,4480,0.03979,0.05205
2017,66 and older,Direct migration background,At least once per week,0.38554,172,422,0.33904,0.43203
2017,66 and older,Direct migration background,At least once per month,0.38986,153,422,0.34327,0.43645
2017,66 and older,Direct migration background,Seldom,0.19328,97,422,0.15556,0.23100
