"corigin","year","migback","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Jamaika","1994","direkter Migrationshintergrund","weiblich","","","",""
"Jamaika","1994","indirekter Migrationshintergrund","männlich","","","",""
"Jamaika","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Jamaika","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Jamaika","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Saudi-Arabien","1994","kein Migrationshintergrund","männlich","","","",""
"Saudi-Arabien","1994","kein Migrationshintergrund","weiblich","","","",""
"Saudi-Arabien","1994","direkter Migrationshintergrund","männlich","","","",""
"Saudi-Arabien","1994","direkter Migrationshintergrund","weiblich","","","",""
"Saudi-Arabien","1994","indirekter Migrationshintergrund","männlich","","","",""
"Saudi-Arabien","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Saudi-Arabien","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Saudi-Arabien","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Aethiopien","1994","kein Migrationshintergrund","männlich","","","",""
"Aethiopien","1994","kein Migrationshintergrund","weiblich","","","",""
"Aethiopien","1994","direkter Migrationshintergrund","männlich","","","",""
"Aethiopien","1994","direkter Migrationshintergrund","weiblich","","","",""
"Aethiopien","1994","indirekter Migrationshintergrund","männlich","","","",""
"Aethiopien","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Aethiopien","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Aethiopien","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Kolumbien","1994","kein Migrationshintergrund","männlich","","","",""
"Kolumbien","1994","kein Migrationshintergrund","weiblich","","","",""
"Kolumbien","1994","direkter Migrationshintergrund","männlich","","","",""
"Kolumbien","1994","direkter Migrationshintergrund","weiblich","","","",""
"Kolumbien","1994","indirekter Migrationshintergrund","männlich","","","",""
"Kolumbien","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Kolumbien","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Kolumbien","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ghana","1994","kein Migrationshintergrund","männlich","","","",""
"Ghana","1994","kein Migrationshintergrund","weiblich","","","",""
"Ghana","1994","direkter Migrationshintergrund","männlich","","","",""
"Ghana","1994","direkter Migrationshintergrund","weiblich","","","",""
"Ghana","1994","indirekter Migrationshintergrund","männlich","","","",""
"Ghana","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Ghana","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ghana","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Bangla Desh","1994","kein Migrationshintergrund","männlich","","","",""
"Bangla Desh","1994","kein Migrationshintergrund","weiblich","","","",""
"Bangla Desh","1994","direkter Migrationshintergrund","männlich","","","",""
"Bangla Desh","1994","direkter Migrationshintergrund","weiblich","","","",""
"Bangla Desh","1994","indirekter Migrationshintergrund","männlich","","","",""
"Bangla Desh","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Bangla Desh","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Bangla Desh","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Venezuela","1994","kein Migrationshintergrund","männlich","","","",""
"Venezuela","1994","kein Migrationshintergrund","weiblich","","","",""
"Venezuela","1994","direkter Migrationshintergrund","männlich","1","","",""
"Venezuela","1994","direkter Migrationshintergrund","weiblich","","","",""
"Venezuela","1994","indirekter Migrationshintergrund","männlich","","","",""
"Venezuela","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Venezuela","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Venezuela","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Tunesien","1994","kein Migrationshintergrund","männlich","","","",""
"Tunesien","1994","kein Migrationshintergrund","weiblich","","","",""
"Tunesien","1994","direkter Migrationshintergrund","männlich","1","","",""
"Tunesien","1994","direkter Migrationshintergrund","weiblich","1","","",""
"Tunesien","1994","indirekter Migrationshintergrund","männlich","","","",""
"Tunesien","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Tunesien","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Tunesien","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Mauritius","1994","kein Migrationshintergrund","männlich","","","",""
"Mauritius","1994","kein Migrationshintergrund","weiblich","","","",""
"Mauritius","1994","direkter Migrationshintergrund","männlich","","","",""
"Mauritius","1994","direkter Migrationshintergrund","weiblich","1","","",""
"Mauritius","1994","indirekter Migrationshintergrund","männlich","","","",""
"Mauritius","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Mauritius","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Mauritius","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Nigeria","1994","kein Migrationshintergrund","männlich","","","",""
"Nigeria","1994","kein Migrationshintergrund","weiblich","","","",""
"Nigeria","1994","direkter Migrationshintergrund","männlich","1","","",""
"Nigeria","1994","direkter Migrationshintergrund","weiblich","","","",""
"Nigeria","1994","indirekter Migrationshintergrund","männlich","","","",""
"Nigeria","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Nigeria","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Nigeria","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Kanada","1994","kein Migrationshintergrund","männlich","","","",""
"Kanada","1994","kein Migrationshintergrund","weiblich","","","",""
"Kanada","1994","direkter Migrationshintergrund","männlich","1","","",""
"Kanada","1994","direkter Migrationshintergrund","weiblich","","","",""
"Kanada","1994","indirekter Migrationshintergrund","männlich","","","",""
"Kanada","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Kanada","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Kanada","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Neuseeland","1994","kein Migrationshintergrund","männlich","","","",""
"Neuseeland","1994","kein Migrationshintergrund","weiblich","","","",""
"Neuseeland","1994","direkter Migrationshintergrund","männlich","","","",""
"Neuseeland","1994","direkter Migrationshintergrund","weiblich","","","",""
"Neuseeland","1994","indirekter Migrationshintergrund","männlich","","","",""
"Neuseeland","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Neuseeland","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Neuseeland","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Tansania","1994","kein Migrationshintergrund","männlich","","","",""
"Tansania","1994","kein Migrationshintergrund","weiblich","","","",""
"Tansania","1994","direkter Migrationshintergrund","männlich","","","",""
"Tansania","1994","direkter Migrationshintergrund","weiblich","","","",""
"Tansania","1994","indirekter Migrationshintergrund","männlich","","","",""
"Tansania","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Tansania","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Tansania","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Zypern","1994","kein Migrationshintergrund","männlich","","","",""
"Zypern","1994","kein Migrationshintergrund","weiblich","","","",""
"Zypern","1994","direkter Migrationshintergrund","männlich","","","",""
"Zypern","1994","direkter Migrationshintergrund","weiblich","","","",""
"Zypern","1994","indirekter Migrationshintergrund","männlich","","","",""
"Zypern","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Zypern","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Zypern","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Kuba","1994","kein Migrationshintergrund","männlich","","","",""
"Kuba","1994","kein Migrationshintergrund","weiblich","","","",""
"Kuba","1994","direkter Migrationshintergrund","männlich","","","",""
"Kuba","1994","direkter Migrationshintergrund","weiblich","","","",""
"Kuba","1994","indirekter Migrationshintergrund","männlich","","","",""
"Kuba","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Kuba","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Kuba","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Irak","1994","kein Migrationshintergrund","männlich","","","",""
"Irak","1994","kein Migrationshintergrund","weiblich","","","",""
"Irak","1994","direkter Migrationshintergrund","männlich","","","",""
"Irak","1994","direkter Migrationshintergrund","weiblich","","","",""
"Irak","1994","indirekter Migrationshintergrund","männlich","","","",""
"Irak","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Irak","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Irak","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Brasilien","1994","kein Migrationshintergrund","männlich","","","",""
"Brasilien","1994","kein Migrationshintergrund","weiblich","","","",""
"Brasilien","1994","direkter Migrationshintergrund","männlich","1","","",""
"Brasilien","1994","direkter Migrationshintergrund","weiblich","2","","",""
"Brasilien","1994","indirekter Migrationshintergrund","männlich","","","",""
"Brasilien","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Brasilien","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Brasilien","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Hongkong","1994","kein Migrationshintergrund","männlich","","","",""
"Hongkong","1994","kein Migrationshintergrund","weiblich","","","",""
"Hongkong","1994","direkter Migrationshintergrund","männlich","","","",""
"Hongkong","1994","direkter Migrationshintergrund","weiblich","","","",""
"Hongkong","1994","indirekter Migrationshintergrund","männlich","","","",""
"Hongkong","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Hongkong","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Hongkong","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Peru","1994","kein Migrationshintergrund","männlich","","","",""
"Peru","1994","kein Migrationshintergrund","weiblich","","","",""
"Peru","1994","direkter Migrationshintergrund","männlich","","","",""
"Peru","1994","direkter Migrationshintergrund","weiblich","","","",""
"Peru","1994","indirekter Migrationshintergrund","männlich","","","",""
"Peru","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Peru","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Peru","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Sri Lanka","1994","kein Migrationshintergrund","männlich","","","",""
"Sri Lanka","1994","kein Migrationshintergrund","weiblich","","","",""
"Sri Lanka","1994","direkter Migrationshintergrund","männlich","","","",""
"Sri Lanka","1994","direkter Migrationshintergrund","weiblich","","","",""
"Sri Lanka","1994","indirekter Migrationshintergrund","männlich","","","",""
"Sri Lanka","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Sri Lanka","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Sri Lanka","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Nepal","1994","kein Migrationshintergrund","männlich","","","",""
"Nepal","1994","kein Migrationshintergrund","weiblich","","","",""
"Nepal","1994","direkter Migrationshintergrund","männlich","","","",""
"Nepal","1994","direkter Migrationshintergrund","weiblich","","","",""
"Nepal","1994","indirekter Migrationshintergrund","männlich","","","",""
"Nepal","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Nepal","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Nepal","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Marokko","1994","kein Migrationshintergrund","männlich","","","",""
"Marokko","1994","kein Migrationshintergrund","weiblich","","","",""
"Marokko","1994","direkter Migrationshintergrund","männlich","1","","",""
"Marokko","1994","direkter Migrationshintergrund","weiblich","","","",""
"Marokko","1994","indirekter Migrationshintergrund","männlich","","","",""
"Marokko","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Marokko","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Marokko","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"China","1994","kein Migrationshintergrund","männlich","","","",""
"China","1994","kein Migrationshintergrund","weiblich","","","",""
"China","1994","direkter Migrationshintergrund","männlich","","","",""
"China","1994","direkter Migrationshintergrund","weiblich","","","",""
"China","1994","indirekter Migrationshintergrund","männlich","","","",""
"China","1994","indirekter Migrationshintergrund","weiblich","","","",""
"China","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"China","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Irland","1994","kein Migrationshintergrund","männlich","","","",""
"Irland","1994","kein Migrationshintergrund","weiblich","","","",""
"Irland","1994","direkter Migrationshintergrund","männlich","","","",""
"Irland","1994","direkter Migrationshintergrund","weiblich","","","",""
"Irland","1994","indirekter Migrationshintergrund","männlich","","","",""
"Irland","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Irland","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Irland","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Moldawien","1994","kein Migrationshintergrund","männlich","","","",""
"Moldawien","1994","kein Migrationshintergrund","weiblich","","","",""
"Moldawien","1994","direkter Migrationshintergrund","männlich","","","",""
"Moldawien","1994","direkter Migrationshintergrund","weiblich","","","",""
"Moldawien","1994","indirekter Migrationshintergrund","männlich","","","",""
"Moldawien","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Moldawien","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Moldawien","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Kasachstan","1994","kein Migrationshintergrund","männlich","","","",""
"Kasachstan","1994","kein Migrationshintergrund","weiblich","","","",""
"Kasachstan","1994","direkter Migrationshintergrund","männlich","","","",""
"Kasachstan","1994","direkter Migrationshintergrund","weiblich","","","",""
"Kasachstan","1994","indirekter Migrationshintergrund","männlich","","","",""
"Kasachstan","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Kasachstan","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Kasachstan","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Albanien","1994","kein Migrationshintergrund","männlich","","","",""
"Albanien","1994","kein Migrationshintergrund","weiblich","","","",""
"Albanien","1994","direkter Migrationshintergrund","männlich","1","","",""
"Albanien","1994","direkter Migrationshintergrund","weiblich","","","",""
"Albanien","1994","indirekter Migrationshintergrund","männlich","","","",""
"Albanien","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Albanien","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Albanien","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Libanon","1994","kein Migrationshintergrund","männlich","","","",""
"Libanon","1994","kein Migrationshintergrund","weiblich","","","",""
"Libanon","1994","direkter Migrationshintergrund","männlich","","","",""
"Libanon","1994","direkter Migrationshintergrund","weiblich","","","",""
"Libanon","1994","indirekter Migrationshintergrund","männlich","","","",""
"Libanon","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Libanon","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Libanon","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Kirgistan","1994","kein Migrationshintergrund","männlich","","","",""
"Kirgistan","1994","kein Migrationshintergrund","weiblich","","","",""
"Kirgistan","1994","direkter Migrationshintergrund","männlich","","","",""
"Kirgistan","1994","direkter Migrationshintergrund","weiblich","","","",""
"Kirgistan","1994","indirekter Migrationshintergrund","männlich","","","",""
"Kirgistan","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Kirgistan","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Kirgistan","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ukraine","1994","kein Migrationshintergrund","männlich","","","",""
"Ukraine","1994","kein Migrationshintergrund","weiblich","","","",""
"Ukraine","1994","direkter Migrationshintergrund","männlich","","","",""
"Ukraine","1994","direkter Migrationshintergrund","weiblich","1","","",""
"Ukraine","1994","indirekter Migrationshintergrund","männlich","","","",""
"Ukraine","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Ukraine","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ukraine","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Algerien","1994","kein Migrationshintergrund","männlich","","","",""
"Algerien","1994","kein Migrationshintergrund","weiblich","","","",""
"Algerien","1994","direkter Migrationshintergrund","männlich","2","","",""
"Algerien","1994","direkter Migrationshintergrund","weiblich","","","",""
"Algerien","1994","indirekter Migrationshintergrund","männlich","","","",""
"Algerien","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Algerien","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Algerien","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Mocambique","1994","kein Migrationshintergrund","männlich","","","",""
"Mocambique","1994","kein Migrationshintergrund","weiblich","","","",""
"Mocambique","1994","direkter Migrationshintergrund","männlich","","","",""
"Mocambique","1994","direkter Migrationshintergrund","weiblich","","","",""
"Mocambique","1994","indirekter Migrationshintergrund","männlich","","","",""
"Mocambique","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Mocambique","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Mocambique","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Aegypten","1994","kein Migrationshintergrund","männlich","","","",""
"Aegypten","1994","kein Migrationshintergrund","weiblich","","","",""
"Aegypten","1994","direkter Migrationshintergrund","männlich","","","",""
"Aegypten","1994","direkter Migrationshintergrund","weiblich","","","",""
"Aegypten","1994","indirekter Migrationshintergrund","männlich","","","",""
"Aegypten","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Aegypten","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Aegypten","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Tadschikistan","1994","kein Migrationshintergrund","männlich","","","",""
"Tadschikistan","1994","kein Migrationshintergrund","weiblich","","","",""
"Tadschikistan","1994","direkter Migrationshintergrund","männlich","","","",""
"Tadschikistan","1994","direkter Migrationshintergrund","weiblich","3","","",""
"Tadschikistan","1994","indirekter Migrationshintergrund","männlich","","","",""
"Tadschikistan","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Tadschikistan","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Tadschikistan","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Vietnam","1994","kein Migrationshintergrund","männlich","","","",""
"Vietnam","1994","kein Migrationshintergrund","weiblich","","","",""
"Vietnam","1994","direkter Migrationshintergrund","männlich","","","",""
"Vietnam","1994","direkter Migrationshintergrund","weiblich","","","",""
"Vietnam","1994","indirekter Migrationshintergrund","männlich","","","",""
"Vietnam","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Vietnam","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Vietnam","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Somalia","1994","kein Migrationshintergrund","männlich","","","",""
"Somalia","1994","kein Migrationshintergrund","weiblich","","","",""
"Somalia","1994","direkter Migrationshintergrund","männlich","","","",""
"Somalia","1994","direkter Migrationshintergrund","weiblich","","","",""
"Somalia","1994","indirekter Migrationshintergrund","männlich","","","",""
"Somalia","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Somalia","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Somalia","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Pakistan","1994","kein Migrationshintergrund","männlich","","","",""
"Pakistan","1994","kein Migrationshintergrund","weiblich","","","",""
"Pakistan","1994","direkter Migrationshintergrund","männlich","","","",""
"Pakistan","1994","direkter Migrationshintergrund","weiblich","","","",""
"Pakistan","1994","indirekter Migrationshintergrund","männlich","","","",""
"Pakistan","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Pakistan","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Pakistan","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Südafrika","1994","kein Migrationshintergrund","männlich","","","",""
"Südafrika","1994","kein Migrationshintergrund","weiblich","","","",""
"Südafrika","1994","direkter Migrationshintergrund","männlich","","","",""
"Südafrika","1994","direkter Migrationshintergrund","weiblich","","","",""
"Südafrika","1994","indirekter Migrationshintergrund","männlich","","","",""
"Südafrika","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Südafrika","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Südafrika","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Vereinigte Arabische Emirate","1994","kein Migrationshintergrund","männlich","","","",""
"Vereinigte Arabische Emirate","1994","kein Migrationshintergrund","weiblich","","","",""
"Vereinigte Arabische Emirate","1994","direkter Migrationshintergrund","männlich","","","",""
"Vereinigte Arabische Emirate","1994","direkter Migrationshintergrund","weiblich","","","",""
"Vereinigte Arabische Emirate","1994","indirekter Migrationshintergrund","männlich","","","",""
"Vereinigte Arabische Emirate","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Vereinigte Arabische Emirate","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Vereinigte Arabische Emirate","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"El Salvador","1994","kein Migrationshintergrund","männlich","","","",""
"El Salvador","1994","kein Migrationshintergrund","weiblich","","","",""
"El Salvador","1994","direkter Migrationshintergrund","männlich","","","",""
"El Salvador","1994","direkter Migrationshintergrund","weiblich","","","",""
"El Salvador","1994","indirekter Migrationshintergrund","männlich","","","",""
"El Salvador","1994","indirekter Migrationshintergrund","weiblich","","","",""
"El Salvador","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"El Salvador","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Eritrea","1994","kein Migrationshintergrund","männlich","","","",""
"Eritrea","1994","kein Migrationshintergrund","weiblich","","","",""
"Eritrea","1994","direkter Migrationshintergrund","männlich","","","",""
"Eritrea","1994","direkter Migrationshintergrund","weiblich","","","",""
"Eritrea","1994","indirekter Migrationshintergrund","männlich","","","",""
"Eritrea","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Eritrea","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Eritrea","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Jordanien","1994","kein Migrationshintergrund","männlich","","","",""
"Jordanien","1994","kein Migrationshintergrund","weiblich","","","",""
"Jordanien","1994","direkter Migrationshintergrund","männlich","","","",""
"Jordanien","1994","direkter Migrationshintergrund","weiblich","","","",""
"Jordanien","1994","indirekter Migrationshintergrund","männlich","","","",""
"Jordanien","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Jordanien","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Jordanien","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Costa Rica","1994","kein Migrationshintergrund","männlich","","","",""
"Costa Rica","1994","kein Migrationshintergrund","weiblich","","","",""
"Costa Rica","1994","direkter Migrationshintergrund","männlich","","","",""
"Costa Rica","1994","direkter Migrationshintergrund","weiblich","","","",""
"Costa Rica","1994","indirekter Migrationshintergrund","männlich","","","",""
"Costa Rica","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Costa Rica","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Costa Rica","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Singapur","1994","kein Migrationshintergrund","männlich","","","",""
"Singapur","1994","kein Migrationshintergrund","weiblich","","","",""
"Singapur","1994","direkter Migrationshintergrund","männlich","","","",""
"Singapur","1994","direkter Migrationshintergrund","weiblich","","","",""
"Singapur","1994","indirekter Migrationshintergrund","männlich","","","",""
"Singapur","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Singapur","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Singapur","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Burkina Faso","1994","kein Migrationshintergrund","männlich","","","",""
"Burkina Faso","1994","kein Migrationshintergrund","weiblich","","","",""
"Burkina Faso","1994","direkter Migrationshintergrund","männlich","","","",""
"Burkina Faso","1994","direkter Migrationshintergrund","weiblich","","","",""
"Burkina Faso","1994","indirekter Migrationshintergrund","männlich","","","",""
"Burkina Faso","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Burkina Faso","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Burkina Faso","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Sambia","1994","kein Migrationshintergrund","männlich","","","",""
"Sambia","1994","kein Migrationshintergrund","weiblich","","","",""
"Sambia","1994","direkter Migrationshintergrund","männlich","","","",""
"Sambia","1994","direkter Migrationshintergrund","weiblich","","","",""
"Sambia","1994","indirekter Migrationshintergrund","männlich","","","",""
"Sambia","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Sambia","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Sambia","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ecuador","1994","kein Migrationshintergrund","männlich","","","",""
"Ecuador","1994","kein Migrationshintergrund","weiblich","","","",""
"Ecuador","1994","direkter Migrationshintergrund","männlich","","","",""
"Ecuador","1994","direkter Migrationshintergrund","weiblich","","","",""
"Ecuador","1994","indirekter Migrationshintergrund","männlich","","","",""
"Ecuador","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Ecuador","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ecuador","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Usbekistan","1994","kein Migrationshintergrund","männlich","","","",""
"Usbekistan","1994","kein Migrationshintergrund","weiblich","","","",""
"Usbekistan","1994","direkter Migrationshintergrund","männlich","","","",""
"Usbekistan","1994","direkter Migrationshintergrund","weiblich","","","",""
"Usbekistan","1994","indirekter Migrationshintergrund","männlich","","","",""
"Usbekistan","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Usbekistan","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Usbekistan","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Staatenlos","1994","kein Migrationshintergrund","männlich","","","",""
"Staatenlos","1994","kein Migrationshintergrund","weiblich","","","",""
"Staatenlos","1994","direkter Migrationshintergrund","männlich","","","",""
"Staatenlos","1994","direkter Migrationshintergrund","weiblich","1","","",""
"Staatenlos","1994","indirekter Migrationshintergrund","männlich","","","",""
"Staatenlos","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Staatenlos","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Staatenlos","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Laos","1994","kein Migrationshintergrund","männlich","","","",""
"Laos","1994","kein Migrationshintergrund","weiblich","","","",""
"Laos","1994","direkter Migrationshintergrund","männlich","","","",""
"Laos","1994","direkter Migrationshintergrund","weiblich","","","",""
"Laos","1994","indirekter Migrationshintergrund","männlich","","","",""
"Laos","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Laos","1994","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Laos","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Estland","1994","kein Migrationshintergrund","männlich","","","",""
"Estland","1994","kein Migrationshintergrund","weiblich","","","",""
"Estland","1994","direkter Migrationshintergrund","männlich","","","",""
"Estland","1994","direkter Migrationshintergrund","weiblich","","","",""
"Estland","1994","indirekter Migrationshintergrund","männlich","","","",""
"Estland","1994","indirekter Migrationshintergrund","weiblich","","","",""
