"corigin","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Angola","1994","Realschule","weiblich","","","",""
"Angola","1994","(Fach-)Abitur","männlich","","","",""
"Angola","1994","(Fach-)Abitur","weiblich","","","",""
"Angola","1994","AkademikerIn","männlich","","","",""
"Angola","1994","AkademikerIn","weiblich","","","",""
"Lettland","1994","(noch) kein Abschluss","männlich","","","",""
"Lettland","1994","(noch) kein Abschluss","weiblich","","","",""
"Lettland","1994","Hauptschule","männlich","","","",""
"Lettland","1994","Hauptschule","weiblich","","","",""
"Lettland","1994","Realschule","männlich","","","",""
"Lettland","1994","Realschule","weiblich","","","",""
"Lettland","1994","(Fach-)Abitur","männlich","","","",""
"Lettland","1994","(Fach-)Abitur","weiblich","","","",""
"Lettland","1994","AkademikerIn","männlich","","","",""
"Lettland","1994","AkademikerIn","weiblich","","","",""
"Namibia","1994","(noch) kein Abschluss","männlich","","","",""
"Namibia","1994","(noch) kein Abschluss","weiblich","","","",""
"Namibia","1994","Hauptschule","männlich","","","",""
"Namibia","1994","Hauptschule","weiblich","","","",""
"Namibia","1994","Realschule","männlich","","","",""
"Namibia","1994","Realschule","weiblich","","","",""
"Namibia","1994","(Fach-)Abitur","männlich","1","","",""
"Namibia","1994","(Fach-)Abitur","weiblich","","","",""
"Namibia","1994","AkademikerIn","männlich","","","",""
"Namibia","1994","AkademikerIn","weiblich","1","","",""
"Dominikanische Republik","1994","(noch) kein Abschluss","männlich","","","",""
"Dominikanische Republik","1994","(noch) kein Abschluss","weiblich","","","",""
"Dominikanische Republik","1994","Hauptschule","männlich","","","",""
"Dominikanische Republik","1994","Hauptschule","weiblich","","","",""
"Dominikanische Republik","1994","Realschule","männlich","","","",""
"Dominikanische Republik","1994","Realschule","weiblich","","","",""
"Dominikanische Republik","1994","(Fach-)Abitur","männlich","","","",""
"Dominikanische Republik","1994","(Fach-)Abitur","weiblich","","","",""
"Dominikanische Republik","1994","AkademikerIn","männlich","","","",""
"Dominikanische Republik","1994","AkademikerIn","weiblich","","","",""
"Nicaragua","1994","(noch) kein Abschluss","männlich","","","",""
"Nicaragua","1994","(noch) kein Abschluss","weiblich","","","",""
"Nicaragua","1994","Hauptschule","männlich","","","",""
"Nicaragua","1994","Hauptschule","weiblich","","","",""
"Nicaragua","1994","Realschule","männlich","","","",""
"Nicaragua","1994","Realschule","weiblich","","","",""
"Nicaragua","1994","(Fach-)Abitur","männlich","","","",""
"Nicaragua","1994","(Fach-)Abitur","weiblich","","","",""
"Nicaragua","1994","AkademikerIn","männlich","","","",""
"Nicaragua","1994","AkademikerIn","weiblich","","","",""
"Kenia","1994","(noch) kein Abschluss","männlich","","","",""
"Kenia","1994","(noch) kein Abschluss","weiblich","","","",""
"Kenia","1994","Hauptschule","männlich","","","",""
"Kenia","1994","Hauptschule","weiblich","","","",""
"Kenia","1994","Realschule","männlich","","","",""
"Kenia","1994","Realschule","weiblich","","","",""
"Kenia","1994","(Fach-)Abitur","männlich","","","",""
"Kenia","1994","(Fach-)Abitur","weiblich","","","",""
"Kenia","1994","AkademikerIn","männlich","","","",""
"Kenia","1994","AkademikerIn","weiblich","","","",""
"Libyen","1994","(noch) kein Abschluss","männlich","","","",""
"Libyen","1994","(noch) kein Abschluss","weiblich","","","",""
"Libyen","1994","Hauptschule","männlich","","","",""
"Libyen","1994","Hauptschule","weiblich","","","",""
"Libyen","1994","Realschule","männlich","","","",""
"Libyen","1994","Realschule","weiblich","","","",""
"Libyen","1994","(Fach-)Abitur","männlich","","","",""
"Libyen","1994","(Fach-)Abitur","weiblich","","","",""
"Libyen","1994","AkademikerIn","männlich","","","",""
"Libyen","1994","AkademikerIn","weiblich","","","",""
"Botswana","1994","(noch) kein Abschluss","männlich","","","",""
"Botswana","1994","(noch) kein Abschluss","weiblich","","","",""
"Botswana","1994","Hauptschule","männlich","","","",""
"Botswana","1994","Hauptschule","weiblich","","","",""
"Botswana","1994","Realschule","männlich","","","",""
"Botswana","1994","Realschule","weiblich","","","",""
"Botswana","1994","(Fach-)Abitur","männlich","","","",""
"Botswana","1994","(Fach-)Abitur","weiblich","","","",""
"Botswana","1994","AkademikerIn","männlich","","","",""
"Botswana","1994","AkademikerIn","weiblich","","","",""
"Haiti","1994","(noch) kein Abschluss","männlich","","","",""
"Haiti","1994","(noch) kein Abschluss","weiblich","","","",""
"Haiti","1994","Hauptschule","männlich","","","",""
"Haiti","1994","Hauptschule","weiblich","","","",""
"Haiti","1994","Realschule","männlich","","","",""
"Haiti","1994","Realschule","weiblich","","","",""
"Haiti","1994","(Fach-)Abitur","männlich","","","",""
"Haiti","1994","(Fach-)Abitur","weiblich","","","",""
"Haiti","1994","AkademikerIn","männlich","","","",""
"Haiti","1994","AkademikerIn","weiblich","","","",""
"Luxemburg","1994","(noch) kein Abschluss","männlich","","","",""
"Luxemburg","1994","(noch) kein Abschluss","weiblich","","","",""
"Luxemburg","1994","Hauptschule","männlich","","","",""
"Luxemburg","1994","Hauptschule","weiblich","","","",""
"Luxemburg","1994","Realschule","männlich","","","",""
"Luxemburg","1994","Realschule","weiblich","","","",""
"Luxemburg","1994","(Fach-)Abitur","männlich","","","",""
"Luxemburg","1994","(Fach-)Abitur","weiblich","","","",""
"Luxemburg","1994","AkademikerIn","männlich","","","",""
"Luxemburg","1994","AkademikerIn","weiblich","","","",""
"Belgien","1994","(noch) kein Abschluss","männlich","","","",""
"Belgien","1994","(noch) kein Abschluss","weiblich","","","",""
"Belgien","1994","Hauptschule","männlich","2","","",""
"Belgien","1994","Hauptschule","weiblich","1","","",""
"Belgien","1994","Realschule","männlich","","","",""
"Belgien","1994","Realschule","weiblich","","","",""
"Belgien","1994","(Fach-)Abitur","männlich","","","",""
"Belgien","1994","(Fach-)Abitur","weiblich","","","",""
"Belgien","1994","AkademikerIn","männlich","","","",""
"Belgien","1994","AkademikerIn","weiblich","","","",""
"Niederlande","1994","(noch) kein Abschluss","männlich","","","",""
"Niederlande","1994","(noch) kein Abschluss","weiblich","","","",""
"Niederlande","1994","Hauptschule","männlich","3","","",""
"Niederlande","1994","Hauptschule","weiblich","2","","",""
"Niederlande","1994","Realschule","männlich","1","","",""
"Niederlande","1994","Realschule","weiblich","1","","",""
"Niederlande","1994","(Fach-)Abitur","männlich","","","",""
"Niederlande","1994","(Fach-)Abitur","weiblich","","","",""
"Niederlande","1994","AkademikerIn","männlich","","","",""
"Niederlande","1994","AkademikerIn","weiblich","","","",""
"Kroatien","1994","(noch) kein Abschluss","männlich","11","","",""
"Kroatien","1994","(noch) kein Abschluss","weiblich","12","","",""
"Kroatien","1994","Hauptschule","männlich","36","0.00660512768247027","0.0036700980132579","0.00954015735168264"
"Kroatien","1994","Hauptschule","weiblich","37","0.00550060314993895","0.00291074896935801","0.00809045733051989"
"Kroatien","1994","Realschule","männlich","3","","",""
"Kroatien","1994","Realschule","weiblich","1","","",""
"Kroatien","1994","(Fach-)Abitur","männlich","3","","",""
"Kroatien","1994","(Fach-)Abitur","weiblich","1","","",""
"Kroatien","1994","AkademikerIn","männlich","4","","",""
"Kroatien","1994","AkademikerIn","weiblich","","","",""
"Bosnien/Herzegowina","1994","(noch) kein Abschluss","männlich","12","","",""
"Bosnien/Herzegowina","1994","(noch) kein Abschluss","weiblich","17","","",""
"Bosnien/Herzegowina","1994","Hauptschule","männlich","24","","",""
"Bosnien/Herzegowina","1994","Hauptschule","weiblich","25","","",""
"Bosnien/Herzegowina","1994","Realschule","männlich","","","",""
"Bosnien/Herzegowina","1994","Realschule","weiblich","1","","",""
"Bosnien/Herzegowina","1994","(Fach-)Abitur","männlich","2","","",""
"Bosnien/Herzegowina","1994","(Fach-)Abitur","weiblich","3","","",""
"Bosnien/Herzegowina","1994","AkademikerIn","männlich","1","","",""
"Bosnien/Herzegowina","1994","AkademikerIn","weiblich","1","","",""
"Makedonien","1994","(noch) kein Abschluss","männlich","1","","",""
"Makedonien","1994","(noch) kein Abschluss","weiblich","5","","",""
"Makedonien","1994","Hauptschule","männlich","4","","",""
"Makedonien","1994","Hauptschule","weiblich","","","",""
"Makedonien","1994","Realschule","männlich","","","",""
"Makedonien","1994","Realschule","weiblich","1","","",""
"Makedonien","1994","(Fach-)Abitur","männlich","","","",""
"Makedonien","1994","(Fach-)Abitur","weiblich","","","",""
"Makedonien","1994","AkademikerIn","männlich","","","",""
"Makedonien","1994","AkademikerIn","weiblich","","","",""
"Slowenien","1994","(noch) kein Abschluss","männlich","2","","",""
"Slowenien","1994","(noch) kein Abschluss","weiblich","2","","",""
"Slowenien","1994","Hauptschule","männlich","7","","",""
"Slowenien","1994","Hauptschule","weiblich","4","","",""
"Slowenien","1994","Realschule","männlich","2","","",""
"Slowenien","1994","Realschule","weiblich","","","",""
"Slowenien","1994","(Fach-)Abitur","männlich","1","","",""
"Slowenien","1994","(Fach-)Abitur","weiblich","1","","",""
"Slowenien","1994","AkademikerIn","männlich","1","","",""
"Slowenien","1994","AkademikerIn","weiblich","","","",""
"Slowakei","1994","(noch) kein Abschluss","männlich","","","",""
"Slowakei","1994","(noch) kein Abschluss","weiblich","","","",""
"Slowakei","1994","Hauptschule","männlich","","","",""
"Slowakei","1994","Hauptschule","weiblich","","","",""
"Slowakei","1994","Realschule","männlich","","","",""
"Slowakei","1994","Realschule","weiblich","","","",""
"Slowakei","1994","(Fach-)Abitur","männlich","","","",""
"Slowakei","1994","(Fach-)Abitur","weiblich","","","",""
"Slowakei","1994","AkademikerIn","männlich","1","","",""
"Slowakei","1994","AkademikerIn","weiblich","1","","",""
"Paraguay","1994","(noch) kein Abschluss","männlich","","","",""
"Paraguay","1994","(noch) kein Abschluss","weiblich","","","",""
"Paraguay","1994","Hauptschule","männlich","1","","",""
"Paraguay","1994","Hauptschule","weiblich","1","","",""
"Paraguay","1994","Realschule","männlich","","","",""
"Paraguay","1994","Realschule","weiblich","","","",""
"Paraguay","1994","(Fach-)Abitur","männlich","","","",""
"Paraguay","1994","(Fach-)Abitur","weiblich","","","",""
"Paraguay","1994","AkademikerIn","männlich","1","","",""
"Paraguay","1994","AkademikerIn","weiblich","","","",""
"Guinea","1994","(noch) kein Abschluss","männlich","","","",""
"Guinea","1994","(noch) kein Abschluss","weiblich","","","",""
"Guinea","1994","Hauptschule","männlich","","","",""
"Guinea","1994","Hauptschule","weiblich","","","",""
"Guinea","1994","Realschule","männlich","","","",""
"Guinea","1994","Realschule","weiblich","","","",""
"Guinea","1994","(Fach-)Abitur","männlich","","","",""
"Guinea","1994","(Fach-)Abitur","weiblich","","","",""
"Guinea","1994","AkademikerIn","männlich","","","",""
"Guinea","1994","AkademikerIn","weiblich","","","",""
"Kuwait","1994","(noch) kein Abschluss","männlich","","","",""
"Kuwait","1994","(noch) kein Abschluss","weiblich","","","",""
"Kuwait","1994","Hauptschule","männlich","","","",""
"Kuwait","1994","Hauptschule","weiblich","","","",""
"Kuwait","1994","Realschule","männlich","","","",""
"Kuwait","1994","Realschule","weiblich","","","",""
"Kuwait","1994","(Fach-)Abitur","männlich","","","",""
"Kuwait","1994","(Fach-)Abitur","weiblich","","","",""
"Kuwait","1994","AkademikerIn","männlich","","","",""
"Kuwait","1994","AkademikerIn","weiblich","","","",""
"Elfenbeinkueste","1994","(noch) kein Abschluss","männlich","","","",""
"Elfenbeinkueste","1994","(noch) kein Abschluss","weiblich","","","",""
"Elfenbeinkueste","1994","Hauptschule","männlich","","","",""
"Elfenbeinkueste","1994","Hauptschule","weiblich","","","",""
"Elfenbeinkueste","1994","Realschule","männlich","","","",""
"Elfenbeinkueste","1994","Realschule","weiblich","","","",""
"Elfenbeinkueste","1994","(Fach-)Abitur","männlich","","","",""
"Elfenbeinkueste","1994","(Fach-)Abitur","weiblich","","","",""
"Elfenbeinkueste","1994","AkademikerIn","männlich","","","",""
"Elfenbeinkueste","1994","AkademikerIn","weiblich","","","",""
"Malaysia_(128)","1994","(noch) kein Abschluss","männlich","","","",""
"Malaysia_(128)","1994","(noch) kein Abschluss","weiblich","","","",""
"Malaysia_(128)","1994","Hauptschule","männlich","","","",""
"Malaysia_(128)","1994","Hauptschule","weiblich","","","",""
"Malaysia_(128)","1994","Realschule","männlich","","","",""
"Malaysia_(128)","1994","Realschule","weiblich","","","",""
"Malaysia_(128)","1994","(Fach-)Abitur","männlich","","","",""
"Malaysia_(128)","1994","(Fach-)Abitur","weiblich","","","",""
"Malaysia_(128)","1994","AkademikerIn","männlich","","","",""
"Malaysia_(128)","1994","AkademikerIn","weiblich","","","",""
"Samoa","1994","(noch) kein Abschluss","männlich","","","",""
"Samoa","1994","(noch) kein Abschluss","weiblich","","","",""
"Samoa","1994","Hauptschule","männlich","","","",""
"Samoa","1994","Hauptschule","weiblich","","","",""
"Samoa","1994","Realschule","männlich","","","",""
"Samoa","1994","Realschule","weiblich","","","",""
"Samoa","1994","(Fach-)Abitur","männlich","","","",""
"Samoa","1994","(Fach-)Abitur","weiblich","","","",""
"Samoa","1994","AkademikerIn","männlich","","","",""
"Samoa","1994","AkademikerIn","weiblich","","","",""
"Aserbaidschan","1994","(noch) kein Abschluss","männlich","","","",""
"Aserbaidschan","1994","(noch) kein Abschluss","weiblich","","","",""
"Aserbaidschan","1994","Hauptschule","männlich","","","",""
"Aserbaidschan","1994","Hauptschule","weiblich","","","",""
"Aserbaidschan","1994","Realschule","männlich","","","",""
"Aserbaidschan","1994","Realschule","weiblich","","","",""
"Aserbaidschan","1994","(Fach-)Abitur","männlich","","","",""
"Aserbaidschan","1994","(Fach-)Abitur","weiblich","","","",""
"Aserbaidschan","1994","AkademikerIn","männlich","","","",""
"Aserbaidschan","1994","AkademikerIn","weiblich","","","",""
"Weissrussland","1994","(noch) kein Abschluss","männlich","","","",""
"Weissrussland","1994","(noch) kein Abschluss","weiblich","","","",""
"Weissrussland","1994","Hauptschule","männlich","","","",""
"Weissrussland","1994","Hauptschule","weiblich","1","","",""
"Weissrussland","1994","Realschule","männlich","","","",""
"Weissrussland","1994","Realschule","weiblich","","","",""
"Weissrussland","1994","(Fach-)Abitur","männlich","","","",""
"Weissrussland","1994","(Fach-)Abitur","weiblich","","","",""
"Weissrussland","1994","AkademikerIn","männlich","","","",""
"Weissrussland","1994","AkademikerIn","weiblich","","","",""
"Uruguay","1994","(noch) kein Abschluss","männlich","","","",""
"Uruguay","1994","(noch) kein Abschluss","weiblich","","","",""
"Uruguay","1994","Hauptschule","männlich","","","",""
"Uruguay","1994","Hauptschule","weiblich","","","",""
"Uruguay","1994","Realschule","männlich","","","",""
"Uruguay","1994","Realschule","weiblich","","","",""
"Uruguay","1994","(Fach-)Abitur","männlich","","","",""
"Uruguay","1994","(Fach-)Abitur","weiblich","","","",""
"Uruguay","1994","AkademikerIn","männlich","","","",""
"Uruguay","1994","AkademikerIn","weiblich","","","",""
"Uganda","1994","(noch) kein Abschluss","männlich","","","",""
"Uganda","1994","(noch) kein Abschluss","weiblich","","","",""
"Uganda","1994","Hauptschule","männlich","","","",""
"Uganda","1994","Hauptschule","weiblich","","","",""
"Uganda","1994","Realschule","männlich","","","",""
"Uganda","1994","Realschule","weiblich","","","",""
"Uganda","1994","(Fach-)Abitur","männlich","","","",""
"Uganda","1994","(Fach-)Abitur","weiblich","","","",""
"Uganda","1994","AkademikerIn","männlich","","","",""
"Uganda","1994","AkademikerIn","weiblich","","","",""
"Mali","1994","(noch) kein Abschluss","männlich","","","",""
"Mali","1994","(noch) kein Abschluss","weiblich","","","",""
"Mali","1994","Hauptschule","männlich","","","",""
"Mali","1994","Hauptschule","weiblich","","","",""
"Mali","1994","Realschule","männlich","","","",""
"Mali","1994","Realschule","weiblich","","","",""
"Mali","1994","(Fach-)Abitur","männlich","","","",""
"Mali","1994","(Fach-)Abitur","weiblich","","","",""
"Mali","1994","AkademikerIn","männlich","","","",""
"Mali","1994","AkademikerIn","weiblich","","","",""
"Kamerun","1994","(noch) kein Abschluss","männlich","","","",""
"Kamerun","1994","(noch) kein Abschluss","weiblich","","","",""
"Kamerun","1994","Hauptschule","männlich","","","",""
"Kamerun","1994","Hauptschule","weiblich","","","",""
"Kamerun","1994","Realschule","männlich","","","",""
"Kamerun","1994","Realschule","weiblich","","","",""
"Kamerun","1994","(Fach-)Abitur","männlich","","","",""
"Kamerun","1994","(Fach-)Abitur","weiblich","","","",""
"Kamerun","1994","AkademikerIn","männlich","","","",""
"Kamerun","1994","AkademikerIn","weiblich","","","",""
"Kosovo-Albaner","1994","(noch) kein Abschluss","männlich","2","","",""
"Kosovo-Albaner","1994","(noch) kein Abschluss","weiblich","4","","",""
"Kosovo-Albaner","1994","Hauptschule","männlich","7","","",""
"Kosovo-Albaner","1994","Hauptschule","weiblich","2","","",""
"Kosovo-Albaner","1994","Realschule","männlich","","","",""
"Kosovo-Albaner","1994","Realschule","weiblich","","","",""
"Kosovo-Albaner","1994","(Fach-)Abitur","männlich","1","","",""
"Kosovo-Albaner","1994","(Fach-)Abitur","weiblich","","","",""
"Kosovo-Albaner","1994","AkademikerIn","männlich","","","",""
"Kosovo-Albaner","1994","AkademikerIn","weiblich","","","",""
"Georgien","1994","(noch) kein Abschluss","männlich","","","",""
"Georgien","1994","(noch) kein Abschluss","weiblich","","","",""
"Georgien","1994","Hauptschule","männlich","","","",""
"Georgien","1994","Hauptschule","weiblich","","","",""
"Georgien","1994","Realschule","männlich","","","",""
"Georgien","1994","Realschule","weiblich","","","",""
"Georgien","1994","(Fach-)Abitur","männlich","","","",""
"Georgien","1994","(Fach-)Abitur","weiblich","","","",""
"Georgien","1994","AkademikerIn","männlich","","","",""
"Georgien","1994","AkademikerIn","weiblich","","","",""
"Sudan","1994","(noch) kein Abschluss","männlich","","","",""
"Sudan","1994","(noch) kein Abschluss","weiblich","","","",""
"Sudan","1994","Hauptschule","männlich","","","",""
"Sudan","1994","Hauptschule","weiblich","","","",""
"Sudan","1994","Realschule","männlich","","","",""
"Sudan","1994","Realschule","weiblich","","","",""
"Sudan","1994","(Fach-)Abitur","männlich","","","",""
"Sudan","1994","(Fach-)Abitur","weiblich","","","",""
"Sudan","1994","AkademikerIn","männlich","","","",""
"Sudan","1994","AkademikerIn","weiblich","","","",""
"Kongo","1994","(noch) kein Abschluss","männlich","","","",""
"Kongo","1994","(noch) kein Abschluss","weiblich","","","",""
"Kongo","1994","Hauptschule","männlich","","","",""
"Kongo","1994","Hauptschule","weiblich","","","",""
"Kongo","1994","Realschule","männlich","","","",""
"Kongo","1994","Realschule","weiblich","","","",""
"Kongo","1994","(Fach-)Abitur","männlich","","","",""
"Kongo","1994","(Fach-)Abitur","weiblich","","","",""
"Kongo","1994","AkademikerIn","männlich","","","",""
"Kongo","1994","AkademikerIn","weiblich","","","",""
"Togo","1994","(noch) kein Abschluss","männlich","","","",""
"Togo","1994","(noch) kein Abschluss","weiblich","","","",""
"Togo","1994","Hauptschule","männlich","","","",""
"Togo","1994","Hauptschule","weiblich","","","",""
"Togo","1994","Realschule","männlich","","","",""
"Togo","1994","Realschule","weiblich","","","",""
"Togo","1994","(Fach-)Abitur","männlich","","","",""
"Togo","1994","(Fach-)Abitur","weiblich","","","",""
"Togo","1994","AkademikerIn","männlich","","","",""
"Togo","1994","AkademikerIn","weiblich","","","",""
"Mongolei","1994","(noch) kein Abschluss","männlich","","","",""
"Mongolei","1994","(noch) kein Abschluss","weiblich","","","",""
"Mongolei","1994","Hauptschule","männlich","","","",""
"Mongolei","1994","Hauptschule","weiblich","","","",""
"Mongolei","1994","Realschule","männlich","","","",""
"Mongolei","1994","Realschule","weiblich","","","",""
"Mongolei","1994","(Fach-)Abitur","männlich","","","",""
"Mongolei","1994","(Fach-)Abitur","weiblich","","","",""
"Mongolei","1994","AkademikerIn","männlich","","","",""
"Mongolei","1994","AkademikerIn","weiblich","","","",""
"Litauen","1994","(noch) kein Abschluss","männlich","","","",""
"Litauen","1994","(noch) kein Abschluss","weiblich","","","",""
"Litauen","1994","Hauptschule","männlich","","","",""
"Litauen","1994","Hauptschule","weiblich","1","","",""
"Litauen","1994","Realschule","männlich","1","","",""
"Litauen","1994","Realschule","weiblich","","","",""
"Litauen","1994","(Fach-)Abitur","männlich","","","",""
"Litauen","1994","(Fach-)Abitur","weiblich","","","",""
"Litauen","1994","AkademikerIn","männlich","","","",""
"Litauen","1994","AkademikerIn","weiblich","1","","",""
"Tschad","1994","(noch) kein Abschluss","männlich","","","",""
"Tschad","1994","(noch) kein Abschluss","weiblich","","","",""
"Tschad","1994","Hauptschule","männlich","","","",""
"Tschad","1994","Hauptschule","weiblich","","","",""
"Tschad","1994","Realschule","männlich","","","",""
"Tschad","1994","Realschule","weiblich","","","",""
"Tschad","1994","(Fach-)Abitur","männlich","","","",""
"Tschad","1994","(Fach-)Abitur","weiblich","","","",""
"Tschad","1994","AkademikerIn","männlich","","","",""
"Tschad","1994","AkademikerIn","weiblich","","","",""
"Armenien","1994","(noch) kein Abschluss","männlich","","","",""
"Armenien","1994","(noch) kein Abschluss","weiblich","","","",""
"Armenien","1994","Hauptschule","männlich","","","",""
"Armenien","1994","Hauptschule","weiblich","","","",""
"Armenien","1994","Realschule","männlich","","","",""
"Armenien","1994","Realschule","weiblich","","","",""
"Armenien","1994","(Fach-)Abitur","männlich","","","",""
"Armenien","1994","(Fach-)Abitur","weiblich","","","",""
"Armenien","1994","AkademikerIn","männlich","","","",""
"Armenien","1994","AkademikerIn","weiblich","","","",""
"Liberia","1994","(noch) kein Abschluss","männlich","","","",""
"Liberia","1994","(noch) kein Abschluss","weiblich","","","",""
"Liberia","1994","Hauptschule","männlich","","","",""
"Liberia","1994","Hauptschule","weiblich","","","",""
"Liberia","1994","Realschule","männlich","","","",""
"Liberia","1994","Realschule","weiblich","","","",""
"Liberia","1994","(Fach-)Abitur","männlich","","","",""
"Liberia","1994","(Fach-)Abitur","weiblich","","","",""
"Liberia","1994","AkademikerIn","männlich","","","",""
"Liberia","1994","AkademikerIn","weiblich","","","",""
"Jemen","1994","(noch) kein Abschluss","männlich","","","",""
"Jemen","1994","(noch) kein Abschluss","weiblich","","","",""
"Jemen","1994","Hauptschule","männlich","","","",""
"Jemen","1994","Hauptschule","weiblich","","","",""
"Jemen","1994","Realschule","männlich","","","",""
"Jemen","1994","Realschule","weiblich","","","",""
"Jemen","1994","(Fach-)Abitur","männlich","","","",""
"Jemen","1994","(Fach-)Abitur","weiblich","","","",""
"Jemen","1994","AkademikerIn","männlich","","","",""
"Jemen","1994","AkademikerIn","weiblich","","","",""
"Palaestina","1994","(noch) kein Abschluss","männlich","","","",""
"Palaestina","1994","(noch) kein Abschluss","weiblich","","","",""
"Palaestina","1994","Hauptschule","männlich","","","",""
"Palaestina","1994","Hauptschule","weiblich","","","",""
"Palaestina","1994","Realschule","männlich","","","",""
"Palaestina","1994","Realschule","weiblich","","","",""
"Palaestina","1994","(Fach-)Abitur","männlich","","","",""
"Palaestina","1994","(Fach-)Abitur","weiblich","","","",""
"Palaestina","1994","AkademikerIn","männlich","","","",""
"Palaestina","1994","AkademikerIn","weiblich","","","",""
"Taiwan","1994","(noch) kein Abschluss","männlich","","","",""
"Taiwan","1994","(noch) kein Abschluss","weiblich","","","",""
"Taiwan","1994","Hauptschule","männlich","","","",""
"Taiwan","1994","Hauptschule","weiblich","","","",""
"Taiwan","1994","Realschule","männlich","","","",""
"Taiwan","1994","Realschule","weiblich","","","",""
"Taiwan","1994","(Fach-)Abitur","männlich","","","",""
"Taiwan","1994","(Fach-)Abitur","weiblich","","","",""
"Taiwan","1994","AkademikerIn","männlich","","","",""
"Taiwan","1994","AkademikerIn","weiblich","","","",""
"Turkmenistan","1994","(noch) kein Abschluss","männlich","","","",""
"Turkmenistan","1994","(noch) kein Abschluss","weiblich","","","",""
"Turkmenistan","1994","Hauptschule","männlich","","","",""
"Turkmenistan","1994","Hauptschule","weiblich","","","",""
"Turkmenistan","1994","Realschule","männlich","","","",""
"Turkmenistan","1994","Realschule","weiblich","","","",""
"Turkmenistan","1994","(Fach-)Abitur","männlich","","","",""
"Turkmenistan","1994","(Fach-)Abitur","weiblich","","","",""
"Turkmenistan","1994","AkademikerIn","männlich","","","",""
"Turkmenistan","1994","AkademikerIn","weiblich","","","",""
"Afrika","1994","(noch) kein Abschluss","männlich","","","",""
"Afrika","1994","(noch) kein Abschluss","weiblich","","","",""
"Afrika","1994","Hauptschule","männlich","","","",""
"Afrika","1994","Hauptschule","weiblich","","","",""
"Afrika","1994","Realschule","männlich","","","",""
"Afrika","1994","Realschule","weiblich","","","",""
"Afrika","1994","(Fach-)Abitur","männlich","","","",""
"Afrika","1994","(Fach-)Abitur","weiblich","","","",""
"Afrika","1994","AkademikerIn","männlich","","","",""
"Afrika","1994","AkademikerIn","weiblich","","","",""
"Sierra Leone(Westafrika)","1994","(noch) kein Abschluss","männlich","","","",""
"Sierra Leone(Westafrika)","1994","(noch) kein Abschluss","weiblich","","","",""
"Sierra Leone(Westafrika)","1994","Hauptschule","männlich","","","",""
"Sierra Leone(Westafrika)","1994","Hauptschule","weiblich","","","",""
"Sierra Leone(Westafrika)","1994","Realschule","männlich","","","",""
"Sierra Leone(Westafrika)","1994","Realschule","weiblich","","","",""
"Sierra Leone(Westafrika)","1994","(Fach-)Abitur","männlich","","","",""
"Sierra Leone(Westafrika)","1994","(Fach-)Abitur","weiblich","","","",""
"Sierra Leone(Westafrika)","1994","AkademikerIn","männlich","","","",""
"Sierra Leone(Westafrika)","1994","AkademikerIn","weiblich","","","",""
"Senegal","1994","(noch) kein Abschluss","männlich","","","",""
"Senegal","1994","(noch) kein Abschluss","weiblich","","","",""
"Senegal","1994","Hauptschule","männlich","","","",""
"Senegal","1994","Hauptschule","weiblich","","","",""
"Senegal","1994","Realschule","männlich","","","",""
"Senegal","1994","Realschule","weiblich","","","",""
"Senegal","1994","(Fach-)Abitur","männlich","","","",""
"Senegal","1994","(Fach-)Abitur","weiblich","","","",""
"Senegal","1994","AkademikerIn","männlich","","","",""
"Senegal","1994","AkademikerIn","weiblich","","","",""
"Malediven","1994","(noch) kein Abschluss","männlich","","","",""
"Malediven","1994","(noch) kein Abschluss","weiblich","","","",""
"Malediven","1994","Hauptschule","männlich","","","",""
"Malediven","1994","Hauptschule","weiblich","","","",""
"Malediven","1994","Realschule","männlich","","","",""
"Malediven","1994","Realschule","weiblich","","","",""
"Malediven","1994","(Fach-)Abitur","männlich","","","",""
"Malediven","1994","(Fach-)Abitur","weiblich","","","",""
"Malediven","1994","AkademikerIn","männlich","","","",""
"Malediven","1994","AkademikerIn","weiblich","","","",""
"Serbien","1994","(noch) kein Abschluss","männlich","2","","",""
"Serbien","1994","(noch) kein Abschluss","weiblich","5","","",""
"Serbien","1994","Hauptschule","männlich","7","","",""
"Serbien","1994","Hauptschule","weiblich","4","","",""
"Serbien","1994","Realschule","männlich","","","",""
"Serbien","1994","Realschule","weiblich","1","","",""
"Serbien","1994","(Fach-)Abitur","männlich","1","","",""
"Serbien","1994","(Fach-)Abitur","weiblich","2","","",""
"Serbien","1994","AkademikerIn","männlich","1","","",""
"Serbien","1994","AkademikerIn","weiblich","","","",""
"Gambia","1994","(noch) kein Abschluss","männlich","","","",""
"Gambia","1994","(noch) kein Abschluss","weiblich","","","",""
"Gambia","1994","Hauptschule","männlich","","","",""
"Gambia","1994","Hauptschule","weiblich","","","",""
"Gambia","1994","Realschule","männlich","","","",""
"Gambia","1994","Realschule","weiblich","","","",""
"Gambia","1994","(Fach-)Abitur","männlich","","","",""
"Gambia","1994","(Fach-)Abitur","weiblich","","","",""
"Gambia","1994","AkademikerIn","männlich","","","",""
"Gambia","1994","AkademikerIn","weiblich","","","",""
"Honduras","1994","(noch) kein Abschluss","männlich","","","",""
"Honduras","1994","(noch) kein Abschluss","weiblich","","","",""
