"corigin","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Botswana","1987","AkademikerIn","Ländlicher Raum","","","",""
"Haiti","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Haiti","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Haiti","1987","Hauptschule","Städtischer Raum","","","",""
"Haiti","1987","Hauptschule","Ländlicher Raum","","","",""
"Haiti","1987","Realschule","Städtischer Raum","","","",""
"Haiti","1987","Realschule","Ländlicher Raum","","","",""
"Haiti","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Haiti","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Haiti","1987","AkademikerIn","Städtischer Raum","","","",""
"Haiti","1987","AkademikerIn","Ländlicher Raum","","","",""
"Luxemburg","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Luxemburg","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Luxemburg","1987","Hauptschule","Städtischer Raum","","","",""
"Luxemburg","1987","Hauptschule","Ländlicher Raum","","","",""
"Luxemburg","1987","Realschule","Städtischer Raum","","","",""
"Luxemburg","1987","Realschule","Ländlicher Raum","","","",""
"Luxemburg","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Luxemburg","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Luxemburg","1987","AkademikerIn","Städtischer Raum","","","",""
"Luxemburg","1987","AkademikerIn","Ländlicher Raum","","","",""
"Belgien","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Belgien","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Belgien","1987","Hauptschule","Städtischer Raum","3","","",""
"Belgien","1987","Hauptschule","Ländlicher Raum","","","",""
"Belgien","1987","Realschule","Städtischer Raum","","","",""
"Belgien","1987","Realschule","Ländlicher Raum","","","",""
"Belgien","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Belgien","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Belgien","1987","AkademikerIn","Städtischer Raum","","","",""
"Belgien","1987","AkademikerIn","Ländlicher Raum","","","",""
"Niederlande","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Niederlande","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Niederlande","1987","Hauptschule","Städtischer Raum","4","","",""
"Niederlande","1987","Hauptschule","Ländlicher Raum","","","",""
"Niederlande","1987","Realschule","Städtischer Raum","2","","",""
"Niederlande","1987","Realschule","Ländlicher Raum","","","",""
"Niederlande","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Niederlande","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Niederlande","1987","AkademikerIn","Städtischer Raum","","","",""
"Niederlande","1987","AkademikerIn","Ländlicher Raum","","","",""
"Kroatien","1987","(noch) kein Abschluss","Städtischer Raum","16","","",""
"Kroatien","1987","(noch) kein Abschluss","Ländlicher Raum","4","","",""
"Kroatien","1987","Hauptschule","Städtischer Raum","59","0.00324083605231128","0.00158701943748892","0.00489465266713363"
"Kroatien","1987","Hauptschule","Ländlicher Raum","7","","",""
"Kroatien","1987","Realschule","Städtischer Raum","1","","",""
"Kroatien","1987","Realschule","Ländlicher Raum","1","","",""
"Kroatien","1987","(Fach-)Abitur","Städtischer Raum","5","","",""
"Kroatien","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Kroatien","1987","AkademikerIn","Städtischer Raum","3","","",""
"Kroatien","1987","AkademikerIn","Ländlicher Raum","","","",""
"Bosnien/Herzegowina","1987","(noch) kein Abschluss","Städtischer Raum","14","","",""
"Bosnien/Herzegowina","1987","(noch) kein Abschluss","Ländlicher Raum","6","","",""
"Bosnien/Herzegowina","1987","Hauptschule","Städtischer Raum","35","0.00205617488394381","0.000738079697590621","0.003374270070297"
"Bosnien/Herzegowina","1987","Hauptschule","Ländlicher Raum","8","","",""
"Bosnien/Herzegowina","1987","Realschule","Städtischer Raum","2","","",""
"Bosnien/Herzegowina","1987","Realschule","Ländlicher Raum","","","",""
"Bosnien/Herzegowina","1987","(Fach-)Abitur","Städtischer Raum","1","","",""
"Bosnien/Herzegowina","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Bosnien/Herzegowina","1987","AkademikerIn","Städtischer Raum","","","",""
"Bosnien/Herzegowina","1987","AkademikerIn","Ländlicher Raum","1","","",""
"Makedonien","1987","(noch) kein Abschluss","Städtischer Raum","4","","",""
"Makedonien","1987","(noch) kein Abschluss","Ländlicher Raum","2","","",""
"Makedonien","1987","Hauptschule","Städtischer Raum","4","","",""
"Makedonien","1987","Hauptschule","Ländlicher Raum","","","",""
"Makedonien","1987","Realschule","Städtischer Raum","","","",""
"Makedonien","1987","Realschule","Ländlicher Raum","","","",""
"Makedonien","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Makedonien","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Makedonien","1987","AkademikerIn","Städtischer Raum","","","",""
"Makedonien","1987","AkademikerIn","Ländlicher Raum","","","",""
"Slowenien","1987","(noch) kein Abschluss","Städtischer Raum","4","","",""
"Slowenien","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Slowenien","1987","Hauptschule","Städtischer Raum","14","","",""
"Slowenien","1987","Hauptschule","Ländlicher Raum","","","",""
"Slowenien","1987","Realschule","Städtischer Raum","1","","",""
"Slowenien","1987","Realschule","Ländlicher Raum","","","",""
"Slowenien","1987","(Fach-)Abitur","Städtischer Raum","2","","",""
"Slowenien","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Slowenien","1987","AkademikerIn","Städtischer Raum","1","","",""
"Slowenien","1987","AkademikerIn","Ländlicher Raum","","","",""
"Slowakei","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Slowakei","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Slowakei","1987","Hauptschule","Städtischer Raum","","","",""
"Slowakei","1987","Hauptschule","Ländlicher Raum","","","",""
"Slowakei","1987","Realschule","Städtischer Raum","","","",""
"Slowakei","1987","Realschule","Ländlicher Raum","","","",""
"Slowakei","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Slowakei","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Slowakei","1987","AkademikerIn","Städtischer Raum","1","","",""
"Slowakei","1987","AkademikerIn","Ländlicher Raum","1","","",""
"Paraguay","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Paraguay","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Paraguay","1987","Hauptschule","Städtischer Raum","2","","",""
"Paraguay","1987","Hauptschule","Ländlicher Raum","","","",""
"Paraguay","1987","Realschule","Städtischer Raum","","","",""
"Paraguay","1987","Realschule","Ländlicher Raum","","","",""
"Paraguay","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Paraguay","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Paraguay","1987","AkademikerIn","Städtischer Raum","1","","",""
"Paraguay","1987","AkademikerIn","Ländlicher Raum","","","",""
"Guinea","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Guinea","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Guinea","1987","Hauptschule","Städtischer Raum","","","",""
"Guinea","1987","Hauptschule","Ländlicher Raum","","","",""
"Guinea","1987","Realschule","Städtischer Raum","","","",""
"Guinea","1987","Realschule","Ländlicher Raum","","","",""
"Guinea","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Guinea","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Guinea","1987","AkademikerIn","Städtischer Raum","","","",""
"Guinea","1987","AkademikerIn","Ländlicher Raum","","","",""
"Kuwait","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Kuwait","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Kuwait","1987","Hauptschule","Städtischer Raum","","","",""
"Kuwait","1987","Hauptschule","Ländlicher Raum","","","",""
"Kuwait","1987","Realschule","Städtischer Raum","","","",""
"Kuwait","1987","Realschule","Ländlicher Raum","","","",""
"Kuwait","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Kuwait","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Kuwait","1987","AkademikerIn","Städtischer Raum","","","",""
"Kuwait","1987","AkademikerIn","Ländlicher Raum","","","",""
"Elfenbeinkueste","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Elfenbeinkueste","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Elfenbeinkueste","1987","Hauptschule","Städtischer Raum","","","",""
"Elfenbeinkueste","1987","Hauptschule","Ländlicher Raum","","","",""
"Elfenbeinkueste","1987","Realschule","Städtischer Raum","","","",""
"Elfenbeinkueste","1987","Realschule","Ländlicher Raum","","","",""
"Elfenbeinkueste","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Elfenbeinkueste","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Elfenbeinkueste","1987","AkademikerIn","Städtischer Raum","","","",""
"Elfenbeinkueste","1987","AkademikerIn","Ländlicher Raum","","","",""
"Malaysia_(128)","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Malaysia_(128)","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Malaysia_(128)","1987","Hauptschule","Städtischer Raum","","","",""
"Malaysia_(128)","1987","Hauptschule","Ländlicher Raum","","","",""
"Malaysia_(128)","1987","Realschule","Städtischer Raum","","","",""
"Malaysia_(128)","1987","Realschule","Ländlicher Raum","","","",""
"Malaysia_(128)","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Malaysia_(128)","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Malaysia_(128)","1987","AkademikerIn","Städtischer Raum","","","",""
"Malaysia_(128)","1987","AkademikerIn","Ländlicher Raum","","","",""
"Samoa","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Samoa","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Samoa","1987","Hauptschule","Städtischer Raum","","","",""
"Samoa","1987","Hauptschule","Ländlicher Raum","","","",""
"Samoa","1987","Realschule","Städtischer Raum","","","",""
"Samoa","1987","Realschule","Ländlicher Raum","","","",""
"Samoa","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Samoa","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Samoa","1987","AkademikerIn","Städtischer Raum","","","",""
"Samoa","1987","AkademikerIn","Ländlicher Raum","","","",""
"Aserbaidschan","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Aserbaidschan","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Aserbaidschan","1987","Hauptschule","Städtischer Raum","","","",""
"Aserbaidschan","1987","Hauptschule","Ländlicher Raum","","","",""
"Aserbaidschan","1987","Realschule","Städtischer Raum","","","",""
"Aserbaidschan","1987","Realschule","Ländlicher Raum","","","",""
"Aserbaidschan","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Aserbaidschan","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Aserbaidschan","1987","AkademikerIn","Städtischer Raum","","","",""
"Aserbaidschan","1987","AkademikerIn","Ländlicher Raum","","","",""
"Weissrussland","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Weissrussland","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Weissrussland","1987","Hauptschule","Städtischer Raum","","","",""
"Weissrussland","1987","Hauptschule","Ländlicher Raum","1","","",""
"Weissrussland","1987","Realschule","Städtischer Raum","","","",""
"Weissrussland","1987","Realschule","Ländlicher Raum","1","","",""
"Weissrussland","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Weissrussland","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Weissrussland","1987","AkademikerIn","Städtischer Raum","","","",""
"Weissrussland","1987","AkademikerIn","Ländlicher Raum","","","",""
"Uruguay","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Uruguay","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Uruguay","1987","Hauptschule","Städtischer Raum","","","",""
"Uruguay","1987","Hauptschule","Ländlicher Raum","","","",""
"Uruguay","1987","Realschule","Städtischer Raum","","","",""
"Uruguay","1987","Realschule","Ländlicher Raum","","","",""
"Uruguay","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Uruguay","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Uruguay","1987","AkademikerIn","Städtischer Raum","","","",""
"Uruguay","1987","AkademikerIn","Ländlicher Raum","","","",""
"Uganda","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Uganda","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Uganda","1987","Hauptschule","Städtischer Raum","","","",""
"Uganda","1987","Hauptschule","Ländlicher Raum","","","",""
"Uganda","1987","Realschule","Städtischer Raum","","","",""
"Uganda","1987","Realschule","Ländlicher Raum","","","",""
"Uganda","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Uganda","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Uganda","1987","AkademikerIn","Städtischer Raum","","","",""
"Uganda","1987","AkademikerIn","Ländlicher Raum","","","",""
"Mali","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Mali","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Mali","1987","Hauptschule","Städtischer Raum","","","",""
"Mali","1987","Hauptschule","Ländlicher Raum","","","",""
"Mali","1987","Realschule","Städtischer Raum","","","",""
"Mali","1987","Realschule","Ländlicher Raum","","","",""
"Mali","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Mali","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Mali","1987","AkademikerIn","Städtischer Raum","","","",""
"Mali","1987","AkademikerIn","Ländlicher Raum","","","",""
"Kamerun","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Kamerun","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Kamerun","1987","Hauptschule","Städtischer Raum","","","",""
"Kamerun","1987","Hauptschule","Ländlicher Raum","","","",""
"Kamerun","1987","Realschule","Städtischer Raum","","","",""
"Kamerun","1987","Realschule","Ländlicher Raum","","","",""
"Kamerun","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Kamerun","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Kamerun","1987","AkademikerIn","Städtischer Raum","","","",""
"Kamerun","1987","AkademikerIn","Ländlicher Raum","","","",""
"Kosovo-Albaner","1987","(noch) kein Abschluss","Städtischer Raum","5","","",""
"Kosovo-Albaner","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Kosovo-Albaner","1987","Hauptschule","Städtischer Raum","2","","",""
"Kosovo-Albaner","1987","Hauptschule","Ländlicher Raum","1","","",""
"Kosovo-Albaner","1987","Realschule","Städtischer Raum","","","",""
"Kosovo-Albaner","1987","Realschule","Ländlicher Raum","","","",""
"Kosovo-Albaner","1987","(Fach-)Abitur","Städtischer Raum","1","","",""
"Kosovo-Albaner","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Kosovo-Albaner","1987","AkademikerIn","Städtischer Raum","","","",""
"Kosovo-Albaner","1987","AkademikerIn","Ländlicher Raum","","","",""
"Georgien","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Georgien","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Georgien","1987","Hauptschule","Städtischer Raum","","","",""
"Georgien","1987","Hauptschule","Ländlicher Raum","","","",""
"Georgien","1987","Realschule","Städtischer Raum","","","",""
"Georgien","1987","Realschule","Ländlicher Raum","","","",""
"Georgien","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Georgien","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Georgien","1987","AkademikerIn","Städtischer Raum","","","",""
"Georgien","1987","AkademikerIn","Ländlicher Raum","","","",""
"Sudan","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Sudan","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Sudan","1987","Hauptschule","Städtischer Raum","","","",""
"Sudan","1987","Hauptschule","Ländlicher Raum","","","",""
"Sudan","1987","Realschule","Städtischer Raum","","","",""
"Sudan","1987","Realschule","Ländlicher Raum","","","",""
"Sudan","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Sudan","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Sudan","1987","AkademikerIn","Städtischer Raum","","","",""
"Sudan","1987","AkademikerIn","Ländlicher Raum","","","",""
"Kongo","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Kongo","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Kongo","1987","Hauptschule","Städtischer Raum","","","",""
"Kongo","1987","Hauptschule","Ländlicher Raum","","","",""
"Kongo","1987","Realschule","Städtischer Raum","","","",""
"Kongo","1987","Realschule","Ländlicher Raum","","","",""
"Kongo","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Kongo","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Kongo","1987","AkademikerIn","Städtischer Raum","","","",""
"Kongo","1987","AkademikerIn","Ländlicher Raum","","","",""
"Togo","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Togo","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Togo","1987","Hauptschule","Städtischer Raum","","","",""
"Togo","1987","Hauptschule","Ländlicher Raum","","","",""
"Togo","1987","Realschule","Städtischer Raum","","","",""
"Togo","1987","Realschule","Ländlicher Raum","","","",""
"Togo","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Togo","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Togo","1987","AkademikerIn","Städtischer Raum","","","",""
"Togo","1987","AkademikerIn","Ländlicher Raum","","","",""
"Mongolei","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Mongolei","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Mongolei","1987","Hauptschule","Städtischer Raum","","","",""
"Mongolei","1987","Hauptschule","Ländlicher Raum","","","",""
"Mongolei","1987","Realschule","Städtischer Raum","","","",""
"Mongolei","1987","Realschule","Ländlicher Raum","","","",""
"Mongolei","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Mongolei","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Mongolei","1987","AkademikerIn","Städtischer Raum","","","",""
"Mongolei","1987","AkademikerIn","Ländlicher Raum","","","",""
"Litauen","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Litauen","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Litauen","1987","Hauptschule","Städtischer Raum","","","",""
"Litauen","1987","Hauptschule","Ländlicher Raum","","","",""
"Litauen","1987","Realschule","Städtischer Raum","1","","",""
"Litauen","1987","Realschule","Ländlicher Raum","","","",""
"Litauen","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Litauen","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Litauen","1987","AkademikerIn","Städtischer Raum","1","","",""
"Litauen","1987","AkademikerIn","Ländlicher Raum","","","",""
"Tschad","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Tschad","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Tschad","1987","Hauptschule","Städtischer Raum","","","",""
"Tschad","1987","Hauptschule","Ländlicher Raum","","","",""
"Tschad","1987","Realschule","Städtischer Raum","","","",""
"Tschad","1987","Realschule","Ländlicher Raum","","","",""
"Tschad","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Tschad","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Tschad","1987","AkademikerIn","Städtischer Raum","","","",""
"Tschad","1987","AkademikerIn","Ländlicher Raum","","","",""
"Armenien","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Armenien","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Armenien","1987","Hauptschule","Städtischer Raum","","","",""
"Armenien","1987","Hauptschule","Ländlicher Raum","","","",""
"Armenien","1987","Realschule","Städtischer Raum","","","",""
"Armenien","1987","Realschule","Ländlicher Raum","","","",""
"Armenien","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Armenien","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Armenien","1987","AkademikerIn","Städtischer Raum","","","",""
"Armenien","1987","AkademikerIn","Ländlicher Raum","","","",""
"Liberia","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Liberia","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Liberia","1987","Hauptschule","Städtischer Raum","","","",""
"Liberia","1987","Hauptschule","Ländlicher Raum","","","",""
"Liberia","1987","Realschule","Städtischer Raum","","","",""
"Liberia","1987","Realschule","Ländlicher Raum","","","",""
"Liberia","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Liberia","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Liberia","1987","AkademikerIn","Städtischer Raum","","","",""
"Liberia","1987","AkademikerIn","Ländlicher Raum","","","",""
"Jemen","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Jemen","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Jemen","1987","Hauptschule","Städtischer Raum","","","",""
"Jemen","1987","Hauptschule","Ländlicher Raum","","","",""
"Jemen","1987","Realschule","Städtischer Raum","","","",""
"Jemen","1987","Realschule","Ländlicher Raum","","","",""
"Jemen","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Jemen","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Jemen","1987","AkademikerIn","Städtischer Raum","","","",""
"Jemen","1987","AkademikerIn","Ländlicher Raum","","","",""
"Palaestina","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Palaestina","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Palaestina","1987","Hauptschule","Städtischer Raum","","","",""
"Palaestina","1987","Hauptschule","Ländlicher Raum","","","",""
"Palaestina","1987","Realschule","Städtischer Raum","","","",""
"Palaestina","1987","Realschule","Ländlicher Raum","","","",""
"Palaestina","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Palaestina","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Palaestina","1987","AkademikerIn","Städtischer Raum","","","",""
"Palaestina","1987","AkademikerIn","Ländlicher Raum","","","",""
"Taiwan","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Taiwan","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Taiwan","1987","Hauptschule","Städtischer Raum","","","",""
"Taiwan","1987","Hauptschule","Ländlicher Raum","","","",""
"Taiwan","1987","Realschule","Städtischer Raum","","","",""
"Taiwan","1987","Realschule","Ländlicher Raum","","","",""
"Taiwan","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Taiwan","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Taiwan","1987","AkademikerIn","Städtischer Raum","","","",""
"Taiwan","1987","AkademikerIn","Ländlicher Raum","","","",""
"Turkmenistan","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Turkmenistan","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Turkmenistan","1987","Hauptschule","Städtischer Raum","","","",""
"Turkmenistan","1987","Hauptschule","Ländlicher Raum","","","",""
"Turkmenistan","1987","Realschule","Städtischer Raum","","","",""
"Turkmenistan","1987","Realschule","Ländlicher Raum","","","",""
"Turkmenistan","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Turkmenistan","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Turkmenistan","1987","AkademikerIn","Städtischer Raum","","","",""
"Turkmenistan","1987","AkademikerIn","Ländlicher Raum","","","",""
"Afrika","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Afrika","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Afrika","1987","Hauptschule","Städtischer Raum","","","",""
"Afrika","1987","Hauptschule","Ländlicher Raum","","","",""
"Afrika","1987","Realschule","Städtischer Raum","","","",""
"Afrika","1987","Realschule","Ländlicher Raum","","","",""
"Afrika","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Afrika","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Afrika","1987","AkademikerIn","Städtischer Raum","","","",""
"Afrika","1987","AkademikerIn","Ländlicher Raum","","","",""
"Sierra Leone(Westafrika)","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Sierra Leone(Westafrika)","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Sierra Leone(Westafrika)","1987","Hauptschule","Städtischer Raum","","","",""
"Sierra Leone(Westafrika)","1987","Hauptschule","Ländlicher Raum","","","",""
"Sierra Leone(Westafrika)","1987","Realschule","Städtischer Raum","","","",""
"Sierra Leone(Westafrika)","1987","Realschule","Ländlicher Raum","","","",""
"Sierra Leone(Westafrika)","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Sierra Leone(Westafrika)","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Sierra Leone(Westafrika)","1987","AkademikerIn","Städtischer Raum","","","",""
"Sierra Leone(Westafrika)","1987","AkademikerIn","Ländlicher Raum","","","",""
"Senegal","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Senegal","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Senegal","1987","Hauptschule","Städtischer Raum","","","",""
"Senegal","1987","Hauptschule","Ländlicher Raum","","","",""
"Senegal","1987","Realschule","Städtischer Raum","","","",""
"Senegal","1987","Realschule","Ländlicher Raum","","","",""
"Senegal","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Senegal","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Senegal","1987","AkademikerIn","Städtischer Raum","","","",""
"Senegal","1987","AkademikerIn","Ländlicher Raum","","","",""
"Malediven","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Malediven","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Malediven","1987","Hauptschule","Städtischer Raum","","","",""
"Malediven","1987","Hauptschule","Ländlicher Raum","","","",""
"Malediven","1987","Realschule","Städtischer Raum","","","",""
"Malediven","1987","Realschule","Ländlicher Raum","","","",""
"Malediven","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Malediven","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Malediven","1987","AkademikerIn","Städtischer Raum","","","",""
"Malediven","1987","AkademikerIn","Ländlicher Raum","","","",""
"Serbien","1987","(noch) kein Abschluss","Städtischer Raum","4","","",""
"Serbien","1987","(noch) kein Abschluss","Ländlicher Raum","2","","",""
"Serbien","1987","Hauptschule","Städtischer Raum","7","","",""
"Serbien","1987","Hauptschule","Ländlicher Raum","3","","",""
"Serbien","1987","Realschule","Städtischer Raum","1","","",""
"Serbien","1987","Realschule","Ländlicher Raum","","","",""
"Serbien","1987","(Fach-)Abitur","Städtischer Raum","3","","",""
"Serbien","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Serbien","1987","AkademikerIn","Städtischer Raum","","","",""
"Serbien","1987","AkademikerIn","Ländlicher Raum","","","",""
"Gambia","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Gambia","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Gambia","1987","Hauptschule","Städtischer Raum","","","",""
"Gambia","1987","Hauptschule","Ländlicher Raum","","","",""
"Gambia","1987","Realschule","Städtischer Raum","","","",""
"Gambia","1987","Realschule","Ländlicher Raum","","","",""
"Gambia","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Gambia","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Gambia","1987","AkademikerIn","Städtischer Raum","","","",""
"Gambia","1987","AkademikerIn","Ländlicher Raum","","","",""
"Honduras","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Honduras","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Honduras","1987","Hauptschule","Städtischer Raum","","","",""
