year,regtyp,sampreg,plh0038,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Urban regions,East,Somewhat concerned,0.36927,630,1753,0.34667,0.39186
2016,Urban regions,East,Not concerned at all,0.04894,92,1753,0.03884,0.05905
2016,Rural regions,West,Very concerned,0.54567,2799,5185,0.53211,0.55922
2016,Rural regions,West,Somewhat concerned,0.37823,2018,5185,0.36503,0.39143
2016,Rural regions,West,Not concerned at all,0.07610,368,5185,0.06889,0.08332
2016,Rural regions,East,Very concerned,0.57293,1838,3256,0.55593,0.58992
2016,Rural regions,East,Somewhat concerned,0.36169,1164,3256,0.34518,0.37820
2016,Rural regions,East,Not concerned at all,0.06538,254,3256,0.05689,0.07388
2017,Urban regions,West,Very concerned,0.57010,8595,15164,0.56222,0.57798
2017,Urban regions,West,Somewhat concerned,0.36509,5610,15164,0.35743,0.37275
2017,Urban regions,West,Not concerned at all,0.06481,959,15164,0.06089,0.06873
2017,Urban regions,East,Very concerned,0.58171,1118,1944,0.55978,0.60364
2017,Urban regions,East,Somewhat concerned,0.37374,723,1944,0.35223,0.39525
2017,Urban regions,East,Not concerned at all,0.04455,103,1944,0.03538,0.05372
2017,Rural regions,West,Very concerned,0.56494,3223,5688,0.55206,0.57783
2017,Rural regions,West,Somewhat concerned,0.37019,2070,5688,0.35764,0.38274
2017,Rural regions,West,Not concerned at all,0.06487,395,5688,0.05847,0.07127
2017,Rural regions,East,Very concerned,0.59037,2150,3618,0.57434,0.60640
2017,Rural regions,East,Somewhat concerned,0.33003,1188,3618,0.31471,0.34536
2017,Rural regions,East,Not concerned at all,0.07960,280,3618,0.07078,0.08842
2018,Urban regions,West,Very concerned,0.46113,6740,14726,0.45308,0.46918
2018,Urban regions,West,Somewhat concerned,0.45404,6694,14726,0.44599,0.46208
2018,Urban regions,West,Not concerned at all,0.08484,1292,14726,0.08034,0.08934
2018,Urban regions,East,Very concerned,0.49338,952,1919,0.47101,0.51576
2018,Urban regions,East,Somewhat concerned,0.41304,798,1919,0.39100,0.43507
2018,Urban regions,East,Not concerned at all,0.09358,169,1919,0.08054,0.10661
2018,Rural regions,West,Very concerned,0.44709,2382,5356,0.43377,0.46040
2018,Rural regions,West,Somewhat concerned,0.45775,2462,5356,0.44441,0.47110
2018,Rural regions,West,Not concerned at all,0.09516,512,5356,0.08730,0.10302
2018,Rural regions,East,Very concerned,0.47399,1643,3554,0.45757,0.49041
2018,Rural regions,East,Somewhat concerned,0.42627,1501,3554,0.41001,0.44253
2018,Rural regions,East,Not concerned at all,0.09974,410,3554,0.08988,0.10959
2019,No answer / don't know,Does not apply,Very concerned,0.61299,47,47,0.47223,0.75374
2019,No answer / don't know,West,Very concerned,0.58168,238,403,0.53346,0.62990
2019,No answer / don't know,West,Somewhat concerned,0.33113,127,403,0.28512,0.37713
2019,No answer / don't know,West,Not concerned at all,0.08720,38,403,0.05962,0.11477
2019,No answer / don't know,East,Very concerned,0.65347,50,50,0.52022,0.78671
2019,Urban regions,West,Very concerned,0.48617,7116,14431,0.47802,0.49433
2019,Urban regions,West,Somewhat concerned,0.43717,6233,14431,0.42907,0.44526
2019,Urban regions,West,Not concerned at all,0.07666,1082,14431,0.07232,0.08100
2019,Urban regions,East,Very concerned,0.51557,1017,1894,0.49306,0.53808
2019,Urban regions,East,Somewhat concerned,0.42054,768,1894,0.39830,0.44278
2019,Urban regions,East,Not concerned at all,0.06389,109,1894,0.05287,0.07491
2019,Rural regions,West,Very concerned,0.48479,2485,5173,0.47117,0.49841
2019,Rural regions,West,Somewhat concerned,0.42607,2263,5173,0.41259,0.43954
2019,Rural regions,West,Not concerned at all,0.08914,425,5173,0.08138,0.09691
2019,Rural regions,East,Very concerned,0.52632,1826,3558,0.50991,0.54273
2019,Rural regions,East,Somewhat concerned,0.40093,1455,3558,0.38483,0.41704
2019,Rural regions,East,Not concerned at all,0.07275,277,3558,0.06421,0.08128
2020,Urban regions,West,Very concerned,0.38181,5586,15063,0.37405,0.38957
2020,Urban regions,West,Somewhat concerned,0.50633,7562,15063,0.49835,0.51432
2020,Urban regions,West,Not concerned at all,0.11186,1915,15063,0.10682,0.11689
2020,Urban regions,East,Very concerned,0.46036,809,1894,0.43791,0.48282
2020,Urban regions,East,Somewhat concerned,0.42019,855,1894,0.39795,0.44242
2020,Urban regions,East,Not concerned at all,0.11945,230,1894,0.10484,0.13406
2020,Rural regions,West,Very concerned,0.38189,1869,5163,0.36863,0.39514
2020,Rural regions,West,Somewhat concerned,0.50383,2593,5163,0.49019,0.51747
2020,Rural regions,West,Not concerned at all,0.11428,701,5163,0.10560,0.12296
2020,Rural regions,East,Very concerned,0.44562,1451,3400,0.42891,0.46233
2020,Rural regions,East,Somewhat concerned,0.44594,1571,3400,0.42923,0.46265
2020,Rural regions,East,Not concerned at all,0.10844,378,3400,0.09798,0.11889
2021,Urban regions,West,Very concerned,0.43783,4325,10038,0.42812,0.44753
2021,Urban regions,West,Somewhat concerned,0.46161,4754,10038,0.45186,0.47137
2021,Urban regions,West,Not concerned at all,0.10056,959,10038,0.09467,0.10644
2021,Urban regions,East,Very concerned,0.42982,605,1338,0.40328,0.45635
2021,Urban regions,East,Somewhat concerned,0.48839,631,1338,0.46160,0.51519
2021,Urban regions,East,Not concerned at all,0.08179,102,1338,0.06710,0.09648
2021,Rural regions,West,Very concerned,0.43361,1472,3495,0.41717,0.45004
2021,Rural regions,West,Somewhat concerned,0.47421,1669,3495,0.45766,0.49077
2021,Rural regions,West,Not concerned at all,0.09218,354,3495,0.08259,0.10177
2021,Rural regions,East,Very concerned,0.48723,1060,2276,0.46669,0.50777
2021,Rural regions,East,Somewhat concerned,0.42052,977,2276,0.40024,0.44081
2021,Rural regions,East,Not concerned at all,0.09225,239,2276,0.08036,0.10414
2022,Urban regions,West,Very concerned,0.65891,9823,15511,0.65145,0.66637
2022,Urban regions,West,Somewhat concerned,0.29203,4827,15511,0.28487,0.29918
2022,Urban regions,West,Not concerned at all,0.04906,861,15511,0.04566,0.05246
2022,Urban regions,East,Very concerned,0.66127,1392,2139,0.64121,0.68134
2022,Urban regions,East,Somewhat concerned,0.27168,640,2139,0.25282,0.29053
2022,Urban regions,East,Not concerned at all,0.06705,107,2139,0.05645,0.07765
2022,Rural regions,West,Very concerned,0.68123,3221,4952,0.66825,0.69421
2022,Rural regions,West,Somewhat concerned,0.27254,1472,4952,0.26013,0.28494
2022,Rural regions,West,Not concerned at all,0.04623,259,4952,0.04038,0.05208
2022,Rural regions,East,Very concerned,0.70294,2263,3434,0.68765,0.71822
2022,Rural regions,East,Somewhat concerned,0.24816,986,3434,0.23371,0.26261
2022,Rural regions,East,Not concerned at all,0.04890,185,3434,0.04169,0.05611
