year,migback,regtyp,plh0038,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,No migration background,Urban regions,Very concerned,0.35441,4909,11779,0.34577,0.36304
2006,No migration background,Urban regions,Somewhat concerned,0.39046,5471,11779,0.38165,0.39927
2006,No migration background,Urban regions,Not concerned at all,0.10037,1399,11779,0.09494,0.10580
2006,No migration background,Rural regions,Very concerned,0.36696,3053,6889,0.35558,0.37835
2006,No migration background,Rural regions,Somewhat concerned,0.37884,3126,6889,0.36739,0.39030
2006,No migration background,Rural regions,Not concerned at all,0.08913,710,6889,0.08240,0.09586
2006,Direct migration background,Urban regions,Very concerned,0.41293,837,1933,0.39097,0.43488
2006,Direct migration background,Urban regions,Somewhat concerned,0.42657,871,1933,0.40451,0.44862
2006,Direct migration background,Urban regions,Not concerned at all,0.11191,225,1933,0.09785,0.12597
2006,Direct migration background,Rural regions,Very concerned,0.44475,200,424,0.39739,0.49211
2006,Direct migration background,Rural regions,Somewhat concerned,0.41388,187,424,0.36694,0.46082
2006,Direct migration background,Rural regions,Not concerned at all,0.08348,37,424,0.05712,0.10985
2006,Indirect migration background,Urban regions,Very concerned,0.20144,283,685,0.17138,0.23150
2006,Indirect migration background,Urban regions,Somewhat concerned,0.21695,312,685,0.18606,0.24784
2006,Indirect migration background,Urban regions,Not concerned at all,0.05292,90,685,0.03614,0.06970
2006,Indirect migration background,Rural regions,Very concerned,0.12037,40,95,0.05459,0.18616
2006,Indirect migration background,Rural regions,Somewhat concerned,0.17209,55,95,0.09578,0.24840
2007,No migration background,Urban regions,Very concerned,0.30699,3903,11021,0.29838,0.31560
2007,No migration background,Urban regions,Somewhat concerned,0.40314,5432,11021,0.39398,0.41230
2007,No migration background,Urban regions,Not concerned at all,0.13112,1686,11021,0.12482,0.13742
2007,No migration background,Rural regions,Very concerned,0.31423,2379,6478,0.30292,0.32553
2007,No migration background,Rural regions,Somewhat concerned,0.42498,3280,6478,0.41294,0.43702
2007,No migration background,Rural regions,Not concerned at all,0.10627,819,6478,0.09877,0.11378
2007,Direct migration background,Urban regions,Very concerned,0.36206,625,1708,0.33926,0.38486
2007,Direct migration background,Urban regions,Somewhat concerned,0.46356,845,1708,0.43990,0.48722
2007,Direct migration background,Urban regions,Not concerned at all,0.12517,238,1708,0.10947,0.14086
2007,Direct migration background,Rural regions,Very concerned,0.39416,172,390,0.34560,0.44272
2007,Direct migration background,Rural regions,Somewhat concerned,0.44632,181,390,0.39692,0.49572
2007,Direct migration background,Rural regions,Not concerned at all,0.10154,37,390,0.07153,0.13156
2007,Indirect migration background,Urban regions,Very concerned,0.18168,253,663,0.15231,0.21105
2007,Indirect migration background,Urban regions,Somewhat concerned,0.23941,304,663,0.20691,0.27192
2007,Indirect migration background,Urban regions,Not concerned at all,0.07399,106,663,0.05405,0.09393
2007,Indirect migration background,Rural regions,Very concerned,0.12173,33,93,0.05491,0.18854
2007,Indirect migration background,Rural regions,Somewhat concerned,0.20672,60,93,0.12397,0.28947
2008,No migration background,Urban regions,Very concerned,0.26850,3207,10455,0.26000,0.27699
2008,No migration background,Urban regions,Somewhat concerned,0.43645,5448,10455,0.42694,0.44595
2008,No migration background,Urban regions,Not concerned at all,0.14544,1800,10455,0.13869,0.15220
2008,No migration background,Rural regions,Very concerned,0.28455,1967,6127,0.27325,0.29585
2008,No migration background,Rural regions,Somewhat concerned,0.43786,3260,6127,0.42544,0.45028
2008,No migration background,Rural regions,Not concerned at all,0.12458,900,6127,0.11631,0.13285
2008,Direct migration background,Urban regions,Very concerned,0.36727,577,1552,0.34328,0.39126
2008,Direct migration background,Urban regions,Somewhat concerned,0.46414,743,1552,0.43932,0.48896
2008,Direct migration background,Urban regions,Not concerned at all,0.14000,232,1552,0.12273,0.15727
2008,Direct migration background,Rural regions,Very concerned,0.33469,133,345,0.28483,0.38456
2008,Direct migration background,Rural regions,Somewhat concerned,0.46181,164,345,0.40913,0.51450
2008,Direct migration background,Rural regions,Not concerned at all,0.16720,48,345,0.12777,0.20663
2008,Indirect migration background,Urban regions,Very concerned,0.16032,209,652,0.13213,0.18850
2008,Indirect migration background,Urban regions,Somewhat concerned,0.24341,316,652,0.21045,0.27638
2008,Indirect migration background,Urban regions,Not concerned at all,0.09903,127,652,0.07608,0.12197
2008,Indirect migration background,Rural regions,Very concerned,0.14460,32,85,0.06939,0.21981
2008,Indirect migration background,Rural regions,Somewhat concerned,0.23293,53,85,0.14254,0.32333
2009,No migration background,Urban regions,Very concerned,0.25449,2812,9749,0.24584,0.26314
2009,No migration background,Urban regions,Somewhat concerned,0.45129,5263,9749,0.44142,0.46117
2009,No migration background,Urban regions,Not concerned at all,0.14597,1674,9749,0.13896,0.15298
2009,No migration background,Rural regions,Very concerned,0.27491,1825,5844,0.26346,0.28635
2009,No migration background,Rural regions,Somewhat concerned,0.44300,3129,5844,0.43026,0.45573
2009,No migration background,Rural regions,Not concerned at all,0.13270,890,5844,0.12401,0.14140
2009,Direct migration background,Urban regions,Very concerned,0.37805,485,1340,0.35208,0.40402
2009,Direct migration background,Urban regions,Somewhat concerned,0.46789,666,1340,0.44116,0.49461
2009,Direct migration background,Urban regions,Not concerned at all,0.12858,189,1340,0.11065,0.14651
2009,Direct migration background,Rural regions,Very concerned,0.35158,116,315,0.29877,0.40440
2009,Direct migration background,Rural regions,Somewhat concerned,0.42594,147,315,0.37125,0.48064
2009,Direct migration background,Rural regions,Not concerned at all,0.19140,52,315,0.14788,0.23491
2009,Indirect migration background,Urban regions,Very concerned,0.16030,190,589,0.13065,0.18996
2009,Indirect migration background,Urban regions,Somewhat concerned,0.29123,306,589,0.25450,0.32795
2009,Indirect migration background,Urban regions,Not concerned at all,0.08233,93,589,0.06012,0.10455
2009,Indirect migration background,Rural regions,Somewhat concerned,0.35484,70,70,0.24195,0.46774
2010,No migration background,Urban regions,Very concerned,0.25906,3608,12373,0.25134,0.26678
2010,No migration background,Urban regions,Somewhat concerned,0.44344,6584,12373,0.43469,0.45219
2010,No migration background,Urban regions,Not concerned at all,0.15834,2181,12373,0.15190,0.16477
2010,No migration background,Rural regions,Very concerned,0.28921,2387,7446,0.27891,0.29951
2010,No migration background,Rural regions,Somewhat concerned,0.44157,3931,7446,0.43029,0.45285
2010,No migration background,Rural regions,Not concerned at all,0.12448,1128,7446,0.11698,0.13198
2010,Direct migration background,Urban regions,Very concerned,0.36378,853,2330,0.34424,0.38331
2010,Direct migration background,Urban regions,Somewhat concerned,0.46641,1146,2330,0.44614,0.48667
2010,Direct migration background,Urban regions,Not concerned at all,0.13194,331,2330,0.11819,0.14568
2010,Direct migration background,Rural regions,Very concerned,0.33559,238,632,0.29875,0.37244
2010,Direct migration background,Rural regions,Somewhat concerned,0.49933,315,632,0.46032,0.53834
2010,Direct migration background,Rural regions,Not concerned at all,0.13311,79,632,0.10661,0.15962
2010,Indirect migration background,Urban regions,Very concerned,0.14055,293,894,0.11776,0.16335
2010,Indirect migration background,Urban regions,Somewhat concerned,0.23879,461,894,0.21082,0.26675
2010,Indirect migration background,Urban regions,Not concerned at all,0.08973,140,894,0.07098,0.10847
2010,Indirect migration background,Rural regions,Very concerned,0.09705,60,192,0.05507,0.13904
2010,Indirect migration background,Rural regions,Somewhat concerned,0.24668,99,192,0.18554,0.30781
2010,Indirect migration background,Rural regions,Not concerned at all,0.08660,33,192,0.04671,0.12649
2011,No migration background,Urban regions,Very concerned,0.26020,3650,11091,0.25204,0.26837
2011,No migration background,Urban regions,Somewhat concerned,0.40018,5653,11091,0.39106,0.40930
2011,No migration background,Urban regions,Not concerned at all,0.12924,1788,11091,0.12299,0.13548
2011,No migration background,Rural regions,Very concerned,0.27370,2203,6624,0.26297,0.28444
2011,No migration background,Rural regions,Somewhat concerned,0.37942,3383,6624,0.36773,0.39110
2011,No migration background,Rural regions,Not concerned at all,0.11517,1038,6624,0.10748,0.12286
2011,Direct migration background,Urban regions,Very concerned,0.28464,560,1518,0.26194,0.30735
2011,Direct migration background,Urban regions,Somewhat concerned,0.41035,748,1518,0.38560,0.43511
2011,Direct migration background,Urban regions,Not concerned at all,0.10733,210,1518,0.09175,0.12290
2011,Direct migration background,Rural regions,Very concerned,0.29833,171,456,0.25629,0.34037
2011,Direct migration background,Rural regions,Somewhat concerned,0.42584,233,456,0.38040,0.47127
2011,Direct migration background,Rural regions,Not concerned at all,0.09360,52,456,0.06683,0.12036
2011,Indirect migration background,Urban regions,Very concerned,0.13250,223,649,0.10640,0.15861
2011,Indirect migration background,Urban regions,Somewhat concerned,0.19113,322,649,0.16086,0.22141
2011,Indirect migration background,Urban regions,Not concerned at all,0.07388,104,649,0.05374,0.09402
2011,Indirect migration background,Rural regions,Very concerned,0.12304,43,118,0.06352,0.18256
2011,Indirect migration background,Rural regions,Somewhat concerned,0.18701,75,118,0.11635,0.25766
2012,No migration background,Urban regions,Very concerned,0.24483,3449,10889,0.23675,0.25290
2012,No migration background,Urban regions,Somewhat concerned,0.41024,5569,10889,0.40100,0.41948
2012,No migration background,Urban regions,Not concerned at all,0.14010,1871,10889,0.13358,0.14662
2012,No migration background,Rural regions,Very concerned,0.25414,2163,6733,0.24374,0.26454
2012,No migration background,Rural regions,Somewhat concerned,0.39264,3414,6733,0.38097,0.40430
2012,No migration background,Rural regions,Not concerned at all,0.13665,1156,6733,0.12844,0.14485
2012,Direct migration background,Urban regions,Very concerned,0.29566,545,1488,0.27246,0.31885
2012,Direct migration background,Urban regions,Somewhat concerned,0.41889,724,1488,0.39382,0.44397
2012,Direct migration background,Urban regions,Not concerned at all,0.11606,219,1488,0.09978,0.13234
2012,Direct migration background,Rural regions,Very concerned,0.30706,196,495,0.26638,0.34773
2012,Direct migration background,Rural regions,Somewhat concerned,0.39411,237,495,0.35102,0.43721
2012,Direct migration background,Rural regions,Not concerned at all,0.12732,62,495,0.09792,0.15671
2012,Indirect migration background,Urban regions,Very concerned,0.10694,197,629,0.08277,0.13111
2012,Indirect migration background,Urban regions,Somewhat concerned,0.19082,278,629,0.16009,0.22156
2012,Indirect migration background,Urban regions,Not concerned at all,0.10479,154,629,0.08084,0.12875
2012,Indirect migration background,Rural regions,Very concerned,0.12102,48,125,0.06361,0.17842
2012,Indirect migration background,Rural regions,Somewhat concerned,0.19566,77,125,0.12584,0.26549
2013,No migration background,Urban regions,Very concerned,0.23463,3008,10137,0.22638,0.24288
2013,No migration background,Urban regions,Somewhat concerned,0.41173,5305,10137,0.40215,0.42131
2013,No migration background,Urban regions,Not concerned at all,0.14498,1824,10137,0.13812,0.15183
2013,No migration background,Rural regions,Very concerned,0.23741,1895,6202,0.22682,0.24800
2013,No migration background,Rural regions,Somewhat concerned,0.40748,3242,6202,0.39525,0.41971
2013,No migration background,Rural regions,Not concerned at all,0.13474,1065,6202,0.12624,0.14324
2013,Direct migration background,Urban regions,Very concerned,0.15820,431,1311,0.13844,0.17796
2013,Direct migration background,Urban regions,Somewhat concerned,0.25002,667,1311,0.22657,0.27347
2013,Direct migration background,Urban regions,Not concerned at all,0.08345,213,1311,0.06847,0.09843
2013,Direct migration background,Rural regions,Very concerned,0.16876,141,416,0.13272,0.20479
2013,Direct migration background,Rural regions,Somewhat concerned,0.26791,216,416,0.22530,0.31052
2013,Direct migration background,Rural regions,Not concerned at all,0.08728,59,416,0.06012,0.11443
2013,Indirect migration background,Urban regions,Very concerned,0.05000,153,561,0.03195,0.06805
2013,Indirect migration background,Urban regions,Somewhat concerned,0.11649,295,561,0.08992,0.14306
2013,Indirect migration background,Urban regions,Not concerned at all,0.06218,113,561,0.04218,0.08218
2013,Indirect migration background,Rural regions,Very concerned,0.08019,42,107,0.02848,0.13189
2013,Indirect migration background,Rural regions,Somewhat concerned,0.15066,65,107,0.08256,0.21876
2014,No migration background,Urban regions,Very concerned,0.32104,4691,12273,0.31278,0.32930
2014,No migration background,Urban regions,Somewhat concerned,0.41522,5902,12273,0.40650,0.42394
2014,No migration background,Urban regions,Not concerned at all,0.12113,1680,12273,0.11535,0.12690
2014,No migration background,Rural regions,Very concerned,0.29613,2743,7746,0.28596,0.30630
2014,No migration background,Rural regions,Somewhat concerned,0.43179,3868,7746,0.42076,0.44282
2014,No migration background,Rural regions,Not concerned at all,0.12670,1135,7746,0.11929,0.13411
2014,Direct migration background,Urban regions,Very concerned,0.42303,1817,3930,0.40758,0.43847
2014,Direct migration background,Urban regions,Somewhat concerned,0.41824,1653,3930,0.40281,0.43366
2014,Direct migration background,Urban regions,Not concerned at all,0.11677,460,3930,0.10673,0.12681
2014,Direct migration background,Rural regions,Very concerned,0.37327,568,1306,0.34703,0.39951
2014,Direct migration background,Rural regions,Somewhat concerned,0.45095,609,1306,0.42395,0.47795
2014,Direct migration background,Rural regions,Not concerned at all,0.12399,129,1306,0.10611,0.14187
2014,Indirect migration background,Urban regions,Very concerned,0.19322,604,1380,0.17238,0.21406
2014,Indirect migration background,Urban regions,Somewhat concerned,0.20183,571,1380,0.18065,0.22302
2014,Indirect migration background,Urban regions,Not concerned at all,0.09672,205,1380,0.08112,0.11232
2014,Indirect migration background,Rural regions,Very concerned,0.18017,108,308,0.13718,0.22316
2014,Indirect migration background,Rural regions,Somewhat concerned,0.24228,153,308,0.19435,0.29021
2014,Indirect migration background,Rural regions,Not concerned at all,0.06018,47,308,0.03358,0.08679
2015,No migration background,Urban regions,Very concerned,0.41255,5577,11557,0.40357,0.42153
2015,No migration background,Urban regions,Somewhat concerned,0.38038,5101,11557,0.37153,0.38924
2015,No migration background,Urban regions,Not concerned at all,0.06483,879,11557,0.06034,0.06932
2015,No migration background,Rural regions,Very concerned,0.38893,3335,7341,0.37777,0.40008
2015,No migration background,Rural regions,Somewhat concerned,0.37618,3267,7341,0.36510,0.38726
2015,No migration background,Rural regions,Not concerned at all,0.08040,739,7341,0.07418,0.08662
2015,Direct migration background,Urban regions,Very concerned,0.41072,1600,3321,0.39399,0.42746
2015,Direct migration background,Urban regions,Somewhat concerned,0.34439,1404,3321,0.32823,0.36055
2015,Direct migration background,Urban regions,Not concerned at all,0.07602,317,3321,0.06700,0.08503
2015,Direct migration background,Rural regions,Very concerned,0.44902,584,1126,0.41995,0.47809
2015,Direct migration background,Rural regions,Somewhat concerned,0.29639,428,1126,0.26971,0.32308
2015,Direct migration background,Rural regions,Not concerned at all,0.07648,114,1126,0.06095,0.09201
2015,Indirect migration background,Urban regions,Very concerned,0.22316,604,1244,0.20002,0.24631
2015,Indirect migration background,Urban regions,Somewhat concerned,0.21606,526,1244,0.19318,0.23893
2015,Indirect migration background,Urban regions,Not concerned at all,0.04694,114,1244,0.03518,0.05870
2015,Indirect migration background,Rural regions,Very concerned,0.20825,133,289,0.16135,0.25514
2015,Indirect migration background,Rural regions,Somewhat concerned,0.20139,120,289,0.15508,0.24771
2015,Indirect migration background,Rural regions,Not concerned at all,0.04793,36,289,0.02326,0.07261
2016,No migration background,Urban regions,Very concerned,0.48395,6194,10819,0.47454,0.49337
2016,No migration background,Urban regions,Somewhat concerned,0.32715,4065,10819,0.31830,0.33599
2016,No migration background,Urban regions,Not concerned at all,0.04727,560,10819,0.04327,0.05126
2016,No migration background,Rural regions,Very concerned,0.47543,3787,6877,0.46363,0.48724
2016,No migration background,Rural regions,Somewhat concerned,0.31741,2626,6877,0.30640,0.32841
2016,No migration background,Rural regions,Not concerned at all,0.05827,464,6877,0.05273,0.06381
2016,Direct migration background,Urban regions,Very concerned,0.50100,1938,3646,0.48477,0.51723
2016,Direct migration background,Urban regions,Somewhat concerned,0.33174,1416,3646,0.31645,0.34702
2016,Direct migration background,Urban regions,Not concerned at all,0.07017,292,3646,0.06188,0.07846
2016,Direct migration background,Rural regions,Very concerned,0.48116,701,1275,0.45372,0.50860
2016,Direct migration background,Rural regions,Somewhat concerned,0.31598,449,1275,0.29045,0.34151
2016,Direct migration background,Rural regions,Not concerned at all,0.08420,125,1275,0.06895,0.09945
2016,Indirect migration background,Urban regions,Very concerned,0.23370,624,1162,0.20936,0.25804
2016,Indirect migration background,Urban regions,Somewhat concerned,0.22463,458,1162,0.20063,0.24864
2016,Indirect migration background,Urban regions,Not concerned at all,0.04505,80,1162,0.03312,0.05698
2016,Indirect migration background,Rural regions,Very concerned,0.22540,149,289,0.17714,0.27365
2016,Indirect migration background,Rural regions,Somewhat concerned,0.18883,107,289,0.14363,0.23403
2016,Indirect migration background,Rural regions,Not concerned at all,0.05301,33,289,0.02713,0.07889
2017,No migration background,Urban regions,Very concerned,0.49280,6967,12245,0.48394,0.50166
2017,No migration background,Urban regions,Somewhat concerned,0.31975,4591,12245,0.31149,0.32801
2017,No migration background,Urban regions,Not concerned at all,0.04841,687,12245,0.04461,0.05221
2017,No migration background,Rural regions,Very concerned,0.49277,4545,7774,0.48166,0.50389
2017,No migration background,Rural regions,Somewhat concerned,0.29932,2718,7774,0.28914,0.30950
2017,No migration background,Rural regions,Not concerned at all,0.05550,511,7774,0.05041,0.06059
2017,Direct migration background,Urban regions,Very concerned,0.51619,1984,3532,0.49971,0.53268
2017,Direct migration background,Urban regions,Somewhat concerned,0.31163,1277,3532,0.29635,0.32691
2017,Direct migration background,Urban regions,Not concerned at all,0.07683,271,3532,0.06805,0.08562
2017,Direct migration background,Rural regions,Very concerned,0.46135,676,1249,0.43369,0.48901
2017,Direct migration background,Rural regions,Somewhat concerned,0.31332,438,1249,0.28759,0.33906
2017,Direct migration background,Rural regions,Not concerned at all,0.09419,135,1249,0.07798,0.11040
2017,Indirect migration background,Urban regions,Very concerned,0.28517,762,1331,0.26090,0.30943
2017,Indirect migration background,Urban regions,Somewhat concerned,0.18288,465,1331,0.16211,0.20366
2017,Indirect migration background,Urban regions,Not concerned at all,0.04190,104,1331,0.03113,0.05267
2017,Indirect migration background,Rural regions,Very concerned,0.21986,152,254,0.16883,0.27090
2017,Indirect migration background,Rural regions,Somewhat concerned,0.20268,102,254,0.15314,0.25221
2018,No migration background,Urban regions,Very concerned,0.40917,5593,11914,0.40034,0.41800
2018,No migration background,Urban regions,Somewhat concerned,0.38883,5396,11914,0.38007,0.39758
2018,No migration background,Urban regions,Not concerned at all,0.06848,925,11914,0.06395,0.07302
2018,No migration background,Rural regions,Very concerned,0.39402,3389,7439,0.38291,0.40512
2018,No migration background,Rural regions,Somewhat concerned,0.38045,3326,7439,0.36941,0.39148
2018,No migration background,Rural regions,Not concerned at all,0.07737,724,7439,0.07130,0.08344
2018,Direct migration background,Urban regions,Very concerned,0.39208,1496,3418,0.37571,0.40845
2018,Direct migration background,Urban regions,Somewhat concerned,0.41960,1536,3418,0.40305,0.43615
2018,Direct migration background,Urban regions,Not concerned at all,0.09169,386,3418,0.08202,0.10137
2018,Direct migration background,Rural regions,Very concerned,0.35638,510,1172,0.32895,0.38381
2018,Direct migration background,Rural regions,Somewhat concerned,0.39684,505,1172,0.36882,0.42486
2018,Direct migration background,Rural regions,Not concerned at all,0.12175,157,1172,0.10302,0.14048
2018,Indirect migration background,Urban regions,Very concerned,0.23610,603,1313,0.21312,0.25908
2018,Indirect migration background,Urban regions,Somewhat concerned,0.22441,560,1313,0.20183,0.24698
2018,Indirect migration background,Urban regions,Not concerned at all,0.06039,150,1313,0.04750,0.07328
2018,Indirect migration background,Rural regions,Very concerned,0.21177,126,299,0.16539,0.25816
2018,Indirect migration background,Rural regions,Somewhat concerned,0.20815,132,299,0.16206,0.25425
2018,Indirect migration background,Rural regions,Not concerned at all,0.06579,41,299,0.03764,0.09394
2019,No migration background,Urban regions,Very concerned,0.42049,6038,12141,0.41171,0.42927
2019,No migration background,Urban regions,Somewhat concerned,0.37900,5294,12141,0.37037,0.38763
2019,No migration background,Urban regions,Not concerned at all,0.06214,809,12141,0.05785,0.06644
2019,No migration background,Rural regions,Very concerned,0.42831,3711,7424,0.41706,0.43957
2019,No migration background,Rural regions,Somewhat concerned,0.35379,3165,7424,0.34291,0.36466
2019,No migration background,Rural regions,Not concerned at all,0.06467,548,7424,0.05907,0.07026
2019,Direct migration background,Urban regions,Very concerned,0.46164,1492,2947,0.44364,0.47964
2019,Direct migration background,Urban regions,Somewhat concerned,0.36698,1192,2947,0.34958,0.38439
2019,Direct migration background,Urban regions,Not concerned at all,0.07413,263,2947,0.06467,0.08359
2019,Direct migration background,Rural regions,Very concerned,0.40312,480,1018,0.37298,0.43327
2019,Direct migration background,Rural regions,Somewhat concerned,0.35649,422,1018,0.32705,0.38593
2019,Direct migration background,Rural regions,Not concerned at all,0.09849,116,1018,0.08018,0.11681
2019,Indirect migration background,Urban regions,Very concerned,0.22584,603,1237,0.20253,0.24915
2019,Indirect migration background,Urban regions,Somewhat concerned,0.23714,515,1237,0.21343,0.26085
2019,Indirect migration background,Urban regions,Not concerned at all,0.04806,119,1237,0.03613,0.05998
2019,Indirect migration background,Rural regions,Very concerned,0.19616,120,289,0.15030,0.24202
2019,Indirect migration background,Rural regions,Somewhat concerned,0.19424,131,289,0.14855,0.23994
2019,Indirect migration background,Rural regions,Not concerned at all,0.09119,38,289,0.05794,0.12444
2020,No migration background,Urban regions,Very concerned,0.33737,4464,11558,0.32875,0.34599
2020,No migration background,Urban regions,Somewhat concerned,0.42792,5819,11558,0.41889,0.43694
2020,No migration background,Urban regions,Not concerned at all,0.09304,1275,11558,0.08774,0.09834
2020,No migration background,Rural regions,Very concerned,0.34545,2739,6897,0.33423,0.35668
2020,No migration background,Rural regions,Somewhat concerned,0.40670,3392,6897,0.39511,0.41830
2020,No migration background,Rural regions,Not concerned at all,0.08843,766,6897,0.08173,0.09513
2020,Direct migration background,Urban regions,Very concerned,0.32898,1450,4158,0.31470,0.34326
2020,Direct migration background,Urban regions,Somewhat concerned,0.45469,2014,4158,0.43956,0.46983
2020,Direct migration background,Urban regions,Not concerned at all,0.10834,694,4158,0.09889,0.11779
2020,Direct migration background,Rural regions,Very concerned,0.30824,469,1376,0.28383,0.33264
2020,Direct migration background,Rural regions,Somewhat concerned,0.41844,644,1376,0.39237,0.44452
2020,Direct migration background,Rural regions,Not concerned at all,0.13343,263,1376,0.11546,0.15141
2020,Indirect migration background,Urban regions,Very concerned,0.19972,481,1241,0.17747,0.22198
2020,Indirect migration background,Urban regions,Somewhat concerned,0.24072,584,1241,0.21693,0.26452
2020,Indirect migration background,Urban regions,Not concerned at all,0.07069,176,1241,0.05642,0.08496
2020,Indirect migration background,Rural regions,Very concerned,0.16058,112,290,0.11825,0.20291
2020,Indirect migration background,Rural regions,Somewhat concerned,0.21132,128,290,0.16426,0.25839
2020,Indirect migration background,Rural regions,Not concerned at all,0.08660,50,290,0.05417,0.11902
2021,No migration background,Urban regions,Very concerned,0.36712,3512,8295,0.35674,0.37749
2021,No migration background,Urban regions,Somewhat concerned,0.40754,4058,8295,0.39697,0.41812
2021,No migration background,Urban regions,Not concerned at all,0.08228,725,8295,0.07637,0.08819
2021,No migration background,Rural regions,Very concerned,0.39319,2156,4842,0.37943,0.40695
2021,No migration background,Rural regions,Somewhat concerned,0.38871,2223,4842,0.37498,0.40245
2021,No migration background,Rural regions,Not concerned at all,0.06945,463,4842,0.06229,0.07662
2021,Direct migration background,Urban regions,Very concerned,0.42177,1103,2343,0.40176,0.44177
2021,Direct migration background,Urban regions,Somewhat concerned,0.35790,982,2343,0.33849,0.37732
2021,Direct migration background,Urban regions,Not concerned at all,0.08866,258,2343,0.07714,0.10017
2021,Direct migration background,Rural regions,Very concerned,0.30726,299,738,0.27396,0.34057
2021,Direct migration background,Rural regions,Somewhat concerned,0.42204,338,738,0.38639,0.45770
2021,Direct migration background,Rural regions,Not concerned at all,0.12711,101,738,0.10306,0.15116
2021,Indirect migration background,Urban regions,Very concerned,0.19940,315,738,0.17055,0.22825
2021,Indirect migration background,Urban regions,Somewhat concerned,0.22081,345,738,0.19086,0.25076
2021,Indirect migration background,Urban regions,Not concerned at all,0.05941,78,738,0.04234,0.07647
2021,Indirect migration background,Rural regions,Very concerned,0.20686,77,162,0.14429,0.26942
2021,Indirect migration background,Rural regions,Somewhat concerned,0.12093,85,162,0.07057,0.17129
2022,No migration background,Urban regions,Very concerned,0.56802,7521,11279,0.55888,0.57716
2022,No migration background,Urban regions,Somewhat concerned,0.23795,3320,11279,0.23009,0.24580
2022,No migration background,Urban regions,Not concerned at all,0.03670,438,11279,0.03323,0.04017
2022,No migration background,Rural regions,Very concerned,0.59398,4663,6991,0.58247,0.60549
2022,No migration background,Rural regions,Somewhat concerned,0.21881,2014,6991,0.20912,0.22851
2022,No migration background,Rural regions,Not concerned at all,0.03448,314,6991,0.03020,0.03876
2022,Direct migration background,Urban regions,Very concerned,0.55020,3009,5255,0.53675,0.56365
2022,Direct migration background,Urban regions,Somewhat concerned,0.26179,1788,5255,0.24990,0.27367
2022,Direct migration background,Urban regions,Not concerned at all,0.05966,458,5255,0.05325,0.06606
2022,Direct migration background,Rural regions,Very concerned,0.50379,599,1052,0.47356,0.53401
2022,Direct migration background,Rural regions,Somewhat concerned,0.27808,346,1052,0.25100,0.30517
2022,Direct migration background,Rural regions,Not concerned at all,0.08537,107,1052,0.06847,0.10226
2022,Indirect migration background,Urban regions,Very concerned,0.33155,684,1109,0.30383,0.35927
2022,Indirect migration background,Urban regions,Somewhat concerned,0.18279,355,1109,0.16003,0.20555
2022,Indirect migration background,Urban regions,Not concerned at all,0.03511,70,1109,0.02427,0.04595
2022,Indirect migration background,Rural regions,Very concerned,0.34888,222,319,0.29650,0.40127
2022,Indirect migration background,Rural regions,Somewhat concerned,0.12204,97,319,0.08606,0.15802
