year,regtyp,sex,plh0038,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Rural regions,female,Not concerned at all,0.13276,472,3556,0.12160,0.14391
2014,Urban regions,male,Very concerned,0.33595,2849,8039,0.32563,0.34628
2014,Urban regions,male,Somewhat concerned,0.48006,3778,8039,0.46913,0.49098
2014,Urban regions,male,Not concerned at all,0.18399,1412,8039,0.17552,0.19246
2014,Urban regions,female,Very concerned,0.43421,4263,9544,0.42426,0.44415
2014,Urban regions,female,Somewhat concerned,0.46437,4348,9544,0.45436,0.47437
2014,Urban regions,female,Not concerned at all,0.10143,933,9544,0.09537,0.10748
2014,Rural regions,male,Very concerned,0.29798,1375,4338,0.28436,0.31159
2014,Rural regions,male,Somewhat concerned,0.51440,2208,4338,0.49953,0.52928
2014,Rural regions,male,Not concerned at all,0.18762,755,4338,0.17600,0.19924
2014,Rural regions,female,Very concerned,0.40480,2044,5022,0.39122,0.41838
2014,Rural regions,female,Somewhat concerned,0.49044,2422,5022,0.47662,0.50427
2014,Rural regions,female,Not concerned at all,0.10476,556,5022,0.09629,0.11323
2015,Urban regions,male,Very concerned,0.43400,3215,7350,0.42267,0.44533
2015,Urban regions,male,Somewhat concerned,0.46735,3384,7350,0.45594,0.47876
2015,Urban regions,male,Not concerned at all,0.09865,751,7350,0.09183,0.10546
2015,Urban regions,female,Very concerned,0.52673,4566,8772,0.51628,0.53718
2015,Urban regions,female,Somewhat concerned,0.41228,3647,8772,0.40198,0.42258
2015,Urban regions,female,Not concerned at all,0.06099,559,8772,0.05598,0.06600
2015,Rural regions,male,Very concerned,0.41030,1694,4038,0.39512,0.42547
2015,Rural regions,male,Somewhat concerned,0.46331,1837,4038,0.44793,0.47870
2015,Rural regions,male,Not concerned at all,0.12639,507,4038,0.11614,0.13664
2015,Rural regions,female,Very concerned,0.52275,2358,4718,0.50850,0.53700
2015,Rural regions,female,Somewhat concerned,0.41240,1978,4718,0.39835,0.42645
2015,Rural regions,female,Not concerned at all,0.06485,382,4718,0.05782,0.07188
2016,Urban regions,male,Very concerned,0.48912,3530,7107,0.47750,0.50074
2016,Urban regions,male,Somewhat concerned,0.42569,2979,7107,0.41419,0.43719
2016,Urban regions,male,Not concerned at all,0.08519,598,7107,0.07870,0.09168
2016,Urban regions,female,Very concerned,0.61936,5226,8520,0.60905,0.62967
2016,Urban regions,female,Somewhat concerned,0.34235,2960,8520,0.33227,0.35243
2016,Urban regions,female,Not concerned at all,0.03829,334,8520,0.03422,0.04237
2016,Rural regions,male,Very concerned,0.48628,1911,3908,0.47061,0.50195
2016,Rural regions,male,Somewhat concerned,0.42113,1642,3908,0.40565,0.43662
2016,Rural regions,male,Not concerned at all,0.09259,355,3908,0.08350,0.10167
2016,Rural regions,female,Very concerned,0.62245,2726,4533,0.60834,0.63657
2016,Rural regions,female,Somewhat concerned,0.32496,1540,4533,0.31132,0.33859
2016,Rural regions,female,Not concerned at all,0.05259,267,4533,0.04609,0.05909
2017,Urban regions,male,Very concerned,0.50378,3868,7851,0.49272,0.51484
2017,Urban regions,male,Somewhat concerned,0.41850,3315,7851,0.40758,0.42941
2017,Urban regions,male,Not concerned at all,0.07772,668,7851,0.07180,0.08365
2017,Urban regions,female,Very concerned,0.63533,5845,9257,0.62552,0.64514
2017,Urban regions,female,Somewhat concerned,0.31581,3018,9257,0.30634,0.32528
2017,Urban regions,female,Not concerned at all,0.04886,394,9257,0.04447,0.05326
2017,Rural regions,male,Very concerned,0.50678,2228,4347,0.49191,0.52164
2017,Rural regions,male,Somewhat concerned,0.39818,1707,4347,0.38362,0.41273
2017,Rural regions,male,Not concerned at all,0.09505,412,4347,0.08633,0.10377
2017,Rural regions,female,Very concerned,0.63968,3145,4959,0.62632,0.65305
2017,Rural regions,female,Somewhat concerned,0.31485,1551,4959,0.30193,0.32778
2017,Rural regions,female,Not concerned at all,0.04546,263,4959,0.03966,0.05126
2018,Urban regions,male,Very concerned,0.41599,3111,7628,0.40492,0.42705
2018,Urban regions,male,Somewhat concerned,0.47522,3648,7628,0.46401,0.48643
2018,Urban regions,male,Not concerned at all,0.10880,869,7628,0.10181,0.11578
2018,Urban regions,female,Very concerned,0.51026,4581,9017,0.49994,0.52058
2018,Urban regions,female,Somewhat concerned,0.42631,3844,9017,0.41610,0.43651
2018,Urban regions,female,Not concerned at all,0.06343,592,9017,0.05840,0.06846
2018,Rural regions,male,Very concerned,0.39383,1650,4143,0.37895,0.40871
2018,Rural regions,male,Somewhat concerned,0.48056,1953,4143,0.46535,0.49578
2018,Rural regions,male,Not concerned at all,0.12561,540,4143,0.11551,0.13570
2018,Rural regions,female,Very concerned,0.51695,2375,4767,0.50277,0.53114
2018,Rural regions,female,Somewhat concerned,0.41417,2010,4767,0.40019,0.42815
2018,Rural regions,female,Not concerned at all,0.06888,382,4767,0.06169,0.07607
2019,No answer / don't know,male,Very concerned,0.53683,163,268,0.47702,0.59665
2019,No answer / don't know,male,Somewhat concerned,0.35748,105,268,0.30000,0.41497
2019,No answer / don't know,female,Very concerned,0.65763,168,234,0.59670,0.71856
2019,No answer / don't know,female,Somewhat concerned,0.29162,66,234,0.23325,0.34998
2019,Urban regions,male,Very concerned,0.42453,3367,7738,0.41352,0.43554
2019,Urban regions,male,Somewhat concerned,0.47606,3596,7738,0.46493,0.48719
2019,Urban regions,male,Not concerned at all,0.09941,775,7738,0.09275,0.10608
2019,Urban regions,female,Very concerned,0.54944,4766,8587,0.53892,0.55997
2019,Urban regions,female,Somewhat concerned,0.39758,3405,8587,0.38723,0.40794
2019,Urban regions,female,Not concerned at all,0.05297,416,8587,0.04823,0.05771
2019,Rural regions,male,Very concerned,0.43961,1844,4186,0.42457,0.45465
2019,Rural regions,male,Somewhat concerned,0.45008,1916,4186,0.43500,0.46515
2019,Rural regions,male,Not concerned at all,0.11031,426,4186,0.10082,0.11980
2019,Rural regions,female,Very concerned,0.55820,2467,4545,0.54376,0.57264
2019,Rural regions,female,Somewhat concerned,0.38490,1802,4545,0.37076,0.39905
2019,Rural regions,female,Not concerned at all,0.05690,276,4545,0.05016,0.06363
2020,Urban regions,male,Very concerned,0.33947,2595,8083,0.32915,0.34980
2020,Urban regions,male,Somewhat concerned,0.52030,4198,8083,0.50941,0.53119
2020,Urban regions,male,Not concerned at all,0.14023,1290,8083,0.13266,0.14780
2020,Urban regions,female,Very concerned,0.43543,3797,8867,0.42511,0.44575
2020,Urban regions,female,Somewhat concerned,0.47794,4215,8867,0.46754,0.48834
2020,Urban regions,female,Not concerned at all,0.08663,855,8867,0.08078,0.09249
2020,Rural regions,male,Very concerned,0.35156,1374,4108,0.33696,0.36616
2020,Rural regions,male,Somewhat concerned,0.50705,2096,4108,0.49176,0.52234
2020,Rural regions,male,Not concerned at all,0.14139,638,4108,0.13073,0.15204
2020,Rural regions,female,Very concerned,0.45732,1946,4455,0.44269,0.47196
2020,Rural regions,female,Somewhat concerned,0.45973,2068,4455,0.44509,0.47437
2020,Rural regions,female,Not concerned at all,0.08295,441,4455,0.07485,0.09105
2021,Urban regions,male,Very concerned,0.37717,2005,5329,0.36415,0.39018
2021,Urban regions,male,Somewhat concerned,0.49067,2668,5329,0.47724,0.50409
2021,Urban regions,male,Not concerned at all,0.13216,656,5329,0.12307,0.14126
2021,Urban regions,female,Very concerned,0.49334,2922,6040,0.48073,0.50595
2021,Urban regions,female,Somewhat concerned,0.43885,2713,6040,0.42634,0.45137
2021,Urban regions,female,Not concerned at all,0.06781,405,6040,0.06147,0.07415
2021,Rural regions,male,Very concerned,0.39630,1079,2734,0.37796,0.41464
2021,Rural regions,male,Somewhat concerned,0.48962,1297,2734,0.47088,0.50836
2021,Rural regions,male,Not concerned at all,0.11407,358,2734,0.10216,0.12599
2021,Rural regions,female,Very concerned,0.50876,1453,3037,0.49098,0.52655
2021,Rural regions,female,Somewhat concerned,0.42119,1349,3037,0.40363,0.43875
2021,Rural regions,female,Not concerned at all,0.07005,235,3037,0.06097,0.07913
2022,Urban regions,male,Very concerned,0.59522,4942,8549,0.58481,0.60562
2022,Urban regions,male,Somewhat concerned,0.33582,2979,8549,0.32580,0.34583
2022,Urban regions,male,Not concerned at all,0.06897,628,8549,0.06360,0.07434
2022,Urban regions,female,Very concerned,0.72105,6263,9084,0.71183,0.73028
2022,Urban regions,female,Somewhat concerned,0.24579,2481,9084,0.23693,0.25464
2022,Urban regions,female,Not concerned at all,0.03316,340,9084,0.02948,0.03684
2022,Rural regions,male,Very concerned,0.63794,2408,3969,0.62299,0.65290
2022,Rural regions,male,Somewhat concerned,0.29910,1293,3969,0.28485,0.31335
2022,Rural regions,male,Not concerned at all,0.06296,268,3969,0.05540,0.07051
2022,Rural regions,female,Very concerned,0.73577,3075,4415,0.72276,0.74877
2022,Rural regions,female,Somewhat concerned,0.23208,1164,4415,0.21963,0.24454
2022,Rural regions,female,Not concerned at all,0.03215,176,4415,0.02694,0.03735
