year,migback,quintil_oecd,plb0417_v2,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,Direct migration background,1st Quintile,"Yes, definitely",0.30809,150,492,0.26725,0.34893
2004,Direct migration background,2nd Quintile,"No, definitely not",0.55461,191,256,0.49361,0.61561
2004,Direct migration background,2nd Quintile,"Yes, definitely",0.28996,65,256,0.23426,0.34565
2004,Direct migration background,3rd Quintile,"No, definitely not",0.67728,107,149,0.60196,0.75261
2004,Direct migration background,3rd Quintile,"Yes, definitely",0.23923,42,149,0.17050,0.30797
2004,Direct migration background,4th Quintile,"No, definitely not",0.62700,58,58,0.50145,0.75255
2004,Direct migration background,5th Quintile,"No, definitely not",0.69832,69,69,0.58922,0.80741
2004,Indirect migration background,1st Quintile,"Yes, definitely",0.64237,64,64,0.52401,0.76072
2004,Indirect migration background,2nd Quintile,"Yes, definitely",0.56672,43,43,0.41685,0.71658
2004,Indirect migration background,3rd Quintile,"Yes, definitely",0.59741,54,54,0.46538,0.72945
2005,No migration background,1st Quintile,"No, definitely not",0.52035,688,1436,0.49450,0.54620
2005,No migration background,1st Quintile,Probably not,0.04522,65,1436,0.03447,0.05598
2005,No migration background,1st Quintile,Probably,0.07772,117,1436,0.06387,0.09157
2005,No migration background,1st Quintile,"Yes, definitely",0.35670,566,1436,0.33192,0.38149
2005,No migration background,2nd Quintile,"No, definitely not",0.73651,1110,1587,0.71483,0.75819
2005,No migration background,2nd Quintile,Probably not,0.02521,49,1587,0.01750,0.03293
2005,No migration background,2nd Quintile,Probably,0.05592,96,1587,0.04462,0.06723
2005,No migration background,2nd Quintile,"Yes, definitely",0.18235,332,1587,0.16334,0.20135
2005,No migration background,3rd Quintile,"No, definitely not",0.74362,1010,1420,0.72090,0.76633
2005,No migration background,3rd Quintile,Probably not,0.02805,40,1420,0.01946,0.03665
2005,No migration background,3rd Quintile,Probably,0.04558,76,1420,0.03473,0.05643
2005,No migration background,3rd Quintile,"Yes, definitely",0.18275,294,1420,0.16264,0.20286
2005,No migration background,4th Quintile,"No, definitely not",0.77834,980,1340,0.75609,0.80059
2005,No migration background,4th Quintile,Probably not,0.03356,43,1340,0.02392,0.04321
2005,No migration background,4th Quintile,Probably,0.05115,86,1340,0.03935,0.06295
2005,No migration background,4th Quintile,"Yes, definitely",0.13695,231,1340,0.11853,0.15536
2005,No migration background,5th Quintile,"No, definitely not",0.77718,1079,1518,0.75623,0.79812
2005,No migration background,5th Quintile,Probably not,0.03974,73,1518,0.02991,0.04957
2005,No migration background,5th Quintile,Probably,0.03803,61,1518,0.02841,0.04766
2005,No migration background,5th Quintile,"Yes, definitely",0.14505,305,1518,0.12733,0.16277
2005,Direct migration background,1st Quintile,"No, definitely not",0.55069,297,471,0.50572,0.59566
2005,Direct migration background,1st Quintile,Probably,0.11334,45,471,0.08468,0.14201
2005,Direct migration background,1st Quintile,"Yes, definitely",0.30796,129,471,0.26622,0.34969
2005,Direct migration background,2nd Quintile,"No, definitely not",0.64438,180,235,0.58305,0.70572
2005,Direct migration background,2nd Quintile,"Yes, definitely",0.21514,55,235,0.16249,0.26779
2005,Direct migration background,3rd Quintile,"No, definitely not",0.61463,94,135,0.53223,0.69704
2005,Direct migration background,3rd Quintile,"Yes, definitely",0.24050,41,135,0.16814,0.31286
2005,Direct migration background,4th Quintile,"No, definitely not",0.78001,79,79,0.68808,0.87194
2005,Direct migration background,5th Quintile,"No, definitely not",0.80803,66,66,0.71228,0.90378
2005,Indirect migration background,1st Quintile,"Yes, definitely",0.57076,65,65,0.44950,0.69203
2005,Indirect migration background,2nd Quintile,"Yes, definitely",0.58428,48,48,0.44338,0.72518
2005,Indirect migration background,3rd Quintile,"Yes, definitely",0.66789,40,40,0.52008,0.81570
2005,Indirect migration background,4th Quintile,"Yes, definitely",0.60721,35,35,0.44305,0.77137
2005,Indirect migration background,5th Quintile,"Yes, definitely",0.61833,31,31,0.44449,0.79217
2006,No migration background,1st Quintile,"No, definitely not",0.54563,649,1323,0.51879,0.57247
2006,No migration background,1st Quintile,Probably not,0.05139,73,1323,0.03949,0.06329
2006,No migration background,1st Quintile,Probably,0.07866,106,1323,0.06415,0.09318
2006,No migration background,1st Quintile,"Yes, definitely",0.32432,495,1323,0.29908,0.34955
2006,No migration background,2nd Quintile,"No, definitely not",0.77117,1095,1477,0.74974,0.79260
2006,No migration background,2nd Quintile,Probably not,0.02422,42,1477,0.01638,0.03207
2006,No migration background,2nd Quintile,Probably,0.05922,88,1477,0.04718,0.07127
2006,No migration background,2nd Quintile,"Yes, definitely",0.14539,252,1477,0.12740,0.16337
2006,No migration background,3rd Quintile,"No, definitely not",0.76968,972,1306,0.74684,0.79252
2006,No migration background,3rd Quintile,Probably not,0.03037,41,1306,0.02106,0.03968
2006,No migration background,3rd Quintile,Probably,0.05173,76,1306,0.03971,0.06374
2006,No migration background,3rd Quintile,"Yes, definitely",0.14822,217,1306,0.12894,0.16750
2006,No migration background,4th Quintile,"No, definitely not",0.78040,935,1275,0.75767,0.80313
2006,No migration background,4th Quintile,Probably not,0.02584,36,1275,0.01713,0.03455
2006,No migration background,4th Quintile,Probably,0.03934,66,1275,0.02866,0.05001
2006,No migration background,4th Quintile,"Yes, definitely",0.15442,238,1275,0.13458,0.17427
2006,No migration background,5th Quintile,"No, definitely not",0.79821,1078,1446,0.77752,0.81890
2006,No migration background,5th Quintile,Probably not,0.02872,57,1446,0.02011,0.03734
2006,No migration background,5th Quintile,Probably,0.03865,58,1446,0.02871,0.04859
2006,No migration background,5th Quintile,"Yes, definitely",0.13442,253,1446,0.11683,0.15200
2006,Direct migration background,1st Quintile,"No, definitely not",0.57740,254,404,0.52917,0.62563
2006,Direct migration background,1st Quintile,Probably,0.10991,37,404,0.07937,0.14044
2006,Direct migration background,1st Quintile,"Yes, definitely",0.28424,113,404,0.24020,0.32828
2006,Direct migration background,2nd Quintile,"No, definitely not",0.62971,171,217,0.56531,0.69410
2006,Direct migration background,2nd Quintile,"Yes, definitely",0.25503,46,217,0.19690,0.31316
2006,Direct migration background,3rd Quintile,"No, definitely not",0.68731,100,100,0.59599,0.77863
2006,Direct migration background,4th Quintile,"No, definitely not",0.55144,57,57,0.42118,0.68171
2006,Direct migration background,5th Quintile,"No, definitely not",0.74057,67,67,0.63483,0.84632
2006,Indirect migration background,1st Quintile,"Yes, definitely",0.59200,80,80,0.48363,0.70038
2006,Indirect migration background,2nd Quintile,"Yes, definitely",0.52525,31,31,0.34655,0.70394
2007,No migration background,1st Quintile,"No, definitely not",0.56959,814,1490,0.54444,0.59474
2007,No migration background,1st Quintile,Probably not,0.03534,56,1490,0.02596,0.04472
2007,No migration background,1st Quintile,Probably,0.07527,119,1490,0.06187,0.08867
2007,No migration background,1st Quintile,"Yes, definitely",0.31979,501,1490,0.29610,0.34348
2007,No migration background,2nd Quintile,"No, definitely not",0.77999,1099,1473,0.75883,0.80115
2007,No migration background,2nd Quintile,Probably not,0.02451,46,1473,0.01661,0.03241
2007,No migration background,2nd Quintile,Probably,0.04994,70,1473,0.03881,0.06106
2007,No migration background,2nd Quintile,"Yes, definitely",0.14557,258,1473,0.12755,0.16359
2007,No migration background,3rd Quintile,"No, definitely not",0.79903,1139,1458,0.77846,0.81961
2007,No migration background,3rd Quintile,Probably not,0.03625,49,1458,0.02665,0.04585
2007,No migration background,3rd Quintile,Probably,0.05688,86,1458,0.04499,0.06878
2007,No migration background,3rd Quintile,"Yes, definitely",0.10783,184,1458,0.09191,0.12376
2007,No migration background,4th Quintile,"No, definitely not",0.79312,1012,1349,0.77149,0.81474
2007,No migration background,4th Quintile,Probably not,0.02982,43,1349,0.02074,0.03890
2007,No migration background,4th Quintile,Probably,0.04522,61,1349,0.03413,0.05631
2007,No migration background,4th Quintile,"Yes, definitely",0.13184,233,1349,0.11378,0.14990
2007,No migration background,5th Quintile,"No, definitely not",0.80813,1140,1487,0.78810,0.82815
2007,No migration background,5th Quintile,Probably not,0.02913,46,1487,0.02058,0.03768
2007,No migration background,5th Quintile,Probably,0.03271,60,1487,0.02366,0.04175
2007,No migration background,5th Quintile,"Yes, definitely",0.13004,241,1487,0.11294,0.14714
2007,Direct migration background,1st Quintile,"No, definitely not",0.54637,263,403,0.49771,0.59504
2007,Direct migration background,1st Quintile,Probably,0.09646,35,403,0.06760,0.12533
2007,Direct migration background,1st Quintile,"Yes, definitely",0.30488,105,403,0.25988,0.34988
2007,Direct migration background,2nd Quintile,"No, definitely not",0.61879,154,205,0.55214,0.68544
2007,Direct migration background,2nd Quintile,"Yes, definitely",0.24588,51,205,0.18679,0.30497
2007,Direct migration background,3rd Quintile,"No, definitely not",0.67557,103,103,0.58471,0.76642
2007,Direct migration background,4th Quintile,"No, definitely not",0.72061,66,66,0.61153,0.82969
2007,Direct migration background,5th Quintile,"No, definitely not",0.75405,64,64,0.64770,0.86039
2007,Indirect migration background,1st Quintile,"Yes, definitely",0.66348,64,64,0.54680,0.78016
2007,Indirect migration background,2nd Quintile,"Yes, definitely",0.54823,37,37,0.38566,0.71080
2008,No migration background,1st Quintile,"No, definitely not",0.58459,747,1357,0.55836,0.61082
2008,No migration background,1st Quintile,Probably not,0.04707,72,1357,0.03580,0.05834
2008,No migration background,1st Quintile,Probably,0.07239,93,1357,0.05860,0.08619
2008,No migration background,1st Quintile,"Yes, definitely",0.29595,445,1357,0.27165,0.32025
2008,No migration background,2nd Quintile,"No, definitely not",0.80297,1141,1462,0.78258,0.82337
2008,No migration background,2nd Quintile,Probably not,0.02629,39,1462,0.01809,0.03449
2008,No migration background,2nd Quintile,Probably,0.03992,62,1462,0.02988,0.04996
2008,No migration background,2nd Quintile,"Yes, definitely",0.13082,220,1462,0.11353,0.14811
2008,No migration background,3rd Quintile,"No, definitely not",0.80120,1079,1394,0.78024,0.82216
2008,No migration background,3rd Quintile,Probably not,0.03335,42,1394,0.02392,0.04278
2008,No migration background,3rd Quintile,Probably,0.03950,61,1394,0.02927,0.04973
2008,No migration background,3rd Quintile,"Yes, definitely",0.12595,212,1394,0.10853,0.14338
2008,No migration background,4th Quintile,"No, definitely not",0.79659,906,1190,0.77371,0.81947
2008,No migration background,4th Quintile,Probably not,0.02221,33,1190,0.01383,0.03058
2008,No migration background,4th Quintile,Probably,0.04229,58,1190,0.03085,0.05373
2008,No migration background,4th Quintile,"Yes, definitely",0.13892,193,1190,0.11926,0.15858
2008,No migration background,5th Quintile,"No, definitely not",0.81077,1111,1417,0.79037,0.83117
2008,No migration background,5th Quintile,Probably not,0.02806,49,1417,0.01946,0.03666
2008,No migration background,5th Quintile,Probably,0.03326,50,1417,0.02392,0.04260
2008,No migration background,5th Quintile,"Yes, definitely",0.12791,207,1417,0.11051,0.14530
2008,Direct migration background,1st Quintile,"No, definitely not",0.61891,247,372,0.56949,0.66833
2008,Direct migration background,1st Quintile,Probably,0.08135,31,372,0.05353,0.10917
2008,Direct migration background,1st Quintile,"Yes, definitely",0.26098,94,372,0.21629,0.30567
2008,Direct migration background,2nd Quintile,"No, definitely not",0.74218,136,136,0.66839,0.81597
2008,Direct migration background,3rd Quintile,"No, definitely not",0.65976,91,91,0.56188,0.75765
2008,Direct migration background,4th Quintile,"No, definitely not",0.65644,52,52,0.52610,0.78678
2008,Direct migration background,5th Quintile,"No, definitely not",0.78004,60,60,0.67434,0.88573
2008,Indirect migration background,1st Quintile,"Yes, definitely",0.70128,67,67,0.59086,0.81171
2008,Indirect migration background,3rd Quintile,"Yes, definitely",0.61250,33,33,0.44370,0.78130
2009,No migration background,1st Quintile,"No, definitely not",0.61540,788,1328,0.58923,0.64158
2009,No migration background,1st Quintile,Probably not,0.04480,60,1328,0.03367,0.05593
2009,No migration background,1st Quintile,Probably,0.09762,120,1328,0.08165,0.11359
2009,No migration background,1st Quintile,"Yes, definitely",0.24218,360,1328,0.21913,0.26523
2009,No migration background,2nd Quintile,"No, definitely not",0.79013,1133,1441,0.76909,0.81116
2009,No migration background,2nd Quintile,Probably not,0.02042,31,1441,0.01312,0.02773
2009,No migration background,2nd Quintile,Probably,0.04532,56,1441,0.03458,0.05607
2009,No migration background,2nd Quintile,"Yes, definitely",0.14413,221,1441,0.12599,0.16227
2009,No migration background,3rd Quintile,"No, definitely not",0.78794,939,1216,0.76495,0.81092
2009,No migration background,3rd Quintile,Probably not,0.02098,32,1216,0.01292,0.02904
2009,No migration background,3rd Quintile,Probably,0.03043,50,1216,0.02077,0.04009
2009,No migration background,3rd Quintile,"Yes, definitely",0.16065,195,1216,0.14000,0.18130
2009,No migration background,4th Quintile,"No, definitely not",0.79974,866,1130,0.77639,0.82308
2009,No migration background,4th Quintile,Probably not,0.02246,31,1130,0.01382,0.03111
2009,No migration background,4th Quintile,Probably,0.02528,40,1130,0.01612,0.03444
2009,No migration background,4th Quintile,"Yes, definitely",0.15252,193,1130,0.13155,0.17349
2009,No migration background,5th Quintile,"No, definitely not",0.78410,978,1264,0.76141,0.80679
2009,No migration background,5th Quintile,Probably not,0.02827,48,1264,0.01913,0.03741
2009,No migration background,5th Quintile,Probably,0.03485,44,1264,0.02473,0.04496
2009,No migration background,5th Quintile,"Yes, definitely",0.15278,194,1264,0.13294,0.17262
2009,Direct migration background,1st Quintile,"No, definitely not",0.58784,212,324,0.53415,0.64152
2009,Direct migration background,1st Quintile,Probably,0.13655,35,324,0.09910,0.17400
2009,Direct migration background,1st Quintile,"Yes, definitely",0.25889,77,324,0.21112,0.30666
2009,Direct migration background,2nd Quintile,"No, definitely not",0.73274,128,128,0.65578,0.80971
2009,Direct migration background,3rd Quintile,"No, definitely not",0.71274,62,62,0.59918,0.82629
2009,Direct migration background,4th Quintile,"No, definitely not",0.72608,51,51,0.60246,0.84970
2009,Direct migration background,5th Quintile,"No, definitely not",0.71072,53,53,0.58748,0.83396
2009,Indirect migration background,1st Quintile,"Yes, definitely",0.68330,66,66,0.57021,0.79639
2010,No migration background,1st Quintile,"No, definitely not",0.63510,691,1192,0.60776,0.66244
2010,No migration background,1st Quintile,Probably not,0.03642,49,1192,0.02578,0.04706
2010,No migration background,1st Quintile,Probably,0.07457,88,1192,0.05965,0.08949
2010,No migration background,1st Quintile,"Yes, definitely",0.25391,364,1192,0.22919,0.27863
2010,No migration background,2nd Quintile,"No, definitely not",0.82352,1061,1331,0.80303,0.84401
2010,No migration background,2nd Quintile,Probably not,0.02523,37,1331,0.01680,0.03365
2010,No migration background,2nd Quintile,Probably,0.03766,52,1331,0.02743,0.04789
2010,No migration background,2nd Quintile,"Yes, definitely",0.11359,181,1331,0.09654,0.13065
2010,No migration background,3rd Quintile,"No, definitely not",0.84107,937,1152,0.81995,0.86219
2010,No migration background,3rd Quintile,Probably,0.02019,37,1152,0.01206,0.02832
2010,No migration background,3rd Quintile,"Yes, definitely",0.12641,178,1152,0.10721,0.14561
2010,No migration background,4th Quintile,"No, definitely not",0.80289,809,1049,0.77881,0.82698
2010,No migration background,4th Quintile,Probably,0.03056,53,1049,0.02014,0.04098
2010,No migration background,4th Quintile,"Yes, definitely",0.13741,187,1049,0.11657,0.15826
2010,No migration background,5th Quintile,"No, definitely not",0.81569,891,1153,0.79330,0.83808
2010,No migration background,5th Quintile,Probably not,0.03735,41,1153,0.02640,0.04830
2010,No migration background,5th Quintile,Probably,0.02599,42,1153,0.01680,0.03517
2010,No migration background,5th Quintile,"Yes, definitely",0.12098,179,1153,0.10215,0.13981
2010,Direct migration background,1st Quintile,"No, definitely not",0.67174,200,267,0.61531,0.72818
2010,Direct migration background,1st Quintile,"Yes, definitely",0.21534,67,267,0.16594,0.26474
2010,Direct migration background,2nd Quintile,"No, definitely not",0.69734,108,108,0.61029,0.78439
2010,Direct migration background,3rd Quintile,"No, definitely not",0.67488,60,60,0.55536,0.79441
2010,Direct migration background,4th Quintile,"No, definitely not",0.84684,62,62,0.75647,0.93722
2010,Direct migration background,5th Quintile,"No, definitely not",0.75727,48,48,0.63469,0.87984
2010,Indirect migration background,1st Quintile,"Yes, definitely",0.73792,52,52,0.61722,0.85861
2010,Indirect migration background,2nd Quintile,"Yes, definitely",0.79670,43,43,0.67499,0.91842
2010,Indirect migration background,3rd Quintile,"Yes, definitely",0.59520,32,32,0.42240,0.76799
2011,No migration background,1st Quintile,"No, definitely not",0.64599,820,1810,0.62396,0.66803
2011,No migration background,1st Quintile,Probably not,0.04157,109,1810,0.03237,0.05076
2011,No migration background,1st Quintile,Probably,0.08643,228,1810,0.07348,0.09938
2011,No migration background,1st Quintile,"Yes, definitely",0.22601,653,1810,0.20674,0.24529
2011,No migration background,2nd Quintile,"No, definitely not",0.80933,992,1486,0.78935,0.82931
2011,No migration background,2nd Quintile,Probably not,0.02427,54,1486,0.01644,0.03210
2011,No migration background,2nd Quintile,Probably,0.03903,103,1486,0.02918,0.04888
2011,No migration background,2nd Quintile,"Yes, definitely",0.12738,337,1486,0.11042,0.14433
2011,No migration background,3rd Quintile,"No, definitely not",0.82769,920,1287,0.80705,0.84833
2011,No migration background,3rd Quintile,Probably not,0.02585,44,1287,0.01718,0.03452
2011,No migration background,3rd Quintile,Probably,0.02255,68,1287,0.01444,0.03067
2011,No migration background,3rd Quintile,"Yes, definitely",0.12390,255,1287,0.10590,0.14191
2011,No migration background,4th Quintile,"No, definitely not",0.81913,726,1042,0.79575,0.84251
2011,No migration background,4th Quintile,Probably not,0.02667,37,1042,0.01688,0.03646
2011,No migration background,4th Quintile,Probably,0.03745,64,1042,0.02591,0.04898
2011,No migration background,4th Quintile,"Yes, definitely",0.11675,215,1042,0.09724,0.13626
2011,No migration background,5th Quintile,"No, definitely not",0.83340,882,1158,0.81193,0.85487
2011,No migration background,5th Quintile,Probably not,0.03117,42,1158,0.02116,0.04119
2011,No migration background,5th Quintile,Probably,0.02334,52,1158,0.01464,0.03204
2011,No migration background,5th Quintile,"Yes, definitely",0.11208,182,1158,0.09390,0.13026
2011,Direct migration background,1st Quintile,"No, definitely not",0.61214,229,579,0.57241,0.65186
2011,Direct migration background,1st Quintile,Probably not,0.05509,45,579,0.03649,0.07369
2011,Direct migration background,1st Quintile,Probably,0.10911,91,579,0.08369,0.13453
2011,Direct migration background,1st Quintile,"Yes, definitely",0.22366,214,579,0.18969,0.25763
2011,Direct migration background,2nd Quintile,"No, definitely not",0.64594,118,220,0.58261,0.70928
2011,Direct migration background,2nd Quintile,Probably,0.09285,33,220,0.05441,0.13129
2011,Direct migration background,2nd Quintile,"Yes, definitely",0.20938,69,220,0.15549,0.26327
2011,Direct migration background,3rd Quintile,"No, definitely not",0.58752,65,98,0.48956,0.68549
2011,Direct migration background,3rd Quintile,"Yes, definitely",0.26483,33,98,0.17702,0.35264
2011,Direct migration background,4th Quintile,"No, definitely not",0.70638,50,50,0.57887,0.83390
2011,Direct migration background,5th Quintile,"No, definitely not",0.79039,48,48,0.67402,0.90676
2011,Indirect migration background,1st Quintile,"Yes, definitely",0.73645,107,107,0.65257,0.82032
2011,Indirect migration background,2nd Quintile,"Yes, definitely",0.64603,47,47,0.50783,0.78422
2012,No migration background,1st Quintile,"No, definitely not",0.58898,935,2143,0.56814,0.60982
2012,No migration background,1st Quintile,Probably not,0.05257,148,2143,0.04312,0.06203
2012,No migration background,1st Quintile,Probably,0.08132,252,2143,0.06975,0.09290
2012,No migration background,1st Quintile,"Yes, definitely",0.27712,808,2143,0.25817,0.29608
2012,No migration background,2nd Quintile,"No, definitely not",0.80160,1238,1760,0.78296,0.82023
2012,No migration background,2nd Quintile,Probably not,0.03142,65,1760,0.02327,0.03957
2012,No migration background,2nd Quintile,Probably,0.03637,112,1760,0.02762,0.04511
2012,No migration background,2nd Quintile,"Yes, definitely",0.13062,345,1760,0.11487,0.14637
2012,No migration background,3rd Quintile,"No, definitely not",0.79864,1041,1484,0.77823,0.81905
2012,No migration background,3rd Quintile,Probably not,0.02560,48,1484,0.01756,0.03363
2012,No migration background,3rd Quintile,Probably,0.03240,86,1484,0.02338,0.04141
2012,No migration background,3rd Quintile,"Yes, definitely",0.14337,309,1484,0.12553,0.16121
2012,No migration background,4th Quintile,"No, definitely not",0.82549,990,1323,0.80503,0.84595
2012,No migration background,4th Quintile,Probably not,0.03755,48,1323,0.02730,0.04779
2012,No migration background,4th Quintile,Probably,0.02398,57,1323,0.01573,0.03223
2012,No migration background,4th Quintile,"Yes, definitely",0.11298,228,1323,0.09592,0.13005
2012,No migration background,5th Quintile,"No, definitely not",0.78337,971,1303,0.76100,0.80575
2012,No migration background,5th Quintile,Probably not,0.04868,58,1303,0.03699,0.06037
2012,No migration background,5th Quintile,Probably,0.03352,65,1303,0.02375,0.04330
2012,No migration background,5th Quintile,"Yes, definitely",0.13442,209,1303,0.11589,0.15295
2012,Direct migration background,1st Quintile,"No, definitely not",0.60790,238,584,0.56827,0.64753
2012,Direct migration background,1st Quintile,Probably not,0.03939,48,584,0.02360,0.05518
2012,Direct migration background,1st Quintile,Probably,0.10043,98,584,0.07603,0.12483
2012,Direct migration background,1st Quintile,"Yes, definitely",0.25228,200,584,0.21702,0.28753
2012,Direct migration background,2nd Quintile,"No, definitely not",0.69017,140,232,0.63053,0.74980
2012,Direct migration background,2nd Quintile,Probably,0.11173,31,232,0.07111,0.15236
2012,Direct migration background,2nd Quintile,"Yes, definitely",0.17854,61,232,0.12916,0.22793
2012,Direct migration background,3rd Quintile,"No, definitely not",0.61942,91,123,0.53327,0.70558
2012,Direct migration background,3rd Quintile,"Yes, definitely",0.22395,32,123,0.14997,0.29792
2012,Direct migration background,4th Quintile,"No, definitely not",0.76128,59,59,0.65156,0.87099
2012,Direct migration background,5th Quintile,"No, definitely not",0.71044,53,53,0.58716,0.83372
2012,Indirect migration background,1st Quintile,Probably,0.08472,31,144,0.03908,0.13036
2012,Indirect migration background,1st Quintile,"Yes, definitely",0.73389,113,144,0.66146,0.80632
2012,Indirect migration background,2nd Quintile,"Yes, definitely",0.65837,64,64,0.54126,0.77548
2013,No migration background,1st Quintile,"No, definitely not",0.62408,1001,2104,0.60338,0.64478
2013,No migration background,1st Quintile,Probably not,0.06302,147,2104,0.05263,0.07341
2013,No migration background,1st Quintile,Probably,0.07755,231,2104,0.06612,0.08898
2013,No migration background,1st Quintile,"Yes, definitely",0.23535,725,2104,0.21722,0.25348
2013,No migration background,2nd Quintile,"No, definitely not",0.80353,1320,1832,0.78533,0.82173
2013,No migration background,2nd Quintile,Probably not,0.02861,63,1832,0.02097,0.03625
2013,No migration background,2nd Quintile,Probably,0.02911,103,1832,0.02141,0.03681
2013,No migration background,2nd Quintile,"Yes, definitely",0.13875,346,1832,0.12291,0.15458
2013,No migration background,3rd Quintile,"No, definitely not",0.81260,1198,1601,0.79347,0.83172
2013,No migration background,3rd Quintile,Probably not,0.02708,60,1601,0.01913,0.03504
2013,No migration background,3rd Quintile,Probably,0.03625,65,1601,0.02710,0.04541
2013,No migration background,3rd Quintile,"Yes, definitely",0.12407,278,1601,0.10791,0.14022
2013,No migration background,4th Quintile,"No, definitely not",0.80685,1001,1316,0.78552,0.82819
2013,No migration background,4th Quintile,Probably not,0.02652,41,1316,0.01784,0.03521
2013,No migration background,4th Quintile,Probably,0.03087,55,1316,0.02152,0.04022
2013,No migration background,4th Quintile,"Yes, definitely",0.13575,219,1316,0.11724,0.15426
2013,No migration background,5th Quintile,"No, definitely not",0.81305,1060,1353,0.79227,0.83384
2013,No migration background,5th Quintile,Probably not,0.02265,45,1353,0.01472,0.03058
2013,No migration background,5th Quintile,Probably,0.02339,48,1353,0.01534,0.03145
2013,No migration background,5th Quintile,"Yes, definitely",0.14090,200,1353,0.12235,0.15945
2013,Direct migration background,1st Quintile,"No, definitely not",0.69613,222,541,0.65734,0.73493
2013,Direct migration background,1st Quintile,Probably not,0.03790,36,541,0.02179,0.05400
2013,Direct migration background,1st Quintile,Probably,0.05404,77,541,0.03497,0.07311
2013,Direct migration background,1st Quintile,"Yes, definitely",0.21193,206,541,0.17746,0.24640
2013,Direct migration background,2nd Quintile,"No, definitely not",0.69604,145,236,0.63723,0.75485
2013,Direct migration background,2nd Quintile,Probably,0.08420,31,236,0.04870,0.11971
2013,Direct migration background,2nd Quintile,"Yes, definitely",0.16732,60,236,0.11959,0.21504
2013,Direct migration background,3rd Quintile,"No, definitely not",0.80118,94,134,0.73335,0.86901
2013,Direct migration background,3rd Quintile,"Yes, definitely",0.12563,40,134,0.06930,0.18195
2013,Direct migration background,4th Quintile,"No, definitely not",0.77151,58,58,0.66251,0.88051
2013,Direct migration background,5th Quintile,"No, definitely not",0.63020,48,48,0.49218,0.76821
2013,Indirect migration background,1st Quintile,"Yes, definitely",0.70814,110,110,0.62279,0.79348
2013,Indirect migration background,2nd Quintile,"Yes, definitely",0.62339,61,61,0.50079,0.74600
2014,No migration background,1st Quintile,"No, definitely not",0.63100,897,1831,0.60889,0.65311
2014,No migration background,1st Quintile,Probably not,0.05839,120,1831,0.04765,0.06914
2014,No migration background,1st Quintile,Probably,0.07253,203,1831,0.06064,0.08441
2014,No migration background,1st Quintile,"Yes, definitely",0.23808,611,1831,0.21857,0.25760
2014,No migration background,2nd Quintile,"No, definitely not",0.79210,1284,1743,0.77305,0.81116
2014,No migration background,2nd Quintile,Probably not,0.04365,79,1743,0.03405,0.05324
2014,No migration background,2nd Quintile,Probably,0.04103,98,1743,0.03171,0.05034
2014,No migration background,2nd Quintile,"Yes, definitely",0.12322,282,1743,0.10778,0.13865
2014,No migration background,3rd Quintile,"No, definitely not",0.81774,1150,1517,0.79831,0.83718
2014,No migration background,3rd Quintile,Probably not,0.02137,37,1517,0.01409,0.02865
2014,No migration background,3rd Quintile,Probably,0.03749,61,1517,0.02793,0.04705
2014,No migration background,3rd Quintile,"Yes, definitely",0.12340,269,1517,0.10684,0.13995
2014,No migration background,4th Quintile,"No, definitely not",0.81243,998,1297,0.79118,0.83369
2014,No migration background,4th Quintile,Probably not,0.02652,42,1297,0.01777,0.03527
2014,No migration background,4th Quintile,Probably,0.03268,55,1297,0.02300,0.04236
2014,No migration background,4th Quintile,"Yes, definitely",0.12836,202,1297,0.11015,0.14658
2014,No migration background,5th Quintile,"No, definitely not",0.80623,939,1205,0.78390,0.82856
2014,No migration background,5th Quintile,Probably not,0.02755,36,1205,0.01830,0.03679
2014,No migration background,5th Quintile,Probably,0.02876,47,1205,0.01932,0.03820
2014,No migration background,5th Quintile,"Yes, definitely",0.13746,183,1205,0.11801,0.15691
2014,Direct migration background,1st Quintile,"No, definitely not",0.48742,380,1052,0.45720,0.51763
2014,Direct migration background,1st Quintile,Probably not,0.05601,75,1052,0.04211,0.06992
2014,Direct migration background,1st Quintile,Probably,0.11811,156,1052,0.09859,0.13762
2014,Direct migration background,1st Quintile,"Yes, definitely",0.33846,441,1052,0.30986,0.36707
2014,Direct migration background,2nd Quintile,"No, definitely not",0.58810,170,384,0.53881,0.63739
2014,Direct migration background,2nd Quintile,Probably,0.05595,49,384,0.03293,0.07896
2014,Direct migration background,2nd Quintile,"Yes, definitely",0.33366,165,384,0.28643,0.38088
2014,Direct migration background,3rd Quintile,"No, definitely not",0.61848,103,185,0.54829,0.68867
2014,Direct migration background,3rd Quintile,"Yes, definitely",0.28183,82,185,0.21682,0.34684
2014,Direct migration background,4th Quintile,"No, definitely not",0.59209,57,106,0.49808,0.68609
2014,Direct migration background,4th Quintile,"Yes, definitely",0.24149,49,106,0.15962,0.32335
2014,Direct migration background,5th Quintile,"No, definitely not",0.43334,45,80,0.32407,0.54262
2014,Direct migration background,5th Quintile,"Yes, definitely",0.39357,35,80,0.28584,0.50130
2014,Indirect migration background,1st Quintile,Probably,0.10209,41,239,0.06363,0.14056
2014,Indirect migration background,1st Quintile,"Yes, definitely",0.80699,198,239,0.75685,0.85713
2014,Indirect migration background,2nd Quintile,"Yes, definitely",0.74261,81,81,0.64680,0.83841
