year,bula_h,regtyp,plb0417_v2,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,Saxony-Anhalt,Rural regions,"No, definitely not",0.72664,257,364,0.68079,0.77249
2000,Saxony-Anhalt,Rural regions,"Yes, definitely",0.19865,107,364,0.15760,0.23969
2000,Thuringa,Urban regions,"No, definitely not",0.61471,68,105,0.52118,0.70825
2000,Thuringa,Urban regions,"Yes, definitely",0.24786,37,105,0.16488,0.33084
2000,Thuringa,Rural regions,"No, definitely not",0.69887,221,312,0.64788,0.74985
2000,Thuringa,Rural regions,"Yes, definitely",0.22015,91,312,0.17410,0.26620
2001,Schleswig-Holstein,Urban regions,"No, definitely not",0.72789,84,84,0.63214,0.82364
2001,Schleswig-Holstein,Rural regions,"No, definitely not",0.65823,97,97,0.56335,0.75311
2001,Hamburg,Urban regions,"No, definitely not",0.75428,82,82,0.66052,0.84804
2001,Lower Saxony,Urban regions,"No, definitely not",0.75102,257,341,0.70506,0.79699
2001,Lower Saxony,Urban regions,"Yes, definitely",0.18605,84,341,0.14469,0.22742
2001,Lower Saxony,Rural regions,"No, definitely not",0.75159,286,398,0.70908,0.79409
2001,Lower Saxony,Rural regions,Probably,0.05874,35,398,0.03561,0.08187
2001,Lower Saxony,Rural regions,"Yes, definitely",0.15355,77,398,0.11808,0.18901
2001,Bremen,Urban regions,"No, definitely not",0.73944,45,45,0.60974,0.86914
2001,North Rhine-Westphalia,Urban regions,"No, definitely not",0.75192,1339,1901,0.73250,0.77134
2001,North Rhine-Westphalia,Urban regions,Probably not,0.03336,74,1901,0.02528,0.04143
2001,North Rhine-Westphalia,Urban regions,Probably,0.05760,124,1901,0.04712,0.06808
2001,North Rhine-Westphalia,Urban regions,"Yes, definitely",0.15712,364,1901,0.14076,0.17349
2001,Hesse,Urban regions,"No, definitely not",0.71486,316,456,0.67338,0.75635
2001,Hesse,Urban regions,Probably,0.06272,41,456,0.04044,0.08500
2001,Hesse,Urban regions,"Yes, definitely",0.18507,99,456,0.14938,0.22075
2001,Hesse,Rural regions,"No, definitely not",0.70448,84,115,0.62072,0.78824
2001,Hesse,Rural regions,"Yes, definitely",0.20019,31,115,0.12674,0.27364
2001,"Rhineland-Palatinate, Saarland",Urban regions,"No, definitely not",0.71100,320,459,0.66949,0.75252
2001,"Rhineland-Palatinate, Saarland",Urban regions,Probably,0.04904,34,459,0.02926,0.06882
2001,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, definitely",0.19805,105,459,0.16155,0.23455
2001,"Rhineland-Palatinate, Saarland",Rural regions,"No, definitely not",0.74641,94,94,0.65799,0.83484
2001,Baden-Wuerttemberg,Urban regions,"No, definitely not",0.73514,604,886,0.70607,0.76421
2001,Baden-Wuerttemberg,Urban regions,Probably not,0.03927,41,886,0.02647,0.05207
2001,Baden-Wuerttemberg,Urban regions,Probably,0.07070,67,886,0.05381,0.08759
2001,Baden-Wuerttemberg,Urban regions,"Yes, definitely",0.15489,174,886,0.13106,0.17873
2001,Baden-Wuerttemberg,Rural regions,"No, definitely not",0.75906,69,69,0.65742,0.86071
2001,Bavaria,Urban regions,"No, definitely not",0.72854,391,531,0.69068,0.76640
2001,Bavaria,Urban regions,Probably,0.04833,36,531,0.03007,0.06659
2001,Bavaria,Urban regions,"Yes, definitely",0.17136,104,531,0.13928,0.20344
2001,Bavaria,Rural regions,"No, definitely not",0.74803,417,569,0.71233,0.78374
2001,Bavaria,Rural regions,Probably,0.04904,34,569,0.03128,0.06680
2001,Bavaria,Rural regions,"Yes, definitely",0.17128,118,569,0.14030,0.20227
2001,Berlin,Urban regions,"No, definitely not",0.63778,190,279,0.58128,0.69428
2001,Berlin,Urban regions,"Yes, definitely",0.23911,89,279,0.18897,0.28925
2001,Brandenburg,Rural regions,"No, definitely not",0.71228,266,370,0.66609,0.75847
2001,Brandenburg,Rural regions,"Yes, definitely",0.21841,104,370,0.17626,0.26057
2001,Mecklenburg-Western Pomerania,Rural regions,"No, definitely not",0.69447,109,162,0.62332,0.76563
2001,Mecklenburg-Western Pomerania,Rural regions,"Yes, definitely",0.20805,53,162,0.14535,0.27075
2001,Saxony,Urban regions,"No, definitely not",0.68290,208,301,0.63024,0.73556
2001,Saxony,Urban regions,"Yes, definitely",0.21956,93,301,0.17272,0.26640
2001,Saxony,Rural regions,"No, definitely not",0.69765,241,350,0.64946,0.74583
2001,Saxony,Rural regions,"Yes, definitely",0.22456,109,350,0.18078,0.26834
2001,Saxony-Anhalt,Urban regions,"No, definitely not",0.76860,57,57,0.65814,0.87906
2001,Saxony-Anhalt,Rural regions,"No, definitely not",0.68279,233,352,0.63410,0.73148
2001,Saxony-Anhalt,Rural regions,"Yes, definitely",0.23979,119,352,0.19512,0.28445
2001,Thuringa,Urban regions,"No, definitely not",0.60771,69,106,0.51431,0.70110
2001,Thuringa,Urban regions,"Yes, definitely",0.26897,37,106,0.18416,0.35379
2001,Thuringa,Rural regions,"No, definitely not",0.66992,190,282,0.61494,0.72490
2001,Thuringa,Rural regions,"Yes, definitely",0.23779,92,282,0.18801,0.28756
2002,Schleswig-Holstein,Urban regions,"No, definitely not",0.75634,83,83,0.66342,0.84926
2002,Schleswig-Holstein,Rural regions,"No, definitely not",0.70884,107,141,0.63359,0.78410
2002,Schleswig-Holstein,Rural regions,"Yes, definitely",0.17370,34,141,0.11094,0.23645
2002,Hamburg,Urban regions,"No, definitely not",0.72397,81,81,0.62601,0.82193
2002,Lower Saxony,Urban regions,"No, definitely not",0.74185,291,390,0.69836,0.78534
2002,Lower Saxony,Urban regions,"Yes, definitely",0.21914,99,390,0.17803,0.26025
2002,Lower Saxony,Rural regions,"No, definitely not",0.74806,284,396,0.70525,0.79087
2002,Lower Saxony,Rural regions,Probably,0.05808,31,396,0.03501,0.08114
2002,Lower Saxony,Rural regions,"Yes, definitely",0.16298,81,396,0.12655,0.19940
2002,Bremen,Urban regions,"No, definitely not",0.72705,45,45,0.59542,0.85868
2002,North Rhine-Westphalia,Urban regions,"No, definitely not",0.72621,1332,1952,0.70642,0.74599
2002,North Rhine-Westphalia,Urban regions,Probably not,0.03659,80,1952,0.02826,0.04493
2002,North Rhine-Westphalia,Urban regions,Probably,0.05991,130,1952,0.04938,0.07045
2002,North Rhine-Westphalia,Urban regions,"Yes, definitely",0.17729,410,1952,0.16034,0.19423
2002,Hesse,Urban regions,"No, definitely not",0.71238,329,471,0.67146,0.75330
2002,Hesse,Urban regions,Probably,0.06687,32,471,0.04429,0.08946
2002,Hesse,Urban regions,"Yes, definitely",0.18507,110,471,0.14996,0.22018
2002,Hesse,Rural regions,"No, definitely not",0.72068,81,81,0.62236,0.81899
2002,"Rhineland-Palatinate, Saarland",Urban regions,"No, definitely not",0.70913,326,453,0.66726,0.75100
2002,"Rhineland-Palatinate, Saarland",Urban regions,Probably,0.07074,38,453,0.04710,0.09438
2002,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, definitely",0.18079,89,453,0.14532,0.21627
2002,"Rhineland-Palatinate, Saarland",Rural regions,"No, definitely not",0.72182,85,85,0.62600,0.81765
2002,Baden-Wuerttemberg,Urban regions,"No, definitely not",0.68833,614,953,0.65890,0.71775
2002,Baden-Wuerttemberg,Urban regions,Probably not,0.03246,32,953,0.02120,0.04372
2002,Baden-Wuerttemberg,Urban regions,Probably,0.05836,74,953,0.04347,0.07325
2002,Baden-Wuerttemberg,Urban regions,"Yes, definitely",0.22085,233,953,0.19450,0.24720
2002,Baden-Wuerttemberg,Rural regions,"No, definitely not",0.75671,68,68,0.65397,0.85945
2002,Bavaria,Urban regions,"No, definitely not",0.74143,394,587,0.70598,0.77688
2002,Bavaria,Urban regions,Probably not,0.04603,33,587,0.02906,0.06299
2002,Bavaria,Urban regions,Probably,0.05181,40,587,0.03387,0.06976
2002,Bavaria,Urban regions,"Yes, definitely",0.16073,120,587,0.13099,0.19047
2002,Bavaria,Rural regions,"No, definitely not",0.72790,403,611,0.69258,0.76322
2002,Bavaria,Rural regions,Probably not,0.04382,31,611,0.02758,0.06007
2002,Bavaria,Rural regions,Probably,0.04726,42,611,0.03042,0.06410
2002,Bavaria,Rural regions,"Yes, definitely",0.18101,135,611,0.15046,0.21157
2002,Berlin,Urban regions,"No, definitely not",0.59511,188,295,0.53900,0.65123
2002,Berlin,Urban regions,"Yes, definitely",0.29612,107,295,0.24393,0.34831
2002,Brandenburg,Rural regions,"No, definitely not",0.64152,261,397,0.59429,0.68875
2002,Brandenburg,Rural regions,"Yes, definitely",0.29843,136,397,0.25336,0.34350
2002,Mecklenburg-Western Pomerania,Rural regions,"No, definitely not",0.69811,115,171,0.62910,0.76712
2002,Mecklenburg-Western Pomerania,Rural regions,"Yes, definitely",0.24917,56,171,0.18415,0.31419
2002,Saxony,Urban regions,"No, definitely not",0.66694,209,314,0.61472,0.71915
2002,Saxony,Urban regions,"Yes, definitely",0.25415,105,314,0.20592,0.30238
2002,Saxony,Rural regions,"No, definitely not",0.66272,223,326,0.61132,0.71412
2002,Saxony,Rural regions,"Yes, definitely",0.25429,103,326,0.20695,0.30164
2002,Saxony-Anhalt,Urban regions,"No, definitely not",0.71719,53,53,0.59478,0.83960
2002,Saxony-Anhalt,Rural regions,"No, definitely not",0.69164,232,345,0.64284,0.74044
2002,Saxony-Anhalt,Rural regions,"Yes, definitely",0.23686,113,345,0.19194,0.28179
2002,Thuringa,Urban regions,"No, definitely not",0.58270,71,106,0.48838,0.67703
2002,Thuringa,Urban regions,"Yes, definitely",0.24361,35,106,0.16150,0.32572
2002,Thuringa,Rural regions,"No, definitely not",0.63557,190,293,0.58037,0.69077
2002,Thuringa,Rural regions,"Yes, definitely",0.26456,103,293,0.21397,0.31516
2003,Schleswig-Holstein,Urban regions,"No, definitely not",0.75891,83,83,0.66633,0.85149
2003,Schleswig-Holstein,Rural regions,"No, definitely not",0.76240,99,99,0.67813,0.84666
2003,Hamburg,Urban regions,"No, definitely not",0.70873,74,74,0.60451,0.81296
2003,Lower Saxony,Urban regions,"No, definitely not",0.73373,266,343,0.68688,0.78057
2003,Lower Saxony,Urban regions,"Yes, definitely",0.18174,77,343,0.14087,0.22261
2003,Lower Saxony,Rural regions,"No, definitely not",0.72894,273,359,0.68290,0.77499
2003,Lower Saxony,Rural regions,"Yes, definitely",0.19751,86,359,0.15627,0.23876
2003,Bremen,Urban regions,"No, definitely not",0.69026,48,48,0.55806,0.82245
2003,North Rhine-Westphalia,Urban regions,"No, definitely not",0.73256,1335,1909,0.71270,0.75242
2003,North Rhine-Westphalia,Urban regions,Probably not,0.03432,67,1909,0.02615,0.04249
2003,North Rhine-Westphalia,Urban regions,Probably,0.05769,125,1909,0.04723,0.06815
2003,North Rhine-Westphalia,Urban regions,"Yes, definitely",0.17543,382,1909,0.15837,0.19250
2003,Hesse,Urban regions,"No, definitely not",0.67025,288,425,0.62550,0.71500
2003,Hesse,Urban regions,Probably,0.07147,31,425,0.04695,0.09599
2003,Hesse,Urban regions,"Yes, definitely",0.22048,106,425,0.18101,0.25994
2003,Hesse,Rural regions,"No, definitely not",0.69796,68,68,0.58802,0.80790
2003,"Rhineland-Palatinate, Saarland",Urban regions,"No, definitely not",0.70287,322,461,0.66111,0.74463
2003,"Rhineland-Palatinate, Saarland",Urban regions,Probably,0.05907,31,461,0.03753,0.08062
2003,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, definitely",0.21949,108,461,0.18167,0.25732
2003,"Rhineland-Palatinate, Saarland",Rural regions,"No, definitely not",0.70553,87,87,0.60919,0.80186
2003,Baden-Wuerttemberg,Urban regions,"No, definitely not",0.71681,624,947,0.68810,0.74552
2003,Baden-Wuerttemberg,Urban regions,Probably not,0.03602,32,947,0.02415,0.04790
2003,Baden-Wuerttemberg,Urban regions,Probably,0.05476,57,947,0.04026,0.06925
2003,Baden-Wuerttemberg,Urban regions,"Yes, definitely",0.19241,234,947,0.16729,0.21753
2003,Baden-Wuerttemberg,Rural regions,"No, definitely not",0.72906,60,60,0.61565,0.84247
2003,Bavaria,Urban regions,"No, definitely not",0.72853,381,545,0.69115,0.76590
2003,Bavaria,Urban regions,Probably,0.05376,37,545,0.03480,0.07271
2003,Bavaria,Urban regions,"Yes, definitely",0.18464,127,545,0.15204,0.21725
2003,Bavaria,Rural regions,"No, definitely not",0.72683,391,559,0.68986,0.76380
2003,Bavaria,Rural regions,Probably,0.06237,45,559,0.04230,0.08244
2003,Bavaria,Rural regions,"Yes, definitely",0.17916,123,559,0.14734,0.21098
2003,Berlin,Urban regions,"No, definitely not",0.56209,192,342,0.50944,0.61475
2003,Berlin,Urban regions,Probably,0.06919,31,342,0.04226,0.09613
2003,Berlin,Urban regions,"Yes, definitely",0.34747,119,342,0.29693,0.39801
2003,Brandenburg,Rural regions,"No, definitely not",0.68012,267,366,0.63226,0.72797
2003,Brandenburg,Rural regions,"Yes, definitely",0.23556,99,366,0.19202,0.27909
2003,Mecklenburg-Western Pomerania,Rural regions,"No, definitely not",0.60624,109,180,0.53466,0.67781
2003,Mecklenburg-Western Pomerania,Rural regions,"Yes, definitely",0.31303,71,180,0.24509,0.38096
2003,Saxony,Urban regions,"No, definitely not",0.65848,200,303,0.60500,0.71197
2003,Saxony,Urban regions,"Yes, definitely",0.25812,103,303,0.20876,0.30747
2003,Saxony,Rural regions,"No, definitely not",0.64104,229,358,0.59127,0.69080
2003,Saxony,Rural regions,"Yes, definitely",0.29106,129,358,0.24394,0.33818
2003,Saxony-Anhalt,Urban regions,"No, definitely not",0.70022,56,56,0.57914,0.82131
2003,Saxony-Anhalt,Rural regions,"No, definitely not",0.66413,225,337,0.61363,0.71463
2003,Saxony-Anhalt,Rural regions,"Yes, definitely",0.24044,112,337,0.19475,0.28614
2003,Thuringa,Urban regions,"No, definitely not",0.61895,75,111,0.52819,0.70971
2003,Thuringa,Urban regions,"Yes, definitely",0.23387,36,111,0.15476,0.31297
2003,Thuringa,Rural regions,"No, definitely not",0.67969,190,274,0.62434,0.73504
2003,Thuringa,Rural regions,"Yes, definitely",0.22351,84,274,0.17409,0.27293
2004,Schleswig-Holstein,Urban regions,"No, definitely not",0.70515,81,81,0.60523,0.80507
2004,Schleswig-Holstein,Rural regions,"No, definitely not",0.62157,101,150,0.54370,0.69945
2004,Schleswig-Holstein,Rural regions,"Yes, definitely",0.27835,49,150,0.20638,0.35031
2004,Hamburg,Urban regions,"No, definitely not",0.66916,75,108,0.58001,0.75831
2004,Hamburg,Urban regions,"Yes, definitely",0.22320,33,108,0.14431,0.30210
2004,Lower Saxony,Urban regions,"No, definitely not",0.76034,274,350,0.71556,0.80513
2004,Lower Saxony,Urban regions,"Yes, definitely",0.16210,76,350,0.12343,0.20076
2004,Lower Saxony,Rural regions,"No, definitely not",0.72630,274,387,0.68182,0.77078
2004,Lower Saxony,Rural regions,Probably,0.07614,35,387,0.04968,0.10260
2004,Lower Saxony,Rural regions,"Yes, definitely",0.15458,78,387,0.11851,0.19064
2004,Bremen,Urban regions,"No, definitely not",0.71403,45,45,0.58050,0.84755
2004,North Rhine-Westphalia,Urban regions,"No, definitely not",0.72830,1275,1873,0.70815,0.74845
2004,North Rhine-Westphalia,Urban regions,Probably not,0.03570,74,1873,0.02729,0.04410
2004,North Rhine-Westphalia,Urban regions,Probably,0.05104,110,1873,0.04107,0.06101
2004,North Rhine-Westphalia,Urban regions,"Yes, definitely",0.18496,414,1873,0.16738,0.20255
2004,Hesse,Urban regions,"No, definitely not",0.68724,282,416,0.64263,0.73185
2004,Hesse,Urban regions,Probably,0.08047,35,416,0.05430,0.10665
2004,Hesse,Urban regions,"Yes, definitely",0.20160,99,416,0.16300,0.24020
2004,Hesse,Rural regions,"No, definitely not",0.64594,71,71,0.53391,0.75797
2004,"Rhineland-Palatinate, Saarland",Urban regions,"No, definitely not",0.69296,307,415,0.64853,0.73739
2004,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, definitely",0.23566,108,415,0.19478,0.27655
2004,"Rhineland-Palatinate, Saarland",Rural regions,"No, definitely not",0.73830,81,81,0.64197,0.83462
2004,Baden-Wuerttemberg,Urban regions,"No, definitely not",0.71120,598,894,0.68147,0.74092
2004,Baden-Wuerttemberg,Urban regions,Probably,0.06509,69,894,0.04891,0.08127
2004,Baden-Wuerttemberg,Urban regions,"Yes, definitely",0.18960,227,894,0.16389,0.21531
2004,Baden-Wuerttemberg,Rural regions,"No, definitely not",0.62689,58,58,0.50134,0.75245
2004,Bavaria,Urban regions,"No, definitely not",0.71482,386,564,0.67753,0.75212
2004,Bavaria,Urban regions,Probably,0.05778,44,564,0.03850,0.07705
2004,Bavaria,Urban regions,"Yes, definitely",0.19209,134,564,0.15955,0.22463
2004,Bavaria,Rural regions,"No, definitely not",0.67409,375,549,0.63485,0.71334
2004,Bavaria,Rural regions,Probably,0.06535,39,549,0.04466,0.08605
2004,Bavaria,Rural regions,"Yes, definitely",0.21432,135,549,0.17996,0.24868
2004,Berlin,Urban regions,"No, definitely not",0.53126,173,297,0.47441,0.58811
2004,Berlin,Urban regions,"Yes, definitely",0.34971,124,297,0.29538,0.40404
2004,Brandenburg,Rural regions,"No, definitely not",0.65547,256,374,0.60724,0.70370
2004,Brandenburg,Rural regions,"Yes, definitely",0.27024,118,374,0.22518,0.31531
2004,Mecklenburg-Western Pomerania,Rural regions,"No, definitely not",0.62760,115,182,0.55717,0.69803
2004,Mecklenburg-Western Pomerania,Rural regions,"Yes, definitely",0.32317,67,182,0.25503,0.39130
2004,Saxony,Urban regions,"No, definitely not",0.63627,203,309,0.58254,0.69000
2004,Saxony,Urban regions,"Yes, definitely",0.26481,106,309,0.21553,0.31408
2004,Saxony,Rural regions,"No, definitely not",0.63898,209,302,0.58472,0.69324
2004,Saxony,Rural regions,"Yes, definitely",0.24274,93,302,0.19430,0.29117
2004,Saxony-Anhalt,Urban regions,"No, definitely not",0.71192,51,51,0.58639,0.83745
2004,Saxony-Anhalt,Rural regions,"No, definitely not",0.65465,211,326,0.60295,0.70634
2004,Saxony-Anhalt,Rural regions,"Yes, definitely",0.25563,115,326,0.20820,0.30306
2004,Thuringa,Urban regions,"No, definitely not",0.57462,75,111,0.48222,0.66701
2004,Thuringa,Urban regions,"Yes, definitely",0.26439,36,111,0.18198,0.34681
2004,Thuringa,Rural regions,"No, definitely not",0.64728,188,291,0.59228,0.70227
2004,Thuringa,Rural regions,"Yes, definitely",0.27902,103,291,0.22739,0.33064
2005,Schleswig-Holstein,Urban regions,"No, definitely not",0.65735,80,80,0.55270,0.76201
2005,Schleswig-Holstein,Rural regions,"No, definitely not",0.68259,98,137,0.60436,0.76082
2005,Schleswig-Holstein,Rural regions,"Yes, definitely",0.21391,39,137,0.14499,0.28283
2005,Hamburg,Urban regions,"No, definitely not",0.72986,74,110,0.64650,0.81322
2005,Hamburg,Urban regions,"Yes, definitely",0.21780,36,110,0.14031,0.29529
2005,Lower Saxony,Urban regions,"No, definitely not",0.79596,269,334,0.75268,0.83925
2005,Lower Saxony,Urban regions,"Yes, definitely",0.14576,65,334,0.10786,0.18366
2005,Lower Saxony,Rural regions,"No, definitely not",0.73023,272,387,0.68596,0.77451
2005,Lower Saxony,Rural regions,Probably,0.06761,31,387,0.04257,0.09266
2005,Lower Saxony,Rural regions,"Yes, definitely",0.18553,84,387,0.14675,0.22431
2005,Bremen,Urban regions,"No, definitely not",0.65080,40,40,0.50118,0.80042
2005,North Rhine-Westphalia,Urban regions,"No, definitely not",0.71382,1243,1804,0.69295,0.73468
2005,North Rhine-Westphalia,Urban regions,Probably not,0.03876,66,1804,0.02985,0.04767
2005,North Rhine-Westphalia,Urban regions,Probably,0.06257,110,1804,0.05139,0.07375
2005,North Rhine-Westphalia,Urban regions,"Yes, definitely",0.18484,385,1804,0.16693,0.20276
2005,Hesse,Urban regions,"No, definitely not",0.67635,269,359,0.62789,0.72482
2005,Hesse,Urban regions,"Yes, definitely",0.21072,90,359,0.16847,0.25296
2005,Hesse,Rural regions,"No, definitely not",0.62193,63,63,0.50123,0.74263
2005,"Rhineland-Palatinate, Saarland",Urban regions,"No, definitely not",0.66121,290,381,0.61362,0.70880
2005,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, definitely",0.24911,91,381,0.20563,0.29260
2005,"Rhineland-Palatinate, Saarland",Rural regions,"No, definitely not",0.73212,80,80,0.63446,0.82978
2005,Baden-Wuerttemberg,Urban regions,"No, definitely not",0.66918,600,928,0.63889,0.69947
2005,Baden-Wuerttemberg,Urban regions,Probably,0.07612,74,928,0.05905,0.09319
2005,Baden-Wuerttemberg,Urban regions,"Yes, definitely",0.23949,254,928,0.21201,0.26696
2005,Baden-Wuerttemberg,Rural regions,"No, definitely not",0.65287,56,56,0.52705,0.77868
2005,Bavaria,Urban regions,"No, definitely not",0.68926,358,561,0.65093,0.72759
2005,Bavaria,Urban regions,Probably not,0.04388,35,561,0.02691,0.06084
2005,Bavaria,Urban regions,Probably,0.06017,36,561,0.04048,0.07987
2005,Bavaria,Urban regions,"Yes, definitely",0.20669,132,561,0.17315,0.24023
2005,Bavaria,Rural regions,"No, definitely not",0.72256,365,518,0.68396,0.76115
2005,Bavaria,Rural regions,Probably,0.06969,43,518,0.04774,0.09164
2005,Bavaria,Rural regions,"Yes, definitely",0.18046,110,518,0.14731,0.21361
2005,Berlin,Urban regions,"No, definitely not",0.49911,159,305,0.44290,0.55532
2005,Berlin,Urban regions,Probably,0.10864,31,305,0.07366,0.14362
2005,Berlin,Urban regions,"Yes, definitely",0.36496,115,305,0.31084,0.41908
2005,Brandenburg,Rural regions,"No, definitely not",0.62362,238,354,0.57308,0.67416
2005,Brandenburg,Rural regions,"Yes, definitely",0.29208,116,354,0.24464,0.33951
2005,Mecklenburg-Western Pomerania,Rural regions,"No, definitely not",0.65255,128,196,0.58572,0.71939
2005,Mecklenburg-Western Pomerania,Rural regions,"Yes, definitely",0.29840,68,196,0.23418,0.36263
2005,Saxony,Urban regions,"No, definitely not",0.59087,200,307,0.53578,0.64596
2005,Saxony,Urban regions,"Yes, definitely",0.28608,107,307,0.23544,0.33671
2005,Saxony,Rural regions,"No, definitely not",0.58208,192,302,0.52636,0.63780
2005,Saxony,Rural regions,"Yes, definitely",0.33179,110,302,0.27860,0.38499
2005,Saxony-Anhalt,Urban regions,"No, definitely not",0.64044,50,50,0.50608,0.77481
2005,Saxony-Anhalt,Rural regions,"No, definitely not",0.67172,209,317,0.61995,0.72350
2005,Saxony-Anhalt,Rural regions,"Yes, definitely",0.25177,108,317,0.20391,0.29963
2005,Thuringa,Urban regions,"No, definitely not",0.52558,68,110,0.43183,0.61932
2005,Thuringa,Urban regions,"Yes, definitely",0.28560,42,110,0.20080,0.37040
2005,Thuringa,Rural regions,"No, definitely not",0.59815,189,286,0.54123,0.65507
2005,Thuringa,Rural regions,"Yes, definitely",0.28821,97,286,0.23563,0.34080
2006,Schleswig-Holstein,Urban regions,"No, definitely not",0.76325,89,89,0.67443,0.85206
2006,Schleswig-Holstein,Rural regions,"No, definitely not",0.68975,118,158,0.61739,0.76211
2006,Schleswig-Holstein,Rural regions,"Yes, definitely",0.20931,40,158,0.14567,0.27294
2006,Hamburg,Urban regions,"No, definitely not",0.73401,96,132,0.65834,0.80967
2006,Hamburg,Urban regions,"Yes, definitely",0.20700,36,132,0.13762,0.27638
2006,Lower Saxony,Urban regions,"No, definitely not",0.71170,280,372,0.66561,0.75779
2006,Lower Saxony,Urban regions,"Yes, definitely",0.21442,92,372,0.17266,0.25619
2006,Lower Saxony,Rural regions,"No, definitely not",0.73608,302,412,0.69347,0.77870
2006,Lower Saxony,Rural regions,Probably,0.07200,32,412,0.04701,0.09699
2006,Lower Saxony,Rural regions,"Yes, definitely",0.16519,78,412,0.12929,0.20109
2006,Bremen,Urban regions,"No, definitely not",0.72785,43,43,0.59325,0.86246
2006,North Rhine-Westphalia,Urban regions,"No, definitely not",0.71079,1375,1948,0.69065,0.73093
2006,North Rhine-Westphalia,Urban regions,Probably not,0.03403,62,1948,0.02598,0.04209
2006,North Rhine-Westphalia,Urban regions,Probably,0.06669,130,1948,0.05561,0.07777
2006,North Rhine-Westphalia,Urban regions,"Yes, definitely",0.18849,381,1948,0.17111,0.20586
2006,North Rhine-Westphalia,Rural regions,"No, definitely not",0.38040,31,31,0.20667,0.55413
2006,Hesse,Urban regions,"No, definitely not",0.65880,300,432,0.61404,0.70356
2006,Hesse,Urban regions,Probably,0.07313,32,432,0.04855,0.09771
2006,Hesse,Urban regions,"Yes, definitely",0.23273,100,432,0.19283,0.27262
2006,Hesse,Rural regions,"No, definitely not",0.65866,78,78,0.55275,0.76457
2006,"Rhineland-Palatinate, Saarland",Urban regions,"No, definitely not",0.66233,290,382,0.61485,0.70982
2006,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, definitely",0.23413,92,382,0.19161,0.27665
2006,"Rhineland-Palatinate, Saarland",Rural regions,"No, definitely not",0.76652,89,89,0.67813,0.85491
2006,Baden-Wuerttemberg,Urban regions,"No, definitely not",0.68376,675,1025,0.65527,0.71224
2006,Baden-Wuerttemberg,Urban regions,Probably not,0.02516,31,1025,0.01557,0.03475
2006,Baden-Wuerttemberg,Urban regions,Probably,0.07259,76,1025,0.05670,0.08848
2006,Baden-Wuerttemberg,Urban regions,"Yes, definitely",0.21849,243,1025,0.19318,0.24380
2006,Baden-Wuerttemberg,Rural regions,"No, definitely not",0.69729,58,58,0.57802,0.81657
2006,Bavaria,Urban regions,"No, definitely not",0.70070,411,581,0.66343,0.73797
2006,Bavaria,Urban regions,Probably,0.05267,37,581,0.03449,0.07085
2006,Bavaria,Urban regions,"Yes, definitely",0.21811,133,581,0.18450,0.25172
2006,Bavaria,Rural regions,"No, definitely not",0.69583,424,598,0.65893,0.73274
2006,Bavaria,Rural regions,Probably,0.08430,44,598,0.06201,0.10658
2006,Bavaria,Rural regions,"Yes, definitely",0.18290,130,598,0.15189,0.21391
2006,Berlin,Urban regions,"No, definitely not",0.57555,186,286,0.51816,0.63293
2006,Berlin,Urban regions,"Yes, definitely",0.30048,100,286,0.24725,0.35371
2006,Brandenburg,Rural regions,"No, definitely not",0.65031,271,373,0.60185,0.69877
2006,Brandenburg,Rural regions,"Yes, definitely",0.26598,102,373,0.22108,0.31089
2006,Mecklenburg-Western Pomerania,Rural regions,"No, definitely not",0.60895,142,221,0.54447,0.67343
2006,Mecklenburg-Western Pomerania,Rural regions,"Yes, definitely",0.31442,79,221,0.25307,0.37577
2006,Saxony,Urban regions,"No, definitely not",0.61664,231,346,0.56533,0.66794
2006,Saxony,Urban regions,"Yes, definitely",0.28584,115,346,0.23816,0.33351
2006,Saxony,Rural regions,"No, definitely not",0.69010,224,300,0.63769,0.74252
2006,Saxony,Rural regions,"Yes, definitely",0.21970,76,300,0.17277,0.26664
2006,Saxony-Anhalt,Urban regions,"No, definitely not",0.67263,52,52,0.54384,0.80142
2006,Saxony-Anhalt,Rural regions,"No, definitely not",0.63963,213,329,0.58767,0.69159
2006,Saxony-Anhalt,Rural regions,"Yes, definitely",0.26621,116,329,0.21838,0.31404
2006,Thuringa,Urban regions,"No, definitely not",0.62139,79,113,0.53156,0.71122
2006,Thuringa,Urban regions,"Yes, definitely",0.27333,34,113,0.19079,0.35587
2006,Thuringa,Rural regions,"No, definitely not",0.69043,216,297,0.63776,0.74310
2006,Thuringa,Rural regions,"Yes, definitely",0.19981,81,297,0.15425,0.24536
2007,Schleswig-Holstein,Urban regions,"No, definitely not",0.74718,85,85,0.65423,0.84012
2007,Schleswig-Holstein,Rural regions,"No, definitely not",0.71221,113,148,0.63902,0.78540
2007,Schleswig-Holstein,Rural regions,"Yes, definitely",0.22212,35,148,0.15492,0.28932
2007,Hamburg,Urban regions,"No, definitely not",0.74727,87,120,0.66918,0.82535
