,Unnamed: 0,year,age_gr,sex,plb0417_v2,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
325,325,2008,46-65 y.,female,"Yes, definitely",0.10235,113,7799,0.08653,0.12042
326,326,2008,66 and older,male,"No, definitely not",1.0,1840,7799,0.96996,1.0343
327,327,2008,66 and older,female,"No, definitely not",1.0,2130,7799,0.97092,1.02869
328,328,2009,17-29 y.,male,"No, definitely not",0.08986,48,7250,0.0633,0.12309
329,329,2009,17-29 y.,male,Probably,0.10533,47,7250,0.07696,0.13602
330,330,2009,17-29 y.,male,"Yes, definitely",0.80481,432,7250,0.73189,0.8804
331,331,2009,17-29 y.,female,"No, definitely not",0.08732,33,7250,0.05911,0.11608
332,332,2009,17-29 y.,female,Probably,0.174,75,7250,0.13165,0.22333
333,333,2009,17-29 y.,female,"Yes, definitely",0.73867,425,7250,0.65853,0.80459
334,334,2009,30-45 y.,male,"Yes, definitely",1.0,124,7250,0.83901,1.20561
335,335,2009,30-45 y.,female,"No, definitely not",0.19171,88,7250,0.15678,0.23948
336,336,2009,30-45 y.,female,Probably not,0.07254,48,7250,0.0567,0.08762
337,337,2009,30-45 y.,female,Probably,0.25842,143,7250,0.21927,0.30353
338,338,2009,30-45 y.,female,"Yes, definitely",0.47732,252,7250,0.42337,0.53312
339,339,2009,46-65 y.,male,"No, definitely not",0.6662,440,7250,0.61053,0.71936
340,340,2009,46-65 y.,male,Probably not,0.0539,50,7250,0.0428,0.06538
341,341,2009,46-65 y.,male,Probably,0.07841,46,7250,0.06178,0.09375
342,342,2009,46-65 y.,male,"Yes, definitely",0.20149,113,7250,0.173,0.24313
343,343,2009,46-65 y.,female,"No, definitely not",0.72714,809,7250,0.68191,0.77779
344,344,2009,46-65 y.,female,Probably not,0.07314,80,7250,0.05797,0.09051
345,345,2009,46-65 y.,female,Probably,0.09218,72,7250,0.07338,0.11149
346,346,2009,46-65 y.,female,"Yes, definitely",0.10754,107,7250,0.09119,0.1293
347,347,2009,66 and older,male,"No, definitely not",1.0,1777,7250,0.96336,1.04006
348,348,2009,66 and older,female,"No, definitely not",1.0,2041,7250,0.96666,1.03377
349,349,2010,17-29 y.,male,"No, definitely not",0.12222,51,9479,0.08802,0.16742
350,350,2010,17-29 y.,male,Probably,0.0943,54,9479,0.06974,0.13498
351,351,2010,17-29 y.,male,"Yes, definitely",0.78349,522,9479,0.70272,0.87314
352,352,2010,17-29 y.,female,"No, definitely not",0.05241,60,9479,0.03464,0.0757
353,353,2010,17-29 y.,female,Probably not,0.03159,47,9479,0.01802,0.05261
354,354,2010,17-29 y.,female,Probably,0.13975,194,9479,0.10898,0.18006
355,355,2010,17-29 y.,female,"Yes, definitely",0.77625,856,9479,0.71611,0.84285
356,356,2010,30-45 y.,male,Probably,0.12793,41,9479,0.07019,0.19555
357,357,2010,30-45 y.,male,"Yes, definitely",0.87207,316,9479,0.72014,1.04715
358,358,2010,30-45 y.,female,"No, definitely not",0.12498,165,9479,0.0966,0.16236
359,359,2010,30-45 y.,female,Probably not,0.09641,168,9479,0.07913,0.11668
360,360,2010,30-45 y.,female,Probably,0.25143,496,9479,0.21938,0.28688
361,361,2010,30-45 y.,female,"Yes, definitely",0.52717,1079,9479,0.47247,0.57275
362,362,2010,46-65 y.,male,"No, definitely not",0.62774,408,9479,0.56539,0.68344
363,363,2010,46-65 y.,male,Probably not,0.06095,55,9479,0.04542,0.08254
364,364,2010,46-65 y.,male,Probably,0.08462,50,9479,0.06244,0.10546
365,365,2010,46-65 y.,male,"Yes, definitely",0.22669,152,9479,0.18594,0.27377
366,366,2010,46-65 y.,female,"No, definitely not",0.71055,742,9479,0.67339,0.75486
367,367,2010,46-65 y.,female,Probably not,0.08179,95,9479,0.0649,0.10213
368,368,2010,46-65 y.,female,Probably,0.08168,102,9479,0.06077,0.10623
369,369,2010,46-65 y.,female,"Yes, definitely",0.12598,153,9479,0.10143,0.14846
370,370,2010,66 and older,male,"No, definitely not",1.0,1709,9479,0.96331,1.03498
371,371,2010,66 and older,female,"No, definitely not",1.0,1964,9479,0.97039,1.02772
372,372,2011,17-29 y.,male,"No, definitely not",0.07864,45,10959,0.05469,0.10612
373,373,2011,17-29 y.,male,Probably,0.07956,52,10959,0.05949,0.10388
374,374,2011,17-29 y.,male,"Yes, definitely",0.8418,602,10959,0.77611,0.91916
375,375,2011,17-29 y.,female,"No, definitely not",0.09566,74,10959,0.07433,0.12123
376,376,2011,17-29 y.,female,Probably not,0.03882,39,10959,0.02318,0.05733
377,377,2011,17-29 y.,female,Probably,0.11141,140,10959,0.08361,0.13861
378,378,2011,17-29 y.,female,"Yes, definitely",0.75411,817,10959,0.69596,0.79921
379,379,2011,30-45 y.,male,Probably,0.13949,42,10959,0.08933,0.18806
380,380,2011,30-45 y.,male,"Yes, definitely",0.86051,267,10959,0.72169,1.00285
381,381,2011,30-45 y.,female,"No, definitely not",0.10691,178,10959,0.08642,0.13045
382,382,2011,30-45 y.,female,Probably not,0.10019,188,10959,0.08384,0.11852
383,383,2011,30-45 y.,female,Probably,0.23762,452,10959,0.2087,0.27178
384,384,2011,30-45 y.,female,"Yes, definitely",0.55528,947,10959,0.50478,0.60153
385,385,2011,46-65 y.,male,"No, definitely not",0.65689,578,10959,0.61624,0.7072
386,386,2011,46-65 y.,male,Probably not,0.07391,69,10959,0.0571,0.09289
387,387,2011,46-65 y.,male,Probably,0.10827,83,10959,0.08614,0.13754
388,388,2011,46-65 y.,male,"Yes, definitely",0.16092,141,10959,0.13607,0.18485
389,389,2011,46-65 y.,female,"No, definitely not",0.73956,1021,10959,0.70536,0.77916
390,390,2011,46-65 y.,female,Probably not,0.08859,132,10959,0.0756,0.10346
391,391,2011,46-65 y.,female,Probably,0.08611,149,10959,0.07193,0.1042
392,392,2011,46-65 y.,female,"Yes, definitely",0.08574,177,10959,0.07344,0.098
393,393,2011,66 and older,male,"No, definitely not",1.0,2247,10959,0.96958,1.026
394,394,2011,66 and older,female,"No, definitely not",1.0,2519,10959,0.97082,1.02967
395,395,2012,17-29 y.,male,"No, definitely not",0.08616,40,10514,0.05603,0.12309
396,396,2012,17-29 y.,male,Probably,0.09617,59,10514,0.06995,0.12971
397,397,2012,17-29 y.,male,"Yes, definitely",0.81767,552,10514,0.74314,0.89688
398,398,2012,17-29 y.,female,"No, definitely not",0.08051,77,10514,0.0639,0.10228
399,399,2012,17-29 y.,female,Probably not,0.03403,34,10514,0.01813,0.05256
400,400,2012,17-29 y.,female,Probably,0.12677,129,10514,0.09853,0.15321
401,401,2012,17-29 y.,female,"Yes, definitely",0.75869,747,10514,0.69988,0.82252
402,402,2012,30-45 y.,male,Probably,0.17729,39,10514,0.11451,0.24267
403,403,2012,30-45 y.,male,"Yes, definitely",0.82271,222,10514,0.70465,0.95334
404,404,2012,30-45 y.,female,"No, definitely not",0.12306,158,10514,0.10032,0.15023
405,405,2012,30-45 y.,female,Probably not,0.09626,140,10514,0.07879,0.11529
406,406,2012,30-45 y.,female,Probably,0.23673,377,10514,0.20481,0.26533
407,407,2012,30-45 y.,female,"Yes, definitely",0.54395,778,10514,0.4944,0.60012
408,408,2012,46-65 y.,male,"No, definitely not",0.62249,560,10514,0.57856,0.68234
409,409,2012,46-65 y.,male,Probably not,0.10513,95,10514,0.08783,0.1263
410,410,2012,46-65 y.,male,Probably,0.08082,65,10514,0.06076,0.09991
411,411,2012,46-65 y.,male,"Yes, definitely",0.19156,168,10514,0.16798,0.21444
412,412,2012,46-65 y.,female,"No, definitely not",0.69871,957,10514,0.66423,0.74379
413,413,2012,46-65 y.,female,Probably not,0.07131,138,10514,0.06031,0.08285
414,414,2012,46-65 y.,female,Probably,0.10702,179,10514,0.09021,0.12772
415,415,2012,46-65 y.,female,"Yes, definitely",0.12296,210,10514,0.10552,0.14293
416,416,2012,66 and older,male,"No, definitely not",1.0,2278,10514,0.96591,1.03441
417,417,2012,66 and older,female,"No, definitely not",1.0,2512,10514,0.97035,1.03406
418,418,2013,17-29 y.,male,"No, definitely not",0.06561,40,11217,0.03914,0.09508
419,419,2013,17-29 y.,male,Probably,0.06749,60,11217,0.04471,0.09489
420,420,2013,17-29 y.,male,"Yes, definitely",0.8669,740,11217,0.80519,0.93797
421,421,2013,17-29 y.,female,"No, definitely not",0.05034,68,11217,0.03811,0.06307
422,422,2013,17-29 y.,female,Probably not,0.03352,46,11217,0.02096,0.04714
423,423,2013,17-29 y.,female,Probably,0.1234,150,11217,0.09763,0.15697
424,424,2013,17-29 y.,female,"Yes, definitely",0.79275,928,11217,0.72665,0.85475
425,425,2013,30-45 y.,male,Probably,0.16908,43,11217,0.10922,0.2435
426,426,2013,30-45 y.,male,"Yes, definitely",0.83092,338,11217,0.73407,0.95424
427,427,2013,30-45 y.,female,"No, definitely not",0.08986,169,11217,0.07596,0.10532
428,428,2013,30-45 y.,female,Probably not,0.08586,143,11217,0.06567,0.10819
429,429,2013,30-45 y.,female,Probably,0.22847,444,11217,0.20273,0.26128
430,430,2013,30-45 y.,female,"Yes, definitely",0.59581,926,11217,0.54254,0.65462
431,431,2013,46-65 y.,male,"No, definitely not",0.63,574,11217,0.57268,0.68699
432,432,2013,46-65 y.,male,Probably not,0.10228,91,11217,0.07929,0.13011
433,433,2013,46-65 y.,male,Probably,0.07393,81,11217,0.05505,0.09728
434,434,2013,46-65 y.,male,"Yes, definitely",0.1938,203,11217,0.16599,0.22571
435,435,2013,46-65 y.,female,"No, definitely not",0.7085,991,11217,0.67094,0.74515
436,436,2013,46-65 y.,female,Probably not,0.09322,161,11217,0.07716,0.10629
437,437,2013,46-65 y.,female,Probably,0.0913,166,11217,0.0739,0.10723
438,438,2013,46-65 y.,female,"Yes, definitely",0.10699,218,11217,0.08623,0.12302
439,439,2013,66 and older,male,"No, definitely not",1.0,2212,11217,0.96663,1.03476
440,440,2013,66 and older,female,"No, definitely not",1.0,2425,11217,0.96965,1.02955
441,441,2014,17-29 y.,male,"No, definitely not",0.07305,36,9934,0.04077,0.11439
442,442,2014,17-29 y.,male,Probably,0.08808,63,9934,0.05482,0.12285
443,443,2014,17-29 y.,male,"Yes, definitely",0.83887,622,9934,0.74991,0.92851
444,444,2014,17-29 y.,female,"No, definitely not",0.0549,47,9934,0.03243,0.0782
445,445,2014,17-29 y.,female,Probably not,0.03552,34,9934,0.02116,0.05221
446,446,2014,17-29 y.,female,Probably,0.11308,125,9934,0.08618,0.13659
447,447,2014,17-29 y.,female,"Yes, definitely",0.79649,726,9934,0.73067,0.85909
448,448,2014,30-45 y.,male,Probably,0.17051,45,9934,0.1104,0.23007
449,449,2014,30-45 y.,male,"Yes, definitely",0.82949,250,9934,0.70726,0.95902
450,450,2014,30-45 y.,female,"No, definitely not",0.07489,129,9934,0.06223,0.08709
451,451,2014,30-45 y.,female,Probably not,0.08407,118,9934,0.0651,0.10521
452,452,2014,30-45 y.,female,Probably,0.23192,334,9934,0.19986,0.26471
453,453,2014,30-45 y.,female,"Yes, definitely",0.60912,744,9934,0.54946,0.67695
454,454,2014,46-65 y.,male,"No, definitely not",0.62597,490,9934,0.57403,0.67947
455,455,2014,46-65 y.,male,Probably not,0.09814,82,9934,0.07707,0.12513
456,456,2014,46-65 y.,male,Probably,0.09385,69,9934,0.07279,0.11916
457,457,2014,46-65 y.,male,"Yes, definitely",0.18203,163,9934,0.15128,0.2141
458,458,2014,46-65 y.,female,"No, definitely not",0.6613,846,9934,0.62171,0.70182
459,459,2014,46-65 y.,female,Probably not,0.10907,145,9934,0.09002,0.13315
460,460,2014,46-65 y.,female,Probably,0.09686,155,9934,0.07976,0.12067
461,461,2014,46-65 y.,female,"Yes, definitely",0.13278,203,9934,0.10987,0.15865
462,462,2014,66 and older,male,"No, definitely not",1.0,2161,9934,0.96638,1.04093
463,463,2014,66 and older,female,"No, definitely not",1.0,2347,9934,0.97276,1.03304
464,464,2015,17-29 y.,male,Probably,0.07311,54,9911,0.05177,0.09813
465,465,2015,17-29 y.,male,"Yes, definitely",0.92689,618,9911,0.8381,1.02514
466,466,2015,17-29 y.,female,"No, definitely not",0.03323,50,9911,0.02321,0.04469
467,467,2015,17-29 y.,female,Probably not,0.02312,37,9911,0.01682,0.02982
468,468,2015,17-29 y.,female,Probably,0.09998,123,9911,0.07216,0.13403
469,469,2015,17-29 y.,female,"Yes, definitely",0.84368,786,9911,0.76357,0.92834
470,470,2015,30-45 y.,male,Probably,0.16469,48,9911,0.10888,0.2217
471,471,2015,30-45 y.,male,"Yes, definitely",0.83531,286,9911,0.69657,0.99417
472,472,2015,30-45 y.,female,"No, definitely not",0.09162,135,9911,0.07461,0.10986
473,473,2015,30-45 y.,female,Probably not,0.09393,136,9911,0.07325,0.1134
474,474,2015,30-45 y.,female,Probably,0.23315,315,9911,0.19842,0.27054
475,475,2015,30-45 y.,female,"Yes, definitely",0.58129,761,9911,0.52831,0.6383
476,476,2015,46-65 y.,male,"No, definitely not",0.62738,466,9911,0.56542,0.68773
477,477,2015,46-65 y.,male,Probably not,0.11512,95,9911,0.08906,0.14214
478,478,2015,46-65 y.,male,Probably,0.07069,71,9911,0.05026,0.09446
479,479,2015,46-65 y.,male,"Yes, definitely",0.18681,170,9911,0.1565,0.21933
480,480,2015,46-65 y.,female,"No, definitely not",0.68362,792,9911,0.63429,0.73873
481,481,2015,46-65 y.,female,Probably not,0.11208,163,9911,0.09095,0.13539
482,482,2015,46-65 y.,female,Probably,0.10989,159,9911,0.09253,0.13155
483,483,2015,46-65 y.,female,"Yes, definitely",0.09441,163,9911,0.07721,0.11034
484,484,2015,66 and older,male,"No, definitely not",1.0,2137,9911,0.96246,1.03346
485,485,2015,66 and older,female,"No, definitely not",1.0,2346,9911,0.96336,1.03816
486,486,2016,17-29 y.,male,Probably,0.11653,116,11455,0.07807,0.16625
487,487,2016,17-29 y.,male,"Yes, definitely",0.88347,943,11455,0.77991,1.0129
488,488,2016,17-29 y.,female,"No, definitely not",0.04515,58,11455,0.02286,0.07405
489,489,2016,17-29 y.,female,Probably not,0.0391,46,11455,0.02534,0.06096
490,490,2016,17-29 y.,female,Probably,0.1383,241,11455,0.09462,0.18508
491,491,2016,17-29 y.,female,"Yes, definitely",0.77745,878,11455,0.68979,0.86332
492,492,2016,30-45 y.,male,Probably,0.2275,117,11455,0.1271,0.36617
493,493,2016,30-45 y.,male,"Yes, definitely",0.7725,841,11455,0.63676,0.90399
494,494,2016,30-45 y.,female,"No, definitely not",0.08697,152,11455,0.0671,0.10646
495,495,2016,30-45 y.,female,Probably not,0.0853,152,11455,0.06159,0.10958
496,496,2016,30-45 y.,female,Probably,0.2173,453,11455,0.1755,0.25006
497,497,2016,30-45 y.,female,"Yes, definitely",0.61044,911,11455,0.5446,0.67788
498,498,2016,46-65 y.,male,"No, definitely not",0.66883,461,11455,0.60882,0.73442
499,499,2016,46-65 y.,male,Probably not,0.11112,86,11455,0.07869,0.14636
500,500,2016,46-65 y.,male,Probably,0.06813,109,11455,0.053,0.08656
501,501,2016,46-65 y.,male,"Yes, definitely",0.15192,309,11455,0.11582,0.18165
502,502,2016,46-65 y.,female,"No, definitely not",0.68482,748,11455,0.63101,0.744
503,503,2016,46-65 y.,female,Probably not,0.10541,148,11455,0.08554,0.1242
504,504,2016,46-65 y.,female,Probably,0.10188,176,11455,0.08152,0.12429
505,505,2016,46-65 y.,female,"Yes, definitely",0.1079,198,11455,0.08701,0.13362
506,506,2016,66 and older,male,"No, definitely not",1.0,2066,11455,0.96231,1.03892
507,507,2016,66 and older,female,"No, definitely not",1.0,2246,11455,0.96566,1.03455
508,508,2017,17-29 y.,male,"No, definitely not",0.02462,34,12566,0.01431,0.0362
509,509,2017,17-29 y.,male,Probably,0.09471,119,12566,0.07146,0.12728
510,510,2017,17-29 y.,male,"Yes, definitely",0.88067,1153,12566,0.78794,0.96826
511,511,2017,17-29 y.,female,"No, definitely not",0.05106,64,12566,0.0274,0.07699
512,512,2017,17-29 y.,female,Probably not,0.04054,54,12566,0.02191,0.0599
513,513,2017,17-29 y.,female,Probably,0.12712,257,12566,0.10009,0.15894
514,514,2017,17-29 y.,female,"Yes, definitely",0.78129,1052,12566,0.70527,0.8601
515,515,2017,30-45 y.,male,"No, definitely not",0.10359,38,12566,0.06444,0.16253
516,516,2017,30-45 y.,male,Probably,0.14069,101,12566,0.08414,0.22587
517,517,2017,30-45 y.,male,"Yes, definitely",0.75572,901,12566,0.62815,0.90558
518,518,2017,30-45 y.,female,"No, definitely not",0.09049,133,12566,0.07126,0.11185
519,519,2017,30-45 y.,female,Probably not,0.08337,141,12566,0.06393,0.10428
520,520,2017,30-45 y.,female,Probably,0.17448,477,12566,0.15158,0.20844
521,521,2017,30-45 y.,female,"Yes, definitely",0.65166,1041,12566,0.58919,0.72096
522,522,2017,46-65 y.,male,"No, definitely not",0.63087,488,12566,0.57366,0.68111
523,523,2017,46-65 y.,male,Probably not,0.11293,85,12566,0.08631,0.15067
524,524,2017,46-65 y.,male,Probably,0.08914,101,12566,0.06198,0.11452
525,525,2017,46-65 y.,male,"Yes, definitely",0.16706,401,12566,0.13172,0.21495
526,526,2017,46-65 y.,female,"No, definitely not",0.66563,842,12566,0.61831,0.7168
527,527,2017,46-65 y.,female,Probably not,0.13058,193,12566,0.10987,0.1551
528,528,2017,46-65 y.,female,Probably,0.1,192,12566,0.08256,0.12219
529,529,2017,46-65 y.,female,"Yes, definitely",0.10379,236,12566,0.08268,0.1254
530,530,2017,66 and older,male,"No, definitely not",1.0,2148,12566,0.96099,1.03675
531,531,2017,66 and older,female,"No, definitely not",1.0,2315,12566,0.96805,1.04083
532,532,2018,17-29 y.,male,Probably,0.08806,95,11664,0.06548,0.11209
533,533,2018,17-29 y.,male,"Yes, definitely",0.91194,894,11664,0.81342,1.01098
534,534,2018,17-29 y.,female,"No, definitely not",0.04739,48,11664,0.02824,0.07341
535,535,2018,17-29 y.,female,Probably not,0.04483,41,11664,0.02671,0.06762
536,536,2018,17-29 y.,female,Probably,0.10735,222,11664,0.08357,0.1354
537,537,2018,17-29 y.,female,"Yes, definitely",0.80044,985,11664,0.73292,0.87104
538,538,2018,30-45 y.,male,"No, definitely not",0.06463,32,11664,0.03317,0.1011
539,539,2018,30-45 y.,male,Probably,0.1805,108,11664,0.11249,0.26194
540,540,2018,30-45 y.,male,"Yes, definitely",0.75487,692,11664,0.62701,0.90248
541,541,2018,30-45 y.,female,"No, definitely not",0.09583,113,11664,0.07578,0.12092
542,542,2018,30-45 y.,female,Probably not,0.07002,109,11664,0.05072,0.0923
543,543,2018,30-45 y.,female,Probably,0.16499,399,11664,0.13738,0.19528
544,544,2018,30-45 y.,female,"Yes, definitely",0.66917,987,11664,0.59807,0.74497
545,545,2018,46-65 y.,male,"No, definitely not",0.63767,479,11664,0.58098,0.69702
546,546,2018,46-65 y.,male,Probably not,0.11016,103,11664,0.08742,0.1315
547,547,2018,46-65 y.,male,Probably,0.09826,122,11664,0.06471,0.14172
548,548,2018,46-65 y.,male,"Yes, definitely",0.15391,361,11664,0.12168,0.19146
549,549,2018,46-65 y.,female,"No, definitely not",0.68715,818,11664,0.6348,0.73496
550,550,2018,46-65 y.,female,Probably not,0.12065,167,11664,0.10211,0.14276
551,551,2018,46-65 y.,female,Probably,0.09555,180,11664,0.07059,0.11602
552,552,2018,46-65 y.,female,"Yes, definitely",0.09664,230,11664,0.07896,0.11838
553,553,2018,66 and older,male,"No, definitely not",1.0,2139,11664,0.95134,1.03259
554,554,2018,66 and older,female,"No, definitely not",1.0,2340,11664,0.96032,1.039
555,555,2019,17-29 y.,male,"No, definitely not",0.06343,48,10683,0.04143,0.08908
556,556,2019,17-29 y.,male,Probably,0.09812,66,10683,0.073,0.13145
557,557,2019,17-29 y.,male,"Yes, definitely",0.83845,701,10683,0.73012,0.96013
558,558,2019,17-29 y.,female,"No, definitely not",0.04116,51,10683,0.02582,0.05626
559,559,2019,17-29 y.,female,Probably,0.13051,148,10683,0.10143,0.17185
560,560,2019,17-29 y.,female,"Yes, definitely",0.82833,844,10683,0.74017,0.92239
561,561,2019,30-45 y.,male,"No, definitely not",0.13399,45,10683,0.05069,0.25229
562,562,2019,30-45 y.,male,Probably,0.17011,66,10683,0.08272,0.24263
563,563,2019,30-45 y.,male,"Yes, definitely",0.6959,563,10683,0.51624,0.89199
564,564,2019,30-45 y.,female,"No, definitely not",0.07672,107,10683,0.05439,0.10479
565,565,2019,30-45 y.,female,Probably not,0.07997,77,10683,0.05638,0.11052
566,566,2019,30-45 y.,female,Probably,0.20794,361,10683,0.17788,0.25475
567,567,2019,30-45 y.,female,"Yes, definitely",0.63537,854,10683,0.56159,0.71844
568,568,2019,46-65 y.,male,"No, definitely not",0.67268,486,10683,0.60769,0.73148
569,569,2019,46-65 y.,male,Probably not,0.10398,90,10683,0.08245,0.13135
570,570,2019,46-65 y.,male,Probably,0.07827,127,10683,0.05893,0.09999
571,571,2019,46-65 y.,male,"Yes, definitely",0.14507,299,10683,0.10766,0.18512
572,572,2019,46-65 y.,female,"No, definitely not",0.69631,762,10683,0.64387,0.74397
573,573,2019,46-65 y.,female,Probably not,0.11755,151,10683,0.09014,0.14732
574,574,2019,46-65 y.,female,Probably,0.09729,186,10683,0.08029,0.12489
575,575,2019,46-65 y.,female,"Yes, definitely",0.08885,200,10683,0.07015,0.11151
576,576,2019,66 and older,male,"No, definitely not",0.98919,2149,10683,0.94792,1.02977
577,577,2019,66 and older,male,Probably not,0.01081,31,10683,0.00651,0.01567
578,578,2019,66 and older,female,"No, definitely not",1.0,2271,10683,0.96375,1.04125
579,579,2020,17-29 y.,male,"No, definitely not",0.06185,42,10681,0.04304,0.08674
580,580,2020,17-29 y.,male,Probably,0.13372,94,10681,0.10017,0.17453
581,581,2020,17-29 y.,male,"Yes, definitely",0.80444,751,10681,0.71348,0.91854
582,582,2020,17-29 y.,female,"No, definitely not",0.06379,57,10681,0.03067,0.09106
583,583,2020,17-29 y.,female,Probably not,0.0408,38,10681,0.02156,0.06092
584,584,2020,17-29 y.,female,Probably,0.13151,184,10681,0.10231,0.1688
585,585,2020,17-29 y.,female,"Yes, definitely",0.7639,882,10681,0.6668,0.85995
586,586,2020,30-45 y.,male,"No, definitely not",0.13136,43,10681,0.0532,0.25245
587,587,2020,30-45 y.,male,Probably,0.15973,57,10681,0.09244,0.23278
588,588,2020,30-45 y.,male,"Yes, definitely",0.70891,634,10681,0.55393,0.85274
589,589,2020,30-45 y.,female,"No, definitely not",0.10301,101,10681,0.06937,0.13916
590,590,2020,30-45 y.,female,Probably not,0.08689,100,10681,0.06015,0.11916
591,591,2020,30-45 y.,female,Probably,0.19484,363,10681,0.15439,0.23619
592,592,2020,30-45 y.,female,"Yes, definitely",0.61527,847,10681,0.54914,0.69301
593,593,2020,46-65 y.,male,"No, definitely not",0.6701,438,10681,0.60239,0.74315
594,594,2020,46-65 y.,male,Probably not,0.09908,102,10681,0.07579,0.12345
595,595,2020,46-65 y.,male,Probably,0.07429,108,10681,0.05011,0.10099
596,596,2020,46-65 y.,male,"Yes, definitely",0.15653,336,10681,0.11774,0.19672
597,597,2020,46-65 y.,female,"No, definitely not",0.65618,723,10681,0.59022,0.71884
598,598,2020,46-65 y.,female,Probably not,0.10765,133,10681,0.08178,0.13482
599,599,2020,46-65 y.,female,Probably,0.13399,207,10681,0.10595,0.16433
600,600,2020,46-65 y.,female,"Yes, definitely",0.10218,207,10681,0.08488,0.12354
601,601,2020,66 and older,male,"No, definitely not",0.98443,2026,10681,0.93959,1.02714
602,602,2020,66 and older,male,Probably not,0.01557,33,10681,0.00891,0.02154
603,603,2020,66 and older,female,"No, definitely not",1.0,2175,10681,0.96171,1.04418
604,604,2021,17-29 y.,male,Probably,0.17883,74,6968,0.10223,0.28048
605,605,2021,17-29 y.,male,"Yes, definitely",0.82117,441,6968,0.69228,0.94494
606,606,2021,17-29 y.,female,Probably,0.18838,149,6968,0.12871,0.26824
607,607,2021,17-29 y.,female,"Yes, definitely",0.81162,489,6968,0.69157,0.94066
608,608,2021,30-45 y.,male,Probably,0.27656,53,6968,0.16084,0.41511
609,609,2021,30-45 y.,male,"Yes, definitely",0.72344,255,6968,0.52058,0.9337
610,610,2021,30-45 y.,female,"No, definitely not",0.07627,70,6968,0.04358,0.11933
611,611,2021,30-45 y.,female,Probably not,0.05875,38,6968,0.03747,0.09191
612,612,2021,30-45 y.,female,Probably,0.24903,262,6968,0.18399,0.31446
613,613,2021,30-45 y.,female,"Yes, definitely",0.61595,564,6968,0.51828,0.70458
614,614,2021,46-65 y.,male,"No, definitely not",0.66079,317,6968,0.58023,0.73717
615,615,2021,46-65 y.,male,Probably not,0.10433,56,6968,0.07446,0.13939
616,616,2021,46-65 y.,male,Probably,0.10028,106,6968,0.05574,0.14491
617,617,2021,46-65 y.,male,"Yes, definitely",0.13461,170,6968,0.08492,0.19498
618,618,2021,46-65 y.,female,"No, definitely not",0.6004,466,6968,0.54536,0.68212
619,619,2021,46-65 y.,female,Probably not,0.1533,111,6968,0.12316,0.19718
620,620,2021,46-65 y.,female,Probably,0.11499,152,6968,0.08699,0.1481
621,621,2021,46-65 y.,female,"Yes, definitely",0.13131,164,6968,0.10056,0.16684
622,622,2021,66 and older,male,"No, definitely not",0.98556,1456,6968,0.94014,1.04807
623,623,2021,66 and older,male,Probably not,0.01444,36,6968,0.01063,0.01813
624,624,2021,66 and older,female,"No, definitely not",1.0,1539,6968,0.95495,1.0459
