year,age_gr,regtyp,plb0417_v2,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,46-65 y.,Urban regions,"No, definitely not",0.23790,1052,1366,0.21531,0.26049
2007,46-65 y.,Urban regions,Probably not,0.02502,104,1366,0.01673,0.03331
2007,46-65 y.,Urban regions,Probably,0.02385,77,1366,0.01576,0.03195
2007,46-65 y.,Urban regions,"Yes, definitely",0.03535,133,1366,0.02556,0.04515
2007,46-65 y.,Rural regions,"No, definitely not",0.23950,565,797,0.20986,0.26915
2007,46-65 y.,Rural regions,Probably not,0.02722,58,797,0.01592,0.03853
2007,46-65 y.,Rural regions,Probably,0.02250,55,797,0.01219,0.03280
2007,46-65 y.,Rural regions,"Yes, definitely",0.04985,119,797,0.03473,0.06497
2007,66 and older,Urban regions,"No, definitely not",0.92343,2633,2633,0.91327,0.93359
2007,66 and older,Rural regions,"No, definitely not",0.89348,1380,1380,0.87720,0.90976
2008,17-29 y.,Urban regions,"No, definitely not",0.03283,66,793,0.02042,0.04524
2008,17-29 y.,Urban regions,Probably,0.02701,75,793,0.01572,0.03830
2008,17-29 y.,Urban regions,"Yes, definitely",0.25312,652,793,0.22284,0.28341
2008,17-29 y.,Rural regions,Probably,0.04100,41,365,0.02063,0.06137
2008,17-29 y.,Rural regions,"Yes, definitely",0.24144,324,365,0.19747,0.28540
2008,30-45 y.,Urban regions,"No, definitely not",0.02448,89,519,0.01117,0.03778
2008,30-45 y.,Urban regions,Probably not,0.01554,55,519,0.00489,0.02619
2008,30-45 y.,Urban regions,Probably,0.03551,131,519,0.01957,0.05145
2008,30-45 y.,Urban regions,"Yes, definitely",0.07081,244,519,0.04872,0.09290
2008,30-45 y.,Rural regions,"No, definitely not",0.02875,34,263,0.00851,0.04898
2008,30-45 y.,Rural regions,Probably not,0.01459,31,263,0.00007,0.02912
2008,30-45 y.,Rural regions,Probably,0.02811,45,263,0.00809,0.04812
2008,30-45 y.,Rural regions,"Yes, definitely",0.08375,153,263,0.05021,0.11730
2008,46-65 y.,Urban regions,"No, definitely not",0.21855,923,1189,0.19505,0.24205
2008,46-65 y.,Urban regions,Probably not,0.01945,79,1189,0.01159,0.02730
2008,46-65 y.,Urban regions,Probably,0.02177,72,1189,0.01347,0.03007
2008,46-65 y.,Urban regions,"Yes, definitely",0.03575,115,1189,0.02519,0.04631
2008,46-65 y.,Rural regions,"No, definitely not",0.21902,508,723,0.18885,0.24919
2008,46-65 y.,Rural regions,Probably not,0.02394,54,723,0.01279,0.03508
2008,46-65 y.,Rural regions,Probably,0.02177,46,723,0.01112,0.03241
2008,46-65 y.,Rural regions,"Yes, definitely",0.05096,115,723,0.03492,0.06700
2008,66 and older,Urban regions,"No, definitely not",0.91630,2594,2594,0.90564,0.92696
2008,66 and older,Rural regions,"No, definitely not",0.90333,1377,1377,0.88772,0.91894
2009,17-29 y.,Urban regions,"No, definitely not",0.02438,48,700,0.01295,0.03582
2009,17-29 y.,Urban regions,Probably,0.04422,83,700,0.02898,0.05946
2009,17-29 y.,Urban regions,"Yes, definitely",0.24202,569,700,0.21027,0.27377
2009,17-29 y.,Rural regions,"No, definitely not",0.03526,33,360,0.01618,0.05434
2009,17-29 y.,Rural regions,Probably,0.04062,39,360,0.02020,0.06104
2009,17-29 y.,Rural regions,"Yes, definitely",0.24379,288,360,0.19938,0.28821
2009,30-45 y.,Urban regions,"No, definitely not",0.02244,74,457,0.00884,0.03603
2009,30-45 y.,Urban regions,Probably not,0.00985,38,457,0.00079,0.01892
2009,30-45 y.,Urban regions,Probably,0.03664,112,457,0.01940,0.05389
2009,30-45 y.,Urban regions,"Yes, definitely",0.07636,233,457,0.05199,0.10074
2009,30-45 y.,Rural regions,Probably,0.03321,57,200,0.00831,0.05811
2009,30-45 y.,Rural regions,"Yes, definitely",0.09350,143,200,0.05305,0.13395
2009,46-65 y.,Urban regions,"No, definitely not",0.20133,786,1059,0.17717,0.22550
2009,46-65 y.,Urban regions,Probably not,0.01671,68,1059,0.00899,0.02444
2009,46-65 y.,Urban regions,Probably,0.02438,72,1059,0.01508,0.03367
2009,46-65 y.,Urban regions,"Yes, definitely",0.04146,133,1059,0.02945,0.05347
2009,46-65 y.,Rural regions,"No, definitely not",0.20121,463,658,0.17055,0.23187
2009,46-65 y.,Rural regions,Probably not,0.02272,62,658,0.01132,0.03411
2009,46-65 y.,Rural regions,Probably,0.02572,46,658,0.01362,0.03783
2009,46-65 y.,Rural regions,"Yes, definitely",0.04175,87,658,0.02646,0.05705
2009,66 and older,Urban regions,"No, definitely not",0.91370,2479,2479,0.90265,0.92476
2009,66 and older,Rural regions,"No, definitely not",0.89469,1340,1340,0.87825,0.91113
2010,17-29 y.,Urban regions,"No, definitely not",0.03091,76,1219,0.02119,0.04063
2010,17-29 y.,Urban regions,Probably not,0.01123,43,1219,0.00531,0.01715
2010,17-29 y.,Urban regions,Probably,0.03889,157,1219,0.02803,0.04974
2010,17-29 y.,Urban regions,"Yes, definitely",0.28124,943,1219,0.25599,0.30649
2010,17-29 y.,Rural regions,"No, definitely not",0.02854,35,561,0.01475,0.04233
2010,17-29 y.,Rural regions,Probably,0.04122,91,561,0.02475,0.05768
2010,17-29 y.,Rural regions,"Yes, definitely",0.23075,435,561,0.19585,0.26564
2010,30-45 y.,Urban regions,"No, definitely not",0.01689,134,1565,0.01050,0.02328
2010,30-45 y.,Urban regions,Probably not,0.01106,110,1565,0.00587,0.01624
2010,30-45 y.,Urban regions,Probably,0.03566,364,1565,0.02647,0.04486
2010,30-45 y.,Urban regions,"Yes, definitely",0.10188,957,1565,0.08689,0.11687
2010,30-45 y.,Rural regions,"No, definitely not",0.01482,51,738,0.00609,0.02354
2010,30-45 y.,Rural regions,Probably not,0.01825,76,738,0.00859,0.02792
2010,30-45 y.,Rural regions,Probably,0.02679,173,738,0.01513,0.03845
2010,30-45 y.,Rural regions,"Yes, definitely",0.08552,438,738,0.06533,0.10571
2010,46-65 y.,Urban regions,"No, definitely not",0.18226,721,1090,0.15933,0.20518
2010,46-65 y.,Urban regions,Probably not,0.02053,97,1090,0.01211,0.02895
2010,46-65 y.,Urban regions,Probably,0.02405,94,1090,0.01495,0.03314
2010,46-65 y.,Urban regions,"Yes, definitely",0.04246,178,1090,0.03048,0.05443
2010,46-65 y.,Rural regions,"No, definitely not",0.18310,429,667,0.15372,0.21247
2010,46-65 y.,Rural regions,Probably not,0.01828,53,667,0.00811,0.02846
2010,46-65 y.,Rural regions,Probably,0.01892,58,667,0.00858,0.02927
2010,46-65 y.,Rural regions,"Yes, definitely",0.04959,127,667,0.03311,0.06608
2010,66 and older,Urban regions,"No, definitely not",0.90494,2387,2387,0.89317,0.91671
2010,66 and older,Rural regions,"No, definitely not",0.90184,1287,1287,0.88558,0.91810
2011,17-29 y.,Urban regions,"No, definitely not",0.03209,86,1207,0.02214,0.04203
2011,17-29 y.,Urban regions,Probably not,0.00832,31,1207,0.00320,0.01345
2011,17-29 y.,Urban regions,Probably,0.02993,125,1207,0.02031,0.03954
2011,17-29 y.,Urban regions,"Yes, definitely",0.26869,965,1207,0.24367,0.29371
2011,17-29 y.,Rural regions,"No, definitely not",0.01798,33,554,0.00690,0.02905
2011,17-29 y.,Rural regions,Probably,0.03117,67,554,0.01668,0.04565
2011,17-29 y.,Rural regions,"Yes, definitely",0.21396,454,554,0.17978,0.24815
2011,30-45 y.,Urban regions,"No, definitely not",0.01626,143,1408,0.00965,0.02287
2011,30-45 y.,Urban regions,Probably not,0.01161,125,1408,0.00601,0.01721
2011,30-45 y.,Urban regions,Probably,0.03427,335,1408,0.02476,0.04378
2011,30-45 y.,Urban regions,"Yes, definitely",0.09337,805,1408,0.07817,0.10858
2011,30-45 y.,Rural regions,"No, definitely not",0.01462,63,711,0.00579,0.02345
2011,30-45 y.,Rural regions,Probably not,0.01815,80,711,0.00833,0.02797
2011,30-45 y.,Rural regions,Probably,0.02407,159,711,0.01279,0.03534
2011,30-45 y.,Rural regions,"Yes, definitely",0.08777,409,711,0.06695,0.10858
2011,46-65 y.,Urban regions,"No, definitely not",0.18146,967,1401,0.16127,0.20164
2011,46-65 y.,Urban regions,Probably not,0.02046,105,1401,0.01305,0.02788
2011,46-65 y.,Urban regions,Probably,0.02734,155,1401,0.01880,0.03588
2011,46-65 y.,Urban regions,"Yes, definitely",0.02800,174,1401,0.01936,0.03664
2011,46-65 y.,Rural regions,"No, definitely not",0.19261,631,948,0.16749,0.21772
2011,46-65 y.,Rural regions,Probably not,0.02424,96,948,0.01445,0.03404
2011,46-65 y.,Rural regions,Probably,0.02088,77,948,0.01177,0.02999
2011,46-65 y.,Rural regions,"Yes, definitely",0.03539,144,948,0.02362,0.04716
2011,66 and older,Urban regions,"No, definitely not",0.91858,3074,3074,0.90892,0.92825
2011,66 and older,Rural regions,"No, definitely not",0.90554,1693,1693,0.89160,0.91947
2012,17-29 y.,Urban regions,"No, definitely not",0.02863,83,1075,0.01866,0.03861
2012,17-29 y.,Urban regions,Probably,0.03314,124,1075,0.02244,0.04385
2012,17-29 y.,Urban regions,"Yes, definitely",0.25623,868,1075,0.23012,0.28234
2012,17-29 y.,Rural regions,"No, definitely not",0.02132,34,529,0.00900,0.03364
2012,17-29 y.,Rural regions,Probably,0.04059,64,529,0.02376,0.05742
2012,17-29 y.,Rural regions,"Yes, definitely",0.23054,431,529,0.19461,0.26647
2012,30-45 y.,Urban regions,"No, definitely not",0.01933,130,1159,0.01140,0.02726
2012,30-45 y.,Urban regions,Probably not,0.01406,100,1159,0.00728,0.02084
2012,30-45 y.,Urban regions,Probably,0.03496,280,1159,0.02438,0.04554
2012,30-45 y.,Urban regions,"Yes, definitely",0.08668,649,1159,0.07048,0.10289
2012,30-45 y.,Rural regions,"No, definitely not",0.01554,55,605,0.00567,0.02540
2012,30-45 y.,Rural regions,Probably not,0.01810,63,605,0.00747,0.02874
2012,30-45 y.,Rural regions,Probably,0.02535,136,605,0.01281,0.03789
2012,30-45 y.,Rural regions,"Yes, definitely",0.09466,351,605,0.07131,0.11800
2012,46-65 y.,Urban regions,"No, definitely not",0.16665,877,1383,0.14701,0.18630
2012,46-65 y.,Urban regions,Probably not,0.02070,128,1383,0.01319,0.02821
2012,46-65 y.,Urban regions,Probably,0.02851,163,1383,0.01973,0.03728
2012,46-65 y.,Urban regions,"Yes, definitely",0.03748,215,1383,0.02747,0.04750
2012,46-65 y.,Rural regions,"No, definitely not",0.18648,639,988,0.16218,0.21078
2012,46-65 y.,Rural regions,Probably not,0.02484,105,988,0.01513,0.03455
2012,46-65 y.,Rural regions,Probably,0.01884,81,988,0.01036,0.02733
2012,46-65 y.,Rural regions,"Yes, definitely",0.04306,163,988,0.03040,0.05572
2012,66 and older,Urban regions,"No, definitely not",0.91662,3033,3033,0.90677,0.92646
2012,66 and older,Rural regions,"No, definitely not",0.91332,1758,1758,0.90017,0.92648
2013,17-29 y.,Urban regions,"No, definitely not",0.01876,75,1432,0.01173,0.02579
2013,17-29 y.,Urban regions,Probably not,0.00968,46,1432,0.00461,0.01476
2013,17-29 y.,Urban regions,Probably,0.02631,139,1432,0.01802,0.03460
2013,17-29 y.,Urban regions,"Yes, definitely",0.26477,1172,1432,0.24191,0.28763
2013,17-29 y.,Rural regions,"No, definitely not",0.01588,33,600,0.00587,0.02590
2013,17-29 y.,Rural regions,Probably,0.03800,71,600,0.02269,0.05331
2013,17-29 y.,Rural regions,"Yes, definitely",0.24360,496,600,0.20922,0.27797
2013,30-45 y.,Urban regions,"No, definitely not",0.01602,140,1467,0.00959,0.02245
2013,30-45 y.,Urban regions,Probably not,0.01304,102,1467,0.00723,0.01884
2013,30-45 y.,Urban regions,Probably,0.03192,334,1467,0.02293,0.04092
2013,30-45 y.,Urban regions,"Yes, definitely",0.10471,891,1467,0.08903,0.12038
2013,30-45 y.,Rural regions,"No, definitely not",0.01897,59,648,0.00846,0.02948
2013,30-45 y.,Rural regions,Probably not,0.01557,63,648,0.00603,0.02512
2013,30-45 y.,Rural regions,Probably,0.03597,153,648,0.02162,0.05032
2013,30-45 y.,Rural regions,"Yes, definitely",0.09789,373,648,0.07499,0.12079
2013,46-65 y.,Urban regions,"No, definitely not",0.15909,929,1487,0.14049,0.17768
2013,46-65 y.,Urban regions,Probably not,0.02327,153,1487,0.01561,0.03094
2013,46-65 y.,Urban regions,Probably,0.02175,157,1487,0.01433,0.02917
2013,46-65 y.,Urban regions,"Yes, definitely",0.02831,248,1487,0.01988,0.03675
2013,46-65 y.,Rural regions,"No, definitely not",0.17968,635,997,0.15584,0.20352
2013,46-65 y.,Rural regions,Probably not,0.02497,99,997,0.01528,0.03466
2013,46-65 y.,Rural regions,Probably,0.01913,90,997,0.01062,0.02763
2013,46-65 y.,Rural regions,"Yes, definitely",0.04616,173,997,0.03313,0.05920
2013,66 and older,Urban regions,"No, definitely not",0.91639,2967,2967,0.90643,0.92635
2013,66 and older,Rural regions,"No, definitely not",0.92317,1671,1671,0.91039,0.93594
2014,17-29 y.,Urban regions,"No, definitely not",0.01622,59,1115,0.00880,0.02364
2014,17-29 y.,Urban regions,Probably,0.02999,131,1115,0.01998,0.04001
2014,17-29 y.,Urban regions,"Yes, definitely",0.24680,925,1115,0.22148,0.27212
2014,17-29 y.,Rural regions,Probably,0.02715,57,480,0.01259,0.04170
2014,17-29 y.,Rural regions,"Yes, definitely",0.21974,423,480,0.18266,0.25683
2014,30-45 y.,Urban regions,"No, definitely not",0.01172,103,1150,0.00550,0.01794
2014,30-45 y.,Urban regions,Probably not,0.01343,92,1150,0.00677,0.02008
2014,30-45 y.,Urban regions,Probably,0.03417,256,1150,0.02367,0.04468
2014,30-45 y.,Urban regions,"Yes, definitely",0.11168,699,1150,0.09347,0.12990
2014,30-45 y.,Rural regions,"No, definitely not",0.01216,48,512,0.00266,0.02166
2014,30-45 y.,Rural regions,Probably not,0.01364,46,512,0.00358,0.02370
2014,30-45 y.,Rural regions,Probably,0.03820,123,512,0.02158,0.05481
2014,30-45 y.,Rural regions,"Yes, definitely",0.10291,295,512,0.07657,0.12926
2014,46-65 y.,Urban regions,"No, definitely not",0.14430,789,1296,0.12517,0.16344
2014,46-65 y.,Urban regions,Probably not,0.02373,146,1296,0.01544,0.03202
2014,46-65 y.,Urban regions,Probably,0.02363,145,1296,0.01536,0.03191
2014,46-65 y.,Urban regions,"Yes, definitely",0.03124,216,1296,0.02177,0.04072
2014,46-65 y.,Rural regions,"No, definitely not",0.16129,546,856,0.13664,0.18595
2014,46-65 y.,Rural regions,Probably not,0.02582,81,856,0.01519,0.03645
2014,46-65 y.,Rural regions,Probably,0.01959,79,856,0.01030,0.02887
2014,46-65 y.,Rural regions,"Yes, definitely",0.04331,150,856,0.02966,0.05695
2014,66 and older,Urban regions,"No, definitely not",0.91356,2869,2869,0.90328,0.92385
2014,66 and older,Rural regions,"No, definitely not",0.91193,1640,1640,0.89821,0.92565
2015,17-29 y.,Urban regions,"No, definitely not",0.01520,57,1168,0.00818,0.02222
2015,17-29 y.,Urban regions,Probably,0.02692,126,1168,0.01763,0.03620
2015,17-29 y.,Urban regions,"Yes, definitely",0.25783,985,1168,0.23273,0.28293
2015,17-29 y.,Rural regions,Probably,0.01895,51,470,0.00661,0.03129
2015,17-29 y.,Rural regions,"Yes, definitely",0.23937,419,470,0.20076,0.27799
2015,30-45 y.,Urban regions,"No, definitely not",0.01393,106,1192,0.00727,0.02058
2015,30-45 y.,Urban regions,Probably not,0.01170,102,1192,0.00559,0.01780
2015,30-45 y.,Urban regions,Probably,0.03616,253,1192,0.02555,0.04676
2015,30-45 y.,Urban regions,"Yes, definitely",0.10462,731,1192,0.08723,0.12200
2015,30-45 y.,Rural regions,"No, definitely not",0.01078,46,526,0.00195,0.01962
2015,30-45 y.,Rural regions,Probably not,0.01715,54,526,0.00604,0.02825
2015,30-45 y.,Rural regions,Probably,0.02784,110,526,0.01377,0.04191
2015,30-45 y.,Rural regions,"Yes, definitely",0.10308,316,526,0.07707,0.12909
2015,46-65 y.,Urban regions,"No, definitely not",0.15535,780,1274,0.13545,0.17525
2015,46-65 y.,Urban regions,Probably not,0.02439,150,1274,0.01592,0.03287
2015,46-65 y.,Urban regions,Probably,0.02229,145,1274,0.01418,0.03039
2015,46-65 y.,Urban regions,"Yes, definitely",0.03016,199,1274,0.02076,0.03955
2015,46-65 y.,Rural regions,"No, definitely not",0.14871,477,804,0.12410,0.17332
2015,46-65 y.,Rural regions,Probably not,0.02992,108,804,0.01813,0.04170
2015,46-65 y.,Rural regions,Probably,0.02007,85,804,0.01037,0.02977
2015,46-65 y.,Rural regions,"Yes, definitely",0.03363,134,804,0.02116,0.04610
2015,66 and older,Urban regions,"No, definitely not",0.91399,2821,2821,0.90364,0.92433
2015,66 and older,Rural regions,"No, definitely not",0.91542,1663,1663,0.90205,0.92880
2016,17-29 y.,Urban regions,"No, definitely not",0.01390,61,1633,0.00822,0.01958
2016,17-29 y.,Urban regions,Probably not,0.01072,51,1633,0.00572,0.01571
2016,17-29 y.,Urban regions,Probably,0.03772,243,1633,0.02848,0.04696
2016,17-29 y.,Urban regions,"Yes, definitely",0.26945,1278,1633,0.24793,0.29098
2016,17-29 y.,Rural regions,Probably,0.04526,114,657,0.02935,0.06116
2016,17-29 y.,Rural regions,"Yes, definitely",0.23910,543,657,0.20646,0.27174
2016,30-45 y.,Urban regions,"No, definitely not",0.01500,123,1879,0.00950,0.02050
2016,30-45 y.,Urban regions,Probably not,0.01095,133,1879,0.00624,0.01566
2016,30-45 y.,Urban regions,Probably,0.03309,380,1879,0.02500,0.04118
2016,30-45 y.,Urban regions,"Yes, definitely",0.10586,1243,1879,0.09194,0.11977
2016,30-45 y.,Rural regions,"No, definitely not",0.01106,58,806,0.00383,0.01828
2016,30-45 y.,Rural regions,Probably not,0.01917,49,806,0.00970,0.02865
2016,30-45 y.,Rural regions,Probably,0.03755,190,806,0.02442,0.05068
2016,30-45 y.,Rural regions,"Yes, definitely",0.09091,509,806,0.07105,0.11076
2016,46-65 y.,Urban regions,"No, definitely not",0.14342,753,1417,0.12516,0.16167
2016,46-65 y.,Urban regions,Probably not,0.02260,144,1417,0.01486,0.03034
2016,46-65 y.,Urban regions,Probably,0.01862,185,1417,0.01158,0.02567
2016,46-65 y.,Urban regions,"Yes, definitely",0.02910,335,1417,0.02034,0.03785
2016,46-65 y.,Rural regions,"No, definitely not",0.15352,455,817,0.12879,0.17826
2016,46-65 y.,Rural regions,Probably not,0.02495,90,817,0.01425,0.03565
2016,46-65 y.,Rural regions,Probably,0.01955,100,817,0.01005,0.02905
2016,46-65 y.,Rural regions,"Yes, definitely",0.02510,172,817,0.01437,0.03583
2016,66 and older,Urban regions,"No, definitely not",0.91097,2695,2695,0.90021,0.92172
2016,66 and older,Rural regions,"No, definitely not",0.92093,1618,1618,0.90778,0.93408
2017,17-29 y.,Urban regions,"No, definitely not",0.01227,66,1914,0.00734,0.01720
2017,17-29 y.,Urban regions,Probably not,0.00868,43,1914,0.00452,0.01284
2017,17-29 y.,Urban regions,Probably,0.03096,254,1914,0.02320,0.03873
2017,17-29 y.,Urban regions,"Yes, definitely",0.25582,1551,1914,0.23627,0.27537
2017,17-29 y.,Rural regions,"No, definitely not",0.00832,32,807,0.00205,0.01459
2017,17-29 y.,Rural regions,Probably,0.03808,122,807,0.02487,0.05130
2017,17-29 y.,Rural regions,"Yes, definitely",0.23372,653,807,0.20450,0.26294
2017,30-45 y.,Urban regions,"No, definitely not",0.01586,108,1992,0.01037,0.02135
2017,30-45 y.,Urban regions,Probably not,0.01519,114,1992,0.00982,0.02056
2017,30-45 y.,Urban regions,Probably,0.02485,405,1992,0.01801,0.03168
2017,30-45 y.,Urban regions,"Yes, definitely",0.11755,1365,1992,0.10340,0.13169
2017,30-45 y.,Rural regions,"No, definitely not",0.01405,63,861,0.00619,0.02192
2017,30-45 y.,Rural regions,Probably not,0.01008,47,861,0.00340,0.01675
2017,30-45 y.,Rural regions,Probably,0.02899,173,861,0.01778,0.04021
2017,30-45 y.,Rural regions,"Yes, definitely",0.08706,578,861,0.06822,0.10590
2017,46-65 y.,Urban regions,"No, definitely not",0.13371,805,1619,0.11713,0.15030
2017,46-65 y.,Urban regions,Probably not,0.02840,176,1619,0.02030,0.03649
2017,46-65 y.,Urban regions,Probably,0.02125,191,1619,0.01423,0.02828
2017,46-65 y.,Urban regions,"Yes, definitely",0.02894,447,1619,0.02077,0.03711
2017,46-65 y.,Rural regions,"No, definitely not",0.14636,523,917,0.12347,0.16925
2017,46-65 y.,Rural regions,Probably not,0.02104,102,917,0.01174,0.03033
2017,46-65 y.,Rural regions,Probably,0.01840,102,917,0.00970,0.02710
2017,46-65 y.,Rural regions,"Yes, definitely",0.02497,190,917,0.01487,0.03508
2017,66 and older,Urban regions,"No, definitely not",0.89514,2777,2777,0.88374,0.90654
2017,66 and older,Rural regions,"No, definitely not",0.89945,1688,1688,0.88510,0.91380
2018,17-29 y.,Urban regions,"No, definitely not",0.01133,50,1665,0.00625,0.01642
2018,17-29 y.,Urban regions,Probably not,0.00829,43,1665,0.00393,0.01265
2018,17-29 y.,Urban regions,Probably,0.02809,213,1665,0.02015,0.03603
2018,17-29 y.,Urban regions,"Yes, definitely",0.25309,1359,1665,0.23220,0.27398
2018,17-29 y.,Rural regions,Probably,0.02709,105,624,0.01434,0.03984
2018,17-29 y.,Rural regions,"Yes, definitely",0.22606,519,624,0.19322,0.25891
2018,30-45 y.,Urban regions,"No, definitely not",0.01543,109,1747,0.00965,0.02121
2018,30-45 y.,Urban regions,Probably not,0.00953,85,1747,0.00498,0.01409
2018,30-45 y.,Urban regions,Probably,0.02297,353,1747,0.01595,0.03000
2018,30-45 y.,Urban regions,"Yes, definitely",0.11541,1200,1747,0.10042,0.13039
2018,30-45 y.,Rural regions,"No, definitely not",0.00817,36,708,0.00153,0.01480
2018,30-45 y.,Rural regions,Probably not,0.01288,39,708,0.00457,0.02120
2018,30-45 y.,Rural regions,Probably,0.03208,153,708,0.01909,0.04507
2018,30-45 y.,Rural regions,"Yes, definitely",0.08209,480,708,0.06185,0.10232
2018,46-65 y.,Urban regions,"No, definitely not",0.13276,783,1556,0.11590,0.14963
2018,46-65 y.,Urban regions,Probably not,0.02334,166,1556,0.01584,0.03085
2018,46-65 y.,Urban regions,Probably,0.02219,212,1556,0.01487,0.02951
2018,46-65 y.,Urban regions,"Yes, definitely",0.02489,395,1556,0.01715,0.03263
2018,46-65 y.,Rural regions,"No, definitely not",0.14478,512,902,0.12181,0.16776
2018,46-65 y.,Rural regions,Probably not,0.02488,104,902,0.01471,0.03505
2018,46-65 y.,Rural regions,Probably,0.01540,90,902,0.00736,0.02345
2018,46-65 y.,Rural regions,"Yes, definitely",0.02548,196,902,0.01519,0.03577
2018,66 and older,Urban regions,"No, definitely not",0.89268,2812,2812,0.88123,0.90412
2018,66 and older,Rural regions,"No, definitely not",0.88136,1669,1669,0.86584,0.89688
2019,17-29 y.,Urban regions,"No, definitely not",0.01347,68,1328,0.00727,0.01967
2019,17-29 y.,Urban regions,Probably,0.03245,145,1328,0.02291,0.04198
2019,17-29 y.,Urban regions,"Yes, definitely",0.24534,1115,1328,0.22219,0.26849
2019,17-29 y.,Rural regions,Probably,0.03173,67,470,0.01586,0.04759
2019,17-29 y.,Rural regions,"Yes, definitely",0.19925,403,470,0.16310,0.23540
2019,30-45 y.,Urban regions,"No, definitely not",0.01202,106,1453,0.00641,0.01762
2019,30-45 y.,Urban regions,Probably not,0.01031,63,1453,0.00512,0.01551
2019,30-45 y.,Urban regions,Probably,0.02839,285,1453,0.01985,0.03694
2019,30-45 y.,Urban regions,"Yes, definitely",0.09263,999,1453,0.07772,0.10754
2019,30-45 y.,Rural regions,"No, definitely not",0.02117,45,622,0.00985,0.03249
2019,30-45 y.,Rural regions,Probably not,0.01282,37,622,0.00397,0.02166
2019,30-45 y.,Rural regions,Probably,0.02573,138,622,0.01327,0.03818
2019,30-45 y.,Rural regions,"Yes, definitely",0.09473,402,622,0.07170,0.11777
2019,46-65 y.,Urban regions,"No, definitely not",0.13673,732,1424,0.11888,0.15458
2019,46-65 y.,Urban regions,Probably not,0.02343,148,1424,0.01557,0.03129
2019,46-65 y.,Urban regions,Probably,0.01730,195,1424,0.01052,0.02407
2019,46-65 y.,Urban regions,"Yes, definitely",0.02347,349,1424,0.01561,0.03134
2019,46-65 y.,Rural regions,"No, definitely not",0.14305,488,826,0.11916,0.16694
2019,46-65 y.,Rural regions,Probably not,0.02054,85,826,0.01086,0.03021
2019,46-65 y.,Rural regions,Probably,0.01888,110,826,0.00959,0.02816
2019,46-65 y.,Rural regions,"Yes, definitely",0.02172,143,826,0.01177,0.03167
2019,66 and older,Urban regions,"No, definitely not",0.88384,2712,2712,0.87178,0.89590
2019,66 and older,Rural regions,"No, definitely not",0.89789,1642,1642,0.88324,0.91254
2020,17-29 y.,Urban regions,"No, definitely not",0.01550,65,1556,0.00936,0.02164
2020,17-29 y.,Urban regions,Probably not,0.00686,41,1556,0.00276,0.01097
2020,17-29 y.,Urban regions,Probably,0.03652,208,1556,0.02719,0.04584
2020,17-29 y.,Urban regions,"Yes, definitely",0.24421,1242,1556,0.22285,0.26556
2020,17-29 y.,Rural regions,"No, definitely not",0.02383,33,496,0.01039,0.03726
2020,17-29 y.,Rural regions,Probably,0.04358,71,496,0.02559,0.06156
2020,17-29 y.,Rural regions,"Yes, definitely",0.19409,392,496,0.15925,0.22894
2020,30-45 y.,Urban regions,"No, definitely not",0.01266,102,1588,0.00716,0.01816
2020,30-45 y.,Urban regions,Probably not,0.01471,91,1588,0.00879,0.02064
2020,30-45 y.,Urban regions,Probably,0.02654,295,1588,0.01863,0.03445
2020,30-45 y.,Urban regions,"Yes, definitely",0.09273,1100,1588,0.07846,0.10700
2020,30-45 y.,Rural regions,"No, definitely not",0.02493,42,585,0.01229,0.03758
2020,30-45 y.,Rural regions,Probably not,0.01223,36,585,0.00332,0.02114
2020,30-45 y.,Rural regions,Probably,0.02371,125,585,0.01137,0.03604
2020,30-45 y.,Rural regions,"Yes, definitely",0.08921,382,585,0.06610,0.11233
2020,46-65 y.,Urban regions,"No, definitely not",0.12712,720,1484,0.11016,0.14407
2020,46-65 y.,Urban regions,Probably not,0.02073,155,1484,0.01348,0.02798
2020,46-65 y.,Urban regions,Probably,0.02105,210,1484,0.01375,0.02836
2020,46-65 y.,Urban regions,"Yes, definitely",0.02427,399,1484,0.01644,0.03210
2020,46-65 y.,Rural regions,"No, definitely not",0.13362,442,771,0.10959,0.15765
2020,46-65 y.,Rural regions,Probably not,0.01952,80,771,0.00975,0.02929
2020,46-65 y.,Rural regions,Probably,0.02191,105,771,0.01157,0.03225
2020,46-65 y.,Rural regions,"Yes, definitely",0.02437,144,771,0.01348,0.03526
2020,66 and older,Urban regions,"No, definitely not",0.88382,2632,2674,0.87167,0.89597
2020,66 and older,Urban regions,Probably not,0.01455,42,2674,0.01001,0.01909
2020,66 and older,Rural regions,"No, definitely not",0.86116,1570,1570,0.84405,0.87827
2021,17-29 y.,Urban regions,"No, definitely not",0.00785,33,912,0.00212,0.01358
2021,17-29 y.,Urban regions,Probably,0.05362,167,912,0.03899,0.06825
2021,17-29 y.,Urban regions,"Yes, definitely",0.24152,712,912,0.21373,0.26932
2021,17-29 y.,Rural regions,Probably,0.03409,56,276,0.01264,0.05553
2021,17-29 y.,Rural regions,"Yes, definitely",0.15083,220,276,0.10853,0.19313
2021,30-45 y.,Urban regions,"No, definitely not",0.00908,59,964,0.00309,0.01508
2021,30-45 y.,Urban regions,Probably not,0.00908,33,964,0.00309,0.01508
2021,30-45 y.,Urban regions,Probably,0.03401,241,964,0.02256,0.04546
2021,30-45 y.,Urban regions,"Yes, definitely",0.10216,631,964,0.08303,0.12129
