year,hhtyp,sampreg,hlf0151,proportion,n,lower_confidence,upper_confidence
2019,Other Combinations,East,4.0,0.00016398819285011479,18428,-2.089083424333099e-05,0.00034886721994356054
2019,Other Combinations,West,4.0,0.00016398819285011479,18428,-2.089083424333099e-05,0.00034886721994356054
2019,Multi-generational household,East,3.0,0.00016398819285011479,18428,-2.089083424333099e-05,0.00034886721994356054
2019,Multi-generational household,East,4.0,0.00016398819285011479,18428,-2.089083424333099e-05,0.00034886721994356054
2019,Multi-generational household,West,4.0,5.466273095003826e-05,18428,-5.208306060484308e-05,0.0001614085225049196
2020,Couple with children,West,1.0,0.35592654424040066,19329,0.3491766142597925,0.3626764742210088
2020,Single-person household,West,1.0,0.14924874791318865,19329,0.14422522919305983,0.15427226663331747
2020,Couple with children,West,2.0,0.10484140233722872,19329,0.10052255569845912,0.10916024897599831
2020,Single-person household,West,2.0,0.05676126878130217,19329,0.05349923662145028,0.060023300941154066
2020,Couple with children,East,1.0,0.045075125208681135,19329,0.04215026945672329,0.04799998096063898
2020,Single parent,West,1.0,0.04373956594323873,19329,0.04085635308419399,0.04662277880228347
2020,Other Combinations,West,1.0,0.03639398998330551,19329,0.03375391681100896,0.03903406315560205
2020,Couple without children,West,1.0,0.02904841402337229,19329,0.026680797408465063,0.03141603063827952
2020,Couple with children,East,2.0,0.024373956594323874,19329,0.022199973875811338,0.02654793931283641
2020,Single parent,West,2.0,0.022036727879799666,19329,0.019967128882915845,0.024106326876683487
2020,Single-person household,East,1.0,0.020701168614357262,19329,0.018693895684003956,0.022708441544710568
2020,Other Combinations,West,2.0,0.01736227045075125,19329,0.015520856816408983,0.019203684085093518
2020,Couple with children,West,3.0,0.014023372287145243,19329,0.012365653267686055,0.01568109130660443
2020,Single parent,East,1.0,0.011352253756260434,19329,0.009858726289861112,0.012845781222659756
2020,Single-person household,East,2.0,0.010684474123539232,19329,0.009235050396282585,0.01213389785079588
2020,Couple without children,West,2.0,0.010350584307178631,19329,0.00892374686214816,0.011777421752209102
2020,Multi-generational household,West,1.0,0.008013355592654424,19329,0.006756424416461734,0.009270286768847114
2020,Single parent,West,3.0,0.005676126878130217,19329,0.004617016169988094,0.00673523758627234
2020,Single-person household,West,3.0,0.005342237061769616,19329,0.004314576252773651,0.006369897870765581
2020,Single parent,East,2.0,0.003672787979966611,19329,0.002819981869288865,0.0045255940906443574
2020,Couple without children,East,1.0,0.003672787979966611,19329,0.002819981869288865,0.0045255940906443574
2020,Couple with children,East,3.0,0.002671118530884808,19329,0.0019434775403421758,0.00339875952142744
2020,Couple with children,West,4.0,0.002671118530884808,19329,0.0019434775403421758,0.00339875952142744
2020,Other Combinations,East,2.0,0.002337228714524207,19329,0.001656468967575376,0.003017988461473038
2020,Other Combinations,West,3.0,0.002337228714524207,19329,0.001656468967575376,0.003017988461473038
2020,Other Combinations,East,1.0,0.002003338898163606,19329,0.001372972384773946,0.0026337054115532655
2020,Couple without children,West,3.0,0.001669449081803005,19329,0.0010939095648891245,0.002244988598716886
2020,Single-person household,East,3.0,0.001335559265442404,19329,0.0008206949959061342,0.0018504235349786737
2020,Single-person household,West,4.0,0.001335559265442404,19329,0.0008206949959061342,0.0018504235349786737
2020,Couple without children,East,2.0,0.001335559265442404,19329,0.0008206949959061342,0.0018504235349786737
2020,Multi-generational household,West,2.0,0.001001669449081803,19329,0.0005557093805218507,0.0014476295176417552
2020,Couple with children,East,4.0,0.001001669449081803,19329,0.0005557093805218507,0.0014476295176417552
2020,Multi-generational household,East,1.0,0.000667779632721202,19329,0.00030359391685070723,0.0010319653485916969
2020,Single-person household,East,4.0,0.000333889816360601,19329,7.632861057168774e-05,0.0005914510221495142
2020,Single parent,East,3.0,0.000333889816360601,19329,7.632861057168774e-05,0.0005914510221495142
2020,Other Combinations,West,4.0,0.000333889816360601,19329,7.632861057168774e-05,0.0005914510221495142
2020,Multi-generational household,West,3.0,0.000333889816360601,19329,7.632861057168774e-05,0.0005914510221495142
