year,migback,sex,plh0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,Indirect migration background,male,Often,0.07213,60,714,0.05314,0.09112
2020,Indirect migration background,female,Very seldom,0.16744,119,776,0.14115,0.19373
2020,Indirect migration background,female,Seldom,0.32670,266,776,0.29368,0.35972
2020,Indirect migration background,female,Sometimes,0.32724,271,776,0.29421,0.36028
2020,Indirect migration background,female,Often,0.14118,120,776,0.11666,0.16569
2021,No migration background,male,Very seldom,0.28656,1888,6204,0.27531,0.29782
2021,No migration background,male,Seldom,0.41867,2628,6204,0.40640,0.43095
2021,No migration background,male,Sometimes,0.21892,1266,6204,0.20863,0.22921
2021,No migration background,male,Often,0.06467,351,6204,0.05854,0.07079
2021,No migration background,male,Very often,0.01118,71,6204,0.00856,0.01379
2021,No migration background,female,Very seldom,0.17980,1310,6940,0.17076,0.18884
2021,No migration background,female,Seldom,0.36578,2557,6940,0.35444,0.37711
2021,No migration background,female,Sometimes,0.29307,2018,6940,0.28236,0.30378
2021,No migration background,female,Often,0.13137,849,6940,0.12342,0.13932
2021,No migration background,female,Very often,0.02999,206,6940,0.02598,0.03400
2021,Direct migration background,male,Very seldom,0.24634,409,1397,0.22374,0.26895
2021,Direct migration background,male,Seldom,0.40864,535,1397,0.38285,0.43443
2021,Direct migration background,male,Sometimes,0.21934,330,1397,0.19763,0.24105
2021,Direct migration background,male,Often,0.11015,123,1397,0.09373,0.12658
2021,Direct migration background,female,Very seldom,0.12878,275,1679,0.11275,0.14480
2021,Direct migration background,female,Seldom,0.34319,560,1679,0.32047,0.36590
2021,Direct migration background,female,Sometimes,0.33034,558,1679,0.30784,0.35285
2021,Direct migration background,female,Often,0.16054,222,1679,0.14297,0.17810
2021,Direct migration background,female,Very often,0.03716,64,1679,0.02811,0.04621
2021,Indirect migration background,male,Very seldom,0.30638,129,435,0.26301,0.34975
2021,Indirect migration background,male,Seldom,0.43052,181,435,0.38393,0.47710
2021,Indirect migration background,male,Sometimes,0.16505,94,435,0.13012,0.19997
2021,Indirect migration background,male,Often,0.08226,31,435,0.05641,0.10811
2021,Indirect migration background,female,Very seldom,0.12640,73,467,0.09622,0.15657
2021,Indirect migration background,female,Seldom,0.43653,184,467,0.39150,0.48156
2021,Indirect migration background,female,Sometimes,0.29536,152,467,0.25394,0.33678
2021,Indirect migration background,female,Often,0.09746,58,467,0.07053,0.12439
2022,No migration background,male,Very seldom,0.27120,2509,8768,0.26189,0.28051
2022,No migration background,male,Seldom,0.40801,3517,8768,0.39772,0.41830
2022,No migration background,male,Sometimes,0.23379,1991,8768,0.22493,0.24265
2022,No migration background,male,Often,0.07296,608,8768,0.06751,0.07840
2022,No migration background,male,Very often,0.01405,143,8768,0.01158,0.01651
2022,No migration background,female,Very seldom,0.15995,1617,9504,0.15258,0.16732
2022,No migration background,female,Seldom,0.34566,3301,9504,0.33610,0.35522
2022,No migration background,female,Sometimes,0.32235,3037,9504,0.31295,0.33174
2022,No migration background,female,Often,0.13716,1208,9504,0.13025,0.14408
2022,No migration background,female,Very often,0.03488,341,9504,0.03119,0.03857
2022,Direct migration background,male,Very seldom,0.24373,670,3099,0.22861,0.25885
2022,Direct migration background,male,Seldom,0.39025,1117,3099,0.37307,0.40743
2022,Direct migration background,male,Sometimes,0.23367,912,3099,0.21877,0.24857
2022,Direct migration background,male,Often,0.10441,315,3099,0.09364,0.11517
2022,Direct migration background,male,Very often,0.02795,85,3099,0.02214,0.03375
2022,Direct migration background,female,Very seldom,0.12268,431,3247,0.11139,0.13396
2022,Direct migration background,female,Seldom,0.31128,962,3247,0.29535,0.32720
2022,Direct migration background,female,Sometimes,0.35262,1166,3247,0.33618,0.36905
2022,Direct migration background,female,Often,0.16577,525,3247,0.15298,0.17857
2022,Direct migration background,female,Very often,0.04766,163,3247,0.04033,0.05499
2022,Indirect migration background,male,Very seldom,0.23479,182,652,0.20223,0.26735
2022,Indirect migration background,male,Seldom,0.39505,261,652,0.35749,0.43260
2022,Indirect migration background,male,Sometimes,0.24236,162,652,0.20945,0.27528
2022,Indirect migration background,male,Often,0.09922,47,652,0.07626,0.12219
2022,Indirect migration background,female,Very seldom,0.15623,114,782,0.13077,0.18169
2022,Indirect migration background,female,Seldom,0.31973,252,782,0.28703,0.35244
2022,Indirect migration background,female,Sometimes,0.30203,265,782,0.26983,0.33423
2022,Indirect migration background,female,Often,0.16225,115,782,0.13640,0.18811
2022,Indirect migration background,female,Very often,0.05975,36,782,0.04313,0.07637
