"plh0187","year","bildungsniveau","sampreg","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Manchmal","2012","(noch) kein Abschluss","Westdeutschland","162","0.32579156850886","0.283688705923131","0.367894431094589"
"Manchmal","2012","(noch) kein Abschluss","Ostdeutschland","21","","",""
"Manchmal","2012","Hauptschule","Westdeutschland","1767","0.320465496978497","0.308363685396298","0.332567308560696"
"Manchmal","2012","Hauptschule","Ostdeutschland","382","0.328469579507675","0.301973911171838","0.354965247843512"
"Manchmal","2012","Realschule","Westdeutschland","1044","0.294988354036439","0.280157172459927","0.30981953561295"
"Manchmal","2012","Realschule","Ostdeutschland","530","0.289181211810432","0.268271227646576","0.310091195974288"
"Manchmal","2012","(Fach-)Abitur","Westdeutschland","623","0.302452678030672","0.282432263273978","0.322473092787366"
"Manchmal","2012","(Fach-)Abitur","Ostdeutschland","122","0.330133546439028","0.284163598944259","0.376103493933798"
"Manchmal","2012","AkademikerIn","Westdeutschland","889","0.269287778972989","0.254324444640598","0.28425111330538"
"Manchmal","2012","AkademikerIn","Ostdeutschland","380","0.296746206802861","0.271562295341996","0.321930118263725"
"Oft","2012","(noch) kein Abschluss","Westdeutschland","51","0.117786500584794","0.0888277897893958","0.146745211380192"
"Oft","2012","(noch) kein Abschluss","Ostdeutschland","6","","",""
"Oft","2012","Hauptschule","Westdeutschland","613","0.113310431433911","0.105090376160616","0.121530486707206"
"Oft","2012","Hauptschule","Ostdeutschland","128","0.113752329515391","0.0958399963293923","0.13166466270139"
"Oft","2012","Realschule","Westdeutschland","331","0.0947277813444687","0.0852041308209873","0.10425143186795"
"Oft","2012","Realschule","Ostdeutschland","178","0.113891792557874","0.0992404031316999","0.128543181984048"
"Oft","2012","(Fach-)Abitur","Westdeutschland","189","0.10118334322282","0.0880387368915372","0.114327949554103"
"Oft","2012","(Fach-)Abitur","Ostdeutschland","47","0.133987943155289","0.100689042645615","0.167286843664962"
"Oft","2012","AkademikerIn","Westdeutschland","212","0.0683482488380742","0.0598361360345968","0.0768603616415516"
"Oft","2012","AkademikerIn","Ostdeutschland","95","0.0898123238653008","0.074050444605186","0.105574203125416"
"Sehr oft","2012","(noch) kein Abschluss","Westdeutschland","17","","",""
"Sehr oft","2012","(noch) kein Abschluss","Ostdeutschland","4","","",""
"Sehr oft","2012","Hauptschule","Westdeutschland","181","0.0342150459600396","0.0295009027350642","0.038929189185015"
"Sehr oft","2012","Hauptschule","Ostdeutschland","36","0.0292700712397074","0.0197606178187015","0.0387795246607134"
"Sehr oft","2012","Realschule","Westdeutschland","93","0.0247767486483729","0.0197214204912982","0.0298320768054477"
"Sehr oft","2012","Realschule","Ostdeutschland","39","0.0271826700100949","0.0196828485661675","0.0346824914540222"
"Sehr oft","2012","(Fach-)Abitur","Westdeutschland","45","0.0239637559698211","0.0172977157127334","0.0306297962269089"
"Sehr oft","2012","(Fach-)Abitur","Ostdeutschland","3","","",""
"Sehr oft","2012","AkademikerIn","Westdeutschland","50","0.014016091281017","0.0100506160248789","0.0179815665371551"
"Sehr oft","2012","AkademikerIn","Ostdeutschland","25","","",""
"Sehr selten","2013","(noch) kein Abschluss","Westdeutschland","132","0.187390170701252","0.158787307491296","0.215993033911209"
"Sehr selten","2013","(noch) kein Abschluss","Ostdeutschland","17","","",""
"Sehr selten","2013","Hauptschule","Westdeutschland","1328","0.200453030282404","0.190720635516561","0.210185425048247"
"Sehr selten","2013","Hauptschule","Ostdeutschland","261","0.192565038253664","0.170784042956017","0.21434603355131"
"Sehr selten","2013","Realschule","Westdeutschland","1033","0.218971645784514","0.207425419010119","0.23051787255891"
"Sehr selten","2013","Realschule","Ostdeutschland","481","0.213051003461777","0.196320659619674","0.229781347303879"
"Sehr selten","2013","(Fach-)Abitur","Westdeutschland","639","0.235999348639254","0.220285450819481","0.251713246459026"
"Sehr selten","2013","(Fach-)Abitur","Ostdeutschland","111","0.220140065060551","0.183528070474626","0.256752059646476"
"Sehr selten","2013","AkademikerIn","Westdeutschland","1136","0.261625546507448","0.248622542210024","0.274628550804873"
"Sehr selten","2013","AkademikerIn","Ostdeutschland","323","0.232485809218325","0.210765964532831","0.254205653903818"
"Selten","2013","(noch) kein Abschluss","Westdeutschland","245","0.301462071676275","0.267825911981529","0.33509823137102"
"Selten","2013","(noch) kein Abschluss","Ostdeutschland","41","0.396715502964515","0.304874734120063","0.488556271808967"
"Selten","2013","Hauptschule","Westdeutschland","2213","0.331238444925188","0.319796563817098","0.342680326033278"
"Selten","2013","Hauptschule","Ostdeutschland","426","0.341686831231896","0.315488983237964","0.367884679225828"
"Selten","2013","Realschule","Westdeutschland","1834","0.362841756590711","0.349417352237012","0.376266160944411"
"Selten","2013","Realschule","Ostdeutschland","850","0.363071202298898","0.34342262426488","0.382719780332916"
"Selten","2013","(Fach-)Abitur","Westdeutschland","1025","0.339728832518705","0.322201774346661","0.357255890690749"
"Selten","2013","(Fach-)Abitur","Ostdeutschland","179","0.335433299729496","0.293713913076638","0.377152686382353"
"Selten","2013","AkademikerIn","Westdeutschland","1705","0.370466862906775","0.356179591918751","0.384754133894798"
"Selten","2013","AkademikerIn","Ostdeutschland","561","0.366635902640109","0.341858287668483","0.391413517611734"
"Manchmal","2013","(noch) kein Abschluss","Westdeutschland","218","0.309039538229629","0.275168485758121","0.342910590701137"
"Manchmal","2013","(noch) kein Abschluss","Ostdeutschland","30","0.29274532135917","0.207323714222456","0.378166928495883"
"Manchmal","2013","Hauptschule","Westdeutschland","2023","0.318064639484977","0.306742703037687","0.329386575932266"
"Manchmal","2013","Hauptschule","Ostdeutschland","400","0.332513788672272","0.306490558384544","0.358537018960001"
"Manchmal","2013","Realschule","Westdeutschland","1451","0.286877054507752","0.274248813745283","0.299505295270221"
"Manchmal","2013","Realschule","Ostdeutschland","659","0.294714032680052","0.27608575038161","0.313342314978493"
"Manchmal","2013","(Fach-)Abitur","Westdeutschland","785","0.298085084089518","0.281157537555153","0.315012630623883"
"Manchmal","2013","(Fach-)Abitur","Ostdeutschland","156","0.35002818594707","0.307881414687013","0.392174957207126"
"Manchmal","2013","AkademikerIn","Westdeutschland","1201","0.28952832973332","0.276110440088014","0.302946219378626"
"Manchmal","2013","AkademikerIn","Ostdeutschland","426","0.302798053165508","0.279173091160928","0.326423015170088"
"Oft","2013","(noch) kein Abschluss","Westdeutschland","89","0.155085051781305","0.128552040805959","0.181618062756651"
"Oft","2013","(noch) kein Abschluss","Ostdeutschland","19","","",""
"Oft","2013","Hauptschule","Westdeutschland","717","0.119233568989301","0.11135547674735","0.127111661231252"
"Oft","2013","Hauptschule","Ostdeutschland","125","0.087669700668466","0.0720477221223016","0.10329167921463"
"Oft","2013","Realschule","Westdeutschland","468","0.103417221925038","0.0949155494215833","0.111918894428493"
"Oft","2013","Realschule","Ostdeutschland","231","0.0991475560502331","0.0869363764459587","0.111358735654508"
"Oft","2013","(Fach-)Abitur","Westdeutschland","292","0.102955893523125","0.0917094770297714","0.114202310016478"
"Oft","2013","(Fach-)Abitur","Ostdeutschland","37","0.0672711061108193","0.0451372267156702","0.0894049855059683"
"Oft","2013","AkademikerIn","Westdeutschland","290","0.0620688722825504","0.0549306888716463","0.0692070556934545"
"Oft","2013","AkademikerIn","Ostdeutschland","111","0.0790945538429611","0.0652175376564679","0.0929715700294543"
"Sehr oft","2013","(noch) kein Abschluss","Westdeutschland","31","0.047023167611539","0.0315067241954508","0.0625396110276273"
"Sehr oft","2013","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Sehr oft","2013","Hauptschule","Westdeutschland","219","0.0310103163181298","0.0267962235920649","0.0352244090441947"
"Sehr oft","2013","Hauptschule","Ostdeutschland","47","0.0455646411737023","0.0340454373377657","0.057083845009639"
"Sehr oft","2013","Realschule","Westdeutschland","142","0.0278923211919841","0.0232949215558879","0.0324897208280802"
"Sehr oft","2013","Realschule","Ostdeutschland","80","0.0300162055090408","0.0230443253064072","0.0369880857116744"
"Sehr oft","2013","(Fach-)Abitur","Westdeutschland","64","0.0232308412293988","0.0176562876274939","0.0288053948313037"
"Sehr oft","2013","(Fach-)Abitur","Ostdeutschland","9","","",""
"Sehr oft","2013","AkademikerIn","Westdeutschland","57","0.0163103885699068","0.0125630192502016","0.020057757889612"
"Sehr oft","2013","AkademikerIn","Ostdeutschland","32","0.0189856811330975","0.0119684456888146","0.0260029165773803"
"Sehr selten","2014","(noch) kein Abschluss","Westdeutschland","179","0.205803891893708","0.179213038411006","0.232394745376411"
"Sehr selten","2014","(noch) kein Abschluss","Ostdeutschland","23","","",""
"Sehr selten","2014","Hauptschule","Westdeutschland","1563","0.225472400267217","0.215625680713772","0.235319119820662"
"Sehr selten","2014","Hauptschule","Ostdeutschland","306","0.236683939880563","0.213158599393522","0.260209280367604"
"Sehr selten","2014","Realschule","Westdeutschland","1057","0.240232270204464","0.228095567630538","0.25236897277839"
"Sehr selten","2014","Realschule","Ostdeutschland","457","0.199931628014768","0.18284618110292","0.217017074926617"
"Sehr selten","2014","(Fach-)Abitur","Westdeutschland","787","0.222344456682625","0.208392010082111","0.236296903283139"
"Sehr selten","2014","(Fach-)Abitur","Ostdeutschland","109","0.175812259154923","0.143094460780624","0.208530057529222"
"Sehr selten","2014","AkademikerIn","Westdeutschland","1263","0.266337950972794","0.253800017607411","0.278875884338178"
"Sehr selten","2014","AkademikerIn","Ostdeutschland","310","0.204447573361859","0.183610195053673","0.225284951670044"
"Selten","2014","(noch) kein Abschluss","Westdeutschland","254","0.267696968177375","0.238575802811872","0.296818133542879"
"Selten","2014","(noch) kein Abschluss","Ostdeutschland","28","","",""
"Selten","2014","Hauptschule","Westdeutschland","2225","0.319748496367894","0.308759312590468","0.330737680145319"
"Selten","2014","Hauptschule","Ostdeutschland","406","0.323054439756158","0.297171473158083","0.348937406354232"
"Selten","2014","Realschule","Westdeutschland","1747","0.347390680618249","0.333864339610264","0.360917021626234"
"Selten","2014","Realschule","Ostdeutschland","802","0.381931101829447","0.361175611443772","0.402686592215123"
"Selten","2014","(Fach-)Abitur","Westdeutschland","1218","0.373574103701617","0.357342298844046","0.389805908559188"
"Selten","2014","(Fach-)Abitur","Ostdeutschland","207","0.37765020213132","0.3359816359737","0.41931876828894"
"Selten","2014","AkademikerIn","Westdeutschland","1805","0.376116711932516","0.36237710227352","0.389856321591511"
"Selten","2014","AkademikerIn","Ostdeutschland","594","0.397607546019742","0.372321276389258","0.422893815650227"
"Manchmal","2014","(noch) kein Abschluss","Westdeutschland","287","0.335206966417231","0.304158414063253","0.36625551877121"
"Manchmal","2014","(noch) kein Abschluss","Ostdeutschland","42","0.440341552294269","0.348811178575933","0.531871926012606"
"Manchmal","2014","Hauptschule","Westdeutschland","2149","0.310060542340665","0.29916233243575","0.320958752245579"
"Manchmal","2014","Hauptschule","Ostdeutschland","346","0.284971691767433","0.259987701554026","0.309955681980839"
"Manchmal","2014","Realschule","Westdeutschland","1376","0.286029532838086","0.273191745505502","0.298867320170671"
"Manchmal","2014","Realschule","Ostdeutschland","598","0.293225293292715","0.273777816803137","0.312672769782293"
"Manchmal","2014","(Fach-)Abitur","Westdeutschland","998","0.294371878072936","0.27907933616014","0.309664419985732"
"Manchmal","2014","(Fach-)Abitur","Ostdeutschland","149","0.334214549072676","0.293670581549345","0.374758516596007"
"Manchmal","2014","AkademikerIn","Westdeutschland","1262","0.266032390102657","0.253499041808181","0.278565738397134"
"Manchmal","2014","AkademikerIn","Ostdeutschland","395","0.291325148147354","0.267848818839264","0.314801477455444"
"Oft","2014","(noch) kein Abschluss","Westdeutschland","124","0.14926192346609","0.125824273681609","0.172699573250572"
"Oft","2014","(noch) kein Abschluss","Ostdeutschland","15","","",""
"Oft","2014","Hauptschule","Westdeutschland","739","0.108659729865002","0.101326716099181","0.115992743630824"
"Oft","2014","Hauptschule","Ostdeutschland","141","0.113056676401832","0.0955301696582234","0.130583183145441"
"Oft","2014","Realschule","Westdeutschland","455","0.10368830319602","0.0950278816779426","0.112348724714097"
"Oft","2014","Realschule","Ostdeutschland","188","0.0954681946360927","0.0829147382814407","0.108021650990745"
"Oft","2014","(Fach-)Abitur","Westdeutschland","310","0.0845227282938918","0.0751890223018303","0.0938564342859533"
"Oft","2014","(Fach-)Abitur","Ostdeutschland","45","0.0933579094652617","0.0683521576270457","0.118363661303478"
"Oft","2014","AkademikerIn","Westdeutschland","351","0.0721650270586677","0.0648256337492754","0.0795044203680601"
"Oft","2014","AkademikerIn","Ostdeutschland","105","0.0819009663319986","0.0677330177464519","0.0960689149175454"
"Sehr oft","2014","(noch) kein Abschluss","Westdeutschland","44","0.0420302500455945","0.0288325427330491","0.05522795735814"
"Sehr oft","2014","(noch) kein Abschluss","Ostdeutschland","5","","",""
"Sehr oft","2014","Hauptschule","Westdeutschland","243","0.0360588311592224","0.0316658684902507","0.0404517938281942"
"Sehr oft","2014","Hauptschule","Ostdeutschland","55","0.042233252194014","0.0311016811315265","0.0533648232565014"
"Sehr oft","2014","Realschule","Westdeutschland","125","0.0226592131431804","0.0184316506262764","0.0268867756600844"
"Sehr oft","2014","Realschule","Ostdeutschland","60","0.0294437822269772","0.022222252763287","0.0366653116906673"
"Sehr oft","2014","(Fach-)Abitur","Westdeutschland","99","0.02518683324893","0.0199291906990397","0.0304444757988203"
"Sehr oft","2014","(Fach-)Abitur","Ostdeutschland","10","","",""
"Sehr oft","2014","AkademikerIn","Westdeutschland","94","0.0193479199333651","0.0154409864191044","0.0232548534476257"
"Sehr oft","2014","AkademikerIn","Ostdeutschland","35","0.0247187661390463","0.016696519272795","0.0327410130052976"
"Sehr selten","2015","(noch) kein Abschluss","Westdeutschland","108","0.169146354447294","0.141454289127737","0.196838419766851"
"Sehr selten","2015","(noch) kein Abschluss","Ostdeutschland","24","","",""
"Sehr selten","2015","Hauptschule","Westdeutschland","1389","0.213415677015289","0.203195684424853","0.223635669605724"
"Sehr selten","2015","Hauptschule","Ostdeutschland","233","0.177818150705106","0.155786177300156","0.199850124110055"
"Sehr selten","2015","Realschule","Westdeutschland","1028","0.222810747724703","0.210637547946475","0.234983947502931"
"Sehr selten","2015","Realschule","Ostdeutschland","400","0.177518718723601","0.160759871292958","0.194277566154244"
"Sehr selten","2015","(Fach-)Abitur","Westdeutschland","738","0.224513074346595","0.209971663211116","0.239054485482074"
"Sehr selten","2015","(Fach-)Abitur","Ostdeutschland","109","0.206179550824138","0.170025289850852","0.242333811797425"
"Sehr selten","2015","AkademikerIn","Westdeutschland","1192","0.27027497703673","0.257302351422003","0.283247602651457"
"Sehr selten","2015","AkademikerIn","Ostdeutschland","304","0.221374948724042","0.199334086179271","0.243415811268813"
"Selten","2015","(noch) kein Abschluss","Westdeutschland","215","0.26204391240064","0.2295603195215","0.29452750527978"
"Selten","2015","(noch) kein Abschluss","Ostdeutschland","34","0.247729471404048","0.167056582302678","0.328402360505418"
"Selten","2015","Hauptschule","Westdeutschland","2090","0.328094995332548","0.316383333623072","0.339806657042024"
"Selten","2015","Hauptschule","Ostdeutschland","398","0.347636098580428","0.320195801692691","0.375076395468165"
"Selten","2015","Realschule","Westdeutschland","1590","0.357084269585835","0.343067895700947","0.371100643470723"
"Selten","2015","Realschule","Ostdeutschland","775","0.376751089047702","0.355498243751104","0.3980039343443"
"Selten","2015","(Fach-)Abitur","Westdeutschland","1169","0.386580997190912","0.369610390872108","0.403551603509715"
"Selten","2015","(Fach-)Abitur","Ostdeutschland","158","0.324892599347232","0.283039088274506","0.366746110419958"
"Selten","2015","AkademikerIn","Westdeutschland","1758","0.379994868449618","0.365816317321659","0.394173419577578"
"Selten","2015","AkademikerIn","Ostdeutschland","540","0.37497570563949","0.349274696392918","0.400676714886062"
"Manchmal","2015","(noch) kein Abschluss","Westdeutschland","242","0.360191722854481","0.324730512656451","0.395652933052511"
"Manchmal","2015","(noch) kein Abschluss","Ostdeutschland","32","0.430746325825934","0.338209316303907","0.523283335347961"
"Manchmal","2015","Hauptschule","Westdeutschland","1788","0.304210236182028","0.292734231738667","0.315686240625388"
"Manchmal","2015","Hauptschule","Ostdeutschland","356","0.309921650188149","0.283274144070882","0.336569156305416"
"Manchmal","2015","Realschule","Westdeutschland","1379","0.313006198844073","0.299440999920362","0.326571397767784"
"Manchmal","2015","Realschule","Ostdeutschland","580","0.308991823119074","0.288725538142056","0.329258108096093"
"Manchmal","2015","(Fach-)Abitur","Westdeutschland","899","0.282014154864233","0.266332500056182","0.297695809672285"
"Manchmal","2015","(Fach-)Abitur","Ostdeutschland","167","0.357419589339091","0.314591522728498","0.400247655949684"
"Manchmal","2015","AkademikerIn","Westdeutschland","1176","0.257051925931441","0.244286508897442","0.26981734296544"
"Manchmal","2015","AkademikerIn","Ostdeutschland","390","0.305666239841273","0.281208966270034","0.330123513412513"
"Oft","2015","(noch) kein Abschluss","Westdeutschland","92","0.136252143141448","0.110910957879509","0.161593328403386"
"Oft","2015","(noch) kein Abschluss","Ostdeutschland","11","","",""
"Oft","2015","Hauptschule","Westdeutschland","669","0.115871897582296","0.107888064738881","0.123855730425712"
"Oft","2015","Hauptschule","Ostdeutschland","133","0.135462176496035","0.115743287812061","0.15518106518001"
"Oft","2015","Realschule","Westdeutschland","390","0.0805653668947254","0.0726036283398795","0.0885271054495714"
"Oft","2015","Realschule","Ostdeutschland","182","0.108734111484549","0.0950805608229958","0.122387662146103"
"Oft","2015","(Fach-)Abitur","Westdeutschland","287","0.0802496107316105","0.0707816826048748","0.0897175388583462"
"Oft","2015","(Fach-)Abitur","Ostdeutschland","36","0.0984776595432266","0.0718500206478173","0.125105298438636"
"Oft","2015","AkademikerIn","Westdeutschland","301","0.0752130317156087","0.0675090943423911","0.0829169690888263"
"Oft","2015","AkademikerIn","Ostdeutschland","109","0.0842772615753033","0.0695291175515013","0.0990254055991053"
"Sehr oft","2015","(noch) kein Abschluss","Westdeutschland","47","0.0723658671561368","0.0532269656723523","0.0915047686399213"
"Sehr oft","2015","(noch) kein Abschluss","Ostdeutschland","9","","",""
"Sehr oft","2015","Hauptschule","Westdeutschland","238","0.0384071938878396","0.0336135400403585","0.0432008477353206"
"Sehr oft","2015","Hauptschule","Ostdeutschland","37","0.029161924030282","0.0194665872579156","0.0388572608026483"
"Sehr oft","2015","Realschule","Westdeutschland","102","0.0265334169506637","0.0218319823089873","0.0312348515923401"
"Sehr oft","2015","Realschule","Ostdeutschland","60","0.0280042576250734","0.020768179085002","0.0352403361651449"
"Sehr oft","2015","(Fach-)Abitur","Westdeutschland","70","0.0266421628666497","0.0210301391267992","0.0322541866065002"
"Sehr oft","2015","(Fach-)Abitur","Ostdeutschland","11","","",""
"Sehr oft","2015","AkademikerIn","Westdeutschland","75","0.0174651968666012","0.0136386586088955","0.021291735124307"
"Sehr oft","2015","AkademikerIn","Ostdeutschland","20","","",""
"Sehr selten","2016","(noch) kein Abschluss","Westdeutschland","153","0.217998074638095","0.187712959767945","0.248283189508244"
"Sehr selten","2016","(noch) kein Abschluss","Ostdeutschland","27","","",""
"Sehr selten","2016","Hauptschule","Westdeutschland","1297","0.20827736209751","0.197897204991646","0.218657519203374"
"Sehr selten","2016","Hauptschule","Ostdeutschland","238","0.221103158776629","0.196191254094027","0.246015063459232"
"Sehr selten","2016","Realschule","Westdeutschland","880","0.233195448460336","0.220272217318732","0.246118679601941"
"Sehr selten","2016","Realschule","Ostdeutschland","415","0.190788277300769","0.173092688014677","0.208483866586861"
"Sehr selten","2016","(Fach-)Abitur","Westdeutschland","733","0.226179279880008","0.211620395824868","0.240738163935148"
"Sehr selten","2016","(Fach-)Abitur","Ostdeutschland","110","0.221012182272988","0.184385458700825","0.257638905845151"
"Sehr selten","2016","AkademikerIn","Westdeutschland","1269","0.276766787866543","0.263738265662787","0.289795310070299"
"Sehr selten","2016","AkademikerIn","Ostdeutschland","303","0.225982066248699","0.203547382212353","0.248416750285044"
"Selten","2016","(noch) kein Abschluss","Westdeutschland","238","0.343134053106755","0.308310805636771","0.377957300576739"
"Selten","2016","(noch) kein Abschluss","Ostdeutschland","29","","",""
"Selten","2016","Hauptschule","Westdeutschland","1994","0.334314022150406","0.322255103602604","0.346372940698209"
"Selten","2016","Hauptschule","Ostdeutschland","379","0.33596681830493","0.307612933361498","0.364320703248362"
"Selten","2016","Realschule","Westdeutschland","1531","0.360876891130368","0.34619978167608","0.375554000584655"
"Selten","2016","Realschule","Ostdeutschland","680","0.366566938094246","0.344865669939535","0.388268206248957"
"Selten","2016","(Fach-)Abitur","Westdeutschland","1151","0.362896627885234","0.34616346957388","0.379629786196588"
"Selten","2016","(Fach-)Abitur","Ostdeutschland","187","0.355355981880979","0.313106982740427","0.39760498102153"
"Selten","2016","AkademikerIn","Westdeutschland","1646","0.348510190912542","0.334634310625907","0.362386071199176"
"Selten","2016","AkademikerIn","Ostdeutschland","532","0.39148499693068","0.365303126767466","0.417666867093893"
"Manchmal","2016","(noch) kein Abschluss","Westdeutschland","206","0.272710351488296","0.240043784193249","0.305376918783342"
"Manchmal","2016","(noch) kein Abschluss","Ostdeutschland","21","","",""
"Manchmal","2016","Hauptschule","Westdeutschland","1803","0.305208376594996","0.293437145870145","0.316979607319846"
"Manchmal","2016","Hauptschule","Ostdeutschland","298","0.300334754946498","0.272816718889254","0.327852791003742"
"Manchmal","2016","Realschule","Westdeutschland","1226","0.28535821366572","0.271557290806518","0.299159136524922"
"Manchmal","2016","Realschule","Ostdeutschland","562","0.304078417848768","0.283361218035862","0.324795617661675"
"Manchmal","2016","(Fach-)Abitur","Westdeutschland","930","0.302836194854719","0.28684603491217","0.318826354797269"
"Manchmal","2016","(Fach-)Abitur","Ostdeutschland","142","0.310672183020914","0.269822497444847","0.351521868596981"
"Manchmal","2016","AkademikerIn","Westdeutschland","1244","0.277441033853811","0.264402733409941","0.290479334297682"
"Manchmal","2016","AkademikerIn","Ostdeutschland","388","0.301161276806522","0.276552189682693","0.32577036393035"
"Oft","2016","(noch) kein Abschluss","Westdeutschland","85","0.108199628729464","0.0854148038601516","0.130984453598777"
"Oft","2016","(noch) kein Abschluss","Ostdeutschland","13","","",""
"Oft","2016","Hauptschule","Westdeutschland","599","0.115913904108802","0.107730925649707","0.124096882567897"
"Oft","2016","Hauptschule","Ostdeutschland","106","0.0977363775688456","0.0799099494680609","0.11556280566963"
"Oft","2016","Realschule","Westdeutschland","367","0.0937777256011749","0.0848685821794706","0.102686869022879"
"Oft","2016","Realschule","Ostdeutschland","182","0.106267771974904","0.0923886305629185","0.12014691338689"
"Oft","2016","(Fach-)Abitur","Westdeutschland","266","0.0837930741667849","0.074150736215602","0.0934354121179677"
"Oft","2016","(Fach-)Abitur","Ostdeutschland","41","0.0882359222664764","0.0631985593264642","0.113273285206489"
"Oft","2016","AkademikerIn","Westdeutschland","307","0.0829650763923678","0.0749327825749962","0.0909973702097394"
"Oft","2016","AkademikerIn","Ostdeutschland","83","0.0616390334802599","0.0487381237849658","0.074539943175554"
"Sehr oft","2016","(noch) kein Abschluss","Westdeutschland","32","0.0579578920373902","0.0408186964955563","0.075097087579224"
"Sehr oft","2016","(noch) kein Abschluss","Ostdeutschland","5","","",""
"Sehr oft","2016","Hauptschule","Westdeutschland","186","0.0362863350482862","0.0315061806705637","0.0410664894260088"
"Sehr oft","2016","Hauptschule","Ostdeutschland","45","0.0448588904030971","0.032432999937185","0.0572847808690092"
"Sehr oft","2016","Realschule","Westdeutschland","109","0.0267917211424013","0.0218568940455184","0.0317265482392842"
"Sehr oft","2016","Realschule","Ostdeutschland","55","0.0322985947813131","0.0243366235605336","0.0402605660020927"
"Sehr oft","2016","(Fach-)Abitur","Westdeutschland","92","0.0242948232132539","0.0189368852862535","0.0296527611402542"
"Sehr oft","2016","(Fach-)Abitur","Ostdeutschland","13","","",""
"Sehr oft","2016","AkademikerIn","Westdeutschland","64","0.0143169109747367","0.0108575784905514","0.017776243458922"
"Sehr oft","2016","AkademikerIn","Ostdeutschland","29","","",""
"Sehr selten","2017","(noch) kein Abschluss","Westdeutschland","172","0.205976935658775","0.177722503721103","0.234231367596447"
"Sehr selten","2017","(noch) kein Abschluss","Ostdeutschland","26","","",""
"Sehr selten","2017","Hauptschule","Westdeutschland","1303","0.205254938541901","0.195059117694919","0.215450759388884"
"Sehr selten","2017","Hauptschule","Ostdeutschland","229","0.18587579922238","0.162845500518682","0.208906097926078"
"Sehr selten","2017","Realschule","Westdeutschland","1072","0.223778212446419","0.211876941201803","0.235679483691035"
"Sehr selten","2017","Realschule","Ostdeutschland","481","0.19264608235721","0.176132588411084","0.209159576303337"
"Sehr selten","2017","(Fach-)Abitur","Westdeutschland","858","0.243274397205135","0.229106376398152","0.257442418012117"
"Sehr selten","2017","(Fach-)Abitur","Ostdeutschland","150","0.239397340239434","0.204994608343086","0.273800072135782"
"Sehr selten","2017","AkademikerIn","Westdeutschland","1334","0.255388847268612","0.243371062803237","0.267406631733988"
"Sehr selten","2017","AkademikerIn","Ostdeutschland","339","0.242425426329996","0.2202214859156","0.264629366744392"
"Selten","2017","(noch) kein Abschluss","Westdeutschland","251","0.346525189800744","0.313278948281038","0.37977143132045"
"Selten","2017","(noch) kein Abschluss","Ostdeutschland","43","0.421028433271892","0.334128072496612","0.507928794047173"
"Selten","2017","Hauptschule","Westdeutschland","2111","0.343892969015098","0.331901829294326","0.355884108735871"
"Selten","2017","Hauptschule","Ostdeutschland","371","0.353710141520176","0.325404028232357","0.382016254807995"
"Selten","2017","Realschule","Westdeutschland","1725","0.36642677488651","0.352667880190311","0.380185669582708"
"Selten","2017","Realschule","Ostdeutschland","818","0.382166934262977","0.361820466238766","0.402513402287187"
"Selten","2017","(Fach-)Abitur","Westdeutschland","1278","0.360772359795501","0.344914806824844","0.376629912766158"
"Selten","2017","(Fach-)Abitur","Ostdeutschland","217","0.360591919606023","0.321879402882054","0.399304436329992"
"Selten","2017","AkademikerIn","Westdeutschland","2017","0.413561728066148","0.399989848352979","0.427133607779317"
"Selten","2017","AkademikerIn","Ostdeutschland","563","0.374495996001999","0.349419496586207","0.399572495417791"
"Manchmal","2017","(noch) kein Abschluss","Westdeutschland","242","0.291419116018729","0.259671255837739","0.323166976199719"
"Manchmal","2017","(noch) kein Abschluss","Ostdeutschland","37","0.245278618027188","0.169549932109111","0.321007303945265"
"Manchmal","2017","Hauptschule","Westdeutschland","1806","0.30950747666535","0.29783732415323","0.32117762917747"
"Manchmal","2017","Hauptschule","Ostdeutschland","334","0.308413649823364","0.281071490104395","0.335755809542334"
"Manchmal","2017","Realschule","Westdeutschland","1341","0.280421664145195","0.267594331421975","0.293248996868415"
"Manchmal","2017","Realschule","Ostdeutschland","619","0.286315993172903","0.267388082033486","0.30524390431232"
"Manchmal","2017","(Fach-)Abitur","Westdeutschland","1003","0.282682350565278","0.267812833121134","0.297551868009422"
"Manchmal","2017","(Fach-)Abitur","Ostdeutschland","173","0.30063939559801","0.263671231981889","0.337607559214132"
"Manchmal","2017","AkademikerIn","Westdeutschland","1327","0.245506153211542","0.233645251134979","0.257367055288106"
"Manchmal","2017","AkademikerIn","Ostdeutschland","389","0.28094524933545","0.25765789772798","0.304232600942921"
"Oft","2017","(noch) kein Abschluss","Westdeutschland","78","0.0982738240689248","0.0774760435290937","0.119071604608756"
"Oft","2017","(noch) kein Abschluss","Ostdeutschland","12","","",""
"Oft","2017","Hauptschule","Westdeutschland","612","0.11084791354777","0.102922658331939","0.118773168763602"
"Oft","2017","Hauptschule","Ostdeutschland","118","0.114489953068238","0.09563943679161","0.133340469344865"
"Oft","2017","Realschule","Westdeutschland","454","0.104128721542041","0.095407052277045","0.112850390807038"
"Oft","2017","Realschule","Ostdeutschland","204","0.111424259657744","0.0982488536581374","0.124599665657352"
"Oft","2017","(Fach-)Abitur","Westdeutschland","311","0.0924457178040544","0.0828810151336412","0.102010420474468"
