year,bula_h,pgisced97,ple0162,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,Bavaria,First Stage of Tertiary Education,Yes,0.91403,49,49,0.83472,0.99333
2021,Bavaria,Second Stage of Tertiary Education,Yes,0.87436,155,155,0.82202,0.92671
2021,Berlin,Upper Secondary Level,Yes,0.92510,82,82,0.86777,0.98243
2021,Berlin,Second Stage of Tertiary Education,Yes,0.90440,72,72,0.83600,0.97280
2021,Brandenburg,Upper Secondary Level,Yes,0.97783,122,122,0.95159,1.00406
2021,Brandenburg,Second Stage of Tertiary Education,Yes,0.87534,61,61,0.79175,0.95893
2021,Mecklenburg-Western Pomerania,Upper Secondary Level,Yes,0.94868,70,70,0.89662,1.00075
2021,Saxony,Upper Secondary Level,Yes,0.95296,175,175,0.92150,0.98442
2021,Saxony,Second Stage of Tertiary Education,Yes,0.90887,105,105,0.85356,0.96418
2021,Saxony-Anhalt,Upper Secondary Level,Yes,0.97528,90,90,0.94301,1.00754
2021,Saxony-Anhalt,Second Stage of Tertiary Education,Yes,0.97179,48,48,0.92445,1.01913
2021,Thuringa,Upper Secondary Level,Yes,0.87243,122,122,0.81298,0.93187
2021,Thuringa,Second Stage of Tertiary Education,Yes,0.95498,42,42,0.89151,1.01845
