year,migback,pgisced97,pli0079,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,No migration background,Pre-primary Level,At least once per week,0.30203,71,193,0.23709,0.36698
2019,No migration background,Pre-primary Level,At least once per month,0.44419,72,193,0.37391,0.51447
2019,No migration background,Pre-primary Level,Seldom,0.21950,50,193,0.16096,0.27805
2019,No migration background,Primary Level,At least once per month,0.24755,35,122,0.17065,0.32445
2019,No migration background,Primary Level,Seldom,0.27235,53,122,0.19303,0.35167
2019,No migration background,Primary Level,Never,0.27963,34,122,0.19965,0.35960
2019,No migration background,Lower Secondary Level,At least once per week,0.19780,310,1559,0.17802,0.21758
2019,No migration background,Lower Secondary Level,At least once per month,0.30901,471,1559,0.28607,0.33196
2019,No migration background,Lower Secondary Level,Seldom,0.33316,552,1559,0.30976,0.35657
2019,No migration background,Lower Secondary Level,Never,0.15004,226,1559,0.13231,0.16777
2019,No migration background,Upper Secondary Level,Daily,0.01208,108,9190,0.00985,0.01431
2019,No migration background,Upper Secondary Level,At least once per week,0.22800,2086,9190,0.21943,0.23658
2019,No migration background,Upper Secondary Level,At least once per month,0.35817,3351,9190,0.34836,0.36797
2019,No migration background,Upper Secondary Level,Seldom,0.32531,2998,9190,0.31573,0.33489
2019,No migration background,Upper Secondary Level,Never,0.07644,647,9190,0.07100,0.08187
2019,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.25883,389,1480,0.23651,0.28116
2019,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.44359,650,1480,0.41827,0.46891
2019,No migration background,Post-secondary Non-tertiary Level,Seldom,0.25193,398,1480,0.22980,0.27405
2019,No migration background,Post-secondary Non-tertiary Level,Never,0.03261,43,1480,0.02356,0.04166
2019,No migration background,First Stage of Tertiary Education,At least once per week,0.27008,406,1479,0.24745,0.29272
2019,No migration background,First Stage of Tertiary Education,At least once per month,0.38028,583,1479,0.35553,0.40503
2019,No migration background,First Stage of Tertiary Education,Seldom,0.30497,444,1479,0.28149,0.32844
2019,No migration background,First Stage of Tertiary Education,Never,0.03451,46,1479,0.02520,0.04381
2019,No migration background,Second Stage of Tertiary Education,Daily,0.02270,131,5617,0.01881,0.02660
2019,No migration background,Second Stage of Tertiary Education,At least once per week,0.32251,1885,5617,0.31028,0.33473
2019,No migration background,Second Stage of Tertiary Education,At least once per month,0.41933,2301,5617,0.40642,0.43223
2019,No migration background,Second Stage of Tertiary Education,Seldom,0.21137,1203,5617,0.20069,0.22205
2019,No migration background,Second Stage of Tertiary Education,Never,0.02409,97,5617,0.02008,0.02810
2019,Direct migration background,No answer / don't know,At least once per week,0.20516,79,318,0.16071,0.24962
2019,Direct migration background,No answer / don't know,At least once per month,0.21487,95,318,0.16966,0.26009
2019,Direct migration background,No answer / don't know,Seldom,0.30585,78,318,0.25513,0.35657
2019,Direct migration background,No answer / don't know,Never,0.23598,66,318,0.18924,0.28272
2019,Direct migration background,Primary Level,At least once per week,0.23177,330,1323,0.20902,0.25452
2019,Direct migration background,Primary Level,At least once per month,0.29861,409,1323,0.27394,0.32329
2019,Direct migration background,Primary Level,Seldom,0.28313,322,1323,0.25885,0.30742
2019,Direct migration background,Primary Level,Never,0.15593,262,1323,0.13637,0.17548
2019,Direct migration background,Lower Secondary Level,At least once per week,0.19380,271,1205,0.17147,0.21613
2019,Direct migration background,Lower Secondary Level,At least once per month,0.30036,378,1205,0.27447,0.32625
2019,Direct migration background,Lower Secondary Level,Seldom,0.35156,346,1205,0.32459,0.37853
2019,Direct migration background,Lower Secondary Level,Never,0.13954,210,1205,0.11996,0.15911
2019,Direct migration background,Upper Secondary Level,At least once per week,0.22743,432,1791,0.20801,0.24684
2019,Direct migration background,Upper Secondary Level,At least once per month,0.33348,591,1791,0.31164,0.35532
2019,Direct migration background,Upper Secondary Level,Seldom,0.35743,549,1791,0.33523,0.37963
2019,Direct migration background,Upper Secondary Level,Never,0.06995,219,1791,0.05813,0.08177
2019,Direct migration background,Post-secondary Non-tertiary Level,At least once per week,0.24604,118,602,0.21161,0.28047
2019,Direct migration background,Post-secondary Non-tertiary Level,At least once per month,0.39478,230,602,0.35570,0.43386
2019,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.26200,183,602,0.22685,0.29716
2019,Direct migration background,Post-secondary Non-tertiary Level,Never,0.07892,71,602,0.05737,0.10048
2019,Direct migration background,First Stage of Tertiary Education,At least once per month,0.37264,35,35,0.21011,0.53516
2019,Direct migration background,Second Stage of Tertiary Education,Daily,0.02576,38,1652,0.01812,0.03340
2019,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.31719,445,1652,0.29474,0.33964
2019,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.35056,617,1652,0.32755,0.37358
2019,Direct migration background,Second Stage of Tertiary Education,Seldom,0.26004,415,1652,0.23888,0.28120
2019,Direct migration background,Second Stage of Tertiary Education,Never,0.04645,137,1652,0.03629,0.05660
2019,Indirect migration background,No answer / don't know,At least once per week,0.35225,40,74,0.24267,0.46183
2019,Indirect migration background,No answer / don't know,At least once per month,0.30201,34,74,0.19669,0.40734
2019,Indirect migration background,Pre-primary Level,At least once per week,0.51883,32,32,0.34295,0.69472
2019,Indirect migration background,Lower Secondary Level,At least once per week,0.34056,74,215,0.27707,0.40406
2019,Indirect migration background,Lower Secondary Level,At least once per month,0.31306,82,215,0.25093,0.37519
2019,Indirect migration background,Lower Secondary Level,Seldom,0.29932,59,215,0.23796,0.36068
2019,Indirect migration background,Upper Secondary Level,At least once per week,0.34919,237,590,0.31069,0.38769
2019,Indirect migration background,Upper Secondary Level,At least once per month,0.39965,226,590,0.36009,0.43921
2019,Indirect migration background,Upper Secondary Level,Seldom,0.19066,127,590,0.15893,0.22238
2019,Indirect migration background,Post-secondary Non-tertiary Level,At least once per week,0.42258,41,96,0.32325,0.52191
2019,Indirect migration background,Post-secondary Non-tertiary Level,At least once per month,0.43033,55,96,0.33076,0.52989
2019,Indirect migration background,Second Stage of Tertiary Education,At least once per week,0.54679,124,275,0.48784,0.60573
2019,Indirect migration background,Second Stage of Tertiary Education,At least once per month,0.31449,105,275,0.25952,0.36947
2019,Indirect migration background,Second Stage of Tertiary Education,Seldom,0.11142,46,275,0.07417,0.14868
