year,sampreg,sex,plh0032,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,East,female,Somewhat concerned,0.63216,1827,2885,0.61456,0.64976
2019,East,female,Not concerned at all,0.19851,605,2885,0.18396,0.21307
2020,West,male,Very concerned,0.22924,2199,9674,0.22086,0.23761
2020,West,male,Somewhat concerned,0.58158,5392,9674,0.57175,0.59141
2020,West,male,Not concerned at all,0.18918,2083,9674,0.18137,0.19698
2020,West,female,Very concerned,0.26669,2766,10542,0.25825,0.27513
2020,West,female,Somewhat concerned,0.55789,5891,10542,0.54841,0.56737
2020,West,female,Not concerned at all,0.17542,1885,10542,0.16816,0.18268
2020,East,male,Very concerned,0.21859,593,2524,0.20246,0.23471
2020,East,male,Somewhat concerned,0.56310,1382,2524,0.54374,0.58245
2020,East,male,Not concerned at all,0.21832,549,2524,0.20220,0.23444
2020,East,female,Very concerned,0.25988,697,2772,0.24355,0.27621
2020,East,female,Somewhat concerned,0.58069,1586,2772,0.56232,0.59907
2020,East,female,Not concerned at all,0.15942,489,2772,0.14579,0.17305
2021,West,male,Very concerned,0.20156,1159,6377,0.19171,0.21140
2021,West,male,Somewhat concerned,0.57193,3666,6377,0.55978,0.58407
2021,West,male,Not concerned at all,0.22652,1552,6377,0.21624,0.23679
2021,West,female,Very concerned,0.23360,1585,7125,0.22378,0.24343
2021,West,female,Somewhat concerned,0.59794,4271,7125,0.58655,0.60933
2021,West,female,Not concerned at all,0.16846,1269,7125,0.15977,0.17715
2021,East,male,Very concerned,0.26034,384,1681,0.23935,0.28132
2021,East,male,Somewhat concerned,0.55962,937,1681,0.53588,0.58336
2021,East,male,Not concerned at all,0.18004,360,1681,0.16167,0.19842
2021,East,female,Very concerned,0.28469,503,1931,0.26455,0.30482
2021,East,female,Somewhat concerned,0.57037,1122,1931,0.54828,0.59246
2021,East,female,Not concerned at all,0.14494,306,1931,0.12924,0.16065
2022,West,male,Very concerned,0.32119,3093,9881,0.31199,0.33040
2022,West,male,Somewhat concerned,0.57101,5658,9881,0.56125,0.58077
2022,West,male,Not concerned at all,0.10780,1130,9881,0.10168,0.11391
2022,West,female,Very concerned,0.37173,3683,10534,0.36250,0.38096
2022,West,female,Somewhat concerned,0.54904,5915,10534,0.53954,0.55854
2022,West,female,Not concerned at all,0.07923,936,10534,0.07407,0.08438
2022,East,male,Very concerned,0.40484,1018,2626,0.38606,0.42362
2022,East,male,Somewhat concerned,0.47071,1307,2626,0.45162,0.48981
2022,East,male,Not concerned at all,0.12445,301,2626,0.11182,0.13708
2022,East,female,Very concerned,0.47768,1312,2946,0.45964,0.49572
2022,East,female,Somewhat concerned,0.45175,1439,2946,0.43378,0.46973
2022,East,female,Not concerned at all,0.07057,195,2946,0.06132,0.07982
