year,migback,sampreg,plh0032,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Indirect migration background,West,Not concerned at all,0.20741,235,1156,0.18402,0.23079
2011,Indirect migration background,East,Somewhat concerned,0.77045,49,49,0.65148,0.88942
2012,No migration background,West,Very concerned,0.22381,3881,17231,0.21758,0.23003
2012,No migration background,West,Somewhat concerned,0.61965,10694,17231,0.61240,0.62690
2012,No migration background,West,Not concerned at all,0.15654,2656,17231,0.15112,0.16197
2012,No migration background,East,Very concerned,0.24007,1434,5910,0.22918,0.25096
2012,No migration background,East,Somewhat concerned,0.61249,3617,5910,0.60007,0.62491
2012,No migration background,East,Not concerned at all,0.14744,859,5910,0.13840,0.15648
2012,Direct migration background,West,Very concerned,0.22880,721,2996,0.21376,0.24384
2012,Direct migration background,West,Somewhat concerned,0.61443,1828,2996,0.59699,0.63186
2012,Direct migration background,West,Not concerned at all,0.15677,447,2996,0.14375,0.16980
2012,Direct migration background,East,Very concerned,0.23739,43,174,0.17399,0.30079
2012,Direct migration background,East,Somewhat concerned,0.42997,93,174,0.35620,0.50375
2012,Direct migration background,East,Not concerned at all,0.33264,38,174,0.26243,0.40285
2012,Indirect migration background,West,Very concerned,0.22042,250,1126,0.19620,0.24465
2012,Indirect migration background,West,Somewhat concerned,0.59680,662,1126,0.56813,0.62546
2012,Indirect migration background,West,Not concerned at all,0.18278,214,1126,0.16019,0.20536
2012,Indirect migration background,East,Somewhat concerned,0.43514,34,34,0.26599,0.60430
2013,No migration background,West,Very concerned,0.18158,2931,16114,0.17563,0.18754
2013,No migration background,West,Somewhat concerned,0.63588,10139,16114,0.62845,0.64331
2013,No migration background,West,Not concerned at all,0.18253,3044,16114,0.17657,0.18850
2013,No migration background,East,Very concerned,0.20963,1084,5501,0.19888,0.22039
2013,No migration background,East,Somewhat concerned,0.62344,3465,5501,0.61063,0.63624
2013,No migration background,East,Not concerned at all,0.16693,952,5501,0.15707,0.17679
2013,Direct migration background,West,Very concerned,0.20197,544,2682,0.18678,0.21717
2013,Direct migration background,West,Somewhat concerned,0.61955,1648,2682,0.60117,0.63793
2013,Direct migration background,West,Not concerned at all,0.17847,490,2682,0.16398,0.19297
2013,Direct migration background,East,Somewhat concerned,0.56167,80,128,0.47537,0.64797
2013,Direct migration background,East,Not concerned at all,0.29007,48,128,0.21114,0.36899
2013,Indirect migration background,West,Very concerned,0.15232,189,1057,0.13065,0.17400
2013,Indirect migration background,West,Somewhat concerned,0.64445,642,1057,0.61558,0.67332
2013,Indirect migration background,West,Not concerned at all,0.20323,226,1057,0.17896,0.22750
2013,Indirect migration background,East,Somewhat concerned,0.41913,35,35,0.25327,0.58498
2014,No migration background,West,Very concerned,0.11624,1804,14903,0.11109,0.12138
2014,No migration background,West,Somewhat concerned,0.61096,9011,14903,0.60313,0.61878
2014,No migration background,West,Not concerned at all,0.27281,4088,14903,0.26565,0.27996
2014,No migration background,East,Very concerned,0.14881,703,5099,0.13904,0.15858
2014,No migration background,East,Somewhat concerned,0.60265,3128,5099,0.58922,0.61608
2014,No migration background,East,Not concerned at all,0.24853,1268,5099,0.23667,0.26040
2014,Direct migration background,West,Very concerned,0.14821,773,4860,0.13822,0.15820
2014,Direct migration background,West,Somewhat concerned,0.57494,2796,4860,0.56104,0.58884
2014,Direct migration background,West,Not concerned at all,0.27685,1291,4860,0.26427,0.28943
2014,Direct migration background,East,Very concerned,0.11033,56,367,0.07823,0.14243
2014,Direct migration background,East,Somewhat concerned,0.59953,212,367,0.54933,0.64973
2014,Direct migration background,East,Not concerned at all,0.29014,99,367,0.24364,0.33663
2014,Indirect migration background,West,Very concerned,0.13414,225,1601,0.11744,0.15084
2014,Indirect migration background,West,Somewhat concerned,0.60916,932,1601,0.58526,0.63307
2014,Indirect migration background,West,Not concerned at all,0.25670,444,1601,0.23530,0.27810
2014,Indirect migration background,East,Somewhat concerned,0.82460,64,64,0.73068,0.91851
2015,No migration background,West,Very concerned,0.14775,2117,14072,0.14189,0.15361
2015,No migration background,West,Somewhat concerned,0.59546,8458,14072,0.58735,0.60357
2015,No migration background,West,Not concerned at all,0.25679,3497,14072,0.24957,0.26401
2015,No migration background,East,Very concerned,0.15147,692,4806,0.14133,0.16160
2015,No migration background,East,Somewhat concerned,0.60414,2967,4806,0.59031,0.61797
2015,No migration background,East,Not concerned at all,0.24439,1147,4806,0.23224,0.25654
2015,Direct migration background,West,Very concerned,0.16388,652,4118,0.15257,0.17518
2015,Direct migration background,West,Somewhat concerned,0.58289,2453,4118,0.56782,0.59795
2015,Direct migration background,West,Not concerned at all,0.25324,1013,4118,0.23995,0.26652
2015,Direct migration background,East,Very concerned,0.18732,45,314,0.14410,0.23055
2015,Direct migration background,East,Somewhat concerned,0.52931,166,314,0.47401,0.58461
2015,Direct migration background,East,Not concerned at all,0.28337,103,314,0.23344,0.33329
2015,Indirect migration background,West,Very concerned,0.15659,231,1442,0.13782,0.17535
2015,Indirect migration background,West,Somewhat concerned,0.57519,819,1442,0.54966,0.60071
2015,Indirect migration background,West,Not concerned at all,0.26823,392,1442,0.24535,0.29110
2015,Indirect migration background,East,Somewhat concerned,0.67841,59,59,0.55820,0.79862
2016,No migration background,West,Very concerned,0.14321,1911,13138,0.13722,0.14920
2016,No migration background,West,Somewhat concerned,0.58208,7629,13138,0.57364,0.59051
2016,No migration background,West,Not concerned at all,0.27471,3598,13138,0.26708,0.28235
2016,No migration background,East,Very concerned,0.17049,701,4538,0.15955,0.18144
2016,No migration background,East,Somewhat concerned,0.56590,2644,4538,0.55147,0.58032
2016,No migration background,East,Not concerned at all,0.26361,1193,4538,0.25079,0.27643
2016,Direct migration background,West,Very concerned,0.14505,712,4532,0.13479,0.15530
2016,Direct migration background,West,Somewhat concerned,0.58772,2618,4532,0.57339,0.60206
2016,Direct migration background,West,Not concerned at all,0.26723,1202,4532,0.25434,0.28011
2016,Direct migration background,East,Very concerned,0.18340,67,370,0.14391,0.22288
2016,Direct migration background,East,Somewhat concerned,0.47366,194,370,0.42272,0.52461
2016,Direct migration background,East,Not concerned at all,0.34294,109,370,0.29451,0.39137
2016,Indirect migration background,West,Very concerned,0.12162,184,1354,0.10421,0.13904
2016,Indirect migration background,West,Somewhat concerned,0.52402,724,1354,0.49741,0.55063
2016,Indirect migration background,West,Not concerned at all,0.35436,446,1354,0.32887,0.37985
2016,Indirect migration background,East,Somewhat concerned,0.64032,54,86,0.53829,0.74234
2016,Indirect migration background,East,Not concerned at all,0.23544,32,86,0.14525,0.32564
2017,No migration background,West,Very concerned,0.14345,1951,14901,0.13782,0.14908
2017,No migration background,West,Somewhat concerned,0.57450,8634,14901,0.56656,0.58244
2017,No migration background,West,Not concerned at all,0.28205,4316,14901,0.27483,0.28928
2017,No migration background,East,Very concerned,0.17721,819,5080,0.16671,0.18771
2017,No migration background,East,Somewhat concerned,0.58922,3047,5080,0.57569,0.60275
2017,No migration background,East,Not concerned at all,0.23358,1214,5080,0.22194,0.24521
2017,Direct migration background,West,Very concerned,0.16056,696,4388,0.14970,0.17143
2017,Direct migration background,West,Somewhat concerned,0.57114,2543,4388,0.55649,0.58578
2017,Direct migration background,West,Not concerned at all,0.26830,1149,4388,0.25519,0.28141
2017,Direct migration background,East,Very concerned,0.11798,59,383,0.08563,0.15033
2017,Direct migration background,East,Somewhat concerned,0.48436,205,383,0.43424,0.53447
2017,Direct migration background,East,Not concerned at all,0.39766,119,383,0.34858,0.44674
2017,Indirect migration background,West,Very concerned,0.14825,223,1511,0.13033,0.16617
2017,Indirect migration background,West,Somewhat concerned,0.54340,814,1511,0.51828,0.56853
2017,Indirect migration background,West,Not concerned at all,0.30835,474,1511,0.28505,0.33164
2017,Indirect migration background,East,Somewhat concerned,0.42361,48,83,0.31665,0.53056
2017,Indirect migration background,East,Not concerned at all,0.49632,35,83,0.38810,0.60454
2018,No migration background,West,Very concerned,0.10476,1469,14350,0.09975,0.10977
2018,No migration background,West,Somewhat concerned,0.54999,7959,14350,0.54185,0.55813
2018,No migration background,West,Not concerned at all,0.34524,4922,14350,0.33747,0.35302
2018,No migration background,East,Very concerned,0.12699,656,4980,0.11774,0.13624
2018,No migration background,East,Somewhat concerned,0.55680,2735,4980,0.54300,0.57060
2018,No migration background,East,Not concerned at all,0.31621,1589,4980,0.30329,0.32913
2018,Direct migration background,West,Very concerned,0.10921,493,4213,0.09979,0.11863
2018,Direct migration background,West,Somewhat concerned,0.55734,2355,4213,0.54234,0.57234
2018,Direct migration background,West,Not concerned at all,0.33346,1365,4213,0.31922,0.34770
2018,Direct migration background,East,Very concerned,0.15035,50,369,0.11383,0.18686
2018,Direct migration background,East,Somewhat concerned,0.53304,187,369,0.48206,0.58401
2018,Direct migration background,East,Not concerned at all,0.31662,132,369,0.26909,0.36414
2018,Indirect migration background,West,Very concerned,0.08924,154,1497,0.07480,0.10369
2018,Indirect migration background,West,Somewhat concerned,0.54531,801,1497,0.52008,0.57055
2018,Indirect migration background,West,Not concerned at all,0.36544,542,1497,0.34104,0.38985
2018,Indirect migration background,East,Somewhat concerned,0.54595,62,103,0.44932,0.64257
2018,Indirect migration background,East,Not concerned at all,0.37310,41,103,0.27924,0.46696
2019,No migration background,Does not apply,Somewhat concerned,0.56461,36,36,0.40035,0.72887
2019,No migration background,West,Very concerned,0.12896,1860,14864,0.12357,0.13435
2019,No migration background,West,Somewhat concerned,0.62678,9314,14864,0.61901,0.63456
2019,No migration background,West,Not concerned at all,0.24426,3690,14864,0.23735,0.25116
2019,No migration background,East,Very concerned,0.16377,825,5090,0.15360,0.17394
2019,No migration background,East,Somewhat concerned,0.60717,3123,5090,0.59375,0.62058
2019,No migration background,East,Not concerned at all,0.22907,1142,5090,0.21752,0.24061
2019,Direct migration background,West,Very concerned,0.14602,541,3674,0.13460,0.15744
2019,Direct migration background,West,Somewhat concerned,0.61205,2242,3674,0.59629,0.62781
2019,Direct migration background,West,Not concerned at all,0.24193,891,3674,0.22808,0.25578
2019,Direct migration background,East,Very concerned,0.20678,51,308,0.16148,0.25208
2019,Direct migration background,East,Somewhat concerned,0.48411,161,308,0.42821,0.54002
2019,Direct migration background,East,Not concerned at all,0.30911,96,308,0.25741,0.36080
2019,Indirect migration background,West,Very concerned,0.13729,197,1434,0.11947,0.15511
2019,Indirect migration background,West,Somewhat concerned,0.53055,810,1434,0.50471,0.55639
2019,Indirect migration background,West,Not concerned at all,0.33216,427,1434,0.30778,0.35655
2019,Indirect migration background,East,Somewhat concerned,0.60820,70,105,0.51438,0.70202
2019,Indirect migration background,East,Not concerned at all,0.30558,35,105,0.21705,0.39412
2020,No migration background,West,Very concerned,0.25065,3536,13766,0.24341,0.25789
2020,No migration background,West,Somewhat concerned,0.57219,7769,13766,0.56393,0.58046
2020,No migration background,West,Not concerned at all,0.17715,2461,13766,0.17077,0.18353
2020,No migration background,East,Very concerned,0.24022,1168,4685,0.22799,0.25246
2020,No migration background,East,Somewhat concerned,0.57035,2618,4685,0.55618,0.58453
2020,No migration background,East,Not concerned at all,0.18942,899,4685,0.17820,0.20064
2020,Direct migration background,West,Very concerned,0.23744,1098,5040,0.22569,0.24919
2020,Direct migration background,West,Somewhat concerned,0.56967,2753,5040,0.55600,0.58334
2020,Direct migration background,West,Not concerned at all,0.19289,1189,5040,0.18199,0.20378
2020,Direct migration background,East,Very concerned,0.29001,103,499,0.25016,0.32987
2020,Direct migration background,East,Somewhat concerned,0.59136,283,499,0.54819,0.63454
2020,Direct migration background,East,Not concerned at all,0.11862,113,499,0.09023,0.14702
2020,Indirect migration background,West,Very concerned,0.24635,331,1415,0.22389,0.26881
2020,Indirect migration background,West,Somewhat concerned,0.53690,764,1415,0.51091,0.56289
2020,Indirect migration background,West,Not concerned at all,0.21674,320,1415,0.19527,0.23822
2020,Indirect migration background,East,Somewhat concerned,0.63000,69,69,0.51524,0.74475
2021,No migration background,West,Very concerned,0.21086,1936,9869,0.20281,0.21891
2021,No migration background,West,Somewhat concerned,0.60390,5954,9869,0.59425,0.61355
2021,No migration background,West,Not concerned at all,0.18524,1979,9869,0.17758,0.19291
2021,No migration background,East,Very concerned,0.27140,793,3256,0.25613,0.28668
2021,No migration background,East,Somewhat concerned,0.57169,1887,3256,0.55469,0.58869
2021,No migration background,East,Not concerned at all,0.15691,576,3256,0.14441,0.16940
2021,Direct migration background,West,Very concerned,0.25415,651,2790,0.23799,0.27030
2021,Direct migration background,West,Somewhat concerned,0.52716,1525,2790,0.50863,0.54569
2021,Direct migration background,West,Not concerned at all,0.21869,614,2790,0.20335,0.23403
2021,Direct migration background,East,Very concerned,0.32862,80,276,0.27310,0.38414
2021,Direct migration background,East,Somewhat concerned,0.44283,129,276,0.38412,0.50154
2021,Direct migration background,East,Not concerned at all,0.22855,67,276,0.17892,0.27818
2021,Indirect migration background,West,Very concerned,0.20826,157,848,0.18091,0.23561
2021,Indirect migration background,West,Somewhat concerned,0.50511,462,848,0.47144,0.53878
2021,Indirect migration background,West,Not concerned at all,0.28662,229,848,0.25617,0.31708
2021,Indirect migration background,East,Somewhat concerned,0.54478,44,44,0.39593,0.69363
2022,No migration background,West,Very concerned,0.34839,4521,13618,0.34039,0.35640
2022,No migration background,West,Somewhat concerned,0.56859,7905,13618,0.56027,0.57691
2022,No migration background,West,Not concerned at all,0.08301,1192,13618,0.07838,0.08765
2022,No migration background,East,Very concerned,0.45401,1986,4647,0.43969,0.46832
2022,No migration background,East,Somewhat concerned,0.45898,2276,4647,0.44465,0.47331
2022,No migration background,East,Not concerned at all,0.08702,385,4647,0.07891,0.09512
2022,Direct migration background,West,Very concerned,0.33777,1814,5524,0.32529,0.35024
2022,Direct migration background,West,Somewhat concerned,0.53361,2975,5524,0.52045,0.54676
2022,Direct migration background,West,Not concerned at all,0.12863,735,5524,0.11980,0.13745
2022,Direct migration background,East,Very concerned,0.33963,281,764,0.30602,0.37323
2022,Direct migration background,East,Somewhat concerned,0.47836,392,764,0.44291,0.51380
2022,Direct migration background,East,Not concerned at all,0.18201,91,764,0.15463,0.20939
2022,Indirect migration background,West,Very concerned,0.35289,445,1286,0.32676,0.37902
2022,Indirect migration background,West,Somewhat concerned,0.53720,699,1286,0.50994,0.56446
2022,Indirect migration background,West,Not concerned at all,0.10991,142,1286,0.09281,0.12702
2022,Indirect migration background,East,Very concerned,0.43991,63,142,0.35798,0.52185
2022,Indirect migration background,East,Somewhat concerned,0.45708,79,142,0.37485,0.53930
