syear,regtyp,sex,plh0032,proportion,n,lower_confidence,upper_confidence
2010,Urban regions,female,3.0,0.02692404321246127,24328,0.02489006461748293,0.02895802180743961
2010,Rural regions,male,3.0,0.015325349635708902,24328,0.013781679713316314,0.01686901955810149
2010,Rural regions,female,3.0,0.014822879155849594,24328,0.013304338895883039,0.01634141941581615
2011,Urban regions,female,2.0,0.22069554693339977,28898,0.21591395464864038,0.22547713921815915
2011,Urban regions,male,2.0,0.17167977788061084,28898,0.16733186452059115,0.17602769124063053
2011,Rural regions,female,2.0,0.12006549674296088,28898,0.11631786885059042,0.12381312463533134
2011,Rural regions,male,2.0,0.0960381589719859,28898,0.09264097442392076,0.09943534352005105
2011,Urban regions,female,1.0,0.07549923468479693,28898,0.07245311410923301,0.07854535526036084
2011,Urban regions,male,1.0,0.05955220161606094,28898,0.056823610656268043,0.06228079257585383
2011,Urban regions,male,3.0,0.057167265866941944,28898,0.054490482561376404,0.059844049172507484
2011,Urban regions,female,3.0,0.05709607375502794,28898,0.05442085671257477,0.059771290797481114
2011,Rural regions,female,1.0,0.046239276688142955,28898,0.04381798332923474,0.04866057004705117
2011,Rural regions,male,1.0,0.03734026269889296,28898,0.03515427725098434,0.039526248146801585
2011,Rural regions,male,3.0,0.03128893318620297,28898,0.029281622084352775,0.03329624428805316
2011,Rural regions,female,3.0,0.027337770974975972,28898,0.025457654503988902,0.029217887445963042
2012,Urban regions,female,2.0,0.21624372864102379,28166,0.21143582495680555,0.22105163232524203
2012,Urban regions,male,2.0,0.17316221915218497,28166,0.168743155963193,0.17758128234117693
2012,Rural regions,female,2.0,0.12477277684868755,28166,0.12091342998660741,0.12863212371076768
2012,Rural regions,male,2.0,0.10125063622482368,28166,0.09772764418183984,0.10477362826780752
2012,Urban regions,female,1.0,0.08176397876826874,28166,0.07856396641353201,0.08496399112300547
2012,Urban regions,male,1.0,0.06278630117065367,28166,0.059953309828609885,0.06561929251269746
2012,Urban regions,male,3.0,0.049952737584527014,28166,0.047408569874539126,0.0524969052945149
2012,Urban regions,female,3.0,0.049043844979277246,28166,0.046521723584223476,0.051565966374331015
2012,Rural regions,female,1.0,0.047625972515087614,28166,0.045138723978957795,0.05011322105121743
2012,Rural regions,male,1.0,0.03850069075837999,28166,0.036253695102006,0.04074768641475397
2012,Rural regions,male,3.0,0.028975496255362467,28166,0.027016543239015235,0.0309344492717097
2012,Rural regions,female,3.0,0.02592161710172326,28166,0.024065858500230557,0.02777737570321596
2013,Urban regions,female,2.0,0.22190945343654703,31177,0.21729689500105007,0.226522011872044
2013,Urban regions,male,2.0,0.17546328876378137,31177,0.17124110588003644,0.1796854716475263
2013,Rural regions,female,2.0,0.1265149738056142,31177,0.1228248782957264,0.130205069315502
2013,Rural regions,male,2.0,0.10200172022832121,31177,0.0986421756338997,0.10536126482274273
2013,Urban regions,female,1.0,0.06798811478614435,31177,0.06519385915603157,0.07078237041625712
2013,Urban regions,female,3.0,0.059152396590820236,31177,0.056533702767444245,0.06177109041419623
2013,Urban regions,male,3.0,0.05895691609977324,31177,0.056342281266459,0.061571550933087485
2013,Urban regions,male,1.0,0.050981312065055906,31177,0.0485396711362459,0.05342295299386591
2013,Rural regions,female,1.0,0.03811869575416373,31177,0.035993158760501,0.040244232747826465
2013,Rural regions,male,3.0,0.03538196887950582,31177,0.03333124307696245,0.0374326946820492
2013,Rural regions,female,3.0,0.03334897177261709,31177,0.03135593646479079,0.0353420070804434
2013,Rural regions,male,1.0,0.030182187817655796,31177,0.0282830374728668,0.032081338162444795
2014,Urban regions,female,2.0,0.22018723530722936,27654,0.21530331767124328,0.22507115294321545
2014,Urban regions,male,2.0,0.1675087302176982,27654,0.16310738271303504,0.17191007772236133
2014,Rural regions,female,2.0,0.11876811055799094,27654,0.11495506391144396,0.12258115720453792
2014,Rural regions,male,2.0,0.09324615498922655,27654,0.08981897225388644,0.09667333772456665
2014,Urban regions,male,3.0,0.09161156103722416,27654,0.0882114896695539,0.09501163240489442
2014,Urban regions,female,3.0,0.08377294004012185,27654,0.080507584104356,0.0870382959758877
2014,Urban regions,female,1.0,0.049037818560071327,27654,0.04649260466049714,0.05158303245964551
2014,Rural regions,male,3.0,0.048666319934616245,27654,0.04613027010983163,0.05120236975940086
2014,Rural regions,female,3.0,0.043799687941154616,27654,0.04138763386100311,0.046211742021306124
2014,Urban regions,male,1.0,0.03871015677241994,27654,0.03643654277647151,0.04098377076836838
2014,Rural regions,female,1.0,0.024667508730217697,27654,0.02283934081184991,0.026495676648585483
2014,Rural regions,male,1.0,0.020023775912029126,27654,0.018372734943612308,0.021674816880445945
2015,Urban regions,female,2.0,0.21558525197230718,27342,0.21071082766357674,0.22045967628103763
2015,Urban regions,male,2.0,0.16893414909032362,27342,0.16449277479440488,0.17337552338624235
2015,Rural regions,female,2.0,0.12027048784414748,27342,0.11641486052449002,0.12412611516380495
2015,Rural regions,male,2.0,0.09583802930284978,27342,0.09234877206886358,0.09932728653683598
2015,Urban regions,male,3.0,0.08315891160843665,27342,0.07988593904903155,0.08643188416784175
2015,Urban regions,female,3.0,0.07844952503622606,27342,0.07526242529697906,0.08163662477547305
2015,Urban regions,female,1.0,0.05784092738689422,27342,0.05507385402863153,0.060608000745156904
2015,Rural regions,male,3.0,0.04524231202704879,27342,0.0427787703761047,0.04770585367799288
2015,Urban regions,male,1.0,0.0426662373208823,27342,0.04027063463114123,0.045061840010623376
2015,Rural regions,female,3.0,0.041740460473353724,27342,0.039369844941648066,0.04411107600505938
2015,Rural regions,female,1.0,0.02813556593141201,27342,0.02617549583011613,0.030095636032707894
2015,Rural regions,male,1.0,0.02213814200611818,27342,0.020394126790426174,0.023882157221810182
2016,Urban regions,female,2.0,0.20840615896795672,27798,0.203631352494068,0.21318096544184545
2016,Urban regions,male,2.0,0.16412817311693717,27798,0.15977394971531525,0.1684823965185591
2016,Rural regions,female,2.0,0.1130253849354973,27798,0.1093032433528324,0.1167475265181622
2016,Rural regions,male,2.0,0.09134415314190596,27798,0.08795735443193722,0.09473095185187469
2016,Urban regions,male,3.0,0.09088639200998752,27798,0.08750723939206753,0.09426554462790751
2016,Urban regions,female,3.0,0.0885143570536829,27798,0.08517524439668579,0.09185346971068
2016,Urban regions,female,1.0,0.05613816063254266,27798,0.05343213068015756,0.05884419058492776
2016,Rural regions,male,3.0,0.05010403662089055,27798,0.047539412779950455,0.05266866046183065
2016,Rural regions,female,3.0,0.04431960049937578,27798,0.04190022346401853,0.04673897753473302
2016,Urban regions,male,1.0,0.039950062421972535,27798,0.0376477993949598,0.04225232544898527
2016,Rural regions,female,1.0,0.03146067415730337,27798,0.029408605259657924,0.03351274305494882
2016,Rural regions,male,1.0,0.021722846441947566,27798,0.020009131364243746,0.023436561519651386
2017,Urban regions,female,2.0,0.21013695511969346,31140,0.2056118999105107,0.21466201032887622
2017,Urban regions,male,2.0,0.16188019272354792,31140,0.15778903073286726,0.16597135471422858
2017,Rural regions,female,2.0,0.11407868280283774,31140,0.11054769195265045,0.11760967365302503
2017,Urban regions,male,3.0,0.09844834781289123,31140,0.09513935144782862,0.10175734417795385
2017,Rural regions,male,2.0,0.09400963617739672,31140,0.09076814575698507,0.09725112659780837
2017,Urban regions,female,3.0,0.08619446868242346,31140,0.08307727808930701,0.08931165927553991
2017,Urban regions,female,1.0,0.05296103797564399,31140,0.05047356177270733,0.055448514178580655
2017,Rural regions,male,3.0,0.0498501460601692,31140,0.04743287118669002,0.05226742093364838
2017,Rural regions,female,3.0,0.04271785727834895,31140,0.040471796643953825,0.04496391791274408
2017,Urban regions,male,1.0,0.03664782427254448,31140,0.03456086772520881,0.03873478081988015
2017,Rural regions,female,1.0,0.03129860768617929,31140,0.0293646176226064,0.03323259774975219
2017,Rural regions,male,1.0,0.021776243408323532,31140,0.020155152570531586,0.023397334246115477
2018,Urban regions,female,2.0,0.20119108255299142,29779,0.19663777660693135,0.2057443884990515
2018,Urban regions,male,2.0,0.1555459781373663,29779,0.1514295701345773,0.15966238614015527
2018,Urban regions,male,3.0,0.11287858010421972,29779,0.10928441255964114,0.11647274764879831
2018,Urban regions,female,3.0,0.10939152920894879,29779,0.1058463656706845,0.11293669274721307
2018,Rural regions,female,2.0,0.1084120205305019,29779,0.10488082441454066,0.11194321664646315
2018,Rural regions,male,2.0,0.08725463307604905,29779,0.08404932274483347,0.09045994340726464
2018,Rural regions,male,3.0,0.05939740626101947,29779,0.05671275521948132,0.06208205730255762
2018,Rural regions,female,3.0,0.05493084668730165,29779,0.0523429856187866,0.0575187077558167
2018,Urban regions,female,1.0,0.04157034831328606,29779,0.039303236348886696,0.04383746027768542
2018,Urban regions,male,1.0,0.02950280139482036,29779,0.027580905817387633,0.031424696972253086
2018,Rural regions,female,1.0,0.023586568977001135,29779,0.021862914251971823,0.025310223702030447
2018,Rural regions,male,1.0,0.016338204756494144,29779,0.014898325464804116,0.01777808404818417
2019,Urban regions,female,2.0,0.2134260925192915,29565,0.2087556217947906,0.21809656324379242
2019,Urban regions,male,2.0,0.18751749230338652,29565,0.18306815805323462,0.19196682655353842
2019,Rural regions,female,2.0,0.1152692815161329,29565,0.1116290460546036,0.11890951697766221
2019,Rural regions,male,2.0,0.1015553156611091,29565,0.09811210074008886,0.10499853058212935
2019,Urban regions,female,3.0,0.08216384790692095,29565,0.0790335181141701,0.0852941776996718
2019,Urban regions,male,3.0,0.0812042701211467,29565,0.07809064697300024,0.08431789326929316
2019,Urban regions,female,1.0,0.046419575386829795,29565,0.044021314773807455,0.048817835999852136
2019,Rural regions,male,3.0,0.04210147535084563,29565,0.03981231856211368,0.04439063213957758
2019,Rural regions,female,3.0,0.03994242533285355,29565,0.03771022594383107,0.042174624721876025
2019,Urban regions,male,1.0,0.03978249570189117,29565,0.03755458411949921,0.04201040728428313
2019,Rural regions,female,1.0,0.026428371516532725,29565,0.024599908055828637,0.028256834977236814
2019,Rural regions,male,1.0,0.024189356683059455,29565,0.022438050567363456,0.025940662798755454
2020,Urban regions,female,2.0,0.19230919995296147,29899,0.18784184625767963,0.1967765536482433
2020,Urban regions,male,2.0,0.1754145270667555,29899,0.17110352374087895,0.17972553039263206
2020,Rural regions,female,2.0,0.10078005566226333,29899,0.09736774940825772,0.10419236191626895
2020,Urban regions,female,1.0,0.09141154795970366,29899,0.08814482821276509,0.09467826770664223
2020,Rural regions,male,2.0,0.09011798831876446,29899,0.08687215642317339,0.09336382021435552
2020,Urban regions,male,1.0,0.07236094233859904,29899,0.06942417622894984,0.07529770844824824
2020,Urban regions,male,3.0,0.06871545607777037,29899,0.06584800409536007,0.07158290806018067
2020,Urban regions,female,3.0,0.06291403708204305,29899,0.06016176583576255,0.06566630832832354
2020,Rural regions,female,1.0,0.04429461800791815,29899,0.041962420988464456,0.04662681502737185
2020,Rural regions,male,1.0,0.037121241817255304,29899,0.03497822888985181,0.0392642547446588
2020,Rural regions,male,3.0,0.034377327427384266,29899,0.0323121017207399,0.03644255313402863
2020,Rural regions,female,3.0,0.030183058288581397,29899,0.02824371699754317,0.032122399579619626
2021,Urban regions,female,2.0,0.2114766551744288,19931,0.2058073475780539,0.21714596277080367
2021,Urban regions,male,2.0,0.17735055221176882,19931,0.1720476306343839,0.18265347378915373
2021,Rural regions,female,2.0,0.10360544615204816,19931,0.09937454943108195,0.10783634287301436
2021,Rural regions,male,2.0,0.0916262490504295,19931,0.08762096087211378,0.09563153722874522
2021,Urban regions,male,3.0,0.07777712849880208,19931,0.07405890557829725,0.08149535141930692
2021,Urban regions,female,1.0,0.0766084263425466,19931,0.07291590723762943,0.08030094544746376
2021,Urban regions,female,3.0,0.06357739730029802,19931,0.06018990089354506,0.06696489370705097
2021,Urban regions,male,1.0,0.0553380470986969,19931,0.052163793262175684,0.058512300935218114
2021,Rural regions,female,1.0,0.04540407877052533,19931,0.04251374000184315,0.04829441753920751
2021,Rural regions,male,1.0,0.03482732425641325,19931,0.03228193567993116,0.037372712832895345
2021,Rural regions,male,3.0,0.03400923274703442,19931,0.031492851548135484,0.03652561394593336
2021,Rural regions,female,3.0,0.02839946239700812,19931,0.026093296957505483,0.03070562783651076
