year,regtyp,sampreg,plh0032,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Urban regions,East,Not concerned at all,0.28772,512,1753,0.26652,0.30891
2016,Rural regions,West,Very concerned,0.14670,743,5177,0.13706,0.15633
2016,Rural regions,West,Somewhat concerned,0.56796,2996,5177,0.55446,0.58145
2016,Rural regions,West,Not concerned at all,0.28535,1438,5177,0.27305,0.29765
2016,Rural regions,East,Very concerned,0.17698,528,3253,0.16386,0.19010
2016,Rural regions,East,Somewhat concerned,0.56784,1903,3253,0.55081,0.58486
2016,Rural regions,East,Not concerned at all,0.25518,822,3253,0.24020,0.27017
2017,Urban regions,West,Very concerned,0.14810,2098,15125,0.14244,0.15376
2017,Urban regions,West,Somewhat concerned,0.56906,8678,15125,0.56117,0.57695
2017,Urban regions,West,Not concerned at all,0.28283,4349,15125,0.27566,0.29001
2017,Urban regions,East,Very concerned,0.15473,269,1943,0.13865,0.17082
2017,Urban regions,East,Somewhat concerned,0.57191,1146,1943,0.54990,0.59392
2017,Urban regions,East,Not concerned at all,0.27336,528,1943,0.25354,0.29318
2017,Rural regions,West,Very concerned,0.14227,772,5675,0.13318,0.15136
2017,Rural regions,West,Somewhat concerned,0.58085,3313,5675,0.56801,0.59369
2017,Rural regions,West,Not concerned at all,0.27688,1590,5675,0.26523,0.28852
2017,Rural regions,East,Very concerned,0.18381,622,3616,0.17119,0.19644
2017,Rural regions,East,Somewhat concerned,0.58802,2154,3616,0.57197,0.60406
2017,Rural regions,East,Not concerned at all,0.22817,840,3616,0.21449,0.24185
2018,Urban regions,West,Very concerned,0.10519,1585,14706,0.10023,0.11015
2018,Urban regions,West,Somewhat concerned,0.54625,8068,14706,0.53820,0.55430
2018,Urban regions,West,Not concerned at all,0.34856,5053,14706,0.34086,0.35626
2018,Urban regions,East,Very concerned,0.11190,231,1916,0.09778,0.12602
2018,Urban regions,East,Somewhat concerned,0.54942,1055,1916,0.52713,0.57170
2018,Urban regions,East,Not concerned at all,0.33868,630,1916,0.31749,0.35988
2018,Rural regions,West,Very concerned,0.10242,531,5354,0.09430,0.11055
2018,Rural regions,West,Somewhat concerned,0.56548,3047,5354,0.55220,0.57876
2018,Rural regions,West,Not concerned at all,0.33210,1776,5354,0.31948,0.34471
2018,Rural regions,East,Very concerned,0.13622,486,3547,0.12493,0.14751
2018,Rural regions,East,Somewhat concerned,0.55916,1929,3547,0.54282,0.57550
2018,Rural regions,East,Not concerned at all,0.30462,1132,3547,0.28947,0.31977
2019,No answer / don't know,Does not apply,Somewhat concerned,0.52921,39,39,0.37050,0.68791
2019,No answer / don't know,West,Very concerned,0.13401,49,402,0.10067,0.16735
2019,No answer / don't know,West,Somewhat concerned,0.55240,234,402,0.50373,0.60107
2019,No answer / don't know,West,Not concerned at all,0.31359,119,402,0.26818,0.35900
2019,No answer / don't know,East,Somewhat concerned,0.37939,35,35,0.21629,0.54250
2019,Urban regions,West,Very concerned,0.13077,1884,14407,0.12526,0.13627
2019,Urban regions,West,Somewhat concerned,0.62138,8910,14407,0.61346,0.62930
2019,Urban regions,West,Not concerned at all,0.24785,3613,14407,0.24080,0.25490
2019,Urban regions,East,Very concerned,0.13523,272,1889,0.11980,0.15065
2019,Urban regions,East,Somewhat concerned,0.60344,1139,1889,0.58138,0.62551
2019,Urban regions,East,Not concerned at all,0.26133,478,1889,0.24151,0.28115
2019,Rural regions,West,Very concerned,0.13782,665,5163,0.12841,0.14722
2019,Rural regions,West,Somewhat concerned,0.61034,3222,5163,0.59704,0.62364
2019,Rural regions,West,Not concerned at all,0.25184,1276,5163,0.24000,0.26368
2019,Rural regions,East,Very concerned,0.17798,601,3553,0.16540,0.19056
2019,Rural regions,East,Somewhat concerned,0.60547,2180,3553,0.58939,0.62154
2019,Rural regions,East,Not concerned at all,0.21655,772,3553,0.20301,0.23010
2020,Urban regions,West,Very concerned,0.24846,3721,15062,0.24156,0.25536
2020,Urban regions,West,Somewhat concerned,0.56938,8379,15062,0.56147,0.57729
2020,Urban regions,West,Not concerned at all,0.18215,2962,15062,0.17599,0.18832
2020,Urban regions,East,Very concerned,0.24417,463,1895,0.22482,0.26351
2020,Urban regions,East,Somewhat concerned,0.54195,1027,1895,0.51951,0.56439
2020,Urban regions,East,Not concerned at all,0.21388,405,1895,0.19541,0.23235
2020,Rural regions,West,Very concerned,0.24762,1244,5159,0.23584,0.25940
2020,Rural regions,West,Somewhat concerned,0.57013,2907,5159,0.55661,0.58364
2020,Rural regions,West,Not concerned at all,0.18226,1008,5159,0.17172,0.19279
2020,Rural regions,East,Very concerned,0.23715,827,3403,0.22286,0.25145
2020,Rural regions,East,Somewhat concerned,0.58934,1943,3403,0.57281,0.60587
2020,Rural regions,East,Not concerned at all,0.17351,633,3403,0.16078,0.18623
2021,Urban regions,West,Very concerned,0.21274,1961,10016,0.20473,0.22076
2021,Urban regions,West,Somewhat concerned,0.58428,5900,10016,0.57462,0.59393
2021,Urban regions,West,Not concerned at all,0.20298,2155,10016,0.19510,0.21086
2021,Urban regions,East,Very concerned,0.26323,301,1338,0.23963,0.28684
2021,Urban regions,East,Somewhat concerned,0.54520,768,1338,0.51850,0.57189
2021,Urban regions,East,Not concerned at all,0.19157,269,1338,0.17048,0.21267
2021,Rural regions,West,Very concerned,0.23300,783,3490,0.21897,0.24703
2021,Rural regions,West,Somewhat concerned,0.58752,2040,3490,0.57118,0.60385
2021,Rural regions,West,Not concerned at all,0.17948,667,3490,0.16675,0.19222
2021,Rural regions,East,Very concerned,0.27766,586,2276,0.25926,0.29606
2021,Rural regions,East,Somewhat concerned,0.57541,1292,2276,0.55509,0.59572
2021,Rural regions,East,Not concerned at all,0.14693,398,2276,0.13239,0.16148
2022,Urban regions,West,Very concerned,0.33487,5010,15479,0.32743,0.34230
2022,Urban regions,West,Somewhat concerned,0.56925,8869,15479,0.56145,0.57705
2022,Urban regions,West,Not concerned at all,0.09589,1600,15479,0.09125,0.10053
2022,Urban regions,East,Very concerned,0.37826,773,2140,0.35771,0.39882
2022,Urban regions,East,Somewhat concerned,0.49769,1133,2140,0.47650,0.51888
2022,Urban regions,East,Not concerned at all,0.12404,234,2140,0.11007,0.13801
2022,Rural regions,West,Very concerned,0.38119,1770,4952,0.36766,0.39472
2022,Rural regions,West,Somewhat concerned,0.53279,2713,4952,0.51890,0.54669
2022,Rural regions,West,Not concerned at all,0.08602,469,4952,0.07821,0.09383
2022,Rural regions,East,Very concerned,0.48343,1557,3435,0.46671,0.50014
2022,Rural regions,East,Somewhat concerned,0.43774,1616,3435,0.42115,0.45434
2022,Rural regions,East,Not concerned at all,0.07883,262,3435,0.06982,0.08784
