year,age_gr,migback,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2009,unter 18 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2009,unter 18 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2009,18-29 J.,kein Migrationshintergrund,,,,,,,,,,,,
2009,18-29 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2009,18-29 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2009,30-45 J.,kein Migrationshintergrund,,,,,,,,,,,,
2009,30-45 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2009,30-45 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2009,46-65 J.,kein Migrationshintergrund,,,,,,,,,,,,
2009,46-65 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2009,46-65 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2009,66 und älter,kein Migrationshintergrund,,,,,,,,,,,,
2009,66 und älter,direkter Migrationshintergrund,,,,,,,,,,,,
2009,66 und älter,indirekter Migrationshintergrund,,,,,,,,,,,,
2010,unter 18 J.,kein Migrationshintergrund,,,,,,,,,,,,
2010,unter 18 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2010,unter 18 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2010,18-29 J.,kein Migrationshintergrund,5.053172807106207,5.023132651521228,5.083212962691186,4.0,5.0,6.0,1.0,7.0,5.0,5.0,5.0,2036.0
2010,18-29 J.,direkter Migrationshintergrund,5.4917602074076655,5.357734375939151,5.62578603887618,4.0,6.0,7.0,1.0,7.0,6.0,5.974999999999994,7.0,130.0
2010,18-29 J.,indirekter Migrationshintergrund,5.422878575812863,5.351978724997283,5.493778426628443,5.0,6.0,7.0,2.0,7.0,6.0,6.0,7.0,329.0
2010,30-45 J.,kein Migrationshintergrund,5.138184829027107,5.114553787166186,5.161815870888028,4.0,5.0,6.0,1.0,7.0,5.0,5.0,5.0,3380.0
2010,30-45 J.,direkter Migrationshintergrund,5.642260647797779,5.5806668709883,5.7038544246072584,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,454.0
2010,30-45 J.,indirekter Migrationshintergrund,5.665183377151613,5.582739496566522,5.747627257736704,5.0,6.0,7.0,2.0,7.0,6.0,6.0,7.0,256.0
2010,46-65 J.,kein Migrationshintergrund,5.195589373100791,5.176181958717989,5.214996787483593,4.0,5.0,6.0,1.0,7.0,5.0,4.0,5.0,5372.0
2010,46-65 J.,direkter Migrationshintergrund,5.252751977962057,5.191574829364662,5.313929126559452,4.0,5.0,7.0,1.0,7.0,5.0,4.0,5.0,562.0
2010,46-65 J.,indirekter Migrationshintergrund,5.030063854842448,4.85477140733326,5.205356302351635,4.0,5.0,6.0,1.0,7.0,5.0,4.0,6.0,60.0
2010,66 und älter,kein Migrationshintergrund,5.21705393729696,5.192262974475347,5.241844900118573,4.0,5.0,7.0,1.0,7.0,5.0,4.0,5.0,3654.0
2010,66 und älter,direkter Migrationshintergrund,5.109121032321349,5.019386063046382,5.198856001596316,4.0,5.0,7.0,1.0,7.0,5.0,4.0,5.0,305.0
2010,66 und älter,indirekter Migrationshintergrund,,,,,,,,,,,,
2011,unter 18 J.,kein Migrationshintergrund,,,,,,,,,,,,
2011,unter 18 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2011,unter 18 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2011,18-29 J.,kein Migrationshintergrund,,,,,,,,,,,,
2011,18-29 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2011,18-29 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2011,30-45 J.,kein Migrationshintergrund,,,,,,,,,,,,
2011,30-45 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2011,30-45 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2011,46-65 J.,kein Migrationshintergrund,,,,,,,,,,,,
2011,46-65 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2011,46-65 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2011,66 und älter,kein Migrationshintergrund,,,,,,,,,,,,
2011,66 und älter,direkter Migrationshintergrund,,,,,,,,,,,,
2011,66 und älter,indirekter Migrationshintergrund,,,,,,,,,,,,
2012,unter 18 J.,kein Migrationshintergrund,,,,,,,,,,,,
2012,unter 18 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2012,unter 18 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2012,18-29 J.,kein Migrationshintergrund,,,,,,,,,,,,
2012,18-29 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2012,18-29 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2012,30-45 J.,kein Migrationshintergrund,,,,,,,,,,,,
2012,30-45 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2012,30-45 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2012,46-65 J.,kein Migrationshintergrund,,,,,,,,,,,,
2012,46-65 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2012,46-65 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2012,66 und älter,kein Migrationshintergrund,,,,,,,,,,,,
2012,66 und älter,direkter Migrationshintergrund,,,,,,,,,,,,
2012,66 und älter,indirekter Migrationshintergrund,,,,,,,,,,,,
2013,unter 18 J.,kein Migrationshintergrund,,,,,,,,,,,,
2013,unter 18 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2013,unter 18 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2013,18-29 J.,kein Migrationshintergrund,,,,,,,,,,,,
2013,18-29 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2013,18-29 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2013,30-45 J.,kein Migrationshintergrund,,,,,,,,,,,,
2013,30-45 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2013,30-45 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2013,46-65 J.,kein Migrationshintergrund,,,,,,,,,,,,
2013,46-65 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2013,46-65 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2013,66 und älter,kein Migrationshintergrund,,,,,,,,,,,,
2013,66 und älter,direkter Migrationshintergrund,,,,,,,,,,,,
2013,66 und älter,indirekter Migrationshintergrund,,,,,,,,,,,,
2014,-1,kein Migrationshintergrund,,,,,,,,,,,,
2014,unter 18 J.,kein Migrationshintergrund,,,,,,,,,,,,
2014,unter 18 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2014,unter 18 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2014,18-29 J.,kein Migrationshintergrund,,,,,,,,,,,,
2014,18-29 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2014,18-29 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2014,30-45 J.,kein Migrationshintergrund,,,,,,,,,,,,
2014,30-45 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2014,30-45 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2014,46-65 J.,kein Migrationshintergrund,,,,,,,,,,,,
2014,46-65 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2014,46-65 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2014,66 und älter,kein Migrationshintergrund,,,,,,,,,,,,
2014,66 und älter,direkter Migrationshintergrund,,,,,,,,,,,,
2014,66 und älter,indirekter Migrationshintergrund,,,,,,,,,,,,
2015,-1,kein Migrationshintergrund,,,,,,,,,,,,
2015,-1,direkter Migrationshintergrund,,,,,,,,,,,,
2015,unter 18 J.,kein Migrationshintergrund,,,,,,,,,,,,
2015,unter 18 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2015,unter 18 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2015,18-29 J.,kein Migrationshintergrund,5.2507359956980055,5.225235931311691,5.27623606008432,4.0,5.0,6.0,1.0,7.0,5.0,4.974999999999994,5.0,2566.0
2015,18-29 J.,direkter Migrationshintergrund,5.532478794107703,5.487550158570199,5.577407429645207,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,1033.0
2015,18-29 J.,indirekter Migrationshintergrund,5.356513386619403,5.304584833314895,5.408441939923911,5.0,6.0,7.0,2.0,7.0,6.0,6.0,7.0,801.0
2015,30-45 J.,kein Migrationshintergrund,5.217678089593992,5.198468758182211,5.236887421005773,4.0,5.0,6.0,1.0,7.0,5.0,4.0,5.0,4814.0
2015,30-45 J.,direkter Migrationshintergrund,5.494308798592761,5.466091153641232,5.52252644354429,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,2718.0
2015,30-45 J.,indirekter Migrationshintergrund,5.380985399357748,5.324700663019239,5.437270135696257,4.0,6.0,7.0,1.0,7.0,6.0,6.0,7.0,631.0
2015,46-65 J.,kein Migrationshintergrund,5.229408957255474,5.212487971167485,5.246329943343463,4.0,6.0,6.0,1.0,7.0,6.0,6.0,7.0,7280.0
2015,46-65 J.,direkter Migrationshintergrund,5.478167641397577,5.441565549997705,5.514769732797449,4.0,6.0,7.0,1.0,7.0,6.0,6.0,6.0,1622.0
2015,46-65 J.,indirekter Migrationshintergrund,5.418265058432907,5.317478323558521,5.519051793307294,5.0,6.0,6.0,3.5,7.0,6.0,6.0,7.0,176.0
2015,66 und älter,kein Migrationshintergrund,5.303044248338924,5.281446603284425,5.324641893393424,4.0,6.0,6.0,1.0,7.0,6.0,6.0,6.0,4409.0
2015,66 und älter,direkter Migrationshintergrund,5.339523019326881,5.265203758579155,5.413842280074608,4.0,6.0,7.0,1.0,7.0,6.0,6.0,7.0,434.0
2015,66 und älter,indirekter Migrationshintergrund,,,,,,,,,,,,
2016,-1,kein Migrationshintergrund,,,,,,,,,,,,
2016,-1,direkter Migrationshintergrund,,,,,,,,,,,,
2016,unter 18 J.,kein Migrationshintergrund,,,,,,,,,,,,
2016,unter 18 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2016,unter 18 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2016,18-29 J.,kein Migrationshintergrund,,,,,,,,,,,,
2016,18-29 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2016,18-29 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2016,30-45 J.,kein Migrationshintergrund,,,,,,,,,,,,
2016,30-45 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2016,30-45 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2016,46-65 J.,kein Migrationshintergrund,,,,,,,,,,,,
2016,46-65 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2016,46-65 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2016,66 und älter,kein Migrationshintergrund,,,,,,,,,,,,
2016,66 und älter,direkter Migrationshintergrund,,,,,,,,,,,,
2016,66 und älter,indirekter Migrationshintergrund,,,,,,,,,,,,
2017,-1,indirekter Migrationshintergrund,,,,,,,,,,,,
2017,unter 18 J.,kein Migrationshintergrund,,,,,,,,,,,,
2017,unter 18 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2017,unter 18 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2017,18-29 J.,kein Migrationshintergrund,,,,,,,,,,,,
2017,18-29 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2017,18-29 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2017,30-45 J.,kein Migrationshintergrund,,,,,,,,,,,,
2017,30-45 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2017,30-45 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2017,46-65 J.,kein Migrationshintergrund,,,,,,,,,,,,
2017,46-65 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2017,46-65 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2017,66 und älter,kein Migrationshintergrund,,,,,,,,,,,,
2017,66 und älter,direkter Migrationshintergrund,,,,,,,,,,,,
2017,66 und älter,indirekter Migrationshintergrund,,,,,,,,,,,,
2018,-1,indirekter Migrationshintergrund,,,,,,,,,,,,
2018,unter 18 J.,kein Migrationshintergrund,,,,,,,,,,,,
2018,unter 18 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2018,unter 18 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2018,18-29 J.,kein Migrationshintergrund,,,,,,,,,,,,
2018,18-29 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2018,18-29 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2018,30-45 J.,kein Migrationshintergrund,,,,,,,,,,,,
2018,30-45 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2018,30-45 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2018,46-65 J.,kein Migrationshintergrund,,,,,,,,,,,,
2018,46-65 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2018,46-65 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2018,66 und älter,kein Migrationshintergrund,,,,,,,,,,,,
2018,66 und älter,direkter Migrationshintergrund,,,,,,,,,,,,
2018,66 und älter,indirekter Migrationshintergrund,,,,,,,,,,,,
2019,-1,kein Migrationshintergrund,,,,,,,,,,,,
2019,unter 18 J.,kein Migrationshintergrund,,,,,,,,,,,,
2019,unter 18 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2019,unter 18 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2019,18-29 J.,kein Migrationshintergrund,,,,,,,,,,,,
2019,18-29 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2019,18-29 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2019,30-45 J.,kein Migrationshintergrund,,,,,,,,,,,,
2019,30-45 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2019,30-45 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2019,46-65 J.,kein Migrationshintergrund,,,,,,,,,,,,
2019,46-65 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2019,46-65 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2019,66 und älter,kein Migrationshintergrund,,,,,,,,,,,,
2019,66 und älter,direkter Migrationshintergrund,,,,,,,,,,,,
2019,66 und älter,indirekter Migrationshintergrund,,,,,,,,,,,,
2020,-1,kein Migrationshintergrund,,,,,,,,,,,,
2020,-1,direkter Migrationshintergrund,,,,,,,,,,,,
2020,-1,indirekter Migrationshintergrund,,,,,,,,,,,,
2020,unter 18 J.,kein Migrationshintergrund,,,,,,,,,,,,
2020,unter 18 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2020,unter 18 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2020,18-29 J.,kein Migrationshintergrund,5.342695145413516,5.317229569971622,5.36816072085541,5.0,6.0,6.0,3.5,7.0,6.0,6.0,7.0,2540.0
2020,18-29 J.,direkter Migrationshintergrund,5.747085575053726,5.718195518807343,5.775975631300109,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,2189.0
2020,18-29 J.,indirekter Migrationshintergrund,5.516184560903213,5.468033689802557,5.564335432003868,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,705.0
2020,30-45 J.,kein Migrationshintergrund,5.319839035233808,5.299166553355226,5.34051151711239,5.0,6.0,6.0,3.5,7.0,6.0,6.0,7.0,3691.0
2020,30-45 J.,direkter Migrationshintergrund,5.6937758339099505,5.673913773611819,5.713637894208082,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,4215.0
2020,30-45 J.,indirekter Migrationshintergrund,5.43600351735436,5.378471818959974,5.493535215748746,5.0,6.0,7.0,2.0,7.0,6.0,6.0,7.0,531.0
2020,46-65 J.,kein Migrationshintergrund,5.327776740176643,5.312694751750175,5.342858728603111,5.0,6.0,6.0,3.5,7.0,6.0,6.0,6.0,7894.0
2020,46-65 J.,direkter Migrationshintergrund,5.673763744051082,5.646611664140835,5.70091582396133,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,2315.0
2020,46-65 J.,indirekter Migrationshintergrund,5.364352751882434,5.286168852160402,5.442536651604466,5.0,6.0,6.0,3.5,7.0,6.0,6.0,7.0,263.0
2020,66 und älter,kein Migrationshintergrund,5.326462589927497,5.305032643101778,5.347892536753217,4.0,6.0,6.0,1.0,7.0,6.0,6.0,6.0,4373.0
2020,66 und älter,direkter Migrationshintergrund,5.551159894600517,5.494594961114597,5.607724828086438,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,473.0
2020,66 und älter,indirekter Migrationshintergrund,5.220162469450736,5.013248045820422,5.4270768930810505,5.0,5.0,6.0,3.5,7.0,5.0,4.0,5.0,33.0
2021,-1,kein Migrationshintergrund,,,,,,,,,,,,
2021,-1,indirekter Migrationshintergrund,,,,,,,,,,,,
2021,unter 18 J.,kein Migrationshintergrund,,,,,,,,,,,,
2021,unter 18 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2021,unter 18 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2021,18-29 J.,kein Migrationshintergrund,,,,,,,,,,,,
2021,18-29 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2021,18-29 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2021,30-45 J.,kein Migrationshintergrund,,,,,,,,,,,,
2021,30-45 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2021,30-45 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2021,46-65 J.,kein Migrationshintergrund,,,,,,,,,,,,
2021,46-65 J.,direkter Migrationshintergrund,,,,,,,,,,,,
2021,46-65 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
2021,66 und älter,kein Migrationshintergrund,,,,,,,,,,,,
2021,66 und älter,direkter Migrationshintergrund,,,,,,,,,,,,
2021,66 und älter,indirekter Migrationshintergrund,,,,,,,,,,,,
