year,hhtyp,quintil_oecd_hh,hlf0261,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Single-person household,4th Quintile,"Yes, Regularly",0.07753,37,445,0.05266,0.10241
2009,Single-person household,4th Quintile,No,0.84564,408,445,0.81203,0.87925
2009,Single-person household,5th Quintile,"Yes, Regularly",0.19780,92,487,0.16238,0.23322
2009,Single-person household,5th Quintile,"Yes, Occasionally",0.08179,43,487,0.05743,0.10615
2009,Single-person household,5th Quintile,No,0.70764,352,487,0.66720,0.74808
2009,Couple without children,1st Quintile,No,0.94514,361,361,0.92161,0.96866
2009,Couple without children,2nd Quintile,No,0.96795,585,585,0.95366,0.98223
2009,Couple without children,3rd Quintile,No,0.91111,579,579,0.88791,0.93431
2009,Couple without children,4th Quintile,"Yes, Regularly",0.03750,33,721,0.02362,0.05137
2009,Couple without children,4th Quintile,No,0.91383,688,721,0.89333,0.93433
2009,Couple without children,5th Quintile,"Yes, Regularly",0.18376,222,1193,0.16178,0.20575
2009,Couple without children,5th Quintile,"Yes, Occasionally",0.05796,76,1193,0.04469,0.07122
2009,Couple without children,5th Quintile,No,0.75063,895,1193,0.72606,0.77519
2009,Single parent,1st Quintile,No,0.94852,244,244,0.92073,0.97630
2009,Single parent,2nd Quintile,No,0.94529,138,138,0.90720,0.98337
2009,Single parent,3rd Quintile,No,0.95172,101,101,0.90971,0.99374
2009,Single parent,4th Quintile,No,0.85678,72,72,0.77530,0.93827
2009,Couple with children,1st Quintile,No,0.92949,341,341,0.90228,0.95671
2009,Couple with children,2nd Quintile,No,0.96268,532,532,0.94655,0.97880
2009,Couple with children,3rd Quintile,No,0.96318,636,636,0.94854,0.97783
2009,Couple with children,4th Quintile,"Yes, Regularly",0.05293,32,696,0.03629,0.06958
2009,Couple with children,4th Quintile,No,0.90674,664,696,0.88512,0.92836
2009,Couple with children,5th Quintile,"Yes, Regularly",0.12581,113,701,0.10124,0.15038
2009,Couple with children,5th Quintile,"Yes, Occasionally",0.09024,51,701,0.06902,0.11147
2009,Couple with children,5th Quintile,No,0.77194,537,701,0.74086,0.80302
2010,Single-person household,1st Quintile,No,0.94947,689,689,0.93310,0.96583
2010,Single-person household,2nd Quintile,"Yes, Regularly",0.06852,31,542,0.04723,0.08981
2010,Single-person household,2nd Quintile,No,0.90647,511,542,0.88194,0.93101
2010,Single-person household,3rd Quintile,No,0.87051,450,450,0.83945,0.90156
2010,Single-person household,4th Quintile,"Yes, Regularly",0.07969,34,442,0.05441,0.10496
2010,Single-person household,4th Quintile,No,0.87129,408,442,0.84004,0.90255
2010,Single-person household,5th Quintile,"Yes, Regularly",0.15969,83,455,0.12599,0.19339
2010,Single-person household,5th Quintile,"Yes, Occasionally",0.08220,34,455,0.05694,0.10747
2010,Single-person household,5th Quintile,No,0.75727,338,455,0.71783,0.79671
2010,Couple without children,1st Quintile,No,0.97238,326,326,0.95456,0.99019
2010,Couple without children,2nd Quintile,No,0.96410,556,556,0.94863,0.97958
2010,Couple without children,3rd Quintile,No,0.95304,577,577,0.93576,0.97032
2010,Couple without children,4th Quintile,"Yes, Regularly",0.04834,31,712,0.03258,0.06411
2010,Couple without children,4th Quintile,No,0.92370,681,712,0.90418,0.94321
2010,Couple without children,5th Quintile,"Yes, Regularly",0.16090,182,1129,0.13946,0.18234
2010,Couple without children,5th Quintile,"Yes, Occasionally",0.06122,72,1129,0.04723,0.07521
2010,Couple without children,5th Quintile,No,0.76906,875,1129,0.74447,0.79365
2010,Single parent,1st Quintile,No,0.99564,884,884,0.99129,0.99998
2010,Single parent,2nd Quintile,No,0.96765,415,415,0.95061,0.98470
2010,Single parent,3rd Quintile,No,0.96546,265,265,0.94343,0.98749
2010,Single parent,4th Quintile,No,0.92831,150,150,0.88688,0.96973
2010,Single parent,5th Quintile,No,0.67518,63,63,0.55861,0.79175
2010,Couple with children,1st Quintile,No,0.98318,1154,1154,0.97575,0.99060
2010,Couple with children,2nd Quintile,No,0.98789,1314,1314,0.98197,0.99380
2010,Couple with children,3rd Quintile,No,0.96719,1100,1100,0.95666,0.97772
2010,Couple with children,4th Quintile,"Yes, Regularly",0.03189,54,1053,0.02127,0.04251
2010,Couple with children,4th Quintile,No,0.94152,999,1053,0.92735,0.95570
2010,Couple with children,5th Quintile,"Yes, Regularly",0.13395,180,1002,0.11285,0.15505
2010,Couple with children,5th Quintile,"Yes, Occasionally",0.03484,47,1002,0.02348,0.04620
2010,Couple with children,5th Quintile,No,0.82724,775,1002,0.80382,0.85066
2011,Single-person household,1st Quintile,No,0.96603,993,993,0.95476,0.97730
2011,Single-person household,2nd Quintile,"Yes, Regularly",0.07181,46,718,0.05291,0.09070
2011,Single-person household,2nd Quintile,No,0.91065,672,718,0.88978,0.93153
2011,Single-person household,3rd Quintile,"Yes, Regularly",0.06537,37,642,0.04623,0.08450
2011,Single-person household,3rd Quintile,No,0.90009,605,642,0.87687,0.92331
2011,Single-person household,4th Quintile,"Yes, Regularly",0.08319,43,525,0.05954,0.10684
2011,Single-person household,4th Quintile,No,0.86672,482,525,0.83761,0.89582
2011,Single-person household,5th Quintile,"Yes, Regularly",0.18686,118,561,0.15458,0.21915
2011,Single-person household,5th Quintile,"Yes, Occasionally",0.07801,39,561,0.05580,0.10022
2011,Single-person household,5th Quintile,No,0.73513,404,561,0.69858,0.77167
2011,Couple without children,1st Quintile,No,0.97805,466,466,0.96473,0.99137
2011,Couple without children,2nd Quintile,No,0.94923,691,691,0.93285,0.96561
2011,Couple without children,3rd Quintile,No,0.93227,760,760,0.91439,0.95015
2011,Couple without children,4th Quintile,"Yes, Regularly",0.04275,36,937,0.02979,0.05571
2011,Couple without children,4th Quintile,No,0.93509,901,937,0.91930,0.95087
2011,Couple without children,5th Quintile,"Yes, Regularly",0.15007,222,1412,0.13144,0.16871
2011,Couple without children,5th Quintile,"Yes, Occasionally",0.04718,76,1412,0.03611,0.05824
2011,Couple without children,5th Quintile,No,0.79742,1114,1412,0.77645,0.81839
2011,Single parent,1st Quintile,No,0.99092,1028,1028,0.98512,0.99672
2011,Single parent,2nd Quintile,No,0.97680,542,542,0.96411,0.98948
2011,Single parent,3rd Quintile,No,0.95956,358,358,0.93912,0.97999
2011,Single parent,4th Quintile,No,0.92215,201,201,0.88502,0.95929
2011,Single parent,5th Quintile,"Yes, Regularly",0.27336,34,108,0.18891,0.35781
2011,Single parent,5th Quintile,No,0.56312,74,108,0.46914,0.65711
2011,Couple with children,1st Quintile,No,0.99525,1104,1104,0.99120,0.99931
2011,Couple with children,2nd Quintile,No,0.99227,1346,1346,0.98758,0.99695
2011,Couple with children,3rd Quintile,"Yes, Regularly",0.02018,34,1324,0.01260,0.02776
2011,Couple with children,3rd Quintile,No,0.96867,1290,1324,0.95929,0.97806
2011,Couple with children,4th Quintile,"Yes, Regularly",0.05060,83,1279,0.03859,0.06262
2011,Couple with children,4th Quintile,"Yes, Occasionally",0.02305,34,1279,0.01482,0.03128
2011,Couple with children,4th Quintile,No,0.91948,1162,1279,0.90456,0.93440
2011,Couple with children,5th Quintile,"Yes, Regularly",0.18473,248,1068,0.16145,0.20802
2011,Couple with children,5th Quintile,"Yes, Occasionally",0.04651,43,1068,0.03388,0.05915
2011,Couple with children,5th Quintile,No,0.76460,777,1068,0.73915,0.79006
2012,Single-person household,1st Quintile,No,0.95407,1042,1042,0.94135,0.96678
2012,Single-person household,2nd Quintile,"Yes, Regularly",0.06410,42,726,0.04627,0.08193
2012,Single-person household,2nd Quintile,No,0.91584,684,726,0.89563,0.93604
2012,Single-person household,3rd Quintile,"Yes, Regularly",0.06000,35,649,0.04172,0.07829
2012,Single-person household,3rd Quintile,No,0.91861,614,649,0.89756,0.93966
2012,Single-person household,4th Quintile,"Yes, Regularly",0.07791,46,589,0.05624,0.09957
2012,Single-person household,4th Quintile,No,0.86815,543,589,0.84081,0.89550
2012,Single-person household,5th Quintile,"Yes, Regularly",0.17466,101,567,0.14338,0.20594
2012,Single-person household,5th Quintile,"Yes, Occasionally",0.07828,44,567,0.05615,0.10041
2012,Single-person household,5th Quintile,No,0.73990,422,567,0.70376,0.77604
2012,Couple without children,1st Quintile,No,0.97735,456,456,0.96368,0.99102
2012,Couple without children,2nd Quintile,No,0.96621,718,718,0.95299,0.97944
2012,Couple without children,3rd Quintile,No,0.94827,810,810,0.93300,0.96353
2012,Couple without children,4th Quintile,"Yes, Regularly",0.05189,40,937,0.03768,0.06610
2012,Couple without children,4th Quintile,No,0.92548,897,937,0.90865,0.94230
2012,Couple without children,5th Quintile,"Yes, Regularly",0.12643,222,1430,0.10920,0.14366
2012,Couple without children,5th Quintile,"Yes, Occasionally",0.04409,73,1430,0.03344,0.05473
2012,Couple without children,5th Quintile,No,0.82101,1135,1430,0.80113,0.84088
2012,Single parent,1st Quintile,No,0.99259,969,969,0.98719,0.99799
2012,Single parent,2nd Quintile,No,0.95778,534,534,0.94071,0.97485
2012,Single parent,3rd Quintile,No,0.96550,335,335,0.94593,0.98508
2012,Single parent,4th Quintile,No,0.93055,180,180,0.89331,0.96779
2012,Single parent,5th Quintile,No,0.67256,79,79,0.56841,0.77670
2012,Couple with children,1st Quintile,No,0.97766,1005,1005,0.96851,0.98680
2012,Couple with children,2nd Quintile,No,0.98860,1221,1221,0.98265,0.99456
2012,Couple with children,3rd Quintile,No,0.97698,1253,1253,0.96867,0.98529
2012,Couple with children,4th Quintile,"Yes, Regularly",0.04955,79,1183,0.03718,0.06193
2012,Couple with children,4th Quintile,No,0.92484,1104,1183,0.90981,0.93987
2012,Couple with children,5th Quintile,"Yes, Regularly",0.17817,211,1009,0.15455,0.20180
2012,Couple with children,5th Quintile,"Yes, Occasionally",0.03041,40,1009,0.01981,0.04101
2012,Couple with children,5th Quintile,No,0.78886,758,1009,0.76366,0.81405
2013,Single-person household,1st Quintile,No,0.95727,1065,1065,0.94512,0.96943
2013,Single-person household,2nd Quintile,"Yes, Regularly",0.07001,44,813,0.05246,0.08756
2013,Single-person household,2nd Quintile,No,0.89624,769,813,0.87527,0.91722
2013,Single-person household,3rd Quintile,"Yes, Regularly",0.05970,37,657,0.04157,0.07783
2013,Single-person household,3rd Quintile,No,0.89496,620,657,0.87150,0.91843
2013,Single-person household,4th Quintile,"Yes, Regularly",0.10264,56,584,0.07801,0.12728
2013,Single-person household,4th Quintile,No,0.84516,528,584,0.81580,0.87453
2013,Single-person household,5th Quintile,"Yes, Regularly",0.22375,121,599,0.19035,0.25716
2013,Single-person household,5th Quintile,"Yes, Occasionally",0.05674,32,599,0.03820,0.07529
2013,Single-person household,5th Quintile,No,0.71270,446,599,0.67644,0.74897
2013,Couple without children,1st Quintile,No,0.96199,563,563,0.94618,0.97780
2013,Couple without children,2nd Quintile,No,0.96154,744,744,0.94771,0.97536
2013,Couple without children,3rd Quintile,No,0.95538,852,852,0.94150,0.96925
2013,Couple without children,4th Quintile,"Yes, Regularly",0.03959,40,952,0.02720,0.05198
2013,Couple without children,4th Quintile,No,0.94364,912,952,0.92898,0.95830
2013,Couple without children,5th Quintile,"Yes, Regularly",0.14938,223,1433,0.13092,0.16785
2013,Couple without children,5th Quintile,"Yes, Occasionally",0.04402,74,1433,0.03340,0.05465
2013,Couple without children,5th Quintile,No,0.80491,1136,1433,0.78439,0.82544
2013,Single parent,1st Quintile,No,0.99095,1012,1012,0.98511,0.99679
2013,Single parent,2nd Quintile,No,0.96694,575,575,0.95232,0.98157
2013,Single parent,3rd Quintile,No,0.92424,320,320,0.89520,0.95328
2013,Single parent,4th Quintile,No,0.88767,164,164,0.83919,0.93614
2013,Single parent,5th Quintile,No,0.65397,80,80,0.54907,0.75887
2013,Couple with children,1st Quintile,No,0.99470,1350,1350,0.99082,0.99857
2013,Couple with children,2nd Quintile,No,0.98628,1533,1533,0.98045,0.99210
2013,Couple with children,3rd Quintile,"Yes, Regularly",0.01769,34,1385,0.01074,0.02463
2013,Couple with children,3rd Quintile,No,0.96992,1351,1385,0.96092,0.97892
2013,Couple with children,4th Quintile,"Yes, Regularly",0.05685,96,1267,0.04410,0.06961
2013,Couple with children,4th Quintile,"Yes, Occasionally",0.02056,32,1267,0.01275,0.02838
2013,Couple with children,4th Quintile,No,0.92048,1139,1267,0.90558,0.93538
2013,Couple with children,5th Quintile,"Yes, Regularly",0.20686,245,1056,0.18242,0.23131
2013,Couple with children,5th Quintile,"Yes, Occasionally",0.03582,46,1056,0.02461,0.04704
2013,Couple with children,5th Quintile,No,0.74359,765,1056,0.71724,0.76994
2013,Other Combinations,1st Quintile,No,0.95218,125,125,0.91462,0.98974
2013,Other Combinations,2nd Quintile,No,0.99582,84,84,0.98195,1.00970
2013,Other Combinations,3rd Quintile,No,0.99272,60,60,0.97102,1.01441
2013,Other Combinations,4th Quintile,No,0.94815,49,49,0.88542,1.01087
2014,Single-person household,1st Quintile,No,0.95573,996,996,0.94295,0.96851
2014,Single-person household,2nd Quintile,"Yes, Regularly",0.06602,40,713,0.04778,0.08426
2014,Single-person household,2nd Quintile,No,0.90380,673,713,0.88214,0.92546
2014,Single-person household,3rd Quintile,"Yes, Regularly",0.06392,36,631,0.04482,0.08302
2014,Single-person household,3rd Quintile,No,0.89675,595,631,0.87299,0.92051
2014,Single-person household,4th Quintile,"Yes, Regularly",0.08966,47,555,0.06587,0.11345
2014,Single-person household,4th Quintile,No,0.86061,508,555,0.83177,0.88946
2014,Single-person household,5th Quintile,"Yes, Regularly",0.20327,110,534,0.16910,0.23743
2014,Single-person household,5th Quintile,No,0.73327,424,534,0.69572,0.77081
2014,Couple without children,1st Quintile,No,0.96852,479,479,0.95287,0.98418
2014,Couple without children,2nd Quintile,No,0.97311,729,729,0.96136,0.98486
2014,Couple without children,3rd Quintile,No,0.93889,797,797,0.92225,0.95553
2014,Couple without children,4th Quintile,"Yes, Regularly",0.04604,40,912,0.03243,0.05964
2014,Couple without children,4th Quintile,No,0.92473,872,912,0.90760,0.94186
2014,Couple without children,5th Quintile,"Yes, Regularly",0.14326,200,1347,0.12455,0.16198
2014,Couple without children,5th Quintile,"Yes, Occasionally",0.03283,58,1347,0.02331,0.04235
2014,Couple without children,5th Quintile,No,0.82391,1089,1347,0.80356,0.84426
2014,Single parent,1st Quintile,No,0.99829,806,806,0.99543,1.00114
2014,Single parent,2nd Quintile,No,0.97557,434,434,0.96103,0.99011
2014,Single parent,3rd Quintile,No,0.94736,289,289,0.92157,0.97315
2014,Single parent,4th Quintile,No,0.89882,147,147,0.84991,0.94774
2014,Single parent,5th Quintile,No,0.68436,56,56,0.56153,0.80720
2014,Couple with children,1st Quintile,No,0.99327,1005,1005,0.98821,0.99833
2014,Couple with children,2nd Quintile,No,0.98366,1272,1272,0.97669,0.99063
2014,Couple with children,3rd Quintile,"Yes, Regularly",0.02582,37,1221,0.01692,0.03472
2014,Couple with children,3rd Quintile,No,0.96338,1184,1221,0.95284,0.97392
2014,Couple with children,4th Quintile,"Yes, Regularly",0.06529,102,1153,0.05102,0.07956
2014,Couple with children,4th Quintile,No,0.92187,1051,1153,0.90637,0.93737
2014,Couple with children,5th Quintile,"Yes, Regularly",0.21065,224,984,0.18516,0.23614
2014,Couple with children,5th Quintile,"Yes, Occasionally",0.04287,44,984,0.03021,0.05554
2014,Couple with children,5th Quintile,No,0.74179,716,984,0.71443,0.76915
2014,Other Combinations,1st Quintile,No,0.99625,76,76,0.98242,1.01008
2014,Other Combinations,2nd Quintile,No,0.93643,68,68,0.87801,0.99485
2014,Other Combinations,3rd Quintile,No,0.96629,46,46,0.91356,1.01902
2014,Other Combinations,4th Quintile,No,0.93254,39,39,0.85279,1.01229
2015,Single-person household,1st Quintile,No,0.95476,1013,1013,0.94195,0.96756
2015,Single-person household,2nd Quintile,"Yes, Regularly",0.07143,49,799,0.05356,0.08930
2015,Single-person household,2nd Quintile,No,0.89738,750,799,0.87632,0.91843
2015,Single-person household,3rd Quintile,"Yes, Regularly",0.09248,46,638,0.06998,0.11498
2015,Single-person household,3rd Quintile,No,0.88756,592,638,0.86302,0.91209
2015,Single-person household,4th Quintile,"Yes, Regularly",0.08842,47,544,0.06454,0.11230
2015,Single-person household,4th Quintile,No,0.85128,497,544,0.82135,0.88121
2015,Single-person household,5th Quintile,"Yes, Regularly",0.22096,104,510,0.18491,0.25700
2015,Single-person household,5th Quintile,No,0.73556,406,510,0.69724,0.77387
2015,Couple without children,1st Quintile,No,0.97533,493,493,0.96162,0.98904
2015,Couple without children,2nd Quintile,No,0.97314,771,771,0.96172,0.98456
2015,Couple without children,3rd Quintile,No,0.94161,776,776,0.92510,0.95812
2015,Couple without children,4th Quintile,"Yes, Regularly",0.02701,32,923,0.01655,0.03748
2015,Couple without children,4th Quintile,No,0.94461,891,923,0.92984,0.95937
2015,Couple without children,5th Quintile,"Yes, Regularly",0.15539,204,1326,0.13589,0.17490
2015,Couple without children,5th Quintile,"Yes, Occasionally",0.04535,59,1326,0.03415,0.05655
2015,Couple without children,5th Quintile,No,0.79596,1063,1326,0.77426,0.81766
2015,Single parent,1st Quintile,No,0.99233,736,736,0.98603,0.99864
2015,Single parent,2nd Quintile,No,0.96713,427,427,0.95020,0.98406
2015,Single parent,3rd Quintile,No,0.94562,250,250,0.91745,0.97378
2015,Single parent,4th Quintile,No,0.91157,155,155,0.86673,0.95642
2015,Single parent,5th Quintile,No,0.66523,60,60,0.54481,0.78564
2015,Couple with children,1st Quintile,No,0.99251,1118,1118,0.98746,0.99757
2015,Couple with children,2nd Quintile,No,0.97085,1224,1224,0.96142,0.98028
2015,Couple with children,3rd Quintile,"Yes, Regularly",0.02196,37,1208,0.01370,0.03023
2015,Couple with children,3rd Quintile,No,0.97440,1171,1208,0.96548,0.98331
2015,Couple with children,4th Quintile,"Yes, Regularly",0.06682,76,1071,0.05186,0.08179
2015,Couple with children,4th Quintile,No,0.92549,995,1071,0.90975,0.94122
2015,Couple with children,5th Quintile,"Yes, Regularly",0.18994,210,982,0.16539,0.21448
2015,Couple with children,5th Quintile,"Yes, Occasionally",0.03044,39,982,0.01969,0.04119
2015,Couple with children,5th Quintile,No,0.77703,733,982,0.75098,0.80308
2015,Other Combinations,3rd Quintile,No,0.96765,42,42,0.91349,1.02181
2015,Other Combinations,4th Quintile,No,0.91265,34,34,0.81631,1.00898
2016,Single-person household,1st Quintile,No,0.95059,966,966,0.93691,0.96426
2016,Single-person household,2nd Quintile,"Yes, Regularly",0.05823,41,717,0.04108,0.07539
2016,Single-person household,2nd Quintile,No,0.92018,676,717,0.90033,0.94003
2016,Single-person household,3rd Quintile,"Yes, Regularly",0.09898,55,614,0.07534,0.12262
2016,Single-person household,3rd Quintile,No,0.87224,559,614,0.84582,0.89867
2016,Single-person household,4th Quintile,"Yes, Regularly",0.10212,45,542,0.07660,0.12763
2016,Single-person household,4th Quintile,No,0.87073,497,542,0.84246,0.89900
2016,Single-person household,5th Quintile,"Yes, Regularly",0.20734,100,454,0.17001,0.24468
2016,Single-person household,5th Quintile,No,0.73669,354,454,0.69613,0.77725
2016,Couple without children,1st Quintile,No,0.97640,427,427,0.96199,0.99082
2016,Couple without children,2nd Quintile,No,0.97630,698,698,0.96500,0.98759
2016,Couple without children,3rd Quintile,No,0.95855,729,729,0.94407,0.97303
2016,Couple without children,4th Quintile,"Yes, Regularly",0.02842,32,914,0.01764,0.03920
2016,Couple without children,4th Quintile,No,0.95161,882,914,0.93768,0.96553
2016,Couple without children,5th Quintile,"Yes, Regularly",0.14180,194,1262,0.12254,0.16105
2016,Couple without children,5th Quintile,"Yes, Occasionally",0.02900,48,1262,0.01974,0.03826
2016,Couple without children,5th Quintile,No,0.82647,1020,1262,0.80557,0.84737
2016,Single parent,1st Quintile,No,0.97071,646,646,0.95770,0.98372
2016,Single parent,2nd Quintile,No,0.97393,398,398,0.95825,0.98960
2016,Single parent,3rd Quintile,No,0.95670,222,222,0.92986,0.98353
2016,Single parent,4th Quintile,No,0.91578,132,132,0.86823,0.96334
2016,Single parent,5th Quintile,No,0.59965,53,53,0.46648,0.73283
2016,Couple with children,1st Quintile,No,0.94313,921,921,0.92816,0.95810
2016,Couple with children,2nd Quintile,No,0.99077,1097,1097,0.98511,0.99643
2016,Couple with children,3rd Quintile,No,0.96810,1024,1024,0.95733,0.97887
2016,Couple with children,4th Quintile,"Yes, Regularly",0.06525,76,970,0.04970,0.08080
2016,Couple with children,4th Quintile,No,0.89570,894,970,0.87646,0.91495
2016,Couple with children,5th Quintile,"Yes, Regularly",0.16569,184,899,0.14137,0.19000
2016,Couple with children,5th Quintile,"Yes, Occasionally",0.03373,33,899,0.02192,0.04553
2016,Couple with children,5th Quintile,No,0.79666,682,899,0.77034,0.82298
2016,Multi-generational household,1st Quintile,No,0.96621,35,35,0.90548,1.02695
2016,Other Combinations,1st Quintile,No,0.82242,59,59,0.72406,0.92077
2016,Other Combinations,3rd Quintile,No,0.94415,37,37,0.86914,1.01916
2017,Single-person household,1st Quintile,No,0.94123,1097,1097,0.92731,0.95516
2017,Single-person household,2nd Quintile,"Yes, Regularly",0.06157,38,810,0.04500,0.07813
2017,Single-person household,2nd Quintile,No,0.91357,772,810,0.89420,0.93293
2017,Single-person household,3rd Quintile,"Yes, Regularly",0.07221,47,695,0.05295,0.09147
2017,Single-person household,3rd Quintile,No,0.90747,648,695,0.88591,0.92903
2017,Single-person household,4th Quintile,"Yes, Regularly",0.10783,51,582,0.08261,0.13305
2017,Single-person household,4th Quintile,No,0.84529,531,582,0.81588,0.87469
2017,Single-person household,5th Quintile,"Yes, Regularly",0.19359,96,529,0.15989,0.22729
2017,Single-person household,5th Quintile,No,0.75183,433,529,0.71498,0.78867
2017,Couple without children,1st Quintile,No,0.96266,447,447,0.94507,0.98026
2017,Couple without children,2nd Quintile,No,0.96504,746,746,0.95185,0.97823
2017,Couple without children,3rd Quintile,No,0.97085,858,858,0.95959,0.98212
2017,Couple without children,4th Quintile,"Yes, Regularly",0.03566,42,1051,0.02444,0.04687
2017,Couple without children,4th Quintile,No,0.93226,1009,1051,0.91706,0.94746
2017,Couple without children,5th Quintile,"Yes, Regularly",0.12669,190,1426,0.10942,0.14396
2017,Couple without children,5th Quintile,"Yes, Occasionally",0.03712,54,1426,0.02730,0.04693
2017,Couple without children,5th Quintile,No,0.83493,1182,1426,0.81565,0.85420
2017,Single parent,1st Quintile,No,0.97355,640,640,0.96111,0.98599
2017,Single parent,2nd Quintile,No,0.97710,383,383,0.96210,0.99210
2017,Single parent,3rd Quintile,No,0.94359,220,220,0.91304,0.97415
2017,Single parent,4th Quintile,No,0.94824,151,151,0.91279,0.98369
2017,Single parent,5th Quintile,No,0.69669,68,68,0.58662,0.80676
2017,Couple with children,1st Quintile,No,0.91868,864,864,0.90044,0.93692
2017,Couple with children,2nd Quintile,No,0.98736,1164,1164,0.98094,0.99378
2017,Couple with children,3rd Quintile,No,0.96998,1155,1155,0.96013,0.97982
2017,Couple with children,4th Quintile,"Yes, Regularly",0.08632,95,1101,0.06973,0.10292
2017,Couple with children,4th Quintile,No,0.89347,1006,1101,0.87524,0.91171
2017,Couple with children,5th Quintile,"Yes, Regularly",0.17780,200,939,0.15333,0.20227
2017,Couple with children,5th Quintile,No,0.78329,739,939,0.75693,0.80966
2017,Multi-generational household,1st Quintile,No,0.94929,37,37,0.87762,1.02096
2017,Other Combinations,1st Quintile,No,0.86162,70,70,0.78015,0.94310
2017,Other Combinations,2nd Quintile,No,0.97874,57,57,0.94095,1.01652
2017,Other Combinations,3rd Quintile,No,0.99031,40,40,0.95956,1.02106
2017,Other Combinations,4th Quintile,No,0.99167,53,53,0.96696,1.01637
2017,Other Combinations,5th Quintile,No,0.83446,31,31,0.70146,0.96746
2018,Single-person household,1st Quintile,No,0.94017,1207,1207,0.92678,0.95355
2018,Single-person household,2nd Quintile,"Yes, Regularly",0.05628,44,866,0.04092,0.07164
2018,Single-person household,2nd Quintile,No,0.92505,822,866,0.90750,0.94260
2018,Single-person household,3rd Quintile,"Yes, Regularly",0.11087,56,671,0.08710,0.13465
2018,Single-person household,3rd Quintile,No,0.84999,615,671,0.82295,0.87703
2018,Single-person household,4th Quintile,"Yes, Regularly",0.11071,56,624,0.08607,0.13535
2018,Single-person household,4th Quintile,No,0.86433,568,624,0.83744,0.89122
2018,Single-person household,5th Quintile,"Yes, Regularly",0.19211,100,565,0.15960,0.22463
2018,Single-person household,5th Quintile,"Yes, Occasionally",0.07102,38,565,0.04982,0.09222
2018,Single-person household,5th Quintile,No,0.73376,427,565,0.69728,0.77024
2018,Couple without children,1st Quintile,No,0.96592,493,493,0.94989,0.98195
2018,Couple without children,2nd Quintile,No,0.96508,771,771,0.95211,0.97804
2018,Couple without children,3rd Quintile,No,0.93552,824,824,0.91874,0.95230
2018,Couple without children,4th Quintile,"Yes, Regularly",0.05483,44,965,0.04046,0.06920
2018,Couple without children,4th Quintile,No,0.92570,921,965,0.90915,0.94226
2018,Couple without children,5th Quintile,"Yes, Regularly",0.13699,190,1402,0.11898,0.15499
2018,Couple without children,5th Quintile,"Yes, Occasionally",0.02534,49,1402,0.01711,0.03357
2018,Couple without children,5th Quintile,No,0.83715,1163,1402,0.81782,0.85649
2018,Single parent,1st Quintile,No,0.95524,622,622,0.93898,0.97150
2018,Single parent,2nd Quintile,No,0.96958,386,386,0.95243,0.98674
2018,Single parent,3rd Quintile,No,0.95265,226,226,0.92490,0.98041
2018,Single parent,4th Quintile,No,0.90094,149,149,0.85281,0.94907
2018,Single parent,5th Quintile,No,0.58970,56,56,0.45970,0.71970
2018,Couple with children,1st Quintile,No,0.90384,818,818,0.88363,0.92406
2018,Couple with children,2nd Quintile,No,0.97837,1123,1123,0.96986,0.98689
2018,Couple with children,3rd Quintile,"Yes, Regularly",0.03300,35,1084,0.02236,0.04364
2018,Couple with children,3rd Quintile,No,0.96033,1049,1084,0.94871,0.97196
2018,Couple with children,4th Quintile,"Yes, Regularly",0.07997,87,1023,0.06334,0.09660
2018,Couple with children,4th Quintile,No,0.90128,936,1023,0.88300,0.91957
2018,Couple with children,5th Quintile,"Yes, Regularly",0.19481,185,910,0.16906,0.22056
2018,Couple with children,5th Quintile,"Yes, Occasionally",0.03424,33,910,0.02242,0.04606
2018,Couple with children,5th Quintile,No,0.77076,692,910,0.74344,0.79809
2018,Multi-generational household,1st Quintile,No,0.95869,39,39,0.89542,1.02197
2018,Other Combinations,1st Quintile,No,0.85360,67,67,0.76831,0.93888
2018,Other Combinations,2nd Quintile,No,0.94745,45,45,0.88151,1.01338
2018,Other Combinations,3rd Quintile,No,0.96806,37,37,0.91061,1.02550
2018,Other Combinations,4th Quintile,No,0.99870,35,35,0.98657,1.01082
2018,Other Combinations,5th Quintile,No,0.89461,35,35,0.79140,0.99782
2019,Single-person household,1st Quintile,No,0.93256,1173,1173,0.91820,0.94692
2019,Single-person household,2nd Quintile,"Yes, Regularly",0.07134,45,799,0.05348,0.08920
2019,Single-person household,2nd Quintile,No,0.90240,754,799,0.88181,0.92299
2019,Single-person household,3rd Quintile,"Yes, Regularly",0.09951,51,681,0.07701,0.12201
2019,Single-person household,3rd Quintile,No,0.86732,630,681,0.84182,0.89281
2019,Single-person household,4th Quintile,"Yes, Regularly",0.12318,68,640,0.09770,0.14867
2019,Single-person household,4th Quintile,No,0.83641,572,640,0.80773,0.86509
2019,Single-person household,5th Quintile,"Yes, Regularly",0.19051,136,741,0.16222,0.21881
2019,Single-person household,5th Quintile,"Yes, Occasionally",0.06045,47,741,0.04328,0.07762
2019,Single-person household,5th Quintile,No,0.74337,558,741,0.71190,0.77484
2019,Couple without children,1st Quintile,No,0.96359,454,454,0.94634,0.98084
2019,Couple without children,2nd Quintile,No,0.94487,763,763,0.92866,0.96107
2019,Couple without children,3rd Quintile,"Yes, Regularly",0.05056,37,816,0.03552,0.06560
