year,hhtyp,regtyp,hlf0261,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Single parent,Urban regions,"Yes, Regularly",0.03846,46,1455,0.02858,0.04835
2013,Single parent,Urban regions,No,0.93312,1409,1455,0.92028,0.94596
2013,Single parent,Rural regions,No,0.95384,742,742,0.93873,0.96895
2013,Couple with children,Urban regions,"Yes, Regularly",0.07212,309,4420,0.06449,0.07975
2013,Couple with children,Urban regions,"Yes, Occasionally",0.01635,72,4420,0.01261,0.02009
2013,Couple with children,Urban regions,No,0.90683,4039,4420,0.89826,0.91540
2013,Couple with children,Rural regions,"Yes, Regularly",0.03068,79,2178,0.02344,0.03793
2013,Couple with children,Rural regions,No,0.95094,2099,2178,0.94187,0.96001
2013,Multi-generational household,Urban regions,No,0.99204,75,75,0.97179,1.01229
2013,Multi-generational household,Rural regions,No,0.99589,67,67,0.98044,1.01133
2013,Other Combinations,Urban regions,No,0.94822,252,252,0.92080,0.97563
2013,Other Combinations,Rural regions,No,0.92122,90,90,0.86525,0.97719
2014,Single-person household,Urban regions,"Yes, Regularly",0.09053,197,2416,0.07909,0.10198
2014,Single-person household,Urban regions,"Yes, Occasionally",0.03334,68,2416,0.02618,0.04050
2014,Single-person household,Urban regions,No,0.87063,2151,2416,0.85724,0.88401
2014,Single-person household,Rural regions,"Yes, Regularly",0.05520,61,1109,0.04175,0.06865
2014,Single-person household,Rural regions,No,0.91025,1048,1109,0.89342,0.92708
2014,Couple without children,Urban regions,"Yes, Regularly",0.07662,226,2747,0.06667,0.08657
2014,Couple without children,Urban regions,"Yes, Occasionally",0.02598,75,2747,0.02003,0.03193
2014,Couple without children,Urban regions,No,0.89509,2446,2747,0.88363,0.90656
2014,Couple without children,Rural regions,"Yes, Regularly",0.03835,56,1609,0.02896,0.04773
2014,Couple without children,Rural regions,"Yes, Occasionally",0.01554,31,1609,0.00949,0.02158
2014,Couple without children,Rural regions,No,0.94078,1522,1609,0.92924,0.95232
2014,Single parent,Urban regions,"Yes, Regularly",0.03870,44,1168,0.02763,0.04976
2014,Single parent,Urban regions,No,0.95269,1124,1168,0.94051,0.96487
2014,Single parent,Rural regions,No,0.95434,608,608,0.93774,0.97095
2014,Couple with children,Urban regions,"Yes, Regularly",0.07655,300,3774,0.06807,0.08504
2014,Couple with children,Urban regions,"Yes, Occasionally",0.01770,63,3774,0.01349,0.02191
2014,Couple with children,Urban regions,No,0.90306,3411,3774,0.89362,0.91250
2014,Couple with children,Rural regions,"Yes, Regularly",0.03815,77,1894,0.02952,0.04678
2014,Couple with children,Rural regions,No,0.95014,1817,1894,0.94033,0.95994
2014,Multi-generational household,Urban regions,No,0.99028,67,67,0.96662,1.01395
2014,Multi-generational household,Rural regions,No,0.96677,51,51,0.91709,1.01645
2014,Other Combinations,Urban regions,No,0.95044,179,179,0.91856,0.98233
2014,Other Combinations,Rural regions,No,0.97766,69,69,0.94253,1.01279
2015,Single-person household,Urban regions,"Yes, Regularly",0.09292,191,2452,0.08143,0.10442
2015,Single-person household,Urban regions,"Yes, Occasionally",0.03223,66,2452,0.02524,0.03922
2015,Single-person household,Urban regions,No,0.87220,2195,2452,0.85898,0.88542
2015,Single-person household,Rural regions,"Yes, Regularly",0.07493,75,1143,0.05966,0.09020
2015,Single-person household,Rural regions,No,0.89496,1068,1143,0.87718,0.91275
2015,Couple without children,Urban regions,"Yes, Regularly",0.07161,210,2777,0.06202,0.08120
2015,Couple without children,Urban regions,"Yes, Occasionally",0.03234,76,2777,0.02576,0.03892
2015,Couple without children,Urban regions,No,0.89183,2491,2777,0.88028,0.90339
2015,Couple without children,Rural regions,"Yes, Regularly",0.04672,71,1574,0.03629,0.05715
2015,Couple without children,Rural regions,No,0.93864,1503,1574,0.92678,0.95050
2015,Single parent,Urban regions,"Yes, Regularly",0.03787,47,1115,0.02666,0.04907
2015,Single parent,Urban regions,No,0.95366,1068,1115,0.94131,0.96600
2015,Single parent,Rural regions,No,0.94650,561,561,0.92786,0.96514
2015,Couple with children,Urban regions,"Yes, Regularly",0.07506,269,3742,0.06662,0.08350
2015,Couple with children,Urban regions,"Yes, Occasionally",0.01711,54,3742,0.01296,0.02127
2015,Couple with children,Urban regions,No,0.90574,3419,3742,0.89637,0.91510
2015,Couple with children,Rural regions,"Yes, Regularly",0.03575,70,1892,0.02738,0.04412
2015,Couple with children,Rural regions,No,0.95943,1822,1892,0.95054,0.96832
2015,Multi-generational household,Urban regions,No,0.99487,80,80,0.97911,1.01063
2015,Multi-generational household,Rural regions,No,0.99640,58,58,0.98086,1.01195
2015,Other Combinations,Urban regions,No,0.95486,179,179,0.92437,0.98536
2015,Other Combinations,Rural regions,No,0.98579,63,63,0.95633,1.01525
2016,Single-person household,Urban regions,"Yes, Regularly",0.08797,181,2317,0.07644,0.09951
2016,Single-person household,Urban regions,"Yes, Occasionally",0.02347,49,2317,0.01731,0.02964
2016,Single-person household,Urban regions,No,0.88172,2087,2317,0.86857,0.89487
2016,Single-person household,Rural regions,"Yes, Regularly",0.07422,74,1043,0.05831,0.09014
2016,Single-person household,Rural regions,No,0.88986,969,1043,0.87085,0.90887
2016,Couple without children,Urban regions,"Yes, Regularly",0.06541,192,2563,0.05583,0.07498
2016,Couple without children,Urban regions,"Yes, Occasionally",0.02032,57,2563,0.01486,0.02579
2016,Couple without children,Urban regions,No,0.91143,2314,2563,0.90043,0.92244
2016,Couple without children,Rural regions,"Yes, Regularly",0.03955,63,1505,0.02970,0.04940
2016,Couple without children,Rural regions,No,0.94126,1442,1505,0.92937,0.95314
2016,Single parent,Urban regions,"Yes, Regularly",0.04853,48,984,0.03510,0.06196
2016,Single parent,Urban regions,No,0.93473,936,984,0.91929,0.95017
2016,Single parent,Rural regions,No,0.94951,515,515,0.93058,0.96844
2016,Couple with children,Urban regions,"Yes, Regularly",0.06326,227,3293,0.05494,0.07157
2016,Couple with children,Urban regions,"Yes, Occasionally",0.02042,56,3293,0.01559,0.02525
2016,Couple with children,Urban regions,No,0.90571,3010,3293,0.89572,0.91569
2016,Couple with children,Rural regions,"Yes, Regularly",0.04240,68,1676,0.03275,0.05205
2016,Couple with children,Rural regions,No,0.94141,1608,1676,0.93016,0.95266
2016,Multi-generational household,Urban regions,No,0.97900,62,62,0.94302,1.01498
2016,Multi-generational household,Rural regions,No,0.98716,43,43,0.95311,1.02121
2016,Other Combinations,Urban regions,No,0.90449,132,132,0.85416,0.95482
2016,Other Combinations,Rural regions,No,0.94678,57,57,0.88798,1.00557
2017,Single-person household,Urban regions,"Yes, Regularly",0.08239,179,2590,0.07180,0.09298
2017,Single-person household,Urban regions,"Yes, Occasionally",0.03255,70,2590,0.02571,0.03938
2017,Single-person household,Urban regions,No,0.87683,2341,2590,0.86417,0.88949
2017,Single-person household,Rural regions,"Yes, Regularly",0.07234,72,1215,0.05777,0.08691
2017,Single-person household,Rural regions,No,0.90197,1143,1215,0.88525,0.91870
2017,Couple without children,Urban regions,"Yes, Regularly",0.06545,206,2889,0.05643,0.07447
2017,Couple without children,Urban regions,"Yes, Occasionally",0.02742,72,2889,0.02146,0.03337
2017,Couple without children,Urban regions,No,0.90539,2611,2889,0.89471,0.91606
2017,Couple without children,Rural regions,"Yes, Regularly",0.03708,65,1696,0.02808,0.04607
2017,Couple without children,Rural regions,No,0.94653,1631,1696,0.93582,0.95724
2017,Single parent,Urban regions,"Yes, Regularly",0.04231,44,979,0.02969,0.05492
2017,Single parent,Urban regions,No,0.94068,935,979,0.92588,0.95549
2017,Single parent,Rural regions,No,0.95894,527,527,0.94198,0.97590
2017,Couple with children,Urban regions,"Yes, Regularly",0.06794,261,3503,0.05961,0.07627
2017,Couple with children,Urban regions,"Yes, Occasionally",0.01616,41,3503,0.01199,0.02034
2017,Couple with children,Urban regions,No,0.90217,3201,3503,0.89233,0.91201
2017,Couple with children,Rural regions,"Yes, Regularly",0.04406,67,1794,0.03456,0.05356
2017,Couple with children,Rural regions,No,0.93288,1727,1794,0.92130,0.94446
2017,Multi-generational household,Urban regions,No,0.95435,66,66,0.90360,1.00509
2017,Multi-generational household,Rural regions,No,0.98867,43,43,0.95667,1.02068
2017,Other Combinations,Urban regions,No,0.93342,179,179,0.89680,0.97004
2017,Other Combinations,Rural regions,No,0.92119,72,72,0.85852,0.98387
2018,Single-person household,Urban regions,"Yes, Regularly",0.09520,212,2757,0.08424,0.10616
2018,Single-person household,Urban regions,"Yes, Occasionally",0.02788,67,2757,0.02173,0.03403
2018,Single-person household,Urban regions,No,0.86756,2478,2757,0.85490,0.88021
2018,Single-person household,Rural regions,"Yes, Regularly",0.07164,71,1235,0.05725,0.08603
2018,Single-person household,Rural regions,No,0.89599,1164,1235,0.87896,0.91302
2018,Couple without children,Urban regions,"Yes, Regularly",0.07687,220,2862,0.06711,0.08663
2018,Couple without children,Urban regions,"Yes, Occasionally",0.02149,63,2862,0.01618,0.02680
2018,Couple without children,Urban regions,No,0.89863,2579,2862,0.88757,0.90969
2018,Couple without children,Rural regions,"Yes, Regularly",0.04890,67,1661,0.03853,0.05928
2018,Couple without children,Rural regions,No,0.93720,1594,1661,0.92553,0.94887
2018,Single parent,Urban regions,"Yes, Regularly",0.05096,42,993,0.03727,0.06464
2018,Single parent,Urban regions,No,0.91799,951,993,0.90092,0.93507
2018,Single parent,Rural regions,No,0.95366,489,489,0.93501,0.97231
2018,Couple with children,Urban regions,"Yes, Regularly",0.07816,256,3296,0.06900,0.08733
2018,Couple with children,Urban regions,"Yes, Occasionally",0.01382,52,3296,0.00983,0.01780
2018,Couple with children,Urban regions,No,0.89384,2988,3296,0.88332,0.90436
2018,Couple with children,Rural regions,"Yes, Regularly",0.04853,70,1700,0.03831,0.05874
2018,Couple with children,Rural regions,No,0.92726,1630,1700,0.91491,0.93961
2018,Multi-generational household,Urban regions,No,0.97130,74,74,0.93299,1.00960
2018,Multi-generational household,Rural regions,No,0.97281,39,39,0.92110,1.02452
2018,Other Combinations,Urban regions,No,0.92061,157,157,0.87818,0.96303
2018,Other Combinations,Rural regions,No,0.92168,62,62,0.85425,0.98910
2019,Single-person household,Urban regions,"Yes, Regularly",0.09901,231,2659,0.08766,0.11037
2019,Single-person household,Urban regions,"Yes, Occasionally",0.02553,75,2659,0.01954,0.03153
2019,Single-person household,Urban regions,No,0.86424,2353,2659,0.85121,0.87726
2019,Single-person household,Rural regions,"Yes, Regularly",0.07415,78,1202,0.05933,0.08897
2019,Single-person household,Rural regions,No,0.87995,1124,1202,0.86157,0.89833
2019,Couple without children,Urban regions,"Yes, Regularly",0.07294,320,3145,0.06385,0.08203
2019,Couple without children,Urban regions,"Yes, Occasionally",0.02593,99,3145,0.02038,0.03149
2019,Couple without children,Urban regions,No,0.89698,2726,3145,0.88635,0.90760
2019,Couple without children,Rural regions,"Yes, Regularly",0.04459,104,1799,0.03505,0.05413
2019,Couple without children,Rural regions,"Yes, Occasionally",0.01585,36,1799,0.01008,0.02162
2019,Couple without children,Rural regions,No,0.93445,1659,1799,0.92301,0.94589
2019,Single parent,Urban regions,"Yes, Regularly",0.05026,53,916,0.03610,0.06441
2019,Single parent,Urban regions,No,0.91007,863,916,0.89153,0.92861
2019,Single parent,Rural regions,No,0.95233,442,442,0.93245,0.97222
2019,Couple with children,Urban regions,"Yes, Regularly",0.08852,394,3366,0.07892,0.09811
2019,Couple with children,Urban regions,"Yes, Occasionally",0.01450,75,3366,0.01046,0.01854
2019,Couple with children,Urban regions,No,0.87859,2897,3366,0.86756,0.88963
2019,Couple with children,Rural regions,"Yes, Regularly",0.05346,123,1719,0.04283,0.06410
2019,Couple with children,Rural regions,No,0.92354,1596,1719,0.91098,0.93611
2019,Multi-generational household,Urban regions,No,0.95846,61,61,0.90798,1.00895
2019,Multi-generational household,Rural regions,No,0.97813,39,39,0.93163,1.02463
2019,Other Combinations,Urban regions,No,0.92682,115,115,0.87902,0.97463
2019,Other Combinations,Rural regions,No,0.89700,56,56,0.81667,0.97733
2020,Single-person household,Urban regions,"Yes, Regularly",0.09231,233,3256,0.08237,0.10226
2020,Single-person household,Urban regions,"Yes, Occasionally",0.02526,64,3256,0.01987,0.03065
2020,Single-person household,Urban regions,No,0.86630,2959,3256,0.85460,0.87799
2020,Single-person household,Rural regions,"Yes, Regularly",0.05830,70,1306,0.04559,0.07102
2020,Single-person household,Rural regions,No,0.90131,1236,1306,0.88513,0.91749
2020,Couple without children,Urban regions,"Yes, Regularly",0.07623,273,3285,0.06715,0.08530
2020,Couple without children,Urban regions,"Yes, Occasionally",0.02373,85,3285,0.01853,0.02894
2020,Couple without children,Urban regions,No,0.88562,2927,3285,0.87473,0.89651
2020,Couple without children,Rural regions,"Yes, Regularly",0.04491,86,1705,0.03508,0.05474
2020,Couple without children,Rural regions,No,0.93087,1619,1705,0.91883,0.94291
2020,Single parent,Urban regions,"Yes, Regularly",0.05679,46,885,0.04154,0.07205
2020,Single parent,Urban regions,No,0.92033,839,885,0.90248,0.93818
2020,Single parent,Rural regions,No,0.94475,421,421,0.92290,0.96660
2020,Couple with children,Urban regions,"Yes, Regularly",0.07945,301,3251,0.07015,0.08875
2020,Couple with children,Urban regions,"Yes, Occasionally",0.01815,85,3251,0.01356,0.02274
2020,Couple with children,Urban regions,No,0.87973,2865,3251,0.86855,0.89091
2020,Couple with children,Rural regions,"Yes, Regularly",0.05964,96,1611,0.04807,0.07121
2020,Couple with children,Rural regions,No,0.91102,1515,1611,0.89711,0.92493
2020,Multi-generational household,Urban regions,No,0.95510,66,66,0.90475,1.00544
2020,Multi-generational household,Rural regions,No,0.98349,48,48,0.94706,1.01992
2020,Other Combinations,Urban regions,No,0.91868,198,198,0.88051,0.95685
2020,Other Combinations,Rural regions,No,0.92094,87,87,0.86391,0.97797
2021,Single-person household,Urban regions,"Yes, Regularly",0.09555,162,2250,0.08340,0.10770
2021,Single-person household,Urban regions,"Yes, Occasionally",0.03034,59,2250,0.02325,0.03743
2021,Single-person household,Urban regions,No,0.85982,2029,2250,0.84548,0.87417
2021,Single-person household,Rural regions,"Yes, Regularly",0.09593,75,915,0.07684,0.11502
2021,Single-person household,Rural regions,No,0.86363,840,915,0.84138,0.88588
2021,Couple without children,Urban regions,"Yes, Regularly",0.08286,203,2224,0.07140,0.09431
2021,Couple without children,Urban regions,"Yes, Occasionally",0.02839,70,2224,0.02148,0.03529
2021,Couple without children,Urban regions,No,0.88706,1951,2224,0.87390,0.90022
2021,Couple without children,Rural regions,"Yes, Regularly",0.05249,78,1177,0.03974,0.06524
2021,Couple without children,Rural regions,No,0.92935,1099,1177,0.91470,0.94399
2021,Single parent,Urban regions,No,0.92111,532,532,0.89818,0.94404
2021,Single parent,Rural regions,No,0.95305,309,309,0.92943,0.97668
2021,Couple with children,Urban regions,"Yes, Regularly",0.08871,210,2105,0.07656,0.10086
2021,Couple with children,Urban regions,"Yes, Occasionally",0.01606,46,2105,0.01069,0.02143
2021,Couple with children,Urban regions,No,0.87111,1849,2105,0.85679,0.88542
2021,Couple with children,Rural regions,"Yes, Regularly",0.04990,64,1057,0.03677,0.06303
2021,Couple with children,Rural regions,No,0.92925,993,1057,0.91379,0.94472
2021,Multi-generational household,Urban regions,No,0.98372,46,46,0.94675,1.02070
2021,Other Combinations,Urban regions,No,0.88260,170,170,0.83407,0.93114
2021,Other Combinations,Rural regions,No,0.94345,74,74,0.89046,0.99643
2022,Single-person household,Urban regions,"Yes, Regularly",0.08320,233,4030,0.07467,0.09173
2022,Single-person household,Urban regions,"Yes, Occasionally",0.03012,95,4030,0.02485,0.03540
2022,Single-person household,Urban regions,No,0.87190,3702,4030,0.86159,0.88222
2022,Single-person household,Rural regions,"Yes, Regularly",0.09594,91,1548,0.08126,0.11061
2022,Single-person household,Rural regions,"Yes, Occasionally",0.02769,31,1548,0.01952,0.03587
2022,Single-person household,Rural regions,No,0.87004,1426,1548,0.85329,0.88680
2022,Couple without children,Urban regions,"Yes, Regularly",0.06826,250,3894,0.06034,0.07619
2022,Couple without children,Urban regions,"Yes, Occasionally",0.04424,110,3894,0.03778,0.05070
2022,Couple without children,Urban regions,No,0.88151,3534,3894,0.87136,0.89167
2022,Couple without children,Rural regions,"Yes, Regularly",0.04255,87,1800,0.03322,0.05188
2022,Couple without children,Rural regions,No,0.94356,1713,1800,0.93290,0.95423
2022,Single parent,Urban regions,"Yes, Regularly",0.03408,38,747,0.02106,0.04710
2022,Single parent,Urban regions,No,0.92024,709,747,0.90079,0.93968
2022,Single parent,Rural regions,No,0.95793,367,367,0.93736,0.97849
2022,Couple with children,Urban regions,"Yes, Regularly",0.06044,265,3362,0.05238,0.06849
2022,Couple with children,Urban regions,"Yes, Occasionally",0.02307,86,3362,0.01799,0.02814
2022,Couple with children,Urban regions,No,0.89085,3011,3362,0.88031,0.90139
2022,Couple with children,Rural regions,"Yes, Regularly",0.04083,90,1795,0.03168,0.04999
2022,Couple with children,Rural regions,"Yes, Occasionally",0.00898,31,1795,0.00461,0.01334
2022,Couple with children,Rural regions,No,0.93670,1674,1795,0.92544,0.94797
2022,Multi-generational household,Urban regions,No,0.86382,39,39,0.75477,0.97287
2022,Multi-generational household,Rural regions,No,0.96095,34,34,0.89486,1.02704
2022,Other Combinations,Urban regions,"Yes, Regularly",0.04709,42,774,0.03216,0.06203
2022,Other Combinations,Urban regions,"Yes, Occasionally",0.02874,31,774,0.01696,0.04052
2022,Other Combinations,Urban regions,No,0.90646,701,774,0.88593,0.92698
2022,Other Combinations,Rural regions,No,0.94093,323,323,0.91518,0.96668
