year,age_gr,sampreg,plh0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,66 and older,West,Not concerned at all,0.09265,312,3028,0.08232,0.10298
2009,66 and older,East,Very concerned,0.53129,596,1113,0.50196,0.56062
2009,66 and older,East,Somewhat concerned,0.39046,434,1113,0.36179,0.41913
2009,66 and older,East,Not concerned at all,0.07825,83,1113,0.06246,0.09403
2010,17-29 y.,West,Very concerned,0.29065,947,2973,0.27433,0.30698
2010,17-29 y.,West,Somewhat concerned,0.47574,1369,2973,0.45779,0.49370
2010,17-29 y.,West,Not concerned at all,0.23361,657,2973,0.21839,0.24882
2010,17-29 y.,East,Very concerned,0.28746,281,928,0.25833,0.31660
2010,17-29 y.,East,Somewhat concerned,0.48641,451,928,0.45424,0.51859
2010,17-29 y.,East,Not concerned at all,0.22612,196,928,0.19919,0.25305
2010,30-45 y.,West,Very concerned,0.31449,2465,7244,0.30380,0.32519
2010,30-45 y.,West,Somewhat concerned,0.48348,3496,7244,0.47197,0.49498
2010,30-45 y.,West,Not concerned at all,0.20203,1283,7244,0.19278,0.21128
2010,30-45 y.,East,Very concerned,0.29805,600,1790,0.27685,0.31924
2010,30-45 y.,East,Somewhat concerned,0.48832,870,1790,0.46516,0.51149
2010,30-45 y.,East,Not concerned at all,0.21363,320,1790,0.19464,0.23262
2010,46-65 y.,West,Very concerned,0.38235,1886,5243,0.36920,0.39551
2010,46-65 y.,West,Somewhat concerned,0.48510,2584,5243,0.47157,0.49863
2010,46-65 y.,West,Not concerned at all,0.13255,773,5243,0.12337,0.14173
2010,46-65 y.,East,Very concerned,0.42437,681,1680,0.40073,0.44801
2010,46-65 y.,East,Somewhat concerned,0.47661,810,1680,0.45272,0.50050
2010,46-65 y.,East,Not concerned at all,0.09902,189,1680,0.08473,0.11331
2010,66 and older,West,Very concerned,0.49027,1383,2943,0.47221,0.50834
2010,66 and older,West,Somewhat concerned,0.43403,1315,2943,0.41612,0.45194
2010,66 and older,West,Not concerned at all,0.07570,245,2943,0.06614,0.08526
2010,66 and older,East,Very concerned,0.57661,603,1054,0.54677,0.60646
2010,66 and older,East,Somewhat concerned,0.36274,386,1054,0.33370,0.39178
2010,66 and older,East,Not concerned at all,0.06065,65,1054,0.04623,0.07507
2011,17-29 y.,West,Very concerned,0.23282,538,2299,0.21554,0.25010
2011,17-29 y.,West,Somewhat concerned,0.47656,1099,2299,0.45614,0.49698
2011,17-29 y.,West,Not concerned at all,0.29062,662,2299,0.27206,0.30919
2011,17-29 y.,East,Very concerned,0.28138,166,660,0.24704,0.31571
2011,17-29 y.,East,Somewhat concerned,0.45486,317,660,0.41684,0.49288
2011,17-29 y.,East,Not concerned at all,0.26376,177,660,0.23012,0.29741
2011,30-45 y.,West,Very concerned,0.25668,1038,3733,0.24266,0.27069
2011,30-45 y.,West,Somewhat concerned,0.49121,1846,3733,0.47517,0.50725
2011,30-45 y.,West,Not concerned at all,0.25211,849,3733,0.23818,0.26604
2011,30-45 y.,East,Very concerned,0.32480,324,1071,0.29674,0.35286
2011,30-45 y.,East,Somewhat concerned,0.50730,561,1071,0.47735,0.53726
2011,30-45 y.,East,Not concerned at all,0.16790,186,1071,0.14550,0.19029
2011,46-65 y.,West,Very concerned,0.32200,1795,5843,0.31002,0.33398
2011,46-65 y.,West,Somewhat concerned,0.51685,2979,5843,0.50404,0.52967
2011,46-65 y.,West,Not concerned at all,0.16115,1069,5843,0.15172,0.17058
2011,46-65 y.,East,Very concerned,0.39932,692,1861,0.37706,0.42158
2011,46-65 y.,East,Somewhat concerned,0.48256,932,1861,0.45985,0.50527
2011,46-65 y.,East,Not concerned at all,0.11812,237,1861,0.10345,0.13278
2011,66 and older,West,Very concerned,0.40867,1483,3763,0.39296,0.42438
2011,66 and older,West,Somewhat concerned,0.47061,1790,3763,0.45466,0.48656
2011,66 and older,West,Not concerned at all,0.12072,490,3763,0.11031,0.13113
2011,66 and older,East,Very concerned,0.53773,651,1247,0.51005,0.56542
2011,66 and older,East,Somewhat concerned,0.37035,475,1247,0.34353,0.39716
2011,66 and older,East,Not concerned at all,0.09192,121,1247,0.07588,0.10796
2012,17-29 y.,West,Very concerned,0.19120,456,2255,0.17497,0.20744
2012,17-29 y.,West,Somewhat concerned,0.49072,1086,2255,0.47008,0.51136
2012,17-29 y.,West,Not concerned at all,0.31808,713,2255,0.29885,0.33730
2012,17-29 y.,East,Very concerned,0.29799,163,613,0.26175,0.33422
2012,17-29 y.,East,Somewhat concerned,0.43547,273,613,0.39618,0.47475
2012,17-29 y.,East,Not concerned at all,0.26655,177,613,0.23152,0.30158
2012,30-45 y.,West,Very concerned,0.24081,920,3558,0.22676,0.25486
2012,30-45 y.,West,Somewhat concerned,0.48283,1715,3558,0.46640,0.49925
2012,30-45 y.,West,Not concerned at all,0.27637,923,3558,0.26167,0.29106
2012,30-45 y.,East,Very concerned,0.26429,287,1011,0.23710,0.29149
2012,30-45 y.,East,Somewhat concerned,0.50754,521,1011,0.47670,0.53837
2012,30-45 y.,East,Not concerned at all,0.22817,203,1011,0.20229,0.25405
2012,46-65 y.,West,Very concerned,0.30588,1711,5870,0.29409,0.31767
2012,46-65 y.,West,Somewhat concerned,0.50986,3005,5870,0.49707,0.52265
2012,46-65 y.,West,Not concerned at all,0.18426,1154,5870,0.17434,0.19418
2012,46-65 y.,East,Very concerned,0.35582,654,1931,0.33446,0.37718
2012,46-65 y.,East,Somewhat concerned,0.50908,994,1931,0.48678,0.53138
2012,46-65 y.,East,Not concerned at all,0.13510,283,1931,0.11985,0.15035
2012,66 and older,West,Very concerned,0.39712,1469,3872,0.38171,0.41254
2012,66 and older,West,Somewhat concerned,0.47469,1905,3872,0.45896,0.49042
2012,66 and older,West,Not concerned at all,0.12819,498,3872,0.11766,0.13872
2012,66 and older,East,Very concerned,0.53313,651,1275,0.50573,0.56052
2012,66 and older,East,Somewhat concerned,0.39404,510,1275,0.36721,0.42087
2012,66 and older,East,Not concerned at all,0.07283,114,1275,0.05856,0.08710
2013,17-29 y.,West,Very concerned,0.18281,412,2019,0.16594,0.19967
2013,17-29 y.,West,Somewhat concerned,0.46142,943,2019,0.43967,0.48317
2013,17-29 y.,West,Not concerned at all,0.35577,664,2019,0.33488,0.37666
2013,17-29 y.,East,Very concerned,0.26365,120,500,0.22499,0.30231
2013,17-29 y.,East,Somewhat concerned,0.47197,246,500,0.42816,0.51577
2013,17-29 y.,East,Not concerned at all,0.26439,134,500,0.22569,0.30308
2013,30-45 y.,West,Very concerned,0.20494,811,3143,0.19083,0.21906
2013,30-45 y.,West,Somewhat concerned,0.50121,1506,3143,0.48373,0.51869
2013,30-45 y.,West,Not concerned at all,0.29385,826,3143,0.27792,0.30978
2013,30-45 y.,East,Very concerned,0.26745,240,911,0.23869,0.29621
2013,30-45 y.,East,Somewhat concerned,0.53135,507,911,0.49893,0.56377
2013,30-45 y.,East,Not concerned at all,0.20120,164,911,0.17516,0.22725
2013,46-65 y.,West,Very concerned,0.29067,1540,5478,0.27865,0.30270
2013,46-65 y.,West,Somewhat concerned,0.51458,2839,5478,0.50134,0.52782
2013,46-65 y.,West,Not concerned at all,0.19475,1099,5478,0.18426,0.20523
2013,46-65 y.,East,Very concerned,0.37189,641,1815,0.34965,0.39413
2013,46-65 y.,East,Somewhat concerned,0.50635,919,1815,0.48334,0.52936
2013,46-65 y.,East,Not concerned at all,0.12176,255,1815,0.10671,0.13681
2013,66 and older,West,Very concerned,0.39396,1375,3690,0.37819,0.40972
2013,66 and older,West,Somewhat concerned,0.48716,1848,3690,0.47103,0.50329
2013,66 and older,West,Not concerned at all,0.11889,467,3690,0.10844,0.12933
2013,66 and older,East,Very concerned,0.52142,617,1209,0.49325,0.54960
2013,66 and older,East,Somewhat concerned,0.39996,493,1209,0.37233,0.42759
2013,66 and older,East,Not concerned at all,0.07862,99,1209,0.06344,0.09379
2014,17-29 y.,West,Very concerned,0.22451,897,3561,0.21080,0.23821
2014,17-29 y.,West,Somewhat concerned,0.46089,1619,3561,0.44451,0.47726
2014,17-29 y.,West,Not concerned at all,0.31461,1045,3561,0.29935,0.32986
2014,17-29 y.,East,Very concerned,0.24107,157,705,0.20948,0.27267
2014,17-29 y.,East,Somewhat concerned,0.46639,351,705,0.42954,0.50324
2014,17-29 y.,East,Not concerned at all,0.29254,197,705,0.25893,0.32614
2014,30-45 y.,West,Very concerned,0.24680,1890,6865,0.23660,0.25700
2014,30-45 y.,West,Somewhat concerned,0.48051,3388,6865,0.46869,0.49233
2014,30-45 y.,West,Not concerned at all,0.27269,1587,6865,0.26216,0.28323
2014,30-45 y.,East,Very concerned,0.26864,483,1619,0.24704,0.29023
2014,30-45 y.,East,Somewhat concerned,0.52716,830,1619,0.50283,0.55149
2014,30-45 y.,East,Not concerned at all,0.20421,306,1619,0.18456,0.22385
2014,46-65 y.,West,Very concerned,0.30644,2189,7250,0.29583,0.31705
2014,46-65 y.,West,Somewhat concerned,0.51834,3696,7250,0.50684,0.52985
2014,46-65 y.,West,Not concerned at all,0.17522,1365,7250,0.16647,0.18397
2014,46-65 y.,East,Very concerned,0.40529,748,2018,0.38387,0.42672
2014,46-65 y.,East,Somewhat concerned,0.49092,1011,2018,0.46910,0.51273
2014,46-65 y.,East,Not concerned at all,0.10379,259,2018,0.09048,0.11710
2014,66 and older,West,Very concerned,0.41069,1444,3711,0.39486,0.42652
2014,66 and older,West,Somewhat concerned,0.47856,1831,3711,0.46248,0.49463
2014,66 and older,West,Not concerned at all,0.11075,436,3711,0.10065,0.12085
2014,66 and older,East,Very concerned,0.54077,625,1217,0.51276,0.56878
2014,66 and older,East,Somewhat concerned,0.36526,465,1217,0.33820,0.39233
2014,66 and older,East,Not concerned at all,0.09397,127,1217,0.07757,0.11037
2015,17-29 y.,West,Very concerned,0.26507,868,3229,0.24985,0.28030
2015,17-29 y.,West,Somewhat concerned,0.45456,1473,3229,0.43738,0.47174
2015,17-29 y.,West,Not concerned at all,0.28037,888,3229,0.26487,0.29586
2015,17-29 y.,East,Very concerned,0.35244,219,648,0.31563,0.38925
2015,17-29 y.,East,Somewhat concerned,0.37611,253,648,0.33879,0.41344
2015,17-29 y.,East,Not concerned at all,0.27145,176,648,0.23718,0.30572
2015,30-45 y.,West,Very concerned,0.28479,1811,5866,0.27324,0.29634
2015,30-45 y.,West,Somewhat concerned,0.47651,2905,5866,0.46372,0.48929
2015,30-45 y.,West,Not concerned at all,0.23870,1150,5866,0.22779,0.24961
2015,30-45 y.,East,Very concerned,0.34604,503,1452,0.32156,0.37051
2015,30-45 y.,East,Somewhat concerned,0.50759,710,1452,0.48187,0.53332
2015,30-45 y.,East,Not concerned at all,0.14637,239,1452,0.12818,0.16456
2015,46-65 y.,West,Very concerned,0.36139,2356,6925,0.35008,0.37271
2015,46-65 y.,West,Somewhat concerned,0.48424,3453,6925,0.47246,0.49601
2015,46-65 y.,West,Not concerned at all,0.15437,1116,6925,0.14586,0.16288
2015,46-65 y.,East,Very concerned,0.47109,829,1908,0.44869,0.49350
2015,46-65 y.,East,Somewhat concerned,0.43830,864,1908,0.41603,0.46057
2015,46-65 y.,East,Not concerned at all,0.09061,215,1908,0.07773,0.10350
2015,66 and older,West,Very concerned,0.48104,1653,3632,0.46479,0.49729
2015,66 and older,West,Somewhat concerned,0.43254,1641,3632,0.41643,0.44866
2015,66 and older,West,Not concerned at all,0.08642,338,3632,0.07728,0.09556
2015,66 and older,East,Very concerned,0.61746,708,1212,0.59009,0.64484
2015,66 and older,East,Somewhat concerned,0.31881,418,1212,0.29257,0.34506
2015,66 and older,East,Not concerned at all,0.06372,86,1212,0.04997,0.07748
2016,17-29 y.,West,Very concerned,0.31516,1078,3152,0.29893,0.33138
2016,17-29 y.,West,Somewhat concerned,0.46200,1385,3152,0.44459,0.47941
2016,17-29 y.,West,Not concerned at all,0.22284,689,3152,0.20831,0.23737
2016,17-29 y.,East,Very concerned,0.41987,255,625,0.38115,0.45860
2016,17-29 y.,East,Somewhat concerned,0.38467,266,625,0.34650,0.42285
2016,17-29 y.,East,Not concerned at all,0.19545,104,625,0.16434,0.22657
2016,30-45 y.,West,Very concerned,0.39510,2486,5668,0.38237,0.40783
2016,30-45 y.,West,Somewhat concerned,0.44259,2388,5668,0.42965,0.45552
2016,30-45 y.,West,Not concerned at all,0.16231,794,5668,0.15271,0.17191
2016,30-45 y.,East,Very concerned,0.45600,612,1354,0.42946,0.48254
2016,30-45 y.,East,Somewhat concerned,0.44784,587,1354,0.42134,0.47434
2016,30-45 y.,East,Not concerned at all,0.09616,155,1354,0.08045,0.11187
2016,46-65 y.,West,Very concerned,0.48231,3089,6706,0.47035,0.49428
2016,46-65 y.,West,Somewhat concerned,0.41172,2851,6706,0.39994,0.42350
2016,46-65 y.,West,Not concerned at all,0.10596,766,6706,0.09859,0.11333
2016,46-65 y.,East,Very concerned,0.58787,1023,1862,0.56551,0.61023
2016,46-65 y.,East,Somewhat concerned,0.36115,712,1862,0.33932,0.38297
2016,46-65 y.,East,Not concerned at all,0.05098,127,1862,0.04099,0.06098
2016,66 and older,West,Very concerned,0.56312,1907,3526,0.54675,0.57949
2016,66 and older,West,Somewhat concerned,0.37342,1373,3526,0.35745,0.38939
2016,66 and older,West,Not concerned at all,0.06346,246,3526,0.05541,0.07151
2016,66 and older,East,Very concerned,0.69531,796,1167,0.66889,0.72173
2016,66 and older,East,Somewhat concerned,0.25652,302,1167,0.23145,0.28158
2016,66 and older,East,Not concerned at all,0.04817,69,1167,0.03588,0.06046
2017,17-29 y.,West,Very concerned,0.31438,1124,3584,0.29918,0.32958
2017,17-29 y.,West,Somewhat concerned,0.45855,1609,3584,0.44223,0.47486
2017,17-29 y.,West,Not concerned at all,0.22707,851,3584,0.21336,0.24079
2017,17-29 y.,East,Very concerned,0.35823,261,731,0.32344,0.39301
2017,17-29 y.,East,Somewhat concerned,0.41753,328,731,0.38175,0.45330
2017,17-29 y.,East,Not concerned at all,0.22425,142,731,0.19399,0.25450
2017,30-45 y.,West,Very concerned,0.38654,2360,5771,0.37397,0.39910
2017,30-45 y.,West,Somewhat concerned,0.42784,2507,5771,0.41507,0.44060
2017,30-45 y.,West,Not concerned at all,0.18563,904,5771,0.17559,0.19566
2017,30-45 y.,East,Very concerned,0.45913,680,1459,0.43355,0.48471
2017,30-45 y.,East,Somewhat concerned,0.40707,614,1459,0.38185,0.43229
2017,30-45 y.,East,Not concerned at all,0.13380,165,1459,0.11633,0.15128
2017,46-65 y.,West,Very concerned,0.46607,3423,7766,0.45497,0.47716
2017,46-65 y.,West,Somewhat concerned,0.42536,3420,7766,0.41436,0.43635
2017,46-65 y.,West,Not concerned at all,0.10858,923,7766,0.10166,0.11550
2017,46-65 y.,East,Very concerned,0.58704,1214,2166,0.56630,0.60778
2017,46-65 y.,East,Somewhat concerned,0.35427,797,2166,0.33412,0.37442
2017,46-65 y.,East,Not concerned at all,0.05869,155,2166,0.04879,0.06859
2017,66 and older,West,Very concerned,0.54729,1949,3721,0.53129,0.56328
2017,66 and older,West,Somewhat concerned,0.38298,1510,3721,0.36736,0.39860
2017,66 and older,West,Not concerned at all,0.06974,262,3721,0.06155,0.07792
2017,66 and older,East,Very concerned,0.68469,808,1213,0.65853,0.71085
2017,66 and older,East,Somewhat concerned,0.25746,328,1213,0.23285,0.28208
2017,66 and older,East,Not concerned at all,0.05785,77,1213,0.04471,0.07100
2018,17-29 y.,West,Very concerned,0.25053,880,3521,0.23621,0.26484
2018,17-29 y.,West,Somewhat concerned,0.47080,1617,3521,0.45431,0.48729
2018,17-29 y.,West,Not concerned at all,0.27867,1024,3521,0.26386,0.29348
2018,17-29 y.,East,Very concerned,0.31282,240,727,0.27910,0.34655
2018,17-29 y.,East,Somewhat concerned,0.46385,315,727,0.42757,0.50012
2018,17-29 y.,East,Not concerned at all,0.22333,172,727,0.19303,0.25363
2018,30-45 y.,West,Very concerned,0.32371,1820,5321,0.31114,0.33629
2018,30-45 y.,West,Somewhat concerned,0.44908,2383,5321,0.43572,0.46245
2018,30-45 y.,West,Not concerned at all,0.22720,1118,5321,0.21594,0.23846
2018,30-45 y.,East,Very concerned,0.40909,558,1391,0.38324,0.43494
2018,30-45 y.,East,Somewhat concerned,0.39726,595,1391,0.37153,0.42298
2018,30-45 y.,East,Not concerned at all,0.19365,238,1391,0.17288,0.21443
2018,46-65 y.,West,Very concerned,0.37123,2691,7496,0.36030,0.38217
2018,46-65 y.,West,Somewhat concerned,0.47472,3504,7496,0.46341,0.48603
2018,46-65 y.,West,Not concerned at all,0.15405,1301,7496,0.14587,0.16222
2018,46-65 y.,East,Very concerned,0.51581,1006,2117,0.49452,0.53710
2018,46-65 y.,East,Somewhat concerned,0.40413,879,2117,0.38322,0.42504
2018,46-65 y.,East,Not concerned at all,0.08006,232,2117,0.06850,0.09162
2018,66 and older,West,Very concerned,0.43557,1556,3744,0.41968,0.45145
2018,66 and older,West,Somewhat concerned,0.46243,1783,3744,0.44646,0.47840
2018,66 and older,West,Not concerned at all,0.10200,405,3744,0.09231,0.11170
2018,66 and older,East,Very concerned,0.57868,726,1237,0.55116,0.60621
2018,66 and older,East,Somewhat concerned,0.34805,408,1237,0.32149,0.37460
2018,66 and older,East,Not concerned at all,0.07327,103,1237,0.05874,0.08780
2019,17-29 y.,West,Very concerned,0.24453,782,3159,0.22954,0.25952
2019,17-29 y.,West,Somewhat concerned,0.46388,1440,3159,0.44649,0.48127
2019,17-29 y.,West,Not concerned at all,0.29159,937,3159,0.27574,0.30744
2019,17-29 y.,East,Very concerned,0.28145,201,634,0.24642,0.31649
2019,17-29 y.,East,Somewhat concerned,0.50352,302,634,0.46457,0.54247
2019,17-29 y.,East,Not concerned at all,0.21503,131,634,0.18302,0.24703
2019,30-45 y.,West,Very concerned,0.27654,1471,4900,0.26401,0.28906
2019,30-45 y.,West,Somewhat concerned,0.47149,2318,4900,0.45752,0.48547
2019,30-45 y.,West,Not concerned at all,0.25197,1111,4900,0.23981,0.26413
2019,30-45 y.,East,Very concerned,0.37451,488,1327,0.34845,0.40056
2019,30-45 y.,East,Somewhat concerned,0.44542,614,1327,0.41867,0.47217
2019,30-45 y.,East,Not concerned at all,0.18007,225,1327,0.15939,0.20076
2019,46-65 y.,West,Very concerned,0.35473,2574,8079,0.34430,0.36516
2019,46-65 y.,West,Somewhat concerned,0.49296,4038,8079,0.48206,0.50386
2019,46-65 y.,West,Not concerned at all,0.15231,1467,8079,0.14448,0.16015
2019,46-65 y.,East,Very concerned,0.46575,955,2267,0.44521,0.48629
2019,46-65 y.,East,Somewhat concerned,0.45187,1057,2267,0.43138,0.47236
2019,46-65 y.,East,Not concerned at all,0.08238,255,2267,0.07106,0.09370
2019,66 and older,West,Very concerned,0.40039,1451,3855,0.38492,0.41586
2019,66 and older,West,Somewhat concerned,0.49359,1961,3855,0.47781,0.50938
2019,66 and older,West,Not concerned at all,0.10602,443,3855,0.09630,0.11574
2019,66 and older,East,Very concerned,0.52429,677,1295,0.49708,0.55150
2019,66 and older,East,Somewhat concerned,0.40771,514,1295,0.38093,0.43448
2019,66 and older,East,Not concerned at all,0.06800,104,1295,0.05428,0.08172
2020,17-29 y.,West,Very concerned,0.17989,622,3655,0.16744,0.19235
2020,17-29 y.,West,Somewhat concerned,0.43007,1581,3655,0.41402,0.44612
2020,17-29 y.,West,Not concerned at all,0.39003,1452,3655,0.37422,0.40585
2020,17-29 y.,East,Very concerned,0.20483,153,640,0.17353,0.23612
2020,17-29 y.,East,Somewhat concerned,0.46025,266,640,0.42160,0.49889
2020,17-29 y.,East,Not concerned at all,0.33493,221,640,0.29833,0.37152
2020,30-45 y.,West,Very concerned,0.23634,1202,5260,0.22486,0.24782
2020,30-45 y.,West,Somewhat concerned,0.44116,2330,5260,0.42774,0.45458
2020,30-45 y.,West,Not concerned at all,0.32250,1728,5260,0.30987,0.33513
2020,30-45 y.,East,Very concerned,0.27898,388,1325,0.25482,0.30313
2020,30-45 y.,East,Somewhat concerned,0.48902,599,1325,0.46209,0.51594
2020,30-45 y.,East,Not concerned at all,0.23201,338,1325,0.20927,0.25475
2020,46-65 y.,West,Very concerned,0.28712,1956,7674,0.27700,0.29724
2020,46-65 y.,West,Somewhat concerned,0.49306,3771,7674,0.48187,0.50425
2020,46-65 y.,West,Not concerned at all,0.21982,1947,7674,0.21055,0.22909
2020,46-65 y.,East,Very concerned,0.40417,758,2087,0.38311,0.42523
2020,46-65 y.,East,Somewhat concerned,0.48625,997,2087,0.46480,0.50770
2020,46-65 y.,East,Not concerned at all,0.10958,332,2087,0.09618,0.12299
2020,66 and older,West,Very concerned,0.36568,1230,3624,0.35000,0.38136
2020,66 and older,West,Somewhat concerned,0.49953,1828,3624,0.48325,0.51581
2020,66 and older,West,Not concerned at all,0.13479,566,3624,0.12367,0.14591
2020,66 and older,East,Very concerned,0.50385,609,1234,0.47594,0.53176
2020,66 and older,East,Somewhat concerned,0.41892,507,1234,0.39138,0.44646
2020,66 and older,East,Not concerned at all,0.07723,118,1234,0.06233,0.09213
2021,17-29 y.,West,Very concerned,0.16966,401,2254,0.15417,0.18516
2021,17-29 y.,West,Somewhat concerned,0.42912,955,2254,0.40868,0.44956
2021,17-29 y.,West,Not concerned at all,0.40121,898,2254,0.38097,0.42145
2021,17-29 y.,East,Very concerned,0.21895,84,417,0.17921,0.25869
2021,17-29 y.,East,Somewhat concerned,0.43712,202,417,0.38945,0.48478
2021,17-29 y.,East,Not concerned at all,0.34394,131,417,0.29829,0.38958
2021,30-45 y.,West,Very concerned,0.22875,718,3216,0.21423,0.24327
2021,30-45 y.,West,Somewhat concerned,0.47265,1524,3216,0.45539,0.48990
2021,30-45 y.,West,Not concerned at all,0.29860,974,3216,0.28278,0.31442
2021,30-45 y.,East,Very concerned,0.28360,256,911,0.25432,0.31289
2021,30-45 y.,East,Somewhat concerned,0.46903,434,911,0.43661,0.50146
2021,30-45 y.,East,Not concerned at all,0.24736,221,911,0.21933,0.27540
2021,46-65 y.,West,Very concerned,0.30166,1411,5349,0.28935,0.31396
2021,46-65 y.,West,Somewhat concerned,0.48378,2611,5349,0.47038,0.49717
2021,46-65 y.,West,Not concerned at all,0.21457,1327,5349,0.20357,0.22557
2021,46-65 y.,East,Very concerned,0.41546,525,1424,0.38986,0.44107
2021,46-65 y.,East,Somewhat concerned,0.47382,681,1424,0.44788,0.49976
2021,46-65 y.,East,Not concerned at all,0.11072,218,1424,0.09441,0.12702
2021,66 and older,West,Very concerned,0.43946,1042,2682,0.42067,0.45825
2021,66 and older,West,Somewhat concerned,0.43799,1270,2682,0.41921,0.45677
2021,66 and older,West,Not concerned at all,0.12255,370,2682,0.11014,0.13497
2021,66 and older,East,Very concerned,0.54694,452,852,0.51349,0.58038
2021,66 and older,East,Somewhat concerned,0.40080,334,852,0.36787,0.43373
2021,66 and older,East,Not concerned at all,0.05226,66,852,0.03731,0.06722
2022,17-29 y.,West,Very concerned,0.18006,807,4272,0.16854,0.19158
2022,17-29 y.,West,Somewhat concerned,0.42069,1882,4272,0.40589,0.43550
2022,17-29 y.,West,Not concerned at all,0.39924,1583,4272,0.38456,0.41393
2022,17-29 y.,East,Very concerned,0.24529,219,924,0.21753,0.27304
2022,17-29 y.,East,Somewhat concerned,0.44750,411,924,0.41542,0.47958
2022,17-29 y.,East,Not concerned at all,0.30722,294,924,0.27745,0.33698
2022,30-45 y.,West,Very concerned,0.25204,1470,6189,0.24122,0.26286
2022,30-45 y.,West,Somewhat concerned,0.48047,2985,6189,0.46802,0.49291
2022,30-45 y.,West,Not concerned at all,0.26749,1734,6189,0.25646,0.27852
2022,30-45 y.,East,Very concerned,0.33670,531,1775,0.31471,0.35870
2022,30-45 y.,East,Somewhat concerned,0.46066,851,1775,0.43747,0.48386
2022,30-45 y.,East,Not concerned at all,0.20263,393,1775,0.18393,0.22134
2022,46-65 y.,West,Very concerned,0.31628,1924,6876,0.30529,0.32728
2022,46-65 y.,West,Somewhat concerned,0.50286,3538,6876,0.49104,0.51468
2022,46-65 y.,West,Not concerned at all,0.18085,1414,6876,0.17176,0.18995
2022,46-65 y.,East,Very concerned,0.39732,641,1825,0.37486,0.41977
2022,46-65 y.,East,Somewhat concerned,0.47038,908,1825,0.44748,0.49329
2022,46-65 y.,East,Not concerned at all,0.13230,276,1825,0.11675,0.14785
2022,66 and older,West,Very concerned,0.37340,1012,3056,0.35624,0.39055
2022,66 and older,West,Somewhat concerned,0.50344,1614,3056,0.48571,0.52117
2022,66 and older,West,Not concerned at all,0.12316,430,3056,0.11151,0.13482
2022,66 and older,East,Very concerned,0.53058,509,1034,0.50015,0.56102
2022,66 and older,East,Somewhat concerned,0.41178,445,1034,0.38176,0.44179
2022,66 and older,East,Not concerned at all,0.05764,80,1034,0.04343,0.07185
