year,quintil_oecd,sampreg,plh0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,4th Quintile,West,Somewhat concerned,0.46665,1490,3084,0.44904,0.48426
2006,4th Quintile,West,Not concerned at all,0.09696,305,3084,0.08652,0.10741
2006,4th Quintile,East,Very concerned,0.46528,396,870,0.43211,0.49844
2006,4th Quintile,East,Somewhat concerned,0.44123,394,870,0.40822,0.47425
2006,4th Quintile,East,Not concerned at all,0.09349,80,870,0.07413,0.11284
2006,5th Quintile,West,Very concerned,0.36845,1646,4783,0.35478,0.38213
2006,5th Quintile,West,Somewhat concerned,0.48759,2416,4783,0.47342,0.50176
2006,5th Quintile,West,Not concerned at all,0.14396,721,4783,0.13401,0.15391
2006,5th Quintile,East,Very concerned,0.41396,276,716,0.37786,0.45006
2006,5th Quintile,East,Somewhat concerned,0.47536,357,716,0.43875,0.51196
2006,5th Quintile,East,Not concerned at all,0.11068,83,716,0.08769,0.13368
2007,1st Quintile,West,Very concerned,0.44753,946,2156,0.42654,0.46853
2007,1st Quintile,West,Somewhat concerned,0.43479,942,2156,0.41386,0.45572
2007,1st Quintile,West,Not concerned at all,0.11768,268,2156,0.10407,0.13128
2007,1st Quintile,East,Very concerned,0.49180,503,1006,0.46089,0.52271
2007,1st Quintile,East,Somewhat concerned,0.38671,395,1006,0.35660,0.41681
2007,1st Quintile,East,Not concerned at all,0.12150,108,1006,0.10130,0.14170
2007,2nd Quintile,West,Very concerned,0.49408,1192,2411,0.47412,0.51404
2007,2nd Quintile,West,Somewhat concerned,0.41050,1002,2411,0.39086,0.43014
2007,2nd Quintile,West,Not concerned at all,0.09543,217,2411,0.08370,0.10716
2007,2nd Quintile,East,Very concerned,0.55506,584,1081,0.52542,0.58470
2007,2nd Quintile,East,Somewhat concerned,0.37455,413,1081,0.34569,0.40342
2007,2nd Quintile,East,Not concerned at all,0.07039,84,1081,0.05513,0.08564
2007,3rd Quintile,West,Very concerned,0.47445,1241,2687,0.45557,0.49334
2007,3rd Quintile,West,Somewhat concerned,0.41865,1155,2687,0.39999,0.43730
2007,3rd Quintile,West,Not concerned at all,0.10690,291,2687,0.09522,0.11859
2007,3rd Quintile,East,Very concerned,0.52737,614,1161,0.49864,0.55610
2007,3rd Quintile,East,Somewhat concerned,0.41225,465,1161,0.38392,0.44057
2007,3rd Quintile,East,Not concerned at all,0.06039,82,1161,0.04668,0.07410
2007,4th Quintile,West,Very concerned,0.44830,1444,3285,0.43129,0.46531
2007,4th Quintile,West,Somewhat concerned,0.44624,1503,3285,0.42924,0.46324
2007,4th Quintile,West,Not concerned at all,0.10546,338,3285,0.09495,0.11596
2007,4th Quintile,East,Very concerned,0.44337,463,1005,0.41264,0.47410
2007,4th Quintile,East,Somewhat concerned,0.44100,446,1005,0.41028,0.47171
2007,4th Quintile,East,Not concerned at all,0.11564,96,1005,0.09585,0.13542
2007,5th Quintile,West,Very concerned,0.37514,1733,4850,0.36151,0.38877
2007,5th Quintile,West,Somewhat concerned,0.48412,2399,4850,0.47005,0.49818
2007,5th Quintile,West,Not concerned at all,0.14074,718,4850,0.13095,0.15053
2007,5th Quintile,East,Very concerned,0.38100,276,728,0.34570,0.41630
2007,5th Quintile,East,Somewhat concerned,0.52476,358,728,0.48846,0.56107
2007,5th Quintile,East,Not concerned at all,0.09423,94,728,0.07300,0.11547
2008,1st Quintile,West,Very concerned,0.42739,877,2023,0.40583,0.44895
2008,1st Quintile,West,Somewhat concerned,0.44118,875,2023,0.41954,0.46283
2008,1st Quintile,West,Not concerned at all,0.13143,271,2023,0.11670,0.14615
2008,1st Quintile,East,Very concerned,0.44408,415,933,0.41218,0.47598
2008,1st Quintile,East,Somewhat concerned,0.42070,395,933,0.38901,0.45239
2008,1st Quintile,East,Not concerned at all,0.13522,123,933,0.11327,0.15718
2008,2nd Quintile,West,Very concerned,0.45881,1025,2276,0.43834,0.47929
2008,2nd Quintile,West,Somewhat concerned,0.42735,1003,2276,0.40702,0.44768
2008,2nd Quintile,West,Not concerned at all,0.11384,248,2276,0.10079,0.12689
2008,2nd Quintile,East,Very concerned,0.50754,525,1088,0.47781,0.53726
2008,2nd Quintile,East,Somewhat concerned,0.42273,484,1088,0.39337,0.45210
2008,2nd Quintile,East,Not concerned at all,0.06973,79,1088,0.05459,0.08487
2008,3rd Quintile,West,Very concerned,0.41228,1036,2598,0.39334,0.43121
2008,3rd Quintile,West,Somewhat concerned,0.47433,1257,2598,0.45513,0.49354
2008,3rd Quintile,West,Not concerned at all,0.11339,305,2598,0.10120,0.12559
2008,3rd Quintile,East,Very concerned,0.42072,537,1205,0.39284,0.44861
2008,3rd Quintile,East,Somewhat concerned,0.49401,561,1205,0.46576,0.52225
2008,3rd Quintile,East,Not concerned at all,0.08527,107,1205,0.06950,0.10105
2008,4th Quintile,West,Very concerned,0.40367,1187,3055,0.38627,0.42107
2008,4th Quintile,West,Somewhat concerned,0.47474,1478,3055,0.45703,0.49245
2008,4th Quintile,West,Not concerned at all,0.12159,390,3055,0.11000,0.13318
2008,4th Quintile,East,Very concerned,0.36479,295,813,0.33168,0.39790
2008,4th Quintile,East,Somewhat concerned,0.52210,411,813,0.48774,0.55645
2008,4th Quintile,East,Not concerned at all,0.11311,107,813,0.09133,0.13490
2008,5th Quintile,West,Very concerned,0.31519,1364,4527,0.30166,0.32873
2008,5th Quintile,West,Somewhat concerned,0.49888,2331,4527,0.48432,0.51345
2008,5th Quintile,West,Not concerned at all,0.18592,832,4527,0.17459,0.19726
2008,5th Quintile,East,Very concerned,0.34347,246,721,0.30879,0.37816
2008,5th Quintile,East,Somewhat concerned,0.51561,365,721,0.47911,0.55212
2008,5th Quintile,East,Not concerned at all,0.14091,110,721,0.11550,0.16633
2009,1st Quintile,West,Very concerned,0.36764,723,1923,0.34608,0.38920
2009,1st Quintile,West,Somewhat concerned,0.47857,916,1923,0.45624,0.50090
2009,1st Quintile,West,Not concerned at all,0.15379,284,1923,0.13766,0.16992
2009,1st Quintile,East,Very concerned,0.43154,385,925,0.39960,0.46347
2009,1st Quintile,East,Somewhat concerned,0.42627,419,925,0.39439,0.45816
2009,1st Quintile,East,Not concerned at all,0.14219,121,925,0.11967,0.16471
2009,2nd Quintile,West,Very concerned,0.38485,790,2079,0.36393,0.40577
2009,2nd Quintile,West,Somewhat concerned,0.49727,1038,2079,0.47577,0.51877
2009,2nd Quintile,West,Not concerned at all,0.11787,251,2079,0.10401,0.13174
2009,2nd Quintile,East,Very concerned,0.42169,436,1065,0.39202,0.45136
2009,2nd Quintile,East,Somewhat concerned,0.48084,523,1065,0.45081,0.51086
2009,2nd Quintile,East,Not concerned at all,0.09748,106,1065,0.07965,0.11530
2009,3rd Quintile,West,Very concerned,0.35671,802,2322,0.33722,0.37620
2009,3rd Quintile,West,Somewhat concerned,0.49965,1172,2322,0.47931,0.51999
2009,3rd Quintile,West,Not concerned at all,0.14364,348,2322,0.12937,0.15790
2009,3rd Quintile,East,Very concerned,0.35797,419,1074,0.32929,0.38666
2009,3rd Quintile,East,Somewhat concerned,0.50527,527,1074,0.47535,0.53518
2009,3rd Quintile,East,Not concerned at all,0.13676,128,1074,0.11620,0.15732
2009,4th Quintile,West,Very concerned,0.32281,961,2957,0.30595,0.33966
2009,4th Quintile,West,Somewhat concerned,0.52199,1541,2957,0.50398,0.54000
2009,4th Quintile,West,Not concerned at all,0.15520,455,2957,0.14215,0.16826
2009,4th Quintile,East,Very concerned,0.32972,262,798,0.29708,0.36236
2009,4th Quintile,East,Somewhat concerned,0.57550,450,798,0.54119,0.60982
2009,4th Quintile,East,Not concerned at all,0.09478,86,798,0.07444,0.11511
2009,5th Quintile,West,Very concerned,0.22248,960,4121,0.20978,0.23518
2009,5th Quintile,West,Somewhat concerned,0.55257,2203,4121,0.53738,0.56775
2009,5th Quintile,West,Not concerned at all,0.22495,958,4121,0.21220,0.23770
2009,5th Quintile,East,Very concerned,0.28134,168,665,0.24714,0.31554
2009,5th Quintile,East,Somewhat concerned,0.54182,382,665,0.50392,0.57971
2009,5th Quintile,East,Not concerned at all,0.17685,115,665,0.14783,0.20587
2010,1st Quintile,West,Very concerned,0.43376,730,1753,0.41056,0.45697
2010,1st Quintile,West,Somewhat concerned,0.44286,789,1753,0.41960,0.46612
2010,1st Quintile,West,Not concerned at all,0.12338,234,1753,0.10798,0.13878
2010,1st Quintile,East,Very concerned,0.46800,367,809,0.43359,0.50240
2010,1st Quintile,East,Somewhat concerned,0.37512,325,809,0.34173,0.40850
2010,1st Quintile,East,Not concerned at all,0.15688,117,809,0.13181,0.18196
2010,2nd Quintile,West,Very concerned,0.43110,836,1925,0.40897,0.45323
2010,2nd Quintile,West,Somewhat concerned,0.44404,866,1925,0.42184,0.46625
2010,2nd Quintile,West,Not concerned at all,0.12486,223,1925,0.11009,0.13963
2010,2nd Quintile,East,Very concerned,0.46720,487,1068,0.43726,0.49713
2010,2nd Quintile,East,Somewhat concerned,0.43432,475,1068,0.40458,0.46406
2010,2nd Quintile,East,Not concerned at all,0.09848,106,1068,0.08061,0.11636
2010,3rd Quintile,West,Very concerned,0.39036,867,2292,0.37038,0.41033
2010,3rd Quintile,West,Somewhat concerned,0.48162,1126,2292,0.46116,0.50208
2010,3rd Quintile,West,Not concerned at all,0.12802,299,2292,0.11434,0.14170
2010,3rd Quintile,East,Very concerned,0.41787,360,903,0.38569,0.45006
2010,3rd Quintile,East,Somewhat concerned,0.48079,446,903,0.44819,0.51340
2010,3rd Quintile,East,Not concerned at all,0.10133,97,903,0.08164,0.12102
2010,4th Quintile,West,Very concerned,0.37257,1024,2703,0.35434,0.39080
2010,4th Quintile,West,Somewhat concerned,0.46190,1265,2703,0.44310,0.48070
2010,4th Quintile,West,Not concerned at all,0.16553,414,2703,0.15152,0.17954
2010,4th Quintile,East,Very concerned,0.34961,271,756,0.31560,0.38362
2010,4th Quintile,East,Somewhat concerned,0.51344,399,756,0.47779,0.54910
2010,4th Quintile,East,Not concerned at all,0.13695,86,756,0.11242,0.16147
2010,5th Quintile,West,Very concerned,0.27558,988,3774,0.26132,0.28984
2010,5th Quintile,West,Somewhat concerned,0.51762,1976,3774,0.50168,0.53357
2010,5th Quintile,West,Not concerned at all,0.20680,810,3774,0.19387,0.21972
2010,5th Quintile,East,Very concerned,0.27636,167,571,0.23964,0.31307
2010,5th Quintile,East,Somewhat concerned,0.51684,294,571,0.47582,0.55787
2010,5th Quintile,East,Not concerned at all,0.20680,110,571,0.17355,0.24005
2011,1st Quintile,West,Very concerned,0.38829,635,1629,0.36462,0.41197
2011,1st Quintile,West,Somewhat concerned,0.47862,770,1629,0.45435,0.50288
2011,1st Quintile,West,Not concerned at all,0.13309,224,1629,0.11659,0.14959
2011,1st Quintile,East,Very concerned,0.47720,367,840,0.44340,0.51100
2011,1st Quintile,East,Somewhat concerned,0.36672,354,840,0.33412,0.39933
2011,1st Quintile,East,Not concerned at all,0.15608,119,840,0.13152,0.18064
2011,2nd Quintile,West,Very concerned,0.34873,606,1713,0.32616,0.37131
2011,2nd Quintile,West,Somewhat concerned,0.48767,851,1713,0.46399,0.51134
2011,2nd Quintile,West,Not concerned at all,0.16360,256,1713,0.14608,0.18113
2011,2nd Quintile,East,Very concerned,0.42734,404,985,0.39643,0.45825
2011,2nd Quintile,East,Somewhat concerned,0.44863,456,985,0.41756,0.47971
2011,2nd Quintile,East,Not concerned at all,0.12402,125,985,0.10343,0.14462
2011,3rd Quintile,West,Very concerned,0.34025,746,2209,0.32048,0.36001
2011,3rd Quintile,West,Somewhat concerned,0.49874,1087,2209,0.47788,0.51959
2011,3rd Quintile,West,Not concerned at all,0.16102,376,2209,0.14568,0.17635
2011,3rd Quintile,East,Very concerned,0.44469,319,848,0.41122,0.47816
2011,3rd Quintile,East,Somewhat concerned,0.42651,411,848,0.39320,0.45982
2011,3rd Quintile,East,Not concerned at all,0.12880,118,848,0.10624,0.15136
2011,4th Quintile,West,Very concerned,0.34435,853,2576,0.32600,0.36271
2011,4th Quintile,West,Somewhat concerned,0.48417,1280,2576,0.46487,0.50348
2011,4th Quintile,West,Not concerned at all,0.17147,443,2576,0.15691,0.18603
2011,4th Quintile,East,Very concerned,0.28517,214,697,0.25162,0.31871
2011,4th Quintile,East,Somewhat concerned,0.57104,385,697,0.53427,0.60781
2011,4th Quintile,East,Not concerned at all,0.14380,98,697,0.11773,0.16987
2011,5th Quintile,West,Very concerned,0.22592,783,3562,0.21219,0.23966
2011,5th Quintile,West,Somewhat concerned,0.52241,1826,3562,0.50600,0.53882
2011,5th Quintile,West,Not concerned at all,0.25167,953,3562,0.23741,0.26592
2011,5th Quintile,East,Very concerned,0.28755,127,510,0.24823,0.32687
2011,5th Quintile,East,Somewhat concerned,0.52999,269,510,0.48663,0.57335
2011,5th Quintile,East,Not concerned at all,0.18246,114,510,0.14891,0.21601
2012,1st Quintile,West,Very concerned,0.34786,750,2048,0.32723,0.36850
2012,1st Quintile,West,Somewhat concerned,0.46810,929,2048,0.44648,0.48971
2012,1st Quintile,West,Not concerned at all,0.18404,369,2048,0.16725,0.20083
2012,1st Quintile,East,Very concerned,0.44337,434,971,0.41211,0.47464
2012,1st Quintile,East,Somewhat concerned,0.42353,408,971,0.39244,0.45463
2012,1st Quintile,East,Not concerned at all,0.13309,129,971,0.11172,0.15447
2012,2nd Quintile,West,Very concerned,0.34886,775,2215,0.32901,0.36871
2012,2nd Quintile,West,Somewhat concerned,0.48438,1090,2215,0.46356,0.50520
2012,2nd Quintile,West,Not concerned at all,0.16676,350,2215,0.15123,0.18229
2012,2nd Quintile,East,Very concerned,0.41635,390,931,0.38466,0.44803
2012,2nd Quintile,East,Somewhat concerned,0.45264,418,931,0.42065,0.48463
2012,2nd Quintile,East,Not concerned at all,0.13102,123,931,0.10933,0.15270
2012,3rd Quintile,West,Very concerned,0.33055,817,2476,0.31202,0.34909
2012,3rd Quintile,West,Somewhat concerned,0.49732,1237,2476,0.47762,0.51702
2012,3rd Quintile,West,Not concerned at all,0.17213,422,2476,0.15725,0.18700
2012,3rd Quintile,East,Very concerned,0.40520,381,986,0.37454,0.43586
2012,3rd Quintile,East,Somewhat concerned,0.42333,444,986,0.39248,0.45419
2012,3rd Quintile,East,Not concerned at all,0.17146,161,986,0.14793,0.19500
2012,4th Quintile,West,Very concerned,0.28076,779,2964,0.26458,0.29694
2012,4th Quintile,West,Somewhat concerned,0.51798,1555,2964,0.49999,0.53597
2012,4th Quintile,West,Not concerned at all,0.20126,630,2964,0.18683,0.21570
2012,4th Quintile,East,Very concerned,0.29371,229,828,0.26267,0.32476
2012,4th Quintile,East,Somewhat concerned,0.56220,470,828,0.52839,0.59602
2012,4th Quintile,East,Not concerned at all,0.14408,129,828,0.12015,0.16802
2012,5th Quintile,West,Very concerned,0.20461,776,3834,0.19184,0.21738
2012,5th Quintile,West,Somewhat concerned,0.49816,1939,3834,0.48233,0.51399
2012,5th Quintile,West,Not concerned at all,0.29723,1119,3834,0.28276,0.31170
2012,5th Quintile,East,Very concerned,0.30695,181,688,0.27246,0.34144
2012,5th Quintile,East,Somewhat concerned,0.52414,372,688,0.48680,0.56149
2012,5th Quintile,East,Not concerned at all,0.16891,135,688,0.14089,0.19692
2013,1st Quintile,West,Very concerned,0.34875,763,2062,0.32817,0.36932
2013,1st Quintile,West,Somewhat concerned,0.48095,956,2062,0.45938,0.50252
2013,1st Quintile,West,Not concerned at all,0.17030,343,2062,0.15407,0.18653
2013,1st Quintile,East,Very concerned,0.44996,434,1019,0.41940,0.48052
2013,1st Quintile,East,Somewhat concerned,0.41055,444,1019,0.38033,0.44077
2013,1st Quintile,East,Not concerned at all,0.13949,141,1019,0.11821,0.16077
2013,2nd Quintile,West,Very concerned,0.32772,797,2310,0.30857,0.34686
2013,2nd Quintile,West,Somewhat concerned,0.48499,1121,2310,0.46461,0.50538
2013,2nd Quintile,West,Not concerned at all,0.18729,392,2310,0.17138,0.20321
2013,2nd Quintile,East,Very concerned,0.42407,440,1114,0.39503,0.45310
2013,2nd Quintile,East,Somewhat concerned,0.45417,526,1114,0.42492,0.48342
2013,2nd Quintile,East,Not concerned at all,0.12176,148,1114,0.10255,0.14097
2013,3rd Quintile,West,Very concerned,0.33360,870,2643,0.31562,0.35158
2013,3rd Quintile,West,Somewhat concerned,0.48929,1292,2643,0.47023,0.50835
2013,3rd Quintile,West,Not concerned at all,0.17711,481,2643,0.16255,0.19167
2013,3rd Quintile,East,Very concerned,0.37583,346,933,0.34473,0.40692
2013,3rd Quintile,East,Somewhat concerned,0.50324,477,933,0.47114,0.53534
2013,3rd Quintile,East,Not concerned at all,0.12093,110,933,0.10000,0.14187
2013,4th Quintile,West,Very concerned,0.28146,879,3125,0.26569,0.29723
2013,4th Quintile,West,Somewhat concerned,0.50090,1590,3125,0.48337,0.51843
2013,4th Quintile,West,Not concerned at all,0.21764,656,3125,0.20317,0.23211
2013,4th Quintile,East,Very concerned,0.28063,240,779,0.24906,0.31220
2013,4th Quintile,East,Somewhat concerned,0.55590,414,779,0.52099,0.59082
2013,4th Quintile,East,Not concerned at all,0.16347,125,779,0.13748,0.18945
2013,5th Quintile,West,Very concerned,0.19913,828,4187,0.18703,0.21123
2013,5th Quintile,West,Somewhat concerned,0.51400,2176,4187,0.49886,0.52914
2013,5th Quintile,West,Not concerned at all,0.28687,1183,4187,0.27317,0.30057
2013,5th Quintile,East,Very concerned,0.28730,158,590,0.25076,0.32385
2013,5th Quintile,East,Somewhat concerned,0.50368,304,590,0.46330,0.54406
2013,5th Quintile,East,Not concerned at all,0.20902,128,590,0.17618,0.24186
2014,1st Quintile,West,Very concerned,0.34821,1557,4351,0.33406,0.36237
2014,1st Quintile,West,Somewhat concerned,0.46171,1993,4351,0.44690,0.47653
2014,1st Quintile,West,Not concerned at all,0.19008,801,4351,0.17842,0.20174
2014,1st Quintile,East,Very concerned,0.36399,528,1427,0.33901,0.38896
2014,1st Quintile,East,Somewhat concerned,0.45799,661,1427,0.43213,0.48385
2014,1st Quintile,East,Not concerned at all,0.17803,238,1427,0.15817,0.19788
2014,2nd Quintile,West,Very concerned,0.35071,1340,4085,0.33607,0.36534
2014,2nd Quintile,West,Somewhat concerned,0.45658,1992,4085,0.44130,0.47186
2014,2nd Quintile,West,Not concerned at all,0.19271,753,4085,0.18061,0.20481
2014,2nd Quintile,East,Very concerned,0.46926,569,1389,0.44300,0.49551
2014,2nd Quintile,East,Somewhat concerned,0.41025,633,1389,0.38437,0.43613
2014,2nd Quintile,East,Not concerned at all,0.12049,187,1389,0.10337,0.13762
2014,3rd Quintile,West,Very concerned,0.34187,1279,3972,0.32712,0.35663
2014,3rd Quintile,West,Somewhat concerned,0.48379,1956,3972,0.46825,0.49933
2014,3rd Quintile,West,Not concerned at all,0.17434,737,3972,0.16254,0.18614
2014,3rd Quintile,East,Very concerned,0.40419,418,1172,0.37608,0.43230
2014,3rd Quintile,East,Somewhat concerned,0.46654,565,1172,0.43797,0.49512
2014,3rd Quintile,East,Not concerned at all,0.12927,189,1172,0.11005,0.14848
2014,4th Quintile,West,Very concerned,0.28947,1214,4226,0.27580,0.30315
2014,4th Quintile,West,Somewhat concerned,0.50641,2135,4226,0.49133,0.52148
2014,4th Quintile,West,Not concerned at all,0.20412,877,4226,0.19197,0.21627
2014,4th Quintile,East,Very concerned,0.32313,302,922,0.29293,0.35334
2014,4th Quintile,East,Somewhat concerned,0.54403,466,922,0.51187,0.57620
2014,4th Quintile,East,Not concerned at all,0.13283,154,922,0.11092,0.15475
2014,5th Quintile,West,Very concerned,0.21549,1029,4746,0.20379,0.22719
2014,5th Quintile,West,Somewhat concerned,0.52661,2453,4746,0.51240,0.54081
2014,5th Quintile,West,Not concerned at all,0.25790,1264,4746,0.24545,0.27035
2014,5th Quintile,East,Very concerned,0.30977,196,649,0.27417,0.34538
2014,5th Quintile,East,Somewhat concerned,0.46829,332,649,0.42987,0.50671
2014,5th Quintile,East,Not concerned at all,0.22194,121,649,0.18994,0.25393
2015,1st Quintile,West,Very concerned,0.38488,1496,3746,0.36929,0.40046
2015,1st Quintile,West,Somewhat concerned,0.44962,1684,3746,0.43369,0.46555
2015,1st Quintile,West,Not concerned at all,0.16550,566,3746,0.15360,0.17741
2015,1st Quintile,East,Very concerned,0.46498,576,1288,0.43772,0.49223
2015,1st Quintile,East,Somewhat concerned,0.39087,523,1288,0.36421,0.41753
2015,1st Quintile,East,Not concerned at all,0.14416,189,1288,0.12497,0.16335
2015,2nd Quintile,West,Very concerned,0.40945,1377,3724,0.39365,0.42524
2015,2nd Quintile,West,Somewhat concerned,0.43818,1740,3724,0.42224,0.45412
2015,2nd Quintile,West,Not concerned at all,0.15237,607,3724,0.14083,0.16392
2015,2nd Quintile,East,Very concerned,0.52688,700,1474,0.50139,0.55238
2015,2nd Quintile,East,Somewhat concerned,0.38577,613,1474,0.36091,0.41063
2015,2nd Quintile,East,Not concerned at all,0.08734,161,1474,0.07293,0.10176
2015,3rd Quintile,West,Very concerned,0.39957,1345,3773,0.38394,0.41520
2015,3rd Quintile,West,Somewhat concerned,0.45452,1820,3773,0.43863,0.47041
2015,3rd Quintile,West,Not concerned at all,0.14591,608,3773,0.13464,0.15717
2015,3rd Quintile,East,Very concerned,0.46677,459,1041,0.43645,0.49709
2015,3rd Quintile,East,Somewhat concerned,0.43185,443,1041,0.40175,0.46196
2015,3rd Quintile,East,Not concerned at all,0.10137,139,1041,0.08303,0.11972
2015,4th Quintile,West,Very concerned,0.35578,1271,3920,0.34079,0.37076
2015,4th Quintile,West,Somewhat concerned,0.47158,1959,3920,0.45595,0.48721
2015,4th Quintile,West,Not concerned at all,0.17264,690,3920,0.16081,0.18448
2015,4th Quintile,East,Very concerned,0.44174,332,812,0.40756,0.47592
2015,4th Quintile,East,Somewhat concerned,0.42264,368,812,0.38864,0.45663
2015,4th Quintile,East,Not concerned at all,0.13563,112,812,0.11206,0.15919
2015,5th Quintile,West,Very concerned,0.26942,1197,4486,0.25643,0.28240
2015,5th Quintile,West,Somewhat concerned,0.49758,2268,4486,0.48294,0.51221
2015,5th Quintile,West,Not concerned at all,0.23300,1021,4486,0.22063,0.24538
2015,5th Quintile,East,Very concerned,0.33088,192,604,0.29332,0.36844
2015,5th Quintile,East,Somewhat concerned,0.50830,298,604,0.46839,0.54820
2015,5th Quintile,East,Not concerned at all,0.16082,114,604,0.13150,0.19014
2016,1st Quintile,West,Very concerned,0.48225,1851,3713,0.46618,0.49833
2016,1st Quintile,West,Somewhat concerned,0.38502,1415,3713,0.36937,0.40067
2016,1st Quintile,West,Not concerned at all,0.13273,447,3713,0.12181,0.14364
2016,1st Quintile,East,Very concerned,0.53366,680,1257,0.50607,0.56125
2016,1st Quintile,East,Somewhat concerned,0.37485,449,1257,0.34808,0.40162
2016,1st Quintile,East,Not concerned at all,0.09149,128,1257,0.07554,0.10743
2016,2nd Quintile,West,Very concerned,0.51160,1784,3696,0.49549,0.52772
2016,2nd Quintile,West,Somewhat concerned,0.37721,1457,3696,0.36158,0.39284
2016,2nd Quintile,West,Not concerned at all,0.11119,455,3696,0.10105,0.12132
2016,2nd Quintile,East,Very concerned,0.61536,783,1342,0.58932,0.64140
2016,2nd Quintile,East,Somewhat concerned,0.29582,448,1342,0.27139,0.32025
2016,2nd Quintile,East,Not concerned at all,0.08882,111,1342,0.07359,0.10405
2016,3rd Quintile,West,Very concerned,0.48140,1675,3529,0.46491,0.49788
2016,3rd Quintile,West,Somewhat concerned,0.41324,1463,3529,0.39699,0.42949
2016,3rd Quintile,West,Not concerned at all,0.10537,391,3529,0.09524,0.11550
2016,3rd Quintile,East,Very concerned,0.63045,616,1059,0.60136,0.65953
2016,3rd Quintile,East,Somewhat concerned,0.30989,367,1059,0.28202,0.33776
2016,3rd Quintile,East,Not concerned at all,0.05966,76,1059,0.04539,0.07393
2016,4th Quintile,West,Very concerned,0.45429,1682,3818,0.43849,0.47008
2016,4th Quintile,West,Somewhat concerned,0.41894,1626,3818,0.40329,0.43459
2016,4th Quintile,West,Not concerned at all,0.12678,510,3818,0.11622,0.13733
2016,4th Quintile,East,Very concerned,0.49110,382,790,0.45622,0.52599
2016,4th Quintile,East,Somewhat concerned,0.44227,347,790,0.40761,0.47692
2016,4th Quintile,East,Not concerned at all,0.06663,61,790,0.04923,0.08403
2016,5th Quintile,West,Very concerned,0.36824,1567,4291,0.35380,0.38267
2016,5th Quintile,West,Somewhat concerned,0.47474,2034,4291,0.45980,0.48968
2016,5th Quintile,West,Not concerned at all,0.15702,690,4291,0.14613,0.16791
2016,5th Quintile,East,Very concerned,0.42977,225,560,0.38873,0.47080
2016,5th Quintile,East,Somewhat concerned,0.45986,256,560,0.41854,0.50117
2016,5th Quintile,East,Not concerned at all,0.11038,79,560,0.08440,0.13635
2017,1st Quintile,West,Very concerned,0.49391,1675,3459,0.47725,0.51058
2017,1st Quintile,West,Somewhat concerned,0.38206,1348,3459,0.36586,0.39825
2017,1st Quintile,West,Not concerned at all,0.12403,436,3459,0.11304,0.13502
2017,1st Quintile,East,Very concerned,0.56434,696,1207,0.53635,0.59232
2017,1st Quintile,East,Somewhat concerned,0.33381,410,1207,0.30720,0.36043
2017,1st Quintile,East,Not concerned at all,0.10185,101,1207,0.08478,0.11892
2017,2nd Quintile,West,Very concerned,0.47823,1600,3496,0.46167,0.49480
2017,2nd Quintile,West,Somewhat concerned,0.40680,1453,3496,0.39052,0.42309
2017,2nd Quintile,West,Not concerned at all,0.11496,443,3496,0.10439,0.12554
2017,2nd Quintile,East,Very concerned,0.56844,703,1263,0.54112,0.59577
2017,2nd Quintile,East,Somewhat concerned,0.32683,418,1263,0.30095,0.35271
2017,2nd Quintile,East,Not concerned at all,0.10473,142,1263,0.08784,0.12163
2017,3rd Quintile,West,Very concerned,0.48413,1529,3394,0.46732,0.50095
2017,3rd Quintile,West,Somewhat concerned,0.38907,1431,3394,0.37266,0.40547
2017,3rd Quintile,West,Not concerned at all,0.12680,434,3394,0.11560,0.13800
2017,3rd Quintile,East,Very concerned,0.58415,531,994,0.55350,0.61481
2017,3rd Quintile,East,Somewhat concerned,0.32227,374,994,0.29320,0.35133
2017,3rd Quintile,East,Not concerned at all,0.09358,89,994,0.07547,0.11170
2017,4th Quintile,West,Very concerned,0.43070,1508,3637,0.41460,0.44679
2017,4th Quintile,West,Somewhat concerned,0.44178,1601,3637,0.42564,0.45792
2017,4th Quintile,West,Not concerned at all,0.12753,528,3637,0.11668,0.13837
2017,4th Quintile,East,Very concerned,0.52900,343,707,0.49218,0.56582
2017,4th Quintile,East,Somewhat concerned,0.39400,299,707,0.35795,0.43004
2017,4th Quintile,East,Not concerned at all,0.07700,65,707,0.05734,0.09667
2017,5th Quintile,West,Very concerned,0.35141,1309,3974,0.33657,0.36626
2017,5th Quintile,West,Somewhat concerned,0.46753,1929,3974,0.45201,0.48304
2017,5th Quintile,West,Not concerned at all,0.18106,736,3974,0.16908,0.19303
2017,5th Quintile,East,Very concerned,0.43787,227,569,0.39707,0.47867
2017,5th Quintile,East,Somewhat concerned,0.43444,259,569,0.39367,0.47520
2017,5th Quintile,East,Not concerned at all,0.12769,83,569,0.10024,0.15513
2018,1st Quintile,West,Very concerned,0.38899,1342,3444,0.37271,0.40528
2018,1st Quintile,West,Somewhat concerned,0.43864,1476,3444,0.42207,0.45522
2018,1st Quintile,West,Not concerned at all,0.17237,626,3444,0.15975,0.18498
2018,1st Quintile,East,Very concerned,0.46855,612,1269,0.44108,0.49601
2018,1st Quintile,East,Somewhat concerned,0.38701,485,1269,0.36020,0.41382
2018,1st Quintile,East,Not concerned at all,0.14444,172,1269,0.12509,0.16379
2018,2nd Quintile,West,Very concerned,0.41713,1488,3690,0.40122,0.43304
