"year","hhtyp","quintil","mean","median","n","lower_confidence","upper_confidence"
"2008","Alleinerziehende","2","452.66","428","291","434.7","470.62"
"2008","Alleinerziehende","3","556.41","476","165","524.5","588.32"
"2008","Alleinerziehende","4","543.31","507.5","96","508.33","578.29"
"2008","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","",""
"2008","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","505.72","494.5","1095","496.38","515.06"
"2008","Paar mit Kind(ern)","2","526.25","499.5","1026","515.94","536.56"
"2008","Paar mit Kind(ern)","3","576.19","526","971","562.23","590.15"
"2008","Paar mit Kind(ern)","4","640.34","592.5","695","617.4","663.28"
"2008","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","956.7","870","333","908.53","1004.87"
"2008","Sonstige","1 Einkommensschwächstes Quintil","442.48","382.5","76","401.74","483.22"
"2008","Sonstige","2","559.15","505","31","507.1","611.2"
"2008","Sonstige","3","554.26","508","35","514.24","594.28"
"2008","Sonstige","4","","","","",""
"2008","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2009","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","372.96","365.5","426","361.32","384.6"
"2009","(Ehe-)Paar ohne Kind(er)","2","416.17","380.5","510","404.26","428.08"
"2009","(Ehe-)Paar ohne Kind(er)","3","437.35","424","600","426.52","448.18"
"2009","(Ehe-)Paar ohne Kind(er)","4","513.2","489.5","728","501.17","525.23"
"2009","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","673.75","625.5","632","652.37","695.13"
"2009","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","287.5","277.5","457","278.76","296.24"
"2009","1-Pers.- Haushalt","2","346.93","339.5","353","336.06","357.8"
"2009","1-Pers.- Haushalt","3","368.06","355","353","356.35","379.77"
"2009","1-Pers.- Haushalt","4","428.2","400.5","433","414.88","441.52"
"2009","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","540.09","492.5","247","506.15","574.03"
"2009","Alleinerziehende","1 Einkommensschwächstes Quintil","413.98","389.5","516","401.72","426.24"
"2009","Alleinerziehende","2","472.69","441","254","454.23","491.15"
"2009","Alleinerziehende","3","518.26","445","156","489.38","547.14"
"2009","Alleinerziehende","4","599.11","534","105","560.49","637.73"
"2009","Alleinerziehende","5 Einkommensstärkstes Quintil","602.75","527.5","35","516.75","688.75"
"2009","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","470.91","469","1006","462.41","479.41"
"2009","Paar mit Kind(ern)","2","558.34","515.5","930","545.47","571.21"
"2009","Paar mit Kind(ern)","3","567.52","515","854","554.4","580.64"
"2009","Paar mit Kind(ern)","4","682.89","629.5","624","658.37","707.41"
"2009","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","943.2","848","358","878.24","1008.16"
"2009","Sonstige","1 Einkommensschwächstes Quintil","512.6","423.5","51","417.87","607.33"
"2009","Sonstige","2","","","","",""
"2009","Sonstige","3","","","","",""
"2009","Sonstige","4","","","","",""
"2009","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2010","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","377.14","353","322","364.27","390.01"
"2010","(Ehe-)Paar ohne Kind(er)","2","401.3","392","442","390.52","412.08"
"2010","(Ehe-)Paar ohne Kind(er)","3","448.39","432.5","606","437.83","458.95"
"2010","(Ehe-)Paar ohne Kind(er)","4","523.86","478.5","698","511.12","536.6"
"2010","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","691.45","659","664","668.64","714.26"
"2010","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","290.99","279.5","394","279.93","302.05"
"2010","1-Pers.- Haushalt","2","347.57","328.5","333","336.46","358.68"
"2010","1-Pers.- Haushalt","3","385.51","372","314","372.39","398.63"
"2010","1-Pers.- Haushalt","4","428.39","409.5","402","415.46","441.32"
"2010","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","539.5","477.5","251","506.63","572.37"
"2010","Alleinerziehende","1 Einkommensschwächstes Quintil","422.7","404.5","1733","416.33","429.07"
"2010","Alleinerziehende","2","468.17","449","1070","458.32","478.02"
"2010","Alleinerziehende","3","488.63","463.5","450","474.87","502.39"
"2010","Alleinerziehende","4","555.39","537.5","270","532.72","578.06"
"2010","Alleinerziehende","5 Einkommensstärkstes Quintil","682.01","677.5","86","611.56","752.46"
"2010","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","488.52","479.5","3386","483.3","493.74"
"2010","Paar mit Kind(ern)","2","546.7","513","2749","539.16","554.24"
"2010","Paar mit Kind(ern)","3","555.39","537.5","1696","544.76","566.02"
"2010","Paar mit Kind(ern)","4","637.23","603","1367","624.26","650.2"
"2010","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","882.63","827.5","800","847.68","917.58"
"2010","Sonstige","1 Einkommensschwächstes Quintil","451.09","410","78","423.96","478.22"
"2010","Sonstige","2","518.16","575","61","463.23","573.09"
"2010","Sonstige","3","560.48","537.5","37","501.4","619.56"
"2010","Sonstige","4","","","","",""
"2010","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2011","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","375.06","361","488","364.58","385.54"
"2011","(Ehe-)Paar ohne Kind(er)","2","409.79","403.5","536","400.6","418.98"
"2011","(Ehe-)Paar ohne Kind(er)","3","463.22","442","774","453.04","473.4"
"2011","(Ehe-)Paar ohne Kind(er)","4","515.82","499.5","870","504.27","527.37"
"2011","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","677.41","648.5","836","658.58","696.24"
"2011","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","291.31","279.5","579","282.76","299.86"
"2011","1-Pers.- Haushalt","2","357.09","347.5","460","346.93","367.25"
"2011","1-Pers.- Haushalt","3","384.81","369","423","373.65","395.97"
"2011","1-Pers.- Haushalt","4","421.39","404.5","502","409.48","433.3"
"2011","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","538.75","481","327","511.9","565.6"
"2011","Alleinerziehende","1 Einkommensschwächstes Quintil","426.7","403.5","1998","420.29","433.11"
"2011","Alleinerziehende","2","462.87","439","1338","456.11","469.63"
"2011","Alleinerziehende","3","518.9","470.5","600","505.14","532.66"
"2011","Alleinerziehende","4","568.39","524.5","391","546.71","590.07"
"2011","Alleinerziehende","5 Einkommensstärkstes Quintil","722.79","710","128","664.95","780.63"
"2011","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","500.95","479.5","2993","495.21","506.69"
"2011","Paar mit Kind(ern)","2","529.27","513.5","2726","522.57","535.97"
"2011","Paar mit Kind(ern)","3","571.02","542.5","1912","561.13","580.91"
"2011","Paar mit Kind(ern)","4","649.01","619","1591","635.6","662.42"
"2011","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","888.57","845","982","855.57","921.57"
"2011","Sonstige","1 Einkommensschwächstes Quintil","493.28","470.5","121","457.43","529.13"
"2011","Sonstige","2","597.22","454.5","80","524.49","669.95"
"2011","Sonstige","3","518.91","490","51","474.22","563.6"
"2011","Sonstige","4","","","","",""
"2011","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2012","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","396.55","383.5","460","385.96","407.14"
"2012","(Ehe-)Paar ohne Kind(er)","2","416.71","399","470","404.68","428.74"
"2012","(Ehe-)Paar ohne Kind(er)","3","452.5","437.5","756","442.98","462.02"
"2012","(Ehe-)Paar ohne Kind(er)","4","505.91","499.5","908","494.69","517.13"
"2012","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","677.04","640.5","926","657.93","696.15"
"2012","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","290.17","283.5","601","282.27","298.07"
"2012","1-Pers.- Haushalt","2","351.16","334.5","448","340.66","361.66"
"2012","1-Pers.- Haushalt","3","373.17","359.5","450","362.66","383.68"
"2012","1-Pers.- Haushalt","4","440.92","424","570","429.57","452.27"
"2012","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","538.76","488","366","514.51","563.01"
"2012","Alleinerziehende","1 Einkommensschwächstes Quintil","436.13","427.5","1637","429.99","442.27"
"2012","Alleinerziehende","2","473.57","451.5","1422","465.72","481.42"
"2012","Alleinerziehende","3","483.01","458","598","470.01","496.01"
"2012","Alleinerziehende","4","560.39","516.5","414","539.02","581.76"
"2012","Alleinerziehende","5 Einkommensstärkstes Quintil","670.06","608","140","623.85","716.27"
"2012","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","518.95","499.5","2392","512.7","525.2"
"2012","Paar mit Kind(ern)","2","542.38","518","2499","534.56","550.2"
"2012","Paar mit Kind(ern)","3","571.78","540.5","2038","563.84","579.72"
"2012","Paar mit Kind(ern)","4","681.08","648.5","1468","667.54","694.62"
"2012","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","897.44","812.5","987","863.67","931.21"
"2012","Sonstige","1 Einkommensschwächstes Quintil","481","502","116","455.57","506.43"
"2012","Sonstige","2","502.74","430","56","454.02","551.46"
"2012","Sonstige","3","619.73","640","62","525.8","713.66"
"2012","Sonstige","4","775.2","790","37","674.83","875.57"
"2012","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2013","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","376.73","364.5","596","367.94","385.52"
"2013","(Ehe-)Paar ohne Kind(er)","2","419.68","410.5","562","409.7","429.66"
"2013","(Ehe-)Paar ohne Kind(er)","3","461.77","449.5","810","452.38","471.16"
"2013","(Ehe-)Paar ohne Kind(er)","4","518.54","489.5","1002","507.23","529.85"
"2013","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","708.04","663.5","1034","690.33","725.75"
"2013","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","294.23","287.5","668","287","301.46"
"2013","1-Pers.- Haushalt","2","356.08","337","456","342.8","369.36"
"2013","1-Pers.- Haushalt","3","385.32","374.5","452","374.4","396.24"
"2013","1-Pers.- Haushalt","4","434.37","414","596","423.43","445.31"
"2013","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","541.82","491.5","441","520.7","562.94"
"2013","Alleinerziehende","1 Einkommensschwächstes Quintil","441.63","434.5","1709","435.16","448.1"
"2013","Alleinerziehende","2","479.33","449","1523","471.34","487.32"
"2013","Alleinerziehende","3","506.62","492.5","686","494.01","519.23"
"2013","Alleinerziehende","4","576.15","545.5","408","556.51","595.79"
"2013","Alleinerziehende","5 Einkommensstärkstes Quintil","748.05","678.5","126","694.16","801.94"
"2013","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","531.19","509.5","3412","525.02","537.36"
"2013","Paar mit Kind(ern)","2","564.16","529","3306","557.64","570.68"
"2013","Paar mit Kind(ern)","3","582.01","562","2454","574.36","589.66"
"2013","Paar mit Kind(ern)","4","656.41","619","2016","644.98","667.84"
"2013","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","892.21","797.5","1233","860.96","923.46"
"2013","Sonstige","1 Einkommensschwächstes Quintil","545","517.5","481","521.99","568.01"
"2013","Sonstige","2","577.97","537.5","279","535","620.94"
"2013","Sonstige","3","675.72","635","158","634.55","716.89"
"2013","Sonstige","4","579.02","545","147","517.02","641.02"
"2013","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2014","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","349.36","349.5","484","337.4","361.32"
"2014","(Ehe-)Paar ohne Kind(er)","2","382.33","398","480","369.54","395.12"
"2014","(Ehe-)Paar ohne Kind(er)","3","411.28","399","732","399.84","422.72"
"2014","(Ehe-)Paar ohne Kind(er)","4","478.81","444.5","976","467.12","490.5"
"2014","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","667.43","629","1052","648.66","686.2"
"2014","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","261.48","254.5","564","253.43","269.53"
"2014","1-Pers.- Haushalt","2","320.59","303","432","309.32","331.86"
"2014","1-Pers.- Haushalt","3","349.76","334.5","411","338.03","361.49"
"2014","1-Pers.- Haushalt","4","394.51","384.5","558","382.11","406.91"
"2014","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","519.54","472","439","496.48","542.6"
"2014","Alleinerziehende","1 Einkommensschwächstes Quintil","402.67","374.5","1277","392.61","412.73"
"2014","Alleinerziehende","2","424.81","402.5","1205","415.66","433.96"
"2014","Alleinerziehende","3","477.22","448.5","599","461.62","492.82"
"2014","Alleinerziehende","4","514.67","500","359","495.09","534.25"
"2014","Alleinerziehende","5 Einkommensstärkstes Quintil","738.67","705","110","676.42","800.92"
"2014","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","486.18","466.5","2373","477.55","494.81"
"2014","Paar mit Kind(ern)","2","490.09","486.5","2763","482.63","497.55"
"2014","Paar mit Kind(ern)","3","563.58","549.5","2121","552.8","574.36"
"2014","Paar mit Kind(ern)","4","624.8","602.5","1855","610.97","638.63"
"2014","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","901.1","778.5","1203","871.59","930.61"
"2014","Sonstige","1 Einkommensschwächstes Quintil","521.02","479.5","356","495.59","546.45"
"2014","Sonstige","2","491.77","501","184","450.49","533.05"
"2014","Sonstige","3","413.24","405","143","382.62","443.86"
"2014","Sonstige","4","580.68","505","113","490.28","671.08"
"2014","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2015","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","349.59","339.5","494","339.45","359.73"
"2015","(Ehe-)Paar ohne Kind(er)","2","428.44","399","422","411.25","445.63"
"2015","(Ehe-)Paar ohne Kind(er)","3","458.31","429.5","794","446.09","470.53"
"2015","(Ehe-)Paar ohne Kind(er)","4","521.18","499.5","990","507.95","534.41"
"2015","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","715.99","646.5","1220","697.27","734.71"
"2015","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","286.48","282.5","561","277.28","295.68"
"2015","1-Pers.- Haushalt","2","337.04","323.5","423","325.12","348.96"
"2015","1-Pers.- Haushalt","3","378.74","366.5","449","365.73","391.75"
"2015","1-Pers.- Haushalt","4","425.91","410.5","592","412.72","439.1"
"2015","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","545.42","497.5","457","521.28","569.56"
"2015","Alleinerziehende","1 Einkommensschwächstes Quintil","429.15","409","1116","419.86","438.44"
"2015","Alleinerziehende","2","465.44","452","1163","455.32","475.56"
"2015","Alleinerziehende","3","493.93","478.5","558","478.5","509.36"
"2015","Alleinerziehende","4","588.81","546.5","382","564.18","613.44"
"2015","Alleinerziehende","5 Einkommensstärkstes Quintil","671.62","582.5","123","605.39","737.85"
"2015","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","507.64","493.5","2633","499.95","515.33"
"2015","Paar mit Kind(ern)","2","554.08","532.5","2678","546.06","562.1"
"2015","Paar mit Kind(ern)","3","597.4","554","2144","587.58","607.22"
"2015","Paar mit Kind(ern)","4","648.15","604","1929","635.34","660.96"
"2015","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","949.99","826.5","1246","919.12","980.86"
"2015","Sonstige","1 Einkommensschwächstes Quintil","536.84","505","391","510.47","563.21"
"2015","Sonstige","2","555.02","583.5","200","523.19","586.85"
"2015","Sonstige","3","555.93","528","159","514.35","597.51"
"2015","Sonstige","4","587.87","565","129","553.5","622.24"
"2015","Sonstige","5 Einkommensstärkstes Quintil","815.86","722.5","42","683.74","947.98"
"2016","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","404.06","374","356","389.96","418.16"
"2016","(Ehe-)Paar ohne Kind(er)","2","458.9","450.5","376","445.47","472.33"
"2016","(Ehe-)Paar ohne Kind(er)","3","486.02","477.5","710","475.05","496.99"
"2016","(Ehe-)Paar ohne Kind(er)","4","533.44","502.5","920","521.62","545.26"
"2016","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","720.05","647.5","1148","703.01","737.09"
"2016","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","312.54","302.5","481","303.72","321.36"
"2016","1-Pers.- Haushalt","2","362.96","343","374","350.51","375.41"
"2016","1-Pers.- Haushalt","3","392.12","379","403","380.27","403.97"
"2016","1-Pers.- Haushalt","4","454.31","424.5","606","440.73","467.89"
"2016","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","538.99","497.5","441","517.52","560.46"
"2016","Alleinerziehende","1 Einkommensschwächstes Quintil","460.67","440.5","894","451.41","469.93"
"2016","Alleinerziehende","2","494.47","469","988","483.24","505.7"
"2016","Alleinerziehende","3","540.3","512.5","536","524.55","556.05"
"2016","Alleinerziehende","4","586.76","548","373","562.93","610.59"
"2016","Alleinerziehende","5 Einkommensstärkstes Quintil","791.93","687.5","123","734.07","849.79"
"2016","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","564.25","531.5","1956","555.43","573.07"
"2016","Paar mit Kind(ern)","2","599.67","549","2264","590.05","609.29"
"2016","Paar mit Kind(ern)","3","632.11","599","1723","621.24","642.98"
"2016","Paar mit Kind(ern)","4","652.76","611","1787","639","666.52"
"2016","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","969.29","843.5","1314","941.03","997.55"
"2016","Sonstige","1 Einkommensschwächstes Quintil","617.24","572.5","320","587.79","646.69"
"2016","Sonstige","2","577.06","596","134","539.69","614.43"
"2016","Sonstige","3","637.39","598","118","552.39","722.39"
"2016","Sonstige","4","606.51","565","87","549.82","663.2"
"2016","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2017","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","402.44","397.5","352","390.57","414.31"
"2017","(Ehe-)Paar ohne Kind(er)","2","449.84","431.5","372","436.36","463.32"
"2017","(Ehe-)Paar ohne Kind(er)","3","480.15","468.5","682","467.69","492.61"
"2017","(Ehe-)Paar ohne Kind(er)","4","535.04","508.5","1026","524.36","545.72"
"2017","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","705.25","648","1450","689.8","720.7"
"2017","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","322.89","319.5","489","314.23","331.55"
"2017","1-Pers.- Haushalt","2","353.19","344.5","429","342.21","364.17"
"2017","1-Pers.- Haushalt","3","402.26","389.5","398","388.84","415.68"
"2017","1-Pers.- Haushalt","4","449.9","429.5","728","439.16","460.64"
"2017","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","567.88","514.5","576","546.59","589.17"
"2017","Alleinerziehende","1 Einkommensschwächstes Quintil","520.3","459","831","507.61","532.99"
"2017","Alleinerziehende","2","518.46","487","910","507.03","529.89"
"2017","Alleinerziehende","3","539.06","518","526","521.81","556.31"
"2017","Alleinerziehende","4","621.97","546","413","598.73","645.21"
"2017","Alleinerziehende","5 Einkommensstärkstes Quintil","785.7","697","179","724.53","846.87"
"2017","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","588.02","548","1699","577.4","598.64"
"2017","Paar mit Kind(ern)","2","614.13","575.5","2005","603.98","624.28"
"2017","Paar mit Kind(ern)","3","616.92","591.5","1946","607.07","626.77"
"2017","Paar mit Kind(ern)","4","661.4","616","1844","649.99","672.81"
"2017","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","931.16","849.5","1519","909.62","952.7"
"2017","Sonstige","1 Einkommensschwächstes Quintil","727.5","684.5","265","672.29","782.71"
"2017","Sonstige","2","572.37","598.5","189","540.56","604.18"
"2017","Sonstige","3","641.71","614","84","599.74","683.68"
"2017","Sonstige","4","558.4","567.5","116","513.53","603.27"
"2017","Sonstige","5 Einkommensstärkstes Quintil","777.2","697.5","52","686.8","867.6"
"2018","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","410.92","388","402","397.87","423.97"
"2018","(Ehe-)Paar ohne Kind(er)","2","460.64","452","340","446.14","475.14"
"2018","(Ehe-)Paar ohne Kind(er)","3","515.59","478.5","668","503.67","527.51"
"2018","(Ehe-)Paar ohne Kind(er)","4","560.38","529","984","549.12","571.64"
"2018","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","728.41","678","1504","713.37","743.45"
"2018","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","313.4","306.5","522","303.53","323.27"
"2018","1-Pers.- Haushalt","2","375.54","362","454","365.03","386.05"
"2018","1-Pers.- Haushalt","3","401.48","389.5","440","385.21","417.75"
"2018","1-Pers.- Haushalt","4","446.47","419.5","775","435.21","457.73"
"2018","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","578.07","529","658","559.04","597.1"
"2018","Alleinerziehende","1 Einkommensschwächstes Quintil","503.79","445.5","748","488.11","519.47"
"2018","Alleinerziehende","2","522.22","499.5","853","510.32","534.12"
"2018","Alleinerziehende","3","533.83","521.5","571","517.86","549.8"
"2018","Alleinerziehende","4","600.96","548","519","582.45","619.47"
"2018","Alleinerziehende","5 Einkommensstärkstes Quintil","722.34","665","162","660.75","783.93"
"2018","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","595.16","559.5","1481","583.65","606.67"
"2018","Paar mit Kind(ern)","2","652.61","620.5","1774","643.18","662.04"
"2018","Paar mit Kind(ern)","3","670.84","619.5","1932","660.37","681.31"
"2018","Paar mit Kind(ern)","4","666.91","628","2038","656.01","677.81"
"2018","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","921.83","866","1501","901.82","941.84"
"2018","Sonstige","1 Einkommensschwächstes Quintil","687.33","660","259","646.06","728.6"
"2018","Sonstige","2","709.34","715","159","665.99","752.69"
"2018","Sonstige","3","663.6","635","137","578.19","749.01"
"2018","Sonstige","4","676.97","573.5","78","602.93","751.01"
"2018","Sonstige","5 Einkommensstärkstes Quintil","787.46","668","69","708.01","866.91"
"2019","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","409.8","379.5","290","390.25","429.35"
"2019","(Ehe-)Paar ohne Kind(er)","2","468.57","451.5","356","456.75","480.39"
"2019","(Ehe-)Paar ohne Kind(er)","3","517.84","490.5","512","503.81","531.87"
"2019","(Ehe-)Paar ohne Kind(er)","4","565.3","549.5","1034","552.88","577.72"
"2019","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","725.52","672.5","1720","707.43","743.61"
"2019","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","318.98","309.5","500","308.73","329.23"
"2019","1-Pers.- Haushalt","2","379.96","364","426","367.56","392.36"
"2019","1-Pers.- Haushalt","3","399.2","389.5","407","386.44","411.96"
"2019","1-Pers.- Haushalt","4","454.15","429","745","442.08","466.22"
"2019","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","583.64","539.5","760","564.36","602.92"
"2019","Alleinerziehende","1 Einkommensschwächstes Quintil","543.06","497","575","525.8","560.32"
"2019","Alleinerziehende","2","538.47","505","725","526.21","550.73"
"2019","Alleinerziehende","3","552.34","537.5","545","535.92","568.76"
"2019","Alleinerziehende","4","609.29","573","519","587.42","631.16"
"2019","Alleinerziehende","5 Einkommensstärkstes Quintil","678.44","645","254","630.71","726.17"
"2019","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","621.86","590","1024","603.54","640.18"
"2019","Paar mit Kind(ern)","2","651.64","617","1361","639.89","663.39"
"2019","Paar mit Kind(ern)","3","633.42","602.5","1475","621.82","645.02"
"2019","Paar mit Kind(ern)","4","725.3","677","1938","714.06","736.54"
"2019","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","970.01","889","1782","945.82","994.2"
"2019","Sonstige","1 Einkommensschwächstes Quintil","515.37","484.5","155","486.33","544.41"
"2019","Sonstige","2","580.22","562.5","138","551.13","609.31"
"2019","Sonstige","3","758.27","814.5","68","704.9","811.64"
"2019","Sonstige","4","709.85","694","118","641.17","778.53"
"2019","Sonstige","5 Einkommensstärkstes Quintil","802.01","743","61","741.07","862.95"
"2020","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","425.29","414","470","411.99","438.59"
"2020","(Ehe-)Paar ohne Kind(er)","2","559.54","494","452","538.54","580.54"
"2020","(Ehe-)Paar ohne Kind(er)","3","501.57","499.5","618","486.04","517.1"
"2020","(Ehe-)Paar ohne Kind(er)","4","568.93","519.5","1220","556.17","581.69"
"2020","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","747.2","681","2044","730.62","763.78"
"2020","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","333.8","319.5","809","324.19","343.41"
"2020","1-Pers.- Haushalt","2","393.11","373.5","649","381.47","404.75"
"2020","1-Pers.- Haushalt","3","415.24","385.5","640","400.48","430"
"2020","1-Pers.- Haushalt","4","465.92","444.5","1004","455.07","476.77"
"2020","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","597.35","539.5","1030","578.15","616.55"
"2020","Alleinerziehende","1 Einkommensschwächstes Quintil","518.75","488.5","973","504.73","532.77"
"2020","Alleinerziehende","2","547.91","514.5","803","536.25","559.57"
"2020","Alleinerziehende","3","571.7","542","588","554.46","588.94"
"2020","Alleinerziehende","4","617.25","565.5","532","594.09","640.41"
"2020","Alleinerziehende","5 Einkommensstärkstes Quintil","734.55","666.5","298","693.44","775.66"
"2020","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","645.37","589","5705","638.33","652.41"
"2020","Paar mit Kind(ern)","2","645.58","619.5","3996","637.82","653.34"
"2020","Paar mit Kind(ern)","3","692.7","658.5","2232","681.73","703.67"
"2020","Paar mit Kind(ern)","4","717.98","685.5","2350","707.11","728.85"
"2020","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","976.36","897.5","1907","952.2","1000.52"
"2020","Sonstige","1 Einkommensschwächstes Quintil","698.17","707.5","866","675.18","721.16"
"2020","Sonstige","2","588.24","615","317","558.34","618.14"
"2020","Sonstige","3","689.79","725","242","641.62","737.96"
"2020","Sonstige","4","628.8","592.5","179","597.3","660.3"
"2020","Sonstige","5 Einkommensstärkstes Quintil","868.16","765","95","797.47","938.85"
