year,age_gr,sex,pli0092_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,66 and older,male,Never,0.64896,1058,1653,0.62594,0.67198
2003,66 and older,female,At least once per week,0.17582,355,1977,0.15903,0.19260
2003,66 and older,female,At least once per month,0.02804,52,1977,0.02076,0.03532
2003,66 and older,female,Seldom,0.06824,136,1977,0.05713,0.07936
2003,66 and older,female,Never,0.72789,1434,1977,0.70827,0.74752
2005,17-29 y.,male,At least once per week,0.48218,908,1818,0.45920,0.50515
2005,17-29 y.,male,At least once per month,0.13002,221,1818,0.11456,0.14549
2005,17-29 y.,male,Seldom,0.21660,385,1818,0.19766,0.23554
2005,17-29 y.,male,Never,0.17120,304,1818,0.15388,0.18852
2005,17-29 y.,female,At least once per week,0.36277,772,1992,0.34165,0.38389
2005,17-29 y.,female,At least once per month,0.12773,246,1992,0.11307,0.14239
2005,17-29 y.,female,Seldom,0.26409,504,1992,0.24473,0.28345
2005,17-29 y.,female,Never,0.24541,470,1992,0.22650,0.26431
2005,30-45 y.,male,At least once per week,0.32684,980,2888,0.30973,0.34395
2005,30-45 y.,male,At least once per month,0.10244,295,2888,0.09138,0.11350
2005,30-45 y.,male,Seldom,0.24558,714,2888,0.22988,0.26129
2005,30-45 y.,male,Never,0.32514,899,2888,0.30805,0.34223
2005,30-45 y.,female,At least once per week,0.35640,1137,3161,0.33970,0.37310
2005,30-45 y.,female,At least once per month,0.08533,255,3161,0.07559,0.09507
2005,30-45 y.,female,Seldom,0.22800,721,3161,0.21338,0.24263
2005,30-45 y.,female,Never,0.33027,1048,3161,0.31387,0.34667
2005,46-65 y.,male,At least once per week,0.25441,971,3410,0.23979,0.26903
2005,46-65 y.,male,At least once per month,0.07275,246,3410,0.06403,0.08147
2005,46-65 y.,male,Seldom,0.19855,700,3410,0.18516,0.21194
2005,46-65 y.,male,Never,0.47429,1493,3410,0.45753,0.49105
2005,46-65 y.,female,At least once per week,0.31781,1240,3562,0.30252,0.33311
2005,46-65 y.,female,At least once per month,0.06287,211,3562,0.05490,0.07085
2005,46-65 y.,female,Seldom,0.16250,575,3562,0.15038,0.17461
2005,46-65 y.,female,Never,0.45682,1536,3562,0.44045,0.47318
2005,66 and older,male,At least once per week,0.19454,358,1719,0.17583,0.21326
2005,66 and older,male,At least once per month,0.04104,73,1719,0.03165,0.05042
2005,66 and older,male,Seldom,0.09191,152,1719,0.07825,0.10558
2005,66 and older,male,Never,0.67251,1136,1719,0.65031,0.69470
2005,66 and older,female,At least once per week,0.17843,385,2009,0.16168,0.19517
2005,66 and older,female,At least once per month,0.03059,71,2009,0.02306,0.03813
2005,66 and older,female,Seldom,0.05276,115,2009,0.04299,0.06254
2005,66 and older,female,Never,0.73821,1438,2009,0.71899,0.75744
2007,17-29 y.,male,At least once per week,0.47421,778,1622,0.44990,0.49852
2007,17-29 y.,male,At least once per month,0.12365,205,1622,0.10763,0.13968
2007,17-29 y.,male,Seldom,0.20851,335,1622,0.18874,0.22829
2007,17-29 y.,male,Never,0.19362,304,1622,0.17439,0.21286
2007,17-29 y.,female,At least once per week,0.36485,693,1764,0.34238,0.38732
2007,17-29 y.,female,At least once per month,0.11832,205,1764,0.10325,0.13340
2007,17-29 y.,female,Seldom,0.23140,394,1764,0.21172,0.25109
2007,17-29 y.,female,Never,0.28543,472,1764,0.26435,0.30651
2007,30-45 y.,male,At least once per week,0.36078,968,2702,0.34267,0.37889
2007,30-45 y.,male,At least once per month,0.09434,252,2702,0.08332,0.10536
2007,30-45 y.,male,Seldom,0.24607,669,2702,0.22983,0.26232
2007,30-45 y.,male,Never,0.29881,813,2702,0.28155,0.31607
2007,30-45 y.,female,At least once per week,0.39304,1167,2991,0.37553,0.41055
2007,30-45 y.,female,At least once per month,0.07967,243,2991,0.06996,0.08937
2007,30-45 y.,female,Seldom,0.21339,636,2991,0.19870,0.22807
2007,30-45 y.,female,Never,0.31391,945,2991,0.29727,0.33054
2007,46-65 y.,male,At least once per week,0.28247,1045,3379,0.26729,0.29766
2007,46-65 y.,male,At least once per month,0.07237,253,3379,0.06363,0.08111
2007,46-65 y.,male,Seldom,0.19518,658,3379,0.18181,0.20854
2007,46-65 y.,male,Never,0.44998,1423,3379,0.43320,0.46676
2007,46-65 y.,female,At least once per week,0.36465,1424,3641,0.34901,0.38029
2007,46-65 y.,female,At least once per month,0.04685,202,3641,0.03999,0.05372
2007,46-65 y.,female,Seldom,0.16968,585,3641,0.15748,0.18187
2007,46-65 y.,female,Never,0.41882,1430,3641,0.40279,0.43485
2007,66 and older,male,At least once per week,0.23328,485,2018,0.21482,0.25174
2007,66 and older,male,At least once per month,0.03465,72,2018,0.02667,0.04263
2007,66 and older,male,Seldom,0.09275,194,2018,0.08009,0.10541
2007,66 and older,male,Never,0.63932,1267,2018,0.61836,0.66028
2007,66 and older,female,At least once per week,0.22640,556,2273,0.20919,0.24360
2007,66 and older,female,At least once per month,0.02577,66,2273,0.01925,0.03228
2007,66 and older,female,Seldom,0.06633,158,2273,0.05610,0.07656
2007,66 and older,female,Never,0.68151,1493,2273,0.66235,0.70067
2008,17-29 y.,male,At least once per week,0.53611,825,1502,0.51089,0.56134
2008,17-29 y.,male,At least once per month,0.11403,162,1502,0.09795,0.13011
2008,17-29 y.,male,Seldom,0.17767,271,1502,0.15833,0.19701
2008,17-29 y.,male,Never,0.17218,244,1502,0.15308,0.19128
2008,17-29 y.,female,At least once per week,0.44682,747,1635,0.42271,0.47092
2008,17-29 y.,female,At least once per month,0.11550,191,1635,0.10000,0.13100
2008,17-29 y.,female,Seldom,0.23777,368,1635,0.21713,0.25841
2008,17-29 y.,female,Never,0.19991,329,1635,0.18052,0.21930
2008,30-45 y.,male,At least once per week,0.40573,991,2455,0.38630,0.42516
2008,30-45 y.,male,At least once per month,0.11223,267,2455,0.09974,0.12472
2008,30-45 y.,male,Seldom,0.24416,603,2455,0.22716,0.26116
2008,30-45 y.,male,Never,0.23788,594,2455,0.22103,0.25472
2008,30-45 y.,female,At least once per week,0.43437,1159,2689,0.41563,0.45311
2008,30-45 y.,female,At least once per month,0.09147,244,2689,0.08057,0.10236
2008,30-45 y.,female,Seldom,0.21995,607,2689,0.20429,0.23561
2008,30-45 y.,female,Never,0.25421,679,2689,0.23775,0.27067
2008,46-65 y.,male,At least once per week,0.34184,1157,3179,0.32535,0.35833
2008,46-65 y.,male,At least once per month,0.07581,252,3179,0.06661,0.08501
2008,46-65 y.,male,Seldom,0.22607,720,3179,0.21152,0.24061
2008,46-65 y.,male,Never,0.35629,1050,3179,0.33964,0.37294
2008,46-65 y.,female,At least once per week,0.41845,1582,3484,0.40207,0.43484
2008,46-65 y.,female,At least once per month,0.06143,221,3484,0.05346,0.06941
2008,46-65 y.,female,Seldom,0.18204,617,3484,0.16923,0.19486
2008,46-65 y.,female,Never,0.33807,1064,3484,0.32236,0.35378
2008,66 and older,male,At least once per week,0.30324,632,2021,0.28319,0.32328
2008,66 and older,male,At least once per month,0.03856,77,2021,0.03016,0.04696
2008,66 and older,male,Seldom,0.13711,274,2021,0.12211,0.15211
2008,66 and older,male,Never,0.52109,1038,2021,0.49931,0.54288
2008,66 and older,female,At least once per week,0.27653,674,2245,0.25803,0.29504
2008,66 and older,female,At least once per month,0.02789,65,2245,0.02107,0.03470
2008,66 and older,female,Seldom,0.08428,185,2245,0.07279,0.09578
2008,66 and older,female,Never,0.61130,1321,2245,0.59113,0.63146
2009,17-29 y.,male,At least once per week,0.49480,684,1389,0.46850,0.52111
2009,17-29 y.,male,At least once per month,0.11618,184,1389,0.09933,0.13304
2009,17-29 y.,male,Seldom,0.21993,293,1389,0.19814,0.24173
2009,17-29 y.,male,Never,0.16908,228,1389,0.14936,0.18880
2009,17-29 y.,female,At least once per week,0.44948,634,1452,0.42389,0.47508
2009,17-29 y.,female,At least once per month,0.12131,175,1452,0.10451,0.13811
2009,17-29 y.,female,Seldom,0.21890,331,1452,0.19763,0.24018
2009,17-29 y.,female,Never,0.21030,312,1452,0.18933,0.23127
2009,30-45 y.,male,At least once per week,0.37944,813,2198,0.35915,0.39973
2009,30-45 y.,male,At least once per month,0.12037,234,2198,0.10677,0.13398
2009,30-45 y.,male,Seldom,0.25132,554,2198,0.23318,0.26946
2009,30-45 y.,male,Never,0.24886,597,2198,0.23078,0.26694
2009,30-45 y.,female,At least once per week,0.39786,965,2454,0.37850,0.41723
2009,30-45 y.,female,At least once per month,0.10163,221,2454,0.08967,0.11359
2009,30-45 y.,female,Seldom,0.19618,501,2454,0.18046,0.21189
2009,30-45 y.,female,Never,0.30433,767,2454,0.28612,0.32253
2009,46-65 y.,male,At least once per week,0.31274,989,3004,0.29616,0.32932
2009,46-65 y.,male,At least once per month,0.06760,206,3004,0.05862,0.07658
2009,46-65 y.,male,Seldom,0.20870,627,3004,0.19416,0.22323
2009,46-65 y.,male,Never,0.41096,1182,3004,0.39336,0.42856
2009,46-65 y.,female,At least once per week,0.37634,1329,3294,0.35979,0.39288
2009,46-65 y.,female,At least once per month,0.04765,177,3294,0.04038,0.05493
2009,46-65 y.,female,Seldom,0.17324,571,3294,0.16032,0.18617
2009,46-65 y.,female,Never,0.40277,1217,3294,0.38602,0.41952
2009,66 and older,male,At least once per week,0.23155,503,1968,0.21291,0.25019
2009,66 and older,male,At least once per month,0.04179,74,1968,0.03295,0.05064
2009,66 and older,male,Seldom,0.10572,201,1968,0.09213,0.11931
2009,66 and older,male,Never,0.62093,1190,1968,0.59949,0.64238
2009,66 and older,female,At least once per week,0.26182,598,2160,0.24327,0.28036
2009,66 and older,female,At least once per month,0.02641,59,2160,0.01965,0.03317
2009,66 and older,female,Seldom,0.05883,131,2160,0.04891,0.06876
2009,66 and older,female,Never,0.65294,1372,2160,0.63286,0.67302
2011,17-29 y.,male,At least once per week,0.51458,937,1872,0.49193,0.53722
2011,17-29 y.,male,At least once per month,0.08038,159,1872,0.06806,0.09269
2011,17-29 y.,male,Seldom,0.18984,339,1872,0.17207,0.20761
2011,17-29 y.,male,Never,0.21521,437,1872,0.19659,0.23383
2011,17-29 y.,female,At least once per week,0.44350,866,2294,0.42317,0.46384
2011,17-29 y.,female,At least once per month,0.09582,209,2294,0.08377,0.10787
2011,17-29 y.,female,Seldom,0.21604,455,2294,0.19919,0.23288
2011,17-29 y.,female,Never,0.24464,764,2294,0.22705,0.26224
2011,30-45 y.,male,At least once per week,0.39103,1531,4162,0.37620,0.40586
2011,30-45 y.,male,At least once per month,0.10780,369,4162,0.09838,0.11722
2011,30-45 y.,male,Seldom,0.21998,862,4162,0.20739,0.23257
2011,30-45 y.,male,Never,0.28119,1400,4162,0.26752,0.29485
2011,30-45 y.,female,At least once per week,0.39187,2036,5750,0.37925,0.40449
2011,30-45 y.,female,At least once per month,0.08749,402,5750,0.08019,0.09480
2011,30-45 y.,female,Seldom,0.17924,1033,5750,0.16932,0.18915
2011,30-45 y.,female,Never,0.34140,2279,5750,0.32914,0.35365
2011,46-65 y.,male,At least once per week,0.31172,1437,4318,0.29790,0.32554
2011,46-65 y.,male,At least once per month,0.06386,288,4318,0.05656,0.07115
2011,46-65 y.,male,Seldom,0.18740,773,4318,0.17576,0.19904
2011,46-65 y.,male,Never,0.43702,1820,4318,0.42223,0.45182
2011,46-65 y.,female,At least once per week,0.39621,1998,4772,0.38233,0.41009
2011,46-65 y.,female,At least once per month,0.04768,240,4772,0.04163,0.05372
2011,46-65 y.,female,Seldom,0.16631,738,4772,0.15574,0.17687
2011,46-65 y.,female,Never,0.38981,1796,4772,0.37597,0.40365
2011,66 and older,male,At least once per week,0.26899,715,2447,0.25142,0.28657
2011,66 and older,male,At least once per month,0.02962,75,2447,0.02290,0.03634
2011,66 and older,male,Seldom,0.08760,220,2447,0.07640,0.09881
2011,66 and older,male,Never,0.61378,1437,2447,0.59449,0.63308
2011,66 and older,female,At least once per week,0.28319,827,2643,0.26601,0.30037
2011,66 and older,female,At least once per month,0.02315,64,2643,0.01741,0.02888
2011,66 and older,female,Seldom,0.06053,163,2643,0.05144,0.06963
2011,66 and older,female,Never,0.63313,1589,2643,0.61475,0.65151
2013,17-29 y.,male,At least once per week,0.66245,1078,1655,0.63966,0.68524
2013,17-29 y.,male,At least once per month,0.05757,97,1655,0.04634,0.06879
2013,17-29 y.,male,Seldom,0.11246,191,1655,0.09724,0.12769
2013,17-29 y.,male,Never,0.16752,289,1655,0.14952,0.18552
2013,17-29 y.,female,At least once per week,0.58222,963,1900,0.56004,0.60440
2013,17-29 y.,female,At least once per month,0.10083,163,1900,0.08728,0.11437
2013,17-29 y.,female,Seldom,0.14697,289,1900,0.13104,0.16289
2013,17-29 y.,female,Never,0.16999,485,1900,0.15309,0.18688
2013,30-45 y.,male,At least once per week,0.50168,1465,3293,0.48460,0.51876
2013,30-45 y.,male,At least once per month,0.07213,207,3293,0.06330,0.08097
2013,30-45 y.,male,Seldom,0.17585,599,3293,0.16285,0.18886
2013,30-45 y.,male,Never,0.25034,1022,3293,0.23554,0.26514
2013,30-45 y.,female,At least once per week,0.52135,2170,4693,0.50706,0.53565
2013,30-45 y.,female,At least once per month,0.05401,236,4693,0.04754,0.06047
2013,30-45 y.,female,Seldom,0.17137,752,4693,0.16058,0.18215
2013,30-45 y.,female,Never,0.25328,1535,4693,0.24083,0.26572
2013,46-65 y.,male,At least once per week,0.42634,1812,4166,0.41133,0.44136
2013,46-65 y.,male,At least once per month,0.05921,221,4166,0.05204,0.06637
2013,46-65 y.,male,Seldom,0.18607,740,4166,0.17425,0.19789
2013,46-65 y.,male,Never,0.32838,1393,4166,0.31411,0.34264
2013,46-65 y.,female,At least once per week,0.51407,2537,4782,0.49991,0.52824
2013,46-65 y.,female,At least once per month,0.04009,184,4782,0.03453,0.04565
2013,46-65 y.,female,Seldom,0.13702,594,4782,0.12727,0.14677
2013,46-65 y.,female,Never,0.30882,1467,4782,0.29573,0.32192
2013,66 and older,male,At least once per week,0.37492,949,2371,0.35543,0.39441
2013,66 and older,male,At least once per month,0.03822,88,2371,0.03051,0.04594
2013,66 and older,male,Seldom,0.12717,290,2371,0.11376,0.14058
2013,66 and older,male,Never,0.45968,1044,2371,0.43962,0.47975
2013,66 and older,female,At least once per week,0.40987,1080,2524,0.39068,0.42906
2013,66 and older,female,At least once per month,0.02482,52,2524,0.01875,0.03089
2013,66 and older,female,Seldom,0.07844,199,2524,0.06795,0.08893
2013,66 and older,female,Never,0.48688,1193,2524,0.46737,0.50638
2015,17-29 y.,male,At least once per week,0.60660,1244,2107,0.58574,0.62747
2015,17-29 y.,male,At least once per month,0.09126,158,2107,0.07897,0.10356
2015,17-29 y.,male,Seldom,0.12316,277,2107,0.10913,0.13720
2015,17-29 y.,male,Never,0.17897,428,2107,0.16260,0.19534
2015,17-29 y.,female,At least once per week,0.55069,1131,2341,0.53054,0.57085
2015,17-29 y.,female,At least once per month,0.07064,156,2341,0.06026,0.08102
2015,17-29 y.,female,Seldom,0.15873,357,2341,0.14392,0.17354
2015,17-29 y.,female,Never,0.21994,697,2341,0.20315,0.23672
2015,30-45 y.,male,At least once per week,0.43991,1403,3509,0.42349,0.45634
2015,30-45 y.,male,At least once per month,0.07678,261,3509,0.06797,0.08559
2015,30-45 y.,male,Seldom,0.17964,603,3509,0.16693,0.19234
2015,30-45 y.,male,Never,0.30367,1242,3509,0.28845,0.31889
2015,30-45 y.,female,At least once per week,0.43388,1857,4754,0.41979,0.44797
2015,30-45 y.,female,At least once per month,0.07284,260,4754,0.06545,0.08023
2015,30-45 y.,female,Seldom,0.14991,736,4754,0.13976,0.16006
2015,30-45 y.,female,Never,0.34337,1901,4754,0.32987,0.35687
2015,46-65 y.,male,At least once per week,0.37890,1584,4278,0.36436,0.39344
2015,46-65 y.,male,At least once per month,0.05510,252,4278,0.04826,0.06193
2015,46-65 y.,male,Seldom,0.16285,686,4278,0.15179,0.17392
2015,46-65 y.,male,Never,0.40315,1756,4278,0.38845,0.41785
2015,46-65 y.,female,At least once per week,0.45874,2240,4836,0.44469,0.47279
2015,46-65 y.,female,At least once per month,0.05110,227,4836,0.04490,0.05731
2015,46-65 y.,female,Seldom,0.13336,599,4836,0.12378,0.14295
2015,46-65 y.,female,Never,0.35679,1770,4836,0.34329,0.37030
2015,66 and older,male,At least once per week,0.33659,829,2381,0.31761,0.35558
2015,66 and older,male,At least once per month,0.02913,70,2381,0.02237,0.03588
2015,66 and older,male,Seldom,0.10858,247,2381,0.09608,0.12108
2015,66 and older,male,Never,0.52570,1235,2381,0.50564,0.54576
2015,66 and older,female,At least once per week,0.36311,944,2484,0.34419,0.38202
2015,66 and older,female,At least once per month,0.02322,55,2484,0.01729,0.02914
2015,66 and older,female,Seldom,0.06558,168,2484,0.05584,0.07531
2015,66 and older,female,Never,0.54810,1317,2484,0.52852,0.56767
2017,17-29 y.,male,At least once per week,0.61153,1743,2956,0.59396,0.62911
2017,17-29 y.,male,At least once per month,0.06320,200,2956,0.05443,0.07198
2017,17-29 y.,male,Seldom,0.12870,398,2956,0.11663,0.14077
2017,17-29 y.,male,Never,0.19657,615,2956,0.18224,0.21089
2017,17-29 y.,female,At least once per week,0.53669,1259,2843,0.51836,0.55503
2017,17-29 y.,female,At least once per month,0.07359,188,2843,0.06399,0.08319
2017,17-29 y.,female,Seldom,0.14834,416,2843,0.13527,0.16141
2017,17-29 y.,female,Never,0.24138,980,2843,0.22564,0.25711
2017,30-45 y.,male,At least once per week,0.47468,1700,4085,0.45937,0.49000
2017,30-45 y.,male,At least once per month,0.08922,293,4085,0.08048,0.09796
2017,30-45 y.,male,Seldom,0.16141,639,4085,0.15013,0.17270
2017,30-45 y.,male,Never,0.27468,1453,4085,0.26100,0.28837
2017,30-45 y.,female,At least once per week,0.46629,1888,5032,0.45251,0.48008
2017,30-45 y.,female,At least once per month,0.06022,252,5032,0.05364,0.06679
2017,30-45 y.,female,Seldom,0.13924,706,5032,0.12967,0.14881
2017,30-45 y.,female,Never,0.33425,2186,5032,0.32121,0.34728
2017,46-65 y.,male,At least once per week,0.40249,1920,4992,0.38888,0.41609
2017,46-65 y.,male,At least once per month,0.05059,256,4992,0.04451,0.05667
2017,46-65 y.,male,Seldom,0.16438,780,4992,0.15409,0.17466
2017,46-65 y.,male,Never,0.38254,2036,4992,0.36906,0.39603
2017,46-65 y.,female,At least once per week,0.48352,2604,5557,0.47038,0.49666
2017,46-65 y.,female,At least once per month,0.03926,229,5557,0.03415,0.04436
2017,46-65 y.,female,Seldom,0.12451,703,5557,0.11583,0.13319
2017,46-65 y.,female,Never,0.35271,2021,5557,0.34015,0.36528
2017,66 and older,male,At least once per week,0.34923,913,2447,0.33034,0.36812
2017,66 and older,male,At least once per month,0.03116,84,2447,0.02428,0.03805
2017,66 and older,male,Seldom,0.11772,284,2447,0.10495,0.13050
2017,66 and older,male,Never,0.50188,1166,2447,0.48207,0.52170
2017,66 and older,female,At least once per week,0.40393,1074,2512,0.38474,0.42313
2017,66 and older,female,At least once per month,0.02619,61,2512,0.01994,0.03243
2017,66 and older,female,Seldom,0.06181,155,2512,0.05239,0.07123
2017,66 and older,female,Never,0.50807,1222,2512,0.48851,0.52762
2019,17-29 y.,male,At least once per week,0.69254,1541,2400,0.67407,0.71100
2019,17-29 y.,male,At least once per month,0.07135,173,2400,0.06105,0.08165
2019,17-29 y.,male,Seldom,0.09981,269,2400,0.08782,0.11181
2019,17-29 y.,male,Never,0.13630,417,2400,0.12257,0.15003
2019,17-29 y.,female,At least once per week,0.59354,1271,2345,0.57366,0.61343
2019,17-29 y.,female,At least once per month,0.07160,160,2345,0.06116,0.08204
2019,17-29 y.,female,Seldom,0.12544,309,2345,0.11203,0.13885
2019,17-29 y.,female,Never,0.20942,605,2345,0.19294,0.22589
2019,30-45 y.,male,At least once per week,0.54713,1792,3613,0.53090,0.56337
2019,30-45 y.,male,At least once per month,0.06929,246,3613,0.06101,0.07757
2019,30-45 y.,male,Seldom,0.15592,563,3613,0.14408,0.16775
2019,30-45 y.,male,Never,0.22766,1012,3613,0.21398,0.24133
2019,30-45 y.,female,At least once per week,0.54405,1979,4231,0.52904,0.55906
2019,30-45 y.,female,At least once per month,0.05661,201,4231,0.04964,0.06357
2019,30-45 y.,female,Seldom,0.16046,661,4231,0.14940,0.17152
2019,30-45 y.,female,Never,0.23888,1390,4231,0.22603,0.25173
2019,46-65 y.,male,At least once per week,0.51083,2873,5450,0.49756,0.52410
2019,46-65 y.,male,At least once per month,0.03993,237,5450,0.03473,0.04513
2019,46-65 y.,male,Seldom,0.15145,797,5450,0.14193,0.16096
2019,46-65 y.,male,Never,0.29779,1543,5450,0.28565,0.30993
2019,46-65 y.,female,At least once per week,0.58112,3226,5530,0.56812,0.59413
2019,46-65 y.,female,At least once per month,0.03621,171,5530,0.03128,0.04113
2019,46-65 y.,female,Seldom,0.12019,621,5530,0.11162,0.12877
2019,46-65 y.,female,Never,0.26248,1512,5530,0.25088,0.27407
2019,66 and older,male,At least once per week,0.44803,1259,2621,0.42899,0.46707
2019,66 and older,male,At least once per month,0.03439,93,2621,0.02741,0.04136
2019,66 and older,male,Seldom,0.12492,315,2621,0.11226,0.13758
2019,66 and older,male,Never,0.39266,954,2621,0.37396,0.41136
2019,66 and older,female,At least once per week,0.47190,1324,2555,0.45254,0.49126
2019,66 and older,female,At least once per month,0.02422,55,2555,0.01825,0.03018
2019,66 and older,female,Seldom,0.10191,233,2555,0.09018,0.11364
2019,66 and older,female,Never,0.40197,943,2555,0.38296,0.42099
2021,17-29 y.,male,At least once per week,0.65616,881,1319,0.63052,0.68181
2021,17-29 y.,male,At least once per month,0.11917,159,1319,0.10168,0.13666
2021,17-29 y.,male,Seldom,0.13770,162,1319,0.11909,0.15630
2021,17-29 y.,male,Never,0.08697,117,1319,0.07175,0.10218
2021,17-29 y.,female,At least once per week,0.67347,900,1381,0.64872,0.69821
2021,17-29 y.,female,At least once per month,0.11519,153,1381,0.09834,0.13203
2021,17-29 y.,female,Seldom,0.10684,174,1381,0.09054,0.12314
2021,17-29 y.,female,Never,0.10450,154,1381,0.08836,0.12065
2021,30-45 y.,male,At least once per week,0.59047,1020,1834,0.56796,0.61298
2021,30-45 y.,male,At least once per month,0.12907,232,1834,0.11372,0.14442
2021,30-45 y.,male,Seldom,0.15546,310,1834,0.13887,0.17205
2021,30-45 y.,male,Never,0.12500,272,1834,0.10986,0.14014
2021,30-45 y.,female,At least once per week,0.56194,1259,2310,0.54170,0.58218
2021,30-45 y.,female,At least once per month,0.09657,218,2310,0.08452,0.10862
2021,30-45 y.,female,Seldom,0.18029,388,2310,0.16461,0.19597
2021,30-45 y.,female,Never,0.16120,445,2310,0.14620,0.17619
2021,46-65 y.,male,At least once per week,0.51178,1751,3158,0.49434,0.52922
2021,46-65 y.,male,At least once per month,0.10662,293,3158,0.09585,0.11738
2021,46-65 y.,male,Seldom,0.17166,474,3158,0.15850,0.18481
2021,46-65 y.,male,Never,0.20994,640,3158,0.19574,0.22415
2021,46-65 y.,female,At least once per week,0.56680,2223,3636,0.55069,0.58291
2021,46-65 y.,female,At least once per month,0.07983,246,3636,0.07102,0.08864
2021,46-65 y.,female,Seldom,0.13260,465,3636,0.12157,0.14362
2021,46-65 y.,female,Never,0.22078,702,3636,0.20729,0.23426
2021,66 and older,male,At least once per week,0.49242,897,1773,0.46914,0.51570
2021,66 and older,male,At least once per month,0.03917,88,1773,0.03014,0.04820
2021,66 and older,male,Seldom,0.16204,268,1773,0.14488,0.17920
2021,66 and older,male,Never,0.30637,520,1773,0.28491,0.32783
2021,66 and older,female,At least once per week,0.48996,936,1771,0.46668,0.51325
2021,66 and older,female,At least once per month,0.02364,51,1771,0.01656,0.03072
2021,66 and older,female,Seldom,0.11094,189,1771,0.09631,0.12557
2021,66 and older,female,Never,0.37545,595,1771,0.35289,0.39801
