"pli0092_h","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Haeufig,regelmaessig (1984)","1991","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1991","66 und älter","kein Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1991","66 und älter","direkter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1991","66 und älter","indirekter Migrationshintergrund","","","",""
"Taeglich","1992","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Taeglich","1992","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Taeglich","1992","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Taeglich","1992","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Taeglich","1992","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Taeglich","1992","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Taeglich","1992","66 und älter","kein Migrationshintergrund","","","",""
"Taeglich","1992","66 und älter","direkter Migrationshintergrund","","","",""
"Taeglich","1992","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1992","16-34 Jahre alt","kein Migrationshintergrund","1197","0.356729840681918","0.341383508305206","0.372076173058631"
"Min 1x pro Woche","1992","16-34 Jahre alt","direkter Migrationshintergrund","211","0.285563468833036","0.254797820351527","0.316329117314546"
"Min 1x pro Woche","1992","16-34 Jahre alt","indirekter Migrationshintergrund","155","0.424275749756263","0.37405213266008","0.474499366852446"
"Min 1x pro Woche","1992","35-65 Jahre alt","kein Migrationshintergrund","960","0.208421422902168","0.197384719478859","0.219458126325476"
"Min 1x pro Woche","1992","35-65 Jahre alt","direkter Migrationshintergrund","136","0.130111028965578","0.113335631564923","0.146886426366232"
"Min 1x pro Woche","1992","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1992","66 und älter","kein Migrationshintergrund","117","0.0973602640754751","0.0812081620760504","0.1135123660749"
"Min 1x pro Woche","1992","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1992","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1992","16-34 Jahre alt","kein Migrationshintergrund","324","0.0921985397861021","0.0829303346544937","0.101466744917711"
"Min 1x pro Monat","1992","16-34 Jahre alt","direkter Migrationshintergrund","57","0.0697700794083347","0.0524175542215199","0.0871226045951495"
"Min 1x pro Monat","1992","16-34 Jahre alt","indirekter Migrationshintergrund","48","0.103622897768271","0.0726522802632575","0.134593515273284"
"Min 1x pro Monat","1992","35-65 Jahre alt","kein Migrationshintergrund","268","0.0611261296408041","0.0546167702023301","0.0676354890792782"
"Min 1x pro Monat","1992","35-65 Jahre alt","direkter Migrationshintergrund","46","0.0342331875248235","0.0251666041976712","0.0432997708519758"
"Min 1x pro Monat","1992","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1992","66 und älter","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1992","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1992","66 und älter","indirekter Migrationshintergrund","","","",""
"Seltener","1992","16-34 Jahre alt","kein Migrationshintergrund","865","0.230090470798944","0.216606824821362","0.243574116776527"
"Seltener","1992","16-34 Jahre alt","direkter Migrationshintergrund","146","0.195189333879927","0.168192811361935","0.222185856397919"
"Seltener","1992","16-34 Jahre alt","indirekter Migrationshintergrund","78","0.230690050515339","0.187880395530093","0.273499705500586"
"Seltener","1992","35-65 Jahre alt","kein Migrationshintergrund","895","0.168216172961914","0.158052275194265","0.178380070729564"
"Seltener","1992","35-65 Jahre alt","direkter Migrationshintergrund","157","0.122026935522875","0.105705727590052","0.138348143455698"
"Seltener","1992","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Seltener","1992","66 und älter","kein Migrationshintergrund","34","0.0242255044975263","0.0158484353729519","0.0326025736221008"
"Seltener","1992","66 und älter","direkter Migrationshintergrund","","","",""
"Seltener","1992","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie","1992","16-34 Jahre alt","kein Migrationshintergrund","1357","0.320981148733035","0.306025031636714","0.335937265829357"
"Nie","1992","16-34 Jahre alt","direkter Migrationshintergrund","414","0.449477117878702","0.415594699268764","0.48335953648864"
"Nie","1992","16-34 Jahre alt","indirekter Migrationshintergrund","91","0.241411301960127","0.197924386491071","0.284898217429183"
"Nie","1992","35-65 Jahre alt","kein Migrationshintergrund","3080","0.562236274495114","0.548755945393386","0.575716603596842"
"Nie","1992","35-65 Jahre alt","direkter Migrationshintergrund","1206","0.713628847986724","0.691087250978313","0.736170444995134"
"Nie","1992","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nie","1992","66 und älter","kein Migrationshintergrund","1123","0.862819056436706","0.844073958666439","0.881564154206973"
"Nie","1992","66 und älter","direkter Migrationshintergrund","113","0.849437425453424","0.789111301960167","0.909763548946682"
"Nie","1992","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1992","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1992","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1992","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1992","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1992","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1992","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1992","66 und älter","kein Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1992","66 und älter","direkter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1992","66 und älter","indirekter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1992","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Gelegentlich (1984)","1992","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1992","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1992","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Gelegentlich (1984)","1992","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1992","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1992","66 und älter","kein Migrationshintergrund","","","",""
"Gelegentlich (1984)","1992","66 und älter","direkter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1992","66 und älter","indirekter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1992","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1992","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1992","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1992","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1992","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1992","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1992","66 und älter","kein Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1992","66 und älter","direkter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1992","66 und älter","indirekter Migrationshintergrund","","","",""
"Taeglich","1993","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Taeglich","1993","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Taeglich","1993","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Taeglich","1993","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Taeglich","1993","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Taeglich","1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Taeglich","1993","66 und älter","kein Migrationshintergrund","","","",""
"Taeglich","1993","66 und älter","direkter Migrationshintergrund","","","",""
"Taeglich","1993","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","66 und älter","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","66 und älter","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","66 und älter","indirekter Migrationshintergrund","","","",""
"Seltener","1993","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Seltener","1993","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Seltener","1993","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Seltener","1993","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Seltener","1993","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Seltener","1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Seltener","1993","66 und älter","kein Migrationshintergrund","","","",""
"Seltener","1993","66 und älter","direkter Migrationshintergrund","","","",""
"Seltener","1993","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie","1993","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Nie","1993","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Nie","1993","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nie","1993","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Nie","1993","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Nie","1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nie","1993","66 und älter","kein Migrationshintergrund","","","",""
"Nie","1993","66 und älter","direkter Migrationshintergrund","","","",""
"Nie","1993","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1993","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1993","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1993","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1993","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1993","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1993","66 und älter","kein Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1993","66 und älter","direkter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1993","66 und älter","indirekter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1993","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Gelegentlich (1984)","1993","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1993","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1993","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Gelegentlich (1984)","1993","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1993","66 und älter","kein Migrationshintergrund","","","",""
"Gelegentlich (1984)","1993","66 und älter","direkter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1993","66 und älter","indirekter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1993","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1993","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1993","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1993","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1993","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1993","66 und älter","kein Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1993","66 und älter","direkter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1993","66 und älter","indirekter Migrationshintergrund","","","",""
"Taeglich","1994","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Taeglich","1994","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Taeglich","1994","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Taeglich","1994","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Taeglich","1994","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Taeglich","1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Taeglich","1994","66 und älter","kein Migrationshintergrund","","","",""
"Taeglich","1994","66 und älter","direkter Migrationshintergrund","","","",""
"Taeglich","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","16-34 Jahre alt","kein Migrationshintergrund","1149","0.361065702773263","0.345296836777621","0.376834568768905"
"Min 1x pro Woche","1994","16-34 Jahre alt","direkter Migrationshintergrund","168","0.274165340542154","0.242281964781366","0.306048716302942"
"Min 1x pro Woche","1994","16-34 Jahre alt","indirekter Migrationshintergrund","172","0.385184470665389","0.34056783797837","0.429801103352409"
"Min 1x pro Woche","1994","35-65 Jahre alt","kein Migrationshintergrund","915","0.20983393032969","0.198598970757338","0.221068889902041"
"Min 1x pro Woche","1994","35-65 Jahre alt","direkter Migrationshintergrund","123","0.137448704569635","0.119552493871031","0.155344915268239"
"Min 1x pro Woche","1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","66 und älter","kein Migrationshintergrund","115","0.0888481964996876","0.0733337419279351","0.10436265107144"
"Min 1x pro Woche","1994","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","16-34 Jahre alt","kein Migrationshintergrund","315","0.0879417935012039","0.0786438226520197","0.0972397643503881"
"Min 1x pro Monat","1994","16-34 Jahre alt","direkter Migrationshintergrund","63","0.0771194760303529","0.0580519676344187","0.096186984426287"
"Min 1x pro Monat","1994","16-34 Jahre alt","indirekter Migrationshintergrund","61","0.114578089962209","0.0853758670117847","0.143780312912633"
"Min 1x pro Monat","1994","35-65 Jahre alt","kein Migrationshintergrund","275","0.0620643389723095","0.0554072852881188","0.0687213926565001"
"Min 1x pro Monat","1994","35-65 Jahre alt","direkter Migrationshintergrund","42","0.0389088579732436","0.0288579609823096","0.0489597549641776"
"Min 1x pro Monat","1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","66 und älter","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"Seltener","1994","16-34 Jahre alt","kein Migrationshintergrund","878","0.238628193098109","0.224634301180872","0.252622085015346"
"Seltener","1994","16-34 Jahre alt","direkter Migrationshintergrund","171","0.205404161360684","0.176529497789458","0.234278824931909"
"Seltener","1994","16-34 Jahre alt","indirekter Migrationshintergrund","111","0.288845349852402","0.247292127476053","0.33039857222875"
"Seltener","1994","35-65 Jahre alt","kein Migrationshintergrund","883","0.182381290893551","0.171726620458018","0.193035961329083"
"Seltener","1994","35-65 Jahre alt","direkter Migrationshintergrund","175","0.146301520766133","0.127932966866224","0.164670074666041"
"Seltener","1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Seltener","1994","66 und älter","kein Migrationshintergrund","51","0.0467259494636514","0.0352178187216635","0.0582340802056394"
"Seltener","1994","66 und älter","direkter Migrationshintergrund","","","",""
"Seltener","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie","1994","16-34 Jahre alt","kein Migrationshintergrund","1222","0.312364310627424","0.297148708210244","0.327579913044603"
"Nie","1994","16-34 Jahre alt","direkter Migrationshintergrund","350","0.443311022066809","0.407805185743162","0.478816858390456"
"Nie","1994","16-34 Jahre alt","indirekter Migrationshintergrund","113","0.21139208952","0.173958202837175","0.248825976202825"
"Nie","1994","35-65 Jahre alt","kein Migrationshintergrund","2973","0.54572043980445","0.531982513684526","0.559458365924374"
"Nie","1994","35-65 Jahre alt","direkter Migrationshintergrund","1082","0.677340916690988","0.653042728228773","0.701639105153203"
"Nie","1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nie","1994","66 und älter","kein Migrationshintergrund","1108","0.850990599950013","0.831573424774144","0.870407775125882"
"Nie","1994","66 und älter","direkter Migrationshintergrund","146","0.871653875650195","0.821226292878525","0.922081458421866"
"Nie","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1994","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1994","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1994","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1994","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1994","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1994","66 und älter","kein Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1994","66 und älter","direkter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1994","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Gelegentlich (1984)","1994","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1994","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1994","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Gelegentlich (1984)","1994","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1994","66 und älter","kein Migrationshintergrund","","","",""
"Gelegentlich (1984)","1994","66 und älter","direkter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1994","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1994","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1994","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1994","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1994","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1994","66 und älter","kein Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1994","66 und älter","direkter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"Taeglich","1995","16-34 Jahre alt","kein Migrationshintergrund","246","0.0738621200389848","0.0652157436987648","0.0825084963792048"
"Taeglich","1995","16-34 Jahre alt","direkter Migrationshintergrund","49","0.0601676370215217","0.0449497853200386","0.0753854887230048"
"Taeglich","1995","16-34 Jahre alt","indirekter Migrationshintergrund","51","0.127593042781446","0.0976836772739457","0.157502408288947"
"Taeglich","1995","35-65 Jahre alt","kein Migrationshintergrund","189","0.040483811734447","0.0350962638835951","0.0458713595852989"
"Taeglich","1995","35-65 Jahre alt","direkter Migrationshintergrund","42","0.0518581022232202","0.0411296078114502","0.0625865966349902"
"Taeglich","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Taeglich","1995","66 und älter","kein Migrationshintergrund","35","0.0278224351817521","0.0189232234354851","0.0367216469280191"
"Taeglich","1995","66 und älter","direkter Migrationshintergrund","","","",""
"Taeglich","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1995","16-34 Jahre alt","kein Migrationshintergrund","1162","0.355313877320042","0.339491720955326","0.371136033684758"
"Min 1x pro Woche","1995","16-34 Jahre alt","direkter Migrationshintergrund","194","0.256114775851139","0.228181816116386","0.284047735585892"
"Min 1x pro Woche","1995","16-34 Jahre alt","indirekter Migrationshintergrund","161","0.34653374507986","0.303873976858321","0.3891935133014"
"Min 1x pro Woche","1995","35-65 Jahre alt","kein Migrationshintergrund","1072","0.234116256148253","0.222541242810368","0.245691269486138"
"Min 1x pro Woche","1995","35-65 Jahre alt","direkter Migrationshintergrund","143","0.129777749110045","0.113518180796592","0.146037317423499"
"Min 1x pro Woche","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1995","66 und älter","kein Migrationshintergrund","110","0.0815507831254102","0.0667418826117512","0.0963596836390691"
"Min 1x pro Woche","1995","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1995","16-34 Jahre alt","kein Migrationshintergrund","371","0.103568916914175","0.093495922407368","0.113641911420981"
"Min 1x pro Monat","1995","16-34 Jahre alt","direkter Migrationshintergrund","76","0.0869552305002462","0.0689233689735577","0.104987092026935"
"Min 1x pro Monat","1995","16-34 Jahre alt","indirekter Migrationshintergrund","57","0.104545770781613","0.0771168277088232","0.131974713854403"
"Min 1x pro Monat","1995","35-65 Jahre alt","kein Migrationshintergrund","352","0.0784927006371636","0.0711409915253451","0.0858444097489821"
"Min 1x pro Monat","1995","35-65 Jahre alt","direkter Migrationshintergrund","58","0.0405879262668122","0.0310403129478065","0.0501355395858179"
"Min 1x pro Monat","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1995","66 und älter","kein Migrationshintergrund","37","0.0281684802863645","0.0192156908084673","0.0371212697642618"
"Min 1x pro Monat","1995","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Seltener","1995","16-34 Jahre alt","kein Migrationshintergrund","950","0.261523222377524","0.246995117136852","0.276051327618196"
"Seltener","1995","16-34 Jahre alt","direkter Migrationshintergrund","219","0.249715015454819","0.222014864995034","0.277415165914604"
"Seltener","1995","16-34 Jahre alt","indirekter Migrationshintergrund","100","0.222661398524709","0.185365444028683","0.259957353020735"
"Seltener","1995","35-65 Jahre alt","kein Migrationshintergrund","1328","0.242112869710736","0.230403446768162","0.253822292653311"
"Seltener","1995","35-65 Jahre alt","direkter Migrationshintergrund","219","0.154282882072581","0.1368059486188","0.171759815526361"
"Seltener","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Seltener","1995","66 und älter","kein Migrationshintergrund","99","0.0841949177682117","0.0691695318054284","0.099220303730995"
"Seltener","1995","66 und älter","direkter Migrationshintergrund","","","",""
"Seltener","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie","1995","16-34 Jahre alt","kein Migrationshintergrund","786","0.205731863349274","0.192368376938147","0.219095349760401"
"Nie","1995","16-34 Jahre alt","direkter Migrationshintergrund","400","0.347047341172274","0.31658369518219","0.377510987162358"
"Nie","1995","16-34 Jahre alt","indirekter Migrationshintergrund","109","0.198666042832371","0.162897377378781","0.234434708285961"
"Nie","1995","35-65 Jahre alt","kein Migrationshintergrund","2200","0.4047943617694","0.391376755775874","0.418211967762925"
"Nie","1995","35-65 Jahre alt","direkter Migrationshintergrund","1179","0.623493340327341","0.60005126585908","0.646935414795603"
"Nie","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nie","1995","66 und älter","kein Migrationshintergrund","1031","0.778263383638262","0.755785098267093","0.800741669009431"
"Nie","1995","66 und älter","direkter Migrationshintergrund","165","0.757341744937112","0.699222705071095","0.815460784803129"
"Nie","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1995","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1995","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1995","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1995","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1995","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1995","66 und älter","kein Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1995","66 und älter","direkter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1995","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Gelegentlich (1984)","1995","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1995","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1995","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Gelegentlich (1984)","1995","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1995","66 und älter","kein Migrationshintergrund","","","",""
"Gelegentlich (1984)","1995","66 und älter","direkter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1995","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1995","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1995","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1995","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1995","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1995","66 und älter","kein Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1995","66 und älter","direkter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Taeglich","1996","16-34 Jahre alt","kein Migrationshintergrund","","","",""
