year,migback,pgisced97,pli0092_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,Indirect migration background,Lower Secondary Level,At least once per week,0.39661,54,152,0.31858,0.47464
1996,Indirect migration background,Lower Secondary Level,Seldom,0.21147,41,152,0.14633,0.27660
1996,Indirect migration background,Lower Secondary Level,Never,0.29054,57,152,0.21812,0.36295
1996,Indirect migration background,Upper Secondary Level,At least once per week,0.36119,63,202,0.29479,0.42760
1996,Indirect migration background,Upper Secondary Level,At least once per month,0.12970,31,202,0.08325,0.17614
1996,Indirect migration background,Upper Secondary Level,Seldom,0.25954,59,202,0.19893,0.32014
1996,Indirect migration background,Upper Secondary Level,Never,0.24957,49,202,0.18974,0.30940
1997,No migration background,No answer / don't know,At least once per week,0.27126,33,112,0.18854,0.35397
1997,No migration background,No answer / don't know,Seldom,0.25916,33,112,0.17765,0.34068
1997,No migration background,No answer / don't know,Never,0.42721,46,112,0.33519,0.51924
1997,No migration background,Pre-primary Level,At least once per week,0.61778,126,205,0.55109,0.68446
1997,No migration background,Pre-primary Level,Seldom,0.17464,47,205,0.12254,0.22674
1997,No migration background,Pre-primary Level,Never,0.11636,32,205,0.07236,0.16036
1997,No migration background,Primary Level,Never,0.74791,38,38,0.60800,0.88783
1997,No migration background,Lower Secondary Level,At least once per week,0.17092,253,1417,0.15131,0.19053
1997,No migration background,Lower Secondary Level,At least once per month,0.03828,67,1417,0.02829,0.04827
1997,No migration background,Lower Secondary Level,Seldom,0.14957,241,1417,0.13100,0.16815
1997,No migration background,Lower Secondary Level,Never,0.64123,856,1417,0.61625,0.66621
1997,No migration background,Upper Secondary Level,At least once per week,0.23860,1183,5321,0.22715,0.25005
1997,No migration background,Upper Secondary Level,At least once per month,0.05894,326,5321,0.05261,0.06527
1997,No migration background,Upper Secondary Level,Seldom,0.18649,1034,5321,0.17602,0.19695
1997,No migration background,Upper Secondary Level,Never,0.51597,2778,5321,0.50254,0.52940
1997,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.40927,118,278,0.35137,0.46718
1997,No migration background,Post-secondary Non-tertiary Level,Seldom,0.25049,76,278,0.19946,0.30151
1997,No migration background,Post-secondary Non-tertiary Level,Never,0.24421,84,278,0.19361,0.29480
1997,No migration background,First Stage of Tertiary Education,At least once per week,0.27102,173,682,0.23763,0.30440
1997,No migration background,First Stage of Tertiary Education,At least once per month,0.07132,48,682,0.05199,0.09065
1997,No migration background,First Stage of Tertiary Education,Seldom,0.21341,159,682,0.18264,0.24419
1997,No migration background,First Stage of Tertiary Education,Never,0.44425,302,682,0.40693,0.48157
1997,No migration background,Second Stage of Tertiary Education,At least once per week,0.37085,524,1562,0.34689,0.39482
1997,No migration background,Second Stage of Tertiary Education,At least once per month,0.05619,95,1562,0.04477,0.06761
1997,No migration background,Second Stage of Tertiary Education,Seldom,0.21612,371,1562,0.19570,0.23654
1997,No migration background,Second Stage of Tertiary Education,Never,0.35684,572,1562,0.33307,0.38060
1997,Direct migration background,No answer / don't know,Never,0.66648,64,64,0.55006,0.78291
1997,Direct migration background,Primary Level,Seldom,0.14658,38,375,0.11073,0.18242
1997,Direct migration background,Primary Level,Never,0.81444,337,375,0.77504,0.85384
1997,Direct migration background,Lower Secondary Level,At least once per week,0.10392,66,658,0.08059,0.12726
1997,Direct migration background,Lower Secondary Level,Seldom,0.09318,79,658,0.07095,0.11541
1997,Direct migration background,Lower Secondary Level,Never,0.75659,513,658,0.72378,0.78941
1997,Direct migration background,Upper Secondary Level,At least once per week,0.16699,140,888,0.14245,0.19154
1997,Direct migration background,Upper Secondary Level,At least once per month,0.04660,39,888,0.03273,0.06048
1997,Direct migration background,Upper Secondary Level,Seldom,0.16811,150,888,0.14350,0.19272
1997,Direct migration background,Upper Secondary Level,Never,0.61829,559,888,0.58632,0.65027
1997,Direct migration background,Post-secondary Non-tertiary Level,Never,0.60914,79,79,0.50085,0.71743
1997,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.34252,47,165,0.26989,0.41516
1997,Direct migration background,Second Stage of Tertiary Education,Seldom,0.11954,33,165,0.06989,0.16920
1997,Direct migration background,Second Stage of Tertiary Education,Never,0.43510,85,165,0.35922,0.51098
1997,Indirect migration background,Pre-primary Level,At least once per week,0.44799,32,32,0.27293,0.62305
1997,Indirect migration background,Lower Secondary Level,At least once per week,0.37969,72,170,0.30652,0.45286
1997,Indirect migration background,Lower Secondary Level,Seldom,0.23662,48,170,0.17255,0.30070
1997,Indirect migration background,Lower Secondary Level,Never,0.23837,50,170,0.17413,0.30261
1997,Indirect migration background,Upper Secondary Level,At least once per week,0.41823,76,172,0.34429,0.49216
1997,Indirect migration background,Upper Secondary Level,Seldom,0.31299,53,172,0.24349,0.38250
1997,Indirect migration background,Upper Secondary Level,Never,0.20619,43,172,0.14555,0.26683
1998,No migration background,No answer / don't know,At least once per week,0.33706,132,389,0.29003,0.38410
1998,No migration background,No answer / don't know,Seldom,0.17909,85,389,0.14094,0.21724
1998,No migration background,No answer / don't know,Never,0.41069,172,389,0.36174,0.45964
1998,No migration background,Pre-primary Level,At least once per week,0.69940,155,189,0.63386,0.76495
1998,No migration background,Pre-primary Level,Seldom,0.14190,34,189,0.09202,0.19178
1998,No migration background,Primary Level,Never,0.66449,42,42,0.51996,0.80902
1998,No migration background,Lower Secondary Level,At least once per week,0.21087,379,1668,0.19129,0.23045
1998,No migration background,Lower Secondary Level,At least once per month,0.05095,100,1668,0.04040,0.06151
1998,No migration background,Lower Secondary Level,Seldom,0.15246,287,1668,0.13520,0.16971
1998,No migration background,Lower Secondary Level,Never,0.58572,902,1668,0.56207,0.60937
1998,No migration background,Upper Secondary Level,At least once per week,0.28890,1636,5917,0.27735,0.30045
1998,No migration background,Upper Secondary Level,At least once per month,0.07854,472,5917,0.07168,0.08540
1998,No migration background,Upper Secondary Level,Seldom,0.22932,1453,5917,0.21861,0.24003
1998,No migration background,Upper Secondary Level,Never,0.40324,2356,5917,0.39074,0.41574
1998,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.44683,144,351,0.39474,0.49892
1998,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.11663,42,351,0.08301,0.15026
1998,No migration background,Post-secondary Non-tertiary Level,Seldom,0.24196,94,351,0.19709,0.28683
1998,No migration background,Post-secondary Non-tertiary Level,Never,0.19457,71,351,0.15310,0.23605
1998,No migration background,First Stage of Tertiary Education,At least once per week,0.34037,242,745,0.30632,0.37441
1998,No migration background,First Stage of Tertiary Education,At least once per month,0.07803,62,745,0.05876,0.09731
1998,No migration background,First Stage of Tertiary Education,Seldom,0.25142,206,745,0.22024,0.28259
1998,No migration background,First Stage of Tertiary Education,Never,0.33018,235,745,0.29639,0.36397
1998,No migration background,Second Stage of Tertiary Education,At least once per week,0.40977,666,1741,0.38666,0.43287
1998,No migration background,Second Stage of Tertiary Education,At least once per month,0.10645,175,1741,0.09196,0.12094
1998,No migration background,Second Stage of Tertiary Education,Seldom,0.23573,462,1741,0.21579,0.25568
1998,No migration background,Second Stage of Tertiary Education,Never,0.24805,438,1741,0.22776,0.26834
1998,Direct migration background,No answer / don't know,Seldom,0.28205,34,102,0.19429,0.36981
1998,Direct migration background,No answer / don't know,Never,0.54904,68,102,0.45199,0.64608
1998,Direct migration background,Primary Level,Never,0.85232,306,306,0.81250,0.89213
1998,Direct migration background,Lower Secondary Level,At least once per week,0.09773,58,652,0.07492,0.12054
1998,Direct migration background,Lower Secondary Level,At least once per month,0.05405,33,652,0.03668,0.07142
1998,Direct migration background,Lower Secondary Level,Seldom,0.11506,83,652,0.09055,0.13957
1998,Direct migration background,Lower Secondary Level,Never,0.73316,478,652,0.69918,0.76714
1998,Direct migration background,Upper Secondary Level,At least once per week,0.20794,150,839,0.18046,0.23542
1998,Direct migration background,Upper Secondary Level,At least once per month,0.04902,43,839,0.03440,0.06364
1998,Direct migration background,Upper Secondary Level,Seldom,0.21837,174,839,0.19040,0.24634
1998,Direct migration background,Upper Secondary Level,Never,0.52467,472,839,0.49086,0.55848
1998,Direct migration background,Post-secondary Non-tertiary Level,Never,0.54320,75,75,0.42971,0.65670
1998,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.39450,54,172,0.32125,0.46776
1998,Direct migration background,Second Stage of Tertiary Education,Seldom,0.15216,41,172,0.09833,0.20600
1998,Direct migration background,Second Stage of Tertiary Education,Never,0.35434,77,172,0.28265,0.42604
1998,Indirect migration background,Pre-primary Level,At least once per week,0.58605,38,38,0.42734,0.74476
1998,Indirect migration background,Lower Secondary Level,At least once per week,0.37108,64,172,0.29867,0.44349
1998,Indirect migration background,Lower Secondary Level,Seldom,0.25131,53,172,0.18629,0.31632
1998,Indirect migration background,Lower Secondary Level,Never,0.28459,55,172,0.21696,0.35222
1998,Indirect migration background,Upper Secondary Level,At least once per week,0.44157,76,205,0.37343,0.50971
1998,Indirect migration background,Upper Secondary Level,At least once per month,0.18943,36,205,0.13566,0.24320
1998,Indirect migration background,Upper Secondary Level,Seldom,0.17828,51,205,0.12575,0.23080
1998,Indirect migration background,Upper Secondary Level,Never,0.19072,42,205,0.13681,0.24463
1999,No migration background,No answer / don't know,At least once per week,0.29519,36,128,0.21586,0.37452
1999,No migration background,No answer / don't know,Seldom,0.25336,38,128,0.17771,0.32900
1999,No migration background,No answer / don't know,Never,0.36821,54,128,0.28433,0.45210
1999,No migration background,Pre-primary Level,At least once per week,0.60250,130,213,0.53662,0.66838
1999,No migration background,Pre-primary Level,Seldom,0.23979,52,213,0.18232,0.29727
1999,No migration background,Pre-primary Level,Never,0.10679,31,213,0.06521,0.14836
1999,No migration background,Primary Level,Never,0.69104,44,44,0.55293,0.82915
1999,No migration background,Lower Secondary Level,At least once per week,0.17582,300,1624,0.15730,0.19434
1999,No migration background,Lower Secondary Level,At least once per month,0.03983,81,1624,0.03031,0.04934
1999,No migration background,Lower Secondary Level,Seldom,0.13839,265,1624,0.12159,0.15519
1999,No migration background,Lower Secondary Level,Never,0.64597,978,1624,0.62270,0.66923
1999,No migration background,Upper Secondary Level,At least once per week,0.24648,1367,5861,0.23545,0.25752
1999,No migration background,Upper Secondary Level,At least once per month,0.06630,387,5861,0.05993,0.07267
1999,No migration background,Upper Secondary Level,Seldom,0.19993,1242,5861,0.18969,0.21017
1999,No migration background,Upper Secondary Level,Never,0.48728,2865,5861,0.47449,0.50008
1999,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.39493,134,351,0.34372,0.44615
1999,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.08498,41,351,0.05576,0.11419
1999,No migration background,Post-secondary Non-tertiary Level,Seldom,0.25101,88,351,0.20558,0.29644
1999,No migration background,Post-secondary Non-tertiary Level,Never,0.26908,88,351,0.22262,0.31555
1999,No migration background,First Stage of Tertiary Education,At least once per week,0.27051,193,743,0.23855,0.30248
1999,No migration background,First Stage of Tertiary Education,At least once per month,0.06722,49,743,0.04920,0.08523
1999,No migration background,First Stage of Tertiary Education,Seldom,0.22450,190,743,0.19448,0.25453
1999,No migration background,First Stage of Tertiary Education,Never,0.43777,311,743,0.40207,0.47346
1999,No migration background,Second Stage of Tertiary Education,At least once per week,0.36884,592,1736,0.34614,0.39154
1999,No migration background,Second Stage of Tertiary Education,At least once per month,0.07444,141,1736,0.06209,0.08679
1999,No migration background,Second Stage of Tertiary Education,Seldom,0.20902,396,1736,0.18989,0.22815
1999,No migration background,Second Stage of Tertiary Education,Never,0.34770,607,1736,0.32529,0.37011
1999,Direct migration background,No answer / don't know,Never,0.54566,51,51,0.40764,0.68367
1999,Direct migration background,Primary Level,Seldom,0.08153,31,317,0.05136,0.11170
1999,Direct migration background,Primary Level,Never,0.83291,286,317,0.79178,0.87404
1999,Direct migration background,Lower Secondary Level,At least once per week,0.08995,58,579,0.06663,0.11328
1999,Direct migration background,Lower Secondary Level,Seldom,0.12422,74,579,0.09733,0.15111
1999,Direct migration background,Lower Secondary Level,Never,0.74805,447,579,0.71266,0.78344
1999,Direct migration background,Upper Secondary Level,At least once per week,0.17326,124,779,0.14667,0.19986
1999,Direct migration background,Upper Secondary Level,At least once per month,0.06858,48,779,0.05082,0.08634
1999,Direct migration background,Upper Secondary Level,Seldom,0.14538,125,779,0.12061,0.17015
1999,Direct migration background,Upper Secondary Level,Never,0.61278,482,779,0.57855,0.64701
1999,Direct migration background,Post-secondary Non-tertiary Level,Never,0.54227,73,73,0.42719,0.65735
1999,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.41486,54,165,0.33945,0.49027
1999,Direct migration background,Second Stage of Tertiary Education,Seldom,0.15996,34,165,0.10386,0.21606
1999,Direct migration background,Second Stage of Tertiary Education,Never,0.35023,77,165,0.27722,0.42324
1999,Indirect migration background,Pre-primary Level,At least once per week,0.63415,38,38,0.47894,0.78935
1999,Indirect migration background,Lower Secondary Level,At least once per week,0.27135,57,166,0.20350,0.33920
1999,Indirect migration background,Lower Secondary Level,Seldom,0.32906,55,166,0.25737,0.40076
1999,Indirect migration background,Lower Secondary Level,Never,0.29566,54,166,0.22603,0.36529
1999,Indirect migration background,Upper Secondary Level,At least once per week,0.37046,70,187,0.30105,0.43986
1999,Indirect migration background,Upper Secondary Level,Seldom,0.25132,66,187,0.18898,0.31365
1999,Indirect migration background,Upper Secondary Level,Never,0.24573,51,187,0.18386,0.30760
2001,No migration background,No answer / don't know,Never,0.44698,33,33,0.27472,0.61924
2001,No migration background,Pre-primary Level,At least once per week,0.58949,250,425,0.54266,0.63631
2001,No migration background,Pre-primary Level,At least once per month,0.09141,36,425,0.06397,0.11884
2001,No migration background,Pre-primary Level,Seldom,0.15473,66,425,0.12031,0.18916
2001,No migration background,Pre-primary Level,Never,0.16437,73,425,0.12909,0.19965
2001,No migration background,Primary Level,Never,0.69540,63,63,0.58083,0.80996
2001,No migration background,Lower Secondary Level,At least once per week,0.17277,393,2050,0.15640,0.18914
2001,No migration background,Lower Secondary Level,At least once per month,0.03934,88,2050,0.03092,0.04776
2001,No migration background,Lower Secondary Level,Seldom,0.09601,237,2050,0.08325,0.10876
2001,No migration background,Lower Secondary Level,Never,0.69189,1332,2050,0.67189,0.71188
2001,No migration background,Upper Secondary Level,At least once per week,0.25016,2484,10085,0.24170,0.25861
2001,No migration background,Upper Secondary Level,At least once per month,0.05670,585,10085,0.05218,0.06121
2001,No migration background,Upper Secondary Level,Seldom,0.16640,1767,10085,0.15913,0.17366
2001,No migration background,Upper Secondary Level,Never,0.52675,5249,10085,0.51700,0.53649
2001,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.40563,311,769,0.37090,0.44035
2001,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.08974,74,769,0.06952,0.10995
2001,No migration background,Post-secondary Non-tertiary Level,Seldom,0.19943,156,769,0.17117,0.22769
2001,No migration background,Post-secondary Non-tertiary Level,Never,0.30521,228,769,0.27264,0.33777
2001,No migration background,First Stage of Tertiary Education,At least once per week,0.29162,403,1460,0.26830,0.31494
2001,No migration background,First Stage of Tertiary Education,At least once per month,0.08834,124,1460,0.07378,0.10290
2001,No migration background,First Stage of Tertiary Education,Seldom,0.17965,285,1460,0.15995,0.19935
2001,No migration background,First Stage of Tertiary Education,Never,0.44039,648,1460,0.41492,0.46586
2001,No migration background,Second Stage of Tertiary Education,At least once per week,0.40026,1220,3111,0.38304,0.41748
2001,No migration background,Second Stage of Tertiary Education,At least once per month,0.07457,243,3111,0.06534,0.08380
2001,No migration background,Second Stage of Tertiary Education,Seldom,0.18619,606,3111,0.17251,0.19987
2001,No migration background,Second Stage of Tertiary Education,Never,0.33898,1042,3111,0.32234,0.35561
2001,Direct migration background,Primary Level,Never,0.88263,185,185,0.83612,0.92913
2001,Direct migration background,Lower Secondary Level,At least once per week,0.10863,82,743,0.08624,0.13102
2001,Direct migration background,Lower Secondary Level,Seldom,0.10109,72,743,0.07940,0.12278
2001,Direct migration background,Lower Secondary Level,Never,0.74970,589,743,0.71853,0.78087
2001,Direct migration background,Upper Secondary Level,At least once per week,0.16934,170,1078,0.14694,0.19174
2001,Direct migration background,Upper Secondary Level,At least once per month,0.06126,59,1078,0.04694,0.07559
2001,Direct migration background,Upper Secondary Level,Seldom,0.12706,146,1078,0.10717,0.14695
2001,Direct migration background,Upper Secondary Level,Never,0.64234,703,1078,0.61371,0.67097
2001,Direct migration background,Post-secondary Non-tertiary Level,At least once per week,0.13798,33,238,0.09407,0.18188
2001,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.20011,48,238,0.14917,0.25105
2001,Direct migration background,Post-secondary Non-tertiary Level,Never,0.60717,157,238,0.54499,0.66935
2001,Direct migration background,First Stage of Tertiary Education,At least once per week,0.26275,37,124,0.18496,0.34053
2001,Direct migration background,First Stage of Tertiary Education,Never,0.54353,87,124,0.45550,0.63155
2001,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.32179,110,330,0.27131,0.37227
2001,Direct migration background,Second Stage of Tertiary Education,Seldom,0.13827,55,330,0.10097,0.17557
2001,Direct migration background,Second Stage of Tertiary Education,Never,0.43282,165,330,0.37928,0.48635
2001,Indirect migration background,Pre-primary Level,At least once per week,0.61452,31,31,0.44035,0.78868
2001,Indirect migration background,Lower Secondary Level,At least once per week,0.33294,72,208,0.26874,0.39714
2001,Indirect migration background,Lower Secondary Level,Seldom,0.19510,41,208,0.14111,0.24908
2001,Indirect migration background,Lower Secondary Level,Never,0.39514,95,208,0.32854,0.46174
2001,Indirect migration background,Upper Secondary Level,At least once per week,0.37384,119,284,0.31747,0.43021
2001,Indirect migration background,Upper Secondary Level,Seldom,0.22029,68,284,0.17200,0.26858
2001,Indirect migration background,Upper Secondary Level,Never,0.32511,97,284,0.27053,0.37968
2003,No migration background,No answer / don't know,At least once per week,0.37936,74,152,0.30197,0.45676
2003,No migration background,No answer / don't know,Seldom,0.21570,41,152,0.15009,0.28130
2003,No migration background,No answer / don't know,Never,0.24627,37,152,0.17755,0.31499
2003,No migration background,Pre-primary Level,At least once per week,0.70732,355,470,0.66614,0.74850
2003,No migration background,Pre-primary Level,Seldom,0.12580,59,470,0.09579,0.15582
2003,No migration background,Pre-primary Level,Never,0.11492,56,470,0.08606,0.14379
2003,No migration background,Primary Level,Never,0.58950,60,60,0.46397,0.71502
2003,No migration background,Lower Secondary Level,At least once per week,0.20093,400,1885,0.18284,0.21903
2003,No migration background,Lower Secondary Level,At least once per month,0.04862,112,1885,0.03891,0.05833
2003,No migration background,Lower Secondary Level,Seldom,0.13538,293,1885,0.11993,0.15083
2003,No migration background,Lower Secondary Level,Never,0.61506,1080,1885,0.59309,0.63704
2003,No migration background,Upper Secondary Level,At least once per week,0.31248,3185,9745,0.30328,0.32168
2003,No migration background,Upper Secondary Level,At least once per month,0.07189,730,9745,0.06676,0.07702
2003,No migration background,Upper Secondary Level,Seldom,0.20395,2022,9745,0.19595,0.21195
2003,No migration background,Upper Secondary Level,Never,0.41168,3808,9745,0.40191,0.42145
2003,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.50513,453,878,0.47204,0.53822
2003,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.08925,83,878,0.07038,0.10812
2003,No migration background,Post-secondary Non-tertiary Level,Seldom,0.19189,174,878,0.16582,0.21795
2003,No migration background,Post-secondary Non-tertiary Level,Never,0.21374,168,878,0.18661,0.24087
2003,No migration background,First Stage of Tertiary Education,At least once per week,0.39331,564,1491,0.36850,0.41811
2003,No migration background,First Stage of Tertiary Education,At least once per month,0.09422,133,1491,0.07938,0.10905
2003,No migration background,First Stage of Tertiary Education,Seldom,0.21296,343,1491,0.19217,0.23375
2003,No migration background,First Stage of Tertiary Education,Never,0.29952,451,1491,0.27626,0.32277
2003,No migration background,Second Stage of Tertiary Education,At least once per week,0.47937,1942,3903,0.46369,0.49504
2003,No migration background,Second Stage of Tertiary Education,At least once per month,0.10438,397,3903,0.09478,0.11397
2003,No migration background,Second Stage of Tertiary Education,Seldom,0.19252,770,3903,0.18015,0.20489
2003,No migration background,Second Stage of Tertiary Education,Never,0.22373,794,3903,0.21066,0.23681
2003,Direct migration background,Pre-primary Level,At least once per week,0.73103,31,31,0.57235,0.88970
2003,Direct migration background,Primary Level,Never,0.92016,153,153,0.87707,0.96325
2003,Direct migration background,Lower Secondary Level,At least once per week,0.12743,70,628,0.10133,0.15353
2003,Direct migration background,Lower Secondary Level,Seldom,0.13117,83,628,0.10475,0.15760
2003,Direct migration background,Lower Secondary Level,Never,0.69504,475,628,0.65901,0.73108
2003,Direct migration background,Upper Secondary Level,At least once per week,0.16868,171,965,0.14505,0.19232
2003,Direct migration background,Upper Secondary Level,At least once per month,0.06019,63,965,0.04517,0.07520
2003,Direct migration background,Upper Secondary Level,Seldom,0.17846,155,965,0.15429,0.20263
2003,Direct migration background,Upper Secondary Level,Never,0.59266,576,965,0.56165,0.62368
2003,Direct migration background,Post-secondary Non-tertiary Level,At least once per week,0.24503,50,212,0.18700,0.30307
2003,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.24443,55,212,0.18644,0.30242
2003,Direct migration background,Post-secondary Non-tertiary Level,Never,0.45294,107,212,0.38577,0.52011
2003,Direct migration background,First Stage of Tertiary Education,At least once per week,0.29109,42,108,0.20502,0.37716
2003,Direct migration background,First Stage of Tertiary Education,Never,0.47163,66,108,0.37704,0.56622
2003,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.37013,142,339,0.31866,0.42161
2003,Direct migration background,Second Stage of Tertiary Education,Seldom,0.21013,75,339,0.16670,0.25357
2003,Direct migration background,Second Stage of Tertiary Education,Never,0.34736,122,339,0.29660,0.39812
2003,Indirect migration background,Pre-primary Level,At least once per week,0.70365,46,46,0.57023,0.83707
2003,Indirect migration background,Lower Secondary Level,At least once per week,0.32847,58,163,0.25614,0.40079
2003,Indirect migration background,Lower Secondary Level,Seldom,0.21629,37,163,0.15289,0.27969
2003,Indirect migration background,Lower Secondary Level,Never,0.35064,68,163,0.27716,0.42412
2003,Indirect migration background,Upper Secondary Level,At least once per week,0.37596,133,298,0.32087,0.43104
2003,Indirect migration background,Upper Secondary Level,Seldom,0.24329,69,298,0.19449,0.29209
2003,Indirect migration background,Upper Secondary Level,Never,0.29615,96,298,0.24423,0.34808
2003,Indirect migration background,Second Stage of Tertiary Education,At least once per week,0.47015,33,33,0.29722,0.64309
2005,No migration background,No answer / don't know,At least once per week,0.38418,85,192,0.31520,0.45316
2005,No migration background,No answer / don't know,Seldom,0.19543,39,192,0.13919,0.25167
2005,No migration background,No answer / don't know,Never,0.33756,68,192,0.27050,0.40463
2005,No migration background,Pre-primary Level,At least once per week,0.62600,325,503,0.58368,0.66833
2005,No migration background,Pre-primary Level,At least once per month,0.08329,46,503,0.05912,0.10746
2005,No migration background,Pre-primary Level,Seldom,0.13762,69,503,0.10749,0.16776
2005,No migration background,Pre-primary Level,Never,0.15308,63,503,0.12158,0.18458
2005,No migration background,Primary Level,Never,0.50847,50,50,0.36849,0.64845
2005,No migration background,Lower Secondary Level,At least once per week,0.20456,366,1639,0.18503,0.22410
2005,No migration background,Lower Secondary Level,At least once per month,0.04747,92,1639,0.03717,0.05777
2005,No migration background,Lower Secondary Level,Seldom,0.14030,233,1639,0.12348,0.15712
2005,No migration background,Lower Secondary Level,Never,0.60767,948,1639,0.58402,0.63131
2005,No migration background,Upper Secondary Level,At least once per week,0.27642,2604,8969,0.26717,0.28568
2005,No migration background,Upper Secondary Level,At least once per month,0.07534,664,8969,0.06987,0.08080
2005,No migration background,Upper Secondary Level,Seldom,0.18873,1750,8969,0.18064,0.19683
2005,No migration background,Upper Secondary Level,Never,0.45951,3951,8969,0.44919,0.46982
2005,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.43749,397,867,0.40445,0.47053
2005,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.11624,92,867,0.09489,0.13759
2005,No migration background,Post-secondary Non-tertiary Level,Seldom,0.18417,177,867,0.15835,0.20998
2005,No migration background,Post-secondary Non-tertiary Level,Never,0.26210,201,867,0.23281,0.29139
2005,No migration background,First Stage of Tertiary Education,At least once per week,0.34288,472,1375,0.31778,0.36798
2005,No migration background,First Stage of Tertiary Education,At least once per month,0.07730,102,1375,0.06317,0.09142
2005,No migration background,First Stage of Tertiary Education,Seldom,0.22046,310,1375,0.19854,0.24238
2005,No migration background,First Stage of Tertiary Education,Never,0.35937,491,1375,0.33400,0.38474
2005,No migration background,Second Stage of Tertiary Education,At least once per week,0.44777,1714,3740,0.43183,0.46370
2005,No migration background,Second Stage of Tertiary Education,At least once per month,0.10734,366,3740,0.09742,0.11726
2005,No migration background,Second Stage of Tertiary Education,Seldom,0.18289,713,3740,0.17050,0.19528
2005,No migration background,Second Stage of Tertiary Education,Never,0.26200,947,3740,0.24791,0.27610
2005,Direct migration background,Pre-primary Level,At least once per week,0.68648,33,33,0.52574,0.84722
2005,Direct migration background,Primary Level,Never,0.78491,125,125,0.71259,0.85723
2005,Direct migration background,Lower Secondary Level,At least once per week,0.12615,57,544,0.09822,0.15407
2005,Direct migration background,Lower Secondary Level,Seldom,0.12564,69,544,0.09776,0.15352
2005,Direct migration background,Lower Secondary Level,Never,0.70891,418,544,0.67071,0.74712
2005,Direct migration background,Upper Secondary Level,At least once per week,0.20831,166,871,0.18133,0.23530
2005,Direct migration background,Upper Secondary Level,At least once per month,0.08250,61,871,0.06422,0.10078
2005,Direct migration background,Upper Secondary Level,Seldom,0.12710,116,871,0.10497,0.14924
2005,Direct migration background,Upper Secondary Level,Never,0.58208,528,871,0.54931,0.61486
2005,Direct migration background,Post-secondary Non-tertiary Level,At least once per week,0.21604,45,190,0.15737,0.27472
2005,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.25050,46,190,0.18873,0.31228
2005,Direct migration background,Post-secondary Non-tertiary Level,Never,0.45622,99,190,0.38521,0.52723
2005,Direct migration background,First Stage of Tertiary Education,At least once per week,0.29792,38,99,0.20737,0.38847
2005,Direct migration background,First Stage of Tertiary Education,Never,0.41749,61,99,0.31985,0.51512
2005,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.28146,108,311,0.23140,0.33153
2005,Direct migration background,Second Stage of Tertiary Education,Seldom,0.25496,76,311,0.20644,0.30347
2005,Direct migration background,Second Stage of Tertiary Education,Never,0.38563,127,311,0.33144,0.43981
2005,Indirect migration background,Pre-primary Level,At least once per week,0.52456,48,48,0.38178,0.66733
2005,Indirect migration background,Lower Secondary Level,At least once per week,0.28163,49,150,0.20941,0.35386
2005,Indirect migration background,Lower Secondary Level,Seldom,0.25776,42,150,0.18753,0.32800
2005,Indirect migration background,Lower Secondary Level,Never,0.31061,59,150,0.23630,0.38491
2005,Indirect migration background,Upper Secondary Level,At least once per week,0.36536,136,334,0.31364,0.41708
2005,Indirect migration background,Upper Secondary Level,At least once per month,0.14036,37,334,0.10305,0.17767
2005,Indirect migration background,Upper Secondary Level,Seldom,0.23779,77,334,0.19206,0.28351
2005,Indirect migration background,Upper Secondary Level,Never,0.25650,84,334,0.20959,0.30340
2005,Indirect migration background,Second Stage of Tertiary Education,At least once per week,0.45764,31,31,0.27936,0.63592
2007,No migration background,No answer / don't know,At least once per week,0.29342,85,208,0.23139,0.35545
2007,No migration background,No answer / don't know,Seldom,0.27490,59,208,0.21407,0.33572
2007,No migration background,No answer / don't know,Never,0.35460,64,208,0.28943,0.41977
2007,No migration background,Pre-primary Level,At least once per week,0.67445,187,220,0.61239,0.73651
2007,No migration background,Pre-primary Level,Seldom,0.14605,33,220,0.09928,0.19283
2007,No migration background,Primary Level,Never,0.69057,67,67,0.57905,0.80209
2007,No migration background,Lower Secondary Level,At least once per week,0.18818,328,1558,0.16877,0.20759
2007,No migration background,Lower Secondary Level,At least once per month,0.04638,80,1558,0.03594,0.05683
