year,quintil_oecd,regtyp,pli0092_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,5th Quintile,Urban regions,At least once per week,0.36602,638,1749,0.34344,0.38861
1997,5th Quintile,Urban regions,At least once per month,0.07085,124,1749,0.05883,0.08288
1997,5th Quintile,Urban regions,Seldom,0.18007,336,1749,0.16206,0.19808
1997,5th Quintile,Urban regions,Never,0.38305,651,1749,0.36026,0.40584
1997,5th Quintile,Rural regions,At least once per week,0.34256,200,649,0.30602,0.37910
1997,5th Quintile,Rural regions,At least once per month,0.06738,47,649,0.04808,0.08668
1997,5th Quintile,Rural regions,Seldom,0.24137,156,649,0.20842,0.27431
1997,5th Quintile,Rural regions,Never,0.34869,246,649,0.31200,0.38539
1998,1st Quintile,Urban regions,At least once per week,0.20851,303,1549,0.18827,0.22874
1998,1st Quintile,Urban regions,At least once per month,0.04769,80,1549,0.03707,0.05830
1998,1st Quintile,Urban regions,Seldom,0.17020,283,1549,0.15148,0.18892
1998,1st Quintile,Urban regions,Never,0.57361,883,1549,0.54897,0.59824
1998,1st Quintile,Rural regions,At least once per week,0.18789,136,767,0.16023,0.21555
1998,1st Quintile,Rural regions,At least once per month,0.04666,37,767,0.03172,0.06160
1998,1st Quintile,Rural regions,Seldom,0.19894,185,767,0.17067,0.22721
1998,1st Quintile,Rural regions,Never,0.56651,409,767,0.53141,0.60160
1998,2nd Quintile,Urban regions,At least once per week,0.24971,360,1533,0.22804,0.27139
1998,2nd Quintile,Urban regions,At least once per month,0.06782,116,1533,0.05523,0.08041
1998,2nd Quintile,Urban regions,Seldom,0.21901,333,1533,0.19830,0.23972
1998,2nd Quintile,Urban regions,Never,0.46346,724,1533,0.43849,0.48843
1998,2nd Quintile,Rural regions,At least once per week,0.19668,188,953,0.17143,0.22193
1998,2nd Quintile,Rural regions,At least once per month,0.04968,55,953,0.03588,0.06348
1998,2nd Quintile,Rural regions,Seldom,0.25553,259,953,0.22782,0.28323
1998,2nd Quintile,Rural regions,Never,0.49812,451,953,0.46636,0.52988
1998,3rd Quintile,Urban regions,At least once per week,0.28698,409,1525,0.26427,0.30969
1998,3rd Quintile,Urban regions,At least once per month,0.07275,112,1525,0.05971,0.08579
1998,3rd Quintile,Urban regions,Seldom,0.20147,341,1525,0.18134,0.22161
1998,3rd Quintile,Urban regions,Never,0.43880,663,1525,0.41389,0.46371
1998,3rd Quintile,Rural regions,At least once per week,0.22776,235,1028,0.20211,0.25341
1998,3rd Quintile,Rural regions,At least once per month,0.05908,74,1028,0.04466,0.07350
1998,3rd Quintile,Rural regions,Seldom,0.25045,273,1028,0.22395,0.27695
1998,3rd Quintile,Rural regions,Never,0.46272,446,1028,0.43222,0.49321
1998,4th Quintile,Urban regions,At least once per week,0.33192,557,1683,0.30942,0.35443
1998,4th Quintile,Urban regions,At least once per month,0.09563,150,1683,0.08158,0.10969
1998,4th Quintile,Urban regions,Seldom,0.21441,389,1683,0.19479,0.23402
1998,4th Quintile,Urban regions,Never,0.35804,587,1683,0.33513,0.38095
1998,4th Quintile,Rural regions,At least once per week,0.27390,245,900,0.24474,0.30305
1998,4th Quintile,Rural regions,At least once per month,0.09348,77,900,0.07445,0.11250
1998,4th Quintile,Rural regions,Seldom,0.28617,259,900,0.25663,0.31572
1998,4th Quintile,Rural regions,Never,0.34645,319,900,0.31535,0.37756
1998,5th Quintile,Urban regions,At least once per week,0.40199,654,1643,0.37827,0.42570
1998,5th Quintile,Urban regions,At least once per month,0.11042,185,1643,0.09526,0.12558
1998,5th Quintile,Urban regions,Seldom,0.20972,361,1643,0.19003,0.22941
1998,5th Quintile,Urban regions,Never,0.27787,443,1643,0.25620,0.29954
1998,5th Quintile,Rural regions,At least once per week,0.39417,228,636,0.35616,0.43218
1998,5th Quintile,Rural regions,At least once per month,0.09433,68,636,0.07159,0.11706
1998,5th Quintile,Rural regions,Seldom,0.28617,176,636,0.25101,0.32132
1998,5th Quintile,Rural regions,Never,0.22533,164,636,0.19284,0.25783
1999,1st Quintile,Urban regions,At least once per week,0.18996,287,1647,0.17101,0.20891
1999,1st Quintile,Urban regions,At least once per month,0.05585,87,1647,0.04476,0.06695
1999,1st Quintile,Urban regions,Seldom,0.14409,260,1647,0.12713,0.16106
1999,1st Quintile,Urban regions,Never,0.61009,1013,1647,0.58653,0.63365
1999,1st Quintile,Rural regions,At least once per week,0.16990,147,919,0.14560,0.19419
1999,1st Quintile,Rural regions,At least once per month,0.03607,40,919,0.02401,0.04814
1999,1st Quintile,Rural regions,Seldom,0.15219,160,919,0.12896,0.17543
1999,1st Quintile,Rural regions,Never,0.64183,572,919,0.61082,0.67285
1999,2nd Quintile,Urban regions,At least once per week,0.21320,351,1721,0.19385,0.23256
1999,2nd Quintile,Urban regions,At least once per month,0.05244,96,1721,0.04190,0.06297
1999,2nd Quintile,Urban regions,Seldom,0.18711,359,1721,0.16868,0.20554
1999,2nd Quintile,Urban regions,Never,0.54725,915,1721,0.52373,0.57078
1999,2nd Quintile,Rural regions,At least once per week,0.15585,174,1125,0.13465,0.17706
1999,2nd Quintile,Rural regions,At least once per month,0.05280,64,1125,0.03973,0.06588
1999,2nd Quintile,Rural regions,Seldom,0.21294,273,1125,0.18901,0.23687
1999,2nd Quintile,Rural regions,Never,0.57841,614,1125,0.54954,0.60728
1999,3rd Quintile,Urban regions,At least once per week,0.23609,395,1703,0.21592,0.25627
1999,3rd Quintile,Urban regions,At least once per month,0.07404,123,1703,0.06160,0.08648
1999,3rd Quintile,Urban regions,Seldom,0.17883,331,1703,0.16062,0.19703
1999,3rd Quintile,Urban regions,Never,0.51104,854,1703,0.48729,0.53479
1999,3rd Quintile,Rural regions,At least once per week,0.21314,211,1101,0.18894,0.23734
1999,3rd Quintile,Rural regions,At least once per month,0.05820,69,1101,0.04437,0.07204
1999,3rd Quintile,Rural regions,Seldom,0.21071,237,1101,0.18661,0.23481
1999,3rd Quintile,Rural regions,Never,0.51794,584,1101,0.48841,0.54747
1999,4th Quintile,Urban regions,At least once per week,0.30483,538,1857,0.28389,0.32577
1999,4th Quintile,Urban regions,At least once per month,0.07228,156,1857,0.06050,0.08406
1999,4th Quintile,Urban regions,Seldom,0.19946,389,1857,0.18128,0.21764
1999,4th Quintile,Urban regions,Never,0.42343,774,1857,0.40095,0.44591
1999,4th Quintile,Rural regions,At least once per week,0.25985,229,874,0.23076,0.28894
1999,4th Quintile,Rural regions,At least once per month,0.07178,66,874,0.05466,0.08891
1999,4th Quintile,Rural regions,Seldom,0.24085,216,874,0.21248,0.26921
1999,4th Quintile,Rural regions,Never,0.42752,363,874,0.39470,0.46034
1999,5th Quintile,Urban regions,At least once per week,0.36213,685,1880,0.34040,0.38386
1999,5th Quintile,Urban regions,At least once per month,0.07608,162,1880,0.06409,0.08806
1999,5th Quintile,Urban regions,Seldom,0.20191,395,1880,0.18375,0.22006
1999,5th Quintile,Urban regions,Never,0.35989,638,1880,0.33819,0.38159
1999,5th Quintile,Rural regions,At least once per week,0.38853,253,709,0.35263,0.42444
1999,5th Quintile,Rural regions,At least once per month,0.08394,56,709,0.06351,0.10437
1999,5th Quintile,Rural regions,Seldom,0.20458,155,709,0.17487,0.23430
1999,5th Quintile,Rural regions,Never,0.32294,245,709,0.28850,0.35739
2001,1st Quintile,Urban regions,At least once per week,0.17923,425,2434,0.16399,0.19448
2001,1st Quintile,Urban regions,At least once per month,0.05370,115,2434,0.04475,0.06266
2001,1st Quintile,Urban regions,Seldom,0.12491,319,2434,0.11177,0.13804
2001,1st Quintile,Urban regions,Never,0.64215,1575,2434,0.62311,0.66120
2001,1st Quintile,Rural regions,At least once per week,0.16108,235,1412,0.14190,0.18026
2001,1st Quintile,Rural regions,At least once per month,0.03789,57,1412,0.02793,0.04785
2001,1st Quintile,Rural regions,Seldom,0.11710,197,1412,0.10033,0.13388
2001,1st Quintile,Rural regions,Never,0.68393,923,1412,0.65967,0.70819
2001,2nd Quintile,Urban regions,At least once per week,0.23006,591,2599,0.21387,0.24624
2001,2nd Quintile,Urban regions,At least once per month,0.06247,150,2599,0.05316,0.07177
2001,2nd Quintile,Urban regions,Seldom,0.15366,421,2599,0.13980,0.16753
2001,2nd Quintile,Urban regions,Never,0.55381,1437,2599,0.53470,0.57293
2001,2nd Quintile,Rural regions,At least once per week,0.17986,296,1706,0.16163,0.19809
2001,2nd Quintile,Rural regions,At least once per month,0.03507,70,1706,0.02634,0.04381
2001,2nd Quintile,Rural regions,Seldom,0.13613,259,1706,0.11985,0.15241
2001,2nd Quintile,Rural regions,Never,0.64893,1081,1706,0.62628,0.67159
2001,3rd Quintile,Urban regions,At least once per week,0.26758,746,2819,0.25123,0.28392
2001,3rd Quintile,Urban regions,At least once per month,0.06387,174,2819,0.05484,0.07290
2001,3rd Quintile,Urban regions,Seldom,0.16750,510,2819,0.15371,0.18128
2001,3rd Quintile,Urban regions,Never,0.50106,1389,2819,0.48260,0.51952
2001,3rd Quintile,Rural regions,At least once per week,0.23197,376,1691,0.21184,0.25209
2001,3rd Quintile,Rural regions,At least once per month,0.05487,104,1691,0.04401,0.06573
2001,3rd Quintile,Rural regions,Seldom,0.17642,334,1691,0.15825,0.19459
2001,3rd Quintile,Rural regions,Never,0.53674,877,1691,0.51297,0.56052
2001,4th Quintile,Urban regions,At least once per week,0.32340,982,2964,0.30656,0.34024
2001,4th Quintile,Urban regions,At least once per month,0.07193,221,2964,0.06263,0.08123
2001,4th Quintile,Urban regions,Seldom,0.18115,530,2964,0.16728,0.19502
2001,4th Quintile,Urban regions,Never,0.42352,1231,2964,0.40573,0.44131
2001,4th Quintile,Rural regions,At least once per week,0.30686,492,1611,0.28433,0.32939
2001,4th Quintile,Rural regions,At least once per month,0.07500,124,1611,0.06214,0.08787
2001,4th Quintile,Rural regions,Seldom,0.17953,293,1611,0.16078,0.19828
2001,4th Quintile,Rural regions,Never,0.43861,702,1611,0.41437,0.46285
2001,5th Quintile,Urban regions,At least once per week,0.38787,1329,3380,0.37144,0.40430
2001,5th Quintile,Urban regions,At least once per month,0.07680,277,3380,0.06782,0.08578
2001,5th Quintile,Urban regions,Seldom,0.16980,588,3380,0.15714,0.18246
2001,5th Quintile,Urban regions,Never,0.36553,1186,3380,0.34929,0.38177
2001,5th Quintile,Rural regions,At least once per week,0.35290,380,1103,0.32469,0.38111
2001,5th Quintile,Rural regions,At least once per month,0.05808,70,1103,0.04427,0.07189
2001,5th Quintile,Rural regions,Seldom,0.19252,224,1103,0.16924,0.21580
2001,5th Quintile,Rural regions,Never,0.39649,429,1103,0.36761,0.42538
2003,1st Quintile,Urban regions,At least once per week,0.23248,497,2161,0.21467,0.25030
2003,1st Quintile,Urban regions,At least once per month,0.06150,125,2161,0.05136,0.07163
2003,1st Quintile,Urban regions,Seldom,0.15079,329,2161,0.13570,0.16588
2003,1st Quintile,Urban regions,Never,0.55523,1210,2161,0.53427,0.57618
2003,1st Quintile,Rural regions,At least once per week,0.18904,227,1213,0.16700,0.21109
2003,1st Quintile,Rural regions,At least once per month,0.04292,62,1213,0.03151,0.05434
2003,1st Quintile,Rural regions,Seldom,0.16797,238,1213,0.14692,0.18901
2003,1st Quintile,Rural regions,Never,0.60007,686,1213,0.57249,0.62765
2003,2nd Quintile,Urban regions,At least once per week,0.26345,582,2288,0.24539,0.28150
2003,2nd Quintile,Urban regions,At least once per month,0.06065,134,2288,0.05087,0.07043
2003,2nd Quintile,Urban regions,Seldom,0.18752,432,2288,0.17152,0.20352
2003,2nd Quintile,Urban regions,Never,0.48839,1140,2288,0.46790,0.50887
2003,2nd Quintile,Rural regions,At least once per week,0.24388,377,1553,0.22252,0.26525
2003,2nd Quintile,Rural regions,At least once per month,0.05008,85,1553,0.03923,0.06093
2003,2nd Quintile,Rural regions,Seldom,0.17836,297,1553,0.15932,0.19741
2003,2nd Quintile,Rural regions,Never,0.52768,794,1553,0.50284,0.55251
2003,3rd Quintile,Urban regions,At least once per week,0.31389,809,2555,0.29589,0.33189
2003,3rd Quintile,Urban regions,At least once per month,0.07910,218,2555,0.06863,0.08957
2003,3rd Quintile,Urban regions,Seldom,0.20036,507,2555,0.18483,0.21588
2003,3rd Quintile,Urban regions,Never,0.40665,1021,2555,0.38760,0.42571
2003,3rd Quintile,Rural regions,At least once per week,0.29828,446,1491,0.27505,0.32151
2003,3rd Quintile,Rural regions,At least once per month,0.08327,121,1491,0.06924,0.09730
2003,3rd Quintile,Rural regions,Seldom,0.22314,336,1491,0.20200,0.24429
2003,3rd Quintile,Rural regions,Never,0.39530,588,1491,0.37048,0.42013
2003,4th Quintile,Urban regions,At least once per week,0.40950,1198,2892,0.39158,0.42743
2003,4th Quintile,Urban regions,At least once per month,0.08247,244,2892,0.07244,0.09250
2003,4th Quintile,Urban regions,Seldom,0.19215,567,2892,0.17779,0.20651
2003,4th Quintile,Urban regions,Never,0.31588,883,2892,0.29893,0.33282
2003,4th Quintile,Rural regions,At least once per week,0.38793,594,1549,0.36365,0.41220
2003,4th Quintile,Rural regions,At least once per month,0.08077,138,1549,0.06720,0.09435
2003,4th Quintile,Rural regions,Seldom,0.21126,358,1549,0.19093,0.23160
2003,4th Quintile,Rural regions,Never,0.32004,459,1549,0.29680,0.34328
2003,5th Quintile,Urban regions,At least once per week,0.46379,2385,4760,0.44962,0.47796
2003,5th Quintile,Urban regions,At least once per month,0.09677,455,4760,0.08837,0.10517
2003,5th Quintile,Urban regions,Seldom,0.18242,841,4760,0.17145,0.19339
2003,5th Quintile,Urban regions,Never,0.25702,1079,4760,0.24460,0.26943
2003,5th Quintile,Rural regions,At least once per week,0.42403,712,1563,0.39953,0.44854
2003,5th Quintile,Rural regions,At least once per month,0.09962,143,1563,0.08477,0.11447
2003,5th Quintile,Rural regions,Seldom,0.23306,360,1563,0.21209,0.25402
2003,5th Quintile,Rural regions,Never,0.24329,348,1563,0.22201,0.26457
2005,1st Quintile,Urban regions,At least once per week,0.21081,433,2030,0.19306,0.22856
2005,1st Quintile,Urban regions,At least once per month,0.06945,125,2030,0.05839,0.08052
2005,1st Quintile,Urban regions,Seldom,0.17133,340,2030,0.15493,0.18772
2005,1st Quintile,Urban regions,Never,0.54841,1132,2030,0.52675,0.57006
2005,1st Quintile,Rural regions,At least once per week,0.18023,207,1093,0.15744,0.20303
2005,1st Quintile,Rural regions,At least once per month,0.06464,68,1093,0.05006,0.07922
2005,1st Quintile,Rural regions,Seldom,0.17259,199,1093,0.15017,0.19500
2005,1st Quintile,Rural regions,Never,0.58254,619,1093,0.55329,0.61179
2005,2nd Quintile,Urban regions,At least once per week,0.23796,515,2185,0.22010,0.25582
2005,2nd Quintile,Urban regions,At least once per month,0.07099,163,2185,0.06022,0.08176
2005,2nd Quintile,Urban regions,Seldom,0.18814,386,2185,0.17175,0.20453
2005,2nd Quintile,Urban regions,Never,0.50291,1121,2185,0.48194,0.52388
2005,2nd Quintile,Rural regions,At least once per week,0.19967,276,1423,0.17889,0.22045
2005,2nd Quintile,Rural regions,At least once per month,0.05152,85,1423,0.04003,0.06301
2005,2nd Quintile,Rural regions,Seldom,0.18859,284,1423,0.16826,0.20892
2005,2nd Quintile,Rural regions,Never,0.56022,778,1423,0.53442,0.58602
2005,3rd Quintile,Urban regions,At least once per week,0.30296,685,2314,0.28423,0.32169
2005,3rd Quintile,Urban regions,At least once per month,0.08224,180,2314,0.07105,0.09344
2005,3rd Quintile,Urban regions,Seldom,0.17183,430,2314,0.15646,0.18721
2005,3rd Quintile,Urban regions,Never,0.44297,1019,2314,0.42272,0.46321
2005,3rd Quintile,Rural regions,At least once per week,0.25620,364,1418,0.23347,0.27893
2005,3rd Quintile,Rural regions,At least once per month,0.07200,95,1418,0.05854,0.08546
2005,3rd Quintile,Rural regions,Seldom,0.22264,314,1418,0.20098,0.24430
2005,3rd Quintile,Rural regions,Never,0.44917,645,1418,0.42327,0.47507
2005,4th Quintile,Urban regions,At least once per week,0.34836,1000,2781,0.33065,0.36607
2005,4th Quintile,Urban regions,At least once per month,0.08620,234,2781,0.07576,0.09663
2005,4th Quintile,Urban regions,Seldom,0.18985,558,2781,0.17527,0.20443
2005,4th Quintile,Urban regions,Never,0.37559,989,2781,0.35759,0.39359
2005,4th Quintile,Rural regions,At least once per week,0.35647,554,1496,0.33219,0.38075
2005,4th Quintile,Rural regions,At least once per month,0.07930,115,1496,0.06560,0.09299
2005,4th Quintile,Rural regions,Seldom,0.20989,325,1496,0.18924,0.23053
2005,4th Quintile,Rural regions,Never,0.35435,502,1496,0.33010,0.37859
2005,5th Quintile,Urban regions,At least once per week,0.45475,2087,4381,0.44000,0.46949
2005,5th Quintile,Urban regions,At least once per month,0.10087,422,4381,0.09195,0.10979
2005,5th Quintile,Urban regions,Seldom,0.16408,745,4381,0.15311,0.17504
2005,5th Quintile,Urban regions,Never,0.28031,1127,4381,0.26701,0.29361
2005,5th Quintile,Rural regions,At least once per week,0.40898,629,1435,0.38354,0.43443
2005,5th Quintile,Rural regions,At least once per month,0.09633,131,1435,0.08105,0.11160
2005,5th Quintile,Rural regions,Seldom,0.20022,284,1435,0.17950,0.22093
2005,5th Quintile,Rural regions,Never,0.29447,391,1435,0.27088,0.31807
2007,1st Quintile,Urban regions,At least once per week,0.22607,461,2009,0.20777,0.24436
2007,1st Quintile,Urban regions,At least once per month,0.05799,113,2009,0.04777,0.06821
2007,1st Quintile,Urban regions,Seldom,0.17268,318,2009,0.15614,0.18921
2007,1st Quintile,Urban regions,Never,0.54327,1117,2009,0.52148,0.56505
2007,1st Quintile,Rural regions,At least once per week,0.18811,206,1162,0.16563,0.21059
2007,1st Quintile,Rural regions,At least once per month,0.05313,64,1162,0.04023,0.06603
2007,1st Quintile,Rural regions,Seldom,0.18886,211,1162,0.16635,0.21138
2007,1st Quintile,Rural regions,Never,0.56990,681,1162,0.54142,0.59838
2007,2nd Quintile,Urban regions,At least once per week,0.25684,539,2118,0.23823,0.27545
2007,2nd Quintile,Urban regions,At least once per month,0.07102,161,2118,0.06008,0.08197
2007,2nd Quintile,Urban regions,Seldom,0.17480,360,2118,0.15862,0.19097
2007,2nd Quintile,Urban regions,Never,0.49734,1058,2118,0.47604,0.51864
2007,2nd Quintile,Rural regions,At least once per week,0.25967,322,1374,0.23648,0.28286
2007,2nd Quintile,Rural regions,At least once per month,0.04868,77,1374,0.03729,0.06006
2007,2nd Quintile,Rural regions,Seldom,0.16548,250,1374,0.14582,0.18514
2007,2nd Quintile,Rural regions,Never,0.52618,725,1374,0.49976,0.55259
2007,3rd Quintile,Urban regions,At least once per week,0.34296,781,2344,0.32374,0.36218
2007,3rd Quintile,Urban regions,At least once per month,0.07703,173,2344,0.06623,0.08782
2007,3rd Quintile,Urban regions,Seldom,0.16519,416,2344,0.15015,0.18022
2007,3rd Quintile,Urban regions,Never,0.41483,974,2344,0.39488,0.43478
2007,3rd Quintile,Rural regions,At least once per week,0.28481,419,1512,0.26206,0.30757
2007,3rd Quintile,Rural regions,At least once per month,0.06694,103,1512,0.05434,0.07954
2007,3rd Quintile,Rural regions,Seldom,0.17610,271,1512,0.15689,0.19530
2007,3rd Quintile,Rural regions,Never,0.47215,719,1512,0.44698,0.49733
2007,4th Quintile,Urban regions,At least once per week,0.38834,1137,2800,0.37028,0.40639
2007,4th Quintile,Urban regions,At least once per month,0.06996,218,2800,0.06051,0.07941
2007,4th Quintile,Urban regions,Seldom,0.18802,494,2800,0.17355,0.20250
2007,4th Quintile,Urban regions,Never,0.35368,951,2800,0.33597,0.37139
2007,4th Quintile,Rural regions,At least once per week,0.36368,521,1498,0.33932,0.38805
2007,4th Quintile,Rural regions,At least once per month,0.09064,133,1498,0.07609,0.10518
2007,4th Quintile,Rural regions,Seldom,0.20127,349,1498,0.18096,0.22158
2007,4th Quintile,Rural regions,Never,0.34441,495,1498,0.32034,0.36848
2007,5th Quintile,Urban regions,At least once per week,0.48113,2064,4136,0.46591,0.49636
2007,5th Quintile,Urban regions,At least once per month,0.08570,353,4136,0.07717,0.09423
2007,5th Quintile,Urban regions,Seldom,0.17044,686,4136,0.15897,0.18190
2007,5th Quintile,Urban regions,Never,0.26273,1033,4136,0.24931,0.27614
2007,5th Quintile,Rural regions,At least once per week,0.44400,665,1434,0.41827,0.46972
2007,5th Quintile,Rural regions,At least once per month,0.07498,102,1434,0.06135,0.08862
2007,5th Quintile,Rural regions,Seldom,0.20372,273,1434,0.18286,0.22457
2007,5th Quintile,Rural regions,Never,0.27730,394,1434,0.25412,0.30048
2008,1st Quintile,Urban regions,At least once per week,0.27237,500,1862,0.25214,0.29260
2008,1st Quintile,Urban regions,At least once per month,0.05837,110,1862,0.04772,0.06902
2008,1st Quintile,Urban regions,Seldom,0.16412,284,1862,0.14729,0.18095
2008,1st Quintile,Urban regions,Never,0.50515,968,1862,0.48243,0.52786
2008,1st Quintile,Rural regions,At least once per week,0.21965,239,1089,0.19505,0.24425
2008,1st Quintile,Rural regions,At least once per month,0.05790,59,1089,0.04402,0.07178
2008,1st Quintile,Rural regions,Seldom,0.16416,176,1089,0.14215,0.18617
2008,1st Quintile,Rural regions,Never,0.55829,615,1089,0.52879,0.58780
2008,2nd Quintile,Urban regions,At least once per week,0.31601,632,2049,0.29587,0.33614
2008,2nd Quintile,Urban regions,At least once per month,0.07291,158,2049,0.06165,0.08417
2008,2nd Quintile,Urban regions,Seldom,0.18937,383,2049,0.17240,0.20634
2008,2nd Quintile,Urban regions,Never,0.42172,876,2049,0.40033,0.44310
2008,2nd Quintile,Rural regions,At least once per week,0.29019,383,1311,0.26562,0.31477
2008,2nd Quintile,Rural regions,At least once per month,0.05767,74,1311,0.04505,0.07030
2008,2nd Quintile,Rural regions,Seldom,0.20119,271,1311,0.17948,0.22290
2008,2nd Quintile,Rural regions,Never,0.45095,583,1311,0.42400,0.47789
2008,3rd Quintile,Urban regions,At least once per week,0.38083,863,2262,0.36081,0.40084
2008,3rd Quintile,Urban regions,At least once per month,0.08001,177,2262,0.06883,0.09119
2008,3rd Quintile,Urban regions,Seldom,0.20833,478,2262,0.19159,0.22507
2008,3rd Quintile,Urban regions,Never,0.33083,744,2262,0.31144,0.35023
2008,3rd Quintile,Rural regions,At least once per week,0.35666,544,1530,0.33265,0.38067
2008,3rd Quintile,Rural regions,At least once per month,0.08295,106,1530,0.06912,0.09677
2008,3rd Quintile,Rural regions,Seldom,0.21624,362,1530,0.19561,0.23688
2008,3rd Quintile,Rural regions,Never,0.34415,518,1530,0.32034,0.36797
2008,4th Quintile,Urban regions,At least once per week,0.45810,1175,2548,0.43875,0.47745
2008,4th Quintile,Urban regions,At least once per month,0.07596,197,2548,0.06567,0.08625
2008,4th Quintile,Urban regions,Seldom,0.19645,491,2548,0.18101,0.21188
2008,4th Quintile,Urban regions,Never,0.26949,685,2548,0.25226,0.28672
2008,4th Quintile,Rural regions,At least once per week,0.42194,541,1307,0.39516,0.44873
2008,4th Quintile,Rural regions,At least once per month,0.08708,118,1307,0.07179,0.10237
2008,4th Quintile,Rural regions,Seldom,0.23485,295,1307,0.21186,0.25784
2008,4th Quintile,Rural regions,Never,0.25613,353,1307,0.23246,0.27980
2008,5th Quintile,Urban regions,At least once per week,0.55183,2182,3909,0.53624,0.56742
2008,5th Quintile,Urban regions,At least once per month,0.09497,360,3909,0.08577,0.10416
2008,5th Quintile,Urban regions,Seldom,0.15895,637,3909,0.14748,0.17041
2008,5th Quintile,Urban regions,Never,0.19425,730,3909,0.18185,0.20666
2008,5th Quintile,Rural regions,At least once per week,0.50370,707,1341,0.47693,0.53047
2008,5th Quintile,Rural regions,At least once per month,0.10266,120,1341,0.08641,0.11891
2008,5th Quintile,Rural regions,Seldom,0.20658,267,1341,0.18490,0.22826
2008,5th Quintile,Rural regions,Never,0.18706,247,1341,0.16618,0.20794
2009,1st Quintile,Urban regions,At least once per week,0.23579,394,1788,0.21611,0.25547
2009,1st Quintile,Urban regions,At least once per month,0.06229,123,1788,0.05108,0.07349
2009,1st Quintile,Urban regions,Seldom,0.18430,304,1788,0.16632,0.20227
2009,1st Quintile,Urban regions,Never,0.51763,967,1788,0.49446,0.54080
2009,1st Quintile,Rural regions,At least once per week,0.18587,191,1056,0.16240,0.20935
2009,1st Quintile,Rural regions,At least once per month,0.05556,59,1056,0.04173,0.06938
2009,1st Quintile,Rural regions,Seldom,0.13422,153,1056,0.11365,0.15479
2009,1st Quintile,Rural regions,Never,0.62435,653,1056,0.59513,0.65357
2009,2nd Quintile,Urban regions,At least once per week,0.30213,534,1886,0.28140,0.32286
2009,2nd Quintile,Urban regions,At least once per month,0.07049,125,1886,0.05893,0.08204
2009,2nd Quintile,Urban regions,Seldom,0.16611,327,1886,0.14931,0.18291
2009,2nd Quintile,Urban regions,Never,0.46128,900,1886,0.43877,0.48378
2009,2nd Quintile,Rural regions,At least once per week,0.21370,260,1259,0.19104,0.23635
2009,2nd Quintile,Rural regions,At least once per month,0.07162,75,1259,0.05737,0.08587
2009,2nd Quintile,Rural regions,Seldom,0.17778,234,1259,0.15665,0.19891
2009,2nd Quintile,Rural regions,Never,0.53690,690,1259,0.50934,0.56445
2009,3rd Quintile,Urban regions,At least once per week,0.38939,773,2009,0.36806,0.41072
2009,3rd Quintile,Urban regions,At least once per month,0.06578,138,2009,0.05494,0.07663
2009,3rd Quintile,Urban regions,Seldom,0.17502,355,2009,0.15840,0.19164
2009,3rd Quintile,Urban regions,Never,0.36981,743,2009,0.34870,0.39093
2009,3rd Quintile,Rural regions,At least once per week,0.33465,436,1377,0.30972,0.35959
2009,3rd Quintile,Rural regions,At least once per month,0.07840,100,1377,0.06420,0.09260
2009,3rd Quintile,Rural regions,Seldom,0.16910,266,1377,0.14929,0.18890
2009,3rd Quintile,Rural regions,Never,0.41785,575,1377,0.39179,0.44391
2009,4th Quintile,Urban regions,At least once per week,0.42669,1042,2447,0.40709,0.44629
2009,4th Quintile,Urban regions,At least once per month,0.08133,184,2447,0.07050,0.09216
2009,4th Quintile,Urban regions,Seldom,0.20255,468,2447,0.18662,0.21847
2009,4th Quintile,Urban regions,Never,0.28943,753,2447,0.27146,0.30741
2009,4th Quintile,Rural regions,At least once per week,0.36545,469,1308,0.33935,0.39156
2009,4th Quintile,Rural regions,At least once per month,0.10481,129,1308,0.08820,0.12141
2009,4th Quintile,Rural regions,Seldom,0.22084,292,1308,0.19835,0.24333
2009,4th Quintile,Rural regions,Never,0.30890,418,1308,0.28385,0.33395
2009,5th Quintile,Urban regions,At least once per week,0.49940,1817,3527,0.48290,0.51591
2009,5th Quintile,Urban regions,At least once per month,0.09129,298,3527,0.08178,0.10080
2009,5th Quintile,Urban regions,Seldom,0.16587,581,3527,0.15360,0.17815
2009,5th Quintile,Urban regions,Never,0.24343,831,3527,0.22927,0.25760
2009,5th Quintile,Rural regions,At least once per week,0.46534,597,1257,0.43776,0.49293
2009,5th Quintile,Rural regions,At least once per month,0.09148,99,1257,0.07554,0.10743
2009,5th Quintile,Rural regions,Seldom,0.18756,226,1257,0.16597,0.20915
2009,5th Quintile,Rural regions,Never,0.25562,335,1257,0.23149,0.27974
2011,1st Quintile,Urban regions,At least once per week,0.23826,669,2783,0.22243,0.25409
2011,1st Quintile,Urban regions,At least once per month,0.05703,134,2783,0.04841,0.06565
2011,1st Quintile,Urban regions,Seldom,0.13546,394,2783,0.12275,0.14818
2011,1st Quintile,Urban regions,Never,0.56925,1586,2783,0.55085,0.58765
2011,1st Quintile,Rural regions,At least once per week,0.17282,304,1780,0.15525,0.19039
2011,1st Quintile,Rural regions,At least once per month,0.04236,84,1780,0.03300,0.05172
2011,1st Quintile,Rural regions,Seldom,0.15981,281,1780,0.14278,0.17684
2011,1st Quintile,Rural regions,Never,0.62501,1111,1780,0.60252,0.64751
2011,2nd Quintile,Urban regions,At least once per week,0.28430,749,2521,0.26668,0.30191
