"pli0092_h","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Seltener","1992","Hauptschule","weiblich","341","0.101300232579505","0.0909854334516744","0.111615031707335"
"Seltener","1992","Realschule","maennlich","317","0.219016819994245","0.197180318635211","0.240853321353279"
"Seltener","1992","Realschule","weiblich","371","0.201428020284196","0.182266806825789","0.220589233742602"
"Seltener","1992","(Fach-)Abitur","maennlich","96","0.187800276492987","0.15339500225524","0.222205550730733"
"Seltener","1992","(Fach-)Abitur","weiblich","89","0.222124701478267","0.180923191631804","0.26332621132473"
"Seltener","1992","AkademikerIn","maennlich","203","","",""
"Seltener","1992","AkademikerIn","weiblich","159","","",""
"Nie","1992","(noch) kein Abschluss","maennlich","222","","",""
"Nie","1992","(noch) kein Abschluss","weiblich","347","0.64437467073346","0.601683300041592","0.687066041425327"
"Nie","1992","Hauptschule","maennlich","1861","","",""
"Nie","1992","Hauptschule","weiblich","2385","","",""
"Nie","1992","Realschule","maennlich","579","0.405515247250974","0.379591520416532","0.431438974085416"
"Nie","1992","Realschule","weiblich","821","0.471840546787288","0.447990667187017","0.495690426387559"
"Nie","1992","(Fach-)Abitur","maennlich","150","","",""
"Nie","1992","(Fach-)Abitur","weiblich","128","","",""
"Nie","1992","AkademikerIn","maennlich","367","0.372750140874451","0.34122964289329","0.404270638855612"
"Nie","1992","AkademikerIn","weiblich","361","0.47264589514304","0.436528271207279","0.508763519078801"
"Taeglich","1993","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","1993","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","1993","Hauptschule","maennlich","","","",""
"Taeglich","1993","Hauptschule","weiblich","","","",""
"Taeglich","1993","Realschule","maennlich","","","",""
"Taeglich","1993","Realschule","weiblich","","","",""
"Taeglich","1993","(Fach-)Abitur","maennlich","","","",""
"Taeglich","1993","(Fach-)Abitur","weiblich","","","",""
"Taeglich","1993","AkademikerIn","maennlich","","","",""
"Taeglich","1993","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1993","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Woche","1993","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Woche","1993","Hauptschule","maennlich","","","",""
"Min 1x pro Woche","1993","Hauptschule","weiblich","","","",""
"Min 1x pro Woche","1993","Realschule","maennlich","","","",""
"Min 1x pro Woche","1993","Realschule","weiblich","","","",""
"Min 1x pro Woche","1993","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Woche","1993","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Woche","1993","AkademikerIn","maennlich","","","",""
"Min 1x pro Woche","1993","AkademikerIn","weiblich","","","",""
"Min 1x pro Monat","1993","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Monat","1993","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Monat","1993","Hauptschule","maennlich","","","",""
"Min 1x pro Monat","1993","Hauptschule","weiblich","","","",""
"Min 1x pro Monat","1993","Realschule","maennlich","","","",""
"Min 1x pro Monat","1993","Realschule","weiblich","","","",""
"Min 1x pro Monat","1993","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Monat","1993","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Monat","1993","AkademikerIn","maennlich","","","",""
"Min 1x pro Monat","1993","AkademikerIn","weiblich","","","",""
"Seltener","1993","(noch) kein Abschluss","maennlich","","","",""
"Seltener","1993","(noch) kein Abschluss","weiblich","","","",""
"Seltener","1993","Hauptschule","maennlich","","","",""
"Seltener","1993","Hauptschule","weiblich","","","",""
"Seltener","1993","Realschule","maennlich","","","",""
"Seltener","1993","Realschule","weiblich","","","",""
"Seltener","1993","(Fach-)Abitur","maennlich","","","",""
"Seltener","1993","(Fach-)Abitur","weiblich","","","",""
"Seltener","1993","AkademikerIn","maennlich","","","",""
"Seltener","1993","AkademikerIn","weiblich","","","",""
"Nie","1993","(noch) kein Abschluss","maennlich","","","",""
"Nie","1993","(noch) kein Abschluss","weiblich","","","",""
"Nie","1993","Hauptschule","maennlich","","","",""
"Nie","1993","Hauptschule","weiblich","","","",""
"Nie","1993","Realschule","maennlich","","","",""
"Nie","1993","Realschule","weiblich","","","",""
"Nie","1993","(Fach-)Abitur","maennlich","","","",""
"Nie","1993","(Fach-)Abitur","weiblich","","","",""
"Nie","1993","AkademikerIn","maennlich","","","",""
"Nie","1993","AkademikerIn","weiblich","","","",""
"Taeglich","1994","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","1994","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","1994","Hauptschule","maennlich","","","",""
"Taeglich","1994","Hauptschule","weiblich","","","",""
"Taeglich","1994","Realschule","maennlich","","","",""
"Taeglich","1994","Realschule","weiblich","","","",""
"Taeglich","1994","(Fach-)Abitur","maennlich","","","",""
"Taeglich","1994","(Fach-)Abitur","weiblich","","","",""
"Taeglich","1994","AkademikerIn","maennlich","","","",""
"Taeglich","1994","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1994","(noch) kein Abschluss","maennlich","109","","",""
"Min 1x pro Woche","1994","(noch) kein Abschluss","weiblich","69","0.210579266780006","0.174142685516665","0.247015848043346"
"Min 1x pro Woche","1994","Hauptschule","maennlich","480","0.162576911780823","0.149126798402564","0.176027025159081"
"Min 1x pro Woche","1994","Hauptschule","weiblich","348","0.126104392040938","0.114390117678157","0.137818666403719"
"Min 1x pro Woche","1994","Realschule","maennlich","370","0.285172824524353","0.261016746205263","0.309328902843443"
"Min 1x pro Woche","1994","Realschule","weiblich","406","0.281135917138583","0.259548924085056","0.30272291019211"
"Min 1x pro Woche","1994","(Fach-)Abitur","maennlich","200","","",""
"Min 1x pro Woche","1994","(Fach-)Abitur","weiblich","151","","",""
"Min 1x pro Woche","1994","AkademikerIn","maennlich","266","","",""
"Min 1x pro Woche","1994","AkademikerIn","weiblich","180","","",""
"Min 1x pro Monat","1994","(noch) kein Abschluss","maennlich","20","","",""
"Min 1x pro Monat","1994","(noch) kein Abschluss","weiblich","13","","",""
"Min 1x pro Monat","1994","Hauptschule","maennlich","190","","",""
"Min 1x pro Monat","1994","Hauptschule","weiblich","108","","",""
"Min 1x pro Monat","1994","Realschule","maennlich","98","0.0719856296094918","0.058157224703359","0.0858140345156246"
"Min 1x pro Monat","1994","Realschule","weiblich","102","","",""
"Min 1x pro Monat","1994","(Fach-)Abitur","maennlich","50","0.089950067484073","0.0646944501264699","0.115205684841676"
"Min 1x pro Monat","1994","(Fach-)Abitur","weiblich","38","0.0964485370042241","0.0682831233171172","0.124613950691331"
"Min 1x pro Monat","1994","AkademikerIn","maennlich","69","0.0807512414030612","0.0629513248592069","0.0985511579469155"
"Min 1x pro Monat","1994","AkademikerIn","weiblich","60","0.0968166943892606","0.0753361404196397","0.118297248358881"
"Seltener","1994","(noch) kein Abschluss","maennlich","41","0.0889523595735167","0.0595456710947685","0.118359048052265"
"Seltener","1994","(noch) kein Abschluss","weiblich","69","0.138972903096459","0.108059342661787","0.169886463531132"
"Seltener","1994","Hauptschule","maennlich","514","0.176946781811621","0.163035750182271","0.190857813440971"
"Seltener","1994","Hauptschule","weiblich","395","0.122408594833963","0.110842875641135","0.133974314026791"
"Seltener","1994","Realschule","maennlich","317","0.242262591967897","0.219339437714487","0.265185746221306"
"Seltener","1994","Realschule","weiblich","338","0.179626466596635","0.161193230891111","0.19805970230216"
"Seltener","1994","(Fach-)Abitur","maennlich","103","","",""
"Seltener","1994","(Fach-)Abitur","weiblich","87","0.190062265159607","0.152628317175723","0.227496213143491"
"Seltener","1994","AkademikerIn","maennlich","198","","",""
"Seltener","1994","AkademikerIn","weiblich","143","","",""
"Nie","1994","(noch) kein Abschluss","maennlich","190","","",""
"Nie","1994","(noch) kein Abschluss","weiblich","330","0.619317309472545","0.575924903898265","0.662709715046825"
"Nie","1994","Hauptschule","maennlich","1707","","",""
"Nie","1994","Hauptschule","weiblich","2234","","",""
"Nie","1994","Realschule","maennlich","557","0.400578953898258","0.374362020500686","0.42679588729583"
"Nie","1994","Realschule","weiblich","820","0.477666736306897","0.453681338052354","0.501652134561439"
"Nie","1994","(Fach-)Abitur","maennlich","140","","",""
"Nie","1994","(Fach-)Abitur","weiblich","146","","",""
"Nie","1994","AkademikerIn","maennlich","367","0.366743839314577","0.335259255152879","0.398228423476276"
"Nie","1994","AkademikerIn","weiblich","345","0.414263009598523","0.378480416898208","0.450045602298839"
"Taeglich","1995","(noch) kein Abschluss","maennlich","38","0.128175959857773","0.094999236087614","0.161352683627931"
"Taeglich","1995","(noch) kein Abschluss","weiblich","28","","",""
"Taeglich","1995","Hauptschule","maennlich","105","","",""
"Taeglich","1995","Hauptschule","weiblich","87","0.0307390082671988","0.024669650230728","0.0368083663036695"
"Taeglich","1995","Realschule","maennlich","85","0.059443455902069","0.0468813193966757","0.0720055924074623"
"Taeglich","1995","Realschule","weiblich","75","0.0451928103508881","0.0354071064200663","0.0549785142817098"
"Taeglich","1995","(Fach-)Abitur","maennlich","51","0.0949612471218094","0.070549435989985","0.119373058253634"
"Taeglich","1995","(Fach-)Abitur","weiblich","27","","",""
"Taeglich","1995","AkademikerIn","maennlich","58","0.0757019050392326","0.0588811408811069","0.0925226691973584"
"Taeglich","1995","AkademikerIn","weiblich","44","0.0809425333646187","0.0619712124670328","0.0999138542622046"
"Min 1x pro Woche","1995","(noch) kein Abschluss","maennlich","98","0.336601505607001","0.289702778517604","0.383500232696399"
"Min 1x pro Woche","1995","(noch) kein Abschluss","weiblich","76","0.229416565739362","0.191919546378492","0.266913585100233"
"Min 1x pro Woche","1995","Hauptschule","maennlich","512","0.176521905793984","0.162803152473521","0.190240659114447"
"Min 1x pro Woche","1995","Hauptschule","weiblich","408","0.143088645860328","0.130776096065719","0.155401195654936"
"Min 1x pro Woche","1995","Realschule","maennlich","360","0.266305910321615","0.242822187741106","0.289789632902123"
"Min 1x pro Woche","1995","Realschule","weiblich","465","0.291801163230628","0.270386035404068","0.313216291057187"
"Min 1x pro Woche","1995","(Fach-)Abitur","maennlich","202","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","weiblich","144","","",""
"Min 1x pro Woche","1995","AkademikerIn","maennlich","272","","",""
"Min 1x pro Woche","1995","AkademikerIn","weiblich","235","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","maennlich","16","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","weiblich","19","","",""
"Min 1x pro Monat","1995","Hauptschule","maennlich","217","","",""
"Min 1x pro Monat","1995","Hauptschule","weiblich","141","","",""
"Min 1x pro Monat","1995","Realschule","maennlich","124","","",""
"Min 1x pro Monat","1995","Realschule","weiblich","141","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","maennlich","55","0.111931276822463","0.0856774736440549","0.138185080000872"
"Min 1x pro Monat","1995","(Fach-)Abitur","weiblich","48","0.0930605297457861","0.067621465052546","0.118499594439026"
"Min 1x pro Monat","1995","AkademikerIn","maennlich","104","","",""
"Min 1x pro Monat","1995","AkademikerIn","weiblich","58","0.0603575308317127","0.0437927806334037","0.0769222810300217"
"Seltener","1995","(noch) kein Abschluss","maennlich","49","0.112945471743726","0.0815313185001775","0.144359624987274"
"Seltener","1995","(noch) kein Abschluss","weiblich","52","0.104964927743611","0.0776300800731108","0.132299775414111"
"Seltener","1995","Hauptschule","maennlich","619","0.215009305638566","0.2002267269172","0.229791884359932"
"Seltener","1995","Hauptschule","weiblich","486","0.149003922716745","0.136482891611456","0.161524953822034"
"Seltener","1995","Realschule","maennlich","410","0.280978651770755","0.257099077321504","0.304858226220005"
"Seltener","1995","Realschule","weiblich","504","0.26798645863868","0.247121595542896","0.288851321734465"
"Seltener","1995","(Fach-)Abitur","maennlich","121","","",""
"Seltener","1995","(Fach-)Abitur","weiblich","127","","",""
"Seltener","1995","AkademikerIn","maennlich","258","","",""
"Seltener","1995","AkademikerIn","weiblich","226","","",""
"Nie","1995","(noch) kein Abschluss","maennlich","189","","",""
"Nie","1995","(noch) kein Abschluss","weiblich","308","0.529994040623186","0.485483619723634","0.574504461522739"
"Nie","1995","Hauptschule","maennlich","1514","","",""
"Nie","1995","Hauptschule","weiblich","1985","","",""
"Nie","1995","Realschule","maennlich","382","0.29103969114209","0.266906980824105","0.315172401460076"
"Nie","1995","Realschule","weiblich","546","0.320536611722319","0.298551867956339","0.342521355488299"
"Nie","1995","(Fach-)Abitur","maennlich","125","","",""
"Nie","1995","(Fach-)Abitur","weiblich","155","","",""
"Nie","1995","AkademikerIn","maennlich","258","","",""
"Nie","1995","AkademikerIn","weiblich","231","","",""
"Taeglich","1996","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","1996","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","1996","Hauptschule","maennlich","","","",""
"Taeglich","1996","Hauptschule","weiblich","","","",""
"Taeglich","1996","Realschule","maennlich","","","",""
"Taeglich","1996","Realschule","weiblich","","","",""
"Taeglich","1996","(Fach-)Abitur","maennlich","","","",""
"Taeglich","1996","(Fach-)Abitur","weiblich","","","",""
"Taeglich","1996","AkademikerIn","maennlich","","","",""
"Taeglich","1996","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","maennlich","117","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","weiblich","78","0.257101210485212","0.217335752670667","0.296866668299757"
"Min 1x pro Woche","1996","Hauptschule","maennlich","504","0.178586858637375","0.164576893095853","0.192596824178897"
"Min 1x pro Woche","1996","Hauptschule","weiblich","401","0.156292388754158","0.143328318824952","0.169256458683363"
"Min 1x pro Woche","1996","Realschule","maennlich","386","0.292163093453791","0.268152507382007","0.316173679525574"
"Min 1x pro Woche","1996","Realschule","weiblich","429","0.284511204712793","0.26321360961765","0.305808799807935"
"Min 1x pro Woche","1996","(Fach-)Abitur","maennlich","197","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","weiblich","152","","",""
"Min 1x pro Woche","1996","AkademikerIn","maennlich","313","0.362786001338821","0.332292006697416","0.393279995980225"
"Min 1x pro Woche","1996","AkademikerIn","weiblich","220","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","maennlich","23","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","weiblich","23","","",""
"Min 1x pro Monat","1996","Hauptschule","maennlich","198","","",""
"Min 1x pro Monat","1996","Hauptschule","weiblich","135","","",""
"Min 1x pro Monat","1996","Realschule","maennlich","128","","",""
"Min 1x pro Monat","1996","Realschule","weiblich","132","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","maennlich","58","0.0888272200736189","0.0643983919809109","0.113256048166327"
"Min 1x pro Monat","1996","(Fach-)Abitur","weiblich","43","0.0922092466391316","0.0669253379771221","0.117493155301141"
"Min 1x pro Monat","1996","AkademikerIn","maennlich","84","0.089840632677924","0.071704631820369","0.107976633535479"
"Min 1x pro Monat","1996","AkademikerIn","weiblich","60","0.0809742896314355","0.0619876152948456","0.0999609639680255"
"Seltener","1996","(noch) kein Abschluss","maennlich","49","0.111559881960666","0.0794812873971206","0.14363847652421"
"Seltener","1996","(noch) kein Abschluss","weiblich","67","0.144653360359316","0.112647873277331","0.176658847441301"
"Seltener","1996","Hauptschule","maennlich","596","0.202652825802111","0.187948959117146","0.217356692487077"
"Seltener","1996","Hauptschule","weiblich","415","0.12644725508319","0.114582036686636","0.138312473479744"
"Seltener","1996","Realschule","maennlich","368","0.256153871567086","0.233106813403385","0.279200929730787"
"Seltener","1996","Realschule","weiblich","442","0.241191866313615","0.220997660505713","0.261386072121517"
"Seltener","1996","(Fach-)Abitur","maennlich","119","","",""
"Seltener","1996","(Fach-)Abitur","weiblich","125","","",""
"Seltener","1996","AkademikerIn","maennlich","234","","",""
"Seltener","1996","AkademikerIn","weiblich","189","","",""
"Nie","1996","(noch) kein Abschluss","maennlich","181","","",""
"Nie","1996","(noch) kein Abschluss","weiblich","296","","",""
"Nie","1996","Hauptschule","maennlich","1573","","",""
"Nie","1996","Hauptschule","weiblich","2063","","",""
"Nie","1996","Realschule","maennlich","496","0.358243502993126","0.332927345969982","0.38355966001627"
"Nie","1996","Realschule","weiblich","721","0.398454925876937","0.375344755474129","0.421565096279746"
"Nie","1996","(Fach-)Abitur","maennlich","147","","",""
"Nie","1996","(Fach-)Abitur","weiblich","183","","",""
"Nie","1996","AkademikerIn","maennlich","324","0.31363898203079","0.284212541801296","0.343065422260283"
"Nie","1996","AkademikerIn","weiblich","324","0.384189830931242","0.35033599709857","0.418043664763913"
"Taeglich","1997","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","1997","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","1997","Hauptschule","maennlich","","","",""
"Taeglich","1997","Hauptschule","weiblich","","","",""
"Taeglich","1997","Realschule","maennlich","","","",""
"Taeglich","1997","Realschule","weiblich","","","",""
"Taeglich","1997","(Fach-)Abitur","maennlich","","","",""
"Taeglich","1997","(Fach-)Abitur","weiblich","","","",""
"Taeglich","1997","AkademikerIn","maennlich","","","",""
"Taeglich","1997","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","maennlich","115","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","weiblich","83","0.25349123503655","0.213343712609539","0.293638757463561"
"Min 1x pro Woche","1997","Hauptschule","maennlich","501","0.180315449408206","0.166049987663028","0.194580911153384"
"Min 1x pro Woche","1997","Hauptschule","weiblich","393","0.157704853227851","0.144439959635844","0.170969746819857"
"Min 1x pro Woche","1997","Realschule","maennlich","388","0.30317471698949","0.27866553272963","0.327683901249351"
"Min 1x pro Woche","1997","Realschule","weiblich","440","0.288323295931759","0.2667902794782","0.309856312385318"
"Min 1x pro Woche","1997","(Fach-)Abitur","maennlich","203","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","weiblich","166","","",""
"Min 1x pro Woche","1997","AkademikerIn","maennlich","329","0.379027644992226","0.348418160814967","0.409637129169485"
"Min 1x pro Woche","1997","AkademikerIn","weiblich","253","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","maennlich","24","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","weiblich","14","","",""
"Min 1x pro Monat","1997","Hauptschule","maennlich","189","","",""
"Min 1x pro Monat","1997","Hauptschule","weiblich","91","0.0326432287927439","0.0261756908609195","0.0391107667245684"
"Min 1x pro Monat","1997","Realschule","maennlich","108","","",""
"Min 1x pro Monat","1997","Realschule","weiblich","102","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","maennlich","52","0.101482832854301","0.0754030508414354","0.127562614867166"
"Min 1x pro Monat","1997","(Fach-)Abitur","weiblich","43","0.0895250784567032","0.0643996427399045","0.114650514173502"
"Min 1x pro Monat","1997","AkademikerIn","maennlich","69","0.0668825536853622","0.0511206375481413","0.0826444698225831"
"Min 1x pro Monat","1997","AkademikerIn","weiblich","44","0.0547841475075438","0.0389758715163086","0.0705924234987789"
"Seltener","1997","(noch) kein Abschluss","maennlich","58","0.124740169190021","0.0912077151352456","0.158272623244797"
"Seltener","1997","(noch) kein Abschluss","weiblich","71","0.174604079950607","0.139567785078877","0.209640374822337"
"Seltener","1997","Hauptschule","maennlich","480","0.170351159036451","0.156401432590797","0.184300885482104"
"Seltener","1997","Hauptschule","weiblich","389","0.129627356462976","0.117402323453649","0.141852389472304"
"Seltener","1997","Realschule","maennlich","327","0.232782863454832","0.21024799294296","0.255317733966705"
"Seltener","1997","Realschule","weiblich","428","0.238525100459171","0.218266078732938","0.258784122185404"
"Seltener","1997","(Fach-)Abitur","maennlich","121","","",""
"Seltener","1997","(Fach-)Abitur","weiblich","111","","",""
"Seltener","1997","AkademikerIn","maennlich","234","","",""
"Seltener","1997","AkademikerIn","weiblich","174","","",""
"Nie","1997","(noch) kein Abschluss","maennlich","176","","",""
"Nie","1997","(noch) kein Abschluss","weiblich","283","","",""
"Nie","1997","Hauptschule","maennlich","1620","","",""
"Nie","1997","Hauptschule","weiblich","2027","","",""
"Nie","1997","Realschule","maennlich","528","0.384931935912264","0.35898572300842","0.410878148816108"
"Nie","1997","Realschule","weiblich","730","0.416997595538098","0.393559324144636","0.44043586693156"
"Nie","1997","(Fach-)Abitur","maennlich","139","","",""
"Nie","1997","(Fach-)Abitur","weiblich","176","","",""
"Nie","1997","AkademikerIn","maennlich","333","0.334488488776622","0.304720272767426","0.364256704785818"
"Nie","1997","AkademikerIn","weiblich","325","0.409478109487984","0.375317555694043","0.443638663281924"
"Taeglich","1998","(noch) kein Abschluss","maennlich","34","0.128882007204754","0.0946479147421317","0.163116099667376"
"Taeglich","1998","(noch) kein Abschluss","weiblich","16","","",""
"Taeglich","1998","Hauptschule","maennlich","118","","",""
"Taeglich","1998","Hauptschule","weiblich","81","0.0283362057628887","0.0225305607086585","0.034141850817119"
"Taeglich","1998","Realschule","maennlich","96","0.0633174727288441","0.0510300311309368","0.0756049143267514"
"Taeglich","1998","Realschule","weiblich","80","0.0462147070756388","0.0366554136102143","0.0557740005410634"
"Taeglich","1998","(Fach-)Abitur","maennlich","48","0.0929671661862548","0.0688516371253259","0.117082695247184"
"Taeglich","1998","(Fach-)Abitur","weiblich","40","0.0685623768489237","0.048031550996058","0.0890932027017895"
"Taeglich","1998","AkademikerIn","maennlich","74","0.0831942406709968","0.0666618371909887","0.0997266441510049"
"Taeglich","1998","AkademikerIn","weiblich","56","0.0705261301669145","0.05362921521415","0.0874230451196789"
"Min 1x pro Woche","1998","(noch) kein Abschluss","maennlich","107","","",""
"Min 1x pro Woche","1998","(noch) kein Abschluss","weiblich","92","0.252386732292956","0.212297145449354","0.292476319136558"
"Min 1x pro Woche","1998","Hauptschule","maennlich","497","0.178734969126516","0.165025081533113","0.192444856719919"
"Min 1x pro Woche","1998","Hauptschule","weiblich","483","0.169722808948284","0.156588619372805","0.182856998523762"
"Min 1x pro Woche","1998","Realschule","maennlich","431","0.296400296451805","0.273359068958748","0.319441523944862"
"Min 1x pro Woche","1998","Realschule","weiblich","515","0.303454767097764","0.282521740478826","0.324387793716703"
"Min 1x pro Woche","1998","(Fach-)Abitur","maennlich","184","","",""
"Min 1x pro Woche","1998","(Fach-)Abitur","weiblich","175","","",""
"Min 1x pro Woche","1998","AkademikerIn","maennlich","351","0.349235542856491","0.320697654850281","0.377773430862701"
"Min 1x pro Woche","1998","AkademikerIn","weiblich","252","","",""
"Min 1x pro Monat","1998","(noch) kein Abschluss","maennlich","18","","",""
"Min 1x pro Monat","1998","(noch) kein Abschluss","weiblich","22","","",""
"Min 1x pro Monat","1998","Hauptschule","maennlich","224","","",""
"Min 1x pro Monat","1998","Hauptschule","weiblich","143","","",""
"Min 1x pro Monat","1998","Realschule","maennlich","141","","",""
"Min 1x pro Monat","1998","Realschule","weiblich","172","","",""
"Min 1x pro Monat","1998","(Fach-)Abitur","maennlich","70","0.13239172117985","0.104245976006777","0.160537466352923"
"Min 1x pro Monat","1998","(Fach-)Abitur","weiblich","61","0.11266199520112","0.086974612315794","0.138349378086446"
"Min 1x pro Monat","1998","AkademikerIn","maennlich","106","","",""
"Min 1x pro Monat","1998","AkademikerIn","weiblich","89","0.111913487324058","0.091107772083302","0.132719202564815"
"Seltener","1998","(noch) kein Abschluss","maennlich","52","0.136884268257246","0.101765807925913","0.172002728588578"
"Seltener","1998","(noch) kein Abschluss","weiblich","55","0.134261651852454","0.102796550085844","0.165726753619063"
"Seltener","1998","Hauptschule","maennlich","649","0.21132898087649","0.196720167734115","0.225937794018864"
"Seltener","1998","Hauptschule","weiblich","533","0.154940966355232","0.142280541615743","0.16760139109472"
"Seltener","1998","Realschule","maennlich","444","0.291110562262382","0.26819018796981","0.314030936554953"
"Seltener","1998","Realschule","weiblich","507","0.247731918743063","0.228076256439165","0.267387581046962"
"Seltener","1998","(Fach-)Abitur","maennlich","132","","",""
"Seltener","1998","(Fach-)Abitur","weiblich","155","","",""
"Seltener","1998","AkademikerIn","maennlich","287","","",""
"Seltener","1998","AkademikerIn","weiblich","224","","",""
"Nie","1998","(noch) kein Abschluss","maennlich","157","","",""
"Nie","1998","(noch) kein Abschluss","weiblich","266","","",""
"Nie","1998","Hauptschule","maennlich","1512","","",""
"Nie","1998","Hauptschule","weiblich","1898","","",""
"Nie","1998","Realschule","maennlich","397","0.260293629438484","0.238154276680359","0.28243298219661"
"Nie","1998","Realschule","weiblich","579","0.31624807820953","0.295075506674144","0.337420649744917"
"Nie","1998","(Fach-)Abitur","maennlich","123","","",""
"Nie","1998","(Fach-)Abitur","weiblich","151","","",""
"Nie","1998","AkademikerIn","maennlich","254","","",""
"Nie","1998","AkademikerIn","weiblich","261","","",""
"Taeglich","1999","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","1999","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","1999","Hauptschule","maennlich","","","",""
"Taeglich","1999","Hauptschule","weiblich","","","",""
"Taeglich","1999","Realschule","maennlich","","","",""
"Taeglich","1999","Realschule","weiblich","","","",""
"Taeglich","1999","(Fach-)Abitur","maennlich","","","",""
"Taeglich","1999","(Fach-)Abitur","weiblich","","","",""
"Taeglich","1999","AkademikerIn","maennlich","","","",""
"Taeglich","1999","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","maennlich","122","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","weiblich","82","0.237668569610639","0.197436566857087","0.277900572364191"
"Min 1x pro Woche","1999","Hauptschule","maennlich","513","0.176840226272326","0.162999348162037","0.190681104382615"
"Min 1x pro Woche","1999","Hauptschule","weiblich","429","0.159001475812884","0.145985351520933","0.172017600104834"
"Min 1x pro Woche","1999","Realschule","maennlich","448","0.319686883215707","0.296086487093687","0.343287279337727"
"Min 1x pro Woche","1999","Realschule","weiblich","525","0.305968881491857","0.285038056141998","0.326899706841715"
"Min 1x pro Woche","1999","(Fach-)Abitur","maennlich","211","","",""
"Min 1x pro Woche","1999","(Fach-)Abitur","weiblich","186","","",""
"Min 1x pro Woche","1999","AkademikerIn","maennlich","389","0.391565151372317","0.362291862279163","0.42083844046547"
"Min 1x pro Woche","1999","AkademikerIn","weiblich","270","","",""
"Min 1x pro Monat","1999","(noch) kein Abschluss","maennlich","26","","",""
"Min 1x pro Monat","1999","(noch) kein Abschluss","weiblich","16","","",""
"Min 1x pro Monat","1999","Hauptschule","maennlich","198","","",""
"Min 1x pro Monat","1999","Hauptschule","weiblich","119","","",""
"Min 1x pro Monat","1999","Realschule","maennlich","123","","",""
"Min 1x pro Monat","1999","Realschule","weiblich","129","","",""
"Min 1x pro Monat","1999","(Fach-)Abitur","maennlich","51","0.0798997709099868","0.0569029502195374","0.102896591600436"
"Min 1x pro Monat","1999","(Fach-)Abitur","weiblich","63","0.0975253830579201","0.0735664886276964","0.121484277488144"
"Min 1x pro Monat","1999","AkademikerIn","maennlich","86","0.072899850922627","0.0573083074402299","0.0884913944050241"
"Min 1x pro Monat","1999","AkademikerIn","weiblich","72","0.0827169647285353","0.0644238360576878","0.101010093399383"
"Seltener","1999","(noch) kein Abschluss","maennlich","57","0.166632447792429","0.127922625953441","0.205342269631418"
"Seltener","1999","(noch) kein Abschluss","weiblich","69","0.165264071651315","0.130158371365749","0.200369771936882"
"Seltener","1999","Hauptschule","maennlich","555","0.183122565640891","0.169091830538646","0.197153300743135"
"Seltener","1999","Hauptschule","weiblich","426","0.127099553181058","0.115243562143444","0.138955544218673"
"Seltener","1999","Realschule","maennlich","396","0.253241712092995","0.231234749377995","0.275248674807995"
"Seltener","1999","Realschule","weiblich","451","0.22275039649402","0.203851008098811","0.241649784889229"
"Seltener","1999","(Fach-)Abitur","maennlich","131","","",""
"Seltener","1999","(Fach-)Abitur","weiblich","162","","",""
"Seltener","1999","AkademikerIn","maennlich","238","","",""
