"ple0005","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ein wenig","2015","(Fach-)Abitur","maennlich","","","",""
"Ein wenig","2015","(Fach-)Abitur","weiblich","","","",""
"Ein wenig","2015","AkademikerIn","maennlich","","","",""
"Ein wenig","2015","AkademikerIn","weiblich","","","",""
"Gar nicht","2015","(noch) kein Abschluss","maennlich","","","",""
"Gar nicht","2015","(noch) kein Abschluss","weiblich","","","",""
"Gar nicht","2015","Hauptschule","maennlich","","","",""
"Gar nicht","2015","Hauptschule","weiblich","","","",""
"Gar nicht","2015","Realschule","maennlich","","","",""
"Gar nicht","2015","Realschule","weiblich","","","",""
"Gar nicht","2015","(Fach-)Abitur","maennlich","","","",""
"Gar nicht","2015","(Fach-)Abitur","weiblich","","","",""
"Gar nicht","2015","AkademikerIn","maennlich","","","",""
"Gar nicht","2015","AkademikerIn","weiblich","","","",""
"Stark","2016","(noch) kein Abschluss","maennlich","87","0.150168839553734","0.127059741870906","0.173277937236562"
"Stark","2016","(noch) kein Abschluss","weiblich","146","","",""
"Stark","2016","Hauptschule","maennlich","644","0.204411402759041","0.191623090155446","0.217199715362637"
"Stark","2016","Hauptschule","weiblich","878","0.282372540768739","0.267955273986136","0.296789807551342"
"Stark","2016","Realschule","maennlich","257","","",""
"Stark","2016","Realschule","weiblich","465","0.148782973378091","0.137172460142562","0.16039348661362"
"Stark","2016","(Fach-)Abitur","maennlich","109","","",""
"Stark","2016","(Fach-)Abitur","weiblich","215","","",""
"Stark","2016","AkademikerIn","maennlich","283","","",""
"Stark","2016","AkademikerIn","weiblich","286","","",""
"Ein wenig","2016","(noch) kein Abschluss","maennlich","202","","",""
"Ein wenig","2016","(noch) kein Abschluss","weiblich","297","","",""
"Ein wenig","2016","Hauptschule","maennlich","1318","","",""
"Ein wenig","2016","Hauptschule","weiblich","1526","","",""
"Ein wenig","2016","Realschule","maennlich","832","0.370320117048815","0.351016912124405","0.389623321973224"
"Ein wenig","2016","Realschule","weiblich","1449","","",""
"Ein wenig","2016","(Fach-)Abitur","maennlich","455","0.243916744574814","0.224278659801146","0.263554829348483"
"Ein wenig","2016","(Fach-)Abitur","weiblich","661","0.30181851677608","0.283191306158912","0.320445727393247"
"Ein wenig","2016","AkademikerIn","maennlich","983","0.300974369861592","0.285269976058291","0.316678763664894"
"Ein wenig","2016","AkademikerIn","weiblich","998","0.328573290515727","0.312238134774088","0.344908446257366"
"Gar nicht","2016","(noch) kein Abschluss","maennlich","629","0.623786474838711","0.592449149256314","0.655123800421108"
"Gar nicht","2016","(noch) kein Abschluss","weiblich","495","0.511176386606428","0.479186835034979","0.543165938177878"
"Gar nicht","2016","Hauptschule","maennlich","1858","","",""
"Gar nicht","2016","Hauptschule","weiblich","1341","","",""
"Gar nicht","2016","Realschule","maennlich","1315","","",""
"Gar nicht","2016","Realschule","weiblich","1695","","",""
"Gar nicht","2016","(Fach-)Abitur","maennlich","1273","","",""
"Gar nicht","2016","(Fach-)Abitur","weiblich","1457","","",""
"Gar nicht","2016","AkademikerIn","maennlich","2011","","",""
"Gar nicht","2016","AkademikerIn","weiblich","1892","","",""
"Stark","2017","(noch) kein Abschluss","maennlich","33","0.0619820759205838","0.0370396038758484","0.0869245479653192"
"Stark","2017","(noch) kein Abschluss","weiblich","68","0.166888683432814","0.129149072524709","0.204628294340919"
"Stark","2017","Hauptschule","maennlich","14","","",""
"Stark","2017","Hauptschule","weiblich","25","","",""
"Stark","2017","Realschule","maennlich","1","","",""
"Stark","2017","Realschule","weiblich","","","",""
"Stark","2017","(Fach-)Abitur","maennlich","4","0.0189750610315655","-0.00378849791979306","0.0417386199829241"
"Stark","2017","(Fach-)Abitur","weiblich","16","","",""
"Stark","2017","AkademikerIn","maennlich","14","","",""
"Stark","2017","AkademikerIn","weiblich","12","","",""
"Ein wenig","2017","(noch) kein Abschluss","maennlich","86","0.223108253755383","0.180041817144039","0.266174690366727"
"Ein wenig","2017","(noch) kein Abschluss","weiblich","126","","",""
"Ein wenig","2017","Hauptschule","maennlich","43","0.194742228358453","0.142174722198335","0.247309734518571"
"Ein wenig","2017","Hauptschule","weiblich","63","0.315817283725407","0.249894520375847","0.381740047074967"
"Ein wenig","2017","Realschule","maennlich","","","",""
"Ein wenig","2017","Realschule","weiblich","","","",""
"Ein wenig","2017","(Fach-)Abitur","maennlich","34","0.282989493374415","0.207834738360402","0.358144248388427"
"Ein wenig","2017","(Fach-)Abitur","weiblich","59","0.397360650752869","0.322693893456788","0.47202740804895"
"Ein wenig","2017","AkademikerIn","maennlich","36","0.185738025927961","0.131840903002498","0.239635148853423"
"Ein wenig","2017","AkademikerIn","weiblich","33","0.283046718803599","0.201069423184754","0.365024014422445"
"Gar nicht","2017","(noch) kein Abschluss","maennlich","240","","",""
"Gar nicht","2017","(noch) kein Abschluss","weiblich","181","","",""
"Gar nicht","2017","Hauptschule","maennlich","161","","",""
"Gar nicht","2017","Hauptschule","weiblich","103","","",""
"Gar nicht","2017","Realschule","maennlich","2","","",""
"Gar nicht","2017","Realschule","weiblich","1","","",""
"Gar nicht","2017","(Fach-)Abitur","maennlich","100","","",""
"Gar nicht","2017","(Fach-)Abitur","weiblich","90","0.517031169576083","0.440783946127525","0.59327839302464"
"Gar nicht","2017","AkademikerIn","maennlich","150","","",""
"Gar nicht","2017","AkademikerIn","weiblich","71","0.62055221951566","0.532247427603008","0.708857011428312"
"Stark","2018","(noch) kein Abschluss","maennlich","131","","",""
"Stark","2018","(noch) kein Abschluss","weiblich","189","","",""
"Stark","2018","Hauptschule","maennlich","693","0.211528625255249","0.198601570877021","0.224455679633477"
"Stark","2018","Hauptschule","weiblich","882","0.276416202648679","0.262027263405582","0.290805141891775"
"Stark","2018","Realschule","maennlich","294","","",""
"Stark","2018","Realschule","weiblich","524","0.149249840141194","0.138165475746095","0.160334204536294"
"Stark","2018","(Fach-)Abitur","maennlich","144","","",""
"Stark","2018","(Fach-)Abitur","weiblich","251","","",""
"Stark","2018","AkademikerIn","maennlich","277","","",""
"Stark","2018","AkademikerIn","weiblich","301","0.112450896992849","0.10184585855047","0.123055935435229"
"Ein wenig","2018","(noch) kein Abschluss","maennlich","254","","",""
"Ein wenig","2018","(noch) kein Abschluss","weiblich","371","0.307421890204174","0.280178630628553","0.334665149779794"
"Ein wenig","2018","Hauptschule","maennlich","1355","","",""
"Ein wenig","2018","Hauptschule","weiblich","1501","","",""
"Ein wenig","2018","Realschule","maennlich","912","0.361504790309158","0.343349307569788","0.379660273048529"
"Ein wenig","2018","Realschule","weiblich","1575","","",""
"Ein wenig","2018","(Fach-)Abitur","maennlich","494","0.267268751948029","0.248116858798626","0.286420645097431"
"Ein wenig","2018","(Fach-)Abitur","weiblich","758","0.3280672151446","0.309908090352726","0.346226339936473"
"Ein wenig","2018","AkademikerIn","maennlich","1074","","",""
"Ein wenig","2018","AkademikerIn","weiblich","1103","","",""
"Gar nicht","2018","(noch) kein Abschluss","maennlich","699","0.650752857430501","0.622373149437285","0.679132565423718"
"Gar nicht","2018","(noch) kein Abschluss","weiblich","542","0.490115205965172","0.460600231459996","0.519630180470349"
"Gar nicht","2018","Hauptschule","maennlich","1786","","",""
"Gar nicht","2018","Hauptschule","weiblich","1328","","",""
"Gar nicht","2018","Realschule","maennlich","1484","","",""
"Gar nicht","2018","Realschule","weiblich","1871","","",""
"Gar nicht","2018","(Fach-)Abitur","maennlich","1413","","",""
"Gar nicht","2018","(Fach-)Abitur","weiblich","1559","","",""
"Gar nicht","2018","AkademikerIn","maennlich","2190","","",""
"Gar nicht","2018","AkademikerIn","weiblich","2005","","",""
"Stark","2019","(noch) kein Abschluss","maennlich","12","","",""
"Stark","2019","(noch) kein Abschluss","weiblich","12","","",""
"Stark","2019","Hauptschule","maennlich","2","","",""
"Stark","2019","Hauptschule","weiblich","3","","",""
"Stark","2019","Realschule","maennlich","","","",""
"Stark","2019","Realschule","weiblich","1","","",""
"Stark","2019","(Fach-)Abitur","maennlich","2","","",""
"Stark","2019","(Fach-)Abitur","weiblich","4","0.357039287315146","0.106062072767058","0.608016501863234"
"Stark","2019","AkademikerIn","maennlich","1","","",""
"Stark","2019","AkademikerIn","weiblich","1","","",""
"Ein wenig","2019","(noch) kein Abschluss","maennlich","17","","",""
"Ein wenig","2019","(noch) kein Abschluss","weiblich","15","","",""
"Ein wenig","2019","Hauptschule","maennlich","3","","",""
"Ein wenig","2019","Hauptschule","weiblich","3","","",""
"Ein wenig","2019","Realschule","maennlich","","","",""
"Ein wenig","2019","Realschule","weiblich","1","","",""
"Ein wenig","2019","(Fach-)Abitur","maennlich","5","0.467801054023408","0.185491828208816","0.750110279838"
"Ein wenig","2019","(Fach-)Abitur","weiblich","2","","",""
"Ein wenig","2019","AkademikerIn","maennlich","2","","",""
"Ein wenig","2019","AkademikerIn","weiblich","1","","",""
"Gar nicht","2019","(noch) kein Abschluss","maennlich","29","","",""
"Gar nicht","2019","(noch) kein Abschluss","weiblich","42","0.646309865925777","0.533497836705042","0.759121895146511"
"Gar nicht","2019","Hauptschule","maennlich","18","","",""
"Gar nicht","2019","Hauptschule","weiblich","16","","",""
"Gar nicht","2019","Realschule","maennlich","3","","",""
"Gar nicht","2019","Realschule","weiblich","","","",""
"Gar nicht","2019","(Fach-)Abitur","maennlich","5","0.237750462406624","-0.00311067780457031","0.478611602617818"
"Gar nicht","2019","(Fach-)Abitur","weiblich","8","0.537469852624931","0.276295125128724","0.798644580121139"
"Gar nicht","2019","AkademikerIn","maennlich","9","0.722270294231055","0.46886335008863","0.975677238373481"
"Gar nicht","2019","AkademikerIn","weiblich","9","0.982253220390326","0.90423011042146","1.06027633035919"
"Stark","2020","(noch) kein Abschluss","maennlich","152","","",""
"Stark","2020","(noch) kein Abschluss","weiblich","175","","",""
"Stark","2020","Hauptschule","maennlich","596","0.202493827145361","0.189237181143287","0.215750473147435"
"Stark","2020","Hauptschule","weiblich","762","0.280697947963744","0.265156080298464","0.296239815629024"
"Stark","2020","Realschule","maennlich","270","","",""
"Stark","2020","Realschule","weiblich","493","0.148307083689174","0.136769316013087","0.15984485136526"
"Stark","2020","(Fach-)Abitur","maennlich","147","","",""
"Stark","2020","(Fach-)Abitur","weiblich","245","","",""
"Stark","2020","AkademikerIn","maennlich","294","","",""
"Stark","2020","AkademikerIn","weiblich","319","0.0976850531667196","0.0880837372172857","0.107286369116154"
"Ein wenig","2020","(noch) kein Abschluss","maennlich","286","","",""
"Ein wenig","2020","(noch) kein Abschluss","weiblich","332","0.308111055682455","0.279537159593623","0.336684951771287"
"Ein wenig","2020","Hauptschule","maennlich","1335","","",""
"Ein wenig","2020","Hauptschule","weiblich","1363","","",""
"Ein wenig","2020","Realschule","maennlich","1020","","",""
"Ein wenig","2020","Realschule","weiblich","1568","","",""
"Ein wenig","2020","(Fach-)Abitur","maennlich","648","0.283578145784334","0.26533120430156","0.301825087267108"
"Ein wenig","2020","(Fach-)Abitur","weiblich","919","0.336165411217972","0.318389591141254","0.353941231294691"
"Ein wenig","2020","AkademikerIn","maennlich","1275","","",""
"Ein wenig","2020","AkademikerIn","weiblich","1238","","",""
"Gar nicht","2020","(noch) kein Abschluss","maennlich","818","0.558026721298052","0.53056177363598","0.585491668960125"
"Gar nicht","2020","(noch) kein Abschluss","weiblich","496","0.439450491250622","0.408734849767339","0.470166132733905"
"Gar nicht","2020","Hauptschule","maennlich","1599","","",""
"Gar nicht","2020","Hauptschule","weiblich","1086","","",""
"Gar nicht","2020","Realschule","maennlich","1312","","",""
"Gar nicht","2020","Realschule","weiblich","1584","","",""
"Gar nicht","2020","(Fach-)Abitur","maennlich","1549","","",""
"Gar nicht","2020","(Fach-)Abitur","weiblich","1549","","",""
"Gar nicht","2020","AkademikerIn","maennlich","2531","","",""
"Gar nicht","2020","AkademikerIn","weiblich","2116","","",""
