year,pgisced97,sampreg,ple0005,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2022,Post-secondary Non-tertiary Level,East,Not at all,0.54257,209,361,0.49111,0.59403
2022,First Stage of Tertiary Education,West,Strong,0.15279,124,1022,0.13073,0.17486
2022,First Stage of Tertiary Education,West,A Little,0.42466,439,1022,0.39434,0.45498
2022,First Stage of Tertiary Education,West,Not at all,0.42254,459,1022,0.39224,0.45284
2022,First Stage of Tertiary Education,East,Strong,0.18820,63,340,0.14659,0.22981
2022,First Stage of Tertiary Education,East,A Little,0.46107,152,340,0.40801,0.51414
2022,First Stage of Tertiary Education,East,Not at all,0.35073,125,340,0.29993,0.40153
2022,Second Stage of Tertiary Education,West,Strong,0.08087,461,6896,0.07443,0.08730
2022,Second Stage of Tertiary Education,West,A Little,0.34779,2233,6896,0.33655,0.35904
2022,Second Stage of Tertiary Education,West,Not at all,0.57134,4202,6896,0.55966,0.58302
2022,Second Stage of Tertiary Education,East,Strong,0.13297,185,1757,0.11709,0.14886
2022,Second Stage of Tertiary Education,East,A Little,0.39717,646,1757,0.37428,0.42006
2022,Second Stage of Tertiary Education,East,Not at all,0.46985,926,1757,0.44651,0.49320
