year,bula_h,hhtyp,petyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Hesse,Single-person household,No,0.81435,165,209,0.76151,0.86719
2016,Hesse,Couple without children,Yes,0.30260,90,281,0.24880,0.35641
2016,Hesse,Couple without children,No,0.69673,191,281,0.64289,0.75058
2016,Hesse,Single parent,Yes,0.41641,54,110,0.32386,0.50895
2016,Hesse,Single parent,No,0.57843,56,110,0.48572,0.67113
2016,Hesse,Couple with children,Yes,0.49658,146,344,0.44367,0.54950
2016,Hesse,Couple with children,No,0.49777,198,344,0.44485,0.55068
2016,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.18652,36,205,0.13306,0.23997
2016,"Rhineland-Palatinate, Saarland",Single-person household,No,0.80446,169,205,0.75004,0.85889
2016,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.32595,80,239,0.26640,0.38550
2016,"Rhineland-Palatinate, Saarland",Couple without children,No,0.67333,159,239,0.61374,0.73291
2016,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.53392,39,81,0.42460,0.64323
2016,"Rhineland-Palatinate, Saarland",Single parent,No,0.46213,42,81,0.35288,0.57139
2016,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.57158,160,296,0.51511,0.62805
2016,"Rhineland-Palatinate, Saarland",Couple with children,No,0.41750,136,296,0.36122,0.47378
2016,Baden-Wuerttemberg,Single-person household,Yes,0.17135,59,348,0.13170,0.21100
2016,Baden-Wuerttemberg,Single-person household,No,0.82232,289,348,0.78210,0.86254
2016,Baden-Wuerttemberg,Couple without children,Yes,0.28476,129,429,0.24200,0.32752
2016,Baden-Wuerttemberg,Couple without children,No,0.71475,300,429,0.67197,0.75753
2016,Baden-Wuerttemberg,Single parent,Yes,0.44237,66,146,0.36153,0.52322
2016,Baden-Wuerttemberg,Single parent,No,0.55161,80,146,0.47066,0.63256
2016,Baden-Wuerttemberg,Couple with children,Yes,0.40339,291,670,0.36621,0.44056
2016,Baden-Wuerttemberg,Couple with children,No,0.59107,379,670,0.55382,0.62833
2016,Bavaria,Single-person household,Yes,0.19810,101,518,0.16375,0.23246
2016,Bavaria,Single-person household,No,0.79845,417,518,0.76387,0.83303
2016,Bavaria,Couple without children,Yes,0.32223,196,638,0.28594,0.35852
2016,Bavaria,Couple without children,No,0.67721,442,638,0.64090,0.71352
2016,Bavaria,Single parent,Yes,0.38808,97,236,0.32577,0.45039
2016,Bavaria,Single parent,No,0.60946,139,236,0.54709,0.67184
2016,Bavaria,Couple with children,Yes,0.44725,426,866,0.41411,0.48038
2016,Bavaria,Couple with children,No,0.54788,440,866,0.51471,0.58105
2016,Berlin,Single-person household,Yes,0.12322,33,227,0.08037,0.16608
2016,Berlin,Single-person household,No,0.87459,194,227,0.83141,0.91777
2016,Berlin,Couple without children,Yes,0.28296,45,167,0.21444,0.35149
2016,Berlin,Couple without children,No,0.71682,122,167,0.64829,0.78536
2016,Berlin,Single parent,No,0.50650,38,38,0.34541,0.66760
2016,Berlin,Couple with children,Yes,0.35493,48,137,0.27451,0.43535
2016,Berlin,Couple with children,No,0.63965,89,137,0.55896,0.72034
2016,Brandenburg,Single-person household,Yes,0.30375,39,134,0.22559,0.38190
2016,Brandenburg,Single-person household,No,0.69132,95,134,0.61281,0.76983
2016,Brandenburg,Couple without children,Yes,0.44190,97,213,0.37505,0.50875
2016,Brandenburg,Couple without children,No,0.55780,116,213,0.49094,0.62465
2016,Brandenburg,Couple with children,Yes,0.61677,97,150,0.53870,0.69483
2016,Brandenburg,Couple with children,No,0.37577,53,150,0.29800,0.45354
2016,Mecklenburg-Western Pomerania,Single-person household,No,0.76313,77,77,0.66754,0.85872
2016,Mecklenburg-Western Pomerania,Couple without children,Yes,0.44182,38,106,0.34683,0.53681
2016,Mecklenburg-Western Pomerania,Couple without children,No,0.55680,68,106,0.46179,0.65182
2016,Mecklenburg-Western Pomerania,Couple with children,Yes,0.58316,50,50,0.44511,0.72121
2016,Saxony,Single-person household,Yes,0.21915,42,227,0.16522,0.27308
2016,Saxony,Single-person household,No,0.77717,185,227,0.72292,0.83143
2016,Saxony,Couple without children,Yes,0.46123,116,286,0.40336,0.51911
2016,Saxony,Couple without children,No,0.53832,170,286,0.48044,0.59620
2016,Saxony,Single parent,Yes,0.62276,63,63,0.50211,0.74341
2016,Saxony,Couple with children,Yes,0.58557,145,247,0.52401,0.64713
2016,Saxony,Couple with children,No,0.40602,102,247,0.34465,0.46739
2016,Saxony-Anhalt,Single-person household,Yes,0.26519,43,148,0.19383,0.33655
2016,Saxony-Anhalt,Single-person household,No,0.72708,105,148,0.65507,0.79909
2016,Saxony-Anhalt,Couple without children,Yes,0.52315,72,155,0.44426,0.60203
2016,Saxony-Anhalt,Couple without children,No,0.47387,83,155,0.39500,0.55273
2016,Saxony-Anhalt,Single parent,Yes,0.58122,34,69,0.46396,0.69848
2016,Saxony-Anhalt,Single parent,No,0.41571,35,69,0.29857,0.53286
2016,Saxony-Anhalt,Couple with children,Yes,0.69745,92,133,0.61908,0.77581
2016,Saxony-Anhalt,Couple with children,No,0.28607,41,133,0.20897,0.36317
2016,Thuringa,Single-person household,Yes,0.28737,41,150,0.21471,0.36003
2016,Thuringa,Single-person household,No,0.70188,109,150,0.62843,0.77533
2016,Thuringa,Couple without children,Yes,0.42712,82,183,0.35525,0.49898
2016,Thuringa,Couple without children,No,0.57288,101,183,0.50102,0.64475
2016,Thuringa,Single parent,Yes,0.62680,31,31,0.45373,0.79987
2016,Thuringa,Couple with children,Yes,0.58856,86,150,0.50954,0.66757
2016,Thuringa,Couple with children,No,0.40431,64,150,0.32551,0.48311
2021,Schleswig-Holstein,Single-person household,No,0.77059,78,78,0.67668,0.86451
2021,Schleswig-Holstein,Couple without children,Yes,0.36564,49,126,0.28121,0.45007
2021,Schleswig-Holstein,Couple without children,No,0.62676,77,126,0.54197,0.71155
2021,Schleswig-Holstein,Couple with children,Yes,0.50739,81,155,0.42843,0.58635
2021,Schleswig-Holstein,Couple with children,No,0.47004,74,155,0.39121,0.54887
2021,Hamburg,Single-person household,No,0.83268,73,73,0.74647,0.91890
2021,Hamburg,Couple without children,No,0.75579,74,74,0.65723,0.85434
2021,Hamburg,Couple with children,No,0.76147,39,39,0.62596,0.89698
2021,Lower Saxony,Single-person household,Yes,0.19250,68,290,0.14704,0.23796
2021,Lower Saxony,Single-person household,No,0.80328,222,290,0.75745,0.84911
2021,Lower Saxony,Couple without children,Yes,0.35340,116,329,0.30167,0.40513
2021,Lower Saxony,Couple without children,No,0.64627,213,329,0.59452,0.69801
2021,Lower Saxony,Single parent,Yes,0.57112,57,94,0.47053,0.67171
2021,Lower Saxony,Single parent,No,0.42387,37,94,0.32343,0.52430
2021,Lower Saxony,Couple with children,Yes,0.51298,183,316,0.45779,0.56818
2021,Lower Saxony,Couple with children,No,0.45720,133,316,0.40219,0.51222
2021,North Rhine-Westphalia,Single-person household,Yes,0.19973,125,631,0.16851,0.23095
2021,North Rhine-Westphalia,Single-person household,No,0.78932,506,631,0.75748,0.82116
2021,North Rhine-Westphalia,Couple without children,Yes,0.29992,212,679,0.26543,0.33441
2021,North Rhine-Westphalia,Couple without children,No,0.69845,467,679,0.66390,0.73299
2021,North Rhine-Westphalia,Single parent,Yes,0.48696,81,165,0.41046,0.56346
2021,North Rhine-Westphalia,Single parent,No,0.49359,84,165,0.41707,0.57011
2021,North Rhine-Westphalia,Couple with children,Yes,0.47842,348,716,0.44180,0.51503
2021,North Rhine-Westphalia,Couple with children,No,0.49751,368,716,0.46086,0.53416
2021,North Rhine-Westphalia,Other Combinations,No,0.65428,45,45,0.51374,0.79481
2021,Hesse,Single-person household,Yes,0.22383,47,211,0.16745,0.28020
2021,Hesse,Single-person household,No,0.76097,164,211,0.70329,0.81866
2021,Hesse,Couple without children,Yes,0.33889,74,214,0.27532,0.40245
2021,Hesse,Couple without children,No,0.65711,140,214,0.59336,0.72085
2021,Hesse,Single parent,No,0.56243,31,31,0.38491,0.73996
2021,Hesse,Couple with children,Yes,0.49395,90,187,0.42210,0.56580
2021,Hesse,Couple with children,No,0.48240,97,187,0.41059,0.55422
2021,"Rhineland-Palatinate, Saarland",Single-person household,No,0.79568,123,123,0.72413,0.86723
2021,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.34261,59,165,0.26997,0.41524
2021,"Rhineland-Palatinate, Saarland",Couple without children,No,0.65580,106,165,0.58309,0.72852
2021,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.43957,84,155,0.36118,0.51796
2021,"Rhineland-Palatinate, Saarland",Couple with children,No,0.53244,71,155,0.45364,0.61124
2021,Baden-Wuerttemberg,Single-person household,Yes,0.19173,60,313,0.14805,0.23541
2021,Baden-Wuerttemberg,Single-person household,No,0.79697,253,313,0.75233,0.84160
2021,Baden-Wuerttemberg,Couple without children,Yes,0.27283,92,367,0.22720,0.31846
2021,Baden-Wuerttemberg,Couple without children,No,0.72705,275,367,0.68141,0.77269
2021,Baden-Wuerttemberg,Single parent,Yes,0.68343,53,85,0.58396,0.78290
2021,Baden-Wuerttemberg,Single parent,No,0.29256,32,85,0.19527,0.38985
2021,Baden-Wuerttemberg,Couple with children,Yes,0.38970,187,415,0.34272,0.43667
2021,Baden-Wuerttemberg,Couple with children,No,0.59643,228,415,0.54917,0.64369
2021,Bavaria,Single-person household,Yes,0.22201,108,523,0.18635,0.25766
2021,Bavaria,Single-person household,No,0.77201,415,523,0.73602,0.80800
2021,Bavaria,Couple without children,Yes,0.31171,164,505,0.27127,0.35215
2021,Bavaria,Couple without children,No,0.68583,341,505,0.64531,0.72636
2021,Bavaria,Single parent,Yes,0.43720,73,130,0.35160,0.52280
2021,Bavaria,Single parent,No,0.55065,57,130,0.46481,0.63649
2021,Bavaria,Couple with children,Yes,0.43970,268,533,0.39752,0.48187
2021,Bavaria,Couple with children,No,0.55174,265,533,0.50948,0.59400
2021,Berlin,Single-person household,Yes,0.12283,42,238,0.08104,0.16462
2021,Berlin,Single-person household,No,0.86629,196,238,0.82296,0.90962
2021,Berlin,Couple without children,Yes,0.21785,37,154,0.15244,0.28326
2021,Berlin,Couple without children,No,0.77814,117,154,0.71230,0.84398
2021,Berlin,Couple with children,Yes,0.29243,35,117,0.20965,0.37521
2021,Berlin,Couple with children,No,0.66048,82,117,0.57431,0.74666
2021,Brandenburg,Single-person household,No,0.69734,90,90,0.60190,0.79279
2021,Brandenburg,Couple without children,Yes,0.35631,71,164,0.28279,0.42983
2021,Brandenburg,Couple without children,No,0.64140,93,164,0.56778,0.71503
2021,Brandenburg,Couple with children,Yes,0.42246,71,114,0.33139,0.51354
2021,Brandenburg,Couple with children,No,0.56967,43,114,0.47837,0.66096
2021,Mecklenburg-Western Pomerania,Single-person household,No,0.83961,63,63,0.74827,0.93096
2021,Mecklenburg-Western Pomerania,Couple without children,Yes,0.50962,36,86,0.40335,0.61590
2021,Mecklenburg-Western Pomerania,Couple without children,No,0.49038,50,86,0.38410,0.59665
2021,Mecklenburg-Western Pomerania,Couple with children,Yes,0.64075,35,35,0.47948,0.80202
2021,Saxony,Single-person household,Yes,0.27777,52,198,0.21522,0.34032
2021,Saxony,Single-person household,No,0.71009,146,198,0.64673,0.77345
2021,Saxony,Couple without children,Yes,0.40405,95,267,0.34508,0.46302
2021,Saxony,Couple without children,No,0.59472,172,267,0.53572,0.65372
2021,Saxony,Single parent,Yes,0.66486,41,73,0.55582,0.77389
2021,Saxony,Single parent,No,0.33494,32,73,0.22592,0.44396
2021,Saxony,Couple with children,Yes,0.66651,110,171,0.59564,0.73738
2021,Saxony,Couple with children,No,0.32200,61,171,0.25176,0.39224
2021,Saxony-Anhalt,Single-person household,Yes,0.23408,32,116,0.15669,0.31147
2021,Saxony-Anhalt,Single-person household,No,0.76040,84,116,0.68239,0.83842
2021,Saxony-Anhalt,Couple without children,Yes,0.50983,55,120,0.42001,0.59965
2021,Saxony-Anhalt,Couple without children,No,0.49017,65,120,0.40035,0.57999
2021,Saxony-Anhalt,Couple with children,Yes,0.76647,55,55,0.65362,0.87931
2021,Thuringa,Single-person household,No,0.77975,94,94,0.69553,0.86398
2021,Thuringa,Couple without children,Yes,0.31891,45,127,0.23753,0.40028
2021,Thuringa,Couple without children,No,0.68109,82,127,0.59972,0.76247
2021,Thuringa,Couple with children,Yes,0.52049,55,89,0.41611,0.62487
2021,Thuringa,Couple with children,No,0.46352,34,89,0.35933,0.56771
