year,age_gr,pgisced97,ple0004,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2014,46-65 y.,Upper Secondary Level,Strong,0.025919157636351182,569,26213,0.025880622917859353,0.02595769235484301
2014,46-65 y.,Upper Secondary Level,A Little,0.07643053971401585,1637,26213,0.07636610609970029,0.07649497332833141
2014,46-65 y.,Upper Secondary Level,Not at all,0.09222335223372337,2311,26213,0.09215318179310168,0.09229352267434505
2014,46-65 y.,Post-secondary Non-tertiary Level,Strong,0.0017577673940177123,49,26213,0.0017476085820930702,0.0017679262059423543
2014,46-65 y.,Post-secondary Non-tertiary Level,A Little,0.007042417684658608,203,26213,0.007022137566260847,0.007062697803056369
2014,46-65 y.,Post-secondary Non-tertiary Level,Not at all,0.013643524203082165,435,26213,0.013615390656674933,0.013671657749489396
2014,46-65 y.,First Stage of Tertiary Education,Strong,0.0026281159728213832,52,26213,0.002615699590645664,0.0026405323549971026
2014,46-65 y.,First Stage of Tertiary Education,A Little,0.012140527679985278,272,26213,0.012113968747545787,0.01216708661242477
2014,46-65 y.,First Stage of Tertiary Education,Not at all,0.018054882406437316,434,26213,0.018022591131837934,0.018087173681036697
2014,46-65 y.,Second Stage of Tertiary Education,Strong,0.005339440487457093,139,26213,0.00532176670227128,0.005357114272642906
2014,46-65 y.,Second Stage of Tertiary Education,A Little,0.02309518719857426,664,26213,0.02305875955184696,0.023131614845301563
2014,46-65 y.,Second Stage of Tertiary Education,Not at all,0.04923135655173549,1615,26213,0.04917888757740493,0.04928382552606605
2014,66 and older,Lower Secondary Level,Strong,0.014323244399424603,257,26213,0.014294428498192084,0.014352060300657122
2014,66 and older,Lower Secondary Level,A Little,0.016615867310168734,276,26213,0.016584866906134466,0.016646867714203
2014,66 and older,Lower Secondary Level,Not at all,0.00840977489954301,154,26213,0.008387628529495412,0.008431921269590607
2014,66 and older,Upper Secondary Level,Strong,0.036882323260617654,669,26213,0.03683661517206678,0.03692803134916853
2014,66 and older,Upper Secondary Level,A Little,0.059760132679301636,1110,26213,0.05970264571764188,0.05981761964096139
2014,66 and older,Upper Secondary Level,Not at all,0.038012887267121494,770,26213,0.03796651115855581,0.03805926337568718
2014,66 and older,Post-secondary Non-tertiary Level,Strong,0.002052760957746138,31,26213,0.0020417843731658936,0.002063737542326382
2014,66 and older,Post-secondary Non-tertiary Level,A Little,0.0038475532363084156,62,26213,0.0038325391305737448,0.0038625673420430865
2014,66 and older,Post-secondary Non-tertiary Level,Not at all,0.001930101502290868,34,26213,0.0019194572587823405,0.0019407457457993956
2014,66 and older,First Stage of Tertiary Education,Strong,0.0042550527894033435,85,26213,0.004239266837325877,0.00427083874148081
2014,66 and older,First Stage of Tertiary Education,A Little,0.008117082128775606,145,26213,0.008095321350506482,0.00813884290704473
2014,66 and older,First Stage of Tertiary Education,Not at all,0.005018397807574816,110,26213,0.0050012608265518725,0.0050355347885977595
2014,66 and older,Second Stage of Tertiary Education,Strong,0.009747830226963346,201,26213,0.00972400313023615,0.009771657323690543
2014,66 and older,Second Stage of Tertiary Education,A Little,0.021969999772267733,495,26213,0.02193445011953383,0.022005549425001637
2014,66 and older,Second Stage of Tertiary Education,Not at all,0.016676984993828563,465,26213,0.01664592859329166,0.016708041394365467
2016,17-29 y.,Pre-primary Level,A Little,0.0006983048327169223,38,26111,0.0006919295259142309,0.0007046801395196137
2016,17-29 y.,Pre-primary Level,Not at all,0.008501031018309858,304,26111,0.008478873955571667,0.00852318808104805
2016,17-29 y.,Primary Level,A Little,0.0009265853938989506,82,26111,0.000919242425151763,0.0009339283626461383
2016,17-29 y.,Primary Level,Not at all,0.0019100833220530794,312,26111,0.001899545733339973,0.0019206209107661858
2016,17-29 y.,Lower Secondary Level,A Little,0.005711077672737719,166,26111,0.00569289132096142,0.005729264024514018
2016,17-29 y.,Lower Secondary Level,Not at all,0.020814998664719024,772,26111,0.020780543778229153,0.020849453551208895
2016,17-29 y.,Upper Secondary Level,Strong,0.0017734263766720274,31,26111,0.001763272043735328,0.0017835807096087267
2016,17-29 y.,Upper Secondary Level,A Little,0.00991320524678559,252,26111,0.009889295557263268,0.009937114936307912
2016,17-29 y.,Upper Secondary Level,Not at all,0.055797481905626896,1358,26111,0.05574208696123949,0.055852876850014305
2016,17-29 y.,Post-secondary Non-tertiary Level,A Little,0.0025784701465795833,52,26111,0.0025662310129503,0.0025907092802088666
2016,17-29 y.,Post-secondary Non-tertiary Level,Not at all,0.010638056728469503,221,26111,0.010613297391821342,0.010662816065117665
2016,17-29 y.,First Stage of Tertiary Education,Not at all,0.002477844564994627,39,26111,0.0024658460207163556,0.0024898431092728983
2016,17-29 y.,Second Stage of Tertiary Education,A Little,0.002932604475469211,75,26111,0.0029195542126658563,0.0029456547382725657
2016,17-29 y.,Second Stage of Tertiary Education,Not at all,0.020632545907048116,488,26111,0.02059823916339579,0.02066685265070044
2016,30-45 y.,Primary Level,Strong,0.00044484323834976245,60,26111,0.0004397541834922089,0.000449932293207316
2016,30-45 y.,Primary Level,A Little,0.0012980563872247563,194,26111,0.0012893668833677185,0.001306745891081794
2016,30-45 y.,Primary Level,Not at all,0.003541094030281263,425,26111,0.0035267580075922524,0.0035554300529702736
2016,30-45 y.,Lower Secondary Level,Strong,0.0021120476923549864,76,26111,0.0021009681198565066,0.0021231272648534662
2016,30-45 y.,Lower Secondary Level,A Little,0.0047361267072631675,218,26111,0.00471955714520625,0.004752696269320085
2016,30-45 y.,Lower Secondary Level,Not at all,0.013478932062592697,597,26111,0.013451102192575884,0.013506761932609511
2016,30-45 y.,Upper Secondary Level,Strong,0.004382938924318488,156,26111,0.004366996325116654,0.004398881523520323
2016,30-45 y.,Upper Secondary Level,A Little,0.025628165691016416,765,26111,0.025590028265201258,0.025666303116831574
2016,30-45 y.,Upper Secondary Level,Not at all,0.06865078151570493,2288,26111,0.06858975630697313,0.06871180672443673
2016,30-45 y.,Post-secondary Non-tertiary Level,Strong,0.000669159313969001,33,26111,0.0006629183789253417,0.0006754002490126603
2016,30-45 y.,Post-secondary Non-tertiary Level,A Little,0.006574635812221352,190,26111,0.006555131361418546,0.006594140263024159
2016,30-45 y.,Post-secondary Non-tertiary Level,Not at all,0.024370714502526286,724,26111,0.024333500464369207,0.024407928540683365
2016,30-45 y.,First Stage of Tertiary Education,A Little,0.002522419859127051,82,26111,0.002510314142224423,0.002534525576029679
2016,30-45 y.,First Stage of Tertiary Education,Not at all,0.010853043496851112,259,26111,0.010828037945497752,0.010878049048204472
2016,30-45 y.,Second Stage of Tertiary Education,Strong,0.0011571221700748555,46,26111,0.0011489173615677314,0.0011653269785819795
2016,30-45 y.,Second Stage of Tertiary Education,A Little,0.010941649173034244,375,26111,0.010916542879424534,0.010966755466643954
2016,30-45 y.,Second Stage of Tertiary Education,Not at all,0.060505479383981806,1886,26111,0.06044793873810711,0.0605630200298565
2016,46-65 y.,Primary Level,Strong,0.0010179870421741536,68,26111,0.0010102907736333534,0.0010256833107149539
2016,46-65 y.,Primary Level,A Little,0.0020562157336163293,103,26111,0.0020452832803064406,0.002067148186926218
2016,46-65 y.,Primary Level,Not at all,0.0016950692625822376,97,26111,0.0016851414039143558,0.0017049971212501195
2016,46-65 y.,Lower Secondary Level,Strong,0.00570326362742125,131,26111,0.005685089650010237,0.005721437604832262
2016,46-65 y.,Lower Secondary Level,A Little,0.011967643269172622,258,26111,0.011941399865855335,0.011993886672489908
2016,46-65 y.,Lower Secondary Level,Not at all,0.010058801994914034,247,26111,0.010034719133727523,0.010082884856100545
2016,46-65 y.,Upper Secondary Level,Strong,0.02440694812361704,504,26111,0.0243697071229579,0.02444418912427618
2016,46-65 y.,Upper Secondary Level,A Little,0.07419578987810782,1570,26111,0.07413253712100742,0.07425904263520822
2016,46-65 y.,Upper Secondary Level,Not at all,0.09694840933200329,2149,26111,0.0968769996862858,0.09701981897772077
2016,46-65 y.,Post-secondary Non-tertiary Level,Strong,0.0027272223510921775,60,26111,0.002714636067601641,0.002739808634582714
2016,46-65 y.,Post-secondary Non-tertiary Level,A Little,0.0088424442124215,229,26111,0.008819850491199883,0.008865037933643117
2016,46-65 y.,Post-secondary Non-tertiary Level,Not at all,0.01416628134238794,438,26111,0.014137760652989502,0.014194802031786379
2016,46-65 y.,First Stage of Tertiary Education,Strong,0.0032555009687696094,58,26111,0.0032417532356811252,0.0032692487018580936
2016,46-65 y.,First Stage of Tertiary Education,A Little,0.012181299900188375,251,26111,0.012154826136189989,0.012207773664186761
2016,46-65 y.,First Stage of Tertiary Education,Not at all,0.018235731618333792,375,26111,0.018203439579924735,0.01826802365674285
2016,46-65 y.,Second Stage of Tertiary Education,Strong,0.006068522410751484,144,26111,0.0060497789424530605,0.006087265879049907
2016,46-65 y.,Second Stage of Tertiary Education,A Little,0.023960490465721896,665,26111,0.02392358320571416,0.023997397725729633
2016,46-65 y.,Second Stage of Tertiary Education,Not at all,0.05266477052171251,1579,26111,0.05261086389008142,0.05271867715334361
2016,66 and older,Lower Secondary Level,Strong,0.013529838434576025,225,26111,0.013501956780446493,0.013557720088705557
2016,66 and older,Lower Secondary Level,A Little,0.01856865470620176,274,26111,0.018536074754513354,0.018601234657890167
2016,66 and older,Lower Secondary Level,Not at all,0.006375207238960813,112,26111,0.006355998952817901,0.006394415525103725
2016,66 and older,Upper Secondary Level,Strong,0.03664802490949291,620,26111,0.036602677964244115,0.03669337185474171
2016,66 and older,Upper Secondary Level,A Little,0.05771391798678511,1059,26111,0.05765763697183387,0.05777019900173635
2016,66 and older,Upper Secondary Level,Not at all,0.03761610534325269,722,26111,0.037570186457532476,0.0376620242289729
2016,66 and older,Post-secondary Non-tertiary Level,A Little,0.0035606006395459047,55,26111,0.003546225325805244,0.0035749759532865653
2016,66 and older,Post-secondary Non-tertiary Level,Not at all,0.0027133104151205963,43,26111,0.002700756187290329,0.0027258646429508637
2016,66 and older,First Stage of Tertiary Education,Strong,0.0037454001276566473,71,26111,0.0037306578517869,0.0037601424035263943
2016,66 and older,First Stage of Tertiary Education,A Little,0.0069576808048743225,142,26111,0.006937620091061068,0.006977741518687577
2016,66 and older,First Stage of Tertiary Education,Not at all,0.005562235862482139,108,26111,0.005544286717804167,0.005580185007160112
2016,66 and older,Second Stage of Tertiary Education,Strong,0.00972218611943832,209,26111,0.00969850562622324,0.009745866612653399
2016,66 and older,Second Stage of Tertiary Education,A Little,0.021048544435100184,482,26111,0.02101390092679498,0.02108318794340539
2016,66 and older,Second Stage of Tertiary Education,Not at all,0.018912974704551198,499,26111,0.01888009984239382,0.018945849566708577
2018,17-29 y.,Pre-primary Level,Not at all,0.008466488786691321,307,28052,0.008444470704225016,0.008488506869157626
2018,17-29 y.,Primary Level,A Little,0.0010446890569119761,118,28052,0.0010369258586134429,0.0010524522552105094
2018,17-29 y.,Primary Level,Not at all,0.0023932503001024437,398,28052,0.0023815081432532388,0.0024049924569516487
2018,17-29 y.,Lower Secondary Level,Strong,0.0011798575601043484,40,28052,0.0011716079663487836,0.0011881071538599132
2018,17-29 y.,Lower Secondary Level,A Little,0.004294652247165674,205,28052,0.004278937639301121,0.004310366855030227
2018,17-29 y.,Lower Secondary Level,Not at all,0.020163563051274862,856,28052,0.02012978500250913,0.020197341100040594
2018,17-29 y.,Upper Secondary Level,Strong,0.001348494197484258,39,28052,0.001339675475560163,0.0013573129194083531
2018,17-29 y.,Upper Secondary Level,A Little,0.010806233155724647,295,28052,0.010781387413264001,0.010831078898185293
2018,17-29 y.,Upper Secondary Level,Not at all,0.05505349028206011,1583,28052,0.054998678973784375,0.05510830159033584
2018,17-29 y.,Post-secondary Non-tertiary Level,A Little,0.0023050210069380547,50,28052,0.0022934968155030153,0.002316545198373094
2018,17-29 y.,Post-secondary Non-tertiary Level,Not at all,0.011705799075665803,269,28052,0.011679951620954528,0.011731646530377077
2018,17-29 y.,First Stage of Tertiary Education,Not at all,0.002484720486495911,48,28052,0.002472756589216163,0.002496684383775659
2018,17-29 y.,Second Stage of Tertiary Education,A Little,0.0021722266132482957,81,28052,0.0021610385610000356,0.0021834146654965557
2018,17-29 y.,Second Stage of Tertiary Education,Not at all,0.02015556206323161,556,28052,0.02012179057888593,0.02018933354757729
2018,30-45 y.,Primary Level,Strong,0.0011437678786733443,87,28052,0.0011356452880297862,0.0011518904693169024
2018,30-45 y.,Primary Level,A Little,0.002296840528820332,241,28052,0.002285336757973881,0.0023083442996667826
2018,30-45 y.,Primary Level,Not at all,0.004152377500421884,456,28052,0.004136924280444536,0.004167830720399232
2018,30-45 y.,Lower Secondary Level,Strong,0.0017115337685124808,76,28052,0.0017016004379165478,0.0017214670991084137
2018,30-45 y.,Lower Secondary Level,A Little,0.0048215485176358215,233,28052,0.0048049022114227576,0.0048381948238488855
2018,30-45 y.,Lower Secondary Level,Not at all,0.014079995316782258,618,28052,0.014051681643172276,0.01410830899039224
2018,30-45 y.,Upper Secondary Level,Strong,0.003955472228599665,143,28052,0.003940388362323267,0.003970556094876063
2018,30-45 y.,Upper Secondary Level,A Little,0.023030537416042426,741,28052,0.022994490620973328,0.023066584211111525
2018,30-45 y.,Upper Secondary Level,Not at all,0.06407312734104327,2046,28052,0.0640142791596332,0.06413197552245334
2018,30-45 y.,Post-secondary Non-tertiary Level,A Little,0.006865166884684972,197,28052,0.006845324046829867,0.0068850097225400765
2018,30-45 y.,Post-secondary Non-tertiary Level,Not at all,0.021797417003135644,650,28052,0.021762326382797483,0.021832507623473805
2018,30-45 y.,First Stage of Tertiary Education,A Little,0.0016326677239062988,54,28052,0.0016229655688414634,0.0016423698789711342
2018,30-45 y.,First Stage of Tertiary Education,Not at all,0.010630476595064027,258,28052,0.01060583154193349,0.010655121648194564
2018,30-45 y.,Second Stage of Tertiary Education,Strong,0.0013693596931514654,47,28052,0.0013604730991217636,0.0013782462871811672
2018,30-45 y.,Second Stage of Tertiary Education,A Little,0.013100451836648121,401,28052,0.013073127241291633,0.01312777643200461
2018,30-45 y.,Second Stage of Tertiary Education,Not at all,0.06533634977277111,1913,28052,0.06527696443416463,0.0653957351113776
2018,46-65 y.,Primary Level,Strong,0.0019027589461438406,106,28052,0.001892286396189007,0.0019132314960986743
2018,46-65 y.,Primary Level,A Little,0.002643471189397232,161,28052,0.002631131999866839,0.0026558103789276247
2018,46-65 y.,Primary Level,Not at all,0.0016787556338574573,112,28052,0.0016689177197858269,0.0016885935479290877
2018,46-65 y.,Lower Secondary Level,Strong,0.005423434508541038,163,28052,0.00540578508854632,0.005441083928535755
2018,46-65 y.,Lower Secondary Level,A Little,0.010130254143123237,305,28052,0.010106189838161606,0.010154318448084869
2018,46-65 y.,Lower Secondary Level,Not at all,0.011398307473538871,310,28052,0.0113727977950105,0.011423817152067242
2018,46-65 y.,Upper Secondary Level,Strong,0.023236535649024278,557,28052,0.02320033181879016,0.023272739479258397
2018,46-65 y.,Upper Secondary Level,A Little,0.07848717007202581,1798,28052,0.0784225415602855,0.07855179858376612
2018,46-65 y.,Upper Secondary Level,Not at all,0.08857623845873935,2365,28052,0.08850795855237469,0.08864451836510402
2018,46-65 y.,Post-secondary Non-tertiary Level,Strong,0.0026977622767971397,75,28052,0.002685297360619292,0.0027102271929749875
2018,46-65 y.,Post-secondary Non-tertiary Level,A Little,0.009707718422862145,278,28052,0.009684156300373241,0.00973128054535105
2018,46-65 y.,Post-secondary Non-tertiary Level,Not at all,0.015044718989963592,504,28052,0.015015465719700314,0.015073972260226871
2018,46-65 y.,First Stage of Tertiary Education,Strong,0.0027920130560779516,64,28052,0.0027793328671786815,0.0028046932449772217
2018,46-65 y.,First Stage of Tertiary Education,A Little,0.012358384548561162,266,28052,0.01233183515106391,0.012384933946058413
2018,46-65 y.,First Stage of Tertiary Education,Not at all,0.017036206013247613,401,28052,0.017005108237373903,0.017067303789121323
2018,46-65 y.,Second Stage of Tertiary Education,Strong,0.004123870598167149,146,28052,0.00410847029384962,0.004139270902484677
2018,46-65 y.,Second Stage of Tertiary Education,A Little,0.02206425545633516,722,28052,0.022028955519723524,0.022099555392946793
2018,46-65 y.,Second Stage of Tertiary Education,Not at all,0.0552629494865533,1790,28052,0.05520804009506087,0.05531785887804574
2018,66 and older,Lower Secondary Level,Strong,0.013016512115740876,200,28052,0.01298927404246855,0.013043750189013202
2018,66 and older,Lower Secondary Level,A Little,0.016431605873854477,255,28052,0.01640105550810973,0.016462156239599224
2018,66 and older,Lower Secondary Level,Not at all,0.007657105054016274,141,28052,0.007636157307407022,0.007678052800625526
2018,66 and older,Upper Secondary Level,Strong,0.03740870994256946,650,28052,0.037363108198121324,0.03745431168701759
2018,66 and older,Upper Secondary Level,A Little,0.05668536488232075,1075,28052,0.05662979520354953,0.05674093456109198
2018,66 and older,Upper Secondary Level,Not at all,0.04034883929045306,815,28052,0.040301551791327314,0.04039612678957881
2018,66 and older,Post-secondary Non-tertiary Level,Strong,0.002604719071861575,35,28052,0.0025924704218244577,0.0026169677218986923
2018,66 and older,Post-secondary Non-tertiary Level,A Little,0.00428864053228446,73,28052,0.004272936879630375,0.004304344184938545
2018,66 and older,Post-secondary Non-tertiary Level,Not at all,0.0024996864109967753,45,28052,0.0024876866274599462,0.0025116861945336045
2018,66 and older,First Stage of Tertiary Education,Strong,0.004171652088670225,76,28052,0.004156163194581,0.004187140982759451
2018,66 and older,First Stage of Tertiary Education,A Little,0.008042962413506641,162,28052,0.008021497527921886,0.008064427299091396
2018,66 and older,First Stage of Tertiary Education,Not at all,0.0049793644891442945,110,28052,0.004962449289440666,0.004996279688847923
2018,66 and older,Second Stage of Tertiary Education,Strong,0.009558193269265918,204,28052,0.009534811546189237,0.0095815749923426
2018,66 and older,Second Stage of Tertiary Education,A Little,0.024250926961757586,567,28052,0.024213960543560127,0.024287893379955044
2018,66 and older,Second Stage of Tertiary Education,Not at all,0.01991977479160879,515,28052,0.019886197384817596,0.019953352198399985
2020,17-29 y.,Pre-primary Level,A Little,0.000972554798036908,46,28173,0.0009650732445699946,0.0009800363515038214
2020,17-29 y.,Pre-primary Level,Not at all,0.007812559548794867,303,28173,0.00779142759916245,0.007833691498427284
2020,17-29 y.,Primary Level,A Little,0.0006681228009304414,80,28173,0.0006619208396438699,0.0006743247622170128
2020,17-29 y.,Primary Level,Not at all,0.002738710925739945,402,28173,0.0027261672848619026,0.002751254566617987
2020,17-29 y.,Lower Secondary Level,Strong,0.0011919564959427442,39,28173,0.0011836748387050794,0.001200238153180409
2020,17-29 y.,Lower Secondary Level,A Little,0.005688900030885541,211,28173,0.0056708481969837184,0.005706951864787363
2020,17-29 y.,Lower Secondary Level,Not at all,0.0185390857397619,801,28173,0.018506709478579447,0.018571462000944356
2020,17-29 y.,Upper Secondary Level,Strong,0.0022394127401027426,39,28173,0.0022280671711746866,0.0022507583090307986
2020,17-29 y.,Upper Secondary Level,A Little,0.009429049849109855,314,28173,0.009405853331365765,0.009452246366853946
2020,17-29 y.,Upper Secondary Level,Not at all,0.05120846153423909,1505,28173,0.05115555585438043,0.05126136721409774
2020,17-29 y.,Post-secondary Non-tertiary Level,A Little,0.0029059546463565573,71,28173,0.0028930347654258317,0.002918874527287283
2020,17-29 y.,Post-secondary Non-tertiary Level,Not at all,0.011401238152511812,273,28173,0.011375756236862664,0.011426720068160959
2020,17-29 y.,First Stage of Tertiary Education,Not at all,0.003312431130419875,53,28173,0.003298640028009124,0.0033262222328306265
2020,17-29 y.,Second Stage of Tertiary Education,A Little,0.0036044412123637797,109,28173,0.0035900571718098656,0.0036188252529176937
2020,17-29 y.,Second Stage of Tertiary Education,Not at all,0.01873311514283489,668,28173,0.018700573115420473,0.01876565717024931
2020,30-45 y.,Primary Level,Strong,0.001105715107251653,99,28173,0.0010977383308252103,0.0011136918836780957
2020,30-45 y.,Primary Level,A Little,0.0028400080043237824,263,28173,0.002827235141774306,0.002852780866873259
2020,30-45 y.,Primary Level,Not at all,0.0036734094296990926,520,28173,0.0036588889299787393,0.003687929929419446
2020,30-45 y.,Lower Secondary Level,Strong,0.0023842983930730177,95,28173,0.002372592407758171,0.002396004378387864
2020,30-45 y.,Lower Secondary Level,A Little,0.006240597481948439,269,28173,0.006221695830730519,0.006259499133166359
2020,30-45 y.,Lower Secondary Level,Not at all,0.013589898954832829,568,28173,0.013562109315956727,0.01361768859370893
2020,30-45 y.,Upper Secondary Level,Strong,0.003710488922939732,149,28173,0.003695895593632492,0.0037250822522469722
2020,30-45 y.,Upper Secondary Level,A Little,0.02581699741617626,759,28173,0.025778932999963415,0.025855061832389108
2020,30-45 y.,Upper Secondary Level,Not at all,0.05751252934311926,1728,28173,0.05745664822843413,0.05756841045780439
2020,30-45 y.,Post-secondary Non-tertiary Level,A Little,0.0073664633727689045,216,28173,0.007345938993903076,0.007386987751634733
2020,30-45 y.,Post-secondary Non-tertiary Level,Not at all,0.021967036452277853,619,28173,0.0219318554250875,0.022002217479468206
2020,30-45 y.,First Stage of Tertiary Education,A Little,0.002270205995063214,57,28173,0.0022587828645796765,0.0022816291255467517
2020,30-45 y.,First Stage of Tertiary Education,Not at all,0.011594459712706503,228,28173,0.01156876528923889,0.011620154136174116
2020,30-45 y.,Second Stage of Tertiary Education,Strong,0.0012737657709772513,61,28173,0.0012652049769111746,0.001282326565043328
2020,30-45 y.,Second Stage of Tertiary Education,A Little,0.015509854150208224,467,28173,0.015480195213474521,0.015539513086941927
2020,30-45 y.,Second Stage of Tertiary Education,Not at all,0.07015431378370504,1996,28173,0.07009301121613358,0.0702156163512765
2020,46-65 y.,Primary Level,Strong,0.001992053560176581,106,28173,0.0019813515948607823,0.00200275552549238
2020,46-65 y.,Primary Level,A Little,0.0024109152188223275,139,28173,0.0023991442327056627,0.0024226862049389923
2020,46-65 y.,Primary Level,Not at all,0.0013442394523287527,131,28173,0.0013354453349423779,0.0013530335697151275
2020,46-65 y.,Lower Secondary Level,Strong,0.005517496976674646,158,28173,0.005499717635693344,0.005535276317655948
2020,46-65 y.,Lower Secondary Level,A Little,0.011189529182278297,283,28173,0.01116428225849956,0.011214776106057034
2020,46-65 y.,Lower Secondary Level,Not at all,0.009178713932385075,290,28173,0.009155824521493452,0.009201603343276698
2020,46-65 y.,Upper Secondary Level,Strong,0.023694172284339857,540,28173,0.02365766666291035,0.023730677905769364
2020,46-65 y.,Upper Secondary Level,A Little,0.07616280032625226,1738,28173,0.07609913320569808,0.07622646744680645
2020,46-65 y.,Upper Secondary Level,Not at all,0.08314349480576765,2146,28173,0.08307722573864636,0.08320976387288893
2020,46-65 y.,Post-secondary Non-tertiary Level,Strong,0.0023729455538115817,71,28173,0.002361267404333197,0.0023846237032899664
2020,46-65 y.,Post-secondary Non-tertiary Level,A Little,0.010663939887381789,338,28173,0.010639286488780488,0.01068859328598309
2020,46-65 y.,Post-secondary Non-tertiary Level,Not at all,0.017927460953384607,569,28173,0.017895613316696188,0.017959308590073025
2020,46-65 y.,First Stage of Tertiary Education,Strong,0.0025616519216501207,60,28173,0.002549519454523268,0.0025737843887769733
2020,46-65 y.,First Stage of Tertiary Education,A Little,0.012202860625648194,281,28173,0.01217650879799092,0.012229212453305468
2020,46-65 y.,First Stage of Tertiary Education,Not at all,0.015277872777587576,424,28173,0.015248433013399612,0.01530731254177554
2020,46-65 y.,Second Stage of Tertiary Education,Strong,0.003780892572246651,153,28173,0.0037661619654710808,0.0037956231790222217
2020,46-65 y.,Second Stage of Tertiary Education,A Little,0.02664207582547801,848,28173,0.02660342432587431,0.02668072732508171
2020,46-65 y.,Second Stage of Tertiary Education,Not at all,0.05413588302674101,2057,28173,0.054081570123083976,0.05419019593039804
2020,66 and older,Lower Secondary Level,Strong,0.01079141215494557,151,28173,0.0107666134436352,0.010816210866255942
2020,66 and older,Lower Secondary Level,A Little,0.014695748427634686,229,28173,0.014666866440730907,0.014724630414538465
2020,66 and older,Lower Secondary Level,Not at all,0.007513621243168534,126,28173,0.007492894409565536,0.007534348076771532
2020,66 and older,Upper Secondary Level,Strong,0.035608933225462824,567,28173,0.03556445452346064,0.03565341192746501
2020,66 and older,Upper Secondary Level,A Little,0.06469608806055668,1122,28173,0.0646370460116796,0.06475513010943376
2020,66 and older,Upper Secondary Level,Not at all,0.03747272407073731,737,28173,0.03742714030613354,0.03751830783534108
2020,66 and older,Post-secondary Non-tertiary Level,Strong,0.002185209587173238,33,28173,0.00217400185998391,0.002196417314362566
2020,66 and older,Post-secondary Non-tertiary Level,A Little,0.004480277557909316,79,28173,0.004464247930490882,0.004496307185327751
2020,66 and older,Post-secondary Non-tertiary Level,Not at all,0.0020892125997064586,53,28173,0.002078253289730729,0.002100171909682188
2020,66 and older,First Stage of Tertiary Education,Strong,0.003938799536701104,63,28173,0.003923765659978883,0.0039538334134233254
2020,66 and older,First Stage of Tertiary Education,A Little,0.00902072074003847,175,28173,0.008998027372864734,0.009043414107212204
2020,66 and older,First Stage of Tertiary Education,Not at all,0.00444785482072951,115,28173,0.004431883039906317,0.004463826601552702
2020,66 and older,Second Stage of Tertiary Education,Strong,0.01032335680900044,199,28173,0.01029909611816375,0.01034761749983713
2020,66 and older,Second Stage of Tertiary Education,A Little,0.024533073999503573,630,28173,0.024495943713645062,0.024570204285362083
2020,66 and older,Second Stage of Tertiary Education,Not at all,0.020547931244675282,554,28173,0.02051388088687636,0.020581981602474205
