year,migback,pgisced97,ple0004,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Direct migration background,Second Stage of Tertiary Education,Not at all,0.67174,1250,1801,0.65005,0.69344
2018,Indirect migration background,No answer / don't know,Not at all,0.70704,95,95,0.61503,0.79904
2018,Indirect migration background,Pre-primary Level,Not at all,0.90372,74,74,0.83605,0.97139
2018,Indirect migration background,Lower Secondary Level,A Little,0.16707,59,269,0.12241,0.21173
2018,Indirect migration background,Lower Secondary Level,Not at all,0.77428,210,269,0.72423,0.82433
2018,Indirect migration background,Upper Secondary Level,A Little,0.24446,147,646,0.21129,0.27762
2018,Indirect migration background,Upper Secondary Level,Not at all,0.72269,499,646,0.68814,0.75724
2018,Indirect migration background,Post-secondary Non-tertiary Level,A Little,0.25138,31,117,0.17244,0.33033
2018,Indirect migration background,Post-secondary Non-tertiary Level,Not at all,0.73111,86,117,0.65042,0.81179
2018,Indirect migration background,First Stage of Tertiary Education,Not at all,0.79624,34,34,0.65882,0.93367
2018,Indirect migration background,Second Stage of Tertiary Education,A Little,0.14903,42,236,0.10350,0.19456
2018,Indirect migration background,Second Stage of Tertiary Education,Not at all,0.82614,194,236,0.77768,0.87459
2020,No migration background,No answer / don't know,A Little,0.23984,76,280,0.18974,0.28994
2020,No migration background,No answer / don't know,Not at all,0.70667,204,280,0.65325,0.76010
2020,No migration background,Pre-primary Level,Not at all,0.91909,172,172,0.87821,0.95996
2020,No migration background,Primary Level,A Little,0.36547,47,103,0.27201,0.45892
2020,No migration background,Primary Level,Not at all,0.36079,56,103,0.26759,0.45399
2020,No migration background,Lower Secondary Level,Strong,0.20198,250,1445,0.18127,0.22268
2020,No migration background,Lower Secondary Level,A Little,0.36004,496,1445,0.33528,0.38480
2020,No migration background,Lower Secondary Level,Not at all,0.43799,699,1445,0.41239,0.46358
2020,No migration background,Upper Secondary Level,Strong,0.14653,1073,8389,0.13896,0.15410
2020,No migration background,Upper Secondary Level,A Little,0.37885,3067,8389,0.36847,0.38924
2020,No migration background,Upper Secondary Level,Not at all,0.47462,4249,8389,0.46393,0.48530
2020,No migration background,Post-secondary Non-tertiary Level,Strong,0.06194,70,1431,0.04945,0.07444
2020,No migration background,Post-secondary Non-tertiary Level,A Little,0.27837,407,1431,0.25514,0.30160
2020,No migration background,Post-secondary Non-tertiary Level,Not at all,0.65969,954,1431,0.63513,0.68425
2020,No migration background,First Stage of Tertiary Education,Strong,0.10376,116,1327,0.08735,0.12017
2020,No migration background,First Stage of Tertiary Education,A Little,0.36558,471,1327,0.33966,0.39150
2020,No migration background,First Stage of Tertiary Education,Not at all,0.53066,740,1327,0.50380,0.55752
2020,No migration background,Second Stage of Tertiary Education,Strong,0.06427,285,5272,0.05765,0.07089
2020,No migration background,Second Stage of Tertiary Education,A Little,0.28703,1477,5272,0.27482,0.29925
2020,No migration background,Second Stage of Tertiary Education,Not at all,0.64869,3510,5272,0.63581,0.66158
2020,Direct migration background,No answer / don't know,Strong,0.19541,82,659,0.16511,0.22571
2020,Direct migration background,No answer / don't know,A Little,0.23563,174,659,0.20320,0.26805
2020,Direct migration background,No answer / don't know,Not at all,0.56896,403,659,0.53112,0.60680
2020,Direct migration background,Pre-primary Level,Not at all,0.77559,68,68,0.67569,0.87548
2020,Direct migration background,Primary Level,Strong,0.22547,217,1643,0.20526,0.24568
2020,Direct migration background,Primary Level,A Little,0.34866,442,1643,0.32561,0.37171
2020,Direct migration background,Primary Level,Not at all,0.42587,984,1643,0.40195,0.44979
2020,Direct migration background,Lower Secondary Level,Strong,0.18317,177,1556,0.16394,0.20239
2020,Direct migration background,Lower Secondary Level,A Little,0.36838,433,1556,0.34440,0.39235
2020,Direct migration background,Lower Secondary Level,Not at all,0.44846,946,1556,0.42374,0.47318
2020,Direct migration background,Upper Secondary Level,Strong,0.11281,200,2349,0.10001,0.12561
2020,Direct migration background,Upper Secondary Level,A Little,0.38341,703,2349,0.36374,0.40308
2020,Direct migration background,Upper Secondary Level,Not at all,0.50378,1446,2349,0.48355,0.52400
2020,Direct migration background,Post-secondary Non-tertiary Level,Strong,0.11614,68,786,0.09372,0.13855
2020,Direct migration background,Post-secondary Non-tertiary Level,A Little,0.39700,257,786,0.36277,0.43123
2020,Direct migration background,Post-secondary Non-tertiary Level,Not at all,0.48686,461,786,0.45190,0.52183
2020,Direct migration background,First Stage of Tertiary Education,Not at all,0.50272,39,39,0.34374,0.66169
2020,Direct migration background,Second Stage of Tertiary Education,Strong,0.06417,127,2187,0.05390,0.07445
2020,Direct migration background,Second Stage of Tertiary Education,A Little,0.29402,531,2187,0.27492,0.31312
2020,Direct migration background,Second Stage of Tertiary Education,Not at all,0.64181,1529,2187,0.62171,0.66191
2020,Indirect migration background,No answer / don't know,Not at all,0.93407,79,79,0.87899,0.98914
2020,Indirect migration background,Pre-primary Level,Not at all,0.82026,71,71,0.73031,0.91021
2020,Indirect migration background,Lower Secondary Level,A Little,0.27639,65,211,0.21590,0.33688
2020,Indirect migration background,Lower Secondary Level,Not at all,0.65537,146,211,0.59109,0.71965
2020,Indirect migration background,Upper Secondary Level,A Little,0.28152,168,589,0.24517,0.31787
2020,Indirect migration background,Upper Secondary Level,Not at all,0.66394,421,589,0.62576,0.70212
2020,Indirect migration background,Post-secondary Non-tertiary Level,A Little,0.22426,36,134,0.15337,0.29514
2020,Indirect migration background,Post-secondary Non-tertiary Level,Not at all,0.77486,98,134,0.70387,0.84584
2020,Indirect migration background,First Stage of Tertiary Education,Not at all,0.73121,36,36,0.58433,0.87808
2020,Indirect migration background,Second Stage of Tertiary Education,A Little,0.15340,46,281,0.11119,0.19561
2020,Indirect migration background,Second Stage of Tertiary Education,Not at all,0.82360,235,281,0.77896,0.86825
2022,No migration background,No answer / don't know,Strong,0.06745,107,1818,0.05591,0.07898
2022,No migration background,No answer / don't know,A Little,0.30131,527,1818,0.28021,0.32240
2022,No migration background,No answer / don't know,Not at all,0.63125,1184,1818,0.60906,0.65343
2022,No migration background,Pre-primary Level,Not at all,0.81940,149,149,0.75743,0.88138
2022,No migration background,Primary Level,A Little,0.34938,46,90,0.25033,0.44844
2022,No migration background,Primary Level,Not at all,0.35058,44,90,0.25145,0.44971
2022,No migration background,Lower Secondary Level,Strong,0.26074,194,977,0.23320,0.28829
2022,No migration background,Lower Secondary Level,A Little,0.40529,371,977,0.37449,0.43609
2022,No migration background,Lower Secondary Level,Not at all,0.33397,412,977,0.30438,0.36355
2022,No migration background,Upper Secondary Level,Strong,0.16011,886,7003,0.15153,0.16870
2022,No migration background,Upper Secondary Level,A Little,0.39052,2645,7003,0.37909,0.40194
2022,No migration background,Upper Secondary Level,Not at all,0.44937,3472,7003,0.43772,0.46102
2022,No migration background,Post-secondary Non-tertiary Level,Strong,0.06317,79,1492,0.05082,0.07552
2022,No migration background,Post-secondary Non-tertiary Level,A Little,0.33167,462,1492,0.30777,0.35557
2022,No migration background,Post-secondary Non-tertiary Level,Not at all,0.60515,951,1492,0.58034,0.62997
2022,No migration background,First Stage of Tertiary Education,Strong,0.13111,128,1216,0.11213,0.15009
2022,No migration background,First Stage of Tertiary Education,A Little,0.36798,444,1216,0.34086,0.39509
2022,No migration background,First Stage of Tertiary Education,Not at all,0.50092,644,1216,0.47280,0.52903
2022,No migration background,Second Stage of Tertiary Education,Strong,0.06726,300,5504,0.06064,0.07388
2022,No migration background,Second Stage of Tertiary Education,A Little,0.28849,1509,5504,0.27652,0.30046
2022,No migration background,Second Stage of Tertiary Education,Not at all,0.64424,3695,5504,0.63159,0.65689
2022,Direct migration background,No answer / don't know,Strong,0.13679,163,1537,0.11960,0.15397
2022,Direct migration background,No answer / don't know,A Little,0.26774,418,1537,0.24559,0.28988
2022,Direct migration background,No answer / don't know,Not at all,0.59548,956,1537,0.57093,0.62002
2022,Direct migration background,Pre-primary Level,A Little,0.38656,40,90,0.28539,0.48773
2022,Direct migration background,Pre-primary Level,Not at all,0.33256,50,90,0.23468,0.43044
2022,Direct migration background,Primary Level,Strong,0.22553,134,703,0.19462,0.25645
2022,Direct migration background,Primary Level,A Little,0.40683,278,703,0.37049,0.44317
2022,Direct migration background,Primary Level,Not at all,0.36763,291,703,0.33196,0.40330
2022,Direct migration background,Lower Secondary Level,Strong,0.23892,120,770,0.20878,0.26906
2022,Direct migration background,Lower Secondary Level,A Little,0.33154,272,770,0.29827,0.36482
2022,Direct migration background,Lower Secondary Level,Not at all,0.42954,378,770,0.39455,0.46453
2022,Direct migration background,Upper Secondary Level,Strong,0.12376,179,1640,0.10782,0.13971
2022,Direct migration background,Upper Secondary Level,A Little,0.37696,542,1640,0.35350,0.40043
2022,Direct migration background,Upper Secondary Level,Not at all,0.49927,919,1640,0.47507,0.52348
2022,Direct migration background,Post-secondary Non-tertiary Level,Strong,0.16970,65,557,0.13850,0.20091
2022,Direct migration background,Post-secondary Non-tertiary Level,A Little,0.35272,189,557,0.31301,0.39244
2022,Direct migration background,Post-secondary Non-tertiary Level,Not at all,0.47757,303,557,0.43605,0.51909
2022,Direct migration background,First Stage of Tertiary Education,Not at all,0.36980,36,36,0.20987,0.52974
2022,Direct migration background,Second Stage of Tertiary Education,Strong,0.07050,142,2729,0.06089,0.08010
2022,Direct migration background,Second Stage of Tertiary Education,A Little,0.32761,704,2729,0.31000,0.34522
2022,Direct migration background,Second Stage of Tertiary Education,Not at all,0.60190,1883,2729,0.58353,0.62026
2022,Indirect migration background,Lower Secondary Level,A Little,0.24795,43,116,0.16903,0.32688
2022,Indirect migration background,Lower Secondary Level,Not at all,0.58774,73,116,0.49778,0.67771
2022,Indirect migration background,Upper Secondary Level,Strong,0.07117,53,578,0.05019,0.09215
2022,Indirect migration background,Upper Secondary Level,A Little,0.34799,179,578,0.30913,0.38686
2022,Indirect migration background,Upper Secondary Level,Not at all,0.58084,346,578,0.54057,0.62110
2022,Indirect migration background,Post-secondary Non-tertiary Level,A Little,0.33050,48,143,0.25313,0.40787
2022,Indirect migration background,Post-secondary Non-tertiary Level,Not at all,0.63542,95,143,0.55626,0.71459
2022,Indirect migration background,First Stage of Tertiary Education,Not at all,0.68326,43,43,0.54256,0.82395
2022,Indirect migration background,Second Stage of Tertiary Education,A Little,0.20905,93,400,0.16915,0.24895
2022,Indirect migration background,Second Stage of Tertiary Education,Not at all,0.73011,307,400,0.68655,0.77366
