"ple0004","year","bildungsniveau","migback","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Gar nicht","2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Stark","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Stark","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Stark","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2007","Hauptschule","kein Migrationshintergrund","","","",""
"Stark","2007","Hauptschule","direkter Migrationshintergrund","","","",""
"Stark","2007","Hauptschule","indirekter Migrationshintergrund","","","",""
"Stark","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2007","Realschule","kein Migrationshintergrund","","","",""
"Stark","2007","Realschule","direkter Migrationshintergrund","","","",""
"Stark","2007","Realschule","indirekter Migrationshintergrund","","","",""
"Stark","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Stark","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Stark","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Stark","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2007","AkademikerIn","kein Migrationshintergrund","","","",""
"Stark","2007","AkademikerIn","direkter Migrationshintergrund","","","",""
"Stark","2007","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Stark","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ein wenig","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ein wenig","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ein wenig","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2007","Hauptschule","kein Migrationshintergrund","","","",""
"Ein wenig","2007","Hauptschule","direkter Migrationshintergrund","","","",""
"Ein wenig","2007","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ein wenig","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2007","Realschule","kein Migrationshintergrund","","","",""
"Ein wenig","2007","Realschule","direkter Migrationshintergrund","","","",""
"Ein wenig","2007","Realschule","indirekter Migrationshintergrund","","","",""
"Ein wenig","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ein wenig","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ein wenig","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ein wenig","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2007","AkademikerIn","kein Migrationshintergrund","","","",""
"Ein wenig","2007","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ein wenig","2007","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ein wenig","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Gar nicht","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Gar nicht","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Gar nicht","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2007","Hauptschule","kein Migrationshintergrund","","","",""
"Gar nicht","2007","Hauptschule","direkter Migrationshintergrund","","","",""
"Gar nicht","2007","Hauptschule","indirekter Migrationshintergrund","","","",""
"Gar nicht","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2007","Realschule","kein Migrationshintergrund","","","",""
"Gar nicht","2007","Realschule","direkter Migrationshintergrund","","","",""
"Gar nicht","2007","Realschule","indirekter Migrationshintergrund","","","",""
"Gar nicht","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Gar nicht","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Gar nicht","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Gar nicht","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2007","AkademikerIn","kein Migrationshintergrund","","","",""
"Gar nicht","2007","AkademikerIn","direkter Migrationshintergrund","","","",""
"Gar nicht","2007","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Gar nicht","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2008","(noch) kein Abschluss","kein Migrationshintergrund","16","","",""
"Stark","2008","(noch) kein Abschluss","direkter Migrationshintergrund","27","","",""
"Stark","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Stark","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2008","Hauptschule","kein Migrationshintergrund","1052","0.191259285439687","0.181006002720235","0.201512568159139"
"Stark","2008","Hauptschule","direkter Migrationshintergrund","155","0.18048763630758","0.155540874181483","0.205434398433678"
"Stark","2008","Hauptschule","indirekter Migrationshintergrund","10","","",""
"Stark","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2008","Realschule","kein Migrationshintergrund","340","0.0844347462294033","0.0765228423333256","0.0923466501254809"
"Stark","2008","Realschule","direkter Migrationshintergrund","12","","",""
"Stark","2008","Realschule","indirekter Migrationshintergrund","9","","",""
"Stark","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2008","(Fach-)Abitur","kein Migrationshintergrund","74","0.057900695044166","0.0468179126065462","0.0689834774817857"
"Stark","2008","(Fach-)Abitur","direkter Migrationshintergrund","31","0.0925923603976567","0.0617365444524408","0.123448176342873"
"Stark","2008","(Fach-)Abitur","indirekter Migrationshintergrund","3","","",""
"Stark","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2008","AkademikerIn","kein Migrationshintergrund","245","0.0697852215313746","0.0616747790806069","0.0778956639821423"
"Stark","2008","AkademikerIn","direkter Migrationshintergrund","25","","",""
"Stark","2008","AkademikerIn","indirekter Migrationshintergrund","2","","",""
"Stark","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2008","(noch) kein Abschluss","kein Migrationshintergrund","60","0.17531506475264","0.136306918912447","0.214323210592833"
"Ein wenig","2008","(noch) kein Abschluss","direkter Migrationshintergrund","48","0.415503643980621","0.327330608870007","0.503676679091236"
"Ein wenig","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Ein wenig","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2008","Hauptschule","kein Migrationshintergrund","2178","0.39576902025784","0.383020217368048","0.408517823147632"
"Ein wenig","2008","Hauptschule","direkter Migrationshintergrund","310","0.354423310052366","0.323395740253319","0.385450879851413"
"Ein wenig","2008","Hauptschule","indirekter Migrationshintergrund","40","0.160198037204123","0.113000304479681","0.207395769928565"
"Ein wenig","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2008","Realschule","kein Migrationshintergrund","1369","0.288991430395074","0.27609244203825","0.301890418751898"
"Ein wenig","2008","Realschule","direkter Migrationshintergrund","44","0.219911462882674","0.15671365696698","0.283109268798368"
"Ein wenig","2008","Realschule","indirekter Migrationshintergrund","27","","",""
"Ein wenig","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2008","(Fach-)Abitur","kein Migrationshintergrund","368","0.227629742418332","0.207732822504332","0.247526662332333"
"Ein wenig","2008","(Fach-)Abitur","direkter Migrationshintergrund","88","0.252007263361043","0.205790081398339","0.298224445323746"
"Ein wenig","2008","(Fach-)Abitur","indirekter Migrationshintergrund","17","","",""
"Ein wenig","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2008","AkademikerIn","kein Migrationshintergrund","1020","0.26081099","0.246834056679328","0.274787923320671"
"Ein wenig","2008","AkademikerIn","direkter Migrationshintergrund","99","0.362378482588881","0.309126153701801","0.41563081147596"
"Ein wenig","2008","AkademikerIn","indirekter Migrationshintergrund","12","","",""
"Ein wenig","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2008","(noch) kein Abschluss","kein Migrationshintergrund","289","0.763089669407883","0.719470092853577","0.806709245962188"
"Gar nicht","2008","(noch) kein Abschluss","direkter Migrationshintergrund","45","0.413585348981781","0.325471850086649","0.501698847876913"
"Gar nicht","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","57","0.935877066514439","0.873891787638368","0.99786234539051"
"Gar nicht","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2008","Hauptschule","kein Migrationshintergrund","2422","0.412971694302473","0.400135488290671","0.425807900314275"
"Gar nicht","2008","Hauptschule","direkter Migrationshintergrund","448","0.465089053640054","0.43273553617433","0.497442571105778"
"Gar nicht","2008","Hauptschule","indirekter Migrationshintergrund","182","0.785033110219844","0.732172293092497","0.837893927347192"
"Gar nicht","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2008","Realschule","kein Migrationshintergrund","3035","0.626573823375522","0.612809202514193","0.640338444236852"
"Gar nicht","2008","Realschule","direkter Migrationshintergrund","109","0.705328641641442","0.635766836841046","0.774890446441837"
"Gar nicht","2008","Realschule","indirekter Migrationshintergrund","151","0.793282796263456","0.735242500541438","0.851323091985474"
"Gar nicht","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2008","(Fach-)Abitur","kein Migrationshintergrund","1264","0.714469562537502","0.693036874190327","0.735902250884677"
"Gar nicht","2008","(Fach-)Abitur","direkter Migrationshintergrund","220","0.655400376241301","0.604811039616266","0.705989712866335"
"Gar nicht","2008","(Fach-)Abitur","indirekter Migrationshintergrund","105","0.843268406025139","0.779536886342217","0.906999925708061"
"Gar nicht","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2008","AkademikerIn","kein Migrationshintergrund","2526","0.669403788468626","0.65442887857018","0.684378698367071"
"Gar nicht","2008","AkademikerIn","direkter Migrationshintergrund","189","0.558086772906954","0.503069977853816","0.613103567960092"
"Gar nicht","2008","AkademikerIn","indirekter Migrationshintergrund","71","0.86890414117496","0.797154613213064","0.940653669136855"
"Gar nicht","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2009","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Stark","2009","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Stark","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Stark","2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2009","Hauptschule","kein Migrationshintergrund","","","",""
"Stark","2009","Hauptschule","direkter Migrationshintergrund","","","",""
"Stark","2009","Hauptschule","indirekter Migrationshintergrund","","","",""
"Stark","2009","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2009","Realschule","kein Migrationshintergrund","","","",""
"Stark","2009","Realschule","direkter Migrationshintergrund","","","",""
"Stark","2009","Realschule","indirekter Migrationshintergrund","","","",""
"Stark","2009","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2009","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Stark","2009","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Stark","2009","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Stark","2009","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2009","AkademikerIn","kein Migrationshintergrund","","","",""
"Stark","2009","AkademikerIn","direkter Migrationshintergrund","","","",""
"Stark","2009","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Stark","2009","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2009","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ein wenig","2009","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ein wenig","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ein wenig","2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2009","Hauptschule","kein Migrationshintergrund","","","",""
"Ein wenig","2009","Hauptschule","direkter Migrationshintergrund","","","",""
"Ein wenig","2009","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ein wenig","2009","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2009","Realschule","kein Migrationshintergrund","","","",""
"Ein wenig","2009","Realschule","direkter Migrationshintergrund","","","",""
"Ein wenig","2009","Realschule","indirekter Migrationshintergrund","","","",""
"Ein wenig","2009","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2009","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ein wenig","2009","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ein wenig","2009","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ein wenig","2009","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2009","AkademikerIn","kein Migrationshintergrund","","","",""
"Ein wenig","2009","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ein wenig","2009","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ein wenig","2009","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2009","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Gar nicht","2009","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Gar nicht","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Gar nicht","2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2009","Hauptschule","kein Migrationshintergrund","","","",""
"Gar nicht","2009","Hauptschule","direkter Migrationshintergrund","","","",""
"Gar nicht","2009","Hauptschule","indirekter Migrationshintergrund","","","",""
"Gar nicht","2009","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2009","Realschule","kein Migrationshintergrund","","","",""
"Gar nicht","2009","Realschule","direkter Migrationshintergrund","","","",""
"Gar nicht","2009","Realschule","indirekter Migrationshintergrund","","","",""
"Gar nicht","2009","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2009","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Gar nicht","2009","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Gar nicht","2009","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Gar nicht","2009","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2009","AkademikerIn","kein Migrationshintergrund","","","",""
"Gar nicht","2009","AkademikerIn","direkter Migrationshintergrund","","","",""
"Gar nicht","2009","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Gar nicht","2009","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2010","(noch) kein Abschluss","kein Migrationshintergrund","14","","",""
"Stark","2010","(noch) kein Abschluss","direkter Migrationshintergrund","26","","",""
"Stark","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Stark","2010","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2010","Hauptschule","kein Migrationshintergrund","925","0.204902475378755","0.193370440883425","0.216434509874085"
"Stark","2010","Hauptschule","direkter Migrationshintergrund","117","0.189902379933283","0.160742242222843","0.219062517643723"
"Stark","2010","Hauptschule","indirekter Migrationshintergrund","5","","",""
"Stark","2010","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2010","Realschule","kein Migrationshintergrund","346","0.0977372435451594","0.0887273334496715","0.106747153640647"
"Stark","2010","Realschule","direkter Migrationshintergrund","10","","",""
"Stark","2010","Realschule","indirekter Migrationshintergrund","5","","",""
"Stark","2010","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2010","(Fach-)Abitur","kein Migrationshintergrund","81","0.066696995132446","0.0542279157596233","0.0791660745052686"
"Stark","2010","(Fach-)Abitur","direkter Migrationshintergrund","24","","",""
"Stark","2010","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"Stark","2010","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2010","AkademikerIn","kein Migrationshintergrund","220","0.0757405505519922","0.0669423397664672","0.0845387613375171"
"Stark","2010","AkademikerIn","direkter Migrationshintergrund","23","","",""
"Stark","2010","AkademikerIn","indirekter Migrationshintergrund","3","","",""
"Stark","2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2010","(noch) kein Abschluss","kein Migrationshintergrund","45","0.209608199843449","0.161675316568233","0.257541083118664"
"Ein wenig","2010","(noch) kein Abschluss","direkter Migrationshintergrund","30","0.343593450387679","0.243801076022491","0.443385824752868"
"Ein wenig","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","4","","",""
"Ein wenig","2010","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2010","Hauptschule","kein Migrationshintergrund","1898","0.416812803967318","0.402726513305486","0.430899094629149"
"Ein wenig","2010","Hauptschule","direkter Migrationshintergrund","262","0.398721177765042","0.362318922199965","0.435123433330119"
"Ein wenig","2010","Hauptschule","indirekter Migrationshintergrund","44","0.269592138962637","0.205474796844458","0.333709481080815"
"Ein wenig","2010","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2010","Realschule","kein Migrationshintergrund","1333","0.333452428661566","0.31914846440268","0.347756392920451"
"Ein wenig","2010","Realschule","direkter Migrationshintergrund","31","0.150947128640589","0.0876804069769996","0.214213850304178"
"Ein wenig","2010","Realschule","indirekter Migrationshintergrund","38","0.296428767774388","0.224065763878662","0.368791771670114"
"Ein wenig","2010","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2010","(Fach-)Abitur","kein Migrationshintergrund","323","0.207044115661052","0.186794075799514","0.22729415552259"
"Ein wenig","2010","(Fach-)Abitur","direkter Migrationshintergrund","70","0.291728314910173","0.235494122560332","0.347962507260014"
"Ein wenig","2010","(Fach-)Abitur","indirekter Migrationshintergrund","21","","",""
"Ein wenig","2010","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2010","AkademikerIn","kein Migrationshintergrund","1009","0.304991552374192","0.289681660240601","0.320301444507782"
"Ein wenig","2010","AkademikerIn","direkter Migrationshintergrund","90","0.366658361221717","0.309390171340904","0.42392655110253"
"Ein wenig","2010","AkademikerIn","indirekter Migrationshintergrund","18","","",""
"Ein wenig","2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2010","(noch) kein Abschluss","kein Migrationshintergrund","218","0.725742030729518","0.673203373103298","0.778280688355738"
"Gar nicht","2010","(noch) kein Abschluss","direkter Migrationshintergrund","31","0.323898642351946","0.225565723077992","0.4222315616259"
"Gar nicht","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","47","0.939600079199983","0.874218905908768","1.0049812524912"
"Gar nicht","2010","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2010","Hauptschule","kein Migrationshintergrund","1883","0.378284720653928","0.364429058031154","0.392140383276701"
"Gar nicht","2010","Hauptschule","direkter Migrationshintergrund","316","0.411376442301675","0.374792187146025","0.447960697457325"
"Gar nicht","2010","Hauptschule","indirekter Migrationshintergrund","135","0.710499953843033","0.644969145493091","0.776030762192975"
"Gar nicht","2010","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2010","Realschule","kein Migrationshintergrund","2494","0.568810327793275","0.553784382257148","0.583836273329402"
"Gar nicht","2010","Realschule","direkter Migrationshintergrund","82","0.762847152368127","0.687679935238958","0.838014369497296"
"Gar nicht","2010","Realschule","indirekter Migrationshintergrund","110","0.664291996067701","0.589464238006576","0.739119754128825"
"Gar nicht","2010","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2010","(Fach-)Abitur","kein Migrationshintergrund","1134","0.726258889206502","0.703975273180203","0.748542505232801"
"Gar nicht","2010","(Fach-)Abitur","direkter Migrationshintergrund","157","0.613613146271381","0.553375259347273","0.67385103319549"
"Gar nicht","2010","(Fach-)Abitur","indirekter Migrationshintergrund","85","0.786762377098162","0.7095139008734","0.864010853322923"
"Gar nicht","2010","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2010","AkademikerIn","kein Migrationshintergrund","2245","0.619267897073816","0.603121255080168","0.635414539067465"
"Gar nicht","2010","AkademikerIn","direkter Migrationshintergrund","159","0.504186138708148","0.444768085017844","0.563604192398453"
"Gar nicht","2010","AkademikerIn","indirekter Migrationshintergrund","63","0.779434765096147","0.690766774870065","0.868102755322229"
"Gar nicht","2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2011","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Stark","2011","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Stark","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Stark","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2011","Hauptschule","kein Migrationshintergrund","","","",""
"Stark","2011","Hauptschule","direkter Migrationshintergrund","","","",""
"Stark","2011","Hauptschule","indirekter Migrationshintergrund","","","",""
"Stark","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2011","Realschule","kein Migrationshintergrund","","","",""
"Stark","2011","Realschule","direkter Migrationshintergrund","","","",""
"Stark","2011","Realschule","indirekter Migrationshintergrund","","","",""
"Stark","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2011","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Stark","2011","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Stark","2011","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Stark","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2011","AkademikerIn","kein Migrationshintergrund","","","",""
"Stark","2011","AkademikerIn","direkter Migrationshintergrund","","","",""
"Stark","2011","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Stark","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2011","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ein wenig","2011","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ein wenig","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ein wenig","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2011","Hauptschule","kein Migrationshintergrund","","","",""
"Ein wenig","2011","Hauptschule","direkter Migrationshintergrund","","","",""
"Ein wenig","2011","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ein wenig","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2011","Realschule","kein Migrationshintergrund","","","",""
"Ein wenig","2011","Realschule","direkter Migrationshintergrund","","","",""
"Ein wenig","2011","Realschule","indirekter Migrationshintergrund","","","",""
"Ein wenig","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2011","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ein wenig","2011","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ein wenig","2011","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ein wenig","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2011","AkademikerIn","kein Migrationshintergrund","","","",""
"Ein wenig","2011","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ein wenig","2011","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ein wenig","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2011","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Gar nicht","2011","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Gar nicht","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Gar nicht","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2011","Hauptschule","kein Migrationshintergrund","","","",""
"Gar nicht","2011","Hauptschule","direkter Migrationshintergrund","","","",""
"Gar nicht","2011","Hauptschule","indirekter Migrationshintergrund","","","",""
"Gar nicht","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2011","Realschule","kein Migrationshintergrund","","","",""
"Gar nicht","2011","Realschule","direkter Migrationshintergrund","","","",""
"Gar nicht","2011","Realschule","indirekter Migrationshintergrund","","","",""
"Gar nicht","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2011","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Gar nicht","2011","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Gar nicht","2011","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Gar nicht","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2011","AkademikerIn","kein Migrationshintergrund","","","",""
"Gar nicht","2011","AkademikerIn","direkter Migrationshintergrund","","","",""
"Gar nicht","2011","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Gar nicht","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2012","(noch) kein Abschluss","kein Migrationshintergrund","39","0.128598675921017","0.0941143959792849","0.16308295586275"
"Stark","2012","(noch) kein Abschluss","direkter Migrationshintergrund","33","0.292433141915829","0.209295786154982","0.375570497676677"
"Stark","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Stark","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2012","Hauptschule","kein Migrationshintergrund","1154","0.202684982782525","0.192415141770081","0.212954823794969"
"Stark","2012","Hauptschule","direkter Migrationshintergrund","123","0.150746607580264","0.126535785870558","0.174957429289969"
"Stark","2012","Hauptschule","indirekter Migrationshintergrund","12","","",""
"Stark","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2012","Realschule","kein Migrationshintergrund","468","0.10034785254121","0.09209273583343","0.10860296924899"
"Stark","2012","Realschule","direkter Migrationshintergrund","13","","",""
"Stark","2012","Realschule","indirekter Migrationshintergrund","8","","",""
"Stark","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2012","(Fach-)Abitur","kein Migrationshintergrund","94","0.063511333587321","0.0525047097131609","0.0745179574614812"
"Stark","2012","(Fach-)Abitur","direkter Migrationshintergrund","41","0.0943480066082863","0.0652623236220685","0.123433689594504"
"Stark","2012","(Fach-)Abitur","indirekter Migrationshintergrund","4","","",""
"Stark","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2012","AkademikerIn","kein Migrationshintergrund","289","0.078434446593704","0.0702497542643695","0.0866191389230385"
"Stark","2012","AkademikerIn","direkter Migrationshintergrund","28","","",""
