syear,migback,sex,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2019,Indirect migration background,female,1.3037697984893464,1.229559292154048,1.3779803048246448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110.0
2020,No migration background,male,1.4405160934473347,1.4133269782496305,1.4677052086450388,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,1131.0
2020,No migration background,female,1.46120898779867,1.4241663449270052,1.4982516306703348,1.0,1.0,1.313870416856806,1.0,1.7846760421420151,1.0,1.0,1.0,1330.0
2020,Direct migration background,male,1.5286576447297462,1.4617152835510627,1.5956000059084297,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,427.0
2020,Direct migration background,female,1.4840844628936265,1.4411937930489256,1.5269751327383274,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,530.0
2020,Indirect migration background,male,1.2276151415826235,1.1625710928025847,1.2926591903626623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58.0
2020,Indirect migration background,female,1.2288647915706765,1.1689363713777436,1.2887932117636094,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,93.0
2021,No migration background,male,1.5343619028070088,1.4856051512600157,1.583118654354002,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,778.0
2021,No migration background,female,1.583643710207626,1.5256164402314285,1.6416709801838234,1.0,1.0,2.0,1.0,3.5,1.0,1.0,1.0,833.0
2021,Direct migration background,male,1.8157395156145586,1.5331766718438458,2.098302359385271,1.0,1.0,2.0,1.0,3.5,1.0,0.0,1.0,141.0
2021,Direct migration background,female,1.6063577946033096,1.465502825826478,1.7472127633801413,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,191.0
2021,Indirect migration background,male,1.6715612238911928,1.4213536878757482,1.9217687599066373,1.0,1.0,2.0,1.0,3.5,1.0,0.0,1.0,34.0
2021,Indirect migration background,female,1.5298451661700876,1.3969522176172584,1.6627381147229168,1.0,1.0,1.9907135216040641,1.0,3.47678380401016,1.0,0.0,1.0,57.0
