"ple0014","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2011","AkademikerIn","Hessen","26","","",""
"Ja","2011","AkademikerIn","Rheinland-Pfalz,Saarland","17","","",""
"Ja","2011","AkademikerIn","Baden-Württemberg","40","0.0962152920552964","0.071086315530082","0.121344268580511"
"Ja","2011","AkademikerIn","Bayern","42","0.0598057276036463","0.0415200094364766","0.0780914457708159"
"Ja","2011","AkademikerIn","Saarland","","","",""
"Ja","2011","AkademikerIn","Berlin","27","","",""
"Ja","2011","AkademikerIn","Brandenburg","29","","",""
"Ja","2011","AkademikerIn","Mecklenburg-Vorpommern","19","","",""
"Ja","2011","AkademikerIn","Sachsen","33","0.113226865630449","0.080077475788609","0.146376255472289"
"Ja","2011","AkademikerIn","Sachsen-Anhalt","19","","",""
"Ja","2011","AkademikerIn","Thüringen","22","","",""
"Nein","2011","(noch) kein Abschluss","Schleswig-Holstein","22","","",""
"Nein","2011","(noch) kein Abschluss","Hamburg","6","","",""
"Nein","2011","(noch) kein Abschluss","Niedersachsen","47","0.825104835127202","0.722833571052992","0.927376099201413"
"Nein","2011","(noch) kein Abschluss","Bremen","4","","",""
"Nein","2011","(noch) kein Abschluss","Nordrhein-Westfalen","154","0.966470799142259","0.938490297362252","0.994451300922266"
"Nein","2011","(noch) kein Abschluss","Hessen","51","0.930927058270881","0.862658306969215","0.999195809572547"
"Nein","2011","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","27","","",""
"Nein","2011","(noch) kein Abschluss","Baden-Württemberg","69","0.935446768078034","0.879075838617191","0.991817697538877"
"Nein","2011","(noch) kein Abschluss","Bayern","74","0.755287148064255","0.66166253880285","0.848911757325661"
"Nein","2011","(noch) kein Abschluss","Saarland","","","",""
"Nein","2011","(noch) kein Abschluss","Berlin","17","","",""
"Nein","2011","(noch) kein Abschluss","Brandenburg","17","","",""
"Nein","2011","(noch) kein Abschluss","Mecklenburg-Vorpommern","14","","",""
"Nein","2011","(noch) kein Abschluss","Sachsen","10","","",""
"Nein","2011","(noch) kein Abschluss","Sachsen-Anhalt","10","","",""
"Nein","2011","(noch) kein Abschluss","Thüringen","6","","",""
"Nein","2011","Hauptschule","Schleswig-Holstein","194","0.841658233335399","0.794983720784087","0.888332745886712"
"Nein","2011","Hauptschule","Hamburg","64","0.853757047750764","0.7732494524296","0.934264643071929"
"Nein","2011","Hauptschule","Niedersachsen","600","0.833180939147016","0.805738830947333","0.860623047346698"
"Nein","2011","Hauptschule","Bremen","32","0.997229829624643","0.979297282045932","1.01516237720335"
"Nein","2011","Hauptschule","Nordrhein-Westfalen","1304","0.834879676277153","0.816401700122749","0.853357652431557"
"Nein","2011","Hauptschule","Hessen","348","0.822741504522445","0.786175600734433","0.859307408310456"
"Nein","2011","Hauptschule","Rheinland-Pfalz,Saarland","517","0.880036510629371","0.853729338102558","0.906343683156183"
"Nein","2011","Hauptschule","Baden-Württemberg","820","0.875032272266473","0.853687397926189","0.896377146606757"
"Nein","2011","Hauptschule","Bayern","1171","0.874375147528157","0.856616629551952","0.892133665504362"
"Nein","2011","Hauptschule","Saarland","","","",""
"Nein","2011","Hauptschule","Berlin","102","0.768845008375668","0.696376812003358","0.841313204747977"
"Nein","2011","Hauptschule","Brandenburg","182","0.795109430187606","0.742487314052334","0.847731546322878"
"Nein","2011","Hauptschule","Mecklenburg-Vorpommern","82","0.739332502450362","0.654552618157339","0.824112386743385"
"Nein","2011","Hauptschule","Sachsen","248","0.785266194887992","0.740344696328496","0.830187693447487"
"Nein","2011","Hauptschule","Sachsen-Anhalt","196","0.848394420142238","0.802541114034941","0.894247726249535"
"Nein","2011","Hauptschule","Thüringen","223","0.806831185246696","0.759566089766986","0.854096280726406"
"Nein","2011","Realschule","Schleswig-Holstein","169","0.909833150958199","0.868671200660667","0.950995101255731"
"Nein","2011","Realschule","Hamburg","65","0.907809777604894","0.840518499687568","0.975101055522221"
"Nein","2011","Realschule","Niedersachsen","529","0.951192244951033","0.933298589934155","0.96908589996791"
"Nein","2011","Realschule","Bremen","31","0.976920246068296","0.924894508722645","1.02894598341395"
"Nein","2011","Realschule","Nordrhein-Westfalen","789","0.942558382834699","0.926823050954879","0.95829371471452"
"Nein","2011","Realschule","Hessen","316","0.946132245580237","0.921884781084112","0.970379710076362"
"Nein","2011","Realschule","Rheinland-Pfalz,Saarland","226","0.950324566023917","0.922893266473734","0.977755865574099"
"Nein","2011","Realschule","Baden-Württemberg","553","0.943349702709268","0.924600658955119","0.962098746463417"
"Nein","2011","Realschule","Bayern","655","0.909686162331711","0.888602703541827","0.930769621121595"
"Nein","2011","Realschule","Saarland","","","",""
"Nein","2011","Realschule","Berlin","190","0.845278843459663","0.797491641576439","0.893066045342886"
"Nein","2011","Realschule","Brandenburg","288","0.960241040575149","0.938384242508074","0.982097838642224"
"Nein","2011","Realschule","Mecklenburg-Vorpommern","188","0.939123977862724","0.906393242839698","0.971854712885751"
"Nein","2011","Realschule","Sachsen","551","0.947346777032712","0.92920191920493","0.965491634860493"
"Nein","2011","Realschule","Sachsen-Anhalt","293","0.941966011087852","0.915980771589649","0.967951250586054"
"Nein","2011","Realschule","Thüringen","311","0.924604688154523","0.89637353170077","0.952835844608276"
"Nein","2011","(Fach-)Abitur","Schleswig-Holstein","83","0.967627956450846","0.930002836787298","1.00525307611439"
"Nein","2011","(Fach-)Abitur","Hamburg","55","0.955330682782868","0.901702610819192","1.00895875474654"
"Nein","2011","(Fach-)Abitur","Niedersachsen","197","0.991985035077291","0.97965814748891","1.00431192266567"
"Nein","2011","(Fach-)Abitur","Bremen","19","","",""
"Nein","2011","(Fach-)Abitur","Nordrhein-Westfalen","605","0.947204554841278","0.929783824713678","0.964625284968878"
"Nein","2011","(Fach-)Abitur","Hessen","193","0.967383708163623","0.942888051681279","0.991879364645966"
"Nein","2011","(Fach-)Abitur","Rheinland-Pfalz,Saarland","122","0.972460744629713","0.943772417746342","1.00114907151308"
"Nein","2011","(Fach-)Abitur","Baden-Württemberg","298","0.973128791290111","0.955040078410336","0.991217504169887"
"Nein","2011","(Fach-)Abitur","Bayern","321","0.944049603188444","0.919584489715639","0.968514716661249"
"Nein","2011","(Fach-)Abitur","Saarland","","","",""
"Nein","2011","(Fach-)Abitur","Berlin","100","0.901408770604422","0.844923367431785","0.957894173777059"
"Nein","2011","(Fach-)Abitur","Brandenburg","71","0.989053186090379","0.965183849328036","1.01292252285272"
"Nein","2011","(Fach-)Abitur","Mecklenburg-Vorpommern","33","0.899563816837946","0.799983120669735","0.999144513006156"
"Nein","2011","(Fach-)Abitur","Sachsen","113","0.940031208929165","0.897372432608176","0.982689985250154"
"Nein","2011","(Fach-)Abitur","Sachsen-Anhalt","69","0.95261426094485","0.904206544076261","1.00102197781344"
"Nein","2011","(Fach-)Abitur","Thüringen","63","0.978510330707662","0.942983564530266","1.01403709688506"
"Nein","2011","AkademikerIn","Schleswig-Holstein","95","0.868133977533468","0.802472925690485","0.933795029376451"
"Nein","2011","AkademikerIn","Hamburg","88","0.970790299566219","0.9361920871745","1.00538851195794"
"Nein","2011","AkademikerIn","Niedersachsen","309","0.888584308949531","0.855430567921042","0.921738049978019"
"Nein","2011","AkademikerIn","Bremen","32","0.967988627539928","0.907929586181753","1.0280476688981"
"Nein","2011","AkademikerIn","Nordrhein-Westfalen","762","0.916650479726468","0.897902335294355","0.935398624158581"
"Nein","2011","AkademikerIn","Hessen","350","0.945204066846577","0.922200714961454","0.968207418731701"
"Nein","2011","AkademikerIn","Rheinland-Pfalz,Saarland","167","0.916486648742978","0.876512409569624","0.956460887916332"
"Nein","2011","AkademikerIn","Baden-Württemberg","489","0.903784707944704","0.878655731419489","0.928913684469918"
"Nein","2011","AkademikerIn","Bayern","604","0.940194272396354","0.921908554229184","0.958479990563524"
"Nein","2011","AkademikerIn","Saarland","","","",""
"Nein","2011","AkademikerIn","Berlin","270","0.926025234173469","0.896259056031033","0.955791412315905"
"Nein","2011","AkademikerIn","Brandenburg","216","0.858463940351259","0.814816414798388","0.90211146590413"
"Nein","2011","AkademikerIn","Mecklenburg-Vorpommern","125","0.784016063398388","0.716805110668351","0.851227016128425"
"Nein","2011","AkademikerIn","Sachsen","318","0.886773134369551","0.853623744527711","0.919922524211391"
"Nein","2011","AkademikerIn","Sachsen-Anhalt","202","0.882935480173035","0.840548831249943","0.925322129096127"
"Nein","2011","AkademikerIn","Thüringen","166","0.856427777243186","0.806303312180848","0.906552242305525"
"Ja","2012","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja","2012","(noch) kein Abschluss","Hamburg","","","",""
"Ja","2012","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja","2012","(noch) kein Abschluss","Bremen","","","",""
"Ja","2012","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Ja","2012","(noch) kein Abschluss","Hessen","","","",""
"Ja","2012","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja","2012","(noch) kein Abschluss","Baden-Württemberg","","","",""
"Ja","2012","(noch) kein Abschluss","Bayern","","","",""
"Ja","2012","(noch) kein Abschluss","Saarland","","","",""
"Ja","2012","(noch) kein Abschluss","Berlin","","","",""
"Ja","2012","(noch) kein Abschluss","Brandenburg","","","",""
"Ja","2012","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja","2012","(noch) kein Abschluss","Sachsen","","","",""
"Ja","2012","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja","2012","(noch) kein Abschluss","Thüringen","","","",""
"Ja","2012","Hauptschule","Schleswig-Holstein","","","",""
"Ja","2012","Hauptschule","Hamburg","","","",""
"Ja","2012","Hauptschule","Niedersachsen","","","",""
"Ja","2012","Hauptschule","Bremen","","","",""
"Ja","2012","Hauptschule","Nordrhein-Westfalen","","","",""
"Ja","2012","Hauptschule","Hessen","","","",""
"Ja","2012","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2012","Hauptschule","Baden-Württemberg","","","",""
"Ja","2012","Hauptschule","Bayern","","","",""
"Ja","2012","Hauptschule","Saarland","","","",""
"Ja","2012","Hauptschule","Berlin","","","",""
"Ja","2012","Hauptschule","Brandenburg","","","",""
"Ja","2012","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Ja","2012","Hauptschule","Sachsen","","","",""
"Ja","2012","Hauptschule","Sachsen-Anhalt","","","",""
"Ja","2012","Hauptschule","Thüringen","","","",""
"Ja","2012","Realschule","Schleswig-Holstein","","","",""
"Ja","2012","Realschule","Hamburg","","","",""
"Ja","2012","Realschule","Niedersachsen","","","",""
"Ja","2012","Realschule","Bremen","","","",""
"Ja","2012","Realschule","Nordrhein-Westfalen","","","",""
"Ja","2012","Realschule","Hessen","","","",""
"Ja","2012","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2012","Realschule","Baden-Württemberg","","","",""
"Ja","2012","Realschule","Bayern","","","",""
"Ja","2012","Realschule","Saarland","","","",""
"Ja","2012","Realschule","Berlin","","","",""
"Ja","2012","Realschule","Brandenburg","","","",""
"Ja","2012","Realschule","Mecklenburg-Vorpommern","","","",""
"Ja","2012","Realschule","Sachsen","","","",""
"Ja","2012","Realschule","Sachsen-Anhalt","","","",""
"Ja","2012","Realschule","Thüringen","","","",""
"Ja","2012","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Ja","2012","(Fach-)Abitur","Hamburg","","","",""
"Ja","2012","(Fach-)Abitur","Niedersachsen","","","",""
"Ja","2012","(Fach-)Abitur","Bremen","","","",""
"Ja","2012","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Ja","2012","(Fach-)Abitur","Hessen","","","",""
"Ja","2012","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Ja","2012","(Fach-)Abitur","Baden-Württemberg","","","",""
"Ja","2012","(Fach-)Abitur","Bayern","","","",""
"Ja","2012","(Fach-)Abitur","Saarland","","","",""
"Ja","2012","(Fach-)Abitur","Berlin","","","",""
"Ja","2012","(Fach-)Abitur","Brandenburg","","","",""
"Ja","2012","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ja","2012","(Fach-)Abitur","Sachsen","","","",""
"Ja","2012","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Ja","2012","(Fach-)Abitur","Thüringen","","","",""
"Ja","2012","AkademikerIn","Schleswig-Holstein","","","",""
"Ja","2012","AkademikerIn","Hamburg","","","",""
"Ja","2012","AkademikerIn","Niedersachsen","","","",""
"Ja","2012","AkademikerIn","Bremen","","","",""
"Ja","2012","AkademikerIn","Nordrhein-Westfalen","","","",""
"Ja","2012","AkademikerIn","Hessen","","","",""
"Ja","2012","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Ja","2012","AkademikerIn","Baden-Württemberg","","","",""
"Ja","2012","AkademikerIn","Bayern","","","",""
"Ja","2012","AkademikerIn","Saarland","","","",""
"Ja","2012","AkademikerIn","Berlin","","","",""
"Ja","2012","AkademikerIn","Brandenburg","","","",""
"Ja","2012","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Ja","2012","AkademikerIn","Sachsen","","","",""
"Ja","2012","AkademikerIn","Sachsen-Anhalt","","","",""
"Ja","2012","AkademikerIn","Thüringen","","","",""
"Nein","2012","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nein","2012","(noch) kein Abschluss","Hamburg","","","",""
"Nein","2012","(noch) kein Abschluss","Niedersachsen","","","",""
"Nein","2012","(noch) kein Abschluss","Bremen","","","",""
"Nein","2012","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Nein","2012","(noch) kein Abschluss","Hessen","","","",""
"Nein","2012","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Nein","2012","(noch) kein Abschluss","Baden-Württemberg","","","",""
"Nein","2012","(noch) kein Abschluss","Bayern","","","",""
"Nein","2012","(noch) kein Abschluss","Saarland","","","",""
"Nein","2012","(noch) kein Abschluss","Berlin","","","",""
"Nein","2012","(noch) kein Abschluss","Brandenburg","","","",""
"Nein","2012","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nein","2012","(noch) kein Abschluss","Sachsen","","","",""
"Nein","2012","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nein","2012","(noch) kein Abschluss","Thüringen","","","",""
"Nein","2012","Hauptschule","Schleswig-Holstein","","","",""
"Nein","2012","Hauptschule","Hamburg","","","",""
"Nein","2012","Hauptschule","Niedersachsen","","","",""
"Nein","2012","Hauptschule","Bremen","","","",""
"Nein","2012","Hauptschule","Nordrhein-Westfalen","","","",""
"Nein","2012","Hauptschule","Hessen","","","",""
"Nein","2012","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Nein","2012","Hauptschule","Baden-Württemberg","","","",""
"Nein","2012","Hauptschule","Bayern","","","",""
"Nein","2012","Hauptschule","Saarland","","","",""
"Nein","2012","Hauptschule","Berlin","","","",""
"Nein","2012","Hauptschule","Brandenburg","","","",""
"Nein","2012","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Nein","2012","Hauptschule","Sachsen","","","",""
"Nein","2012","Hauptschule","Sachsen-Anhalt","","","",""
"Nein","2012","Hauptschule","Thüringen","","","",""
"Nein","2012","Realschule","Schleswig-Holstein","","","",""
"Nein","2012","Realschule","Hamburg","","","",""
"Nein","2012","Realschule","Niedersachsen","","","",""
"Nein","2012","Realschule","Bremen","","","",""
"Nein","2012","Realschule","Nordrhein-Westfalen","","","",""
"Nein","2012","Realschule","Hessen","","","",""
"Nein","2012","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Nein","2012","Realschule","Baden-Württemberg","","","",""
"Nein","2012","Realschule","Bayern","","","",""
"Nein","2012","Realschule","Saarland","","","",""
"Nein","2012","Realschule","Berlin","","","",""
"Nein","2012","Realschule","Brandenburg","","","",""
"Nein","2012","Realschule","Mecklenburg-Vorpommern","","","",""
"Nein","2012","Realschule","Sachsen","","","",""
"Nein","2012","Realschule","Sachsen-Anhalt","","","",""
"Nein","2012","Realschule","Thüringen","","","",""
"Nein","2012","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nein","2012","(Fach-)Abitur","Hamburg","","","",""
"Nein","2012","(Fach-)Abitur","Niedersachsen","","","",""
"Nein","2012","(Fach-)Abitur","Bremen","","","",""
"Nein","2012","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Nein","2012","(Fach-)Abitur","Hessen","","","",""
"Nein","2012","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Nein","2012","(Fach-)Abitur","Baden-Württemberg","","","",""
"Nein","2012","(Fach-)Abitur","Bayern","","","",""
"Nein","2012","(Fach-)Abitur","Saarland","","","",""
"Nein","2012","(Fach-)Abitur","Berlin","","","",""
"Nein","2012","(Fach-)Abitur","Brandenburg","","","",""
"Nein","2012","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nein","2012","(Fach-)Abitur","Sachsen","","","",""
"Nein","2012","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nein","2012","(Fach-)Abitur","Thüringen","","","",""
"Nein","2012","AkademikerIn","Schleswig-Holstein","","","",""
"Nein","2012","AkademikerIn","Hamburg","","","",""
"Nein","2012","AkademikerIn","Niedersachsen","","","",""
"Nein","2012","AkademikerIn","Bremen","","","",""
"Nein","2012","AkademikerIn","Nordrhein-Westfalen","","","",""
"Nein","2012","AkademikerIn","Hessen","","","",""
"Nein","2012","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Nein","2012","AkademikerIn","Baden-Württemberg","","","",""
"Nein","2012","AkademikerIn","Bayern","","","",""
"Nein","2012","AkademikerIn","Saarland","","","",""
"Nein","2012","AkademikerIn","Berlin","","","",""
"Nein","2012","AkademikerIn","Brandenburg","","","",""
"Nein","2012","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Nein","2012","AkademikerIn","Sachsen","","","",""
"Nein","2012","AkademikerIn","Sachsen-Anhalt","","","",""
"Nein","2012","AkademikerIn","Thüringen","","","",""
"Ja","2013","(noch) kein Abschluss","Schleswig-Holstein","2","","",""
"Ja","2013","(noch) kein Abschluss","Hamburg","1","","",""
"Ja","2013","(noch) kein Abschluss","Niedersachsen","3","","",""
"Ja","2013","(noch) kein Abschluss","Bremen","","","",""
"Ja","2013","(noch) kein Abschluss","Nordrhein-Westfalen","4","","",""
"Ja","2013","(noch) kein Abschluss","Hessen","6","","",""
"Ja","2013","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","1","","",""
"Ja","2013","(noch) kein Abschluss","Baden-Württemberg","1","","",""
"Ja","2013","(noch) kein Abschluss","Bayern","3","","",""
"Ja","2013","(noch) kein Abschluss","Saarland","","","",""
"Ja","2013","(noch) kein Abschluss","Berlin","1","","",""
"Ja","2013","(noch) kein Abschluss","Brandenburg","2","","",""
"Ja","2013","(noch) kein Abschluss","Mecklenburg-Vorpommern","1","","",""
"Ja","2013","(noch) kein Abschluss","Sachsen","1","","",""
"Ja","2013","(noch) kein Abschluss","Sachsen-Anhalt","2","","",""
"Ja","2013","(noch) kein Abschluss","Thüringen","1","","",""
"Ja","2013","Hauptschule","Schleswig-Holstein","38","0.172906700473379","0.122239796503778","0.223573604442979"
"Ja","2013","Hauptschule","Hamburg","13","","",""
"Ja","2013","Hauptschule","Niedersachsen","105","0.203748013677276","0.172195578691027","0.235300448663524"
"Ja","2013","Hauptschule","Bremen","6","","",""
"Ja","2013","Hauptschule","Nordrhein-Westfalen","226","0.192880727958434","0.171391219402984","0.214370236513885"
"Ja","2013","Hauptschule","Hessen","65","0.164865206307977","0.127703854986704","0.20202655762925"
"Ja","2013","Hauptschule","Rheinland-Pfalz,Saarland","57","0.130788139386147","0.101410301144879","0.160165977627415"
"Ja","2013","Hauptschule","Baden-Württemberg","96","0.14287145811862","0.117926492461798","0.167816423775442"
"Ja","2013","Hauptschule","Bayern","157","0.130615669030799","0.111273625350025","0.149957712711573"
"Ja","2013","Hauptschule","Saarland","","","",""
"Ja","2013","Hauptschule","Berlin","27","","",""
"Ja","2013","Hauptschule","Brandenburg","48","0.229884968416972","0.173511560231081","0.286258376602862"
"Ja","2013","Hauptschule","Mecklenburg-Vorpommern","15","","",""
"Ja","2013","Hauptschule","Sachsen","68","0.237131976809881","0.187224483660841","0.287039469958921"
"Ja","2013","Hauptschule","Sachsen-Anhalt","34","0.192704901632425","0.138177776482303","0.247232026782548"
"Ja","2013","Hauptschule","Thüringen","41","0.209272165072576","0.157372884617199","0.261171445527953"
"Ja","2013","Realschule","Schleswig-Holstein","17","","",""
"Ja","2013","Realschule","Hamburg","9","","",""
"Ja","2013","Realschule","Niedersachsen","35","0.0687133507527397","0.0468230534221097","0.0906036480833698"
"Ja","2013","Realschule","Bremen","1","","",""
"Ja","2013","Realschule","Nordrhein-Westfalen","49","0.0527061275426582","0.0368927977859484","0.0685194572993681"
"Ja","2013","Realschule","Hessen","22","","",""
"Ja","2013","Realschule","Rheinland-Pfalz,Saarland","21","","",""
"Ja","2013","Realschule","Baden-Württemberg","34","0.0790375410514051","0.055667967660406","0.102407114442404"
"Ja","2013","Realschule","Bayern","61","0.10980105735357","0.0863542056098528","0.133247909097288"
"Ja","2013","Realschule","Saarland","","","",""
"Ja","2013","Realschule","Berlin","31","0.14834931483739","0.101380427397032","0.195318202277749"
"Ja","2013","Realschule","Brandenburg","18","","",""
"Ja","2013","Realschule","Mecklenburg-Vorpommern","21","","",""
"Ja","2013","Realschule","Sachsen","35","0.0596925138692136","0.0399285781137361","0.079456449624691"
"Ja","2013","Realschule","Sachsen-Anhalt","20","","",""
"Ja","2013","Realschule","Thüringen","23","","",""
"Ja","2013","(Fach-)Abitur","Schleswig-Holstein","5","","",""
"Ja","2013","(Fach-)Abitur","Hamburg","1","","",""
"Ja","2013","(Fach-)Abitur","Niedersachsen","4","","",""
"Ja","2013","(Fach-)Abitur","Bremen","1","","",""
"Ja","2013","(Fach-)Abitur","Nordrhein-Westfalen","39","0.0858301017938868","0.0630728470580273","0.108587356529746"
"Ja","2013","(Fach-)Abitur","Hessen","8","","",""
"Ja","2013","(Fach-)Abitur","Rheinland-Pfalz,Saarland","5","","",""
"Ja","2013","(Fach-)Abitur","Baden-Württemberg","10","","",""
"Ja","2013","(Fach-)Abitur","Bayern","20","","",""
"Ja","2013","(Fach-)Abitur","Saarland","","","",""
"Ja","2013","(Fach-)Abitur","Berlin","4","","",""
"Ja","2013","(Fach-)Abitur","Brandenburg","5","","",""
"Ja","2013","(Fach-)Abitur","Mecklenburg-Vorpommern","1","","",""
"Ja","2013","(Fach-)Abitur","Sachsen","5","","",""
"Ja","2013","(Fach-)Abitur","Sachsen-Anhalt","1","","",""
"Ja","2013","(Fach-)Abitur","Thüringen","2","","",""
"Ja","2013","AkademikerIn","Schleswig-Holstein","5","","",""
"Ja","2013","AkademikerIn","Hamburg","4","","",""
"Ja","2013","AkademikerIn","Niedersachsen","34","0.116112078250026","0.0830650973873873","0.149159059112664"
"Ja","2013","AkademikerIn","Bremen","","","",""
"Ja","2013","AkademikerIn","Nordrhein-Westfalen","77","0.0905827274401339","0.0711963644108075","0.10996909046946"
"Ja","2013","AkademikerIn","Hessen","26","","",""
"Ja","2013","AkademikerIn","Rheinland-Pfalz,Saarland","25","","",""
"Ja","2013","AkademikerIn","Baden-Württemberg","42","0.105367842128939","0.0777861497664336","0.132949534491444"
"Ja","2013","AkademikerIn","Bayern","51","0.0770118342498821","0.0560596309826078","0.0979640375171565"
"Ja","2013","AkademikerIn","Saarland","","","",""
"Ja","2013","AkademikerIn","Berlin","27","","",""
"Ja","2013","AkademikerIn","Brandenburg","25","","",""
"Ja","2013","AkademikerIn","Mecklenburg-Vorpommern","16","","",""
"Ja","2013","AkademikerIn","Sachsen","35","0.10672339154563","0.0749606801582632","0.138486102932998"
"Ja","2013","AkademikerIn","Sachsen-Anhalt","18","","",""
"Ja","2013","AkademikerIn","Thüringen","17","","",""
"Nein","2013","(noch) kein Abschluss","Schleswig-Holstein","17","","",""
"Nein","2013","(noch) kein Abschluss","Hamburg","11","","",""
"Nein","2013","(noch) kein Abschluss","Niedersachsen","52","0.887872601660719","0.804485679096442","0.971259524224996"
"Nein","2013","(noch) kein Abschluss","Bremen","2","","",""
"Nein","2013","(noch) kein Abschluss","Nordrhein-Westfalen","129","0.966933081795231","0.936544016617004","0.997322146973458"
"Nein","2013","(noch) kein Abschluss","Hessen","33","0.788781517568469","0.660678278954671","0.916884756182267"
"Nein","2013","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","24","","",""
"Nein","2013","(noch) kein Abschluss","Baden-Württemberg","51","0.958423516217181","0.904167359306139","1.01267967312822"
"Nein","2013","(noch) kein Abschluss","Bayern","67","0.882297599851802","0.80680588698842","0.957789312715184"
"Nein","2013","(noch) kein Abschluss","Saarland","","","",""
"Nein","2013","(noch) kein Abschluss","Berlin","14","","",""
"Nein","2013","(noch) kein Abschluss","Brandenburg","10","","",""
"Nein","2013","(noch) kein Abschluss","Mecklenburg-Vorpommern","10","","",""
"Nein","2013","(noch) kein Abschluss","Sachsen","13","","",""
"Nein","2013","(noch) kein Abschluss","Sachsen-Anhalt","13","","",""
"Nein","2013","(noch) kein Abschluss","Thüringen","9","","",""
"Nein","2013","Hauptschule","Schleswig-Holstein","176","0.827093299526621","0.776426395557021","0.877760203496222"
"Nein","2013","Hauptschule","Hamburg","66","0.861987372011476","0.785929458032486","0.938045285990465"
"Nein","2013","Hauptschule","Niedersachsen","521","0.796251986322724","0.764699551336476","0.827804421308973"
"Nein","2013","Hauptschule","Bremen","28","","",""
"Nein","2013","Hauptschule","Nordrhein-Westfalen","1069","0.807119272041566","0.785629763486115","0.828608780597016"
"Nein","2013","Hauptschule","Hessen","318","0.835134793692023","0.79797344237075","0.872296145013296"
"Nein","2013","Hauptschule","Rheinland-Pfalz,Saarland","449","0.869211860613853","0.839834022372585","0.898589698855121"
"Nein","2013","Hauptschule","Baden-Württemberg","660","0.85712854188138","0.832183576224558","0.882073507538202"
"Nein","2013","Hauptschule","Bayern","1009","0.869384330969201","0.850042287288426","0.888726374649975"
"Nein","2013","Hauptschule","Saarland","","","",""
"Nein","2013","Hauptschule","Berlin","102","0.746293804297475","0.671205259040114","0.821382349554836"
"Nein","2013","Hauptschule","Brandenburg","166","0.770115031583029","0.713741623397138","0.826488439768919"
"Nein","2013","Hauptschule","Mecklenburg-Vorpommern","84","0.810186317265872","0.732938413401845","0.887434221129898"
"Nein","2013","Hauptschule","Sachsen","211","0.762868023190119","0.712960530041079","0.812775516339159"
"Nein","2013","Hauptschule","Sachsen-Anhalt","167","0.807295098367575","0.752767973217452","0.861822223517697"
"Nein","2013","Hauptschule","Thüringen","195","0.790727834927424","0.738828554472047","0.842627115382802"
"Nein","2013","Realschule","Schleswig-Holstein","150","0.891957155169731","0.844874618020693","0.939039692318768"
"Nein","2013","Realschule","Hamburg","58","0.910144275469113","0.84166822776998","0.978620323168245"
"Nein","2013","Realschule","Niedersachsen","478","0.93128664924726","0.90939635191663","0.95317694657789"
"Nein","2013","Realschule","Bremen","24","","",""
"Nein","2013","Realschule","Nordrhein-Westfalen","718","0.947293872457342","0.931480542700632","0.963107202214052"
"Nein","2013","Realschule","Hessen","274","0.930808342588092","0.90189760073027","0.959719084445913"
"Nein","2013","Realschule","Rheinland-Pfalz,Saarland","191","0.896443206979023","0.855429327853011","0.937457086105035"
"Nein","2013","Realschule","Baden-Württemberg","478","0.920962458948595","0.897592885557596","0.944332032339594"
"Nein","2013","Realschule","Bayern","622","0.89019894264643","0.866752090902712","0.913645794390147"
"Nein","2013","Realschule","Saarland","","","",""
"Nein","2013","Realschule","Berlin","189","0.85165068516261","0.804681797722251","0.898619572602968"
