year,pgisced97,quintil_oecd,ple0014,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,First Stage of Tertiary Education,5th Quintile,Yes,0.10261,34,317,0.06916,0.13607
2021,First Stage of Tertiary Education,5th Quintile,No,0.89739,283,317,0.86393,0.93084
2021,Second Stage of Tertiary Education,1st Quintile,Yes,0.08235,51,751,0.06268,0.10202
2021,Second Stage of Tertiary Education,1st Quintile,No,0.91765,700,751,0.89798,0.93732
2021,Second Stage of Tertiary Education,2nd Quintile,Yes,0.08547,51,675,0.06437,0.10658
2021,Second Stage of Tertiary Education,2nd Quintile,No,0.91453,624,675,0.89342,0.93563
2021,Second Stage of Tertiary Education,3rd Quintile,Yes,0.08152,51,794,0.06247,0.10056
2021,Second Stage of Tertiary Education,3rd Quintile,No,0.91848,743,794,0.89944,0.93753
2021,Second Stage of Tertiary Education,4th Quintile,Yes,0.08736,94,1143,0.07098,0.10374
2021,Second Stage of Tertiary Education,4th Quintile,No,0.91264,1049,1143,0.89626,0.92902
2021,Second Stage of Tertiary Education,5th Quintile,Yes,0.08289,184,2227,0.07143,0.09434
2021,Second Stage of Tertiary Education,5th Quintile,No,0.91711,2043,2227,0.90566,0.92857
