year,age_gr,quintil_oecd,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2015,30-45 J.,3. Quintil,6.4665476550218965,6.446531622475782,6.486563687568011,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,1997.0
2015,30-45 J.,4. Quintil,6.4903026363914265,6.473809510469002,6.506795762313851,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,2324.0
2015,30-45 J.,5. Quintil,6.445499097734523,6.430452254084759,6.460545941384286,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,2744.0
2015,46-65 J.,2. Quintil,6.22514672907146,6.194406099295989,6.25588735884693,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,1207.0
2015,46-65 J.,3. Quintil,6.358919331662817,6.335134611721641,6.3827040516039935,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,1691.0
2015,46-65 J.,4. Quintil,6.406075145012034,6.38788391622932,6.424266373794747,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,2392.0
2015,46-65 J.,5. Quintil,6.405143334540754,6.391716283614066,6.418570385467442,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,3808.0
2015,66 und älter,2. Quintil,6.2934902805872,6.243774813255487,6.343205747918913,6.0,7.0,7.0,4.5,7.0,7.0,7.0,8.0,412.0
2015,66 und älter,3. Quintil,6.356686618029656,6.329700337238433,6.383672898820879,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,1116.0
2015,66 und älter,4. Quintil,6.374571967551634,6.352200928668869,6.396943006434399,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,1733.0
2015,66 und älter,5. Quintil,6.38867081950541,6.368318012799554,6.409023626211265,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,1620.0
2016,17-29 J.,2. Quintil,6.701510130344233,6.674031401711959,6.728988858976507,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,914.0
2016,17-29 J.,3. Quintil,6.151179186072683,6.014337462401779,6.2880209097435875,6.0,7.0,7.0,4.5,7.0,7.0,7.0,8.0,62.0
2016,17-29 J.,4. Quintil,,,,,,,,,,,,
2016,17-29 J.,5. Quintil,,,,,,,,,,,,
2016,30-45 J.,2. Quintil,6.7435347344138705,6.724360651108743,6.762708817718998,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1427.0
2016,30-45 J.,3. Quintil,6.633663718446954,6.5647667056108086,6.702560731283099,6.0,7.0,7.0,5.0,7.0,7.0,7.0,8.0,61.0
2016,30-45 J.,4. Quintil,,,,,,,,,,,,
2016,30-45 J.,5. Quintil,,,,,,,,,,,,
2016,46-65 J.,2. Quintil,6.829442660954654,6.801399695052512,6.857485626856795,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,393.0
2016,46-65 J.,3. Quintil,,,,,,,,,,,,
2016,46-65 J.,4. Quintil,,,,,,,,,,,,
2016,46-65 J.,5. Quintil,,,,,,,,,,,,
2016,66 und älter,2. Quintil,,,,,,,,,,,,
2016,66 und älter,3. Quintil,,,,,,,,,,,,
2016,66 und älter,4. Quintil,,,,,,,,,,,,
2016,66 und älter,5. Quintil,,,,,,,,,,,,
2017,17-29 J.,2. Quintil,6.81220365246314,6.788205683483569,6.836201621442711,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,759.0
2017,17-29 J.,3. Quintil,6.861744741638343,6.78387706369427,6.939612419582415,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,39.0
2017,17-29 J.,4. Quintil,,,,,,,,,,,,
2017,17-29 J.,5. Quintil,,,,,,,,,,,,
2017,30-45 J.,2. Quintil,6.825921454707665,6.807653575377875,6.8441893340374556,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,683.0
2017,30-45 J.,3. Quintil,6.853159159047318,6.792651544775272,6.913666773319364,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,54.0
2017,30-45 J.,4. Quintil,,,,,,,,,,,,
2017,30-45 J.,5. Quintil,,,,,,,,,,,,
2017,46-65 J.,2. Quintil,6.858008135921489,6.826901482422776,6.889114789420202,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,248.0
2017,46-65 J.,3. Quintil,,,,,,,,,,,,
2017,46-65 J.,4. Quintil,,,,,,,,,,,,
2017,46-65 J.,5. Quintil,,,,,,,,,,,,
2017,66 und älter,2. Quintil,,,,,,,,,,,,
2017,66 und älter,3. Quintil,,,,,,,,,,,,
2017,66 und älter,4. Quintil,,,,,,,,,,,,
2017,66 und älter,5. Quintil,,,,,,,,,,,,
2018,17-29 J.,2. Quintil,6.891464366871912,6.858289454981942,6.924639278761883,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,147.0
2018,17-29 J.,3. Quintil,,,,,,,,,,,,
2018,17-29 J.,4. Quintil,,,,,,,,,,,,
2018,17-29 J.,5. Quintil,,,,,,,,,,,,
2018,30-45 J.,2. Quintil,6.91467994696401,6.879360837646892,6.949999056281127,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,104.0
2018,30-45 J.,3. Quintil,,,,,,,,,,,,
2018,30-45 J.,4. Quintil,,,,,,,,,,,,
2018,30-45 J.,5. Quintil,,,,,,,,,,,,
2018,46-65 J.,2. Quintil,6.734507642145872,6.673616611057021,6.795398673234724,6.8861181974932695,7.0,7.0,6.715295493733174,7.0,7.0,7.0,7.0,65.0
2018,46-65 J.,3. Quintil,,,,,,,,,,,,
2018,46-65 J.,4. Quintil,,,,,,,,,,,,
2018,46-65 J.,5. Quintil,,,,,,,,,,,,
2018,66 und älter,2. Quintil,,,,,,,,,,,,
2018,66 und älter,3. Quintil,,,,,,,,,,,,
2018,66 und älter,4. Quintil,,,,,,,,,,,,
2018,66 und älter,5. Quintil,,,,,,,,,,,,
2019,17-29 J.,2. Quintil,6.787225117175927,6.709741620501678,6.864708613850176,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,74.0
2019,17-29 J.,3. Quintil,,,,,,,,,,,,
2019,17-29 J.,4. Quintil,,,,,,,,,,,,
2019,17-29 J.,5. Quintil,,,,,,,,,,,,
2019,30-45 J.,2. Quintil,6.805023039781887,6.737958121602583,6.872087957961192,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,70.0
2019,30-45 J.,3. Quintil,,,,,,,,,,,,
2019,30-45 J.,4. Quintil,,,,,,,,,,,,
2019,30-45 J.,5. Quintil,,,,,,,,,,,,
2019,46-65 J.,1. Quintil,,,,,,,,,,,,
2019,46-65 J.,2. Quintil,6.7260786575900156,6.623739345751514,6.828417969428517,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,48.0
2019,46-65 J.,3. Quintil,,,,,,,,,,,,
2019,46-65 J.,4. Quintil,,,,,,,,,,,,
2019,46-65 J.,5. Quintil,,,,,,,,,,,,
2019,66 und älter,1. Quintil,,,,,,,,,,,,
2019,66 und älter,2. Quintil,,,,,,,,,,,,
2019,66 und älter,3. Quintil,,,,,,,,,,,,
2019,66 und älter,4. Quintil,,,,,,,,,,,,
2019,66 und älter,5. Quintil,,,,,,,,,,,,
2020,17-29 J.,2. Quintil,6.304720681786383,6.273243564532083,6.336197799040682,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,1249.0
2020,17-29 J.,3. Quintil,6.360650561660042,6.333886009183473,6.38741511413661,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,1140.0
2020,17-29 J.,4. Quintil,6.333390989937175,6.308056534433207,6.358725445441144,6.0,7.0,7.0,4.5,7.0,7.0,7.0,8.0,1285.0
2020,17-29 J.,5. Quintil,6.440868295552283,6.420866919189942,6.460869671914624,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,1774.0
2020,30-45 J.,2. Quintil,6.303462828448136,6.27756555635477,6.3293601005415026,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,1434.0
2020,30-45 J.,3. Quintil,6.468681118995847,6.447339076158307,6.4900231618333875,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,1755.0
2020,30-45 J.,4. Quintil,6.437471539788967,6.417493649616616,6.457449429961318,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,1876.0
2020,30-45 J.,5. Quintil,6.409467926957597,6.395298454439756,6.423637399475438,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,3392.0
2020,46-65 J.,2. Quintil,6.224647542570859,6.1900168599048015,6.259278225236917,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,1129.0
2020,46-65 J.,3. Quintil,6.24829871712696,6.220965127932077,6.275632306321842,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,1341.0
2020,46-65 J.,4. Quintil,6.407688267691463,6.38960709122908,6.425769444153846,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,2172.0
2020,46-65 J.,5. Quintil,6.379548303542103,6.368197780141864,6.390898826942342,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,5852.0
2020,66 und älter,2. Quintil,6.43751565194156,6.386838516708617,6.488192787174502,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,266.0
2020,66 und älter,3. Quintil,6.315917954168038,6.278310827940569,6.353525080395507,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,686.0
2020,66 und älter,4. Quintil,6.343372183755747,6.3203907395327175,6.366353627978777,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,1499.0
2020,66 und älter,5. Quintil,6.415961901993909,6.39956076771038,6.432363036277438,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,2453.0
2021,17-29 J.,2. Quintil,5.750199749816748,5.517939059268818,5.982460440364678,5.0,7.0,7.0,2.0,7.0,7.0,7.0,9.0,47.0
2021,17-29 J.,3. Quintil,,,,,,,,,,,,
2021,17-29 J.,4. Quintil,,,,,,,,,,,,
2021,17-29 J.,5. Quintil,,,,,,,,,,,,
2021,30-45 J.,2. Quintil,6.387292618812719,6.2596351163132,6.514950121312237,6.0,7.0,7.0,4.5,7.0,7.0,7.0,8.0,55.0
2021,30-45 J.,3. Quintil,6.9294686299119865,6.858415877416649,7.0005213824073245,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,34.0
2021,30-45 J.,4. Quintil,,,,,,,,,,,,
2021,30-45 J.,5. Quintil,,,,,,,,,,,,
2021,46-65 J.,2. Quintil,6.685673997713754,6.566473058511591,6.804874936915916,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,41.0
2021,46-65 J.,3. Quintil,,,,,,,,,,,,
2021,46-65 J.,4. Quintil,,,,,,,,,,,,
2021,46-65 J.,5. Quintil,,,,,,,,,,,,
2021,66 und älter,2. Quintil,,,,,,,,,,,,
2021,66 und älter,3. Quintil,,,,,,,,,,,,
2021,66 und älter,4. Quintil,,,,,,,,,,,,
2021,66 und älter,5. Quintil,,,,,,,,,,,,
