year,pgisced97,m11124,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,First Stage of Tertiary Education,Disabled (> 30%),0.14120,181,1329,0.12247,0.15993
2009,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90798,3676,4029,0.89906,0.91691
2009,Second Stage of Tertiary Education,Disabled (> 30%),0.09202,353,4029,0.08309,0.10094
2010,No answer / don't know,Not Disabled (<= 30%),0.90111,297,297,0.86711,0.93512
2010,Pre-primary Level,Not Disabled (<= 30%),0.97167,406,406,0.95551,0.98783
2010,Primary Level,Not Disabled (<= 30%),0.87934,309,341,0.84472,0.91397
2010,Primary Level,Disabled (> 30%),0.12066,32,341,0.08603,0.15528
2010,Lower Secondary Level,Not Disabled (<= 30%),0.85072,2165,2436,0.83657,0.86488
2010,Lower Secondary Level,Disabled (> 30%),0.14928,271,2436,0.13512,0.16343
2010,Upper Secondary Level,Not Disabled (<= 30%),0.85974,10453,11706,0.85344,0.86603
2010,Upper Secondary Level,Disabled (> 30%),0.14026,1253,11706,0.13397,0.14656
2010,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.91290,1619,1707,0.89951,0.92628
2010,Post-secondary Non-tertiary Level,Disabled (> 30%),0.08710,88,1707,0.07372,0.10049
2010,First Stage of Tertiary Education,Not Disabled (<= 30%),0.85726,1411,1609,0.84016,0.87436
2010,First Stage of Tertiary Education,Disabled (> 30%),0.14274,198,1609,0.12564,0.15984
2010,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90750,5014,5370,0.89975,0.91525
2010,Second Stage of Tertiary Education,Disabled (> 30%),0.09250,356,5370,0.08475,0.10025
2011,No answer / don't know,Not Disabled (<= 30%),0.91354,551,551,0.89005,0.93703
2011,Pre-primary Level,Not Disabled (<= 30%),0.99495,470,470,0.98854,1.00137
2011,Primary Level,Not Disabled (<= 30%),0.81544,346,405,0.77762,0.85327
2011,Primary Level,Disabled (> 30%),0.18456,59,405,0.14673,0.22238
2011,Lower Secondary Level,Not Disabled (<= 30%),0.85363,2600,2945,0.84086,0.86640
2011,Lower Secondary Level,Disabled (> 30%),0.14637,345,2945,0.13360,0.15914
2011,Upper Secondary Level,Not Disabled (<= 30%),0.85714,12220,13883,0.85132,0.86296
2011,Upper Secondary Level,Disabled (> 30%),0.14286,1663,13883,0.13704,0.14868
2011,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.92070,1892,2001,0.90885,0.93254
2011,Post-secondary Non-tertiary Level,Disabled (> 30%),0.07930,109,2001,0.06746,0.09115
2011,First Stage of Tertiary Education,Not Disabled (<= 30%),0.87293,1637,1848,0.85775,0.88812
2011,First Stage of Tertiary Education,Disabled (> 30%),0.12707,211,1848,0.11188,0.14225
2011,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91033,5755,6210,0.90322,0.91743
2011,Second Stage of Tertiary Education,Disabled (> 30%),0.08967,455,6210,0.08257,0.09678
2012,No answer / don't know,Not Disabled (<= 30%),0.91276,395,395,0.88490,0.94063
2012,Pre-primary Level,Not Disabled (<= 30%),0.98352,467,467,0.97196,0.99508
2012,Primary Level,Not Disabled (<= 30%),0.81629,330,386,0.77760,0.85497
2012,Primary Level,Disabled (> 30%),0.18371,56,386,0.14503,0.22240
2012,Lower Secondary Level,Not Disabled (<= 30%),0.85032,2514,2893,0.83732,0.86332
2012,Lower Secondary Level,Disabled (> 30%),0.14968,379,2893,0.13668,0.16268
2012,Upper Secondary Level,Not Disabled (<= 30%),0.85144,11805,13517,0.84545,0.85744
2012,Upper Secondary Level,Disabled (> 30%),0.14856,1712,13517,0.14256,0.15455
2012,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.90867,1835,1964,0.89593,0.92141
2012,Post-secondary Non-tertiary Level,Disabled (> 30%),0.09133,129,1964,0.07859,0.10407
2012,First Stage of Tertiary Education,Not Disabled (<= 30%),0.86812,1574,1802,0.85249,0.88375
2012,First Stage of Tertiary Education,Disabled (> 30%),0.13188,228,1802,0.11625,0.14751
2012,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90654,5669,6139,0.89926,0.91383
2012,Second Stage of Tertiary Education,Disabled (> 30%),0.09346,470,6139,0.08617,0.10074
2013,No answer / don't know,Not Disabled (<= 30%),0.91278,525,525,0.88862,0.93694
2013,Pre-primary Level,Not Disabled (<= 30%),0.98235,619,619,0.97197,0.99273
2013,Primary Level,Not Disabled (<= 30%),0.81816,550,626,0.78792,0.84840
2013,Primary Level,Disabled (> 30%),0.18184,76,626,0.15160,0.21208
2013,Lower Secondary Level,Not Disabled (<= 30%),0.85726,3314,3699,0.84599,0.86854
2013,Lower Secondary Level,Disabled (> 30%),0.14274,385,3699,0.13146,0.15401
2013,Upper Secondary Level,Not Disabled (<= 30%),0.85017,12453,14140,0.84428,0.85605
2013,Upper Secondary Level,Disabled (> 30%),0.14983,1687,14140,0.14395,0.15572
2013,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.91831,2223,2360,0.90725,0.92936
2013,Post-secondary Non-tertiary Level,Disabled (> 30%),0.08169,137,2360,0.07064,0.09275
2013,First Stage of Tertiary Education,Not Disabled (<= 30%),0.84998,1504,1722,0.83311,0.86685
2013,First Stage of Tertiary Education,Disabled (> 30%),0.15002,218,1722,0.13315,0.16689
2013,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90821,6350,6855,0.90137,0.91504
2013,Second Stage of Tertiary Education,Disabled (> 30%),0.09179,505,6855,0.08496,0.09863
2014,No answer / don't know,Not Disabled (<= 30%),0.89292,578,615,0.86847,0.91738
2014,No answer / don't know,Disabled (> 30%),0.10708,37,615,0.08262,0.13153
2014,Pre-primary Level,Not Disabled (<= 30%),0.98520,445,445,0.97396,0.99643
2014,Primary Level,Not Disabled (<= 30%),0.80230,436,502,0.76743,0.83718
2014,Primary Level,Disabled (> 30%),0.19770,66,502,0.16282,0.23257
2014,Lower Secondary Level,Not Disabled (<= 30%),0.85349,2743,3099,0.84103,0.86594
2014,Lower Secondary Level,Disabled (> 30%),0.14651,356,3099,0.13406,0.15897
2014,Upper Secondary Level,Not Disabled (<= 30%),0.84040,10855,12515,0.83399,0.84682
2014,Upper Secondary Level,Disabled (> 30%),0.15960,1660,12515,0.15318,0.16601
2014,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.91651,1919,2043,0.90452,0.92851
2014,Post-secondary Non-tertiary Level,Disabled (> 30%),0.08349,124,2043,0.07149,0.09548
2014,First Stage of Tertiary Education,Not Disabled (<= 30%),0.83625,1372,1590,0.81806,0.85445
2014,First Stage of Tertiary Education,Disabled (> 30%),0.16375,218,1590,0.14555,0.18194
2014,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90540,5729,6221,0.89813,0.91267
2014,Second Stage of Tertiary Education,Disabled (> 30%),0.09460,492,6221,0.08733,0.10187
2015,No answer / don't know,Not Disabled (<= 30%),0.90820,610,645,0.88589,0.93050
2015,No answer / don't know,Disabled (> 30%),0.09180,35,645,0.06950,0.11411
2015,Pre-primary Level,Not Disabled (<= 30%),0.98188,372,372,0.96830,0.99545
2015,Primary Level,Not Disabled (<= 30%),0.80023,470,531,0.76619,0.83427
2015,Primary Level,Disabled (> 30%),0.19977,61,531,0.16573,0.23381
2015,Lower Secondary Level,Not Disabled (<= 30%),0.86137,2647,2956,0.84891,0.87383
2015,Lower Secondary Level,Disabled (> 30%),0.13863,309,2956,0.12617,0.15109
2015,Upper Secondary Level,Not Disabled (<= 30%),0.84231,10596,12131,0.83582,0.84879
2015,Upper Secondary Level,Disabled (> 30%),0.15769,1535,12131,0.15121,0.16418
2015,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.92521,2039,2154,0.91410,0.93632
2015,Post-secondary Non-tertiary Level,Disabled (> 30%),0.07479,115,2154,0.06368,0.08590
2015,First Stage of Tertiary Education,Not Disabled (<= 30%),0.84545,1324,1529,0.82733,0.86358
2015,First Stage of Tertiary Education,Disabled (> 30%),0.15455,205,1529,0.13642,0.17267
2015,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91062,5948,6414,0.90363,0.91760
2015,Second Stage of Tertiary Education,Disabled (> 30%),0.08938,466,6414,0.08240,0.09637
2016,No answer / don't know,Not Disabled (<= 30%),0.91428,564,598,0.89182,0.93673
2016,No answer / don't know,Disabled (> 30%),0.08572,34,598,0.06327,0.10818
2016,Pre-primary Level,Not Disabled (<= 30%),0.98430,338,338,0.97103,0.99757
2016,Primary Level,Not Disabled (<= 30%),0.82037,363,413,0.78330,0.85744
2016,Primary Level,Disabled (> 30%),0.17963,50,413,0.14256,0.21670
2016,Lower Secondary Level,Not Disabled (<= 30%),0.85582,2289,2586,0.84228,0.86936
2016,Lower Secondary Level,Disabled (> 30%),0.14418,297,2586,0.13064,0.15772
2016,Upper Secondary Level,Not Disabled (<= 30%),0.84251,9570,10977,0.83570,0.84933
2016,Upper Secondary Level,Disabled (> 30%),0.15749,1407,10977,0.15067,0.16430
2016,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.92056,1900,2019,0.90876,0.93235
2016,Post-secondary Non-tertiary Level,Disabled (> 30%),0.07944,119,2019,0.06765,0.09124
2016,First Stage of Tertiary Education,Not Disabled (<= 30%),0.84975,1202,1399,0.83102,0.86848
2016,First Stage of Tertiary Education,Disabled (> 30%),0.15025,197,1399,0.13152,0.16898
2016,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90905,5436,5899,0.90172,0.91639
2016,Second Stage of Tertiary Education,Disabled (> 30%),0.09095,463,5899,0.08361,0.09828
2017,No answer / don't know,Not Disabled (<= 30%),0.93483,581,614,0.91529,0.95437
2017,No answer / don't know,Disabled (> 30%),0.06517,33,614,0.04563,0.08471
2017,Pre-primary Level,Not Disabled (<= 30%),0.96537,406,406,0.94756,0.98318
2017,Primary Level,Not Disabled (<= 30%),0.81311,387,450,0.77705,0.84917
2017,Primary Level,Disabled (> 30%),0.18689,63,450,0.15083,0.22295
2017,Lower Secondary Level,Not Disabled (<= 30%),0.85632,2419,2735,0.84317,0.86947
2017,Lower Secondary Level,Disabled (> 30%),0.14368,316,2735,0.13053,0.15683
2017,Upper Secondary Level,Not Disabled (<= 30%),0.84384,10482,12039,0.83736,0.85033
2017,Upper Secondary Level,Disabled (> 30%),0.15616,1557,12039,0.14967,0.16264
2017,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.90931,2047,2207,0.89733,0.92130
2017,Post-secondary Non-tertiary Level,Disabled (> 30%),0.09069,160,2207,0.07870,0.10267
2017,First Stage of Tertiary Education,Not Disabled (<= 30%),0.86040,1310,1525,0.84300,0.87780
2017,First Stage of Tertiary Education,Disabled (> 30%),0.13960,215,1525,0.12220,0.15700
2017,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91792,6034,6510,0.91125,0.92459
2017,Second Stage of Tertiary Education,Disabled (> 30%),0.08208,476,6510,0.07541,0.08875
2018,No answer / don't know,Not Disabled (<= 30%),0.92050,590,635,0.89944,0.94156
2018,No answer / don't know,Disabled (> 30%),0.07950,45,635,0.05844,0.10056
2018,Pre-primary Level,Not Disabled (<= 30%),0.99252,345,345,0.98341,1.00162
2018,Primary Level,Not Disabled (<= 30%),0.81190,411,487,0.77716,0.84664
2018,Primary Level,Disabled (> 30%),0.18810,76,487,0.15336,0.22284
2018,Lower Secondary Level,Not Disabled (<= 30%),0.84969,2362,2697,0.83620,0.86318
2018,Lower Secondary Level,Disabled (> 30%),0.15031,335,2697,0.13682,0.16380
2018,Upper Secondary Level,Not Disabled (<= 30%),0.84553,9940,11513,0.83892,0.85213
2018,Upper Secondary Level,Disabled (> 30%),0.15447,1573,11513,0.14787,0.16108
2018,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.90747,1957,2126,0.89515,0.91979
2018,Post-secondary Non-tertiary Level,Disabled (> 30%),0.09253,169,2126,0.08021,0.10485
2018,First Stage of Tertiary Education,Not Disabled (<= 30%),0.85713,1231,1443,0.83907,0.87519
2018,First Stage of Tertiary Education,Disabled (> 30%),0.14287,212,1443,0.12481,0.16093
2018,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91349,5849,6342,0.90657,0.92041
2018,Second Stage of Tertiary Education,Disabled (> 30%),0.08651,493,6342,0.07959,0.09343
2019,No answer / don't know,Not Disabled (<= 30%),0.90001,537,576,0.87549,0.92453
2019,No answer / don't know,Disabled (> 30%),0.09999,39,576,0.07547,0.12451
2019,Pre-primary Level,Not Disabled (<= 30%),0.99417,326,326,0.98589,1.00245
2019,Primary Level,Not Disabled (<= 30%),0.79544,319,387,0.75520,0.83568
2019,Primary Level,Disabled (> 30%),0.20456,68,387,0.16432,0.24480
2019,Lower Secondary Level,Not Disabled (<= 30%),0.84239,2112,2416,0.82786,0.85693
2019,Lower Secondary Level,Disabled (> 30%),0.15761,304,2416,0.14307,0.17214
2019,Upper Secondary Level,Not Disabled (<= 30%),0.84846,9644,11122,0.84180,0.85513
2019,Upper Secondary Level,Disabled (> 30%),0.15154,1478,11122,0.14487,0.15820
2019,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.90577,2009,2171,0.89348,0.91806
2019,Post-secondary Non-tertiary Level,Disabled (> 30%),0.09423,162,2171,0.08194,0.10652
2019,First Stage of Tertiary Education,Not Disabled (<= 30%),0.86318,1429,1655,0.84662,0.87974
2019,First Stage of Tertiary Education,Disabled (> 30%),0.13682,226,1655,0.12026,0.15338
2019,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91846,6496,7014,0.91205,0.92486
2019,Second Stage of Tertiary Education,Disabled (> 30%),0.08154,518,7014,0.07514,0.08795
2020,No answer / don't know,Not Disabled (<= 30%),0.93388,847,881,0.91746,0.95030
2020,No answer / don't know,Disabled (> 30%),0.06612,34,881,0.04970,0.08254
2020,Pre-primary Level,Not Disabled (<= 30%),0.95799,343,343,0.93673,0.97925
2020,Primary Level,Not Disabled (<= 30%),0.80588,1393,1470,0.78565,0.82611
2020,Primary Level,Disabled (> 30%),0.19412,77,1470,0.17389,0.21435
2020,Lower Secondary Level,Not Disabled (<= 30%),0.84049,2720,3031,0.82745,0.85353
2020,Lower Secondary Level,Disabled (> 30%),0.15951,311,3031,0.14647,0.17255
2020,Upper Secondary Level,Not Disabled (<= 30%),0.84646,9785,11169,0.83977,0.85314
2020,Upper Secondary Level,Disabled (> 30%),0.15354,1384,11169,0.14686,0.16023
2020,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.90772,2176,2341,0.89599,0.91945
2020,Post-secondary Non-tertiary Level,Disabled (> 30%),0.09228,165,2341,0.08055,0.10401
2020,First Stage of Tertiary Education,Not Disabled (<= 30%),0.85423,1261,1457,0.83610,0.87235
2020,First Stage of Tertiary Education,Disabled (> 30%),0.14577,196,1457,0.12765,0.16390
2020,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91571,7126,7658,0.90949,0.92193
2020,Second Stage of Tertiary Education,Disabled (> 30%),0.08429,532,7658,0.07807,0.09051
2021,No answer / don't know,Not Disabled (<= 30%),0.92223,747,790,0.90354,0.94092
2021,No answer / don't know,Disabled (> 30%),0.07777,43,790,0.05908,0.09646
2021,Pre-primary Level,Not Disabled (<= 30%),0.99198,189,189,0.97924,1.00473
2021,Primary Level,Not Disabled (<= 30%),0.77824,847,911,0.75125,0.80523
2021,Primary Level,Disabled (> 30%),0.22176,64,911,0.19477,0.24875
2021,Lower Secondary Level,Not Disabled (<= 30%),0.81750,1550,1751,0.79940,0.83560
2021,Lower Secondary Level,Disabled (> 30%),0.18250,201,1751,0.16440,0.20060
2021,Upper Secondary Level,Not Disabled (<= 30%),0.84407,6358,7323,0.83576,0.85238
2021,Upper Secondary Level,Disabled (> 30%),0.15593,965,7323,0.14762,0.16424
2021,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.89186,1454,1594,0.87661,0.90711
2021,Post-secondary Non-tertiary Level,Disabled (> 30%),0.10814,140,1594,0.09289,0.12339
2021,First Stage of Tertiary Education,Not Disabled (<= 30%),0.85381,864,996,0.83186,0.87576
2021,First Stage of Tertiary Education,Disabled (> 30%),0.14619,132,996,0.12424,0.16814
2021,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91973,5262,5670,0.91265,0.92680
2021,Second Stage of Tertiary Education,Disabled (> 30%),0.08027,408,5670,0.07320,0.08735
2022,No answer / don't know,Not Disabled (<= 30%),0.92885,3254,3440,0.92025,0.93744
2022,No answer / don't know,Disabled (> 30%),0.07115,186,3440,0.06256,0.07975
2022,Pre-primary Level,Not Disabled (<= 30%),0.98640,312,312,0.97353,0.99927
2022,Primary Level,Not Disabled (<= 30%),0.79804,757,833,0.77076,0.82532
2022,Primary Level,Disabled (> 30%),0.20196,76,833,0.17468,0.22924
2022,Lower Secondary Level,Not Disabled (<= 30%),0.82565,1661,1873,0.80846,0.84283
2022,Lower Secondary Level,Disabled (> 30%),0.17435,212,1873,0.15717,0.19154
2022,Upper Secondary Level,Not Disabled (<= 30%),0.84105,8034,9205,0.83358,0.84852
2022,Upper Secondary Level,Disabled (> 30%),0.15895,1171,9205,0.15148,0.16642
2022,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.91058,2039,2201,0.89866,0.92250
2022,Post-secondary Non-tertiary Level,Disabled (> 30%),0.08942,162,2201,0.07750,0.10134
2022,First Stage of Tertiary Education,Not Disabled (<= 30%),0.83745,1192,1367,0.81788,0.85701
2022,First Stage of Tertiary Education,Disabled (> 30%),0.16255,175,1367,0.14299,0.18212
2022,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.92136,8144,8655,0.91569,0.92703
2022,Second Stage of Tertiary Education,Disabled (> 30%),0.07864,511,8655,0.07297,0.08431
