year,bula_h,sex,m11124,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Mecklenburg-Western Pomerania,female,Not Disabled (<= 30%),0.90965,195,195,0.86931,0.94999
1995,Saxony,male,Not Disabled (<= 30%),0.91684,477,514,0.89294,0.94073
1995,Saxony,male,Disabled (> 30%),0.08316,37,514,0.05927,0.10706
1995,Saxony,female,Not Disabled (<= 30%),0.92742,546,578,0.90625,0.94859
1995,Saxony,female,Disabled (> 30%),0.07258,32,578,0.05141,0.09375
1995,Saxony-Anhalt,male,Not Disabled (<= 30%),0.92749,298,298,0.89800,0.95699
1995,Saxony-Anhalt,female,Not Disabled (<= 30%),0.92953,347,347,0.90257,0.95650
1995,Thuringa,male,Not Disabled (<= 30%),0.90405,293,293,0.87027,0.93783
1995,Thuringa,female,Not Disabled (<= 30%),0.93660,318,318,0.90977,0.96342
1996,Schleswig-Holstein,male,Not Disabled (<= 30%),0.83034,115,115,0.76143,0.89924
1996,Schleswig-Holstein,female,Not Disabled (<= 30%),0.89062,134,134,0.83757,0.94366
1996,Hamburg,male,Not Disabled (<= 30%),0.90085,56,56,0.82186,0.97984
1996,Hamburg,female,Not Disabled (<= 30%),0.79886,57,57,0.69387,0.90385
1996,Lower Saxony,male,Not Disabled (<= 30%),0.86251,452,506,0.83247,0.89254
1996,Lower Saxony,male,Disabled (> 30%),0.13749,54,506,0.10746,0.16753
1996,Lower Saxony,female,Not Disabled (<= 30%),0.88819,488,533,0.86141,0.91497
1996,Lower Saxony,female,Disabled (> 30%),0.11181,45,533,0.08503,0.13859
1996,Bremen,male,Not Disabled (<= 30%),0.78044,40,40,0.65052,0.91036
1996,Bremen,female,Not Disabled (<= 30%),0.82418,39,39,0.70315,0.94522
1996,North Rhine-Westphalia,male,Not Disabled (<= 30%),0.84098,1056,1214,0.82040,0.86156
1996,North Rhine-Westphalia,male,Disabled (> 30%),0.15902,158,1214,0.13844,0.17960
1996,North Rhine-Westphalia,female,Not Disabled (<= 30%),0.85985,1203,1336,0.84123,0.87847
1996,North Rhine-Westphalia,female,Disabled (> 30%),0.14015,133,1336,0.12153,0.15877
1996,Hesse,male,Not Disabled (<= 30%),0.84781,387,441,0.81424,0.88137
1996,Hesse,male,Disabled (> 30%),0.15219,54,441,0.11863,0.18576
1996,Hesse,female,Not Disabled (<= 30%),0.88908,418,467,0.86056,0.91759
1996,Hesse,female,Disabled (> 30%),0.11092,49,467,0.08241,0.13944
1996,"Rhineland-Palatinate, Saarland",male,Not Disabled (<= 30%),0.83953,295,336,0.80022,0.87883
1996,"Rhineland-Palatinate, Saarland",male,Disabled (> 30%),0.16047,41,336,0.12117,0.19978
1996,"Rhineland-Palatinate, Saarland",female,Not Disabled (<= 30%),0.89358,330,330,0.86026,0.92690
1996,Baden-Wuerttemberg,male,Not Disabled (<= 30%),0.84694,730,832,0.82246,0.87142
1996,Baden-Wuerttemberg,male,Disabled (> 30%),0.15306,102,832,0.12858,0.17754
1996,Baden-Wuerttemberg,female,Not Disabled (<= 30%),0.91946,803,865,0.90131,0.93760
1996,Baden-Wuerttemberg,female,Disabled (> 30%),0.08054,62,865,0.06240,0.09869
1996,Bavaria,male,Not Disabled (<= 30%),0.85711,734,817,0.83309,0.88112
1996,Bavaria,male,Disabled (> 30%),0.14289,83,817,0.11888,0.16691
1996,Bavaria,female,Not Disabled (<= 30%),0.89350,779,838,0.87260,0.91440
1996,Bavaria,female,Disabled (> 30%),0.10650,59,838,0.08560,0.12740
1996,Berlin,male,Not Disabled (<= 30%),0.83971,222,255,0.79459,0.88482
1996,Berlin,male,Disabled (> 30%),0.16029,33,255,0.11518,0.20541
1996,Berlin,female,Not Disabled (<= 30%),0.83903,247,284,0.79622,0.88185
1996,Berlin,female,Disabled (> 30%),0.16097,37,284,0.11815,0.20378
1996,Brandenburg,male,Not Disabled (<= 30%),0.90791,263,263,0.87289,0.94292
1996,Brandenburg,female,Not Disabled (<= 30%),0.90812,285,285,0.87453,0.94172
1996,Mecklenburg-Western Pomerania,male,Not Disabled (<= 30%),0.88920,181,181,0.84334,0.93506
1996,Mecklenburg-Western Pomerania,female,Not Disabled (<= 30%),0.92037,185,185,0.88125,0.95949
1996,Saxony,male,Not Disabled (<= 30%),0.92193,487,521,0.89887,0.94499
1996,Saxony,male,Disabled (> 30%),0.07807,34,521,0.05501,0.10113
1996,Saxony,female,Not Disabled (<= 30%),0.93234,548,580,0.91188,0.95280
1996,Saxony,female,Disabled (> 30%),0.06766,32,580,0.04720,0.08812
1996,Saxony-Anhalt,male,Not Disabled (<= 30%),0.89152,289,289,0.85561,0.92744
1996,Saxony-Anhalt,female,Not Disabled (<= 30%),0.92811,335,335,0.90041,0.95581
1996,Thuringa,male,Not Disabled (<= 30%),0.90102,295,295,0.86688,0.93515
1996,Thuringa,female,Not Disabled (<= 30%),0.91436,314,314,0.88335,0.94536
1997,Schleswig-Holstein,male,Not Disabled (<= 30%),0.87680,115,115,0.81647,0.93714
1997,Schleswig-Holstein,female,Not Disabled (<= 30%),0.83769,124,124,0.77253,0.90286
1997,Hamburg,male,Not Disabled (<= 30%),0.92043,56,56,0.84890,0.99195
1997,Hamburg,female,Not Disabled (<= 30%),0.81860,56,56,0.71676,0.92045
1997,Lower Saxony,male,Not Disabled (<= 30%),0.84871,443,506,0.81745,0.87996
1997,Lower Saxony,male,Disabled (> 30%),0.15129,63,506,0.12004,0.18255
1997,Lower Saxony,female,Not Disabled (<= 30%),0.88098,483,528,0.85333,0.90863
1997,Lower Saxony,female,Disabled (> 30%),0.11902,45,528,0.09137,0.14667
1997,Bremen,male,Not Disabled (<= 30%),0.93011,43,43,0.85299,1.00722
1997,Bremen,female,Not Disabled (<= 30%),0.82237,39,39,0.70085,0.94389
1997,North Rhine-Westphalia,male,Not Disabled (<= 30%),0.84607,1047,1197,0.82562,0.86652
1997,North Rhine-Westphalia,male,Disabled (> 30%),0.15393,150,1197,0.13348,0.17438
1997,North Rhine-Westphalia,female,Not Disabled (<= 30%),0.86463,1177,1302,0.84604,0.88322
1997,North Rhine-Westphalia,female,Disabled (> 30%),0.13537,125,1302,0.11678,0.15396
1997,Hesse,male,Not Disabled (<= 30%),0.87300,368,414,0.84088,0.90511
1997,Hesse,male,Disabled (> 30%),0.12700,46,414,0.09489,0.15912
1997,Hesse,female,Not Disabled (<= 30%),0.89576,387,432,0.86691,0.92461
1997,Hesse,female,Disabled (> 30%),0.10424,45,432,0.07539,0.13309
1997,"Rhineland-Palatinate, Saarland",male,Not Disabled (<= 30%),0.83051,296,339,0.79051,0.87051
1997,"Rhineland-Palatinate, Saarland",male,Disabled (> 30%),0.16949,43,339,0.12949,0.20949
1997,"Rhineland-Palatinate, Saarland",female,Not Disabled (<= 30%),0.89001,340,340,0.85670,0.92331
1997,Baden-Wuerttemberg,male,Not Disabled (<= 30%),0.82853,734,838,0.80299,0.85407
1997,Baden-Wuerttemberg,male,Disabled (> 30%),0.17147,104,838,0.14593,0.19701
1997,Baden-Wuerttemberg,female,Not Disabled (<= 30%),0.91263,790,860,0.89374,0.93151
1997,Baden-Wuerttemberg,female,Disabled (> 30%),0.08737,70,860,0.06849,0.10626
1997,Bavaria,male,Not Disabled (<= 30%),0.84933,710,792,0.82440,0.87426
1997,Bavaria,male,Disabled (> 30%),0.15067,82,792,0.12574,0.17560
1997,Bavaria,female,Not Disabled (<= 30%),0.90930,772,826,0.88970,0.92890
1997,Bavaria,female,Disabled (> 30%),0.09070,54,826,0.07110,0.11030
1997,Berlin,male,Not Disabled (<= 30%),0.83061,210,244,0.78345,0.87777
1997,Berlin,male,Disabled (> 30%),0.16939,34,244,0.12223,0.21655
1997,Berlin,female,Not Disabled (<= 30%),0.85630,232,232,0.81106,0.90153
1997,Brandenburg,male,Not Disabled (<= 30%),0.92145,269,269,0.88924,0.95366
1997,Brandenburg,female,Not Disabled (<= 30%),0.87656,268,300,0.83927,0.91384
1997,Brandenburg,female,Disabled (> 30%),0.12344,32,300,0.08616,0.16073
1997,Mecklenburg-Western Pomerania,male,Not Disabled (<= 30%),0.88068,174,174,0.83237,0.92899
1997,Mecklenburg-Western Pomerania,female,Not Disabled (<= 30%),0.91099,178,178,0.86904,0.95295
1997,Saxony,male,Not Disabled (<= 30%),0.91959,477,511,0.89599,0.94319
1997,Saxony,male,Disabled (> 30%),0.08041,34,511,0.05681,0.10401
1997,Saxony,female,Not Disabled (<= 30%),0.93265,534,567,0.91201,0.95330
1997,Saxony,female,Disabled (> 30%),0.06735,33,567,0.04670,0.08799
1997,Saxony-Anhalt,male,Not Disabled (<= 30%),0.93209,286,286,0.90288,0.96130
1997,Saxony-Anhalt,female,Not Disabled (<= 30%),0.93326,335,335,0.90649,0.96003
1997,Thuringa,male,Not Disabled (<= 30%),0.90400,296,296,0.87038,0.93762
1997,Thuringa,female,Not Disabled (<= 30%),0.91608,316,316,0.88547,0.94670
1998,Schleswig-Holstein,male,Not Disabled (<= 30%),0.89681,147,147,0.84747,0.94616
1998,Schleswig-Holstein,female,Not Disabled (<= 30%),0.88570,169,169,0.83759,0.93382
1998,Hamburg,male,Not Disabled (<= 30%),0.94568,63,63,0.88926,1.00210
1998,Hamburg,female,Not Disabled (<= 30%),0.77470,72,72,0.67752,0.87188
1998,Lower Saxony,male,Not Disabled (<= 30%),0.83326,511,595,0.80328,0.86323
1998,Lower Saxony,male,Disabled (> 30%),0.16674,84,595,0.13677,0.19672
1998,Lower Saxony,female,Not Disabled (<= 30%),0.89413,555,601,0.86951,0.91875
1998,Lower Saxony,female,Disabled (> 30%),0.10587,46,601,0.08125,0.13049
1998,Bremen,male,Not Disabled (<= 30%),0.78458,42,42,0.65874,0.91042
1998,Bremen,female,Not Disabled (<= 30%),0.80841,44,44,0.69078,0.92604
1998,North Rhine-Westphalia,male,Not Disabled (<= 30%),0.84525,1183,1365,0.82606,0.86445
1998,North Rhine-Westphalia,male,Disabled (> 30%),0.15475,182,1365,0.13555,0.17394
1998,North Rhine-Westphalia,female,Not Disabled (<= 30%),0.85343,1306,1469,0.83533,0.87152
1998,North Rhine-Westphalia,female,Disabled (> 30%),0.14657,163,1469,0.12848,0.16467
1998,Hesse,male,Not Disabled (<= 30%),0.86715,409,465,0.83626,0.89803
1998,Hesse,male,Disabled (> 30%),0.13285,56,465,0.10197,0.16374
1998,Hesse,female,Not Disabled (<= 30%),0.89870,433,481,0.87171,0.92569
1998,Hesse,female,Disabled (> 30%),0.10130,48,481,0.07431,0.12829
1998,"Rhineland-Palatinate, Saarland",male,Not Disabled (<= 30%),0.82299,333,387,0.78491,0.86106
1998,"Rhineland-Palatinate, Saarland",male,Disabled (> 30%),0.17701,54,387,0.13894,0.21509
1998,"Rhineland-Palatinate, Saarland",female,Not Disabled (<= 30%),0.88990,378,418,0.85985,0.91994
1998,"Rhineland-Palatinate, Saarland",female,Disabled (> 30%),0.11010,40,418,0.08006,0.14015
1998,Baden-Wuerttemberg,male,Not Disabled (<= 30%),0.84381,776,882,0.81984,0.86779
1998,Baden-Wuerttemberg,male,Disabled (> 30%),0.15619,106,882,0.13221,0.18016
1998,Baden-Wuerttemberg,female,Not Disabled (<= 30%),0.90869,856,933,0.89020,0.92718
1998,Baden-Wuerttemberg,female,Disabled (> 30%),0.09131,77,933,0.07282,0.10980
1998,Bavaria,male,Not Disabled (<= 30%),0.85537,800,902,0.83241,0.87834
1998,Bavaria,male,Disabled (> 30%),0.14463,102,902,0.12166,0.16759
1998,Bavaria,female,Not Disabled (<= 30%),0.89156,892,965,0.87194,0.91119
1998,Bavaria,female,Disabled (> 30%),0.10844,73,965,0.08881,0.12806
1998,Berlin,male,Not Disabled (<= 30%),0.88315,223,223,0.84089,0.92541
1998,Berlin,female,Not Disabled (<= 30%),0.87725,248,248,0.83633,0.91818
1998,Brandenburg,male,Not Disabled (<= 30%),0.92095,276,276,0.88906,0.95284
1998,Brandenburg,female,Not Disabled (<= 30%),0.88829,283,317,0.85356,0.92302
1998,Brandenburg,female,Disabled (> 30%),0.11171,34,317,0.07698,0.14644
1998,Mecklenburg-Western Pomerania,male,Not Disabled (<= 30%),0.88709,181,181,0.84086,0.93333
1998,Mecklenburg-Western Pomerania,female,Not Disabled (<= 30%),0.93485,193,193,0.89994,0.96976
1998,Saxony,male,Not Disabled (<= 30%),0.93785,532,564,0.91791,0.95779
1998,Saxony,male,Disabled (> 30%),0.06215,32,564,0.04221,0.08209
1998,Saxony,female,Not Disabled (<= 30%),0.92988,568,605,0.90952,0.95025
1998,Saxony,female,Disabled (> 30%),0.07012,37,605,0.04975,0.09048
1998,Saxony-Anhalt,male,Not Disabled (<= 30%),0.91094,301,301,0.87871,0.94317
1998,Saxony-Anhalt,female,Not Disabled (<= 30%),0.93191,333,333,0.90481,0.95900
1998,Thuringa,male,Not Disabled (<= 30%),0.90001,325,325,0.86734,0.93268
1998,Thuringa,female,Not Disabled (<= 30%),0.91691,347,347,0.88783,0.94600
1999,Schleswig-Holstein,male,Not Disabled (<= 30%),0.90179,137,137,0.85177,0.95180
1999,Schleswig-Holstein,female,Not Disabled (<= 30%),0.87581,157,157,0.82405,0.92756
1999,Hamburg,male,Not Disabled (<= 30%),0.88257,59,59,0.79972,0.96542
1999,Hamburg,female,Not Disabled (<= 30%),0.83059,66,66,0.73940,0.92179
1999,Lower Saxony,male,Not Disabled (<= 30%),0.84128,506,583,0.81160,0.87097
1999,Lower Saxony,male,Disabled (> 30%),0.15872,77,583,0.12903,0.18840
1999,Lower Saxony,female,Not Disabled (<= 30%),0.87945,534,582,0.85297,0.90592
1999,Lower Saxony,female,Disabled (> 30%),0.12055,48,582,0.09408,0.14703
1999,Bremen,male,Not Disabled (<= 30%),0.75738,34,34,0.61112,0.90364
1999,Bremen,female,Not Disabled (<= 30%),0.84512,40,40,0.73157,0.95867
1999,North Rhine-Westphalia,male,Not Disabled (<= 30%),0.84241,1127,1301,0.82260,0.86221
1999,North Rhine-Westphalia,male,Disabled (> 30%),0.15759,174,1301,0.13779,0.17740
1999,North Rhine-Westphalia,female,Not Disabled (<= 30%),0.84319,1234,1391,0.82408,0.86231
1999,North Rhine-Westphalia,female,Disabled (> 30%),0.15681,157,1391,0.13769,0.17592
1999,Hesse,male,Not Disabled (<= 30%),0.87601,384,433,0.84493,0.90709
1999,Hesse,male,Disabled (> 30%),0.12399,49,433,0.09291,0.15507
1999,Hesse,female,Not Disabled (<= 30%),0.87717,412,461,0.84717,0.90717
1999,Hesse,female,Disabled (> 30%),0.12283,49,461,0.09283,0.15283
1999,"Rhineland-Palatinate, Saarland",male,Not Disabled (<= 30%),0.80174,308,367,0.76089,0.84259
1999,"Rhineland-Palatinate, Saarland",male,Disabled (> 30%),0.19826,59,367,0.15741,0.23911
1999,"Rhineland-Palatinate, Saarland",female,Not Disabled (<= 30%),0.88859,364,402,0.85779,0.91939
1999,"Rhineland-Palatinate, Saarland",female,Disabled (> 30%),0.11141,38,402,0.08061,0.14221
1999,Baden-Wuerttemberg,male,Not Disabled (<= 30%),0.84524,745,846,0.82085,0.86963
1999,Baden-Wuerttemberg,male,Disabled (> 30%),0.15476,101,846,0.13037,0.17915
1999,Baden-Wuerttemberg,female,Not Disabled (<= 30%),0.90030,804,881,0.88051,0.92010
1999,Baden-Wuerttemberg,female,Disabled (> 30%),0.09970,77,881,0.07990,0.11949
1999,Bavaria,male,Not Disabled (<= 30%),0.86329,776,869,0.84043,0.88614
1999,Bavaria,male,Disabled (> 30%),0.13671,93,869,0.11386,0.15957
1999,Bavaria,female,Not Disabled (<= 30%),0.90462,853,924,0.88567,0.92357
1999,Bavaria,female,Disabled (> 30%),0.09538,71,924,0.07643,0.11433
1999,Berlin,male,Not Disabled (<= 30%),0.85932,217,217,0.81296,0.90569
1999,Berlin,female,Not Disabled (<= 30%),0.86282,240,240,0.81920,0.90644
1999,Brandenburg,male,Not Disabled (<= 30%),0.92721,260,260,0.89557,0.95885
1999,Brandenburg,female,Not Disabled (<= 30%),0.85439,270,310,0.81507,0.89372
1999,Brandenburg,female,Disabled (> 30%),0.14561,40,310,0.10628,0.18493
1999,Mecklenburg-Western Pomerania,male,Not Disabled (<= 30%),0.88433,179,179,0.83735,0.93132
1999,Mecklenburg-Western Pomerania,female,Not Disabled (<= 30%),0.92629,188,188,0.88884,0.96374
1999,Saxony,male,Not Disabled (<= 30%),0.92788,514,547,0.90618,0.94958
1999,Saxony,male,Disabled (> 30%),0.07212,33,547,0.05042,0.09382
1999,Saxony,female,Not Disabled (<= 30%),0.92220,561,603,0.90081,0.94360
1999,Saxony,female,Disabled (> 30%),0.07780,42,603,0.05640,0.09919
1999,Saxony-Anhalt,male,Not Disabled (<= 30%),0.91386,297,297,0.88189,0.94582
1999,Saxony-Anhalt,female,Not Disabled (<= 30%),0.92995,334,334,0.90254,0.95736
1999,Thuringa,male,Not Disabled (<= 30%),0.89759,323,323,0.86447,0.93070
1999,Thuringa,female,Not Disabled (<= 30%),0.91393,342,342,0.88416,0.94370
2000,Schleswig-Holstein,male,Not Disabled (<= 30%),0.88113,297,335,0.84642,0.91584
2000,Schleswig-Holstein,male,Disabled (> 30%),0.11887,38,335,0.08416,0.15358
2000,Schleswig-Holstein,female,Not Disabled (<= 30%),0.90287,340,371,0.87270,0.93305
2000,Schleswig-Holstein,female,Disabled (> 30%),0.09713,31,371,0.06695,0.12730
2000,Hamburg,male,Not Disabled (<= 30%),0.86710,117,117,0.80532,0.92888
2000,Hamburg,female,Not Disabled (<= 30%),0.83113,142,142,0.76929,0.89296
2000,Lower Saxony,male,Not Disabled (<= 30%),0.85099,864,997,0.82888,0.87311
2000,Lower Saxony,male,Disabled (> 30%),0.14901,133,997,0.12689,0.17112
2000,Lower Saxony,female,Not Disabled (<= 30%),0.90359,944,1024,0.88550,0.92167
2000,Lower Saxony,female,Disabled (> 30%),0.09641,80,1024,0.07833,0.11450
2000,Bremen,male,Not Disabled (<= 30%),0.78786,72,72,0.69276,0.88296
2000,Bremen,female,Not Disabled (<= 30%),0.88224,91,91,0.81565,0.94884
2000,North Rhine-Westphalia,male,Not Disabled (<= 30%),0.85641,2133,2467,0.84257,0.87025
2000,North Rhine-Westphalia,male,Disabled (> 30%),0.14359,334,2467,0.12975,0.15743
2000,North Rhine-Westphalia,female,Not Disabled (<= 30%),0.88481,2410,2664,0.87269,0.89694
2000,North Rhine-Westphalia,female,Disabled (> 30%),0.11519,254,2664,0.10306,0.12731
2000,Hesse,male,Not Disabled (<= 30%),0.87378,716,811,0.85091,0.89665
2000,Hesse,male,Disabled (> 30%),0.12622,95,811,0.10335,0.14909
2000,Hesse,female,Not Disabled (<= 30%),0.89668,777,858,0.87630,0.91706
2000,Hesse,female,Disabled (> 30%),0.10332,81,858,0.08294,0.12370
2000,"Rhineland-Palatinate, Saarland",male,Not Disabled (<= 30%),0.84230,586,681,0.81490,0.86969
2000,"Rhineland-Palatinate, Saarland",male,Disabled (> 30%),0.15770,95,681,0.13031,0.18510
2000,"Rhineland-Palatinate, Saarland",female,Not Disabled (<= 30%),0.90285,712,779,0.88204,0.92366
2000,"Rhineland-Palatinate, Saarland",female,Disabled (> 30%),0.09715,67,779,0.07634,0.11796
2000,Baden-Wuerttemberg,male,Not Disabled (<= 30%),0.87140,1273,1435,0.85407,0.88873
2000,Baden-Wuerttemberg,male,Disabled (> 30%),0.12860,162,1435,0.11127,0.14593
2000,Baden-Wuerttemberg,female,Not Disabled (<= 30%),0.91330,1391,1517,0.89913,0.92746
2000,Baden-Wuerttemberg,female,Disabled (> 30%),0.08670,126,1517,0.07254,0.10087
2000,Bavaria,male,Not Disabled (<= 30%),0.87505,1438,1618,0.85894,0.89117
2000,Bavaria,male,Disabled (> 30%),0.12495,180,1618,0.10883,0.14106
2000,Bavaria,female,Not Disabled (<= 30%),0.90702,1609,1750,0.89341,0.92063
2000,Bavaria,female,Disabled (> 30%),0.09298,141,1750,0.07937,0.10659
2000,Berlin,male,Not Disabled (<= 30%),0.88408,342,386,0.85210,0.91606
2000,Berlin,male,Disabled (> 30%),0.11592,44,386,0.08394,0.14790
2000,Berlin,female,Not Disabled (<= 30%),0.85903,372,425,0.82590,0.89215
2000,Berlin,female,Disabled (> 30%),0.14097,53,425,0.10785,0.17410
2000,Brandenburg,male,Not Disabled (<= 30%),0.91788,455,496,0.89369,0.94206
2000,Brandenburg,male,Disabled (> 30%),0.08212,41,496,0.05794,0.10631
2000,Brandenburg,female,Not Disabled (<= 30%),0.87544,460,518,0.84697,0.90390
2000,Brandenburg,female,Disabled (> 30%),0.12456,58,518,0.09610,0.15303
2000,Mecklenburg-Western Pomerania,male,Not Disabled (<= 30%),0.88616,239,239,0.84581,0.92651
2000,Mecklenburg-Western Pomerania,female,Not Disabled (<= 30%),0.91111,278,278,0.87760,0.94463
2000,Saxony,male,Not Disabled (<= 30%),0.92543,797,852,0.90777,0.94308
2000,Saxony,male,Disabled (> 30%),0.07457,55,852,0.05692,0.09223
2000,Saxony,female,Not Disabled (<= 30%),0.92452,860,922,0.90746,0.94158
2000,Saxony,female,Disabled (> 30%),0.07548,62,922,0.05842,0.09254
2000,Saxony-Anhalt,male,Not Disabled (<= 30%),0.88881,432,487,0.86086,0.91676
2000,Saxony-Anhalt,male,Disabled (> 30%),0.11119,55,487,0.08324,0.13914
2000,Saxony-Anhalt,female,Not Disabled (<= 30%),0.92493,528,567,0.90322,0.94664
2000,Saxony-Anhalt,female,Disabled (> 30%),0.07507,39,567,0.05336,0.09678
2000,Thuringa,male,Not Disabled (<= 30%),0.88410,463,510,0.85629,0.91191
2000,Thuringa,male,Disabled (> 30%),0.11590,47,510,0.08809,0.14371
2000,Thuringa,female,Not Disabled (<= 30%),0.91257,494,536,0.88864,0.93651
2000,Thuringa,female,Disabled (> 30%),0.08743,42,536,0.06349,0.11136
2001,Schleswig-Holstein,male,Not Disabled (<= 30%),0.85335,267,308,0.81378,0.89292
2001,Schleswig-Holstein,male,Disabled (> 30%),0.14665,41,308,0.10708,0.18622
2001,Schleswig-Holstein,female,Not Disabled (<= 30%),0.87788,308,339,0.84298,0.91279
2001,Schleswig-Holstein,female,Disabled (> 30%),0.12212,31,339,0.08721,0.15702
2001,Hamburg,male,Not Disabled (<= 30%),0.85999,107,107,0.79393,0.92605
2001,Hamburg,female,Not Disabled (<= 30%),0.80227,128,128,0.73300,0.87154
2001,Lower Saxony,male,Not Disabled (<= 30%),0.84806,787,908,0.82470,0.87142
2001,Lower Saxony,male,Disabled (> 30%),0.15194,121,908,0.12858,0.17530
2001,Lower Saxony,female,Not Disabled (<= 30%),0.91026,866,939,0.89197,0.92855
2001,Lower Saxony,female,Disabled (> 30%),0.08974,73,939,0.07145,0.10803
2001,Bremen,male,Not Disabled (<= 30%),0.84641,65,65,0.75808,0.93475
2001,Bremen,female,Not Disabled (<= 30%),0.85178,72,72,0.76913,0.93443
2001,North Rhine-Westphalia,male,Not Disabled (<= 30%),0.86134,1944,2230,0.84699,0.87569
2001,North Rhine-Westphalia,male,Disabled (> 30%),0.13866,286,2230,0.12431,0.15301
2001,North Rhine-Westphalia,female,Not Disabled (<= 30%),0.87808,2172,2410,0.86502,0.89115
2001,North Rhine-Westphalia,female,Disabled (> 30%),0.12192,238,2410,0.10885,0.13498
2001,Hesse,male,Not Disabled (<= 30%),0.86801,624,715,0.84319,0.89284
2001,Hesse,male,Disabled (> 30%),0.13199,91,715,0.10716,0.15681
2001,Hesse,female,Not Disabled (<= 30%),0.91523,701,766,0.89549,0.93496
2001,Hesse,female,Disabled (> 30%),0.08477,65,766,0.06504,0.10451
2001,"Rhineland-Palatinate, Saarland",male,Not Disabled (<= 30%),0.84965,547,636,0.82185,0.87745
2001,"Rhineland-Palatinate, Saarland",male,Disabled (> 30%),0.15035,89,636,0.12255,0.17815
2001,"Rhineland-Palatinate, Saarland",female,Not Disabled (<= 30%),0.89907,650,716,0.87699,0.92115
2001,"Rhineland-Palatinate, Saarland",female,Disabled (> 30%),0.10093,66,716,0.07885,0.12301
2001,Baden-Wuerttemberg,male,Not Disabled (<= 30%),0.87925,1123,1260,0.86125,0.89725
2001,Baden-Wuerttemberg,male,Disabled (> 30%),0.12075,137,1260,0.10275,0.13875
2001,Baden-Wuerttemberg,female,Not Disabled (<= 30%),0.90736,1222,1334,0.89179,0.92292
2001,Baden-Wuerttemberg,female,Disabled (> 30%),0.09264,112,1334,0.07708,0.10821
2001,Bavaria,male,Not Disabled (<= 30%),0.87040,1272,1434,0.85301,0.88779
2001,Bavaria,male,Disabled (> 30%),0.12960,162,1434,0.11221,0.14699
2001,Bavaria,female,Not Disabled (<= 30%),0.90940,1474,1601,0.89534,0.92347
2001,Bavaria,female,Disabled (> 30%),0.09060,127,1601,0.07653,0.10466
2001,Berlin,male,Not Disabled (<= 30%),0.87764,340,384,0.84481,0.91046
2001,Berlin,male,Disabled (> 30%),0.12236,44,384,0.08954,0.15519
2001,Berlin,female,Not Disabled (<= 30%),0.86791,352,403,0.83481,0.90101
2001,Berlin,female,Disabled (> 30%),0.13209,51,403,0.09899,0.16519
2001,Brandenburg,male,Not Disabled (<= 30%),0.91966,425,464,0.89490,0.94442
2001,Brandenburg,male,Disabled (> 30%),0.08034,39,464,0.05558,0.10510
2001,Brandenburg,female,Not Disabled (<= 30%),0.89837,434,485,0.87146,0.92529
2001,Brandenburg,female,Disabled (> 30%),0.10163,51,485,0.07471,0.12854
2001,Mecklenburg-Western Pomerania,male,Not Disabled (<= 30%),0.89337,215,215,0.85202,0.93472
2001,Mecklenburg-Western Pomerania,female,Not Disabled (<= 30%),0.89908,248,248,0.86152,0.93665
2001,Saxony,male,Not Disabled (<= 30%),0.92163,733,784,0.90281,0.94046
2001,Saxony,male,Disabled (> 30%),0.07837,51,784,0.05954,0.09719
2001,Saxony,female,Not Disabled (<= 30%),0.91850,790,853,0.90013,0.93687
2001,Saxony,female,Disabled (> 30%),0.08150,63,853,0.06313,0.09987
2001,Saxony-Anhalt,male,Not Disabled (<= 30%),0.90208,429,477,0.87538,0.92878
2001,Saxony-Anhalt,male,Disabled (> 30%),0.09792,48,477,0.07122,0.12462
2001,Saxony-Anhalt,female,Not Disabled (<= 30%),0.92387,486,522,0.90110,0.94664
2001,Saxony-Anhalt,female,Disabled (> 30%),0.07613,36,522,0.05336,0.09890
2001,Thuringa,male,Not Disabled (<= 30%),0.91217,437,471,0.88658,0.93776
2001,Thuringa,male,Disabled (> 30%),0.08783,34,471,0.06224,0.11342
2001,Thuringa,female,Not Disabled (<= 30%),0.91114,451,486,0.88581,0.93646
2001,Thuringa,female,Disabled (> 30%),0.08886,35,486,0.06354,0.11419
2002,Schleswig-Holstein,male,Not Disabled (<= 30%),0.84206,302,346,0.80358,0.88054
2002,Schleswig-Holstein,male,Disabled (> 30%),0.15794,44,346,0.11946,0.19642
2002,Schleswig-Holstein,female,Not Disabled (<= 30%),0.86813,336,373,0.83375,0.90252
2002,Schleswig-Holstein,female,Disabled (> 30%),0.13187,37,373,0.09748,0.16625
2002,Hamburg,male,Not Disabled (<= 30%),0.83861,129,129,0.77488,0.90234
2002,Hamburg,female,Not Disabled (<= 30%),0.82822,155,155,0.76864,0.88779
2002,Lower Saxony,male,Not Disabled (<= 30%),0.83879,838,966,0.81559,0.86199
2002,Lower Saxony,male,Disabled (> 30%),0.16121,128,966,0.13801,0.18441
2002,Lower Saxony,female,Not Disabled (<= 30%),0.89894,921,1009,0.88033,0.91754
2002,Lower Saxony,female,Disabled (> 30%),0.10106,88,1009,0.08246,0.11967
2002,Bremen,male,Not Disabled (<= 30%),0.79664,70,70,0.70167,0.89161
2002,Bremen,female,Not Disabled (<= 30%),0.85725,82,82,0.78107,0.93344
2002,North Rhine-Westphalia,male,Not Disabled (<= 30%),0.85586,2051,2358,0.84168,0.87004
