year,quintil_oecd,sex,m11124,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,4th Quintile,female,Disabled (> 30%),0.11004,193,2176,0.09689,0.12319
2002,5th Quintile,male,Not Disabled (<= 30%),0.88046,2307,2552,0.86787,0.89305
2002,5th Quintile,male,Disabled (> 30%),0.11954,245,2552,0.10695,0.13213
2002,5th Quintile,female,Not Disabled (<= 30%),0.89906,2243,2443,0.88711,0.91101
2002,5th Quintile,female,Disabled (> 30%),0.10094,200,2443,0.08899,0.11289
2003,1st Quintile,male,Not Disabled (<= 30%),0.85375,1232,1444,0.83551,0.87198
2003,1st Quintile,male,Disabled (> 30%),0.14625,212,1444,0.12802,0.16449
2003,1st Quintile,female,Not Disabled (<= 30%),0.88668,1774,1960,0.87264,0.90071
2003,1st Quintile,female,Disabled (> 30%),0.11332,186,1960,0.09929,0.12736
2003,2nd Quintile,male,Not Disabled (<= 30%),0.84202,1506,1758,0.82496,0.85907
2003,2nd Quintile,male,Disabled (> 30%),0.15798,252,1758,0.14093,0.17504
2003,2nd Quintile,female,Not Disabled (<= 30%),0.88870,1885,2095,0.87523,0.90217
2003,2nd Quintile,female,Disabled (> 30%),0.11130,210,2095,0.09783,0.12477
2003,3rd Quintile,male,Not Disabled (<= 30%),0.86271,1758,1999,0.84762,0.87780
2003,3rd Quintile,male,Disabled (> 30%),0.13729,241,1999,0.12220,0.15238
2003,3rd Quintile,female,Not Disabled (<= 30%),0.88343,1851,2063,0.86958,0.89728
2003,3rd Quintile,female,Disabled (> 30%),0.11657,212,2063,0.10272,0.13042
2003,4th Quintile,male,Not Disabled (<= 30%),0.87327,1955,2216,0.85942,0.88713
2003,4th Quintile,male,Disabled (> 30%),0.12673,261,2216,0.11287,0.14058
2003,4th Quintile,female,Not Disabled (<= 30%),0.88895,2026,2235,0.87592,0.90198
2003,4th Quintile,female,Disabled (> 30%),0.11105,209,2235,0.09802,0.12408
2003,5th Quintile,male,Not Disabled (<= 30%),0.88425,2955,3242,0.87323,0.89526
2003,5th Quintile,male,Disabled (> 30%),0.11575,287,3242,0.10474,0.12677
2003,5th Quintile,female,Not Disabled (<= 30%),0.90202,2870,3111,0.89157,0.91247
2003,5th Quintile,female,Disabled (> 30%),0.09798,241,3111,0.08753,0.10843
2004,1st Quintile,male,Not Disabled (<= 30%),0.85601,1180,1367,0.83739,0.87463
2004,1st Quintile,male,Disabled (> 30%),0.14399,187,1367,0.12537,0.16261
2004,1st Quintile,female,Not Disabled (<= 30%),0.87978,1692,1888,0.86510,0.89445
2004,1st Quintile,female,Disabled (> 30%),0.12022,196,1888,0.10555,0.13490
2004,2nd Quintile,male,Not Disabled (<= 30%),0.84898,1479,1728,0.83209,0.86587
2004,2nd Quintile,male,Disabled (> 30%),0.15102,249,1728,0.13413,0.16791
2004,2nd Quintile,female,Not Disabled (<= 30%),0.88097,1827,2047,0.86693,0.89500
2004,2nd Quintile,female,Disabled (> 30%),0.11903,220,2047,0.10500,0.13307
2004,3rd Quintile,male,Not Disabled (<= 30%),0.84465,1679,1944,0.82854,0.86075
2004,3rd Quintile,male,Disabled (> 30%),0.15535,265,1944,0.13925,0.17146
2004,3rd Quintile,female,Not Disabled (<= 30%),0.88369,1860,2066,0.86986,0.89752
2004,3rd Quintile,female,Disabled (> 30%),0.11631,206,2066,0.10248,0.13014
2004,4th Quintile,male,Not Disabled (<= 30%),0.86373,1902,2150,0.84922,0.87824
2004,4th Quintile,male,Disabled (> 30%),0.13627,248,2150,0.12176,0.15078
2004,4th Quintile,female,Not Disabled (<= 30%),0.87883,1980,2190,0.86516,0.89250
2004,4th Quintile,female,Disabled (> 30%),0.12117,210,2190,0.10750,0.13484
2004,5th Quintile,male,Not Disabled (<= 30%),0.89026,2877,3170,0.87938,0.90115
2004,5th Quintile,male,Disabled (> 30%),0.10974,293,3170,0.09885,0.12062
2004,5th Quintile,female,Not Disabled (<= 30%),0.89496,2765,3022,0.88402,0.90589
2004,5th Quintile,female,Disabled (> 30%),0.10504,257,3022,0.09411,0.11598
2005,1st Quintile,male,Not Disabled (<= 30%),0.84814,1133,1328,0.82883,0.86745
2005,1st Quintile,male,Disabled (> 30%),0.15186,195,1328,0.13255,0.17117
2005,1st Quintile,female,Not Disabled (<= 30%),0.89378,1645,1815,0.87960,0.90796
2005,1st Quintile,female,Disabled (> 30%),0.10622,170,1815,0.09204,0.12040
2005,2nd Quintile,male,Not Disabled (<= 30%),0.82766,1383,1655,0.80946,0.84587
2005,2nd Quintile,male,Disabled (> 30%),0.17234,272,1655,0.15413,0.19054
2005,2nd Quintile,female,Not Disabled (<= 30%),0.88532,1760,1971,0.87125,0.89939
2005,2nd Quintile,female,Disabled (> 30%),0.11468,211,1971,0.10061,0.12875
2005,3rd Quintile,male,Not Disabled (<= 30%),0.86637,1558,1786,0.85059,0.88216
2005,3rd Quintile,male,Disabled (> 30%),0.13363,228,1786,0.11784,0.14941
2005,3rd Quintile,female,Not Disabled (<= 30%),0.88996,1763,1963,0.87611,0.90381
2005,3rd Quintile,female,Disabled (> 30%),0.11004,200,1963,0.09619,0.12389
2005,4th Quintile,male,Not Disabled (<= 30%),0.86489,1885,2143,0.85041,0.87937
2005,4th Quintile,male,Disabled (> 30%),0.13511,258,2143,0.12063,0.14959
2005,4th Quintile,female,Not Disabled (<= 30%),0.87234,1927,2153,0.85824,0.88644
2005,4th Quintile,female,Disabled (> 30%),0.12766,226,2153,0.11356,0.14176
2005,5th Quintile,male,Not Disabled (<= 30%),0.89196,2686,2967,0.88079,0.90313
2005,5th Quintile,male,Disabled (> 30%),0.10804,281,2967,0.09687,0.11921
2005,5th Quintile,female,Not Disabled (<= 30%),0.89704,2627,2876,0.88593,0.90815
2005,5th Quintile,female,Disabled (> 30%),0.10296,249,2876,0.09185,0.11407
2006,1st Quintile,male,Not Disabled (<= 30%),0.82965,1028,1227,0.80861,0.85069
2006,1st Quintile,male,Disabled (> 30%),0.17035,199,1227,0.14931,0.19139
2006,1st Quintile,female,Not Disabled (<= 30%),0.88401,1541,1708,0.86882,0.89920
2006,1st Quintile,female,Disabled (> 30%),0.11599,167,1708,0.10080,0.13118
2006,2nd Quintile,male,Not Disabled (<= 30%),0.81573,1230,1492,0.79605,0.83541
2006,2nd Quintile,male,Disabled (> 30%),0.18427,262,1492,0.16459,0.20395
2006,2nd Quintile,female,Not Disabled (<= 30%),0.86519,1601,1818,0.84949,0.88090
2006,2nd Quintile,female,Disabled (> 30%),0.13481,217,1818,0.11910,0.15051
2006,3rd Quintile,male,Not Disabled (<= 30%),0.87017,1501,1714,0.85425,0.88609
2006,3rd Quintile,male,Disabled (> 30%),0.12983,213,1714,0.11391,0.14575
2006,3rd Quintile,female,Not Disabled (<= 30%),0.88248,1662,1865,0.86786,0.89710
2006,3rd Quintile,female,Disabled (> 30%),0.11752,203,1865,0.10290,0.13214
2006,4th Quintile,male,Not Disabled (<= 30%),0.85848,1710,1954,0.84302,0.87393
2006,4th Quintile,male,Disabled (> 30%),0.14152,244,1954,0.12607,0.15698
2006,4th Quintile,female,Not Disabled (<= 30%),0.87723,1813,2016,0.86290,0.89156
2006,4th Quintile,female,Disabled (> 30%),0.12277,203,2016,0.10844,0.13710
2006,5th Quintile,male,Not Disabled (<= 30%),0.89443,2533,2811,0.88306,0.90579
2006,5th Quintile,male,Disabled (> 30%),0.10557,278,2811,0.09421,0.11694
2006,5th Quintile,female,Not Disabled (<= 30%),0.88928,2456,2707,0.87746,0.90110
2006,5th Quintile,female,Disabled (> 30%),0.11072,251,2707,0.09890,0.12254
2007,1st Quintile,male,Not Disabled (<= 30%),0.83878,1114,1333,0.81903,0.85852
2007,1st Quintile,male,Disabled (> 30%),0.16122,219,1333,0.14148,0.18097
2007,1st Quintile,female,Not Disabled (<= 30%),0.88025,1642,1854,0.86547,0.89503
2007,1st Quintile,female,Disabled (> 30%),0.11975,212,1854,0.10497,0.13453
2007,2nd Quintile,male,Not Disabled (<= 30%),0.83097,1349,1602,0.81261,0.84932
2007,2nd Quintile,male,Disabled (> 30%),0.16903,253,1602,0.15068,0.18739
2007,2nd Quintile,female,Not Disabled (<= 30%),0.87867,1710,1910,0.86402,0.89332
2007,2nd Quintile,female,Disabled (> 30%),0.12133,200,1910,0.10668,0.13598
2007,3rd Quintile,male,Not Disabled (<= 30%),0.86295,1597,1843,0.84725,0.87866
2007,3rd Quintile,male,Disabled (> 30%),0.13705,246,1843,0.12134,0.15275
2007,3rd Quintile,female,Not Disabled (<= 30%),0.87554,1787,2020,0.86114,0.88994
2007,3rd Quintile,female,Disabled (> 30%),0.12446,233,2020,0.11006,0.13886
2007,4th Quintile,male,Not Disabled (<= 30%),0.86129,1883,2149,0.84667,0.87590
2007,4th Quintile,male,Disabled (> 30%),0.13871,266,2149,0.12410,0.15333
2007,4th Quintile,female,Not Disabled (<= 30%),0.88382,1935,2164,0.87032,0.89733
2007,4th Quintile,female,Disabled (> 30%),0.11618,229,2164,0.10267,0.12968
2007,5th Quintile,male,Not Disabled (<= 30%),0.89014,2547,2825,0.87861,0.90168
2007,5th Quintile,male,Disabled (> 30%),0.10986,278,2825,0.09832,0.12139
2007,5th Quintile,female,Not Disabled (<= 30%),0.89270,2513,2769,0.88117,0.90423
2007,5th Quintile,female,Disabled (> 30%),0.10730,256,2769,0.09577,0.11883
2008,1st Quintile,male,Not Disabled (<= 30%),0.82688,1015,1235,0.80577,0.84799
2008,1st Quintile,male,Disabled (> 30%),0.17312,220,1235,0.15201,0.19423
2008,1st Quintile,female,Not Disabled (<= 30%),0.87984,1537,1726,0.86450,0.89519
2008,1st Quintile,female,Disabled (> 30%),0.12016,189,1726,0.10481,0.13550
2008,2nd Quintile,male,Not Disabled (<= 30%),0.83144,1284,1533,0.81269,0.85018
2008,2nd Quintile,male,Disabled (> 30%),0.16856,249,1533,0.14982,0.18731
2008,2nd Quintile,female,Not Disabled (<= 30%),0.87834,1644,1839,0.86339,0.89328
2008,2nd Quintile,female,Disabled (> 30%),0.12166,195,1839,0.10672,0.13661
2008,3rd Quintile,male,Not Disabled (<= 30%),0.85789,1591,1837,0.84192,0.87386
2008,3rd Quintile,male,Disabled (> 30%),0.14211,246,1837,0.12614,0.15808
2008,3rd Quintile,female,Not Disabled (<= 30%),0.88829,1765,1971,0.87438,0.90220
2008,3rd Quintile,female,Disabled (> 30%),0.11171,206,1971,0.09780,0.12562
2008,4th Quintile,male,Not Disabled (<= 30%),0.88158,1708,1930,0.86716,0.89600
2008,4th Quintile,male,Disabled (> 30%),0.11842,222,1930,0.10400,0.13284
2008,4th Quintile,female,Not Disabled (<= 30%),0.87749,1729,1944,0.86291,0.89207
2008,4th Quintile,female,Disabled (> 30%),0.12251,215,1944,0.10793,0.13709
2008,5th Quintile,male,Not Disabled (<= 30%),0.89883,2394,2653,0.88736,0.91031
2008,5th Quintile,male,Disabled (> 30%),0.10117,259,2653,0.08969,0.11264
2008,5th Quintile,female,Not Disabled (<= 30%),0.89394,2365,2609,0.88212,0.90576
2008,5th Quintile,female,Disabled (> 30%),0.10606,244,2609,0.09424,0.11788
2009,1st Quintile,male,Not Disabled (<= 30%),0.82556,973,1192,0.80400,0.84711
2009,1st Quintile,male,Disabled (> 30%),0.17444,219,1192,0.15289,0.19600
2009,1st Quintile,female,Not Disabled (<= 30%),0.85569,1452,1665,0.83881,0.87258
2009,1st Quintile,female,Disabled (> 30%),0.14431,213,1665,0.12742,0.16119
2009,2nd Quintile,male,Not Disabled (<= 30%),0.84093,1183,1411,0.82184,0.86002
2009,2nd Quintile,male,Disabled (> 30%),0.15907,228,1411,0.13998,0.17816
2009,2nd Quintile,female,Not Disabled (<= 30%),0.87590,1552,1747,0.86043,0.89136
2009,2nd Quintile,female,Disabled (> 30%),0.12410,195,1747,0.10864,0.13957
2009,3rd Quintile,male,Not Disabled (<= 30%),0.86402,1433,1657,0.84751,0.88053
2009,3rd Quintile,male,Disabled (> 30%),0.13598,224,1657,0.11947,0.15249
2009,3rd Quintile,female,Not Disabled (<= 30%),0.89970,1579,1746,0.88560,0.91379
2009,3rd Quintile,female,Disabled (> 30%),0.10030,167,1746,0.08621,0.11440
2009,4th Quintile,male,Not Disabled (<= 30%),0.88077,1659,1860,0.86604,0.89550
2009,4th Quintile,male,Disabled (> 30%),0.11923,201,1860,0.10450,0.13396
2009,4th Quintile,female,Not Disabled (<= 30%),0.88244,1685,1900,0.86795,0.89692
2009,4th Quintile,female,Disabled (> 30%),0.11756,215,1900,0.10308,0.13205
2009,5th Quintile,male,Not Disabled (<= 30%),0.89521,2191,2456,0.88309,0.90733
2009,5th Quintile,male,Disabled (> 30%),0.10479,265,2456,0.09267,0.11691
2009,5th Quintile,female,Not Disabled (<= 30%),0.90102,2136,2341,0.88892,0.91312
2009,5th Quintile,female,Disabled (> 30%),0.09898,205,2341,0.08688,0.11108
2010,1st Quintile,male,Not Disabled (<= 30%),0.81775,875,1061,0.79450,0.84099
2010,1st Quintile,male,Disabled (> 30%),0.18225,186,1061,0.15901,0.20550
2010,1st Quintile,female,Not Disabled (<= 30%),0.84274,1317,1501,0.82432,0.86117
2010,1st Quintile,female,Disabled (> 30%),0.15726,184,1501,0.13883,0.17568
2010,2nd Quintile,male,Not Disabled (<= 30%),0.81729,1129,1353,0.79669,0.83789
2010,2nd Quintile,male,Disabled (> 30%),0.18271,224,1353,0.16211,0.20331
2010,2nd Quintile,female,Not Disabled (<= 30%),0.84995,1439,1651,0.83272,0.86718
2010,2nd Quintile,female,Disabled (> 30%),0.15005,212,1651,0.13282,0.16728
2010,3rd Quintile,male,Not Disabled (<= 30%),0.83447,1316,1542,0.81592,0.85303
2010,3rd Quintile,male,Disabled (> 30%),0.16553,226,1542,0.14697,0.18408
2010,3rd Quintile,female,Not Disabled (<= 30%),0.87514,1480,1654,0.85920,0.89107
2010,3rd Quintile,female,Disabled (> 30%),0.12486,174,1654,0.10893,0.14080
2010,4th Quintile,male,Not Disabled (<= 30%),0.88989,1529,1734,0.87515,0.90462
2010,4th Quintile,male,Disabled (> 30%),0.11011,205,1734,0.09538,0.12485
2010,4th Quintile,female,Not Disabled (<= 30%),0.88985,1555,1735,0.87512,0.90459
2010,4th Quintile,female,Disabled (> 30%),0.11015,180,1735,0.09541,0.12488
2010,5th Quintile,male,Not Disabled (<= 30%),0.89295,1986,2215,0.88007,0.90583
2010,5th Quintile,male,Disabled (> 30%),0.10705,229,2215,0.09417,0.11993
2010,5th Quintile,female,Not Disabled (<= 30%),0.89381,1942,2146,0.88077,0.90685
2010,5th Quintile,female,Disabled (> 30%),0.10619,204,2146,0.09315,0.11923
2011,1st Quintile,male,Not Disabled (<= 30%),0.82848,1571,1815,0.81113,0.84583
2011,1st Quintile,male,Disabled (> 30%),0.17152,244,1815,0.15417,0.18887
2011,1st Quintile,female,Not Disabled (<= 30%),0.84575,2515,2768,0.83229,0.85921
2011,1st Quintile,female,Disabled (> 30%),0.15425,253,2768,0.14079,0.16771
2011,2nd Quintile,male,Not Disabled (<= 30%),0.85172,1660,1885,0.83567,0.86777
2011,2nd Quintile,male,Disabled (> 30%),0.14828,225,1885,0.13223,0.16433
2011,2nd Quintile,female,Not Disabled (<= 30%),0.86223,2218,2434,0.84853,0.87592
2011,2nd Quintile,female,Disabled (> 30%),0.13777,216,2434,0.12408,0.15147
2011,3rd Quintile,male,Not Disabled (<= 30%),0.86360,1695,1916,0.84823,0.87898
2011,3rd Quintile,male,Disabled (> 30%),0.13640,221,1916,0.12102,0.15177
2011,3rd Quintile,female,Not Disabled (<= 30%),0.86631,2003,2208,0.85212,0.88051
2011,3rd Quintile,female,Disabled (> 30%),0.13369,205,2208,0.11949,0.14788
2011,4th Quintile,male,Not Disabled (<= 30%),0.88283,1819,2038,0.86887,0.89680
2011,4th Quintile,male,Disabled (> 30%),0.11717,219,2038,0.10320,0.13113
2011,4th Quintile,female,Not Disabled (<= 30%),0.90382,1913,2088,0.89117,0.91647
2011,4th Quintile,female,Disabled (> 30%),0.09618,175,2088,0.08353,0.10883
2011,5th Quintile,male,Not Disabled (<= 30%),0.89848,2127,2351,0.88626,0.91069
2011,5th Quintile,male,Disabled (> 30%),0.10152,224,2351,0.08931,0.11374
2011,5th Quintile,female,Not Disabled (<= 30%),0.88390,2167,2370,0.87100,0.89680
2011,5th Quintile,female,Disabled (> 30%),0.11610,203,2370,0.10320,0.12900
2012,1st Quintile,male,Not Disabled (<= 30%),0.82100,1774,2077,0.80451,0.83750
2012,1st Quintile,male,Disabled (> 30%),0.17900,303,2077,0.16250,0.19549
2012,1st Quintile,female,Not Disabled (<= 30%),0.84710,2912,3236,0.83470,0.85950
2012,1st Quintile,female,Disabled (> 30%),0.15290,324,3236,0.14050,0.16530
2012,2nd Quintile,male,Not Disabled (<= 30%),0.83188,1855,2143,0.81604,0.84772
2012,2nd Quintile,male,Disabled (> 30%),0.16812,288,2143,0.15228,0.18396
2012,2nd Quintile,female,Not Disabled (<= 30%),0.86377,2508,2794,0.85105,0.87649
2012,2nd Quintile,female,Disabled (> 30%),0.13623,286,2794,0.12351,0.14895
2012,3rd Quintile,male,Not Disabled (<= 30%),0.85938,1995,2263,0.84506,0.87371
2012,3rd Quintile,male,Disabled (> 30%),0.14062,268,2263,0.12629,0.15494
2012,3rd Quintile,female,Not Disabled (<= 30%),0.88810,2333,2568,0.87591,0.90030
2012,3rd Quintile,female,Disabled (> 30%),0.11190,235,2568,0.09970,0.12409
2012,4th Quintile,male,Not Disabled (<= 30%),0.87050,2054,2318,0.85683,0.88417
2012,4th Quintile,male,Disabled (> 30%),0.12950,264,2318,0.11583,0.14317
2012,4th Quintile,female,Not Disabled (<= 30%),0.86759,2234,2493,0.85428,0.88090
2012,4th Quintile,female,Disabled (> 30%),0.13241,259,2493,0.11910,0.14572
2012,5th Quintile,male,Not Disabled (<= 30%),0.90364,2367,2612,0.89232,0.91496
2012,5th Quintile,male,Disabled (> 30%),0.09636,245,2612,0.08504,0.10768
2012,5th Quintile,female,Not Disabled (<= 30%),0.90943,2440,2642,0.89849,0.92038
2012,5th Quintile,female,Disabled (> 30%),0.09057,202,2642,0.07962,0.10151
2013,1st Quintile,male,Not Disabled (<= 30%),0.80154,1691,1996,0.78404,0.81905
2013,1st Quintile,male,Disabled (> 30%),0.19846,305,1996,0.18095,0.21596
2013,1st Quintile,female,Not Disabled (<= 30%),0.81657,2808,3158,0.80307,0.83007
2013,1st Quintile,female,Disabled (> 30%),0.18343,350,3158,0.16993,0.19693
2013,2nd Quintile,male,Not Disabled (<= 30%),0.82777,1965,2268,0.81223,0.84332
2013,2nd Quintile,male,Disabled (> 30%),0.17223,303,2268,0.15668,0.18777
2013,2nd Quintile,female,Not Disabled (<= 30%),0.85538,2667,2963,0.84271,0.86805
2013,2nd Quintile,female,Disabled (> 30%),0.14462,296,2963,0.13195,0.15729
2013,3rd Quintile,male,Not Disabled (<= 30%),0.85157,1965,2274,0.83696,0.86619
2013,3rd Quintile,male,Disabled (> 30%),0.14843,309,2274,0.13381,0.16304
2013,3rd Quintile,female,Not Disabled (<= 30%),0.87465,2370,2623,0.86197,0.88732
2013,3rd Quintile,female,Disabled (> 30%),0.12535,253,2623,0.11268,0.13803
2013,4th Quintile,male,Not Disabled (<= 30%),0.88388,2078,2328,0.87087,0.89690
2013,4th Quintile,male,Disabled (> 30%),0.11612,250,2328,0.10310,0.12913
2013,4th Quintile,female,Not Disabled (<= 30%),0.88955,2282,2530,0.87733,0.90177
2013,4th Quintile,female,Disabled (> 30%),0.11045,248,2530,0.09823,0.12267
2013,5th Quintile,male,Not Disabled (<= 30%),0.88216,2445,2744,0.87009,0.89422
2013,5th Quintile,male,Disabled (> 30%),0.11784,299,2744,0.10578,0.12991
2013,5th Quintile,female,Not Disabled (<= 30%),0.90277,2537,2757,0.89171,0.91383
2013,5th Quintile,female,Disabled (> 30%),0.09723,220,2757,0.08617,0.10829
2014,1st Quintile,male,Not Disabled (<= 30%),0.80691,2035,2380,0.79105,0.82277
2014,1st Quintile,male,Disabled (> 30%),0.19309,345,2380,0.17723,0.20895
2014,1st Quintile,female,Not Disabled (<= 30%),0.84282,3074,3422,0.83063,0.85502
2014,1st Quintile,female,Disabled (> 30%),0.15718,348,3422,0.14498,0.16937
2014,2nd Quintile,male,Not Disabled (<= 30%),0.82859,2133,2458,0.81369,0.84349
2014,2nd Quintile,male,Disabled (> 30%),0.17141,325,2458,0.15651,0.18631
2014,2nd Quintile,female,Not Disabled (<= 30%),0.84351,2734,3054,0.83062,0.85640
2014,2nd Quintile,female,Disabled (> 30%),0.15649,320,3054,0.14360,0.16938
2014,3rd Quintile,male,Not Disabled (<= 30%),0.86495,2088,2380,0.85121,0.87868
2014,3rd Quintile,male,Disabled (> 30%),0.13505,292,2380,0.12132,0.14879
2014,3rd Quintile,female,Not Disabled (<= 30%),0.86556,2492,2776,0.85287,0.87826
2014,3rd Quintile,female,Disabled (> 30%),0.13444,284,2776,0.12174,0.14713
2014,4th Quintile,male,Not Disabled (<= 30%),0.88023,2197,2474,0.86744,0.89303
2014,4th Quintile,male,Disabled (> 30%),0.11977,277,2474,0.10697,0.13256
2014,4th Quintile,female,Not Disabled (<= 30%),0.87948,2417,2686,0.86716,0.89179
2014,4th Quintile,female,Disabled (> 30%),0.12052,269,2686,0.10821,0.13284
2014,5th Quintile,male,Not Disabled (<= 30%),0.89513,2450,2717,0.88361,0.90666
2014,5th Quintile,male,Disabled (> 30%),0.10487,267,2717,0.09334,0.11639
2014,5th Quintile,female,Not Disabled (<= 30%),0.90660,2452,2680,0.89559,0.91762
2014,5th Quintile,female,Disabled (> 30%),0.09340,228,2680,0.08238,0.10441
2015,1st Quintile,male,Not Disabled (<= 30%),0.81916,1848,2125,0.80279,0.83552
2015,1st Quintile,male,Disabled (> 30%),0.18084,277,2125,0.16448,0.19721
2015,1st Quintile,female,Not Disabled (<= 30%),0.84543,2672,2985,0.83246,0.85840
2015,1st Quintile,female,Disabled (> 30%),0.15457,313,2985,0.14160,0.16754
2015,2nd Quintile,male,Not Disabled (<= 30%),0.84033,2001,2282,0.82530,0.85537
2015,2nd Quintile,male,Disabled (> 30%),0.15967,281,2282,0.14463,0.17470
2015,2nd Quintile,female,Not Disabled (<= 30%),0.84767,2644,2977,0.83476,0.86058
2015,2nd Quintile,female,Disabled (> 30%),0.15233,333,2977,0.13942,0.16524
2015,3rd Quintile,male,Not Disabled (<= 30%),0.85535,1980,2247,0.84081,0.86990
2015,3rd Quintile,male,Disabled (> 30%),0.14465,267,2247,0.13010,0.15919
2015,3rd Quintile,female,Not Disabled (<= 30%),0.87427,2338,2593,0.86150,0.88703
2015,3rd Quintile,female,Disabled (> 30%),0.12573,255,2593,0.11297,0.13850
2015,4th Quintile,male,Not Disabled (<= 30%),0.86605,2014,2284,0.85208,0.88002
2015,4th Quintile,male,Disabled (> 30%),0.13395,270,2284,0.11998,0.14792
2015,4th Quintile,female,Not Disabled (<= 30%),0.88001,2244,2480,0.86722,0.89280
2015,4th Quintile,female,Disabled (> 30%),0.11999,236,2480,0.10720,0.13278
2015,5th Quintile,male,Not Disabled (<= 30%),0.90475,2305,2551,0.89335,0.91614
2015,5th Quintile,male,Disabled (> 30%),0.09525,246,2551,0.08386,0.10665
2015,5th Quintile,female,Not Disabled (<= 30%),0.90505,2334,2559,0.89369,0.91641
2015,5th Quintile,female,Disabled (> 30%),0.09495,225,2559,0.08359,0.10631
2016,1st Quintile,male,Not Disabled (<= 30%),0.82318,1849,2116,0.80692,0.83944
2016,1st Quintile,male,Disabled (> 30%),0.17682,267,2116,0.16056,0.19308
2016,1st Quintile,female,Not Disabled (<= 30%),0.84630,2615,2923,0.83322,0.85938
2016,1st Quintile,female,Disabled (> 30%),0.15370,308,2923,0.14062,0.16678
2016,2nd Quintile,male,Not Disabled (<= 30%),0.83514,1955,2228,0.81973,0.85055
2016,2nd Quintile,male,Disabled (> 30%),0.16486,273,2228,0.14945,0.18027
2016,2nd Quintile,female,Not Disabled (<= 30%),0.86404,2559,2846,0.85145,0.87663
2016,2nd Quintile,female,Disabled (> 30%),0.13596,287,2846,0.12337,0.14855
2016,3rd Quintile,male,Not Disabled (<= 30%),0.84900,1837,2107,0.83371,0.86429
2016,3rd Quintile,male,Disabled (> 30%),0.15100,270,2107,0.13571,0.16629
2016,3rd Quintile,female,Not Disabled (<= 30%),0.86510,2250,2507,0.85172,0.87847
2016,3rd Quintile,female,Disabled (> 30%),0.13490,257,2507,0.12153,0.14828
2016,4th Quintile,male,Not Disabled (<= 30%),0.87916,1988,2228,0.86563,0.89270
2016,4th Quintile,male,Disabled (> 30%),0.12084,240,2228,0.10730,0.13437
2016,4th Quintile,female,Not Disabled (<= 30%),0.89630,2186,2404,0.88411,0.90849
2016,4th Quintile,female,Disabled (> 30%),0.10370,218,2404,0.09151,0.11589
2016,5th Quintile,male,Not Disabled (<= 30%),0.89700,2179,2421,0.88489,0.90911
2016,5th Quintile,male,Disabled (> 30%),0.10300,242,2421,0.09089,0.11511
2016,5th Quintile,female,Not Disabled (<= 30%),0.90731,2239,2444,0.89581,0.91881
2016,5th Quintile,female,Disabled (> 30%),0.09269,205,2444,0.08119,0.10419
2017,1st Quintile,male,Not Disabled (<= 30%),0.81412,1672,1950,0.79685,0.83139
2017,1st Quintile,male,Disabled (> 30%),0.18588,278,1950,0.16861,0.20315
2017,1st Quintile,female,Not Disabled (<= 30%),0.85065,2457,2746,0.83732,0.86399
2017,1st Quintile,female,Disabled (> 30%),0.14935,289,2746,0.13601,0.16268
2017,2nd Quintile,male,Not Disabled (<= 30%),0.83650,1853,2109,0.82072,0.85229
2017,2nd Quintile,male,Disabled (> 30%),0.16350,256,2109,0.14771,0.17928
2017,2nd Quintile,female,Not Disabled (<= 30%),0.85086,2393,2679,0.83737,0.86435
2017,2nd Quintile,female,Disabled (> 30%),0.14914,286,2679,0.13565,0.16263
2017,3rd Quintile,male,Not Disabled (<= 30%),0.85202,1763,2008,0.83649,0.86756
2017,3rd Quintile,male,Disabled (> 30%),0.14798,245,2008,0.13244,0.16351
2017,3rd Quintile,female,Not Disabled (<= 30%),0.86259,2137,2391,0.84879,0.87640
2017,3rd Quintile,female,Disabled (> 30%),0.13741,254,2391,0.12360,0.15121
2017,4th Quintile,male,Not Disabled (<= 30%),0.89046,1841,2074,0.87701,0.90390
2017,4th Quintile,male,Disabled (> 30%),0.10954,233,2074,0.09610,0.12299
2017,4th Quintile,female,Not Disabled (<= 30%),0.89380,2058,2279,0.88114,0.90645
2017,4th Quintile,female,Disabled (> 30%),0.10620,221,2279,0.09355,0.11886
2017,5th Quintile,male,Not Disabled (<= 30%),0.90273,2068,2274,0.89055,0.91492
2017,5th Quintile,male,Disabled (> 30%),0.09727,206,2274,0.08508,0.10945
2017,5th Quintile,female,Not Disabled (<= 30%),0.90958,2092,2274,0.89779,0.92137
2017,5th Quintile,female,Disabled (> 30%),0.09042,182,2274,0.07863,0.10221
2018,1st Quintile,male,Not Disabled (<= 30%),0.80093,1681,1982,0.78335,0.81852
2018,1st Quintile,male,Disabled (> 30%),0.19907,301,1982,0.18148,0.21665
2018,1st Quintile,female,Not Disabled (<= 30%),0.84490,2416,2751,0.83137,0.85843
2018,1st Quintile,female,Disabled (> 30%),0.15510,335,2751,0.14157,0.16863
2018,2nd Quintile,male,Not Disabled (<= 30%),0.83538,1953,2247,0.82004,0.85072
2018,2nd Quintile,male,Disabled (> 30%),0.16462,294,2247,0.14928,0.17996
2018,2nd Quintile,female,Not Disabled (<= 30%),0.86408,2535,2867,0.85153,0.87662
2018,2nd Quintile,female,Disabled (> 30%),0.13592,332,2867,0.12338,0.14847
2018,3rd Quintile,male,Not Disabled (<= 30%),0.84706,1889,2168,0.83190,0.86221
