"m11124","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Beeinträchtigt","1992","Hauptschule","direkter Migrationshintergrund","126","0.133045764239989","0.115120541101248","0.15097098737873"
"Beeinträchtigt","1992","Hauptschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1992","Realschule","kein Migrationshintergrund","144","0.0735590976104003","0.0639716025007727","0.0831465927200278"
"Beeinträchtigt","1992","Realschule","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","1992","Realschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1992","(Fach-)Abitur","kein Migrationshintergrund","40","0.0889719250136403","0.0670681930390153","0.110875656988265"
"Beeinträchtigt","1992","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","1992","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1992","AkademikerIn","kein Migrationshintergrund","96","0.0754907567620721","0.062170322697361","0.0888111908267832"
"Beeinträchtigt","1992","AkademikerIn","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","1992","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nicht beeinträchtigt","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","1993","Hauptschule","kein Migrationshintergrund","","","",""
"Nicht beeinträchtigt","1993","Hauptschule","direkter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","1993","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","1993","Realschule","kein Migrationshintergrund","","","",""
"Nicht beeinträchtigt","1993","Realschule","direkter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","1993","Realschule","indirekter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nicht beeinträchtigt","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","1993","AkademikerIn","kein Migrationshintergrund","","","",""
"Nicht beeinträchtigt","1993","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","1993","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Beeinträchtigt","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1993","Hauptschule","kein Migrationshintergrund","","","",""
"Beeinträchtigt","1993","Hauptschule","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","1993","Hauptschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1993","Realschule","kein Migrationshintergrund","","","",""
"Beeinträchtigt","1993","Realschule","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","1993","Realschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Beeinträchtigt","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1993","AkademikerIn","kein Migrationshintergrund","","","",""
"Beeinträchtigt","1993","AkademikerIn","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","1993","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","1994","(noch) kein Abschluss","kein Migrationshintergrund","225","0.919636235830659","0.885098188101196","0.954174283560122"
"Nicht beeinträchtigt","1994","(noch) kein Abschluss","direkter Migrationshintergrund","483","0.901507167422139","0.87616243349795","0.926851901346327"
"Nicht beeinträchtigt","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","73","0.972353672001903","0.935492244285845","1.00921509971796"
"Nicht beeinträchtigt","1994","Hauptschule","kein Migrationshintergrund","3993","0.844506296901149","0.8340502590862","0.854962334716097"
"Nicht beeinträchtigt","1994","Hauptschule","direkter Migrationshintergrund","1126","0.858483210176549","0.839222262227038","0.877744158126059"
"Nicht beeinträchtigt","1994","Hauptschule","indirekter Migrationshintergrund","191","0.919913915659897","0.881914914607513","0.957912916712281"
"Nicht beeinträchtigt","1994","Realschule","kein Migrationshintergrund","2649","0.925730328829707","0.9159990071116","0.935461650547813"
"Nicht beeinträchtigt","1994","Realschule","direkter Migrationshintergrund","119","0.811728239382754","0.746266773404956","0.877189705360552"
"Nicht beeinträchtigt","1994","Realschule","indirekter Migrationshintergrund","111","1","1","1"
"Nicht beeinträchtigt","1994","(Fach-)Abitur","kein Migrationshintergrund","648","0.925419692618085","0.905673876534054","0.945165508702115"
"Nicht beeinträchtigt","1994","(Fach-)Abitur","direkter Migrationshintergrund","177","0.949207856813083","0.918068449750483","0.980347263875683"
"Nicht beeinträchtigt","1994","(Fach-)Abitur","indirekter Migrationshintergrund","46","0.980764210128532","0.941496418405886","1.02003200185118"
"Nicht beeinträchtigt","1994","AkademikerIn","kein Migrationshintergrund","1420","0.929556049765012","0.916662031868609","0.942450067661414"
"Nicht beeinträchtigt","1994","AkademikerIn","direkter Migrationshintergrund","110","0.86676300465485","0.80646113549974","0.92706487380996"
"Nicht beeinträchtigt","1994","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1994","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Beeinträchtigt","1994","(noch) kein Abschluss","direkter Migrationshintergrund","48","0.0984928325778613","0.0731480986536728","0.12383756650205"
"Beeinträchtigt","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1994","Hauptschule","kein Migrationshintergrund","621","0.155493703098851","0.145037665283903","0.1659497409138"
"Beeinträchtigt","1994","Hauptschule","direkter Migrationshintergrund","132","0.141516789823451","0.122255841873941","0.160777737772962"
"Beeinträchtigt","1994","Hauptschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1994","Realschule","kein Migrationshintergrund","140","0.0742696711702933","0.0645383494521867","0.0840009928884"
"Beeinträchtigt","1994","Realschule","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","1994","Realschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1994","(Fach-)Abitur","kein Migrationshintergrund","32","0.0745803073819152","0.0548344912978848","0.0943261234659456"
"Beeinträchtigt","1994","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1994","AkademikerIn","kein Migrationshintergrund","93","0.0704439502349881","0.0575499323385854","0.0833379681313908"
"Beeinträchtigt","1994","AkademikerIn","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","1994","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","1995","(noch) kein Abschluss","kein Migrationshintergrund","243","0.910964938304537","0.876146211032925","0.945783665576148"
"Nicht beeinträchtigt","1995","(noch) kein Abschluss","direkter Migrationshintergrund","497","0.914216858604232","0.89081273774434","0.937620979464124"
"Nicht beeinträchtigt","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","64","0.984859675293379","0.95562047688775","1.01409887369901"
"Nicht beeinträchtigt","1995","Hauptschule","kein Migrationshintergrund","3803","0.827374793664705","0.816273495650784","0.838476091678626"
"Nicht beeinträchtigt","1995","Hauptschule","direkter Migrationshintergrund","1271","0.867096271203936","0.849370920498122","0.88482162190975"
"Nicht beeinträchtigt","1995","Hauptschule","indirekter Migrationshintergrund","188","0.919166257559102","0.880710372046579","0.957622143071626"
"Nicht beeinträchtigt","1995","Realschule","kein Migrationshintergrund","2665","0.916984716321503","0.906810547452455","0.92715888519055"
"Nicht beeinträchtigt","1995","Realschule","direkter Migrationshintergrund","143","0.833948427340097","0.776106784103708","0.891790070576486"
"Nicht beeinträchtigt","1995","Realschule","indirekter Migrationshintergrund","116","1","1","1"
"Nicht beeinträchtigt","1995","(Fach-)Abitur","kein Migrationshintergrund","652","0.928322352813767","0.908976894917103","0.94766781071043"
"Nicht beeinträchtigt","1995","(Fach-)Abitur","direkter Migrationshintergrund","293","0.976615783646003","0.959766085270916","0.99346548202109"
"Nicht beeinträchtigt","1995","(Fach-)Abitur","indirekter Migrationshintergrund","55","0.991821465378428","0.968232517141977","1.01541041361488"
"Nicht beeinträchtigt","1995","AkademikerIn","kein Migrationshintergrund","1438","0.920321270088726","0.906800927297545","0.933841612879907"
"Nicht beeinträchtigt","1995","AkademikerIn","direkter Migrationshintergrund","174","0.862852720393045","0.814066930337472","0.911638510448617"
"Nicht beeinträchtigt","1995","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1995","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Beeinträchtigt","1995","(noch) kein Abschluss","direkter Migrationshintergrund","53","0.0857831413957677","0.0623790205358756","0.10918726225566"
"Beeinträchtigt","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1995","Hauptschule","kein Migrationshintergrund","649","0.172625206335295","0.161523908321374","0.183726504349216"
"Beeinträchtigt","1995","Hauptschule","direkter Migrationshintergrund","138","0.132903728796064","0.11517837809025","0.150629079501879"
"Beeinträchtigt","1995","Hauptschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1995","Realschule","kein Migrationshintergrund","160","0.0830152836784972","0.0728411148094495","0.0931894525475449"
"Beeinträchtigt","1995","Realschule","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","1995","Realschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1995","(Fach-)Abitur","kein Migrationshintergrund","31","0.0716776471862333","0.0523321892895697","0.0910231050828969"
"Beeinträchtigt","1995","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","1995","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1995","AkademikerIn","kein Migrationshintergrund","103","0.0796787299112742","0.0661583871200936","0.0931990727024548"
"Beeinträchtigt","1995","AkademikerIn","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","1995","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","1996","(noch) kein Abschluss","kein Migrationshintergrund","259","0.918722966740847","0.886248663105934","0.951197270375761"
"Nicht beeinträchtigt","1996","(noch) kein Abschluss","direkter Migrationshintergrund","448","0.910986814272745","0.886051637821532","0.935921990723957"
"Nicht beeinträchtigt","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","64","0.99191492594999","0.970309872906577","1.0135199789934"
"Nicht beeinträchtigt","1996","Hauptschule","kein Migrationshintergrund","3695","0.816945891092378","0.805480370999","0.828411411185756"
"Nicht beeinträchtigt","1996","Hauptschule","direkter Migrationshintergrund","1202","0.858532615885502","0.83989387179218","0.877171359978824"
"Nicht beeinträchtigt","1996","Hauptschule","indirekter Migrationshintergrund","201","0.929992709753042","0.89523314543613","0.964752274069954"
"Nicht beeinträchtigt","1996","Realschule","kein Migrationshintergrund","2680","0.92450804428154","0.914774734212575","0.934241354350506"
"Nicht beeinträchtigt","1996","Realschule","direkter Migrationshintergrund","131","0.805365893726942","0.741580194182514","0.86915159327137"
"Nicht beeinträchtigt","1996","Realschule","indirekter Migrationshintergrund","127","1","1","1"
"Nicht beeinträchtigt","1996","(Fach-)Abitur","kein Migrationshintergrund","647","0.933900230674436","0.915198428560188","0.952602032788683"
"Nicht beeinträchtigt","1996","(Fach-)Abitur","direkter Migrationshintergrund","276","0.972431798838241","0.953489140191637","0.991374457484845"
"Nicht beeinträchtigt","1996","(Fach-)Abitur","indirekter Migrationshintergrund","58","0.960626005837763","0.911820920152153","1.00943109152337"
"Nicht beeinträchtigt","1996","AkademikerIn","kein Migrationshintergrund","1461","0.927592022727169","0.914719149418907","0.940464896035431"
"Nicht beeinträchtigt","1996","AkademikerIn","direkter Migrationshintergrund","170","0.869472566399851","0.82092795060595","0.918017182193751"
"Nicht beeinträchtigt","1996","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1996","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Beeinträchtigt","1996","(noch) kein Abschluss","direkter Migrationshintergrund","53","0.0890131857272553","0.0640780092760426","0.113948362178468"
"Beeinträchtigt","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1996","Hauptschule","kein Migrationshintergrund","675","0.183054108907622","0.171588588814244","0.194519629001"
"Beeinträchtigt","1996","Hauptschule","direkter Migrationshintergrund","141","0.141467384114498","0.122828640021176","0.16010612820782"
"Beeinträchtigt","1996","Hauptschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1996","Realschule","kein Migrationshintergrund","150","0.0754919557184597","0.0657586456494943","0.085225265787425"
"Beeinträchtigt","1996","Realschule","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","1996","Realschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1996","(Fach-)Abitur","kein Migrationshintergrund","31","0.0660997693255645","0.0473979672113174","0.0848015714398116"
"Beeinträchtigt","1996","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","1996","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1996","AkademikerIn","kein Migrationshintergrund","96","0.0724079772728308","0.0595351039645688","0.0852808505810929"
"Beeinträchtigt","1996","AkademikerIn","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","1996","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","1997","(noch) kein Abschluss","kein Migrationshintergrund","270","0.904458217056468","0.870389482728391","0.938526951384544"
"Nicht beeinträchtigt","1997","(noch) kein Abschluss","direkter Migrationshintergrund","418","0.913283190478594","0.887759467148216","0.938806913808971"
"Nicht beeinträchtigt","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","76","0.992972414163823","0.974434005104509","1.01151082322314"
"Nicht beeinträchtigt","1997","Hauptschule","kein Migrationshintergrund","3571","0.813400396963217","0.801673780787162","0.825127013139271"
"Nicht beeinträchtigt","1997","Hauptschule","direkter Migrationshintergrund","1149","0.871538383016406","0.853193598469928","0.889883167562885"
"Nicht beeinträchtigt","1997","Hauptschule","indirekter Migrationshintergrund","209","0.901285905057278","0.861690871269006","0.94088093884555"
"Nicht beeinträchtigt","1997","Realschule","kein Migrationshintergrund","2636","0.925328183523595","0.915565667844781","0.935090699202409"
"Nicht beeinträchtigt","1997","Realschule","direkter Migrationshintergrund","139","0.872437397585158","0.819403307837464","0.925471487332852"
"Nicht beeinträchtigt","1997","Realschule","indirekter Migrationshintergrund","126","0.99475451341047","0.982191405787048","1.00731762103389"
"Nicht beeinträchtigt","1997","(Fach-)Abitur","kein Migrationshintergrund","660","0.935041337204332","0.916678956496983","0.953403717911681"
"Nicht beeinträchtigt","1997","(Fach-)Abitur","direkter Migrationshintergrund","251","0.953324143348835","0.92787855059432","0.97876973610335"
"Nicht beeinträchtigt","1997","(Fach-)Abitur","indirekter Migrationshintergrund","56","0.96366160580848","0.916311864589889","1.01101134702707"
"Nicht beeinträchtigt","1997","AkademikerIn","kein Migrationshintergrund","1468","0.931508143791821","0.918985921812318","0.944030365771323"
"Nicht beeinträchtigt","1997","AkademikerIn","direkter Migrationshintergrund","167","0.873339553328065","0.824886530545915","0.921792576110215"
"Nicht beeinträchtigt","1997","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1997","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Beeinträchtigt","1997","(noch) kein Abschluss","direkter Migrationshintergrund","49","0.0867168095214065","0.0611930861910292","0.112240532851784"
"Beeinträchtigt","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1997","Hauptschule","kein Migrationshintergrund","669","0.186599603036783","0.174872986860729","0.198326219212838"
"Beeinträchtigt","1997","Hauptschule","direkter Migrationshintergrund","129","0.128461616983594","0.110116832437115","0.146806401530072"
"Beeinträchtigt","1997","Hauptschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1997","Realschule","kein Migrationshintergrund","149","0.0746718164764048","0.0649093007975911","0.0844343321552186"
"Beeinträchtigt","1997","Realschule","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","1997","Realschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1997","(Fach-)Abitur","kein Migrationshintergrund","32","0.0649586627956682","0.0465962820883193","0.0833210435030171"
"Beeinträchtigt","1997","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","1997","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1997","AkademikerIn","kein Migrationshintergrund","95","0.0684918562081793","0.0559696342286766","0.0810140781876819"
"Beeinträchtigt","1997","AkademikerIn","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","1997","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","1998","(noch) kein Abschluss","kein Migrationshintergrund","289","0.888060125452318","0.852962249296958","0.923158001607678"
"Nicht beeinträchtigt","1998","(noch) kein Abschluss","direkter Migrationshintergrund","383","0.900443332224704","0.87217678091205","0.928709883537357"
"Nicht beeinträchtigt","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","79","0.982347891805348","0.953846103248487","1.01084968036221"
"Nicht beeinträchtigt","1998","Hauptschule","kein Migrationshintergrund","3958","0.810564840677598","0.799391800531611","0.821737880823585"
"Nicht beeinträchtigt","1998","Hauptschule","direkter Migrationshintergrund","1088","0.870757134246295","0.851948195228705","0.889566073263884"
"Nicht beeinträchtigt","1998","Hauptschule","indirekter Migrationshintergrund","213","0.959611548371092","0.933656114732134","0.985566982010049"
"Nicht beeinträchtigt","1998","Realschule","kein Migrationshintergrund","2944","0.930639841731865","0.921710616971888","0.939569066491842"
"Nicht beeinträchtigt","1998","Realschule","direkter Migrationshintergrund","129","0.867660590262528","0.811926174698989","0.923395005826067"
"Nicht beeinträchtigt","1998","Realschule","indirekter Migrationshintergrund","136","0.992314939394391","0.977691948125064","1.00693793066372"
"Nicht beeinträchtigt","1998","(Fach-)Abitur","kein Migrationshintergrund","773","0.929920401899243","0.912426361365978","0.947414442432508"
"Nicht beeinträchtigt","1998","(Fach-)Abitur","direkter Migrationshintergrund","248","0.957305669092383","0.932684502296451","0.981926835888315"
"Nicht beeinträchtigt","1998","(Fach-)Abitur","indirekter Migrationshintergrund","65","0.98159180085779","0.949642250705842","1.01354135100974"
"Nicht beeinträchtigt","1998","AkademikerIn","kein Migrationshintergrund","1632","0.924757227980997","0.912394923185176","0.937119532776819"
"Nicht beeinträchtigt","1998","AkademikerIn","direkter Migrationshintergrund","176","0.88522319857342","0.839779816982742","0.930666580164097"
"Nicht beeinträchtigt","1998","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1998","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Beeinträchtigt","1998","(noch) kein Abschluss","direkter Migrationshintergrund","48","0.0995566677752966","0.0712901164626429","0.12782321908795"
"Beeinträchtigt","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1998","Hauptschule","kein Migrationshintergrund","767","0.189435159322402","0.178262119176415","0.200608199468389"
"Beeinträchtigt","1998","Hauptschule","direkter Migrationshintergrund","134","0.129242865753705","0.110433926736116","0.148051804771295"
"Beeinträchtigt","1998","Hauptschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1998","Realschule","kein Migrationshintergrund","166","0.0693601582681353","0.0604309335081584","0.0782893830281122"
"Beeinträchtigt","1998","Realschule","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","1998","Realschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1998","(Fach-)Abitur","kein Migrationshintergrund","45","0.0700795981007571","0.0525855575674924","0.0875736386340219"
"Beeinträchtigt","1998","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","1998","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1998","AkademikerIn","kein Migrationshintergrund","117","0.0752427720190028","0.0628804672231811","0.0876050768148244"
"Beeinträchtigt","1998","AkademikerIn","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","1998","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","1999","(noch) kein Abschluss","kein Migrationshintergrund","287","0.896003945255505","0.861802002896623","0.930205887614387"
"Nicht beeinträchtigt","1999","(noch) kein Abschluss","direkter Migrationshintergrund","354","0.882893198241808","0.851615828799933","0.914170567683683"
"Nicht beeinträchtigt","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","73","0.944978342197339","0.894375075576638","0.99558160881804"
"Nicht beeinträchtigt","1999","Hauptschule","kein Migrationshintergrund","3865","0.803448221730282","0.79201892728993","0.814877516170633"
"Nicht beeinträchtigt","1999","Hauptschule","direkter Migrationshintergrund","1017","0.872219525822197","0.852823082127936","0.891615969516457"
"Nicht beeinträchtigt","1999","Hauptschule","indirekter Migrationshintergrund","221","0.969204278035467","0.946828239254243","0.991580316816691"
"Nicht beeinträchtigt","1999","Realschule","kein Migrationshintergrund","2934","0.92605659733507","0.916865713695777","0.935247480974362"
"Nicht beeinträchtigt","1999","Realschule","direkter Migrationshintergrund","118","0.805393849406767","0.738110948788704","0.87267675002483"
"Nicht beeinträchtigt","1999","Realschule","indirekter Migrationshintergrund","130","0.991575778880435","0.975924844271188","1.00722671348968"
"Nicht beeinträchtigt","1999","(Fach-)Abitur","kein Migrationshintergrund","784","0.935726533242537","0.91896157341405","0.952491493071025"
"Nicht beeinträchtigt","1999","(Fach-)Abitur","direkter Migrationshintergrund","225","0.949046574568987","0.921050033786698","0.977043115351276"
"Nicht beeinträchtigt","1999","(Fach-)Abitur","indirekter Migrationshintergrund","71","0.979911275456133","0.947944282119709","1.01187826879256"
"Nicht beeinträchtigt","1999","AkademikerIn","kein Migrationshintergrund","1632","0.922372209881419","0.909842449766128","0.93490196999671"
"Nicht beeinträchtigt","1999","AkademikerIn","direkter Migrationshintergrund","168","0.913587521708384","0.87231116092639","0.954863882490379"
"Nicht beeinträchtigt","1999","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1999","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Beeinträchtigt","1999","(noch) kein Abschluss","direkter Migrationshintergrund","52","0.117106801758192","0.0858294323163168","0.148384171200067"
"Beeinträchtigt","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1999","Hauptschule","kein Migrationshintergrund","779","0.196551778269718","0.185122483829367","0.20798107271007"
"Beeinträchtigt","1999","Hauptschule","direkter Migrationshintergrund","121","0.127780474177803","0.108384030483543","0.147176917872064"
"Beeinträchtigt","1999","Hauptschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1999","Realschule","kein Migrationshintergrund","180","0.0739434026649305","0.0647525190256375","0.0831342863042235"
"Beeinträchtigt","1999","Realschule","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","1999","Realschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1999","(Fach-)Abitur","kein Migrationshintergrund","38","0.0642734667574626","0.0475085069289753","0.0810384265859499"
"Beeinträchtigt","1999","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","1999","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","1999","AkademikerIn","kein Migrationshintergrund","120","0.077627790118581","0.0650980300032903","0.0901575502338716"
"Beeinträchtigt","1999","AkademikerIn","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","1999","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","2000","(noch) kein Abschluss","kein Migrationshintergrund","432","0.919186421649135","0.894225574500225","0.944147268798045"
"Nicht beeinträchtigt","2000","(noch) kein Abschluss","direkter Migrationshintergrund","346","0.917936001213089","0.89037670375179","0.945495298674389"
"Nicht beeinträchtigt","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","74","0.955689395629388","0.909725699081771","1.00165309217701"
"Nicht beeinträchtigt","2000","Hauptschule","kein Migrationshintergrund","7128","0.820856411256263","0.812732869053712","0.828979953458813"
"Nicht beeinträchtigt","2000","Hauptschule","direkter Migrationshintergrund","1573","0.896013487738979","0.881687630125108","0.910339345352851"
"Nicht beeinträchtigt","2000","Hauptschule","indirekter Migrationshintergrund","320","0.961251808021039","0.940646578958395","0.981857037083683"
"Nicht beeinträchtigt","2000","Realschule","kein Migrationshintergrund","5464","0.931220058976649","0.924705222766698","0.9377348951866"
"Nicht beeinträchtigt","2000","Realschule","direkter Migrationshintergrund","230","0.859020973088756","0.816308261938353","0.901733684239158"
"Nicht beeinträchtigt","2000","Realschule","indirekter Migrationshintergrund","230","0.989086883951313","0.975717982967519","1.00245578493511"
"Nicht beeinträchtigt","2000","(Fach-)Abitur","kein Migrationshintergrund","1637","0.932883090156764","0.921078326889074","0.944687853424454"
"Nicht beeinträchtigt","2000","(Fach-)Abitur","direkter Migrationshintergrund","476","0.953704795168317","0.935250034910101","0.972159555426533"
"Nicht beeinträchtigt","2000","(Fach-)Abitur","indirekter Migrationshintergrund","120","0.969312848609999","0.938833491104482","0.999792206115517"
"Nicht beeinträchtigt","2000","AkademikerIn","kein Migrationshintergrund","3124","0.921076665513754","0.911966921787289","0.930186409240219"
"Nicht beeinträchtigt","2000","AkademikerIn","direkter Migrationshintergrund","381","0.943545989008743","0.92087160522812","0.966220372789366"
"Nicht beeinträchtigt","2000","AkademikerIn","indirekter Migrationshintergrund","52","0.99306858942834","0.970732322492027","1.01540485636465"
"Beeinträchtigt","2000","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Beeinträchtigt","2000","(noch) kein Abschluss","direkter Migrationshintergrund","35","0.0820639987869105","0.0545047013256111","0.10962329624821"
"Beeinträchtigt","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2000","Hauptschule","kein Migrationshintergrund","1432","0.179143588743737","0.171020046541187","0.187267130946288"
"Beeinträchtigt","2000","Hauptschule","direkter Migrationshintergrund","171","0.103986512261021","0.0896606546471491","0.118312369874892"
"Beeinträchtigt","2000","Hauptschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2000","Realschule","kein Migrationshintergrund","333","0.0687799410233511","0.0622651048134","0.0752947772333023"
"Beeinträchtigt","2000","Realschule","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2000","Realschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2000","(Fach-)Abitur","kein Migrationshintergrund","89","0.0671169098432357","0.0553121465755456","0.0789216731109259"
"Beeinträchtigt","2000","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2000","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2000","AkademikerIn","kein Migrationshintergrund","241","0.0789233344862465","0.0698135907597814","0.0880330782127115"
"Beeinträchtigt","2000","AkademikerIn","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2000","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","2001","(noch) kein Abschluss","kein Migrationshintergrund","497","0.933940007931619","0.912529273334517","0.955350742528722"
"Nicht beeinträchtigt","2001","(noch) kein Abschluss","direkter Migrationshintergrund","250","0.924834189150805","0.893728798390069","0.95593957991154"
