year,age_gr,quintil_oecd,m11124,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.96026,917,917,0.94761,0.97291
1996,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.97487,853,853,0.96436,0.98538
1996,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.96629,757,757,0.95342,0.97915
1996,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.77221,500,618,0.73911,0.80530
1996,46-65 y.,1st Quintile,Disabled (> 30%),0.21909,118,618,0.18645,0.25172
1996,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.81951,521,621,0.78924,0.84979
1996,46-65 y.,2nd Quintile,Disabled (> 30%),0.17961,100,621,0.14939,0.20982
1996,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.79680,655,776,0.76847,0.82513
1996,46-65 y.,3rd Quintile,Disabled (> 30%),0.18283,121,776,0.15561,0.21004
1996,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.82482,750,875,0.79962,0.85002
1996,46-65 y.,4th Quintile,Disabled (> 30%),0.17106,125,875,0.14610,0.19603
1996,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.86289,858,985,0.84140,0.88438
1996,46-65 y.,5th Quintile,Disabled (> 30%),0.13437,127,985,0.11306,0.15568
1996,66 and older,1st Quintile,Not Disabled (<= 30%),0.71201,235,318,0.66216,0.76185
1996,66 and older,1st Quintile,Disabled (> 30%),0.27349,83,318,0.22442,0.32256
1996,66 and older,2nd Quintile,Not Disabled (<= 30%),0.69570,277,383,0.64955,0.74184
1996,66 and older,2nd Quintile,Disabled (> 30%),0.29681,106,383,0.25100,0.34263
1996,66 and older,3rd Quintile,Not Disabled (<= 30%),0.65314,229,335,0.60210,0.70419
1996,66 and older,3rd Quintile,Disabled (> 30%),0.34686,106,335,0.29581,0.39790
1996,66 and older,4th Quintile,Not Disabled (<= 30%),0.69397,205,288,0.64066,0.74729
1996,66 and older,4th Quintile,Disabled (> 30%),0.30426,83,288,0.25103,0.35749
1996,66 and older,5th Quintile,Not Disabled (<= 30%),0.75030,163,213,0.69203,0.80856
1996,66 and older,5th Quintile,Disabled (> 30%),0.24970,50,213,0.19144,0.30797
1997,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.98996,686,686,0.98250,0.99743
1997,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.97705,650,650,0.96552,0.98857
1997,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.97976,587,587,0.96835,0.99116
1997,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.98747,633,633,0.97880,0.99614
1997,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.97611,421,421,0.96151,0.99072
1997,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.93249,742,780,0.91487,0.95011
1997,30-45 y.,1st Quintile,Disabled (> 30%),0.06142,38,780,0.04456,0.07828
1997,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.94271,942,986,0.92820,0.95723
1997,30-45 y.,2nd Quintile,Disabled (> 30%),0.04886,44,986,0.03540,0.06233
1997,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.94713,898,938,0.93281,0.96146
1997,30-45 y.,3rd Quintile,Disabled (> 30%),0.05135,40,938,0.03722,0.06548
1997,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.97123,833,833,0.95987,0.98259
1997,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.97167,766,766,0.95991,0.98343
1997,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.72642,449,565,0.68963,0.76321
1997,46-65 y.,1st Quintile,Disabled (> 30%),0.24132,116,565,0.20600,0.27663
1997,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.82501,568,674,0.79630,0.85371
1997,46-65 y.,2nd Quintile,Disabled (> 30%),0.17229,106,674,0.14376,0.20083
1997,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.77546,610,731,0.74519,0.80573
1997,46-65 y.,3rd Quintile,Disabled (> 30%),0.20045,121,731,0.17140,0.22949
1997,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.82449,755,889,0.79947,0.84951
1997,46-65 y.,4th Quintile,Disabled (> 30%),0.17453,134,889,0.14956,0.19949
1997,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.88865,853,964,0.86878,0.90851
1997,46-65 y.,5th Quintile,Disabled (> 30%),0.11091,111,964,0.09107,0.13074
1997,66 and older,1st Quintile,Not Disabled (<= 30%),0.75895,254,327,0.71252,0.80538
1997,66 and older,1st Quintile,Disabled (> 30%),0.23326,73,327,0.18735,0.27917
1997,66 and older,2nd Quintile,Not Disabled (<= 30%),0.71007,293,409,0.66604,0.75410
1997,66 and older,2nd Quintile,Disabled (> 30%),0.28674,116,409,0.24286,0.33063
1997,66 and older,3rd Quintile,Not Disabled (<= 30%),0.68228,250,348,0.63329,0.73127
1997,66 and older,3rd Quintile,Disabled (> 30%),0.31772,98,348,0.26873,0.36671
1997,66 and older,4th Quintile,Not Disabled (<= 30%),0.73735,205,265,0.68426,0.79043
1997,66 and older,4th Quintile,Disabled (> 30%),0.26177,60,265,0.20874,0.31480
1997,66 and older,5th Quintile,Not Disabled (<= 30%),0.68044,160,225,0.61937,0.74151
1997,66 and older,5th Quintile,Disabled (> 30%),0.31361,65,225,0.25285,0.37437
1998,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.98230,700,700,0.97252,0.99207
1998,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.98284,596,596,0.97241,0.99328
1998,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.98224,545,545,0.97114,0.99334
1998,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.98015,591,591,0.96889,0.99140
1998,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.99596,373,373,0.98952,1.00241
1998,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.93913,732,772,0.92226,0.95601
1998,30-45 y.,1st Quintile,Disabled (> 30%),0.05949,40,772,0.04279,0.07619
1998,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.95397,902,942,0.94058,0.96736
1998,30-45 y.,2nd Quintile,Disabled (> 30%),0.04383,40,942,0.03075,0.05691
1998,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.96656,846,846,0.95444,0.97868
1998,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.96421,836,836,0.95161,0.97681
1998,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.97618,745,745,0.96523,0.98714
1998,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.74618,441,556,0.70998,0.78239
1998,46-65 y.,1st Quintile,Disabled (> 30%),0.23368,115,556,0.19847,0.26889
1998,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.78435,466,577,0.75077,0.81794
1998,46-65 y.,2nd Quintile,Disabled (> 30%),0.19911,111,577,0.16650,0.23172
1998,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.79967,641,769,0.77137,0.82798
1998,46-65 y.,3rd Quintile,Disabled (> 30%),0.18967,128,769,0.16195,0.21740
1998,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.82503,721,847,0.79943,0.85063
1998,46-65 y.,4th Quintile,Disabled (> 30%),0.16613,126,847,0.14105,0.19121
1998,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.88719,822,931,0.86685,0.90752
1998,46-65 y.,5th Quintile,Disabled (> 30%),0.11193,109,931,0.09167,0.13219
1998,66 and older,1st Quintile,Not Disabled (<= 30%),0.67088,198,289,0.61661,0.72515
1998,66 and older,1st Quintile,Disabled (> 30%),0.32912,91,289,0.27485,0.38339
1998,66 and older,2nd Quintile,Not Disabled (<= 30%),0.73965,275,365,0.69457,0.78473
1998,66 and older,2nd Quintile,Disabled (> 30%),0.25497,90,365,0.21020,0.29975
1998,66 and older,3rd Quintile,Not Disabled (<= 30%),0.69211,270,373,0.64520,0.73902
1998,66 and older,3rd Quintile,Disabled (> 30%),0.30682,103,373,0.25995,0.35369
1998,66 and older,4th Quintile,Not Disabled (<= 30%),0.70149,210,287,0.64846,0.75453
1998,66 and older,4th Quintile,Disabled (> 30%),0.29851,77,287,0.24547,0.35154
1998,66 and older,5th Quintile,Not Disabled (<= 30%),0.70431,169,227,0.64482,0.76381
1998,66 and older,5th Quintile,Disabled (> 30%),0.29569,58,227,0.23619,0.35518
1999,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.96916,728,728,0.95660,0.98173
1999,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.98281,642,642,0.97275,0.99287
1999,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.99427,598,598,0.98822,1.00033
1999,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.99393,542,542,0.98739,1.00048
1999,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.98143,412,412,0.96838,0.99448
1999,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.95980,859,895,0.94692,0.97267
1999,30-45 y.,1st Quintile,Disabled (> 30%),0.03931,36,895,0.02657,0.05205
1999,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.96181,995,1033,0.95012,0.97350
1999,30-45 y.,2nd Quintile,Disabled (> 30%),0.03819,38,1033,0.02650,0.04988
1999,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.96404,963,1002,0.95251,0.97558
1999,30-45 y.,3rd Quintile,Disabled (> 30%),0.03596,39,1002,0.02442,0.04749
1999,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.97071,922,922,0.95982,0.98160
1999,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.96958,806,806,0.95772,0.98145
1999,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.77656,484,603,0.74328,0.80984
1999,46-65 y.,1st Quintile,Disabled (> 30%),0.21994,119,603,0.18685,0.25303
1999,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.78347,578,718,0.75332,0.81362
1999,46-65 y.,2nd Quintile,Disabled (> 30%),0.21516,140,718,0.18508,0.24524
1999,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.81459,666,800,0.78764,0.84153
1999,46-65 y.,3rd Quintile,Disabled (> 30%),0.18012,134,800,0.15347,0.20677
1999,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.83545,808,956,0.81193,0.85897
1999,46-65 y.,4th Quintile,Disabled (> 30%),0.16237,148,956,0.13898,0.18576
1999,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.86847,956,1101,0.84850,0.88844
1999,46-65 y.,5th Quintile,Disabled (> 30%),0.13153,145,1101,0.11156,0.15150
1999,66 and older,1st Quintile,Not Disabled (<= 30%),0.70402,251,345,0.65578,0.75226
1999,66 and older,1st Quintile,Disabled (> 30%),0.29028,94,345,0.24231,0.33824
1999,66 and older,2nd Quintile,Not Disabled (<= 30%),0.71062,347,464,0.66932,0.75193
1999,66 and older,2nd Quintile,Disabled (> 30%),0.28492,117,464,0.24381,0.32604
1999,66 and older,3rd Quintile,Not Disabled (<= 30%),0.67606,295,419,0.63120,0.72093
1999,66 and older,3rd Quintile,Disabled (> 30%),0.32394,124,419,0.27907,0.36880
1999,66 and older,4th Quintile,Not Disabled (<= 30%),0.66511,224,309,0.61240,0.71782
1999,66 and older,4th Quintile,Disabled (> 30%),0.32859,85,309,0.27613,0.38104
1999,66 and older,5th Quintile,Not Disabled (<= 30%),0.71296,189,256,0.65744,0.76849
1999,66 and older,5th Quintile,Disabled (> 30%),0.28704,67,256,0.23151,0.34256
2000,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.96952,695,695,0.95673,0.98231
2000,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.99088,605,605,0.98331,0.99846
2000,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.99112,578,578,0.98347,0.99878
2000,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.98551,510,510,0.97512,0.99589
2000,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.97450,374,374,0.95851,0.99050
2000,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.94063,770,814,0.92438,0.95687
2000,30-45 y.,1st Quintile,Disabled (> 30%),0.05824,44,814,0.04214,0.07434
2000,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.95504,961,1001,0.94219,0.96788
2000,30-45 y.,2nd Quintile,Disabled (> 30%),0.04454,40,1001,0.03176,0.05733
2000,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.97091,926,926,0.96008,0.98174
2000,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.97492,910,910,0.96475,0.98508
2000,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.97537,844,844,0.96490,0.98583
2000,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.76794,486,612,0.73446,0.80141
2000,46-65 y.,1st Quintile,Disabled (> 30%),0.22636,126,612,0.19318,0.25955
2000,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.76998,536,689,0.73853,0.80143
2000,46-65 y.,2nd Quintile,Disabled (> 30%),0.23002,153,689,0.19857,0.26147
2000,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.84800,684,805,0.82318,0.87281
2000,46-65 y.,3rd Quintile,Disabled (> 30%),0.14888,121,805,0.12428,0.17349
2000,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.83359,800,945,0.80983,0.85735
2000,46-65 y.,4th Quintile,Disabled (> 30%),0.16641,145,945,0.14265,0.19017
2000,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.86318,906,1047,0.84235,0.88401
2000,46-65 y.,5th Quintile,Disabled (> 30%),0.13277,141,1047,0.11221,0.15333
2000,66 and older,1st Quintile,Not Disabled (<= 30%),0.71787,322,436,0.67558,0.76016
2000,66 and older,1st Quintile,Disabled (> 30%),0.27910,114,436,0.23695,0.32126
2000,66 and older,2nd Quintile,Not Disabled (<= 30%),0.73829,325,438,0.69708,0.77951
2000,66 and older,2nd Quintile,Disabled (> 30%),0.26042,113,438,0.21927,0.30157
2000,66 and older,3rd Quintile,Not Disabled (<= 30%),0.72297,285,383,0.67809,0.76785
2000,66 and older,3rd Quintile,Disabled (> 30%),0.27551,98,383,0.23070,0.32031
2000,66 and older,4th Quintile,Not Disabled (<= 30%),0.67334,212,295,0.61973,0.72695
2000,66 and older,4th Quintile,Disabled (> 30%),0.32448,83,295,0.27096,0.37800
2000,66 and older,5th Quintile,Not Disabled (<= 30%),0.67678,170,243,0.61785,0.73571
2000,66 and older,5th Quintile,Disabled (> 30%),0.32322,73,243,0.26429,0.38215
2001,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.98151,983,983,0.97308,0.98993
2001,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.99096,869,869,0.98467,0.99726
2001,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.98791,842,842,0.98053,0.99530
2001,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.98768,801,801,0.98004,0.99533
2001,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.98761,546,546,0.97832,0.99690
2001,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.94314,1195,1256,0.93032,0.95595
2001,30-45 y.,1st Quintile,Disabled (> 30%),0.05264,61,1256,0.04029,0.06500
2001,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.95713,1445,1504,0.94689,0.96737
2001,30-45 y.,2nd Quintile,Disabled (> 30%),0.03980,59,1504,0.02991,0.04968
2001,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.95984,1487,1534,0.95001,0.96967
2001,30-45 y.,3rd Quintile,Disabled (> 30%),0.03669,47,1534,0.02728,0.04610
2001,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.97495,1536,1578,0.96723,0.98266
2001,30-45 y.,4th Quintile,Disabled (> 30%),0.02505,42,1578,0.01734,0.03277
2001,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.96935,1403,1445,0.96046,0.97824
2001,30-45 y.,5th Quintile,Disabled (> 30%),0.03065,42,1445,0.02176,0.03954
2001,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.77375,732,926,0.74678,0.80071
2001,46-65 y.,1st Quintile,Disabled (> 30%),0.22029,194,926,0.19358,0.24699
2001,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.79913,896,1103,0.77548,0.82279
2001,46-65 y.,2nd Quintile,Disabled (> 30%),0.19355,207,1103,0.17023,0.21688
2001,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.81325,1152,1409,0.79289,0.83361
2001,46-65 y.,3rd Quintile,Disabled (> 30%),0.18196,257,1409,0.16180,0.20211
2001,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.84667,1407,1647,0.82927,0.86408
2001,46-65 y.,4th Quintile,Disabled (> 30%),0.15079,240,1647,0.13350,0.16808
2001,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.87685,1759,1983,0.86238,0.89132
2001,46-65 y.,5th Quintile,Disabled (> 30%),0.12095,224,1983,0.10659,0.13530
2001,66 and older,1st Quintile,Not Disabled (<= 30%),0.79911,550,681,0.76899,0.82922
2001,66 and older,1st Quintile,Disabled (> 30%),0.19623,131,681,0.16638,0.22608
2001,66 and older,2nd Quintile,Not Disabled (<= 30%),0.79333,681,844,0.76599,0.82066
2001,66 and older,2nd Quintile,Disabled (> 30%),0.19781,163,844,0.17092,0.22471
2001,66 and older,3rd Quintile,Not Disabled (<= 30%),0.72718,549,737,0.69501,0.75936
2001,66 and older,3rd Quintile,Disabled (> 30%),0.26845,188,737,0.23644,0.30047
2001,66 and older,4th Quintile,Not Disabled (<= 30%),0.72707,428,573,0.69057,0.76358
2001,66 and older,4th Quintile,Disabled (> 30%),0.27094,145,573,0.23452,0.30737
2001,66 and older,5th Quintile,Not Disabled (<= 30%),0.71852,405,544,0.68069,0.75634
2001,66 and older,5th Quintile,Disabled (> 30%),0.27240,139,544,0.23495,0.30984
2002,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.97298,834,834,0.96197,0.98399
2002,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.98211,763,763,0.97270,0.99152
2002,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.97960,742,742,0.96942,0.98978
2002,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.98854,717,717,0.98074,0.99633
2002,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.98596,679,679,0.97710,0.99482
2002,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.94684,998,1050,0.93327,0.96042
2002,30-45 y.,1st Quintile,Disabled (> 30%),0.04972,52,1050,0.03657,0.06287
2002,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.94981,1184,1240,0.93765,0.96197
2002,30-45 y.,2nd Quintile,Disabled (> 30%),0.05019,56,1240,0.03803,0.06235
2002,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.96451,1372,1420,0.95489,0.97414
2002,30-45 y.,3rd Quintile,Disabled (> 30%),0.03509,48,1420,0.02551,0.04466
2002,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.95836,1460,1511,0.94828,0.96843
2002,30-45 y.,4th Quintile,Disabled (> 30%),0.04164,51,1511,0.03157,0.05172
2002,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.97327,1591,1632,0.96544,0.98110
2002,30-45 y.,5th Quintile,Disabled (> 30%),0.02673,41,1632,0.01890,0.03456
2002,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.74688,687,903,0.71851,0.77526
2002,46-65 y.,1st Quintile,Disabled (> 30%),0.24307,216,903,0.21508,0.27107
2002,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.77898,814,1017,0.75347,0.80450
2002,46-65 y.,2nd Quintile,Disabled (> 30%),0.21321,203,1017,0.18802,0.23839
2002,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.81264,948,1160,0.79018,0.83511
2002,46-65 y.,3rd Quintile,Disabled (> 30%),0.17906,212,1160,0.15699,0.20113
2002,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.83956,1275,1490,0.82092,0.85821
2002,46-65 y.,4th Quintile,Disabled (> 30%),0.15698,215,1490,0.13850,0.17546
2002,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.86126,1858,2120,0.84655,0.87598
2002,46-65 y.,5th Quintile,Disabled (> 30%),0.13714,262,2120,0.12250,0.15179
2002,66 and older,1st Quintile,Not Disabled (<= 30%),0.78447,506,642,0.75263,0.81630
2002,66 and older,1st Quintile,Disabled (> 30%),0.20681,136,642,0.17545,0.23816
2002,66 and older,2nd Quintile,Not Disabled (<= 30%),0.76583,687,881,0.73785,0.79381
2002,66 and older,2nd Quintile,Disabled (> 30%),0.22826,194,881,0.20053,0.25599
2002,66 and older,3rd Quintile,Not Disabled (<= 30%),0.70784,506,699,0.67410,0.74158
2002,66 and older,3rd Quintile,Disabled (> 30%),0.29136,193,699,0.25765,0.32507
2002,66 and older,4th Quintile,Not Disabled (<= 30%),0.71356,465,633,0.67831,0.74881
2002,66 and older,4th Quintile,Disabled (> 30%),0.28302,168,633,0.24790,0.31814
2002,66 and older,5th Quintile,Not Disabled (<= 30%),0.73435,422,554,0.69754,0.77116
2002,66 and older,5th Quintile,Disabled (> 30%),0.26565,132,554,0.22884,0.30246
2003,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.98198,860,860,0.97309,0.99088
2003,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.97991,722,722,0.96966,0.99015
2003,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.98284,743,743,0.97349,0.99218
2003,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.98517,786,786,0.97672,0.99363
2003,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.98917,829,829,0.98213,0.99622
2003,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.93970,936,991,0.92487,0.95453
2003,30-45 y.,1st Quintile,Disabled (> 30%),0.05847,55,991,0.04385,0.07308
2003,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.95494,1200,1250,0.94344,0.96645
2003,30-45 y.,2nd Quintile,Disabled (> 30%),0.04506,50,1250,0.03355,0.05656
2003,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.96474,1313,1354,0.95491,0.97457
2003,30-45 y.,3rd Quintile,Disabled (> 30%),0.03526,41,1354,0.02543,0.04509
2003,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.96333,1457,1512,0.95386,0.97281
2003,30-45 y.,4th Quintile,Disabled (> 30%),0.03478,55,1512,0.02554,0.04402
2003,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.97399,1782,1825,0.96668,0.98129
2003,30-45 y.,5th Quintile,Disabled (> 30%),0.02280,43,1825,0.01595,0.02965
2003,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.79833,698,870,0.77165,0.82501
2003,46-65 y.,1st Quintile,Disabled (> 30%),0.19623,172,870,0.16983,0.22264
2003,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.79130,789,989,0.76596,0.81664
2003,46-65 y.,2nd Quintile,Disabled (> 30%),0.20330,200,989,0.17820,0.22839
2003,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.82943,983,1188,0.80803,0.85083
2003,46-65 y.,3rd Quintile,Disabled (> 30%),0.16623,205,1188,0.14505,0.18741
2003,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.82389,1311,1563,0.80500,0.84278
2003,46-65 y.,4th Quintile,Disabled (> 30%),0.17161,252,1563,0.15291,0.19031
2003,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.86794,2633,2942,0.85570,0.88018
2003,46-65 y.,5th Quintile,Disabled (> 30%),0.13154,309,2942,0.11933,0.14376
2003,66 and older,1st Quintile,Not Disabled (<= 30%),0.76572,512,664,0.73348,0.79796
2003,66 and older,1st Quintile,Disabled (> 30%),0.23248,152,664,0.20032,0.26463
2003,66 and older,2nd Quintile,Not Disabled (<= 30%),0.76168,680,880,0.73351,0.78984
2003,66 and older,2nd Quintile,Disabled (> 30%),0.23488,200,880,0.20685,0.26290
2003,66 and older,3rd Quintile,Not Disabled (<= 30%),0.71767,570,769,0.68583,0.74951
2003,66 and older,3rd Quintile,Disabled (> 30%),0.27606,199,769,0.24445,0.30768
2003,66 and older,4th Quintile,Not Disabled (<= 30%),0.71945,427,575,0.68269,0.75620
2003,66 and older,4th Quintile,Disabled (> 30%),0.27035,148,575,0.23402,0.30669
2003,66 and older,5th Quintile,Not Disabled (<= 30%),0.74893,581,748,0.71783,0.78002
2003,66 and older,5th Quintile,Disabled (> 30%),0.25045,167,748,0.21938,0.28152
2004,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.97493,876,876,0.96457,0.98529
2004,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.97643,724,724,0.96537,0.98749
2004,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.98168,747,747,0.97206,0.99130
2004,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.98517,718,718,0.97632,0.99402
2004,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.98254,820,820,0.97357,0.99151
2004,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.91883,866,932,0.90129,0.93637
2004,30-45 y.,1st Quintile,Disabled (> 30%),0.07902,66,932,0.06169,0.09635
2004,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.95310,1132,1177,0.94102,0.96518
2004,30-45 y.,2nd Quintile,Disabled (> 30%),0.04431,45,1177,0.03255,0.05607
2004,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.96154,1206,1246,0.95085,0.97222
2004,30-45 y.,3rd Quintile,Disabled (> 30%),0.03838,40,1246,0.02771,0.04906
2004,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.96162,1393,1445,0.95171,0.97153
2004,30-45 y.,4th Quintile,Disabled (> 30%),0.03838,52,1445,0.02847,0.04829
2004,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.97374,1674,1722,0.96619,0.98130
2004,30-45 y.,5th Quintile,Disabled (> 30%),0.02626,48,1722,0.01870,0.03381
2004,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.78423,661,836,0.75632,0.81213
2004,46-65 y.,1st Quintile,Disabled (> 30%),0.21177,175,836,0.18406,0.23949
2004,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.81187,787,976,0.78734,0.83640
2004,46-65 y.,2nd Quintile,Disabled (> 30%),0.18645,189,976,0.16200,0.21090
2004,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.80974,970,1185,0.78738,0.83210
2004,46-65 y.,3rd Quintile,Disabled (> 30%),0.18691,215,1185,0.16471,0.20912
2004,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.82888,1257,1473,0.80964,0.84812
2004,46-65 y.,4th Quintile,Disabled (> 30%),0.17095,216,1473,0.15172,0.19018
2004,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.86926,2569,2883,0.85695,0.88156
2004,46-65 y.,5th Quintile,Disabled (> 30%),0.12935,314,2883,0.11709,0.14160
2004,66 and older,1st Quintile,Not Disabled (<= 30%),0.77855,469,593,0.74510,0.81200
2004,66 and older,1st Quintile,Disabled (> 30%),0.21082,124,593,0.17797,0.24368
2004,66 and older,2nd Quintile,Not Disabled (<= 30%),0.74552,663,886,0.71683,0.77422
2004,66 and older,2nd Quintile,Disabled (> 30%),0.25038,223,886,0.22184,0.27893
2004,66 and older,3rd Quintile,Not Disabled (<= 30%),0.72222,616,821,0.69156,0.75288
2004,66 and older,3rd Quintile,Disabled (> 30%),0.27492,205,821,0.24436,0.30548
2004,66 and older,4th Quintile,Not Disabled (<= 30%),0.71893,514,694,0.68546,0.75240
2004,66 and older,4th Quintile,Disabled (> 30%),0.27742,180,694,0.24408,0.31075
