year,age_gr,quintil_oecd,ple0098_v5,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,66 and older,1st Quintile,Yes,0.07362,36,663,0.05373,0.09351
2008,66 and older,1st Quintile,No,0.92638,627,663,0.90649,0.94627
2008,66 and older,2nd Quintile,Yes,0.07215,71,1012,0.05620,0.08810
2008,66 and older,2nd Quintile,No,0.92785,941,1012,0.91190,0.94380
2008,66 and older,3rd Quintile,Yes,0.15732,135,902,0.13354,0.18109
2008,66 and older,3rd Quintile,No,0.84268,767,902,0.81891,0.86646
2008,66 and older,4th Quintile,Yes,0.22962,135,625,0.19662,0.26262
2008,66 and older,4th Quintile,No,0.77038,490,625,0.73738,0.80338
2008,66 and older,5th Quintile,Yes,0.40469,248,583,0.36481,0.44456
2008,66 and older,5th Quintile,No,0.59531,335,583,0.55544,0.63519
2010,17-29 y.,1st Quintile,Yes,0.09468,50,568,0.07058,0.11878
2010,17-29 y.,1st Quintile,No,0.90532,518,568,0.88122,0.92942
2010,17-29 y.,2nd Quintile,Yes,0.12166,48,426,0.09058,0.15274
2010,17-29 y.,2nd Quintile,No,0.87834,378,426,0.84726,0.90942
2010,17-29 y.,3rd Quintile,Yes,0.19020,81,472,0.15476,0.22564
2010,17-29 y.,3rd Quintile,No,0.80980,391,472,0.77436,0.84524
2010,17-29 y.,4th Quintile,Yes,0.22694,91,441,0.18781,0.26608
2010,17-29 y.,4th Quintile,No,0.77306,350,441,0.73392,0.81219
2010,17-29 y.,5th Quintile,Yes,0.29281,78,345,0.24472,0.34090
2010,17-29 y.,5th Quintile,No,0.70719,267,345,0.65910,0.75528
2010,30-45 y.,1st Quintile,Yes,0.06634,43,565,0.04580,0.08687
2010,30-45 y.,1st Quintile,No,0.93366,522,565,0.91313,0.95420
2010,30-45 y.,2nd Quintile,Yes,0.15848,115,710,0.13160,0.18536
2010,30-45 y.,2nd Quintile,No,0.84152,595,710,0.81464,0.86840
2010,30-45 y.,3rd Quintile,Yes,0.21611,188,796,0.18750,0.24472
2010,30-45 y.,3rd Quintile,No,0.78389,608,796,0.75528,0.81250
2010,30-45 y.,4th Quintile,Yes,0.30240,250,763,0.26978,0.33501
2010,30-45 y.,4th Quintile,No,0.69760,513,763,0.66499,0.73022
2010,30-45 y.,5th Quintile,Yes,0.41419,259,676,0.37703,0.45135
2010,30-45 y.,5th Quintile,No,0.58581,417,676,0.54865,0.62297
2010,46-65 y.,1st Quintile,Yes,0.07525,59,700,0.05569,0.09480
2010,46-65 y.,1st Quintile,No,0.92475,641,700,0.90520,0.94431
2010,46-65 y.,2nd Quintile,Yes,0.12951,103,771,0.10580,0.15323
2010,46-65 y.,2nd Quintile,No,0.87049,668,771,0.84677,0.89420
2010,46-65 y.,3rd Quintile,Yes,0.17636,195,925,0.15179,0.20094
2010,46-65 y.,3rd Quintile,No,0.82364,730,925,0.79906,0.84821
2010,46-65 y.,4th Quintile,Yes,0.28664,313,1147,0.26046,0.31282
2010,46-65 y.,4th Quintile,No,0.71336,834,1147,0.68718,0.73954
2010,46-65 y.,5th Quintile,Yes,0.37191,519,1342,0.34604,0.39778
2010,46-65 y.,5th Quintile,No,0.62809,823,1342,0.60222,0.65396
2010,66 and older,1st Quintile,No,0.96284,635,635,0.94812,0.97757
2010,66 and older,2nd Quintile,Yes,0.10763,98,983,0.08824,0.12701
2010,66 and older,2nd Quintile,No,0.89237,885,983,0.87299,0.91176
2010,66 and older,3rd Quintile,Yes,0.17401,140,799,0.14770,0.20031
2010,66 and older,3rd Quintile,No,0.82599,659,799,0.79969,0.85230
2010,66 and older,4th Quintile,Yes,0.23642,137,572,0.20157,0.27127
2010,66 and older,4th Quintile,No,0.76358,435,572,0.72873,0.79843
2010,66 and older,5th Quintile,Yes,0.49884,236,465,0.45335,0.54434
2010,66 and older,5th Quintile,No,0.50116,229,465,0.45566,0.54665
2011,17-29 y.,1st Quintile,Yes,0.10158,46,484,0.07464,0.12852
2011,17-29 y.,1st Quintile,No,0.89842,438,484,0.87148,0.92536
2011,17-29 y.,2nd Quintile,Yes,0.10391,45,409,0.07430,0.13352
2011,17-29 y.,2nd Quintile,No,0.89609,364,409,0.86648,0.92570
2011,17-29 y.,3rd Quintile,Yes,0.13629,69,452,0.10463,0.16796
2011,17-29 y.,3rd Quintile,No,0.86371,383,452,0.83204,0.89537
2011,17-29 y.,4th Quintile,Yes,0.26439,100,398,0.22101,0.30777
2011,17-29 y.,4th Quintile,No,0.73561,298,398,0.69223,0.77899
2011,17-29 y.,5th Quintile,Yes,0.26564,62,293,0.21498,0.31630
2011,17-29 y.,5th Quintile,No,0.73436,231,293,0.68370,0.78502
2011,30-45 y.,1st Quintile,Yes,0.08746,49,495,0.06254,0.11237
2011,30-45 y.,1st Quintile,No,0.91254,446,495,0.88763,0.93746
2011,30-45 y.,2nd Quintile,Yes,0.13958,101,610,0.11206,0.16711
2011,30-45 y.,2nd Quintile,No,0.86042,509,610,0.83289,0.88794
2011,30-45 y.,3rd Quintile,Yes,0.21707,165,702,0.18655,0.24759
2011,30-45 y.,3rd Quintile,No,0.78293,537,702,0.75241,0.81345
2011,30-45 y.,4th Quintile,Yes,0.31901,265,741,0.28543,0.35259
2011,30-45 y.,4th Quintile,No,0.68099,476,741,0.64741,0.71457
2011,30-45 y.,5th Quintile,Yes,0.41251,244,615,0.37357,0.45145
2011,30-45 y.,5th Quintile,No,0.58749,371,615,0.54855,0.62643
2011,46-65 y.,1st Quintile,Yes,0.07096,64,719,0.05218,0.08974
2011,46-65 y.,1st Quintile,No,0.92904,655,719,0.91026,0.94782
2011,46-65 y.,2nd Quintile,Yes,0.13695,111,708,0.11161,0.16229
2011,46-65 y.,2nd Quintile,No,0.86305,597,708,0.83771,0.88839
2011,46-65 y.,3rd Quintile,Yes,0.21579,198,937,0.18944,0.24214
2011,46-65 y.,3rd Quintile,No,0.78421,739,937,0.75786,0.81056
2011,46-65 y.,4th Quintile,Yes,0.26712,305,1111,0.24109,0.29315
2011,46-65 y.,4th Quintile,No,0.73288,806,1111,0.70685,0.75891
2011,46-65 y.,5th Quintile,Yes,0.41644,531,1284,0.38946,0.44341
2011,46-65 y.,5th Quintile,No,0.58356,753,1284,0.55659,0.61054
2011,66 and older,1st Quintile,Yes,0.05286,34,690,0.03615,0.06957
2011,66 and older,1st Quintile,No,0.94714,656,690,0.93043,0.96385
2011,66 and older,2nd Quintile,Yes,0.12697,101,881,0.10498,0.14897
2011,66 and older,2nd Quintile,No,0.87303,780,881,0.85103,0.89502
2011,66 and older,3rd Quintile,Yes,0.22921,171,758,0.19926,0.25915
2011,66 and older,3rd Quintile,No,0.77079,587,758,0.74085,0.80074
2011,66 and older,4th Quintile,Yes,0.29416,126,463,0.25261,0.33571
2011,66 and older,4th Quintile,No,0.70584,337,463,0.66429,0.74739
2011,66 and older,5th Quintile,Yes,0.46233,207,444,0.41590,0.50875
2011,66 and older,5th Quintile,No,0.53767,237,444,0.49125,0.58410
2012,17-29 y.,1st Quintile,Yes,0.07086,79,1157,0.05607,0.08566
2012,17-29 y.,1st Quintile,No,0.92914,1078,1157,0.91434,0.94393
2012,17-29 y.,2nd Quintile,Yes,0.12977,86,708,0.10500,0.15454
2012,17-29 y.,2nd Quintile,No,0.87023,622,708,0.84546,0.89500
2012,17-29 y.,3rd Quintile,Yes,0.16143,105,627,0.13261,0.19025
2012,17-29 y.,3rd Quintile,No,0.83857,522,627,0.80975,0.86739
2012,17-29 y.,4th Quintile,Yes,0.22522,111,517,0.18918,0.26126
2012,17-29 y.,4th Quintile,No,0.77478,406,517,0.73874,0.81082
2012,17-29 y.,5th Quintile,Yes,0.23184,76,320,0.18553,0.27815
2012,17-29 y.,5th Quintile,No,0.76816,244,320,0.72185,0.81447
2012,30-45 y.,1st Quintile,Yes,0.06914,164,1917,0.05778,0.08050
2012,30-45 y.,1st Quintile,No,0.93086,1753,1917,0.91950,0.94222
2012,30-45 y.,2nd Quintile,Yes,0.13384,328,1749,0.11787,0.14980
2012,30-45 y.,2nd Quintile,No,0.86616,1421,1749,0.85020,0.88213
2012,30-45 y.,3rd Quintile,Yes,0.27801,424,1541,0.25564,0.30039
2012,30-45 y.,3rd Quintile,No,0.72199,1117,1541,0.69961,0.74436
2012,30-45 y.,4th Quintile,Yes,0.35062,472,1331,0.32498,0.37627
2012,30-45 y.,4th Quintile,No,0.64938,859,1331,0.62373,0.67502
2012,30-45 y.,5th Quintile,Yes,0.42797,392,960,0.39665,0.45928
2012,30-45 y.,5th Quintile,No,0.57203,568,960,0.54072,0.60335
2012,46-65 y.,1st Quintile,Yes,0.08512,142,1360,0.07029,0.09996
2012,46-65 y.,1st Quintile,No,0.91488,1218,1360,0.90004,0.92971
2012,46-65 y.,2nd Quintile,Yes,0.14588,244,1195,0.12585,0.16590
2012,46-65 y.,2nd Quintile,No,0.85412,951,1195,0.83410,0.87415
2012,46-65 y.,3rd Quintile,Yes,0.22780,364,1391,0.20575,0.24985
2012,46-65 y.,3rd Quintile,No,0.77220,1027,1391,0.75015,0.79425
2012,46-65 y.,4th Quintile,Yes,0.29300,442,1494,0.26991,0.31609
2012,46-65 y.,4th Quintile,No,0.70700,1052,1494,0.68391,0.73009
2012,46-65 y.,5th Quintile,Yes,0.40074,664,1607,0.37677,0.42470
2012,46-65 y.,5th Quintile,No,0.59926,943,1607,0.57530,0.62323
2012,66 and older,1st Quintile,Yes,0.08787,65,765,0.06779,0.10794
2012,66 and older,1st Quintile,No,0.91213,700,765,0.89206,0.93221
2012,66 and older,2nd Quintile,Yes,0.13413,140,1095,0.11393,0.15432
2012,66 and older,2nd Quintile,No,0.86587,955,1095,0.84568,0.88607
2012,66 and older,3rd Quintile,Yes,0.18070,156,875,0.15519,0.20621
2012,66 and older,3rd Quintile,No,0.81930,719,875,0.79379,0.84481
2012,66 and older,4th Quintile,Yes,0.28462,189,673,0.25050,0.31874
2012,66 and older,4th Quintile,No,0.71538,484,673,0.68126,0.74950
2012,66 and older,5th Quintile,Yes,0.46602,236,482,0.42144,0.51060
2012,66 and older,5th Quintile,No,0.53398,246,482,0.48940,0.57856
2013,17-29 y.,1st Quintile,Yes,0.13562,67,612,0.10847,0.16277
2013,17-29 y.,1st Quintile,No,0.86438,545,612,0.83723,0.89153
2013,17-29 y.,2nd Quintile,Yes,0.10016,50,454,0.07251,0.12780
2013,17-29 y.,2nd Quintile,No,0.89984,404,454,0.87220,0.92749
2013,17-29 y.,3rd Quintile,Yes,0.16388,91,437,0.12913,0.19862
2013,17-29 y.,3rd Quintile,No,0.83612,346,437,0.80138,0.87087
2013,17-29 y.,4th Quintile,Yes,0.19164,82,441,0.15486,0.22841
2013,17-29 y.,4th Quintile,No,0.80836,359,441,0.77159,0.84514
2013,17-29 y.,5th Quintile,Yes,0.29041,89,333,0.24158,0.33924
2013,17-29 y.,5th Quintile,No,0.70959,244,333,0.66076,0.75842
2013,30-45 y.,1st Quintile,Yes,0.09630,67,634,0.07332,0.11929
2013,30-45 y.,1st Quintile,No,0.90370,567,634,0.88071,0.92668
2013,30-45 y.,2nd Quintile,Yes,0.16746,127,744,0.14061,0.19431
2013,30-45 y.,2nd Quintile,No,0.83254,617,744,0.80569,0.85939
2013,30-45 y.,3rd Quintile,Yes,0.25654,204,731,0.22486,0.28822
2013,30-45 y.,3rd Quintile,No,0.74346,527,731,0.71178,0.77514
2013,30-45 y.,4th Quintile,Yes,0.37121,271,748,0.33657,0.40586
2013,30-45 y.,4th Quintile,No,0.62879,477,748,0.59414,0.66343
2013,30-45 y.,5th Quintile,Yes,0.40625,279,677,0.36922,0.44327
2013,30-45 y.,5th Quintile,No,0.59375,398,677,0.55673,0.63078
2013,46-65 y.,1st Quintile,Yes,0.07729,79,952,0.06031,0.09426
2013,46-65 y.,1st Quintile,No,0.92271,873,952,0.90574,0.93969
2013,46-65 y.,2nd Quintile,Yes,0.18344,179,924,0.15847,0.20841
2013,46-65 y.,2nd Quintile,No,0.81656,745,924,0.79159,0.84153
2013,46-65 y.,3rd Quintile,Yes,0.23657,302,1189,0.21241,0.26074
2013,46-65 y.,3rd Quintile,No,0.76343,887,1189,0.73926,0.78759
2013,46-65 y.,4th Quintile,Yes,0.35079,477,1413,0.32590,0.37569
2013,46-65 y.,4th Quintile,No,0.64921,936,1413,0.62431,0.67410
2013,46-65 y.,5th Quintile,Yes,0.42373,681,1607,0.39956,0.44790
2013,46-65 y.,5th Quintile,No,0.57627,926,1607,0.55210,0.60044
2013,66 and older,1st Quintile,Yes,0.08354,62,800,0.06435,0.10272
2013,66 and older,1st Quintile,No,0.91646,738,800,0.89728,0.93565
2013,66 and older,2nd Quintile,Yes,0.12883,144,1166,0.10960,0.14807
2013,66 and older,2nd Quintile,No,0.87117,1022,1166,0.85193,0.89040
2013,66 and older,3rd Quintile,Yes,0.24332,244,976,0.21639,0.27026
2013,66 and older,3rd Quintile,No,0.75668,732,976,0.72974,0.78361
2013,66 and older,4th Quintile,Yes,0.33402,217,689,0.29878,0.36926
2013,66 and older,4th Quintile,No,0.66598,472,689,0.63074,0.70122
2013,66 and older,5th Quintile,Yes,0.49332,274,535,0.45092,0.53573
2013,66 and older,5th Quintile,No,0.50668,261,535,0.46427,0.54908
2014,17-29 y.,1st Quintile,Yes,0.06694,91,1398,0.05383,0.08004
2014,17-29 y.,1st Quintile,No,0.93306,1307,1398,0.91996,0.94617
2014,17-29 y.,2nd Quintile,Yes,0.10709,86,830,0.08604,0.12814
2014,17-29 y.,2nd Quintile,No,0.89291,744,830,0.87186,0.91396
2014,17-29 y.,3rd Quintile,Yes,0.17698,106,703,0.14875,0.20522
2014,17-29 y.,3rd Quintile,No,0.82302,597,703,0.79478,0.85125
2014,17-29 y.,4th Quintile,Yes,0.21202,122,647,0.18050,0.24354
2014,17-29 y.,4th Quintile,No,0.78798,525,647,0.75646,0.81950
2014,17-29 y.,5th Quintile,Yes,0.23943,93,386,0.19680,0.28205
2014,17-29 y.,5th Quintile,No,0.76057,293,386,0.71795,0.80320
2014,30-45 y.,1st Quintile,Yes,0.08756,157,1872,0.07476,0.10037
2014,30-45 y.,1st Quintile,No,0.91244,1715,1872,0.89963,0.92524
2014,30-45 y.,2nd Quintile,Yes,0.17405,315,1839,0.15672,0.19139
2014,30-45 y.,2nd Quintile,No,0.82595,1524,1839,0.80861,0.84328
2014,30-45 y.,3rd Quintile,Yes,0.30436,434,1580,0.28167,0.32706
2014,30-45 y.,3rd Quintile,No,0.69564,1146,1580,0.67294,0.71833
2014,30-45 y.,4th Quintile,Yes,0.35248,469,1339,0.32688,0.37808
2014,30-45 y.,4th Quintile,No,0.64752,870,1339,0.62192,0.67312
2014,30-45 y.,5th Quintile,Yes,0.44457,423,1029,0.41419,0.47494
2014,30-45 y.,5th Quintile,No,0.55543,606,1029,0.52506,0.58581
2014,46-65 y.,1st Quintile,Yes,0.08982,151,1615,0.07587,0.10377
2014,46-65 y.,1st Quintile,No,0.91018,1464,1615,0.89623,0.92413
2014,46-65 y.,2nd Quintile,Yes,0.16027,233,1426,0.14122,0.17932
2014,46-65 y.,2nd Quintile,No,0.83973,1193,1426,0.82068,0.85878
2014,46-65 y.,3rd Quintile,Yes,0.24226,382,1481,0.22043,0.26409
2014,46-65 y.,3rd Quintile,No,0.75774,1099,1481,0.73591,0.77957
2014,46-65 y.,4th Quintile,Yes,0.34455,584,1716,0.32205,0.36704
2014,46-65 y.,4th Quintile,No,0.65545,1132,1716,0.63296,0.67795
2014,46-65 y.,5th Quintile,Yes,0.43275,740,1666,0.40895,0.45655
2014,46-65 y.,5th Quintile,No,0.56725,926,1666,0.54345,0.59105
2014,66 and older,1st Quintile,Yes,0.08095,66,797,0.06200,0.09990
2014,66 and older,1st Quintile,No,0.91905,731,797,0.90010,0.93800
2014,66 and older,2nd Quintile,Yes,0.15781,186,1203,0.13720,0.17842
2014,66 and older,2nd Quintile,No,0.84219,1017,1203,0.82158,0.86280
2014,66 and older,3rd Quintile,Yes,0.24825,255,1006,0.22154,0.27496
2014,66 and older,3rd Quintile,No,0.75175,751,1006,0.72504,0.77846
2014,66 and older,4th Quintile,Yes,0.35631,215,677,0.32021,0.39241
2014,66 and older,4th Quintile,No,0.64369,462,677,0.60759,0.67979
2014,66 and older,5th Quintile,Yes,0.48241,258,498,0.43848,0.52634
2014,66 and older,5th Quintile,No,0.51759,240,498,0.47366,0.56152
2016,17-29 y.,1st Quintile,Yes,0.06255,66,1204,0.04887,0.07623
2016,17-29 y.,1st Quintile,No,0.93745,1138,1204,0.92377,0.95113
2016,17-29 y.,2nd Quintile,Yes,0.09436,68,784,0.07388,0.11483
2016,17-29 y.,2nd Quintile,No,0.90564,716,784,0.88517,0.92612
2016,17-29 y.,3rd Quintile,Yes,0.08630,74,669,0.06500,0.10759
2016,17-29 y.,3rd Quintile,No,0.91370,595,669,0.89241,0.93500
2016,17-29 y.,4th Quintile,Yes,0.15429,87,501,0.12263,0.18595
2016,17-29 y.,4th Quintile,No,0.84571,414,501,0.81405,0.87737
2016,17-29 y.,5th Quintile,Yes,0.19380,72,352,0.15245,0.23516
2016,17-29 y.,5th Quintile,No,0.80620,280,352,0.76484,0.84755
2016,30-45 y.,1st Quintile,Yes,0.07674,97,1616,0.06376,0.08972
2016,30-45 y.,1st Quintile,No,0.92326,1519,1616,0.91028,0.93624
2016,30-45 y.,2nd Quintile,Yes,0.14927,256,1522,0.13136,0.16718
2016,30-45 y.,2nd Quintile,No,0.85073,1266,1522,0.83282,0.86864
2016,30-45 y.,3rd Quintile,Yes,0.27165,316,1273,0.24720,0.29609
2016,30-45 y.,3rd Quintile,No,0.72835,957,1273,0.70391,0.75280
2016,30-45 y.,4th Quintile,Yes,0.34529,373,1193,0.31829,0.37228
2016,30-45 y.,4th Quintile,No,0.65471,820,1193,0.62772,0.68171
2016,30-45 y.,5th Quintile,Yes,0.42065,334,818,0.38680,0.45450
2016,30-45 y.,5th Quintile,No,0.57935,484,818,0.54550,0.61320
2016,46-65 y.,1st Quintile,Yes,0.08339,98,1377,0.06878,0.09800
2016,46-65 y.,1st Quintile,No,0.91661,1279,1377,0.90200,0.93122
2016,46-65 y.,2nd Quintile,Yes,0.11905,208,1429,0.10226,0.13585
2016,46-65 y.,2nd Quintile,No,0.88095,1221,1429,0.86415,0.89774
2016,46-65 y.,3rd Quintile,Yes,0.21845,348,1409,0.19686,0.24003
2016,46-65 y.,3rd Quintile,No,0.78155,1061,1409,0.75997,0.80314
2016,46-65 y.,4th Quintile,Yes,0.35162,518,1551,0.32785,0.37539
2016,46-65 y.,4th Quintile,No,0.64838,1033,1551,0.62461,0.67215
2016,46-65 y.,5th Quintile,Yes,0.41280,629,1580,0.38852,0.43709
2016,46-65 y.,5th Quintile,No,0.58720,951,1580,0.56291,0.61148
2016,66 and older,1st Quintile,Yes,0.08107,46,682,0.06057,0.10157
2016,66 and older,1st Quintile,No,0.91893,636,682,0.89843,0.93943
2016,66 and older,2nd Quintile,Yes,0.13904,148,1161,0.11912,0.15895
2016,66 and older,2nd Quintile,No,0.86096,1013,1161,0.84105,0.88088
2016,66 and older,3rd Quintile,Yes,0.19730,183,924,0.17162,0.22297
2016,66 and older,3rd Quintile,No,0.80270,741,924,0.77703,0.82838
2016,66 and older,4th Quintile,Yes,0.27862,192,659,0.24436,0.31288
2016,66 and older,4th Quintile,No,0.72138,467,659,0.68712,0.75564
2016,66 and older,5th Quintile,Yes,0.42704,231,495,0.38342,0.47066
2016,66 and older,5th Quintile,No,0.57296,264,495,0.52934,0.61658
2018,17-29 y.,1st Quintile,Yes,0.06647,69,1163,0.05215,0.08080
2018,17-29 y.,1st Quintile,No,0.93353,1094,1163,0.91920,0.94785
2018,17-29 y.,2nd Quintile,Yes,0.11479,72,844,0.09327,0.13631
2018,17-29 y.,2nd Quintile,No,0.88521,772,844,0.86369,0.90673
2018,17-29 y.,3rd Quintile,Yes,0.16531,100,697,0.13772,0.19291
2018,17-29 y.,3rd Quintile,No,0.83469,597,697,0.80709,0.86228
2018,17-29 y.,4th Quintile,Yes,0.20631,112,564,0.17289,0.23974
2018,17-29 y.,4th Quintile,No,0.79369,452,564,0.76026,0.82711
2018,17-29 y.,5th Quintile,Yes,0.24255,82,384,0.19962,0.28548
2018,17-29 y.,5th Quintile,No,0.75745,302,384,0.71452,0.80038
2018,30-45 y.,1st Quintile,Yes,0.07332,71,1324,0.05927,0.08736
2018,30-45 y.,1st Quintile,No,0.92668,1253,1324,0.91264,0.94073
2018,30-45 y.,2nd Quintile,Yes,0.14942,227,1422,0.13089,0.16796
2018,30-45 y.,2nd Quintile,No,0.85058,1195,1422,0.83204,0.86911
2018,30-45 y.,3rd Quintile,Yes,0.24242,315,1206,0.21822,0.26661
2018,30-45 y.,3rd Quintile,No,0.75758,891,1206,0.73339,0.78178
2018,30-45 y.,4th Quintile,Yes,0.33093,354,1047,0.30241,0.35945
2018,30-45 y.,4th Quintile,No,0.66907,693,1047,0.64055,0.69759
2018,30-45 y.,5th Quintile,Yes,0.36915,314,821,0.33612,0.40218
2018,30-45 y.,5th Quintile,No,0.63085,507,821,0.59782,0.66388
2018,46-65 y.,1st Quintile,Yes,0.08791,113,1416,0.07316,0.10267
2018,46-65 y.,1st Quintile,No,0.91209,1303,1416,0.89733,0.92684
2018,46-65 y.,2nd Quintile,Yes,0.16409,280,1540,0.14558,0.18259
2018,46-65 y.,2nd Quintile,No,0.83591,1260,1540,0.81741,0.85442
2018,46-65 y.,3rd Quintile,Yes,0.27020,422,1533,0.24796,0.29244
2018,46-65 y.,3rd Quintile,No,0.72980,1111,1533,0.70756,0.75204
2018,46-65 y.,4th Quintile,Yes,0.29552,536,1742,0.27409,0.31695
2018,46-65 y.,4th Quintile,No,0.70448,1206,1742,0.68305,0.72591
2018,46-65 y.,5th Quintile,Yes,0.43364,728,1751,0.41042,0.45686
2018,46-65 y.,5th Quintile,No,0.56636,1023,1751,0.54314,0.58958
2018,66 and older,1st Quintile,Yes,0.10124,60,688,0.07868,0.12380
2018,66 and older,1st Quintile,No,0.89876,628,688,0.87620,0.92132
2018,66 and older,2nd Quintile,Yes,0.14062,156,1117,0.12023,0.16102
2018,66 and older,2nd Quintile,No,0.85938,961,1117,0.83898,0.87977
2018,66 and older,3rd Quintile,Yes,0.21095,197,957,0.18508,0.23681
2018,66 and older,3rd Quintile,No,0.78905,760,957,0.76319,0.81492
2018,66 and older,4th Quintile,Yes,0.29806,193,631,0.26234,0.33377
2018,66 and older,4th Quintile,No,0.70194,438,631,0.66623,0.73766
2018,66 and older,5th Quintile,Yes,0.46288,242,500,0.41913,0.50663
2018,66 and older,5th Quintile,No,0.53712,258,500,0.49337,0.58087
2020,17-29 y.,1st Quintile,Yes,0.05848,54,989,0.04385,0.07311
2020,17-29 y.,1st Quintile,No,0.94152,935,989,0.92689,0.95615
2020,17-29 y.,2nd Quintile,Yes,0.10215,65,742,0.08034,0.12395
2020,17-29 y.,2nd Quintile,No,0.89785,677,742,0.87605,0.91966
2020,17-29 y.,3rd Quintile,Yes,0.14414,95,606,0.11615,0.17213
2020,17-29 y.,3rd Quintile,No,0.85586,511,606,0.82787,0.88385
2020,17-29 y.,4th Quintile,Yes,0.16106,96,533,0.12982,0.19229
2020,17-29 y.,4th Quintile,No,0.83894,437,533,0.80771,0.87018
2020,17-29 y.,5th Quintile,Yes,0.17245,95,385,0.13467,0.21024
2020,17-29 y.,5th Quintile,No,0.82755,290,385,0.78976,0.86533
2020,30-45 y.,1st Quintile,Yes,0.08270,82,1107,0.06647,0.09893
2020,30-45 y.,1st Quintile,No,0.91730,1025,1107,0.90107,0.93353
2020,30-45 y.,2nd Quintile,Yes,0.18071,196,1177,0.15872,0.20270
2020,30-45 y.,2nd Quintile,No,0.81929,981,1177,0.79730,0.84128
2020,30-45 y.,3rd Quintile,Yes,0.24014,266,984,0.21344,0.26685
2020,30-45 y.,3rd Quintile,No,0.75986,718,984,0.73315,0.78656
2020,30-45 y.,4th Quintile,Yes,0.30886,305,932,0.27918,0.33854
2020,30-45 y.,4th Quintile,No,0.69114,627,932,0.66146,0.72082
2020,30-45 y.,5th Quintile,Yes,0.37488,344,842,0.34217,0.40760
2020,30-45 y.,5th Quintile,No,0.62512,498,842,0.59240,0.65783
2020,46-65 y.,1st Quintile,Yes,0.07516,108,1249,0.06053,0.08978
2020,46-65 y.,1st Quintile,No,0.92484,1141,1249,0.91022,0.93947
2020,46-65 y.,2nd Quintile,Yes,0.21545,286,1417,0.19404,0.23687
2020,46-65 y.,2nd Quintile,No,0.78455,1131,1417,0.76313,0.80596
2020,46-65 y.,3rd Quintile,Yes,0.28144,409,1456,0.25833,0.30454
2020,46-65 y.,3rd Quintile,No,0.71856,1047,1456,0.69546,0.74167
2020,46-65 y.,4th Quintile,Yes,0.34087,577,1669,0.31812,0.36362
2020,46-65 y.,4th Quintile,No,0.65913,1092,1669,0.63638,0.68188
2020,46-65 y.,5th Quintile,Yes,0.42261,897,2058,0.40126,0.44396
2020,46-65 y.,5th Quintile,No,0.57739,1161,2058,0.55604,0.59874
2020,66 and older,1st Quintile,Yes,0.11401,71,753,0.09129,0.13673
2020,66 and older,1st Quintile,No,0.88599,682,753,0.86327,0.90871
2020,66 and older,2nd Quintile,Yes,0.14082,176,1133,0.12056,0.16109
2020,66 and older,2nd Quintile,No,0.85918,957,1133,0.83891,0.87944
2020,66 and older,3rd Quintile,Yes,0.24995,214,822,0.22033,0.27956
2020,66 and older,3rd Quintile,No,0.75005,608,822,0.72044,0.77967
2020,66 and older,4th Quintile,Yes,0.28570,199,641,0.25070,0.32070
2020,66 and older,4th Quintile,No,0.71430,442,641,0.67930,0.74930
2020,66 and older,5th Quintile,Yes,0.38413,237,525,0.34249,0.42578
2020,66 and older,5th Quintile,No,0.61587,288,525,0.57422,0.65751
2022,17-29 y.,1st Quintile,Yes,0.07665,48,736,0.05741,0.09588
2022,17-29 y.,1st Quintile,No,0.92335,688,736,0.90412,0.94259
2022,17-29 y.,2nd Quintile,Yes,0.15683,62,468,0.12385,0.18981
2022,17-29 y.,2nd Quintile,No,0.84317,406,468,0.81019,0.87615
2022,17-29 y.,3rd Quintile,Yes,0.13903,57,373,0.10387,0.17419
2022,17-29 y.,3rd Quintile,No,0.86097,316,373,0.82581,0.89613
2022,17-29 y.,4th Quintile,Yes,0.23736,69,319,0.19060,0.28412
2022,17-29 y.,4th Quintile,No,0.76264,250,319,0.71588,0.80940
2022,17-29 y.,5th Quintile,Yes,0.29510,59,231,0.23616,0.35404
2022,17-29 y.,5th Quintile,No,0.70490,172,231,0.64596,0.76384
2022,30-45 y.,1st Quintile,Yes,0.08544,63,667,0.06421,0.10667
2022,30-45 y.,1st Quintile,No,0.91456,604,667,0.89333,0.93579
2022,30-45 y.,2nd Quintile,Yes,0.24714,141,712,0.21544,0.27885
2022,30-45 y.,2nd Quintile,No,0.75286,571,712,0.72115,0.78456
2022,30-45 y.,3rd Quintile,Yes,0.26931,189,667,0.23562,0.30300
2022,30-45 y.,3rd Quintile,No,0.73069,478,667,0.69700,0.76438
2022,30-45 y.,4th Quintile,Yes,0.37730,232,655,0.34015,0.41445
2022,30-45 y.,4th Quintile,No,0.62270,423,655,0.58555,0.65985
2022,30-45 y.,5th Quintile,Yes,0.35455,191,512,0.31307,0.39603
2022,30-45 y.,5th Quintile,No,0.64545,321,512,0.60397,0.68693
2022,46-65 y.,1st Quintile,Yes,0.13499,98,807,0.11140,0.15859
2022,46-65 y.,1st Quintile,No,0.86501,709,807,0.84141,0.88860
2022,46-65 y.,2nd Quintile,Yes,0.19627,206,910,0.17045,0.22208
2022,46-65 y.,2nd Quintile,No,0.80373,704,910,0.77792,0.82955
2022,46-65 y.,3rd Quintile,Yes,0.27763,297,950,0.24913,0.30612
