year,pgisced97,sex,ple0098_v5,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,Second Stage of Tertiary Education,female,No,0.48304,1586,2331,0.46275,0.50333
2016,Pre-primary Level,male,No,0.35741,115,115,0.26944,0.44538
2016,Pre-primary Level,female,No,0.36199,141,141,0.28238,0.44160
2016,Primary Level,male,No,0.78530,161,161,0.72167,0.84893
2016,Primary Level,female,No,0.88604,220,220,0.84395,0.92812
2016,Lower Secondary Level,male,Yes,0.06458,59,957,0.04900,0.08017
2016,Lower Secondary Level,male,No,0.85788,898,957,0.83575,0.88002
2016,Lower Secondary Level,female,Yes,0.09615,142,1522,0.08134,0.11097
2016,Lower Secondary Level,female,No,0.83492,1380,1522,0.81626,0.85358
2016,Upper Secondary Level,male,Yes,0.16401,787,4467,0.15315,0.17487
2016,Upper Secondary Level,male,No,0.72924,3680,4467,0.71621,0.74228
2016,Upper Secondary Level,female,Yes,0.22175,1274,5724,0.21098,0.23251
2016,Upper Secondary Level,female,No,0.71745,4450,5724,0.70578,0.72911
2016,Post-secondary Non-tertiary Level,male,Yes,0.18038,140,693,0.15173,0.20903
2016,Post-secondary Non-tertiary Level,male,No,0.73251,553,693,0.69953,0.76549
2016,Post-secondary Non-tertiary Level,female,Yes,0.31396,344,1219,0.28790,0.34003
2016,Post-secondary Non-tertiary Level,female,No,0.64809,875,1219,0.62127,0.67491
2016,First Stage of Tertiary Education,male,Yes,0.19629,177,705,0.16695,0.22563
2016,First Stage of Tertiary Education,male,No,0.61404,528,705,0.57808,0.65000
2016,First Stage of Tertiary Education,female,Yes,0.26014,153,482,0.22093,0.29934
2016,First Stage of Tertiary Education,female,No,0.63172,329,482,0.58862,0.67483
2016,Second Stage of Tertiary Education,male,Yes,0.20335,536,1968,0.18556,0.22114
2016,Second Stage of Tertiary Education,male,No,0.45343,1432,1968,0.43143,0.47543
2016,Second Stage of Tertiary Education,female,Yes,0.21920,645,2239,0.20206,0.23634
2016,Second Stage of Tertiary Education,female,No,0.51655,1594,2239,0.49584,0.53725
2018,Pre-primary Level,male,No,0.36297,120,120,0.27657,0.44936
2018,Pre-primary Level,female,No,0.42795,147,147,0.34769,0.50821
2018,Primary Level,male,No,0.75835,193,193,0.69780,0.81890
2018,Primary Level,female,No,0.85107,268,268,0.80836,0.89377
2018,Lower Secondary Level,male,Yes,0.07012,78,1026,0.05448,0.08575
2018,Lower Secondary Level,male,No,0.84813,948,1026,0.82616,0.87010
2018,Lower Secondary Level,female,Yes,0.10930,145,1575,0.09389,0.12472
2018,Lower Secondary Level,female,No,0.82663,1430,1575,0.80793,0.84534
2018,Upper Secondary Level,male,Yes,0.17553,874,4709,0.16466,0.18639
2018,Upper Secondary Level,male,No,0.72305,3835,4709,0.71027,0.73583
2018,Upper Secondary Level,female,Yes,0.22490,1366,5987,0.21433,0.23548
2018,Upper Secondary Level,female,No,0.71287,4621,5987,0.70141,0.72433
2018,Post-secondary Non-tertiary Level,male,Yes,0.21960,170,731,0.18957,0.24964
2018,Post-secondary Non-tertiary Level,male,No,0.67796,561,731,0.64406,0.71186
2018,Post-secondary Non-tertiary Level,female,Yes,0.28833,361,1282,0.26352,0.31314
2018,Post-secondary Non-tertiary Level,female,No,0.66751,921,1282,0.64171,0.69331
2018,First Stage of Tertiary Education,male,Yes,0.22523,194,717,0.19463,0.25582
2018,First Stage of Tertiary Education,male,No,0.57774,523,717,0.54156,0.61391
2018,First Stage of Tertiary Education,female,Yes,0.26616,170,506,0.22762,0.30471
2018,First Stage of Tertiary Education,female,No,0.62257,336,506,0.58029,0.66485
2018,Second Stage of Tertiary Education,male,Yes,0.21127,618,2172,0.19410,0.22844
2018,Second Stage of Tertiary Education,male,No,0.46785,1554,2172,0.44686,0.48884
2018,Second Stage of Tertiary Education,female,Yes,0.21872,726,2426,0.20226,0.23517
2018,Second Stage of Tertiary Education,female,No,0.52347,1700,2426,0.50359,0.54335
2020,Pre-primary Level,male,No,0.37618,142,142,0.29622,0.45614
2020,Pre-primary Level,female,No,0.31743,123,123,0.23483,0.40003
2020,Primary Level,male,No,0.72077,227,227,0.66228,0.77926
2020,Primary Level,female,No,0.83852,249,249,0.79273,0.88432
2020,Lower Secondary Level,male,Yes,0.09118,86,998,0.07331,0.10905
2020,Lower Secondary Level,male,No,0.81561,912,998,0.79154,0.83968
2020,Lower Secondary Level,female,Yes,0.11410,139,1376,0.09729,0.13090
2020,Lower Secondary Level,female,No,0.81508,1237,1376,0.79456,0.83560
2020,Upper Secondary Level,male,Yes,0.17313,800,4341,0.16187,0.18438
2020,Upper Secondary Level,male,No,0.72376,3541,4341,0.71046,0.73706
2020,Upper Secondary Level,female,Yes,0.22440,1288,5461,0.21333,0.23547
2020,Upper Secondary Level,female,No,0.71620,4173,5461,0.70424,0.72815
2020,Post-secondary Non-tertiary Level,male,Yes,0.23467,195,784,0.20499,0.26435
2020,Post-secondary Non-tertiary Level,male,No,0.66679,589,784,0.63377,0.69980
2020,Post-secondary Non-tertiary Level,female,Yes,0.29046,391,1309,0.26586,0.31506
2020,Post-secondary Non-tertiary Level,female,No,0.66850,918,1309,0.64298,0.69401
2020,First Stage of Tertiary Education,male,Yes,0.20081,194,676,0.17059,0.23103
2020,First Stage of Tertiary Education,male,No,0.59888,482,676,0.56191,0.63586
2020,First Stage of Tertiary Education,female,Yes,0.28295,161,470,0.24218,0.32372
2020,First Stage of Tertiary Education,female,No,0.60928,309,470,0.56512,0.65343
2020,Second Stage of Tertiary Education,male,Yes,0.21618,712,2499,0.20004,0.23232
2020,Second Stage of Tertiary Education,male,No,0.47217,1787,2499,0.45259,0.49175
2020,Second Stage of Tertiary Education,female,Yes,0.23483,794,2647,0.21868,0.25098
2020,Second Stage of Tertiary Education,female,No,0.50750,1853,2647,0.48845,0.52655
2022,Pre-primary Level,male,No,0.42819,102,102,0.33169,0.52469
2022,Pre-primary Level,female,No,0.47409,129,129,0.38758,0.56059
2022,Primary Level,male,No,0.62458,138,138,0.54350,0.70567
2022,Primary Level,female,No,0.68623,127,127,0.60520,0.76725
2022,Lower Secondary Level,male,Yes,0.08233,65,636,0.06095,0.10371
2022,Lower Secondary Level,male,No,0.80740,571,636,0.77673,0.83808
2022,Lower Secondary Level,female,Yes,0.13643,116,849,0.11333,0.15954
2022,Lower Secondary Level,female,No,0.79984,733,849,0.77291,0.82677
2022,Upper Secondary Level,male,Yes,0.20093,740,3512,0.18768,0.21418
2022,Upper Secondary Level,male,No,0.67177,2772,3512,0.65624,0.68730
2022,Upper Secondary Level,female,Yes,0.24958,1186,4557,0.23702,0.26215
2022,Upper Secondary Level,female,No,0.68005,3371,4557,0.66651,0.69360
2022,Post-secondary Non-tertiary Level,male,Yes,0.27125,216,752,0.23945,0.30305
2022,Post-secondary Non-tertiary Level,male,No,0.65523,536,752,0.62124,0.68923
2022,Post-secondary Non-tertiary Level,female,Yes,0.32051,406,1258,0.29471,0.34631
2022,Post-secondary Non-tertiary Level,female,No,0.64401,852,1258,0.61754,0.67048
2022,First Stage of Tertiary Education,male,Yes,0.19697,185,662,0.16665,0.22729
2022,First Stage of Tertiary Education,male,No,0.59958,477,662,0.56222,0.63693
2022,First Stage of Tertiary Education,female,Yes,0.24651,145,415,0.20500,0.28803
2022,First Stage of Tertiary Education,female,No,0.60969,270,415,0.56270,0.65668
2022,Second Stage of Tertiary Education,male,Yes,0.22553,860,3155,0.21094,0.24012
2022,Second Stage of Tertiary Education,male,No,0.47281,2295,3155,0.45539,0.49024
2022,Second Stage of Tertiary Education,female,Yes,0.23777,947,3224,0.22307,0.25247
2022,Second Stage of Tertiary Education,female,No,0.50638,2277,3224,0.48912,0.52364
