year,migback,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,No migration background,Regular Part-Time Employment,0.08712,2639,20168,0.08323,0.09102
2010,No migration background,Vocational Training,0.02127,411,20168,0.01928,0.02326
2010,No migration background,"Marginal, Irregular Part-Time Employment",0.04617,1233,20168,0.04327,0.04907
2010,No migration background,Not Employed,0.37494,8247,20168,0.36826,0.38163
2010,Direct migration background,Full-Time Employment,0.30471,980,2929,0.28804,0.32138
2010,Direct migration background,Regular Part-Time Employment,0.11323,313,2929,0.10175,0.12471
2010,Direct migration background,"Marginal, Irregular Part-Time Employment",0.07388,201,2929,0.06441,0.08336
2010,Direct migration background,Not Employed,0.46792,1435,2929,0.44985,0.48600
2010,Indirect migration background,Full-Time Employment,0.18656,395,1176,0.16428,0.20883
2010,Indirect migration background,Regular Part-Time Employment,0.04304,100,1176,0.03143,0.05464
2010,Indirect migration background,Vocational Training,0.04147,69,1176,0.03007,0.05287
2010,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.04135,99,1176,0.02997,0.05273
2010,Indirect migration background,Not Employed,0.17433,513,1176,0.15264,0.19603
2011,No migration background,Full-Time Employment,0.34304,9184,24185,0.33706,0.34903
2011,No migration background,Regular Part-Time Employment,0.08631,3365,24185,0.08277,0.08985
2011,No migration background,Vocational Training,0.01934,478,24185,0.01761,0.02108
2011,No migration background,"Marginal, Irregular Part-Time Employment",0.04144,1345,24185,0.03893,0.04395
2011,No migration background,Not Employed,0.37294,9813,24185,0.36684,0.37903
2011,Direct migration background,Full-Time Employment,0.33936,1154,3323,0.32326,0.35546
2011,Direct migration background,Regular Part-Time Employment,0.10920,411,3323,0.09860,0.11981
2011,Direct migration background,Vocational Training,0.01201,38,3323,0.00830,0.01571
2011,Direct migration background,"Marginal, Irregular Part-Time Employment",0.06565,223,3323,0.05723,0.07407
2011,Direct migration background,Not Employed,0.44729,1497,3323,0.43038,0.46420
2011,Indirect migration background,Full-Time Employment,0.19655,475,1355,0.17538,0.21772
2011,Indirect migration background,Regular Part-Time Employment,0.05098,162,1355,0.03927,0.06270
2011,Indirect migration background,Vocational Training,0.03283,76,1355,0.02334,0.04233
2011,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.04044,110,1355,0.02995,0.05094
2011,Indirect migration background,Not Employed,0.16585,532,1355,0.14604,0.18566
2012,No migration background,Full-Time Employment,0.33918,8862,23674,0.33315,0.34521
2012,No migration background,Regular Part-Time Employment,0.08821,3345,23674,0.08459,0.09182
2012,No migration background,Vocational Training,0.01800,482,23674,0.01630,0.01969
2012,No migration background,"Marginal, Irregular Part-Time Employment",0.04507,1422,23674,0.04243,0.04771
2012,No migration background,Not Employed,0.37391,9563,23674,0.36775,0.38008
2012,Direct migration background,Full-Time Employment,0.36220,1157,3152,0.34542,0.37899
2012,Direct migration background,Regular Part-Time Employment,0.11972,433,3152,0.10838,0.13105
2012,Direct migration background,Vocational Training,0.01291,49,3152,0.00897,0.01685
2012,Direct migration background,"Marginal, Irregular Part-Time Employment",0.06028,210,3152,0.05197,0.06859
2012,Direct migration background,Not Employed,0.41621,1303,3152,0.39900,0.43343
2012,Indirect migration background,Full-Time Employment,0.19924,468,1312,0.17761,0.22086
2012,Indirect migration background,Regular Part-Time Employment,0.05370,169,1312,0.04150,0.06590
2012,Indirect migration background,Vocational Training,0.03252,81,1312,0.02291,0.04212
2012,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.04163,119,1312,0.03082,0.05245
2012,Indirect migration background,Not Employed,0.16168,475,1312,0.14175,0.18161
2013,No migration background,Full-Time Employment,0.32984,8357,22479,0.32370,0.33599
2013,No migration background,Regular Part-Time Employment,0.09394,3328,22479,0.09012,0.09775
2013,No migration background,Vocational Training,0.01959,523,22479,0.01778,0.02140
2013,No migration background,"Marginal, Irregular Part-Time Employment",0.04678,1426,22479,0.04402,0.04954
2013,No migration background,Not Employed,0.37715,8845,22479,0.37082,0.38349
2013,Direct migration background,Full-Time Employment,0.37423,2545,6514,0.36247,0.38598
2013,Direct migration background,Regular Part-Time Employment,0.11917,886,6514,0.11130,0.12704
2013,Direct migration background,Vocational Training,0.01643,177,6514,0.01335,0.01952
2013,Direct migration background,"Marginal, Irregular Part-Time Employment",0.07384,509,6514,0.06749,0.08019
2013,Direct migration background,Not Employed,0.38478,2397,6514,0.37296,0.39659
2013,Indirect migration background,Full-Time Employment,0.19943,761,2161,0.18258,0.21628
2013,Indirect migration background,Regular Part-Time Employment,0.04907,242,2161,0.03996,0.05818
2013,Indirect migration background,Vocational Training,0.03832,192,2161,0.03022,0.04641
2013,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.03855,179,2161,0.03043,0.04667
2013,Indirect migration background,Not Employed,0.17207,787,2161,0.15615,0.18799
2014,No migration background,Full-Time Employment,0.32819,7557,20496,0.32176,0.33462
2014,No migration background,Regular Part-Time Employment,0.09857,2975,20496,0.09449,0.10265
2014,No migration background,Vocational Training,0.02028,503,20496,0.01835,0.02221
2014,No migration background,"Marginal, Irregular Part-Time Employment",0.04954,1346,20496,0.04657,0.05251
2014,No migration background,Not Employed,0.37124,8115,20496,0.36463,0.37786
2014,Direct migration background,Full-Time Employment,0.37045,2013,5272,0.35741,0.38349
2014,Direct migration background,Regular Part-Time Employment,0.11252,722,5272,0.10399,0.12105
2014,Direct migration background,Vocational Training,0.01335,113,5272,0.01025,0.01644
2014,Direct migration background,"Marginal, Irregular Part-Time Employment",0.08209,467,5272,0.07468,0.08950
2014,Direct migration background,Not Employed,0.39020,1957,5272,0.37703,0.40337
2014,Indirect migration background,Full-Time Employment,0.20401,656,1850,0.18564,0.22238
2014,Indirect migration background,Regular Part-Time Employment,0.05128,206,1850,0.04123,0.06133
2014,Indirect migration background,Vocational Training,0.04161,149,1850,0.03250,0.05071
2014,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.04380,172,1850,0.03447,0.05313
2014,Indirect migration background,Not Employed,0.17485,667,1850,0.15754,0.19216
2015,No migration background,Full-Time Employment,0.32704,7086,19531,0.32046,0.33362
2015,No migration background,Regular Part-Time Employment,0.10240,2905,19531,0.09815,0.10665
2015,No migration background,Vocational Training,0.01986,519,19531,0.01790,0.02182
2015,No migration background,"Marginal, Irregular Part-Time Employment",0.05040,1234,19531,0.04733,0.05347
2015,No migration background,Not Employed,0.36993,7787,19531,0.36316,0.37670
2015,Direct migration background,Full-Time Employment,0.37812,2401,6050,0.36590,0.39034
2015,Direct migration background,Regular Part-Time Employment,0.12916,847,6050,0.12071,0.13762
2015,Direct migration background,Vocational Training,0.01622,114,6050,0.01304,0.01940
2015,Direct migration background,"Marginal, Irregular Part-Time Employment",0.06733,459,6050,0.06101,0.07364
2015,Direct migration background,Not Employed,0.37436,2229,6050,0.36217,0.38656
2015,Indirect migration background,Full-Time Employment,0.21605,609,1727,0.19663,0.23546
2015,Indirect migration background,Regular Part-Time Employment,0.04439,199,1727,0.03467,0.05411
2015,Indirect migration background,Vocational Training,0.04304,147,1727,0.03347,0.05262
2015,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.03856,142,1727,0.02948,0.04765
2015,Indirect migration background,Not Employed,0.16662,630,1727,0.14904,0.18420
2016,No migration background,Full-Time Employment,0.33342,6592,18167,0.32656,0.34028
2016,No migration background,Regular Part-Time Employment,0.10464,2792,18167,0.10019,0.10910
2016,No migration background,Vocational Training,0.02007,486,18167,0.01803,0.02211
2016,No migration background,"Marginal, Irregular Part-Time Employment",0.04549,1051,18167,0.04246,0.04852
2016,No migration background,Not Employed,0.36330,7246,18167,0.35631,0.37030
2016,Direct migration background,Full-Time Employment,0.36638,2110,8137,0.35591,0.37685
2016,Direct migration background,Regular Part-Time Employment,0.12854,806,8137,0.12127,0.13582
2016,Direct migration background,Vocational Training,0.01193,176,8137,0.00957,0.01429
2016,Direct migration background,"Marginal, Irregular Part-Time Employment",0.07270,481,8137,0.06706,0.07834
2016,Direct migration background,Not Employed,0.37578,4564,8137,0.36525,0.38630
2016,Indirect migration background,Full-Time Employment,0.21689,549,1608,0.19674,0.23704
2016,Indirect migration background,Regular Part-Time Employment,0.05863,219,1608,0.04714,0.07011
2016,Indirect migration background,Vocational Training,0.04073,136,1608,0.03106,0.05039
2016,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.03330,135,1608,0.02453,0.04208
2016,Indirect migration background,Not Employed,0.18363,569,1608,0.16470,0.20256
2017,No migration background,Full-Time Employment,0.33703,7861,20490,0.33055,0.34350
2017,No migration background,Regular Part-Time Employment,0.10706,3225,20490,0.10283,0.11130
2017,No migration background,Vocational Training,0.01990,542,20490,0.01798,0.02181
2017,No migration background,"Marginal, Irregular Part-Time Employment",0.04719,1177,20490,0.04429,0.05010
2017,No migration background,Not Employed,0.35563,7685,20490,0.34907,0.36218
2017,Direct migration background,Full-Time Employment,0.35980,2147,8974,0.34987,0.36973
2017,Direct migration background,Regular Part-Time Employment,0.12008,866,8974,0.11336,0.12681
2017,Direct migration background,Vocational Training,0.01663,241,8974,0.01399,0.01928
2017,Direct migration background,"Marginal, Irregular Part-Time Employment",0.07411,489,8974,0.06869,0.07953
2017,Direct migration background,Not Employed,0.38073,5231,8974,0.37068,0.39078
2017,Indirect migration background,Full-Time Employment,0.21777,620,1754,0.19845,0.23709
2017,Indirect migration background,Regular Part-Time Employment,0.05926,242,1754,0.04821,0.07031
2017,Indirect migration background,Vocational Training,0.03671,124,1754,0.02791,0.04552
2017,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.04144,145,1754,0.03211,0.05077
2017,Indirect migration background,Not Employed,0.17138,623,1754,0.15374,0.18903
2018,No migration background,Full-Time Employment,0.33811,7402,19785,0.33152,0.34470
2018,No migration background,Regular Part-Time Employment,0.11278,3183,19785,0.10837,0.11719
2018,No migration background,Vocational Training,0.01841,519,19785,0.01654,0.02028
2018,No migration background,"Marginal, Irregular Part-Time Employment",0.04734,1118,19785,0.04438,0.05030
2018,No migration background,Not Employed,0.35275,7527,19785,0.34609,0.35941
2018,No migration background,Sheltered workshop (since 1998),0.00308,36,19785,0.00230,0.00385
2018,Direct migration background,Full-Time Employment,0.37848,2243,8335,0.36806,0.38889
2018,Direct migration background,Regular Part-Time Employment,0.12957,939,8335,0.12236,0.13678
2018,Direct migration background,Vocational Training,0.01393,246,8335,0.01141,0.01645
2018,Direct migration background,"Marginal, Irregular Part-Time Employment",0.06003,486,8335,0.05493,0.06513
2018,Direct migration background,Not Employed,0.36747,4421,8335,0.35712,0.37782
2018,Indirect migration background,Full-Time Employment,0.22949,608,1729,0.20966,0.24932
2018,Indirect migration background,Regular Part-Time Employment,0.06360,240,1729,0.05209,0.07511
2018,Indirect migration background,Vocational Training,0.04093,134,1729,0.03159,0.05027
2018,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.04473,159,1729,0.03499,0.05448
2018,Indirect migration background,Not Employed,0.15518,588,1729,0.13811,0.17225
2019,No migration background,Full-Time Employment,0.34018,8337,20482,0.33369,0.34666
2019,No migration background,Regular Part-Time Employment,0.11673,3296,20482,0.11234,0.12113
2019,No migration background,Vocational Training,0.01977,509,20482,0.01787,0.02168
2019,No migration background,"Marginal, Irregular Part-Time Employment",0.04238,1084,20482,0.03962,0.04513
2019,No migration background,Not Employed,0.34528,7224,20482,0.33877,0.35179
2019,No migration background,Sheltered workshop (since 1998),0.00245,32,20482,0.00177,0.00313
2019,Direct migration background,Full-Time Employment,0.37122,2200,7418,0.36023,0.38222
2019,Direct migration background,Regular Part-Time Employment,0.14129,893,7418,0.13336,0.14922
2019,Direct migration background,Vocational Training,0.01269,257,7418,0.01014,0.01524
2019,Direct migration background,"Marginal, Irregular Part-Time Employment",0.05671,424,7418,0.05145,0.06197
2019,Direct migration background,Not Employed,0.36999,3644,7418,0.35901,0.38098
2019,Indirect migration background,Full-Time Employment,0.22659,652,1654,0.20641,0.24677
2019,Indirect migration background,Regular Part-Time Employment,0.08144,252,1654,0.06826,0.09463
2019,Indirect migration background,Vocational Training,0.03361,110,1654,0.02492,0.04230
2019,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.02810,133,1654,0.02013,0.03606
2019,Indirect migration background,Not Employed,0.15502,507,1654,0.13757,0.17246
2020,No migration background,Full-Time Employment,0.33654,7446,18870,0.32979,0.34328
2020,No migration background,Regular Part-Time Employment,0.11945,3088,18870,0.11482,0.12408
2020,No migration background,Vocational Training,0.01922,455,18870,0.01726,0.02118
2020,No migration background,"Marginal, Irregular Part-Time Employment",0.04308,979,18870,0.04019,0.04598
2020,No migration background,Not Employed,0.34542,6902,18870,0.33863,0.35220
2020,Direct migration background,Full-Time Employment,0.38591,3581,9366,0.37605,0.39577
2020,Direct migration background,Regular Part-Time Employment,0.13992,1020,9366,0.13289,0.14695
2020,Direct migration background,Vocational Training,0.01462,411,9366,0.01219,0.01705
2020,Direct migration background,"Marginal, Irregular Part-Time Employment",0.03862,367,9366,0.03472,0.04252
2020,Direct migration background,Not Employed,0.37249,3987,9366,0.36270,0.38228
2020,Indirect migration background,Full-Time Employment,0.21954,641,1619,0.19937,0.23971
2020,Indirect migration background,Regular Part-Time Employment,0.06179,234,1619,0.05005,0.07352
2020,Indirect migration background,Vocational Training,0.04103,118,1619,0.03136,0.05069
2020,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.03314,121,1619,0.02442,0.04186
2020,Indirect migration background,Not Employed,0.15810,505,1619,0.14032,0.17588
2021,No migration background,Full-Time Employment,0.33965,5283,13364,0.33162,0.34768
2021,No migration background,Regular Part-Time Employment,0.11606,2184,13364,0.11063,0.12149
2021,No migration background,Vocational Training,0.01648,254,13364,0.01432,0.01864
2021,No migration background,"Marginal, Irregular Part-Time Employment",0.04118,654,13364,0.03781,0.04455
2021,No migration background,Not Employed,0.33886,4902,13364,0.33084,0.34689
2021,No migration background,In short-time work (since 2021),0.00542,87,13364,0.00418,0.00667
2021,Direct migration background,Full-Time Employment,0.38563,2021,5468,0.37273,0.39854
2021,Direct migration background,Regular Part-Time Employment,0.13702,656,5468,0.12791,0.14614
2021,Direct migration background,Vocational Training,0.01403,160,5468,0.01091,0.01714
2021,Direct migration background,"Marginal, Irregular Part-Time Employment",0.04827,146,5468,0.04259,0.05395
2021,Direct migration background,Not Employed,0.34518,2390,5468,0.33258,0.35778
2021,Direct migration background,In short-time work (since 2021),0.00927,95,5468,0.00673,0.01181
2021,Indirect migration background,Full-Time Employment,0.23466,400,978,0.20809,0.26124
2021,Indirect migration background,Regular Part-Time Employment,0.06649,149,978,0.05087,0.08211
2021,Indirect migration background,Vocational Training,0.01767,54,978,0.00941,0.02593
2021,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.03148,84,978,0.02053,0.04243
2021,Indirect migration background,Not Employed,0.13528,291,978,0.11383,0.15673
