year,bula_h,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Baden-Wuerttemberg,Vocational Training,0.02398,67,1730,0.01677,0.03119
1992,Baden-Wuerttemberg,Not Employed,0.31980,612,1730,0.29781,0.34178
1992,Bavaria,Full-Time Employment,0.36244,817,1640,0.33917,0.38571
1992,Bavaria,Regular Part-Time Employment,0.07596,146,1640,0.06313,0.08879
1992,Bavaria,Vocational Training,0.02426,59,1640,0.01681,0.03170
1992,Bavaria,"Marginal, Irregular Part-Time Employment",0.01511,31,1640,0.00920,0.02102
1992,Bavaria,Not Employed,0.34718,587,1640,0.32413,0.37022
1992,Berlin,Full-Time Employment,0.42991,316,567,0.38912,0.47069
1992,Berlin,Regular Part-Time Employment,0.03990,31,567,0.02378,0.05603
1992,Berlin,Not Employed,0.34121,220,567,0.30215,0.38027
1992,Brandenburg,Full-Time Employment,0.40442,358,614,0.36556,0.44327
1992,Brandenburg,Not Employed,0.35372,256,614,0.31587,0.39157
1992,Mecklenburg-Western Pomerania,Full-Time Employment,0.37460,217,378,0.32574,0.42346
1992,Mecklenburg-Western Pomerania,Not Employed,0.37326,161,378,0.32443,0.42208
1992,Saxony,Full-Time Employment,0.37022,596,1154,0.34234,0.39809
1992,Saxony,Regular Part-Time Employment,0.02393,41,1154,0.01510,0.03275
1992,Saxony,Vocational Training,0.02454,43,1154,0.01561,0.03347
1992,Saxony,Not Employed,0.39114,474,1154,0.36297,0.41931
1992,Saxony-Anhalt,Full-Time Employment,0.40712,413,741,0.37172,0.44252
1992,Saxony-Anhalt,Regular Part-Time Employment,0.03240,38,741,0.01964,0.04516
1992,Saxony-Anhalt,Not Employed,0.37618,290,741,0.34128,0.41108
1992,Thuringa,Full-Time Employment,0.36178,352,657,0.32501,0.39855
1992,Thuringa,Regular Part-Time Employment,0.03392,35,657,0.02007,0.04778
1992,Thuringa,Not Employed,0.37244,270,657,0.33544,0.40943
1993,Schleswig-Holstein,Full-Time Employment,0.31335,123,274,0.25832,0.36837
1993,Schleswig-Holstein,Regular Part-Time Employment,0.09788,35,274,0.06263,0.13313
1993,Schleswig-Holstein,Not Employed,0.36670,116,274,0.30953,0.42386
1993,Hamburg,Full-Time Employment,0.41415,67,129,0.32881,0.49948
1993,Hamburg,Not Employed,0.40878,62,129,0.32361,0.49394
1993,Lower Saxony,Full-Time Employment,0.34303,430,951,0.31284,0.37322
1993,Lower Saxony,Regular Part-Time Employment,0.07376,83,951,0.05714,0.09038
1993,Lower Saxony,Vocational Training,0.02501,37,951,0.01508,0.03494
1993,Lower Saxony,Not Employed,0.35875,401,951,0.32825,0.38925
1993,Bremen,Full-Time Employment,0.27097,34,85,0.17592,0.36602
1993,Bremen,Not Employed,0.58006,51,85,0.47452,0.68561
1993,North Rhine-Westphalia,Full-Time Employment,0.35351,1148,2500,0.33477,0.37225
1993,North Rhine-Westphalia,Regular Part-Time Employment,0.06477,201,2500,0.05512,0.07442
1993,North Rhine-Westphalia,Vocational Training,0.02241,87,2500,0.01661,0.02822
1993,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.01383,39,2500,0.00925,0.01841
1993,North Rhine-Westphalia,Not Employed,0.35861,1025,2500,0.33981,0.37741
1993,Hesse,Full-Time Employment,0.35088,441,915,0.31994,0.38182
1993,Hesse,Regular Part-Time Employment,0.07114,84,915,0.05447,0.08780
1993,Hesse,Vocational Training,0.02820,36,915,0.01747,0.03893
1993,Hesse,Not Employed,0.37877,354,915,0.34732,0.41022
1993,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.32276,266,602,0.28538,0.36013
1993,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.05905,45,602,0.04020,0.07789
1993,"Rhineland-Palatinate, Saarland",Not Employed,0.41292,291,602,0.37355,0.45228
1993,Baden-Wuerttemberg,Full-Time Employment,0.36716,882,1779,0.34476,0.38957
1993,Baden-Wuerttemberg,Regular Part-Time Employment,0.06570,139,1779,0.05419,0.07722
1993,Baden-Wuerttemberg,Vocational Training,0.02922,72,1779,0.02139,0.03705
1993,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.02349,43,1779,0.01645,0.03053
1993,Baden-Wuerttemberg,Not Employed,0.32378,643,1779,0.30203,0.34553
1993,Bavaria,Full-Time Employment,0.37180,806,1595,0.34807,0.39553
1993,Bavaria,Regular Part-Time Employment,0.07002,137,1595,0.05750,0.08255
1993,Bavaria,Vocational Training,0.02618,61,1595,0.01835,0.03402
1993,Bavaria,Not Employed,0.35105,591,1595,0.32762,0.37448
1993,Berlin,Full-Time Employment,0.41102,299,553,0.36997,0.45206
1993,Berlin,Regular Part-Time Employment,0.05490,39,553,0.03590,0.07390
1993,Berlin,Not Employed,0.33288,215,553,0.29357,0.37220
1993,Brandenburg,Full-Time Employment,0.38431,323,602,0.34542,0.42320
1993,Brandenburg,Vocational Training,0.03729,31,602,0.02214,0.05244
1993,Brandenburg,Not Employed,0.36538,248,602,0.32688,0.40388
1993,Mecklenburg-Western Pomerania,Full-Time Employment,0.32029,188,367,0.27249,0.36809
1993,Mecklenburg-Western Pomerania,Not Employed,0.40228,179,367,0.35205,0.45252
1993,Saxony,Full-Time Employment,0.36325,560,1115,0.33501,0.39149
1993,Saxony,Regular Part-Time Employment,0.02411,39,1115,0.01510,0.03311
1993,Saxony,Vocational Training,0.03093,54,1115,0.02076,0.04109
1993,Saxony,Not Employed,0.39998,462,1115,0.37121,0.42874
1993,Saxony-Anhalt,Full-Time Employment,0.37555,374,709,0.33988,0.41122
1993,Saxony-Anhalt,Regular Part-Time Employment,0.02646,31,709,0.01464,0.03829
1993,Saxony-Anhalt,Not Employed,0.40312,304,709,0.36698,0.43925
1993,Thuringa,Full-Time Employment,0.33762,320,628,0.30060,0.37463
1993,Thuringa,Vocational Training,0.04379,35,628,0.02777,0.05981
1993,Thuringa,Not Employed,0.38561,273,628,0.34751,0.42371
1994,Schleswig-Holstein,Full-Time Employment,0.31579,120,271,0.26034,0.37123
1994,Schleswig-Holstein,Regular Part-Time Employment,0.09239,34,271,0.05785,0.12693
1994,Schleswig-Holstein,Not Employed,0.35557,117,271,0.29847,0.41267
1994,Hamburg,Full-Time Employment,0.39514,62,124,0.30874,0.48154
1994,Hamburg,Not Employed,0.39136,62,124,0.30511,0.47761
1994,Lower Saxony,Full-Time Employment,0.33735,424,952,0.30730,0.36740
1994,Lower Saxony,Regular Part-Time Employment,0.07916,94,952,0.06200,0.09632
1994,Lower Saxony,Vocational Training,0.02460,34,952,0.01475,0.03444
1994,Lower Saxony,Not Employed,0.37261,400,952,0.34188,0.40334
1994,Bremen,Full-Time Employment,0.25725,31,82,0.16205,0.35244
1994,Bremen,Not Employed,0.58218,51,82,0.47477,0.68959
1994,North Rhine-Westphalia,Full-Time Employment,0.34625,1099,2448,0.32740,0.36511
1994,North Rhine-Westphalia,Regular Part-Time Employment,0.06284,178,2448,0.05322,0.07245
1994,North Rhine-Westphalia,Vocational Training,0.02279,78,2448,0.01688,0.02871
1994,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.01744,60,2448,0.01225,0.02263
1994,North Rhine-Westphalia,Not Employed,0.36442,1033,2448,0.34536,0.38349
1994,Hesse,Full-Time Employment,0.34623,435,874,0.31467,0.37779
1994,Hesse,Regular Part-Time Employment,0.05517,66,874,0.04002,0.07032
1994,Hesse,Not Employed,0.41193,373,874,0.37928,0.44458
1994,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.34089,269,600,0.30293,0.37885
1994,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.05590,45,600,0.03750,0.07430
1994,"Rhineland-Palatinate, Saarland",Not Employed,0.39362,286,600,0.35449,0.43274
1994,Baden-Wuerttemberg,Full-Time Employment,0.34671,817,1732,0.32429,0.36913
1994,Baden-Wuerttemberg,Regular Part-Time Employment,0.06423,130,1732,0.05268,0.07578
1994,Baden-Wuerttemberg,Vocational Training,0.01652,53,1732,0.01052,0.02252
1994,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.02197,39,1732,0.01506,0.02887
1994,Baden-Wuerttemberg,Not Employed,0.35979,693,1732,0.33718,0.38240
1994,Bavaria,Full-Time Employment,0.34597,754,1587,0.32255,0.36938
1994,Bavaria,Regular Part-Time Employment,0.06446,125,1587,0.05237,0.07654
1994,Bavaria,Vocational Training,0.01977,51,1587,0.01292,0.02662
1994,Bavaria,"Marginal, Irregular Part-Time Employment",0.02243,39,1587,0.01515,0.02972
1994,Bavaria,Not Employed,0.36872,618,1587,0.34498,0.39247
1994,Berlin,Full-Time Employment,0.39760,278,525,0.35570,0.43950
1994,Berlin,Regular Part-Time Employment,0.04191,33,525,0.02475,0.05907
1994,Berlin,Not Employed,0.35021,214,525,0.30937,0.39106
1994,Brandenburg,Full-Time Employment,0.38300,298,579,0.34336,0.42263
1994,Brandenburg,Vocational Training,0.04154,37,579,0.02527,0.05780
1994,Brandenburg,Not Employed,0.36431,244,579,0.32507,0.40354
1994,Mecklenburg-Western Pomerania,Full-Time Employment,0.32902,197,373,0.28127,0.37677
1994,Mecklenburg-Western Pomerania,Not Employed,0.39171,176,373,0.34211,0.44132
1994,Saxony,Full-Time Employment,0.35168,539,1120,0.32370,0.37966
1994,Saxony,Regular Part-Time Employment,0.02909,50,1120,0.01924,0.03894
1994,Saxony,Vocational Training,0.02372,43,1120,0.01480,0.03264
1994,Saxony,Not Employed,0.41707,488,1120,0.38818,0.44596
1994,Saxony-Anhalt,Full-Time Employment,0.37569,360,645,0.33828,0.41309
1994,Saxony-Anhalt,Not Employed,0.41462,285,645,0.37657,0.45267
1994,Thuringa,Full-Time Employment,0.31503,300,658,0.27951,0.35055
1994,Thuringa,Regular Part-Time Employment,0.04673,41,658,0.03059,0.06287
1994,Thuringa,Vocational Training,0.03890,40,658,0.02411,0.05369
1994,Thuringa,Not Employed,0.40069,277,658,0.36322,0.43816
1995,Schleswig-Holstein,Full-Time Employment,0.28998,116,269,0.23566,0.34431
1995,Schleswig-Holstein,Regular Part-Time Employment,0.08424,32,269,0.05098,0.11749
1995,Schleswig-Holstein,Not Employed,0.38413,121,269,0.32590,0.44236
1995,Hamburg,Full-Time Employment,0.34641,57,113,0.25829,0.43453
1995,Hamburg,Not Employed,0.37334,56,113,0.28376,0.46293
1995,Lower Saxony,Full-Time Employment,0.33312,454,987,0.30370,0.36254
1995,Lower Saxony,Regular Part-Time Employment,0.06498,91,987,0.04960,0.08037
1995,Lower Saxony,Not Employed,0.37412,442,987,0.34392,0.40433
1995,Bremen,Full-Time Employment,0.25005,33,86,0.15799,0.34211
1995,Bremen,Not Employed,0.62436,53,86,0.52140,0.72732
1995,North Rhine-Westphalia,Full-Time Employment,0.34623,1166,2582,0.32788,0.36459
1995,North Rhine-Westphalia,Regular Part-Time Employment,0.06523,199,2582,0.05570,0.07476
1995,North Rhine-Westphalia,Vocational Training,0.02258,87,2582,0.01685,0.02832
1995,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.02214,65,2582,0.01646,0.02781
1995,North Rhine-Westphalia,Not Employed,0.36265,1065,2582,0.34411,0.38120
1995,Hesse,Full-Time Employment,0.33224,429,896,0.30138,0.36310
1995,Hesse,Regular Part-Time Employment,0.06537,84,896,0.04918,0.08157
1995,Hesse,Not Employed,0.40881,383,896,0.37661,0.44102
1995,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.30937,293,673,0.27442,0.34432
1995,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.05912,56,673,0.04129,0.07696
1995,"Rhineland-Palatinate, Saarland",Not Employed,0.40362,324,673,0.36653,0.44072
1995,Baden-Wuerttemberg,Full-Time Employment,0.33691,833,1790,0.31501,0.35881
1995,Baden-Wuerttemberg,Regular Part-Time Employment,0.06047,132,1790,0.04942,0.07151
1995,Baden-Wuerttemberg,Vocational Training,0.02179,59,1790,0.01502,0.02855
1995,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.02973,58,1790,0.02186,0.03760
1995,Baden-Wuerttemberg,Not Employed,0.36012,708,1790,0.33788,0.38237
1995,Bavaria,Full-Time Employment,0.35189,805,1689,0.32911,0.37467
1995,Bavaria,Regular Part-Time Employment,0.06407,127,1689,0.05239,0.07575
1995,Bavaria,Vocational Training,0.02352,59,1689,0.01629,0.03075
1995,Bavaria,"Marginal, Irregular Part-Time Employment",0.02032,45,1689,0.01359,0.02705
1995,Bavaria,Not Employed,0.36375,653,1689,0.34080,0.38670
1995,Berlin,Full-Time Employment,0.37531,274,547,0.33469,0.41592
1995,Berlin,Regular Part-Time Employment,0.05404,40,547,0.03508,0.07301
1995,Berlin,Not Employed,0.37828,233,547,0.33761,0.41896
1995,Brandenburg,Full-Time Employment,0.38298,292,555,0.34250,0.42346
1995,Brandenburg,Vocational Training,0.03663,33,555,0.02099,0.05228
1995,Brandenburg,Not Employed,0.36651,230,555,0.32639,0.40664
1995,Mecklenburg-Western Pomerania,Full-Time Employment,0.36589,212,377,0.31720,0.41458
1995,Mecklenburg-Western Pomerania,Not Employed,0.37657,165,377,0.32759,0.42554
1995,Saxony,Full-Time Employment,0.35410,524,1088,0.32567,0.38253
1995,Saxony,Regular Part-Time Employment,0.03717,63,1088,0.02593,0.04842
1995,Saxony,Vocational Training,0.02433,45,1088,0.01517,0.03349
1995,Saxony,Not Employed,0.40441,456,1088,0.37523,0.43359
1995,Saxony-Anhalt,Full-Time Employment,0.37215,334,683,0.33587,0.40843
1995,Saxony-Anhalt,Regular Part-Time Employment,0.03371,36,683,0.02017,0.04726
1995,Saxony-Anhalt,Vocational Training,0.03077,34,683,0.01781,0.04373
1995,Saxony-Anhalt,Not Employed,0.40417,279,683,0.36734,0.44100
1995,Thuringa,Full-Time Employment,0.33135,310,649,0.29511,0.36759
1995,Thuringa,Regular Part-Time Employment,0.04484,44,649,0.02890,0.06077
1995,Thuringa,Vocational Training,0.03914,33,649,0.02421,0.05407
1995,Thuringa,Not Employed,0.38855,262,649,0.35102,0.42608
1996,Schleswig-Holstein,Full-Time Employment,0.32026,120,264,0.26387,0.37665
1996,Schleswig-Holstein,Regular Part-Time Employment,0.09389,32,264,0.05864,0.12915
1996,Schleswig-Holstein,Not Employed,0.33543,112,264,0.27836,0.39249
1996,Hamburg,Full-Time Employment,0.33058,54,106,0.24060,0.42056
1996,Hamburg,Not Employed,0.41101,52,106,0.31690,0.50512
1996,Lower Saxony,Full-Time Employment,0.33332,456,989,0.30392,0.36271
1996,Lower Saxony,Regular Part-Time Employment,0.07478,99,989,0.05838,0.09118
1996,Lower Saxony,Not Employed,0.37300,434,989,0.34284,0.40315
1996,Bremen,Full-Time Employment,0.26751,33,86,0.17340,0.36162
1996,Bremen,Not Employed,0.57591,53,86,0.47085,0.68098
1996,North Rhine-Westphalia,Full-Time Employment,0.33816,1116,2554,0.31981,0.35651
1996,North Rhine-Westphalia,Regular Part-Time Employment,0.07177,229,2554,0.06176,0.08178
1996,North Rhine-Westphalia,Vocational Training,0.02377,86,2554,0.01786,0.02968
1996,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.01918,58,2554,0.01386,0.02450
1996,North Rhine-Westphalia,Not Employed,0.37006,1065,2554,0.35133,0.38879
1996,Hesse,Full-Time Employment,0.32952,401,867,0.29822,0.36083
1996,Hesse,Regular Part-Time Employment,0.07669,93,867,0.05897,0.09441
1996,Hesse,Not Employed,0.40228,373,867,0.36963,0.43494
1996,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.32528,299,654,0.28934,0.36121
1996,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.06278,57,654,0.04417,0.08138
1996,"Rhineland-Palatinate, Saarland",Not Employed,0.38258,298,654,0.34530,0.41986
1996,Baden-Wuerttemberg,Full-Time Employment,0.33196,783,1704,0.30959,0.35432
1996,Baden-Wuerttemberg,Regular Part-Time Employment,0.06373,135,1704,0.05212,0.07533
1996,Baden-Wuerttemberg,Vocational Training,0.01745,45,1704,0.01123,0.02367
1996,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.02897,55,1704,0.02101,0.03694
1996,Baden-Wuerttemberg,Not Employed,0.36390,686,1704,0.34105,0.38676
1996,Bavaria,Full-Time Employment,0.33462,766,1660,0.31192,0.35733
1996,Bavaria,Regular Part-Time Employment,0.07652,154,1660,0.06373,0.08931
1996,Bavaria,Vocational Training,0.01950,49,1660,0.01285,0.02615
1996,Bavaria,"Marginal, Irregular Part-Time Employment",0.02543,45,1660,0.01785,0.03300
1996,Bavaria,Not Employed,0.36939,646,1660,0.34617,0.39262
1996,Berlin,Full-Time Employment,0.37021,257,520,0.32867,0.41176
1996,Berlin,Regular Part-Time Employment,0.05122,37,520,0.03226,0.07019
1996,Berlin,Not Employed,0.38092,226,520,0.33914,0.42270
1996,Brandenburg,Full-Time Employment,0.36127,281,568,0.32173,0.40081
1996,Brandenburg,Vocational Training,0.03495,31,568,0.01983,0.05006
1996,Brandenburg,Not Employed,0.39636,256,568,0.35609,0.43662
1996,Mecklenburg-Western Pomerania,Full-Time Employment,0.33936,180,353,0.28989,0.38882
1996,Mecklenburg-Western Pomerania,Not Employed,0.40622,173,353,0.35492,0.45753
1996,Saxony,Full-Time Employment,0.34530,530,1098,0.31716,0.37343
1996,Saxony,Regular Part-Time Employment,0.04115,63,1098,0.02940,0.05290
1996,Saxony,Vocational Training,0.02855,48,1098,0.01870,0.03841
1996,Saxony,Not Employed,0.40723,457,1098,0.37816,0.43630
1996,Saxony-Anhalt,Full-Time Employment,0.34843,314,640,0.31148,0.38537
1996,Saxony-Anhalt,Regular Part-Time Employment,0.03852,38,640,0.02359,0.05344
1996,Saxony-Anhalt,Not Employed,0.43028,288,640,0.39189,0.46867
1996,Thuringa,Full-Time Employment,0.32904,305,658,0.29311,0.36497
1996,Thuringa,Regular Part-Time Employment,0.05176,43,658,0.03482,0.06870
1996,Thuringa,Vocational Training,0.03221,36,658,0.01871,0.04572
1996,Thuringa,Not Employed,0.39714,274,658,0.35972,0.43456
1997,Schleswig-Holstein,Full-Time Employment,0.32889,119,228,0.26777,0.39000
1997,Schleswig-Holstein,Not Employed,0.34258,109,228,0.28085,0.40432
1997,Hamburg,Full-Time Employment,0.36380,51,106,0.27177,0.45582
1997,Hamburg,Not Employed,0.41765,55,106,0.32332,0.51199
1997,Lower Saxony,Full-Time Employment,0.31854,449,985,0.28942,0.34765
1997,Lower Saxony,Regular Part-Time Employment,0.07319,102,985,0.05692,0.08947
1997,Lower Saxony,Not Employed,0.39187,434,985,0.36136,0.42237
1997,Bremen,Full-Time Employment,0.28366,34,86,0.18783,0.37949
1997,Bremen,Not Employed,0.56114,52,86,0.45564,0.66664
1997,North Rhine-Westphalia,Full-Time Employment,0.33928,1086,2507,0.32074,0.35781
1997,North Rhine-Westphalia,Regular Part-Time Employment,0.07586,232,2507,0.06549,0.08623
1997,North Rhine-Westphalia,Vocational Training,0.02217,85,2507,0.01640,0.02793
1997,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.01834,62,2507,0.01309,0.02359
1997,North Rhine-Westphalia,Not Employed,0.36901,1042,2507,0.35011,0.38790
1997,Hesse,Full-Time Employment,0.31114,365,806,0.27916,0.34312
1997,Hesse,Regular Part-Time Employment,0.07777,83,806,0.05927,0.09628
1997,Hesse,Not Employed,0.41372,358,806,0.37970,0.44775
1997,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.30855,294,674,0.27365,0.34344
1997,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.05515,52,674,0.03791,0.07240
1997,"Rhineland-Palatinate, Saarland",Not Employed,0.41979,328,674,0.38250,0.45707
1997,Baden-Wuerttemberg,Full-Time Employment,0.32560,763,1706,0.30336,0.34785
1997,Baden-Wuerttemberg,Regular Part-Time Employment,0.06390,131,1706,0.05229,0.07551
1997,Baden-Wuerttemberg,Vocational Training,0.02187,54,1706,0.01492,0.02881
1997,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.02149,41,1706,0.01460,0.02837
1997,Baden-Wuerttemberg,Not Employed,0.37013,717,1706,0.34722,0.39305
1997,Bavaria,Full-Time Employment,0.34031,750,1623,0.31725,0.36337
1997,Bavaria,Regular Part-Time Employment,0.06921,131,1623,0.05685,0.08156
1997,Bavaria,Vocational Training,0.01482,40,1623,0.00894,0.02070
1997,Bavaria,"Marginal, Irregular Part-Time Employment",0.02176,51,1623,0.01466,0.02886
1997,Bavaria,Not Employed,0.37478,651,1623,0.35123,0.39834
1997,Berlin,Full-Time Employment,0.36210,241,489,0.31946,0.40474
1997,Berlin,Regular Part-Time Employment,0.05284,33,489,0.03299,0.07269
1997,Berlin,Not Employed,0.38770,215,489,0.34447,0.43092
1997,Brandenburg,Full-Time Employment,0.35751,276,561,0.31781,0.39720
1997,Brandenburg,Regular Part-Time Employment,0.04508,33,561,0.02790,0.06227
1997,Brandenburg,Not Employed,0.40209,252,561,0.36148,0.44270
1997,Mecklenburg-Western Pomerania,Full-Time Employment,0.33405,177,346,0.28428,0.38382
1997,Mecklenburg-Western Pomerania,Not Employed,0.43045,169,346,0.37821,0.48270
1997,Saxony,Full-Time Employment,0.34454,513,1074,0.31610,0.37297
1997,Saxony,Regular Part-Time Employment,0.04189,56,1074,0.02990,0.05387
1997,Saxony,Vocational Training,0.02469,47,1074,0.01541,0.03398
1997,Saxony,Not Employed,0.41513,458,1074,0.38564,0.44461
1997,Saxony-Anhalt,Full-Time Employment,0.33982,305,633,0.30289,0.37675
1997,Saxony-Anhalt,Regular Part-Time Employment,0.03103,31,633,0.01751,0.04455
1997,Saxony-Anhalt,Not Employed,0.45858,297,633,0.41973,0.49742
1997,Thuringa,Full-Time Employment,0.31559,300,629,0.27924,0.35194
1997,Thuringa,Regular Part-Time Employment,0.04773,36,629,0.03106,0.06441
1997,Thuringa,Not Employed,0.41346,293,629,0.37494,0.45197
1998,Schleswig-Holstein,Full-Time Employment,0.33370,155,332,0.28290,0.38450
1998,Schleswig-Holstein,Regular Part-Time Employment,0.08201,36,332,0.05245,0.11157
1998,Schleswig-Holstein,Not Employed,0.36139,141,332,0.30964,0.41315
1998,Hamburg,Full-Time Employment,0.34344,63,132,0.26213,0.42476
1998,Hamburg,Not Employed,0.41511,69,132,0.33073,0.49949
1998,Lower Saxony,Full-Time Employment,0.32034,515,1196,0.29389,0.34680
1998,Lower Saxony,Regular Part-Time Employment,0.07373,114,1196,0.05892,0.08855
1998,Lower Saxony,Vocational Training,0.02145,42,1196,0.01324,0.02967
1998,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.02379,38,1196,0.01515,0.03243
1998,Lower Saxony,Not Employed,0.37126,487,1196,0.34387,0.39865
1998,Bremen,Full-Time Employment,0.28063,40,91,0.18780,0.37345
1998,Bremen,Not Employed,0.57066,51,91,0.46839,0.67292
1998,North Rhine-Westphalia,Full-Time Employment,0.33982,1220,2837,0.32238,0.35725
1998,North Rhine-Westphalia,Regular Part-Time Employment,0.07299,255,2837,0.06341,0.08256
1998,North Rhine-Westphalia,Vocational Training,0.01548,71,2837,0.01094,0.02003
1998,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.01526,60,2837,0.01074,0.01977
1998,North Rhine-Westphalia,Not Employed,0.37837,1231,2837,0.36052,0.39622
1998,Hesse,Full-Time Employment,0.31424,406,893,0.28377,0.34470
1998,Hesse,Regular Part-Time Employment,0.08187,89,893,0.06388,0.09986
1998,Hesse,Not Employed,0.39328,398,893,0.36122,0.42534
1998,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.30323,330,790,0.27116,0.33531
1998,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.06169,56,790,0.04490,0.07847
1998,"Rhineland-Palatinate, Saarland",Vocational Training,0.02822,34,790,0.01666,0.03977
1998,"Rhineland-Palatinate, Saarland",Not Employed,0.41432,370,790,0.37994,0.44869
1998,Baden-Wuerttemberg,Full-Time Employment,0.33263,795,1812,0.31093,0.35433
1998,Baden-Wuerttemberg,Regular Part-Time Employment,0.07579,162,1812,0.06360,0.08798
1998,Baden-Wuerttemberg,Vocational Training,0.02225,60,1812,0.01546,0.02905
1998,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.02135,42,1812,0.01469,0.02801
1998,Baden-Wuerttemberg,Not Employed,0.36096,753,1812,0.33884,0.38308
1998,Bavaria,Full-Time Employment,0.33318,825,1870,0.31181,0.35455
1998,Bavaria,Regular Part-Time Employment,0.06650,155,1870,0.05520,0.07780
1998,Bavaria,Vocational Training,0.01767,47,1870,0.01170,0.02364
1998,Bavaria,"Marginal, Irregular Part-Time Employment",0.02265,62,1870,0.01590,0.02939
1998,Bavaria,Not Employed,0.38666,781,1870,0.36458,0.40874
1998,Berlin,Full-Time Employment,0.36481,251,506,0.32282,0.40679
1998,Berlin,Regular Part-Time Employment,0.05645,34,506,0.03632,0.07658
1998,Berlin,Not Employed,0.38527,221,506,0.34282,0.42771
1998,Brandenburg,Full-Time Employment,0.33856,269,583,0.30011,0.37701
1998,Brandenburg,Regular Part-Time Employment,0.05376,34,583,0.03544,0.07209
1998,Brandenburg,Not Employed,0.41224,280,583,0.37225,0.45223
1998,Mecklenburg-Western Pomerania,Full-Time Employment,0.31898,178,359,0.27070,0.36727
1998,Mecklenburg-Western Pomerania,Not Employed,0.41732,181,359,0.36624,0.46841
1998,Saxony,Full-Time Employment,0.35345,554,1168,0.32602,0.38088
1998,Saxony,Regular Part-Time Employment,0.04079,64,1168,0.02945,0.05214
1998,Saxony,Vocational Training,0.03050,54,1168,0.02064,0.04037
1998,Saxony,Not Employed,0.40212,496,1168,0.37399,0.43026
1998,Saxony-Anhalt,Full-Time Employment,0.31594,301,652,0.28023,0.35165
1998,Saxony-Anhalt,Vocational Training,0.03027,32,652,0.01711,0.04343
1998,Saxony-Anhalt,Not Employed,0.48555,319,652,0.44715,0.52394
1998,Thuringa,Full-Time Employment,0.30891,321,725,0.27526,0.34257
1998,Thuringa,Regular Part-Time Employment,0.04144,37,725,0.02692,0.05595
1998,Thuringa,Vocational Training,0.02959,36,725,0.01725,0.04194
1998,Thuringa,Not Employed,0.42703,331,725,0.39099,0.46306
1999,Schleswig-Holstein,Full-Time Employment,0.34459,143,307,0.29134,0.39783
1999,Schleswig-Holstein,Regular Part-Time Employment,0.08526,38,307,0.05397,0.11655
1999,Schleswig-Holstein,Not Employed,0.34168,126,307,0.28854,0.39482
1999,Hamburg,Full-Time Employment,0.38019,61,114,0.29068,0.46969
1999,Hamburg,Not Employed,0.33760,53,114,0.25041,0.42479
1999,Lower Saxony,Full-Time Employment,0.32329,500,1165,0.29641,0.35016
1999,Lower Saxony,Regular Part-Time Employment,0.08050,116,1165,0.06487,0.09613
1999,Lower Saxony,Vocational Training,0.02225,42,1165,0.01378,0.03073
1999,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.03043,47,1165,0.02056,0.04029
1999,Lower Saxony,Not Employed,0.36076,460,1165,0.33317,0.38835
1999,Bremen,Full-Time Employment,0.26761,31,79,0.16936,0.36586
1999,Bremen,Not Employed,0.55356,48,79,0.44324,0.66389
1999,North Rhine-Westphalia,Full-Time Employment,0.34929,1188,2693,0.33128,0.36730
1999,North Rhine-Westphalia,Regular Part-Time Employment,0.07146,244,2693,0.06173,0.08120
1999,North Rhine-Westphalia,Vocational Training,0.01354,59,2693,0.00917,0.01790
1999,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.03085,98,2693,0.02432,0.03738
1999,North Rhine-Westphalia,Not Employed,0.35767,1104,2693,0.33957,0.37578
1999,Hesse,Full-Time Employment,0.30512,369,895,0.27493,0.33530
1999,Hesse,Regular Part-Time Employment,0.08098,89,895,0.06310,0.09886
