year,quintil_oecd,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,5th Quintile,Not Employed,0.28126,682,2442,0.26342,0.29910
1998,1st Quintile,Full-Time Employment,0.15028,564,2338,0.13579,0.16476
1998,1st Quintile,Regular Part-Time Employment,0.05220,140,2338,0.04318,0.06122
1998,1st Quintile,Vocational Training,0.02980,116,2338,0.02290,0.03669
1998,1st Quintile,"Marginal, Irregular Part-Time Employment",0.01345,48,2338,0.00878,0.01812
1998,1st Quintile,Not Employed,0.51240,1470,2338,0.49213,0.53266
1998,2nd Quintile,Full-Time Employment,0.25215,973,2565,0.23534,0.26896
1998,2nd Quintile,Regular Part-Time Employment,0.05815,191,2565,0.04909,0.06721
1998,2nd Quintile,Vocational Training,0.02464,116,2565,0.01864,0.03064
1998,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.01438,53,2565,0.00977,0.01899
1998,2nd Quintile,Not Employed,0.42874,1232,2565,0.40958,0.44789
1998,3rd Quintile,Full-Time Employment,0.31724,1127,2541,0.29914,0.33534
1998,3rd Quintile,Regular Part-Time Employment,0.06692,214,2541,0.05721,0.07664
1998,3rd Quintile,Vocational Training,0.02231,91,2541,0.01657,0.02805
1998,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.01837,63,2541,0.01315,0.02359
1998,3rd Quintile,Not Employed,0.39946,1046,2541,0.38041,0.41851
1998,4th Quintile,Full-Time Employment,0.44025,1424,2593,0.42114,0.45936
1998,4th Quintile,Regular Part-Time Employment,0.06679,209,2593,0.05718,0.07640
1998,4th Quintile,Vocational Training,0.02132,73,2593,0.01576,0.02688
1998,4th Quintile,"Marginal, Irregular Part-Time Employment",0.01636,50,2593,0.01147,0.02124
1998,4th Quintile,Not Employed,0.32329,837,2593,0.30528,0.34130
1998,5th Quintile,Full-Time Employment,0.48190,1353,2283,0.46139,0.50240
1998,5th Quintile,Regular Part-Time Employment,0.08460,195,2283,0.07318,0.09601
1998,5th Quintile,Vocational Training,0.00832,33,2283,0.00460,0.01205
1998,5th Quintile,"Marginal, Irregular Part-Time Employment",0.02100,54,2283,0.01512,0.02688
1998,5th Quintile,Not Employed,0.29528,648,2283,0.27657,0.31400
1999,1st Quintile,Full-Time Employment,0.16105,629,2582,0.14687,0.17523
1999,1st Quintile,Regular Part-Time Employment,0.04992,169,2582,0.04152,0.05832
1999,1st Quintile,Vocational Training,0.03087,134,2582,0.02419,0.03754
1999,1st Quintile,"Marginal, Irregular Part-Time Employment",0.03311,107,2582,0.02621,0.04002
1999,1st Quintile,Not Employed,0.48591,1543,2582,0.46663,0.50520
1999,2nd Quintile,Full-Time Employment,0.26886,1096,2873,0.25265,0.28508
1999,2nd Quintile,Regular Part-Time Employment,0.05223,206,2873,0.04410,0.06037
1999,2nd Quintile,Vocational Training,0.02622,115,2873,0.02037,0.03206
1999,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.02750,104,2873,0.02152,0.03348
1999,2nd Quintile,Not Employed,0.42416,1352,2873,0.40608,0.44223
1999,3rd Quintile,Full-Time Employment,0.31871,1262,2819,0.30150,0.33591
1999,3rd Quintile,Regular Part-Time Employment,0.06715,238,2819,0.05791,0.07639
1999,3rd Quintile,Vocational Training,0.02369,96,2819,0.01808,0.02931
1999,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.02451,85,2819,0.01880,0.03022
1999,3rd Quintile,Not Employed,0.38145,1138,2819,0.36351,0.39938
1999,4th Quintile,Full-Time Employment,0.44275,1513,2779,0.42428,0.46122
1999,4th Quintile,Regular Part-Time Employment,0.07806,269,2779,0.06809,0.08804
1999,4th Quintile,Vocational Training,0.01762,66,2779,0.01273,0.02251
1999,4th Quintile,"Marginal, Irregular Part-Time Employment",0.02111,63,2779,0.01577,0.02646
1999,4th Quintile,Not Employed,0.30135,868,2779,0.28429,0.31841
1999,5th Quintile,Full-Time Employment,0.48805,1543,2605,0.46885,0.50725
1999,5th Quintile,Regular Part-Time Employment,0.08260,234,2605,0.07203,0.09318
1999,5th Quintile,Vocational Training,0.00964,36,2605,0.00589,0.01340
1999,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03029,77,2605,0.02371,0.03688
1999,5th Quintile,Not Employed,0.28804,715,2605,0.27065,0.30544
2000,1st Quintile,Full-Time Employment,0.14975,578,2577,0.13597,0.16353
2000,1st Quintile,Regular Part-Time Employment,0.05098,173,2577,0.04248,0.05947
2000,1st Quintile,Vocational Training,0.02662,116,2577,0.02040,0.03284
2000,1st Quintile,"Marginal, Irregular Part-Time Employment",0.02897,94,2577,0.02249,0.03544
2000,1st Quintile,Not Employed,0.51784,1616,2577,0.49855,0.53714
2000,2nd Quintile,Full-Time Employment,0.25991,1032,2758,0.24353,0.27628
2000,2nd Quintile,Regular Part-Time Employment,0.05791,231,2758,0.04919,0.06663
2000,2nd Quintile,Vocational Training,0.02187,99,2758,0.01641,0.02733
2000,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.02620,93,2758,0.02024,0.03216
2000,2nd Quintile,Not Employed,0.41870,1303,2758,0.40029,0.43712
2000,3rd Quintile,Full-Time Employment,0.34042,1237,2708,0.32257,0.35827
2000,3rd Quintile,Regular Part-Time Employment,0.06901,232,2708,0.05947,0.07856
2000,3rd Quintile,Vocational Training,0.02264,97,2708,0.01703,0.02824
2000,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.02486,81,2708,0.01900,0.03073
2000,3rd Quintile,Not Employed,0.35932,1061,2708,0.34125,0.37739
2000,4th Quintile,Full-Time Employment,0.42806,1443,2694,0.40937,0.44675
2000,4th Quintile,Regular Part-Time Employment,0.07945,267,2694,0.06923,0.08966
2000,4th Quintile,Vocational Training,0.01764,72,2694,0.01267,0.02261
2000,4th Quintile,"Marginal, Irregular Part-Time Employment",0.02417,74,2694,0.01837,0.02997
2000,4th Quintile,Not Employed,0.30645,838,2694,0.28903,0.32386
2000,5th Quintile,Full-Time Employment,0.48457,1491,2504,0.46499,0.50415
2000,5th Quintile,Regular Part-Time Employment,0.08655,245,2504,0.07553,0.09756
2000,5th Quintile,"Marginal, Irregular Part-Time Employment",0.02380,66,2504,0.01783,0.02977
2000,5th Quintile,Not Employed,0.28723,702,2504,0.26950,0.30496
2001,1st Quintile,Full-Time Employment,0.14698,812,3852,0.13580,0.15817
2001,1st Quintile,Regular Part-Time Employment,0.05865,291,3852,0.05123,0.06607
2001,1st Quintile,Vocational Training,0.03519,195,3852,0.02937,0.04101
2001,1st Quintile,"Marginal, Irregular Part-Time Employment",0.03330,152,3852,0.02763,0.03896
2001,1st Quintile,Not Employed,0.49574,2402,3852,0.47995,0.51153
2001,2nd Quintile,Full-Time Employment,0.26676,1527,4375,0.25365,0.27986
2001,2nd Quintile,Regular Part-Time Employment,0.05812,355,4375,0.05119,0.06506
2001,2nd Quintile,Vocational Training,0.02436,169,4375,0.01979,0.02892
2001,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.03100,177,4375,0.02587,0.03614
2001,2nd Quintile,Not Employed,0.41118,2147,4375,0.39660,0.42576
2001,3rd Quintile,Full-Time Employment,0.33386,1904,4529,0.32012,0.34759
2001,3rd Quintile,Regular Part-Time Employment,0.07880,462,4529,0.07095,0.08665
2001,3rd Quintile,Vocational Training,0.02352,148,4529,0.01910,0.02793
2001,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.02518,146,4529,0.02061,0.02974
2001,3rd Quintile,Not Employed,0.36219,1869,4529,0.34819,0.37619
2001,4th Quintile,Full-Time Employment,0.40964,2254,4604,0.39544,0.42385
2001,4th Quintile,Regular Part-Time Employment,0.09238,507,4604,0.08401,0.10074
2001,4th Quintile,Vocational Training,0.02058,121,4604,0.01648,0.02468
2001,4th Quintile,"Marginal, Irregular Part-Time Employment",0.02505,141,4604,0.02054,0.02957
2001,4th Quintile,Not Employed,0.31224,1581,4604,0.29885,0.32563
2001,5th Quintile,Full-Time Employment,0.49760,2562,4530,0.48304,0.51216
2001,5th Quintile,Regular Part-Time Employment,0.08441,442,4530,0.07632,0.09251
2001,5th Quintile,Vocational Training,0.00774,46,4530,0.00519,0.01029
2001,5th Quintile,"Marginal, Irregular Part-Time Employment",0.02532,134,4530,0.02075,0.02990
2001,5th Quintile,Not Employed,0.28024,1346,4530,0.26716,0.29332
2002,1st Quintile,Full-Time Employment,0.12865,616,3447,0.11747,0.13983
2002,1st Quintile,Regular Part-Time Employment,0.06376,269,3447,0.05561,0.07192
2002,1st Quintile,Vocational Training,0.03216,166,3447,0.02627,0.03805
2002,1st Quintile,"Marginal, Irregular Part-Time Employment",0.03453,147,3447,0.02844,0.04063
2002,1st Quintile,Not Employed,0.51721,2249,3447,0.50052,0.53389
2002,2nd Quintile,Full-Time Employment,0.24032,1249,3935,0.22696,0.25367
2002,2nd Quintile,Regular Part-Time Employment,0.06458,325,3935,0.05690,0.07227
2002,2nd Quintile,Vocational Training,0.02501,130,3935,0.02013,0.02989
2002,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.03057,151,3935,0.02519,0.03595
2002,2nd Quintile,Not Employed,0.44512,2080,3935,0.42959,0.46065
2002,3rd Quintile,Full-Time Employment,0.31581,1591,4060,0.30151,0.33011
2002,3rd Quintile,Regular Part-Time Employment,0.07834,410,4060,0.07007,0.08661
2002,3rd Quintile,Vocational Training,0.02323,132,4060,0.01859,0.02786
2002,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.02723,140,4060,0.02223,0.03224
2002,3rd Quintile,Not Employed,0.36821,1787,4060,0.35337,0.38304
2002,4th Quintile,Full-Time Employment,0.39659,2069,4355,0.38206,0.41113
2002,4th Quintile,Regular Part-Time Employment,0.08380,474,4355,0.07557,0.09203
2002,4th Quintile,Vocational Training,0.02495,134,4355,0.02031,0.02958
2002,4th Quintile,"Marginal, Irregular Part-Time Employment",0.02558,146,4355,0.02089,0.03027
2002,4th Quintile,Not Employed,0.32231,1532,4355,0.30843,0.33619
2002,5th Quintile,Full-Time Employment,0.51267,2836,4972,0.49877,0.52656
2002,5th Quintile,Regular Part-Time Employment,0.08005,501,4972,0.07250,0.08759
2002,5th Quintile,Vocational Training,0.00965,78,4972,0.00693,0.01236
2002,5th Quintile,"Marginal, Irregular Part-Time Employment",0.02583,150,4972,0.02142,0.03024
2002,5th Quintile,Not Employed,0.28597,1407,4972,0.27341,0.29854
2003,1st Quintile,Full-Time Employment,0.11290,525,3388,0.10224,0.12356
2003,1st Quintile,Regular Part-Time Employment,0.06398,278,3388,0.05574,0.07222
2003,1st Quintile,Vocational Training,0.02921,157,3388,0.02354,0.03488
2003,1st Quintile,"Marginal, Irregular Part-Time Employment",0.03815,168,3388,0.03170,0.04460
2003,1st Quintile,Not Employed,0.54249,2260,3388,0.52571,0.55927
2003,2nd Quintile,Full-Time Employment,0.23397,1181,3858,0.22061,0.24733
2003,2nd Quintile,Regular Part-Time Employment,0.06582,343,3858,0.05799,0.07364
2003,2nd Quintile,Vocational Training,0.02482,129,3858,0.01991,0.02973
2003,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.03086,154,3858,0.02540,0.03632
2003,2nd Quintile,Not Employed,0.43876,2051,3858,0.42310,0.45442
2003,3rd Quintile,Full-Time Employment,0.32238,1636,4125,0.30812,0.33665
2003,3rd Quintile,Regular Part-Time Employment,0.07682,412,4125,0.06869,0.08495
2003,3rd Quintile,Vocational Training,0.01930,108,4125,0.01511,0.02350
2003,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.02987,163,4125,0.02467,0.03507
2003,3rd Quintile,Not Employed,0.37162,1806,4125,0.35688,0.38637
2003,4th Quintile,Full-Time Employment,0.41174,2113,4424,0.39724,0.42625
2003,4th Quintile,Regular Part-Time Employment,0.09078,510,4424,0.08231,0.09925
2003,4th Quintile,Vocational Training,0.01693,109,4424,0.01313,0.02073
2003,4th Quintile,"Marginal, Irregular Part-Time Employment",0.02728,150,4424,0.02248,0.03208
2003,4th Quintile,Not Employed,0.31291,1542,4424,0.29925,0.32658
2003,5th Quintile,Full-Time Employment,0.47747,3401,6335,0.46517,0.48977
2003,5th Quintile,Regular Part-Time Employment,0.08736,726,6335,0.08041,0.09431
2003,5th Quintile,Vocational Training,0.01064,105,6335,0.00811,0.01317
2003,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03101,220,6335,0.02674,0.03527
2003,5th Quintile,Not Employed,0.29040,1883,6335,0.27922,0.30158
2004,1st Quintile,Full-Time Employment,0.12282,544,3282,0.11158,0.13405
2004,1st Quintile,Regular Part-Time Employment,0.05900,257,3282,0.05094,0.06706
2004,1st Quintile,Vocational Training,0.03155,145,3282,0.02557,0.03754
2004,1st Quintile,"Marginal, Irregular Part-Time Employment",0.04625,184,3282,0.03907,0.05344
2004,1st Quintile,Not Employed,0.53007,2152,3282,0.51300,0.54715
2004,2nd Quintile,Full-Time Employment,0.23043,1136,3808,0.21706,0.24381
2004,2nd Quintile,Regular Part-Time Employment,0.07316,347,3808,0.06489,0.08143
2004,2nd Quintile,Vocational Training,0.02544,119,3808,0.02044,0.03044
2004,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.03427,169,3808,0.02849,0.04005
2004,2nd Quintile,Not Employed,0.43811,2037,3808,0.42235,0.45387
2004,3rd Quintile,Full-Time Employment,0.30901,1496,3938,0.29458,0.32345
2004,3rd Quintile,Regular Part-Time Employment,0.07417,370,3938,0.06598,0.08235
2004,3rd Quintile,Vocational Training,0.01887,104,3938,0.01462,0.02312
2004,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.03494,184,3938,0.02921,0.04068
2004,3rd Quintile,Not Employed,0.39032,1784,3938,0.37509,0.40556
2004,4th Quintile,Full-Time Employment,0.38970,1992,4347,0.37520,0.40420
2004,4th Quintile,Regular Part-Time Employment,0.08619,491,4347,0.07785,0.09453
2004,4th Quintile,Vocational Training,0.01774,112,4347,0.01381,0.02166
2004,4th Quintile,"Marginal, Irregular Part-Time Employment",0.02854,162,4347,0.02359,0.03349
2004,4th Quintile,Not Employed,0.33500,1590,4347,0.32097,0.34904
2004,5th Quintile,Full-Time Employment,0.49184,3350,6206,0.47940,0.50428
2004,5th Quintile,Regular Part-Time Employment,0.08660,721,6206,0.07961,0.09360
2004,5th Quintile,Vocational Training,0.01128,100,6206,0.00865,0.01391
2004,5th Quintile,"Marginal, Irregular Part-Time Employment",0.02737,219,6206,0.02331,0.03143
2004,5th Quintile,Not Employed,0.28580,1816,6206,0.27456,0.29704
2005,1st Quintile,Full-Time Employment,0.12287,503,3146,0.11139,0.13434
2005,1st Quintile,Regular Part-Time Employment,0.06314,229,3146,0.05464,0.07164
2005,1st Quintile,Vocational Training,0.03177,126,3146,0.02564,0.03790
2005,1st Quintile,"Marginal, Irregular Part-Time Employment",0.04443,181,3146,0.03723,0.05164
2005,1st Quintile,Not Employed,0.52921,2107,3146,0.51176,0.54665
2005,2nd Quintile,Full-Time Employment,0.22295,1014,3676,0.20949,0.23641
2005,2nd Quintile,Regular Part-Time Employment,0.06715,311,3676,0.05905,0.07524
2005,2nd Quintile,Vocational Training,0.02301,111,3676,0.01816,0.02785
2005,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.03662,179,3676,0.03055,0.04269
2005,2nd Quintile,Not Employed,0.46802,2061,3676,0.45188,0.48415
2005,3rd Quintile,Full-Time Employment,0.31959,1427,3737,0.30464,0.33455
2005,3rd Quintile,Regular Part-Time Employment,0.08885,413,3737,0.07973,0.09797
2005,3rd Quintile,Vocational Training,0.01910,93,3737,0.01471,0.02349
2005,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.03471,162,3737,0.02884,0.04058
2005,3rd Quintile,Not Employed,0.36618,1642,3737,0.35073,0.38163
2005,4th Quintile,Full-Time Employment,0.38280,1891,4199,0.36809,0.39750
2005,4th Quintile,Regular Part-Time Employment,0.09420,487,4199,0.08536,0.10304
2005,4th Quintile,Vocational Training,0.02138,108,4199,0.01700,0.02576
2005,4th Quintile,"Marginal, Irregular Part-Time Employment",0.03971,191,4199,0.03380,0.04561
2005,4th Quintile,Not Employed,0.32142,1522,4199,0.30730,0.33555
2005,5th Quintile,Full-Time Employment,0.49985,3149,5906,0.48710,0.51260
2005,5th Quintile,Regular Part-Time Employment,0.07971,652,5906,0.07280,0.08662
2005,5th Quintile,Vocational Training,0.00952,76,5906,0.00704,0.01200
2005,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03399,239,5906,0.02937,0.03861
2005,5th Quintile,Not Employed,0.28035,1790,5906,0.26889,0.29181
2006,1st Quintile,Full-Time Employment,0.11558,440,3010,0.10416,0.12700
2006,1st Quintile,Regular Part-Time Employment,0.06253,250,3010,0.05388,0.07118
2006,1st Quintile,Vocational Training,0.03478,128,3010,0.02823,0.04132
2006,1st Quintile,"Marginal, Irregular Part-Time Employment",0.06297,231,3010,0.05429,0.07165
2006,1st Quintile,Not Employed,0.52899,1961,3010,0.51115,0.54683
2006,2nd Quintile,Full-Time Employment,0.23277,950,3346,0.21845,0.24709
2006,2nd Quintile,Regular Part-Time Employment,0.06383,271,3346,0.05555,0.07212
2006,2nd Quintile,Vocational Training,0.02448,107,3346,0.01924,0.02972
2006,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.03967,177,3346,0.03305,0.04628
2006,2nd Quintile,Not Employed,0.45142,1841,3346,0.43455,0.46828
2006,3rd Quintile,Full-Time Employment,0.31822,1370,3697,0.30321,0.33324
2006,3rd Quintile,Regular Part-Time Employment,0.08024,396,3697,0.07148,0.08899
2006,3rd Quintile,Vocational Training,0.02061,96,3697,0.01603,0.02520
2006,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.03937,192,3697,0.03310,0.04563
2006,3rd Quintile,Not Employed,0.37058,1643,3697,0.35501,0.38615
2006,4th Quintile,Full-Time Employment,0.38481,1755,4004,0.36974,0.39988
2006,4th Quintile,Regular Part-Time Employment,0.08992,464,4004,0.08106,0.09879
2006,4th Quintile,Vocational Training,0.01706,95,4004,0.01305,0.02107
2006,4th Quintile,"Marginal, Irregular Part-Time Employment",0.03982,208,4004,0.03376,0.04588
2006,4th Quintile,Not Employed,0.32567,1482,4004,0.31115,0.34019
2006,5th Quintile,Full-Time Employment,0.50196,2924,5561,0.48882,0.51510
2006,5th Quintile,Regular Part-Time Employment,0.08766,637,5561,0.08023,0.09509
2006,5th Quintile,Vocational Training,0.00740,46,5561,0.00515,0.00965
2006,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03670,236,5561,0.03176,0.04165
2006,5th Quintile,Not Employed,0.27464,1718,5561,0.26291,0.28637
2007,1st Quintile,Full-Time Employment,0.12510,509,3242,0.11371,0.13649
2007,1st Quintile,Regular Part-Time Employment,0.06294,255,3242,0.05458,0.07130
2007,1st Quintile,Vocational Training,0.02883,116,3242,0.02307,0.03459
2007,1st Quintile,"Marginal, Irregular Part-Time Employment",0.06116,251,3242,0.05291,0.06941
2007,1st Quintile,Not Employed,0.54325,2111,3242,0.52610,0.56040
2007,2nd Quintile,Full-Time Employment,0.23447,1057,3635,0.22069,0.24824
2007,2nd Quintile,Regular Part-Time Employment,0.07440,351,3635,0.06587,0.08294
2007,2nd Quintile,Vocational Training,0.01619,94,3635,0.01209,0.02030
2007,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.04531,206,3635,0.03855,0.05207
2007,2nd Quintile,Not Employed,0.43834,1927,3635,0.42220,0.45447
2007,3rd Quintile,Full-Time Employment,0.31524,1414,3893,0.30065,0.32984
2007,3rd Quintile,Regular Part-Time Employment,0.09395,455,3893,0.08478,0.10312
2007,3rd Quintile,Vocational Training,0.02335,102,3893,0.01861,0.02810
2007,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.03961,190,3893,0.03349,0.04574
2007,3rd Quintile,Not Employed,0.36416,1732,3893,0.34904,0.37928
2007,4th Quintile,Full-Time Employment,0.39747,1939,4387,0.38299,0.41196
2007,4th Quintile,Regular Part-Time Employment,0.09788,550,4387,0.08908,0.10667
2007,4th Quintile,Vocational Training,0.01631,86,4387,0.01256,0.02006
2007,4th Quintile,"Marginal, Irregular Part-Time Employment",0.03896,198,4387,0.03323,0.04468
2007,4th Quintile,Not Employed,0.31068,1614,4387,0.29698,0.32437
2007,5th Quintile,Full-Time Employment,0.50052,2954,5660,0.48749,0.51355
2007,5th Quintile,Regular Part-Time Employment,0.09222,679,5660,0.08468,0.09976
2007,5th Quintile,Vocational Training,0.01334,70,5660,0.01035,0.01633
2007,5th Quintile,"Marginal, Irregular Part-Time Employment",0.02924,208,5660,0.02485,0.03363
2007,5th Quintile,Not Employed,0.26876,1749,5660,0.25721,0.28031
2008,1st Quintile,Full-Time Employment,0.13235,495,3070,0.12036,0.14434
2008,1st Quintile,Regular Part-Time Employment,0.06945,267,3070,0.06046,0.07845
2008,1st Quintile,Vocational Training,0.02379,103,3070,0.01840,0.02918
2008,1st Quintile,"Marginal, Irregular Part-Time Employment",0.06736,238,3070,0.05849,0.07623
2008,1st Quintile,Not Employed,0.52364,1967,3070,0.50597,0.54131
2008,2nd Quintile,Full-Time Employment,0.24557,997,3404,0.23111,0.26003
2008,2nd Quintile,Regular Part-Time Employment,0.07317,329,3404,0.06442,0.08192
2008,2nd Quintile,Vocational Training,0.02195,90,3404,0.01703,0.02688
2008,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.05518,213,3404,0.04751,0.06285
2008,2nd Quintile,Not Employed,0.42687,1775,3404,0.41025,0.44349
2008,3rd Quintile,Full-Time Employment,0.33160,1435,3814,0.31666,0.34655
2008,3rd Quintile,Regular Part-Time Employment,0.08336,411,3814,0.07459,0.09214
2008,3rd Quintile,Vocational Training,0.02565,113,3814,0.02063,0.03067
2008,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.04438,209,3814,0.03784,0.05091
2008,3rd Quintile,Not Employed,0.35584,1646,3814,0.34065,0.37104
2008,4th Quintile,Full-Time Employment,0.40894,1825,3978,0.39366,0.42422
2008,4th Quintile,Regular Part-Time Employment,0.10203,498,3978,0.09262,0.11144
2008,4th Quintile,Vocational Training,0.02000,84,3978,0.01565,0.02435
2008,4th Quintile,"Marginal, Irregular Part-Time Employment",0.03786,179,3978,0.03192,0.04379
2008,4th Quintile,Not Employed,0.29927,1392,3978,0.28504,0.31350
2008,5th Quintile,Full-Time Employment,0.50893,2760,5278,0.49544,0.52242
2008,5th Quintile,Regular Part-Time Employment,0.09056,623,5278,0.08281,0.09830
2008,5th Quintile,Vocational Training,0.01119,56,5278,0.00835,0.01403
2008,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03392,206,5278,0.02904,0.03881
2008,5th Quintile,Not Employed,0.25725,1633,5278,0.24545,0.26904
2009,1st Quintile,Full-Time Employment,0.13437,467,2909,0.12197,0.14676
2009,1st Quintile,Regular Part-Time Employment,0.06584,253,2909,0.05683,0.07486
2009,1st Quintile,Vocational Training,0.03027,111,2909,0.02405,0.03650
2009,1st Quintile,"Marginal, Irregular Part-Time Employment",0.06674,206,2909,0.05767,0.07581
2009,1st Quintile,Not Employed,0.53191,1872,2909,0.51377,0.55004
2009,2nd Quintile,Full-Time Employment,0.23017,871,3224,0.21563,0.24470
2009,2nd Quintile,Regular Part-Time Employment,0.07241,315,3224,0.06346,0.08136
2009,2nd Quintile,Vocational Training,0.01765,76,3224,0.01310,0.02220
2009,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.05545,199,3224,0.04755,0.06335
2009,2nd Quintile,Not Employed,0.44391,1763,3224,0.42675,0.46106
2009,3rd Quintile,Full-Time Employment,0.34198,1319,3475,0.32621,0.35776
2009,3rd Quintile,Regular Part-Time Employment,0.08815,403,3475,0.07872,0.09758
2009,3rd Quintile,Vocational Training,0.02663,101,3475,0.02127,0.03198
2009,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.04756,195,3475,0.04048,0.05463
2009,3rd Quintile,Not Employed,0.34577,1457,3475,0.32996,0.36159
2009,4th Quintile,Full-Time Employment,0.40598,1728,3771,0.39031,0.42166
2009,4th Quintile,Regular Part-Time Employment,0.09974,475,3771,0.09018,0.10931
2009,4th Quintile,Vocational Training,0.02085,81,3771,0.01629,0.02541
2009,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04350,182,3771,0.03699,0.05002
2009,4th Quintile,Not Employed,0.29011,1305,3771,0.27562,0.30460
2009,5th Quintile,Full-Time Employment,0.52383,2591,4844,0.50976,0.53789
2009,5th Quintile,Regular Part-Time Employment,0.09334,543,4844,0.08515,0.10154
2009,5th Quintile,Vocational Training,0.01047,56,4844,0.00761,0.01334
2009,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03012,190,4844,0.02531,0.03494
2009,5th Quintile,Not Employed,0.24594,1464,4844,0.23381,0.25807
2010,1st Quintile,Full-Time Employment,0.12917,406,2687,0.11649,0.14185
2010,1st Quintile,Regular Part-Time Employment,0.06898,247,2687,0.05939,0.07856
2010,1st Quintile,Vocational Training,0.03017,96,2687,0.02370,0.03664
2010,1st Quintile,"Marginal, Irregular Part-Time Employment",0.07239,219,2687,0.06259,0.08220
2010,1st Quintile,Not Employed,0.62907,1719,2687,0.61081,0.64734
2010,2nd Quintile,Full-Time Employment,0.23799,843,3026,0.22281,0.25317
2010,2nd Quintile,Regular Part-Time Employment,0.07937,297,3026,0.06973,0.08900
2010,2nd Quintile,Vocational Training,0.02463,80,3026,0.01911,0.03016
2010,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.06177,195,3026,0.05319,0.07034
2010,2nd Quintile,Not Employed,0.50214,1611,3026,0.48432,0.51996
2010,3rd Quintile,Full-Time Employment,0.34209,1193,3214,0.32568,0.35849
2010,3rd Quintile,Regular Part-Time Employment,0.08802,360,3214,0.07822,0.09782
2010,3rd Quintile,Vocational Training,0.03334,90,3214,0.02714,0.03955
2010,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.04623,183,3214,0.03897,0.05349
2010,3rd Quintile,Not Employed,0.38032,1388,3214,0.36353,0.39710
2010,4th Quintile,Full-Time Employment,0.42010,1555,3457,0.40365,0.43656
2010,4th Quintile,Regular Part-Time Employment,0.10052,441,3457,0.09049,0.11054
2010,4th Quintile,Vocational Training,0.01739,69,3457,0.01303,0.02175
2010,4th Quintile,"Marginal, Irregular Part-Time Employment",0.03673,156,3457,0.03046,0.04300
2010,4th Quintile,Not Employed,0.32458,1236,3457,0.30897,0.34019
2010,5th Quintile,Full-Time Employment,0.54703,2334,4419,0.53235,0.56171
2010,5th Quintile,Regular Part-Time Employment,0.09457,520,4419,0.08594,0.10320
2010,5th Quintile,Vocational Training,0.01271,50,4419,0.00941,0.01602
2010,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03657,180,4419,0.03104,0.04211
2010,5th Quintile,Not Employed,0.23428,1335,4419,0.22179,0.24677
2011,1st Quintile,Full-Time Employment,0.12787,886,4635,0.11826,0.13749
2011,1st Quintile,Regular Part-Time Employment,0.06967,526,4635,0.06234,0.07700
2011,1st Quintile,Vocational Training,0.02218,144,4635,0.01794,0.02641
2011,1st Quintile,"Marginal, Irregular Part-Time Employment",0.06492,401,4635,0.05783,0.07202
2011,1st Quintile,Not Employed,0.53983,2678,4635,0.52548,0.55418
2011,2nd Quintile,Full-Time Employment,0.25096,1482,4527,0.23833,0.26359
2011,2nd Quintile,Regular Part-Time Employment,0.08064,644,4527,0.07271,0.08858
2011,2nd Quintile,Vocational Training,0.02220,120,4527,0.01791,0.02649
2011,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.04883,300,4527,0.04256,0.05511
2011,2nd Quintile,Not Employed,0.43434,1981,4527,0.41990,0.44878
2011,3rd Quintile,Full-Time Employment,0.33556,1677,4168,0.32123,0.34990
2011,3rd Quintile,Regular Part-Time Employment,0.08490,594,4168,0.07644,0.09336
