year,age_gr,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,66 and older,Full-Time Employment,0.01133,55,4429,0.00821,0.01445
2006,66 and older,Regular Part-Time Employment,0.01191,52,4429,0.00872,0.01511
2006,66 and older,"Marginal, Irregular Part-Time Employment",0.01479,80,4429,0.01124,0.01835
2006,66 and older,Not Employed,0.96196,4242,4429,0.95633,0.96760
2007,17-29 y.,Full-Time Employment,0.31221,1062,3731,0.29734,0.32708
2007,17-29 y.,Regular Part-Time Employment,0.06107,205,3731,0.05339,0.06876
2007,17-29 y.,Vocational Training,0.12292,454,3731,0.11239,0.13346
2007,17-29 y.,"Marginal, Irregular Part-Time Employment",0.08481,332,3731,0.07586,0.09375
2007,17-29 y.,Not Employed,0.41713,1678,3731,0.40131,0.43296
2007,30-45 y.,Full-Time Employment,0.59789,3375,5688,0.58514,0.61063
2007,30-45 y.,Regular Part-Time Employment,0.16835,1045,5688,0.15862,0.17807
2007,30-45 y.,"Marginal, Irregular Part-Time Employment",0.05776,317,5688,0.05170,0.06382
2007,30-45 y.,Not Employed,0.17066,951,5688,0.16089,0.18044
2007,46-65 y.,Full-Time Employment,0.46816,3384,7047,0.45651,0.47981
2007,46-65 y.,Regular Part-Time Employment,0.12440,989,7047,0.11670,0.13211
2007,46-65 y.,"Marginal, Irregular Part-Time Employment",0.04801,325,7047,0.04302,0.05300
2007,46-65 y.,Not Employed,0.35698,2349,7047,0.34579,0.36817
2007,66 and older,Full-Time Employment,0.00919,52,4341,0.00635,0.01203
2007,66 and older,Regular Part-Time Employment,0.01188,51,4341,0.00865,0.01510
2007,66 and older,"Marginal, Irregular Part-Time Employment",0.01804,79,4341,0.01408,0.02200
2007,66 and older,Not Employed,0.96089,4159,4341,0.95513,0.96666
2008,17-29 y.,Full-Time Employment,0.32759,1029,3405,0.31182,0.34336
2008,17-29 y.,Regular Part-Time Employment,0.05684,174,3405,0.04906,0.06462
2008,17-29 y.,Vocational Training,0.12629,425,3405,0.11513,0.13745
2008,17-29 y.,"Marginal, Irregular Part-Time Employment",0.09688,328,3405,0.08694,0.10681
2008,17-29 y.,Not Employed,0.39066,1449,3405,0.37427,0.40706
2008,30-45 y.,Full-Time Employment,0.62083,3128,5145,0.60758,0.63409
2008,30-45 y.,Regular Part-Time Employment,0.15834,902,5145,0.14836,0.16832
2008,30-45 y.,"Marginal, Irregular Part-Time Employment",0.06111,304,5145,0.05456,0.06765
2008,30-45 y.,Not Employed,0.15446,811,5145,0.14458,0.16433
2008,46-65 y.,Full-Time Employment,0.48147,3303,6680,0.46948,0.49345
2008,46-65 y.,Regular Part-Time Employment,0.13441,1000,6680,0.12623,0.14259
2008,46-65 y.,"Marginal, Irregular Part-Time Employment",0.05207,318,6680,0.04674,0.05739
2008,46-65 y.,Not Employed,0.32882,2059,6680,0.31756,0.34009
2008,66 and older,Full-Time Employment,0.00962,52,4295,0.00670,0.01255
2008,66 and older,Regular Part-Time Employment,0.01104,52,4295,0.00792,0.01417
2008,66 and older,"Marginal, Irregular Part-Time Employment",0.02393,95,4295,0.01935,0.02850
2008,66 and older,Not Employed,0.95541,4096,4295,0.94923,0.96158
2009,17-29 y.,Full-Time Employment,0.32291,906,3081,0.30640,0.33943
2009,17-29 y.,Regular Part-Time Employment,0.05653,153,3081,0.04837,0.06468
2009,17-29 y.,Vocational Training,0.13265,414,3081,0.12067,0.14463
2009,17-29 y.,"Marginal, Irregular Part-Time Employment",0.09630,291,3081,0.08588,0.10671
2009,17-29 y.,Not Employed,0.38942,1317,3081,0.37220,0.40664
2009,30-45 y.,Full-Time Employment,0.62047,2801,4660,0.60653,0.63440
2009,30-45 y.,Regular Part-Time Employment,0.15643,840,4660,0.14600,0.16686
2009,30-45 y.,"Marginal, Irregular Part-Time Employment",0.05708,269,4660,0.05042,0.06374
2009,30-45 y.,Not Employed,0.16214,750,4660,0.15156,0.17273
2009,46-65 y.,Full-Time Employment,0.49228,3210,6314,0.47994,0.50461
2009,46-65 y.,Regular Part-Time Employment,0.13486,936,6314,0.12643,0.14329
2009,46-65 y.,"Marginal, Irregular Part-Time Employment",0.05648,303,6314,0.05079,0.06218
2009,46-65 y.,Not Employed,0.31378,1865,6314,0.30233,0.32522
2009,66 and older,Full-Time Employment,0.01076,60,4162,0.00762,0.01389
2009,66 and older,Regular Part-Time Employment,0.01406,60,4162,0.01048,0.01764
2009,66 and older,"Marginal, Irregular Part-Time Employment",0.02721,109,4162,0.02226,0.03215
2009,66 and older,Not Employed,0.94798,3933,4162,0.94123,0.95473
2010,17-29 y.,Full-Time Employment,0.30674,1036,4273,0.29291,0.32057
2010,17-29 y.,Regular Part-Time Employment,0.05782,237,4273,0.05082,0.06482
2010,17-29 y.,Vocational Training,0.14246,485,4273,0.13198,0.15294
2010,17-29 y.,"Marginal, Irregular Part-Time Employment",0.09087,402,4273,0.08225,0.09949
2010,17-29 y.,Not Employed,0.39980,2113,4273,0.38511,0.41449
2010,30-45 y.,Full-Time Employment,0.61655,4439,9040,0.60652,0.62657
2010,30-45 y.,Regular Part-Time Employment,0.15663,1613,9040,0.14914,0.16412
2010,30-45 y.,"Marginal, Irregular Part-Time Employment",0.05960,616,9040,0.05472,0.06448
2010,30-45 y.,Not Employed,0.16364,2372,9040,0.15601,0.17126
2010,46-65 y.,Full-Time Employment,0.49435,3481,6941,0.48259,0.50611
2010,46-65 y.,Regular Part-Time Employment,0.14637,1148,6941,0.13806,0.15469
2010,46-65 y.,"Marginal, Irregular Part-Time Employment",0.06279,415,6941,0.05708,0.06850
2010,46-65 y.,Not Employed,0.29427,1897,6941,0.28355,0.30500
2010,66 and older,Full-Time Employment,0.01164,57,4024,0.00833,0.01496
2010,66 and older,Regular Part-Time Employment,0.01237,54,4024,0.00895,0.01579
2010,66 and older,"Marginal, Irregular Part-Time Employment",0.02327,100,4024,0.01861,0.02792
2010,66 and older,Not Employed,0.95272,3813,4024,0.94616,0.95928
2011,17-29 y.,Full-Time Employment,0.33762,1172,4687,0.32408,0.35116
2011,17-29 y.,Regular Part-Time Employment,0.05721,290,4687,0.05056,0.06386
2011,17-29 y.,Vocational Training,0.12723,557,4687,0.11769,0.13677
2011,17-29 y.,"Marginal, Irregular Part-Time Employment",0.08290,435,4687,0.07501,0.09080
2011,17-29 y.,Not Employed,0.39093,2233,4687,0.37695,0.40490
2011,30-45 y.,Full-Time Employment,0.62199,4969,9917,0.61245,0.63154
2011,30-45 y.,Regular Part-Time Employment,0.16045,2093,9917,0.15322,0.16767
2011,30-45 y.,Vocational Training,0.00401,34,9917,0.00276,0.00525
2011,30-45 y.,"Marginal, Irregular Part-Time Employment",0.05218,639,9917,0.04780,0.05656
2011,30-45 y.,Not Employed,0.15900,2182,9917,0.15181,0.16620
2011,46-65 y.,Full-Time Employment,0.51411,4616,9116,0.50385,0.52437
2011,46-65 y.,Regular Part-Time Employment,0.14399,1486,9116,0.13678,0.15119
2011,46-65 y.,"Marginal, Irregular Part-Time Employment",0.05785,504,9116,0.05306,0.06264
2011,46-65 y.,Not Employed,0.28282,2510,9116,0.27357,0.29206
2011,66 and older,Full-Time Employment,0.00963,56,5142,0.00696,0.01230
2011,66 and older,Regular Part-Time Employment,0.01164,69,5142,0.00870,0.01457
2011,66 and older,"Marginal, Irregular Part-Time Employment",0.02104,100,5142,0.01712,0.02497
2011,66 and older,Not Employed,0.95769,4917,5142,0.95218,0.96319
2012,17-29 y.,Full-Time Employment,0.33149,1112,4501,0.31773,0.34524
2012,17-29 y.,Regular Part-Time Employment,0.06133,269,4501,0.05432,0.06834
2012,17-29 y.,Vocational Training,0.12167,563,4501,0.11212,0.13122
2012,17-29 y.,"Marginal, Irregular Part-Time Employment",0.10338,498,4501,0.09448,0.11227
2012,17-29 y.,Not Employed,0.37588,2059,4501,0.36173,0.39004
2012,30-45 y.,Full-Time Employment,0.61819,4586,9063,0.60819,0.62820
2012,30-45 y.,Regular Part-Time Employment,0.16507,2027,9063,0.15742,0.17271
2012,30-45 y.,Vocational Training,0.00343,45,9063,0.00222,0.00463
2012,30-45 y.,"Marginal, Irregular Part-Time Employment",0.04773,572,9063,0.04334,0.05212
2012,30-45 y.,Not Employed,0.16305,1833,9063,0.15544,0.17066
2012,46-65 y.,Full-Time Employment,0.51812,4733,9366,0.50800,0.52824
2012,46-65 y.,Regular Part-Time Employment,0.14797,1569,9366,0.14077,0.15516
2012,46-65 y.,"Marginal, Irregular Part-Time Employment",0.05459,535,9366,0.04999,0.05920
2012,46-65 y.,Not Employed,0.27812,2529,9366,0.26904,0.28719
2012,66 and older,Full-Time Employment,0.01068,56,5204,0.00789,0.01348
2012,66 and older,Regular Part-Time Employment,0.01285,82,5204,0.00979,0.01591
2012,66 and older,"Marginal, Irregular Part-Time Employment",0.02774,146,5204,0.02328,0.03221
2012,66 and older,Not Employed,0.94872,4920,5204,0.94273,0.95472
2013,17-29 y.,Full-Time Employment,0.32114,1353,5569,0.30888,0.33340
2013,17-29 y.,Regular Part-Time Employment,0.06290,323,5569,0.05652,0.06927
2013,17-29 y.,Vocational Training,0.13482,809,5569,0.12585,0.14379
2013,17-29 y.,"Marginal, Irregular Part-Time Employment",0.10549,611,5569,0.09742,0.11355
2013,17-29 y.,Not Employed,0.37006,2473,5569,0.35738,0.38274
2013,30-45 y.,Full-Time Employment,0.59664,5171,10353,0.58719,0.60609
2013,30-45 y.,Regular Part-Time Employment,0.17124,2247,10353,0.16398,0.17849
2013,30-45 y.,Vocational Training,0.00557,74,10353,0.00414,0.00700
2013,30-45 y.,"Marginal, Irregular Part-Time Employment",0.05170,698,10353,0.04744,0.05597
2013,30-45 y.,Not Employed,0.17169,2163,10353,0.16443,0.17896
2013,46-65 y.,Full-Time Employment,0.51600,5077,10178,0.50629,0.52571
2013,46-65 y.,Regular Part-Time Employment,0.15656,1813,10178,0.14950,0.16362
2013,46-65 y.,"Marginal, Irregular Part-Time Employment",0.05810,644,10178,0.05356,0.06265
2013,46-65 y.,Not Employed,0.26775,2644,10178,0.25915,0.27635
2013,66 and older,Full-Time Employment,0.00974,62,5045,0.00703,0.01245
2013,66 and older,Regular Part-Time Employment,0.01209,73,5045,0.00907,0.01511
2013,66 and older,"Marginal, Irregular Part-Time Employment",0.03121,161,5045,0.02641,0.03601
2013,66 and older,Not Employed,0.94696,4749,5045,0.94077,0.95314
2014,17-29 y.,Full-Time Employment,0.31878,1187,4850,0.30567,0.33190
2014,17-29 y.,Regular Part-Time Employment,0.07002,258,4850,0.06283,0.07720
2014,17-29 y.,Vocational Training,0.13528,703,4850,0.12565,0.14490
2014,17-29 y.,"Marginal, Irregular Part-Time Employment",0.11742,606,4850,0.10836,0.12648
2014,17-29 y.,Not Employed,0.35247,2096,4850,0.33902,0.36592
2014,30-45 y.,Full-Time Employment,0.58888,4301,8507,0.57843,0.59934
2014,30-45 y.,Regular Part-Time Employment,0.16812,1864,8507,0.16017,0.17607
2014,30-45 y.,Vocational Training,0.00699,57,8507,0.00522,0.00876
2014,30-45 y.,"Marginal, Irregular Part-Time Employment",0.05242,573,8507,0.04768,0.05716
2014,30-45 y.,Not Employed,0.17935,1712,8507,0.17120,0.18750
2014,46-65 y.,Full-Time Employment,0.52010,4676,9304,0.50995,0.53025
2014,46-65 y.,Regular Part-Time Employment,0.16553,1701,9304,0.15798,0.17309
2014,46-65 y.,"Marginal, Irregular Part-Time Employment",0.06076,619,9304,0.05590,0.06561
2014,46-65 y.,Not Employed,0.25218,2308,9304,0.24336,0.26101
2014,66 and older,Full-Time Employment,0.01059,62,4952,0.00774,0.01344
2014,66 and older,Regular Part-Time Employment,0.01315,80,4952,0.00998,0.01632
2014,66 and older,"Marginal, Irregular Part-Time Employment",0.03534,187,4952,0.03019,0.04048
2014,66 and older,Not Employed,0.94093,4623,4952,0.93436,0.94749
2015,17-29 y.,Full-Time Employment,0.32951,1285,5002,0.31648,0.34254
2015,17-29 y.,Regular Part-Time Employment,0.06438,293,5002,0.05758,0.07119
2015,17-29 y.,Vocational Training,0.13958,713,5002,0.12997,0.14918
2015,17-29 y.,"Marginal, Irregular Part-Time Employment",0.11162,576,5002,0.10289,0.12035
2015,17-29 y.,Not Employed,0.35026,2135,5002,0.33704,0.36349
2015,30-45 y.,Full-Time Employment,0.58045,4122,8273,0.56981,0.59108
2015,30-45 y.,Regular Part-Time Employment,0.18889,1830,8273,0.18046,0.19733
2015,30-45 y.,Vocational Training,0.00615,57,8273,0.00447,0.00784
2015,30-45 y.,"Marginal, Irregular Part-Time Employment",0.05039,506,8273,0.04567,0.05510
2015,30-45 y.,Not Employed,0.16828,1758,8273,0.16022,0.17634
2015,46-65 y.,Full-Time Employment,0.52377,4629,9122,0.51352,0.53402
2015,46-65 y.,Regular Part-Time Employment,0.16930,1745,9122,0.16160,0.17700
2015,46-65 y.,"Marginal, Irregular Part-Time Employment",0.05758,564,9122,0.05279,0.06236
2015,46-65 y.,Not Employed,0.24761,2184,9122,0.23875,0.25647
2015,66 and older,Full-Time Employment,0.01246,60,4901,0.00935,0.01557
2015,66 and older,Regular Part-Time Employment,0.01326,83,4901,0.01005,0.01646
2015,66 and older,"Marginal, Irregular Part-Time Employment",0.03925,189,4901,0.03381,0.04468
2015,66 and older,Not Employed,0.93504,4569,4901,0.92814,0.94194
2016,17-29 y.,Full-Time Employment,0.31942,1132,5528,0.30713,0.33171
2016,17-29 y.,Regular Part-Time Employment,0.06382,278,5528,0.05738,0.07026
2016,17-29 y.,Vocational Training,0.12781,692,5528,0.11901,0.13661
2016,17-29 y.,"Marginal, Irregular Part-Time Employment",0.09526,495,5528,0.08752,0.10300
2016,17-29 y.,Not Employed,0.38869,2931,5528,0.37583,0.40154
2016,30-45 y.,Full-Time Employment,0.58972,3653,8615,0.57933,0.60011
2016,30-45 y.,Regular Part-Time Employment,0.18234,1685,8615,0.17418,0.19049
2016,30-45 y.,Vocational Training,0.00853,93,8615,0.00659,0.01047
2016,30-45 y.,"Marginal, Irregular Part-Time Employment",0.04370,464,8615,0.03939,0.04802
2016,30-45 y.,Not Employed,0.16964,2720,8615,0.16172,0.17757
2016,46-65 y.,Full-Time Employment,0.52897,4396,9018,0.51867,0.53928
2016,46-65 y.,Regular Part-Time Employment,0.18065,1765,9018,0.17271,0.18859
2016,46-65 y.,"Marginal, Irregular Part-Time Employment",0.05932,527,9018,0.05444,0.06420
2016,46-65 y.,Not Employed,0.22889,2330,9018,0.22021,0.23756
2016,66 and older,Full-Time Employment,0.01372,70,4738,0.01040,0.01703
2016,66 and older,Regular Part-Time Employment,0.01666,89,4738,0.01302,0.02031
2016,66 and older,"Marginal, Irregular Part-Time Employment",0.03679,181,4738,0.03143,0.04215
2016,66 and older,Not Employed,0.93283,4398,4738,0.92570,0.93996
2017,17-29 y.,Full-Time Employment,0.32731,1420,6534,0.31593,0.33869
2017,17-29 y.,Regular Part-Time Employment,0.06334,351,6534,0.05744,0.06925
2017,17-29 y.,Vocational Training,0.13374,791,6534,0.12549,0.14200
2017,17-29 y.,"Marginal, Irregular Part-Time Employment",0.10214,548,6534,0.09479,0.10948
2017,17-29 y.,Not Employed,0.37011,3424,6534,0.35840,0.38182
2017,30-45 y.,Full-Time Employment,0.58717,3876,9114,0.57706,0.59728
2017,30-45 y.,Regular Part-Time Employment,0.19073,1798,9114,0.18266,0.19880
2017,30-45 y.,Vocational Training,0.00707,97,9114,0.00535,0.00879
2017,30-45 y.,"Marginal, Irregular Part-Time Employment",0.03912,450,9114,0.03514,0.04310
2017,30-45 y.,Not Employed,0.16881,2893,9114,0.16112,0.17650
2017,46-65 y.,Full-Time Employment,0.53605,5251,10558,0.52654,0.54557
2017,46-65 y.,Regular Part-Time Employment,0.17940,2081,10558,0.17208,0.18672
2017,46-65 y.,"Marginal, Irregular Part-Time Employment",0.06048,586,10558,0.05594,0.06503
2017,46-65 y.,Not Employed,0.22247,2640,10558,0.21453,0.23040
2017,66 and older,Full-Time Employment,0.01499,81,4993,0.01162,0.01836
2017,66 and older,Regular Part-Time Employment,0.01550,103,4993,0.01208,0.01893
2017,66 and older,"Marginal, Irregular Part-Time Employment",0.04698,227,4993,0.04111,0.05285
2017,66 and older,Not Employed,0.92253,4582,4993,0.91511,0.92995
2018,17-29 y.,Full-Time Employment,0.33445,1468,6119,0.32263,0.34628
2018,17-29 y.,Regular Part-Time Employment,0.07748,393,6119,0.07078,0.08418
2018,17-29 y.,Vocational Training,0.12951,785,6119,0.12110,0.13793
2018,17-29 y.,"Marginal, Irregular Part-Time Employment",0.10320,566,6119,0.09557,0.11082
2018,17-29 y.,Not Employed,0.35012,2907,6119,0.33816,0.36207
2018,30-45 y.,Full-Time Employment,0.59848,3672,8424,0.58801,0.60895
2018,30-45 y.,Regular Part-Time Employment,0.18838,1748,8424,0.18003,0.19673
2018,30-45 y.,Vocational Training,0.00657,101,8424,0.00484,0.00830
2018,30-45 y.,"Marginal, Irregular Part-Time Employment",0.03985,407,8424,0.03567,0.04403
2018,30-45 y.,Not Employed,0.15851,2496,8424,0.15071,0.16631
2018,46-65 y.,Full-Time Employment,0.54146,5040,10240,0.53181,0.55112
2018,46-65 y.,Regular Part-Time Employment,0.19046,2103,10240,0.18285,0.19806
2018,46-65 y.,"Marginal, Irregular Part-Time Employment",0.05130,546,10240,0.04703,0.05557
2018,46-65 y.,Not Employed,0.21466,2551,10240,0.20670,0.22261
2018,66 and older,Full-Time Employment,0.01556,73,5017,0.01214,0.01899
2018,66 and older,Regular Part-Time Employment,0.02165,118,5017,0.01763,0.02568
2018,66 and older,"Marginal, Irregular Part-Time Employment",0.05167,244,5017,0.04555,0.05780
2018,66 and older,Not Employed,0.91111,4582,5017,0.90324,0.91899
2019,17-29 y.,Full-Time Employment,0.33595,1350,5315,0.32325,0.34865
2019,17-29 y.,Regular Part-Time Employment,0.08920,409,5315,0.08153,0.09686
2019,17-29 y.,Vocational Training,0.13073,750,5315,0.12166,0.13979
2019,17-29 y.,"Marginal, Irregular Part-Time Employment",0.08778,502,5315,0.08018,0.09539
2019,17-29 y.,Not Employed,0.33750,2304,5315,0.32479,0.35022
2019,30-45 y.,Full-Time Employment,0.59234,3714,7946,0.58153,0.60314
2019,30-45 y.,Regular Part-Time Employment,0.20689,1650,7946,0.19798,0.21580
2019,30-45 y.,Vocational Training,0.00740,105,7946,0.00552,0.00929
2019,30-45 y.,"Marginal, Irregular Part-Time Employment",0.03050,328,7946,0.02672,0.03428
2019,30-45 y.,Not Employed,0.15544,2149,7946,0.14747,0.16341
2019,46-65 y.,Full-Time Employment,0.54224,5907,11034,0.53294,0.55154
2019,46-65 y.,Regular Part-Time Employment,0.19209,2199,11034,0.18473,0.19944
2019,46-65 y.,"Marginal, Irregular Part-Time Employment",0.05187,548,11034,0.04773,0.05601
2019,46-65 y.,Not Employed,0.21209,2380,11034,0.20446,0.21971
2019,66 and older,Full-Time Employment,0.01703,218,5206,0.01351,0.02054
2019,66 and older,Regular Part-Time Employment,0.02260,183,5206,0.01856,0.02664
2019,66 and older,"Marginal, Irregular Part-Time Employment",0.04370,263,5206,0.03815,0.04926
2019,66 and older,Not Employed,0.91667,4542,5206,0.90916,0.92418
2020,17-29 y.,Full-Time Employment,0.33381,1772,5933,0.32181,0.34581
2020,17-29 y.,Regular Part-Time Employment,0.08000,411,5933,0.07310,0.08691
2020,17-29 y.,Vocational Training,0.13752,838,5933,0.12875,0.14628
2020,17-29 y.,"Marginal, Irregular Part-Time Employment",0.08693,437,5933,0.07976,0.09410
2020,17-29 y.,Not Employed,0.35805,2475,5933,0.34585,0.37025
2020,30-45 y.,Full-Time Employment,0.58770,4229,8480,0.57722,0.59818
2020,30-45 y.,Regular Part-Time Employment,0.21643,1606,8480,0.20766,0.22519
2020,30-45 y.,Vocational Training,0.00737,128,8480,0.00555,0.00919
2020,30-45 y.,"Marginal, Irregular Part-Time Employment",0.02611,297,8480,0.02272,0.02950
2020,30-45 y.,Not Employed,0.15397,2220,8480,0.14628,0.16165
2020,46-65 y.,Full-Time Employment,0.55085,5520,10499,0.54134,0.56037
2020,46-65 y.,Regular Part-Time Employment,0.19288,2161,10499,0.18533,0.20042
2020,46-65 y.,"Marginal, Irregular Part-Time Employment",0.04696,473,10499,0.04291,0.05101
2020,46-65 y.,Not Employed,0.20785,2345,10499,0.20009,0.21561
2020,66 and older,Full-Time Employment,0.01589,147,4925,0.01240,0.01939
2020,66 and older,Regular Part-Time Employment,0.02191,164,4925,0.01782,0.02599
2020,66 and older,"Marginal, Irregular Part-Time Employment",0.05012,260,4925,0.04403,0.05621
2020,66 and older,Not Employed,0.91208,4354,4925,0.90417,0.91999
2021,17-29 y.,Full-Time Employment,0.35734,1072,3632,0.34175,0.37292
2021,17-29 y.,Regular Part-Time Employment,0.09265,289,3632,0.08322,0.10208
2021,17-29 y.,Vocational Training,0.10810,394,3632,0.09800,0.11820
2021,17-29 y.,"Marginal, Irregular Part-Time Employment",0.09183,296,3632,0.08244,0.10123
2021,17-29 y.,Not Employed,0.34259,1543,3632,0.32716,0.35803
2021,17-29 y.,In short-time work (since 2021),0.00567,38,3632,0.00323,0.00811
2021,30-45 y.,Full-Time Employment,0.59834,2716,5340,0.58519,0.61149
2021,30-45 y.,Regular Part-Time Employment,0.21066,1079,5340,0.19972,0.22160
2021,30-45 y.,Vocational Training,0.00732,62,5340,0.00503,0.00961
2021,30-45 y.,"Marginal, Irregular Part-Time Employment",0.02317,116,5340,0.01913,0.02721
2021,30-45 y.,Not Employed,0.14855,1292,5340,0.13901,0.15809
2021,30-45 y.,In short-time work (since 2021),0.01043,75,5340,0.00770,0.01315
2021,46-65 y.,Full-Time Employment,0.54869,3814,7293,0.53727,0.56011
2021,46-65 y.,Regular Part-Time Employment,0.17832,1496,7293,0.16954,0.18711
2021,46-65 y.,"Marginal, Irregular Part-Time Employment",0.04636,296,7293,0.04153,0.05119
2021,46-65 y.,Not Employed,0.20926,1616,7293,0.19992,0.21860
2021,46-65 y.,In short-time work (since 2021),0.00953,71,7293,0.00730,0.01176
2021,66 and older,Full-Time Employment,0.01446,102,3535,0.01053,0.01840
2021,66 and older,Regular Part-Time Employment,0.02810,125,3535,0.02265,0.03355
2021,66 and older,"Marginal, Irregular Part-Time Employment",0.05093,176,3535,0.04368,0.05818
2021,66 and older,Not Employed,0.88439,3132,3535,0.87385,0.89493
