,Unnamed: 0,year,age_gr,pgisced97,plh0108,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
280,280,2008,46-65 y.,Upper Secondary Level,Important,0.325,1194,18448,0.31014,0.34107
281,281,2008,46-65 y.,Upper Secondary Level,Less important,0.29213,972,18448,0.27664,0.30853
282,282,2008,46-65 y.,Upper Secondary Level,Unimportant,0.19503,556,18448,0.1809,0.20847
283,283,2008,46-65 y.,Post-secondary Non-tertiary Level,Very important,0.18397,53,18448,0.13826,0.24081
284,284,2008,46-65 y.,Post-secondary Non-tertiary Level,Important,0.35079,113,18448,0.3028,0.40413
285,285,2008,46-65 y.,Post-secondary Non-tertiary Level,Less important,0.32923,83,18448,0.27475,0.39648
286,286,2008,46-65 y.,Post-secondary Non-tertiary Level,Unimportant,0.13602,32,18448,0.10445,0.17563
287,287,2008,46-65 y.,First Stage of Tertiary Education,Very important,0.19876,137,18448,0.16596,0.22902
288,288,2008,46-65 y.,First Stage of Tertiary Education,Important,0.34132,215,18448,0.30006,0.38297
289,289,2008,46-65 y.,First Stage of Tertiary Education,Less important,0.29821,162,18448,0.2598,0.34473
290,290,2008,46-65 y.,First Stage of Tertiary Education,Unimportant,0.16171,66,18448,0.13347,0.18939
291,291,2008,46-65 y.,Second Stage of Tertiary Education,Very important,0.17421,397,18448,0.15779,0.19089
292,292,2008,46-65 y.,Second Stage of Tertiary Education,Important,0.35589,720,18448,0.33247,0.38262
293,293,2008,46-65 y.,Second Stage of Tertiary Education,Less important,0.31801,511,18448,0.29045,0.34559
294,294,2008,46-65 y.,Second Stage of Tertiary Education,Unimportant,0.15189,218,18448,0.13426,0.16677
295,295,2008,66 and older,Lower Secondary Level,Very important,0.2076,167,18448,0.18818,0.2249
296,296,2008,66 and older,Lower Secondary Level,Important,0.27308,213,18448,0.2536,0.29882
297,297,2008,66 and older,Lower Secondary Level,Less important,0.20025,129,18448,0.18121,0.22394
298,298,2008,66 and older,Lower Secondary Level,Unimportant,0.31907,193,18448,0.29388,0.34269
299,299,2008,66 and older,Upper Secondary Level,Very important,0.20105,498,18448,0.18917,0.214
300,300,2008,66 and older,Upper Secondary Level,Important,0.31515,735,18448,0.29954,0.33056
301,301,2008,66 and older,Upper Secondary Level,Less important,0.19299,407,18448,0.18223,0.20439
302,302,2008,66 and older,Upper Secondary Level,Unimportant,0.29081,553,18448,0.27666,0.30283
303,303,2008,66 and older,Post-secondary Non-tertiary Level,Important,1.0,35,18448,0.78535,1.2324
304,304,2008,66 and older,First Stage of Tertiary Education,Very important,0.22986,83,18448,0.19326,0.26263
305,305,2008,66 and older,First Stage of Tertiary Education,Important,0.32538,102,18448,0.27834,0.37311
306,306,2008,66 and older,First Stage of Tertiary Education,Less important,0.21551,55,18448,0.17589,0.25164
307,307,2008,66 and older,First Stage of Tertiary Education,Unimportant,0.22925,68,18448,0.19599,0.26973
308,308,2008,66 and older,Second Stage of Tertiary Education,Very important,0.24352,227,18448,0.21888,0.27481
309,309,2008,66 and older,Second Stage of Tertiary Education,Important,0.31824,309,18448,0.28871,0.35215
310,310,2008,66 and older,Second Stage of Tertiary Education,Less important,0.18447,149,18448,0.16159,0.21187
311,311,2008,66 and older,Second Stage of Tertiary Education,Unimportant,0.25377,172,18448,0.22619,0.28282
312,312,2012,17-29 y.,Pre-primary Level,Very important,0.19059,84,26653,0.15004,0.23297
313,313,2012,17-29 y.,Pre-primary Level,Important,0.32469,159,26653,0.27602,0.3682
314,314,2012,17-29 y.,Pre-primary Level,Less important,0.48472,204,26653,0.41815,0.56574
315,315,2012,17-29 y.,Lower Secondary Level,Very important,0.19114,154,26653,0.15541,0.23288
316,316,2012,17-29 y.,Lower Secondary Level,Important,0.29977,241,26653,0.2664,0.34668
317,317,2012,17-29 y.,Lower Secondary Level,Less important,0.37136,303,26653,0.32186,0.4256
318,318,2012,17-29 y.,Lower Secondary Level,Unimportant,0.13773,66,26653,0.09904,0.16895
319,319,2012,17-29 y.,Upper Secondary Level,Very important,0.1982,331,26653,0.17301,0.22408
320,320,2012,17-29 y.,Upper Secondary Level,Important,0.32365,522,26653,0.28776,0.35018
321,321,2012,17-29 y.,Upper Secondary Level,Less important,0.369,625,26653,0.34042,0.40582
322,322,2012,17-29 y.,Upper Secondary Level,Unimportant,0.10915,181,26653,0.09319,0.12699
323,323,2012,17-29 y.,Post-secondary Non-tertiary Level,Very important,0.20367,44,26653,0.13732,0.27694
324,324,2012,17-29 y.,Post-secondary Non-tertiary Level,Important,0.37161,82,26653,0.29333,0.42535
325,325,2012,17-29 y.,Post-secondary Non-tertiary Level,Less important,0.42473,92,26653,0.35947,0.51175
326,326,2012,17-29 y.,Second Stage of Tertiary Education,Very important,0.19207,48,26653,0.11649,0.26227
327,327,2012,17-29 y.,Second Stage of Tertiary Education,Important,0.20608,88,26653,0.16368,0.24389
328,328,2012,17-29 y.,Second Stage of Tertiary Education,Less important,0.49404,163,26653,0.42238,0.56893
329,329,2012,17-29 y.,Second Stage of Tertiary Education,Unimportant,0.1078,38,26653,0.0812,0.15408
330,330,2012,30-45 y.,Primary Level,Very important,0.40739,44,26653,0.27812,0.58611
331,331,2012,30-45 y.,Primary Level,Important,0.31577,51,26653,0.24511,0.39843
332,332,2012,30-45 y.,Primary Level,Less important,0.27684,33,26653,0.15164,0.4871
333,333,2012,30-45 y.,Lower Secondary Level,Very important,0.23503,156,26653,0.19203,0.29009
334,334,2012,30-45 y.,Lower Secondary Level,Important,0.27821,204,26653,0.23807,0.31979
335,335,2012,30-45 y.,Lower Secondary Level,Less important,0.32595,224,26653,0.27007,0.38179
336,336,2012,30-45 y.,Lower Secondary Level,Unimportant,0.16081,103,26653,0.12739,0.21177
337,337,2012,30-45 y.,Upper Secondary Level,Very important,0.1964,974,26653,0.17889,0.21199
338,338,2012,30-45 y.,Upper Secondary Level,Important,0.32858,1450,26653,0.30748,0.3553
339,339,2012,30-45 y.,Upper Secondary Level,Less important,0.32053,1371,26653,0.29824,0.34326
340,340,2012,30-45 y.,Upper Secondary Level,Unimportant,0.15448,538,26653,0.13904,0.17003
341,341,2012,30-45 y.,Post-secondary Non-tertiary Level,Very important,0.17222,196,26653,0.1421,0.20384
342,342,2012,30-45 y.,Post-secondary Non-tertiary Level,Important,0.35883,378,26653,0.30737,0.41109
343,343,2012,30-45 y.,Post-secondary Non-tertiary Level,Less important,0.36863,328,26653,0.31666,0.42166
344,344,2012,30-45 y.,Post-secondary Non-tertiary Level,Unimportant,0.10032,98,26653,0.07918,0.12077
345,345,2012,30-45 y.,First Stage of Tertiary Education,Very important,0.2006,164,26653,0.15838,0.24489
346,346,2012,30-45 y.,First Stage of Tertiary Education,Important,0.34956,215,26653,0.27255,0.41768
347,347,2012,30-45 y.,First Stage of Tertiary Education,Less important,0.38604,175,26653,0.3145,0.44734
348,348,2012,30-45 y.,First Stage of Tertiary Education,Unimportant,0.0638,37,26653,0.04631,0.08396
349,349,2012,30-45 y.,Second Stage of Tertiary Education,Very important,0.15492,412,26653,0.13581,0.17471
350,350,2012,30-45 y.,Second Stage of Tertiary Education,Important,0.36156,902,26653,0.33334,0.4052
351,351,2012,30-45 y.,Second Stage of Tertiary Education,Less important,0.35165,720,26653,0.31681,0.38589
352,352,2012,30-45 y.,Second Stage of Tertiary Education,Unimportant,0.13186,226,26653,0.11154,0.15166
353,353,2012,46-65 y.,Lower Secondary Level,Very important,0.16277,103,26653,0.13702,0.1909
354,354,2012,46-65 y.,Lower Secondary Level,Important,0.27001,192,26653,0.2334,0.30249
355,355,2012,46-65 y.,Lower Secondary Level,Less important,0.28599,170,26653,0.2433,0.33029
356,356,2012,46-65 y.,Lower Secondary Level,Unimportant,0.28124,160,26653,0.24633,0.32294
357,357,2012,46-65 y.,Upper Secondary Level,Very important,0.17691,924,26653,0.16719,0.1876
358,358,2012,46-65 y.,Upper Secondary Level,Important,0.33653,1674,26653,0.32016,0.35524
359,359,2012,46-65 y.,Upper Secondary Level,Less important,0.28281,1350,26653,0.26561,0.29556
360,360,2012,46-65 y.,Upper Secondary Level,Unimportant,0.20375,883,26653,0.18927,0.21711
361,361,2012,46-65 y.,Post-secondary Non-tertiary Level,Very important,0.15474,96,26653,0.12253,0.19598
362,362,2012,46-65 y.,Post-secondary Non-tertiary Level,Important,0.38645,226,26653,0.33436,0.44042
363,363,2012,46-65 y.,Post-secondary Non-tertiary Level,Less important,0.30286,200,26653,0.25354,0.36084
364,364,2012,46-65 y.,Post-secondary Non-tertiary Level,Unimportant,0.15595,78,26653,0.12979,0.1853
365,365,2012,46-65 y.,First Stage of Tertiary Education,Very important,0.12181,133,26653,0.10555,0.13733
366,366,2012,46-65 y.,First Stage of Tertiary Education,Important,0.41398,313,26653,0.36953,0.4622
367,367,2012,46-65 y.,First Stage of Tertiary Education,Less important,0.2893,240,26653,0.25315,0.32632
368,368,2012,46-65 y.,First Stage of Tertiary Education,Unimportant,0.17492,103,26653,0.14283,0.21565
369,369,2012,46-65 y.,Second Stage of Tertiary Education,Very important,0.18432,450,26653,0.16917,0.20421
370,370,2012,46-65 y.,Second Stage of Tertiary Education,Important,0.356,914,26653,0.33024,0.37935
371,371,2012,46-65 y.,Second Stage of Tertiary Education,Less important,0.30745,709,26653,0.281,0.3324
372,372,2012,46-65 y.,Second Stage of Tertiary Education,Unimportant,0.15223,316,26653,0.13931,0.16794
373,373,2012,66 and older,Lower Secondary Level,Very important,0.18494,146,26653,0.16289,0.20718
374,374,2012,66 and older,Lower Secondary Level,Important,0.35836,293,26653,0.33334,0.38614
375,375,2012,66 and older,Lower Secondary Level,Less important,0.17553,134,26653,0.15573,0.19815
376,376,2012,66 and older,Lower Secondary Level,Unimportant,0.28118,213,26653,0.25556,0.30926
377,377,2012,66 and older,Upper Secondary Level,Very important,0.19275,554,26653,0.18193,0.20362
378,378,2012,66 and older,Upper Secondary Level,Important,0.32983,891,26653,0.3103,0.34618
379,379,2012,66 and older,Upper Secondary Level,Less important,0.20068,511,26653,0.18677,0.21231
380,380,2012,66 and older,Upper Secondary Level,Unimportant,0.27674,677,26653,0.26278,0.2906
381,381,2012,66 and older,Post-secondary Non-tertiary Level,Important,0.57206,45,26653,0.4339,0.71129
382,382,2012,66 and older,Post-secondary Non-tertiary Level,Unimportant,0.42794,31,26653,0.31093,0.57106
383,383,2012,66 and older,First Stage of Tertiary Education,Very important,0.25274,89,26653,0.20638,0.30507
384,384,2012,66 and older,First Stage of Tertiary Education,Important,0.31989,120,26653,0.27035,0.37121
385,385,2012,66 and older,First Stage of Tertiary Education,Less important,0.19739,75,26653,0.15837,0.23726
386,386,2012,66 and older,First Stage of Tertiary Education,Unimportant,0.22997,80,26653,0.19021,0.27011
387,387,2012,66 and older,Second Stage of Tertiary Education,Very important,0.22195,282,26653,0.19866,0.24334
388,388,2012,66 and older,Second Stage of Tertiary Education,Important,0.34383,417,26653,0.3126,0.37653
389,389,2012,66 and older,Second Stage of Tertiary Education,Less important,0.21011,201,26653,0.18494,0.23575
390,390,2012,66 and older,Second Stage of Tertiary Education,Unimportant,0.22411,236,26653,0.20297,0.24476
391,391,2016,17-29 y.,Pre-primary Level,Very important,0.17328,66,23221,0.12325,0.24825
392,392,2016,17-29 y.,Pre-primary Level,Important,0.41754,128,23221,0.33153,0.52604
393,393,2016,17-29 y.,Pre-primary Level,Less important,0.40918,124,23221,0.32965,0.48545
394,394,2016,17-29 y.,Lower Secondary Level,Very important,0.24419,191,23221,0.20379,0.29206
395,395,2016,17-29 y.,Lower Secondary Level,Important,0.32116,272,23221,0.27341,0.37791
396,396,2016,17-29 y.,Lower Secondary Level,Less important,0.35854,242,23221,0.30234,0.42727
397,397,2016,17-29 y.,Lower Secondary Level,Unimportant,0.07612,54,23221,0.05339,0.10839
398,398,2016,17-29 y.,Upper Secondary Level,Very important,0.20219,347,23221,0.18014,0.23487
399,399,2016,17-29 y.,Upper Secondary Level,Important,0.33196,491,23221,0.29315,0.37248
400,400,2016,17-29 y.,Upper Secondary Level,Less important,0.37371,536,23221,0.33203,0.40432
401,401,2016,17-29 y.,Upper Secondary Level,Unimportant,0.09214,105,23221,0.07193,0.11402
402,402,2016,17-29 y.,Post-secondary Non-tertiary Level,Very important,0.17323,58,23221,0.13487,0.23103
403,403,2016,17-29 y.,Post-secondary Non-tertiary Level,Important,0.43516,101,23221,0.34115,0.56151
404,404,2016,17-29 y.,Post-secondary Non-tertiary Level,Less important,0.39161,88,23221,0.29921,0.47799
405,405,2016,17-29 y.,Second Stage of Tertiary Education,Very important,0.15015,68,23221,0.11894,0.1824
406,406,2016,17-29 y.,Second Stage of Tertiary Education,Important,0.31419,131,23221,0.23883,0.39691
407,407,2016,17-29 y.,Second Stage of Tertiary Education,Less important,0.39581,153,23221,0.31146,0.47599
408,408,2016,17-29 y.,Second Stage of Tertiary Education,Unimportant,0.13984,47,23221,0.09453,0.19944
409,409,2016,30-45 y.,Primary Level,Very important,0.28727,42,23221,0.18362,0.41299
410,410,2016,30-45 y.,Primary Level,Important,0.26382,51,23221,0.19859,0.33928
411,411,2016,30-45 y.,Primary Level,Less important,0.44891,45,23221,0.28939,0.62488
412,412,2016,30-45 y.,Lower Secondary Level,Very important,0.25616,158,23221,0.19119,0.32897
413,413,2016,30-45 y.,Lower Secondary Level,Important,0.28012,197,23221,0.23544,0.33663
414,414,2016,30-45 y.,Lower Secondary Level,Less important,0.30309,185,23221,0.24106,0.37155
415,415,2016,30-45 y.,Lower Secondary Level,Unimportant,0.16063,82,23221,0.11232,0.21418
416,416,2016,30-45 y.,Upper Secondary Level,Very important,0.20898,658,23221,0.18542,0.22965
417,417,2016,30-45 y.,Upper Secondary Level,Important,0.33433,1057,23221,0.3071,0.36338
418,418,2016,30-45 y.,Upper Secondary Level,Less important,0.32604,864,23221,0.29128,0.3649
419,419,2016,30-45 y.,Upper Secondary Level,Unimportant,0.13066,375,23221,0.11111,0.14956
420,420,2016,30-45 y.,Post-secondary Non-tertiary Level,Very important,0.19395,230,23221,0.15664,0.22477
421,421,2016,30-45 y.,Post-secondary Non-tertiary Level,Important,0.32725,336,23221,0.28125,0.38223
422,422,2016,30-45 y.,Post-secondary Non-tertiary Level,Less important,0.37116,256,23221,0.30755,0.43479
423,423,2016,30-45 y.,Post-secondary Non-tertiary Level,Unimportant,0.10764,88,23221,0.08277,0.13861
424,424,2016,30-45 y.,First Stage of Tertiary Education,Very important,0.27826,100,23221,0.20243,0.34763
425,425,2016,30-45 y.,First Stage of Tertiary Education,Important,0.37048,121,23221,0.27404,0.47761
426,426,2016,30-45 y.,First Stage of Tertiary Education,Less important,0.35125,104,23221,0.26217,0.4511
427,427,2016,30-45 y.,Second Stage of Tertiary Education,Very important,0.16178,404,23221,0.13897,0.1861
428,428,2016,30-45 y.,Second Stage of Tertiary Education,Important,0.37695,788,23221,0.33696,0.42079
429,429,2016,30-45 y.,Second Stage of Tertiary Education,Less important,0.35251,646,23221,0.31999,0.38806
430,430,2016,30-45 y.,Second Stage of Tertiary Education,Unimportant,0.10876,185,23221,0.09006,0.13269
431,431,2016,46-65 y.,Primary Level,Very important,0.35853,38,23221,0.23686,0.48378
432,432,2016,46-65 y.,Primary Level,Important,0.64147,40,23221,0.44545,0.93165
433,433,2016,46-65 y.,Lower Secondary Level,Very important,0.15841,93,23221,0.12385,0.19963
434,434,2016,46-65 y.,Lower Secondary Level,Important,0.31292,174,23221,0.26715,0.36259
435,435,2016,46-65 y.,Lower Secondary Level,Less important,0.27169,169,23221,0.23852,0.31792
436,436,2016,46-65 y.,Lower Secondary Level,Unimportant,0.25698,143,23221,0.20597,0.30813
437,437,2016,46-65 y.,Upper Secondary Level,Very important,0.19827,836,23221,0.18326,0.21396
438,438,2016,46-65 y.,Upper Secondary Level,Important,0.30517,1329,23221,0.28829,0.32336
439,439,2016,46-65 y.,Upper Secondary Level,Less important,0.28576,1194,23221,0.2672,0.30273
440,440,2016,46-65 y.,Upper Secondary Level,Unimportant,0.21081,779,23221,0.19488,0.22667
441,441,2016,46-65 y.,Post-secondary Non-tertiary Level,Very important,0.17039,119,23221,0.12824,0.20983
442,442,2016,46-65 y.,Post-secondary Non-tertiary Level,Important,0.37646,252,23221,0.31339,0.44352
443,443,2016,46-65 y.,Post-secondary Non-tertiary Level,Less important,0.2987,219,23221,0.26011,0.33767
444,444,2016,46-65 y.,Post-secondary Non-tertiary Level,Unimportant,0.15444,122,23221,0.12468,0.19194
445,445,2016,46-65 y.,First Stage of Tertiary Education,Very important,0.16388,134,23221,0.13682,0.19354
446,446,2016,46-65 y.,First Stage of Tertiary Education,Important,0.35634,275,23221,0.30995,0.39598
447,447,2016,46-65 y.,First Stage of Tertiary Education,Less important,0.29192,175,23221,0.24475,0.33946
448,448,2016,46-65 y.,First Stage of Tertiary Education,Unimportant,0.18785,98,23221,0.15407,0.22635
449,449,2016,46-65 y.,Second Stage of Tertiary Education,Very important,0.18356,440,23221,0.16501,0.20677
450,450,2016,46-65 y.,Second Stage of Tertiary Education,Important,0.39481,891,23221,0.36429,0.42838
451,451,2016,46-65 y.,Second Stage of Tertiary Education,Less important,0.27038,645,23221,0.24179,0.29747
452,452,2016,46-65 y.,Second Stage of Tertiary Education,Unimportant,0.15125,310,23221,0.13067,0.16939
453,453,2016,66 and older,Lower Secondary Level,Very important,0.19837,112,23221,0.17457,0.22674
454,454,2016,66 and older,Lower Secondary Level,Important,0.35449,223,23221,0.32088,0.3917
455,455,2016,66 and older,Lower Secondary Level,Less important,0.1842,109,23221,0.15565,0.21751
456,456,2016,66 and older,Lower Secondary Level,Unimportant,0.26295,158,23221,0.23752,0.29345
457,457,2016,66 and older,Upper Secondary Level,Very important,0.19357,466,23221,0.17873,0.20651
458,458,2016,66 and older,Upper Secondary Level,Important,0.34642,835,23221,0.32756,0.3651
459,459,2016,66 and older,Upper Secondary Level,Less important,0.20737,472,23221,0.1916,0.2215
460,460,2016,66 and older,Upper Secondary Level,Unimportant,0.25265,593,23221,0.23619,0.26881
461,461,2016,66 and older,Post-secondary Non-tertiary Level,Important,0.43387,42,23221,0.34857,0.56336
462,462,2016,66 and older,Post-secondary Non-tertiary Level,Less important,0.23429,33,23221,0.16671,0.3102
463,463,2016,66 and older,Post-secondary Non-tertiary Level,Unimportant,0.33185,32,23221,0.23893,0.42078
464,464,2016,66 and older,First Stage of Tertiary Education,Very important,0.19346,74,23221,0.15857,0.22895
465,465,2016,66 and older,First Stage of Tertiary Education,Important,0.37537,110,23221,0.32515,0.42773
466,466,2016,66 and older,First Stage of Tertiary Education,Less important,0.1996,69,23221,0.16326,0.2424
467,467,2016,66 and older,First Stage of Tertiary Education,Unimportant,0.23157,66,23221,0.1898,0.27919
468,468,2016,66 and older,Second Stage of Tertiary Education,Very important,0.23452,271,23221,0.20666,0.26513
469,469,2016,66 and older,Second Stage of Tertiary Education,Important,0.35712,442,23221,0.32597,0.38621
470,470,2016,66 and older,Second Stage of Tertiary Education,Less important,0.18129,215,23221,0.15476,0.20394
471,471,2016,66 and older,Second Stage of Tertiary Education,Unimportant,0.22706,250,23221,0.20166,0.25249
472,472,2021,17-29 y.,Pre-primary Level,Very important,0.27637,50,16101,0.15906,0.43151
473,473,2021,17-29 y.,Pre-primary Level,Important,0.38079,60,16101,0.2291,0.55269
474,474,2021,17-29 y.,Pre-primary Level,Less important,0.34285,66,16101,0.24602,0.48916
475,475,2021,17-29 y.,Lower Secondary Level,Very important,0.21809,99,16101,0.17036,0.28211
476,476,2021,17-29 y.,Lower Secondary Level,Important,0.3828,129,16101,0.24312,0.51667
477,477,2021,17-29 y.,Lower Secondary Level,Less important,0.39911,164,16101,0.31151,0.49056
478,478,2021,17-29 y.,Upper Secondary Level,Very important,0.14634,202,16101,0.12106,0.17243
479,479,2021,17-29 y.,Upper Secondary Level,Important,0.35374,354,16101,0.30046,0.40935
480,480,2021,17-29 y.,Upper Secondary Level,Less important,0.43198,440,16101,0.37161,0.49648
481,481,2021,17-29 y.,Upper Secondary Level,Unimportant,0.06793,93,16101,0.05175,0.08633
482,482,2021,17-29 y.,Post-secondary Non-tertiary Level,Very important,0.2196,44,16101,0.13752,0.32206
483,483,2021,17-29 y.,Post-secondary Non-tertiary Level,Important,0.46922,91,16101,0.37119,0.58574
484,484,2021,17-29 y.,Post-secondary Non-tertiary Level,Less important,0.31119,78,16101,0.23992,0.40135
485,485,2021,17-29 y.,Second Stage of Tertiary Education,Very important,0.19611,100,16101,0.13667,0.26421
486,486,2021,17-29 y.,Second Stage of Tertiary Education,Important,0.29415,146,16101,0.22977,0.36521
487,487,2021,17-29 y.,Second Stage of Tertiary Education,Less important,0.38515,168,16101,0.32693,0.44763
488,488,2021,17-29 y.,Second Stage of Tertiary Education,Unimportant,0.1246,44,16101,0.07763,0.17671
489,489,2021,30-45 y.,Lower Secondary Level,Very important,0.21761,64,16101,0.1494,0.29868
490,490,2021,30-45 y.,Lower Secondary Level,Important,0.29567,89,16101,0.21464,0.39287
491,491,2021,30-45 y.,Lower Secondary Level,Less important,0.25749,98,16101,0.206,0.30871
492,492,2021,30-45 y.,Lower Secondary Level,Unimportant,0.22923,47,16101,0.13539,0.33905
493,493,2021,30-45 y.,Upper Secondary Level,Very important,0.20471,324,16101,0.17811,0.23413
494,494,2021,30-45 y.,Upper Secondary Level,Important,0.33067,415,16101,0.28774,0.38494
495,495,2021,30-45 y.,Upper Secondary Level,Less important,0.33301,438,16101,0.2948,0.38795
496,496,2021,30-45 y.,Upper Secondary Level,Unimportant,0.13161,172,16101,0.10509,0.15704
497,497,2021,30-45 y.,Post-secondary Non-tertiary Level,Very important,0.15335,104,16101,0.11296,0.19564
498,498,2021,30-45 y.,Post-secondary Non-tertiary Level,Important,0.30686,173,16101,0.24117,0.37226
499,499,2021,30-45 y.,Post-secondary Non-tertiary Level,Less important,0.35461,172,16101,0.28424,0.42701
500,500,2021,30-45 y.,Post-secondary Non-tertiary Level,Unimportant,0.18518,64,16101,0.12884,0.24773
501,501,2021,30-45 y.,First Stage of Tertiary Education,Very important,0.34466,52,16101,0.23596,0.45514
502,502,2021,30-45 y.,First Stage of Tertiary Education,Important,0.28958,61,16101,0.18822,0.38498
503,503,2021,30-45 y.,First Stage of Tertiary Education,Less important,0.36576,60,16101,0.25987,0.5044
504,504,2021,30-45 y.,Second Stage of Tertiary Education,Very important,0.15793,315,16101,0.13259,0.18457
505,505,2021,30-45 y.,Second Stage of Tertiary Education,Important,0.36483,557,16101,0.31827,0.41204
506,506,2021,30-45 y.,Second Stage of Tertiary Education,Less important,0.37504,528,16101,0.33831,0.42596
507,507,2021,30-45 y.,Second Stage of Tertiary Education,Unimportant,0.1022,146,16101,0.08394,0.12237
508,508,2021,46-65 y.,Lower Secondary Level,Very important,0.21763,71,16101,0.15575,0.27719
509,509,2021,46-65 y.,Lower Secondary Level,Important,0.3009,103,16101,0.22806,0.3761
510,510,2021,46-65 y.,Lower Secondary Level,Less important,0.31782,105,16101,0.24937,0.40412
511,511,2021,46-65 y.,Lower Secondary Level,Unimportant,0.16365,70,16101,0.11876,0.22149
512,512,2021,46-65 y.,Upper Secondary Level,Very important,0.20907,524,16101,0.18702,0.23526
513,513,2021,46-65 y.,Upper Secondary Level,Important,0.30426,900,16101,0.28096,0.33025
514,514,2021,46-65 y.,Upper Secondary Level,Less important,0.29948,844,16101,0.27258,0.32187
515,515,2021,46-65 y.,Upper Secondary Level,Unimportant,0.18719,525,16101,0.16723,0.20651
516,516,2021,46-65 y.,Post-secondary Non-tertiary Level,Very important,0.14468,111,16101,0.11347,0.17912
517,517,2021,46-65 y.,Post-secondary Non-tertiary Level,Important,0.37371,249,16101,0.30809,0.44909
518,518,2021,46-65 y.,Post-secondary Non-tertiary Level,Less important,0.3419,205,16101,0.27823,0.41067
519,519,2021,46-65 y.,Post-secondary Non-tertiary Level,Unimportant,0.13971,105,16101,0.10868,0.17819
520,520,2021,46-65 y.,First Stage of Tertiary Education,Very important,0.19968,113,16101,0.15738,0.24468
521,521,2021,46-65 y.,First Stage of Tertiary Education,Important,0.34783,193,16101,0.27888,0.41656
522,522,2021,46-65 y.,First Stage of Tertiary Education,Less important,0.30136,139,16101,0.23333,0.38129
523,523,2021,46-65 y.,First Stage of Tertiary Education,Unimportant,0.15113,67,16101,0.1121,0.21756
524,524,2021,46-65 y.,Second Stage of Tertiary Education,Very important,0.22601,470,16101,0.19979,0.25477
525,525,2021,46-65 y.,Second Stage of Tertiary Education,Important,0.40409,909,16101,0.36835,0.43463
526,526,2021,46-65 y.,Second Stage of Tertiary Education,Less important,0.24275,566,16101,0.21696,0.27258
527,527,2021,46-65 y.,Second Stage of Tertiary Education,Unimportant,0.12715,248,16101,0.10592,0.14801
528,528,2021,66 and older,Lower Secondary Level,Very important,0.19336,57,16101,0.1455,0.24947
529,529,2021,66 and older,Lower Secondary Level,Important,0.33565,93,16101,0.26898,0.40245
530,530,2021,66 and older,Lower Secondary Level,Less important,0.23127,67,16101,0.18378,0.29482
531,531,2021,66 and older,Lower Secondary Level,Unimportant,0.23972,81,16101,0.20205,0.29554
532,532,2021,66 and older,Upper Secondary Level,Very important,0.18514,311,16101,0.16795,0.20541
533,533,2021,66 and older,Upper Secondary Level,Important,0.34046,559,16101,0.31358,0.3702
534,534,2021,66 and older,Upper Secondary Level,Less important,0.22222,378,16101,0.20336,0.2486
535,535,2021,66 and older,Upper Secondary Level,Unimportant,0.25218,433,16101,0.22947,0.27858
536,536,2021,66 and older,Post-secondary Non-tertiary Level,Important,1.0,49,16101,0.71575,1.23718
537,537,2021,66 and older,First Stage of Tertiary Education,Very important,0.15137,46,16101,0.11096,0.19385
538,538,2021,66 and older,First Stage of Tertiary Education,Important,0.38312,100,16101,0.29315,0.4736
539,539,2021,66 and older,First Stage of Tertiary Education,Less important,0.26978,62,16101,0.17641,0.39264
540,540,2021,66 and older,First Stage of Tertiary Education,Unimportant,0.19573,48,16101,0.1338,0.25991
541,541,2021,66 and older,Second Stage of Tertiary Education,Very important,0.25375,283,16101,0.22132,0.28183
542,542,2021,66 and older,Second Stage of Tertiary Education,Important,0.35873,409,16101,0.32646,0.39158
543,543,2021,66 and older,Second Stage of Tertiary Education,Less important,0.19899,207,16101,0.1704,0.22694
544,544,2021,66 and older,Second Stage of Tertiary Education,Unimportant,0.18853,194,16101,0.16147,0.2143
