year,pgisced97,quintil_oecd,plb0037_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,Lower Secondary Level,1st Quintile,Temporary job,0.12275,117,267,0.08332,0.16219
1999,Lower Secondary Level,2nd Quintile,Permanent job,0.19592,151,238,0.14538,0.24645
1999,Lower Secondary Level,2nd Quintile,Temporary job,0.10217,87,238,0.06361,0.14074
1999,Lower Secondary Level,3rd Quintile,Permanent job,0.24500,152,228,0.18905,0.30095
1999,Lower Secondary Level,3rd Quintile,Temporary job,0.11823,76,228,0.07622,0.16023
1999,Lower Secondary Level,4th Quintile,Permanent job,0.29729,127,172,0.22879,0.36580
1999,Lower Secondary Level,4th Quintile,Temporary job,0.10974,45,172,0.06289,0.15659
1999,Lower Secondary Level,5th Quintile,Permanent job,0.30026,75,75,0.19582,0.40470
1999,Upper Secondary Level,1st Quintile,Permanent job,0.28589,407,520,0.24702,0.32476
1999,Upper Secondary Level,1st Quintile,Temporary job,0.08816,113,520,0.06377,0.11256
1999,Upper Secondary Level,2nd Quintile,Permanent job,0.42226,735,857,0.38918,0.45535
1999,Upper Secondary Level,2nd Quintile,Temporary job,0.06652,122,857,0.04983,0.08322
1999,Upper Secondary Level,3rd Quintile,Permanent job,0.46647,790,882,0.43353,0.49942
1999,Upper Secondary Level,3rd Quintile,Temporary job,0.04945,92,882,0.03514,0.06377
1999,Upper Secondary Level,4th Quintile,Permanent job,0.54769,839,913,0.51538,0.57999
1999,Upper Secondary Level,4th Quintile,Temporary job,0.04381,74,913,0.03052,0.05709
1999,Upper Secondary Level,5th Quintile,Permanent job,0.51914,646,694,0.48194,0.55634
1999,Upper Secondary Level,5th Quintile,Temporary job,0.03410,48,694,0.02059,0.04761
1999,Post-secondary Non-tertiary Level,2nd Quintile,Permanent job,0.36388,33,33,0.19718,0.53058
1999,Post-secondary Non-tertiary Level,3rd Quintile,Permanent job,0.62109,62,62,0.49935,0.74283
1999,Post-secondary Non-tertiary Level,4th Quintile,Permanent job,0.66737,94,94,0.57161,0.76312
1999,Post-secondary Non-tertiary Level,5th Quintile,Permanent job,0.57150,73,73,0.45720,0.68581
1999,First Stage of Tertiary Education,2nd Quintile,Permanent job,0.47766,70,70,0.35980,0.59552
1999,First Stage of Tertiary Education,3rd Quintile,Permanent job,0.49599,107,107,0.40081,0.59117
1999,First Stage of Tertiary Education,4th Quintile,Permanent job,0.59343,133,133,0.50963,0.67723
1999,First Stage of Tertiary Education,5th Quintile,Permanent job,0.62210,124,124,0.53641,0.70779
1999,Second Stage of Tertiary Education,1st Quintile,Permanent job,0.29077,44,44,0.15503,0.42650
1999,Second Stage of Tertiary Education,2nd Quintile,Permanent job,0.36540,112,112,0.27581,0.45498
1999,Second Stage of Tertiary Education,3rd Quintile,Permanent job,0.50222,185,185,0.42997,0.57447
1999,Second Stage of Tertiary Education,4th Quintile,Permanent job,0.58767,294,335,0.53488,0.64046
1999,Second Stage of Tertiary Education,4th Quintile,Temporary job,0.09409,41,335,0.06278,0.12541
1999,Second Stage of Tertiary Education,5th Quintile,Permanent job,0.59041,493,535,0.54871,0.63212
1999,Second Stage of Tertiary Education,5th Quintile,Temporary job,0.04289,42,535,0.02570,0.06007
2000,Lower Secondary Level,1st Quintile,Permanent job,0.10967,102,191,0.06524,0.15410
2000,Lower Secondary Level,1st Quintile,Temporary job,0.09725,89,191,0.05512,0.13938
2000,Lower Secondary Level,2nd Quintile,Permanent job,0.18049,123,199,0.12692,0.23406
2000,Lower Secondary Level,2nd Quintile,Temporary job,0.11260,76,199,0.06857,0.15663
2000,Lower Secondary Level,3rd Quintile,Permanent job,0.20572,86,176,0.14583,0.26561
2000,Lower Secondary Level,3rd Quintile,Temporary job,0.20101,90,176,0.14163,0.26039
2000,Lower Secondary Level,4th Quintile,Permanent job,0.28375,87,139,0.20853,0.35897
2000,Lower Secondary Level,4th Quintile,Temporary job,0.17697,52,139,0.11329,0.24064
2000,Lower Secondary Level,5th Quintile,Permanent job,0.26959,44,44,0.13695,0.40222
2000,Upper Secondary Level,1st Quintile,Permanent job,0.23269,362,451,0.19365,0.27173
2000,Upper Secondary Level,1st Quintile,Temporary job,0.07243,89,451,0.04848,0.09638
2000,Upper Secondary Level,2nd Quintile,Permanent job,0.37227,652,749,0.33763,0.40691
2000,Upper Secondary Level,2nd Quintile,Temporary job,0.05108,97,749,0.03530,0.06686
2000,Upper Secondary Level,3rd Quintile,Permanent job,0.43355,738,821,0.39963,0.46747
2000,Upper Secondary Level,3rd Quintile,Temporary job,0.05359,83,821,0.03817,0.06900
2000,Upper Secondary Level,4th Quintile,Permanent job,0.50087,780,850,0.46724,0.53451
2000,Upper Secondary Level,4th Quintile,Temporary job,0.03346,70,850,0.02137,0.04556
2000,Upper Secondary Level,5th Quintile,Permanent job,0.48183,557,557,0.44030,0.52336
2000,Post-secondary Non-tertiary Level,1st Quintile,Permanent job,0.33235,41,41,0.18637,0.47833
2000,Post-secondary Non-tertiary Level,2nd Quintile,Permanent job,0.47872,39,39,0.31988,0.63755
2000,Post-secondary Non-tertiary Level,3rd Quintile,Permanent job,0.51652,59,59,0.38791,0.64513
2000,Post-secondary Non-tertiary Level,4th Quintile,Permanent job,0.60322,96,96,0.50484,0.70160
2000,Post-secondary Non-tertiary Level,5th Quintile,Permanent job,0.55056,90,90,0.44721,0.65390
2000,First Stage of Tertiary Education,1st Quintile,Permanent job,0.29114,43,43,0.15374,0.42853
2000,First Stage of Tertiary Education,2nd Quintile,Permanent job,0.44968,108,108,0.35542,0.54394
2000,First Stage of Tertiary Education,3rd Quintile,Permanent job,0.53363,157,157,0.45535,0.61192
2000,First Stage of Tertiary Education,4th Quintile,Permanent job,0.55455,157,157,0.47656,0.63255
2000,First Stage of Tertiary Education,5th Quintile,Permanent job,0.53514,144,144,0.45339,0.61689
2000,Second Stage of Tertiary Education,1st Quintile,Permanent job,0.20575,38,38,0.07549,0.33600
2000,Second Stage of Tertiary Education,2nd Quintile,Permanent job,0.38279,116,116,0.29395,0.47163
2000,Second Stage of Tertiary Education,3rd Quintile,Permanent job,0.50318,195,195,0.43282,0.57354
2000,Second Stage of Tertiary Education,4th Quintile,Permanent job,0.57553,324,324,0.52163,0.62944
2000,Second Stage of Tertiary Education,5th Quintile,Permanent job,0.56942,529,568,0.52866,0.61018
2000,Second Stage of Tertiary Education,5th Quintile,Temporary job,0.04987,39,568,0.03196,0.06779
2001,Primary Level,2nd Quintile,Permanent job,0.31170,31,31,0.14595,0.47745
2001,Lower Secondary Level,1st Quintile,Permanent job,0.12552,145,270,0.08593,0.16511
2001,Lower Secondary Level,1st Quintile,Temporary job,0.11170,125,270,0.07406,0.14934
2001,Lower Secondary Level,2nd Quintile,Permanent job,0.18706,163,294,0.14241,0.23172
2001,Lower Secondary Level,2nd Quintile,Temporary job,0.13688,131,294,0.09753,0.17624
2001,Lower Secondary Level,3rd Quintile,Permanent job,0.24688,157,264,0.19476,0.29899
2001,Lower Secondary Level,3rd Quintile,Temporary job,0.15574,107,264,0.11192,0.19956
2001,Lower Secondary Level,4th Quintile,Permanent job,0.23838,114,208,0.18033,0.29643
2001,Lower Secondary Level,4th Quintile,Temporary job,0.18572,94,208,0.13274,0.23870
2001,Lower Secondary Level,5th Quintile,Permanent job,0.27289,67,67,0.16542,0.38036
2001,Upper Secondary Level,1st Quintile,Permanent job,0.24718,534,719,0.21562,0.27873
2001,Upper Secondary Level,1st Quintile,Temporary job,0.08740,185,719,0.06674,0.10806
2001,Upper Secondary Level,2nd Quintile,Permanent job,0.37655,1004,1132,0.34831,0.40479
2001,Upper Secondary Level,2nd Quintile,Temporary job,0.04606,128,1132,0.03384,0.05828
2001,Upper Secondary Level,3rd Quintile,Permanent job,0.45063,1233,1372,0.42429,0.47697
2001,Upper Secondary Level,3rd Quintile,Temporary job,0.04484,139,1372,0.03388,0.05579
2001,Upper Secondary Level,4th Quintile,Permanent job,0.51559,1306,1420,0.48959,0.54159
2001,Upper Secondary Level,4th Quintile,Temporary job,0.03723,114,1420,0.02738,0.04708
2001,Upper Secondary Level,5th Quintile,Permanent job,0.46246,930,989,0.43137,0.49355
2001,Upper Secondary Level,5th Quintile,Temporary job,0.02365,59,989,0.01418,0.03313
2001,Post-secondary Non-tertiary Level,1st Quintile,Permanent job,0.33333,55,55,0.20759,0.45906
2001,Post-secondary Non-tertiary Level,2nd Quintile,Permanent job,0.48540,95,95,0.38436,0.58643
2001,Post-secondary Non-tertiary Level,3rd Quintile,Permanent job,0.53620,105,105,0.44035,0.63204
2001,Post-secondary Non-tertiary Level,4th Quintile,Permanent job,0.55585,137,137,0.47234,0.63936
2001,Post-secondary Non-tertiary Level,5th Quintile,Permanent job,0.53682,163,163,0.46003,0.61360
2001,First Stage of Tertiary Education,1st Quintile,Permanent job,0.24532,49,49,0.12360,0.36705
2001,First Stage of Tertiary Education,2nd Quintile,Permanent job,0.44143,134,134,0.35704,0.52582
2001,First Stage of Tertiary Education,3rd Quintile,Permanent job,0.49748,212,212,0.43001,0.56494
2001,First Stage of Tertiary Education,4th Quintile,Permanent job,0.53981,235,235,0.47594,0.60367
2001,First Stage of Tertiary Education,5th Quintile,Permanent job,0.53154,211,211,0.46405,0.59903
2001,Second Stage of Tertiary Education,1st Quintile,Permanent job,0.24629,61,100,0.16142,0.33117
2001,Second Stage of Tertiary Education,1st Quintile,Temporary job,0.15396,39,100,0.08287,0.22506
2001,Second Stage of Tertiary Education,2nd Quintile,Permanent job,0.39898,161,194,0.32989,0.46807
2001,Second Stage of Tertiary Education,2nd Quintile,Temporary job,0.10263,33,194,0.05981,0.14544
2001,Second Stage of Tertiary Education,3rd Quintile,Permanent job,0.50373,294,294,0.44648,0.56098
2001,Second Stage of Tertiary Education,4th Quintile,Permanent job,0.55806,493,540,0.51613,0.59998
2001,Second Stage of Tertiary Education,4th Quintile,Temporary job,0.06346,47,540,0.04288,0.08405
2001,Second Stage of Tertiary Education,5th Quintile,Permanent job,0.56103,933,997,0.53021,0.59185
2001,Second Stage of Tertiary Education,5th Quintile,Temporary job,0.04383,64,997,0.03111,0.05654
2002,Lower Secondary Level,1st Quintile,Permanent job,0.11922,116,225,0.07679,0.16166
2002,Lower Secondary Level,1st Quintile,Temporary job,0.11046,109,225,0.06941,0.15151
2002,Lower Secondary Level,2nd Quintile,Permanent job,0.19733,149,247,0.14759,0.24706
2002,Lower Secondary Level,2nd Quintile,Temporary job,0.12210,98,247,0.08119,0.16302
2002,Lower Secondary Level,3rd Quintile,Permanent job,0.20249,116,203,0.14707,0.25791
2002,Lower Secondary Level,3rd Quintile,Temporary job,0.16297,87,203,0.11204,0.21390
2002,Lower Secondary Level,4th Quintile,Permanent job,0.25672,118,210,0.19749,0.31594
2002,Lower Secondary Level,4th Quintile,Temporary job,0.17654,92,210,0.12485,0.22823
2002,Lower Secondary Level,5th Quintile,Permanent job,0.22738,61,108,0.14796,0.30680
2002,Lower Secondary Level,5th Quintile,Temporary job,0.11935,47,108,0.05792,0.18078
2002,Upper Secondary Level,1st Quintile,Permanent job,0.22235,421,551,0.18760,0.25710
2002,Upper Secondary Level,1st Quintile,Temporary job,0.06670,130,551,0.04585,0.08755
2002,Upper Secondary Level,2nd Quintile,Permanent job,0.35923,850,958,0.32883,0.38963
2002,Upper Secondary Level,2nd Quintile,Temporary job,0.03777,108,958,0.02569,0.04984
2002,Upper Secondary Level,3rd Quintile,Permanent job,0.43604,1064,1176,0.40769,0.46440
2002,Upper Secondary Level,3rd Quintile,Temporary job,0.04398,112,1176,0.03226,0.05570
2002,Upper Secondary Level,4th Quintile,Permanent job,0.51285,1218,1330,0.48598,0.53972
2002,Upper Secondary Level,4th Quintile,Temporary job,0.04145,112,1330,0.03073,0.05216
2002,Upper Secondary Level,5th Quintile,Permanent job,0.47846,1120,1201,0.45019,0.50672
2002,Upper Secondary Level,5th Quintile,Temporary job,0.02774,81,1201,0.01845,0.03704
2002,Post-secondary Non-tertiary Level,1st Quintile,Permanent job,0.31665,56,56,0.19371,0.43959
2002,Post-secondary Non-tertiary Level,2nd Quintile,Permanent job,0.46706,82,82,0.35841,0.57571
2002,Post-secondary Non-tertiary Level,3rd Quintile,Permanent job,0.54949,87,87,0.44433,0.65465
2002,Post-secondary Non-tertiary Level,4th Quintile,Permanent job,0.62870,144,144,0.54951,0.70789
2002,Post-secondary Non-tertiary Level,5th Quintile,Permanent job,0.56179,182,182,0.48950,0.63407
2002,First Stage of Tertiary Education,1st Quintile,Permanent job,0.27362,42,42,0.13715,0.41008
2002,First Stage of Tertiary Education,2nd Quintile,Permanent job,0.40938,124,124,0.32248,0.49628
2002,First Stage of Tertiary Education,3rd Quintile,Permanent job,0.48066,173,173,0.40599,0.55533
2002,First Stage of Tertiary Education,4th Quintile,Permanent job,0.55326,234,234,0.48942,0.61709
2002,First Stage of Tertiary Education,5th Quintile,Permanent job,0.53307,246,246,0.47060,0.59554
2002,Second Stage of Tertiary Education,1st Quintile,Permanent job,0.25869,58,58,0.14500,0.37238
2002,Second Stage of Tertiary Education,2nd Quintile,Permanent job,0.33814,106,106,0.24765,0.42862
2002,Second Stage of Tertiary Education,3rd Quintile,Permanent job,0.45721,223,261,0.39665,0.51776
2002,Second Stage of Tertiary Education,3rd Quintile,Temporary job,0.08273,38,261,0.04924,0.11621
2002,Second Stage of Tertiary Education,4th Quintile,Permanent job,0.48625,440,491,0.44199,0.53050
2002,Second Stage of Tertiary Education,4th Quintile,Temporary job,0.06132,51,491,0.04008,0.08256
2002,Second Stage of Tertiary Education,5th Quintile,Permanent job,0.57466,989,1055,0.54482,0.60451
2002,Second Stage of Tertiary Education,5th Quintile,Temporary job,0.04164,66,1055,0.02958,0.05371
2003,Lower Secondary Level,1st Quintile,Permanent job,0.08938,85,206,0.05032,0.12843
2003,Lower Secondary Level,1st Quintile,Temporary job,0.12239,121,206,0.07753,0.16726
2003,Lower Secondary Level,2nd Quintile,Permanent job,0.17742,133,220,0.12682,0.22801
2003,Lower Secondary Level,2nd Quintile,Temporary job,0.12486,87,220,0.08108,0.16864
2003,Lower Secondary Level,3rd Quintile,Permanent job,0.24456,136,214,0.18683,0.30228
2003,Lower Secondary Level,3rd Quintile,Temporary job,0.14058,78,214,0.09390,0.18726
2003,Lower Secondary Level,4th Quintile,Permanent job,0.27875,114,193,0.21533,0.34218
2003,Lower Secondary Level,4th Quintile,Temporary job,0.14202,79,193,0.09264,0.19140
2003,Lower Secondary Level,5th Quintile,Permanent job,0.24050,65,135,0.16814,0.31287
2003,Lower Secondary Level,5th Quintile,Temporary job,0.15268,70,135,0.09178,0.21358
2003,Upper Secondary Level,1st Quintile,Permanent job,0.20834,400,516,0.17327,0.24342
2003,Upper Secondary Level,1st Quintile,Temporary job,0.05775,116,516,0.03761,0.07790
2003,Upper Secondary Level,2nd Quintile,Permanent job,0.35586,846,947,0.32535,0.38637
2003,Upper Secondary Level,2nd Quintile,Temporary job,0.03681,101,947,0.02481,0.04881
2003,Upper Secondary Level,3rd Quintile,Permanent job,0.44869,1063,1166,0.42013,0.47725
2003,Upper Secondary Level,3rd Quintile,Temporary job,0.04024,103,1166,0.02896,0.05153
2003,Upper Secondary Level,4th Quintile,Permanent job,0.51089,1185,1281,0.48351,0.53828
2003,Upper Secondary Level,4th Quintile,Temporary job,0.03888,96,1281,0.02829,0.04947
2003,Upper Secondary Level,5th Quintile,Permanent job,0.46697,1155,1258,0.43939,0.49456
2003,Upper Secondary Level,5th Quintile,Temporary job,0.03055,103,1258,0.02104,0.04007
2003,Post-secondary Non-tertiary Level,1st Quintile,Permanent job,0.27791,40,40,0.13731,0.41850
2003,Post-secondary Non-tertiary Level,2nd Quintile,Permanent job,0.41518,72,72,0.30056,0.52979
2003,Post-secondary Non-tertiary Level,3rd Quintile,Permanent job,0.52255,115,115,0.43086,0.61424
2003,Post-secondary Non-tertiary Level,4th Quintile,Permanent job,0.57483,148,148,0.49491,0.65475
2003,Post-secondary Non-tertiary Level,5th Quintile,Permanent job,0.52422,217,217,0.45762,0.59083
2003,First Stage of Tertiary Education,1st Quintile,Permanent job,0.28522,41,41,0.14529,0.42515
2003,First Stage of Tertiary Education,2nd Quintile,Permanent job,0.36531,102,102,0.27140,0.45922
2003,First Stage of Tertiary Education,3rd Quintile,Permanent job,0.41039,157,157,0.33320,0.48758
2003,First Stage of Tertiary Education,4th Quintile,Permanent job,0.57849,256,256,0.51788,0.63910
2003,First Stage of Tertiary Education,5th Quintile,Permanent job,0.54274,276,276,0.48386,0.60162
2003,Second Stage of Tertiary Education,1st Quintile,Permanent job,0.19771,45,77,0.10816,0.28725
2003,Second Stage of Tertiary Education,1st Quintile,Temporary job,0.11049,32,77,0.04000,0.18097
2003,Second Stage of Tertiary Education,2nd Quintile,Permanent job,0.39168,117,117,0.30285,0.48051
2003,Second Stage of Tertiary Education,3rd Quintile,Permanent job,0.47909,241,278,0.42026,0.53792
2003,Second Stage of Tertiary Education,3rd Quintile,Temporary job,0.07162,37,278,0.04126,0.10199
2003,Second Stage of Tertiary Education,4th Quintile,Permanent job,0.49205,482,538,0.44976,0.53433
2003,Second Stage of Tertiary Education,4th Quintile,Temporary job,0.07668,56,538,0.05418,0.09919
2003,Second Stage of Tertiary Education,5th Quintile,Permanent job,0.53910,1404,1511,0.51396,0.56424
2003,Second Stage of Tertiary Education,5th Quintile,Temporary job,0.03919,107,1511,0.02940,0.04898
2004,Lower Secondary Level,1st Quintile,Permanent job,0.11942,92,192,0.07343,0.16541
2004,Lower Secondary Level,1st Quintile,Temporary job,0.11824,100,192,0.07245,0.16403
2004,Lower Secondary Level,2nd Quintile,Permanent job,0.17995,129,218,0.12884,0.23106
2004,Lower Secondary Level,2nd Quintile,Temporary job,0.12763,89,218,0.08323,0.17202
2004,Lower Secondary Level,3rd Quintile,Permanent job,0.22026,127,198,0.16239,0.27813
2004,Lower Secondary Level,3rd Quintile,Temporary job,0.12398,71,198,0.07796,0.17000
2004,Lower Secondary Level,4th Quintile,Permanent job,0.27307,95,169,0.20570,0.34045
2004,Lower Secondary Level,4th Quintile,Temporary job,0.15059,74,169,0.09651,0.20467
2004,Lower Secondary Level,5th Quintile,Permanent job,0.28111,61,123,0.20134,0.36088
2004,Lower Secondary Level,5th Quintile,Temporary job,0.15333,62,123,0.08940,0.21727
2004,Upper Secondary Level,1st Quintile,Permanent job,0.21758,378,508,0.18167,0.25350
2004,Upper Secondary Level,1st Quintile,Temporary job,0.06670,130,508,0.04498,0.08842
2004,Upper Secondary Level,2nd Quintile,Permanent job,0.34387,794,894,0.31271,0.37502
2004,Upper Secondary Level,2nd Quintile,Temporary job,0.03978,100,894,0.02696,0.05260
2004,Upper Secondary Level,3rd Quintile,Permanent job,0.42528,984,1097,0.39601,0.45455
2004,Upper Secondary Level,3rd Quintile,Temporary job,0.04083,113,1097,0.02911,0.05254
2004,Upper Secondary Level,4th Quintile,Permanent job,0.47968,1114,1226,0.45170,0.50766
2004,Upper Secondary Level,4th Quintile,Temporary job,0.04131,112,1226,0.03017,0.05246
2004,Upper Secondary Level,5th Quintile,Permanent job,0.46030,1115,1203,0.43212,0.48847
2004,Upper Secondary Level,5th Quintile,Temporary job,0.02852,88,1203,0.01911,0.03793
2004,Post-secondary Non-tertiary Level,1st Quintile,Permanent job,0.30913,46,46,0.17410,0.44416
2004,Post-secondary Non-tertiary Level,2nd Quintile,Permanent job,0.47480,84,84,0.36736,0.58223
2004,Post-secondary Non-tertiary Level,3rd Quintile,Permanent job,0.55598,107,107,0.46139,0.65056
2004,Post-secondary Non-tertiary Level,4th Quintile,Permanent job,0.56363,147,147,0.48318,0.64407
2004,Post-secondary Non-tertiary Level,5th Quintile,Permanent job,0.50515,216,216,0.43832,0.57198
2004,First Stage of Tertiary Education,1st Quintile,Permanent job,0.20978,38,38,0.07858,0.34097
2004,First Stage of Tertiary Education,2nd Quintile,Permanent job,0.41859,98,98,0.32041,0.51677
2004,First Stage of Tertiary Education,3rd Quintile,Permanent job,0.43572,172,172,0.36140,0.51004
2004,First Stage of Tertiary Education,4th Quintile,Permanent job,0.55037,222,222,0.48479,0.61596
2004,First Stage of Tertiary Education,5th Quintile,Permanent job,0.58683,285,285,0.52956,0.64410
2004,Second Stage of Tertiary Education,1st Quintile,Permanent job,0.20069,40,72,0.10753,0.29386
2004,Second Stage of Tertiary Education,1st Quintile,Temporary job,0.16816,32,72,0.08116,0.25516
2004,Second Stage of Tertiary Education,2nd Quintile,Permanent job,0.36296,121,121,0.27693,0.44900
2004,Second Stage of Tertiary Education,3rd Quintile,Permanent job,0.40667,206,241,0.34452,0.46881
2004,Second Stage of Tertiary Education,3rd Quintile,Temporary job,0.09900,35,241,0.06122,0.13679
2004,Second Stage of Tertiary Education,4th Quintile,Permanent job,0.49205,467,527,0.44933,0.53477
2004,Second Stage of Tertiary Education,4th Quintile,Temporary job,0.08071,60,527,0.05743,0.10398
2004,Second Stage of Tertiary Education,5th Quintile,Permanent job,0.53678,1395,1500,0.51153,0.56202
2004,Second Stage of Tertiary Education,5th Quintile,Temporary job,0.04279,105,1500,0.03254,0.05304
2005,Lower Secondary Level,1st Quintile,Permanent job,0.11431,87,167,0.06590,0.16271
2005,Lower Secondary Level,1st Quintile,Temporary job,0.10917,80,167,0.06173,0.15661
2005,Lower Secondary Level,2nd Quintile,Permanent job,0.17599,110,189,0.12156,0.23043
2005,Lower Secondary Level,2nd Quintile,Temporary job,0.11692,79,189,0.07099,0.16285
2005,Lower Secondary Level,3rd Quintile,Permanent job,0.21744,98,165,0.15430,0.28057
2005,Lower Secondary Level,3rd Quintile,Temporary job,0.13105,67,165,0.07940,0.18270
2005,Lower Secondary Level,4th Quintile,Permanent job,0.30373,121,185,0.23728,0.37018
2005,Lower Secondary Level,4th Quintile,Temporary job,0.14577,64,185,0.09478,0.19676
2005,Lower Secondary Level,5th Quintile,Permanent job,0.28527,59,106,0.19890,0.37163
2005,Lower Secondary Level,5th Quintile,Temporary job,0.14759,47,106,0.07974,0.21543
2005,Upper Secondary Level,1st Quintile,Permanent job,0.20391,340,459,0.16701,0.24081
2005,Upper Secondary Level,1st Quintile,Temporary job,0.08427,119,459,0.05883,0.10972
2005,Upper Secondary Level,2nd Quintile,Permanent job,0.34498,729,835,0.31272,0.37724
2005,Upper Secondary Level,2nd Quintile,Temporary job,0.05426,106,835,0.03888,0.06963
2005,Upper Secondary Level,3rd Quintile,Permanent job,0.44946,982,1075,0.41971,0.47921
2005,Upper Secondary Level,3rd Quintile,Temporary job,0.04061,93,1075,0.02881,0.05242
2005,Upper Secondary Level,4th Quintile,Permanent job,0.50902,1156,1260,0.48141,0.53664
2005,Upper Secondary Level,4th Quintile,Temporary job,0.04160,104,1260,0.03057,0.05262
2005,Upper Secondary Level,5th Quintile,Permanent job,0.49031,1047,1118,0.46099,0.51963
2005,Upper Secondary Level,5th Quintile,Temporary job,0.02696,71,1118,0.01746,0.03645
2005,Post-secondary Non-tertiary Level,1st Quintile,Permanent job,0.35599,51,51,0.22327,0.48871
2005,Post-secondary Non-tertiary Level,2nd Quintile,Permanent job,0.42276,74,74,0.30944,0.53608
2005,Post-secondary Non-tertiary Level,3rd Quintile,Permanent job,0.59757,125,125,0.51125,0.68388
2005,Post-secondary Non-tertiary Level,4th Quintile,Permanent job,0.62066,147,147,0.54196,0.69937
2005,Post-secondary Non-tertiary Level,5th Quintile,Permanent job,0.59848,225,225,0.53428,0.66268
2005,First Stage of Tertiary Education,1st Quintile,Permanent job,0.28753,36,36,0.13758,0.43748
2005,First Stage of Tertiary Education,2nd Quintile,Permanent job,0.38526,90,90,0.28415,0.48637
2005,First Stage of Tertiary Education,3rd Quintile,Permanent job,0.51370,161,161,0.43625,0.59114
2005,First Stage of Tertiary Education,4th Quintile,Permanent job,0.51756,229,229,0.45269,0.58242
2005,First Stage of Tertiary Education,5th Quintile,Permanent job,0.57414,275,275,0.51559,0.63269
2005,Second Stage of Tertiary Education,1st Quintile,Permanent job,0.25572,52,52,0.13598,0.37545
2005,Second Stage of Tertiary Education,2nd Quintile,Permanent job,0.37915,114,114,0.28970,0.46861
2005,Second Stage of Tertiary Education,3rd Quintile,Permanent job,0.44055,225,257,0.37973,0.50137
2005,Second Stage of Tertiary Education,3rd Quintile,Temporary job,0.07353,32,257,0.04156,0.10551
2005,Second Stage of Tertiary Education,4th Quintile,Permanent job,0.52186,441,483,0.47726,0.56645
2005,Second Stage of Tertiary Education,4th Quintile,Temporary job,0.05397,42,483,0.03380,0.07414
2005,Second Stage of Tertiary Education,5th Quintile,Permanent job,0.55916,1378,1467,0.53375,0.58458
2005,Second Stage of Tertiary Education,5th Quintile,Temporary job,0.04705,89,1467,0.03621,0.05789
2006,Lower Secondary Level,1st Quintile,Permanent job,0.11402,72,152,0.06333,0.16472
2006,Lower Secondary Level,1st Quintile,Temporary job,0.12425,80,152,0.07164,0.17687
2006,Lower Secondary Level,2nd Quintile,Permanent job,0.20475,111,167,0.14337,0.26614
2006,Lower Secondary Level,2nd Quintile,Temporary job,0.10048,56,167,0.05474,0.14621
2006,Lower Secondary Level,3rd Quintile,Permanent job,0.22573,103,166,0.16194,0.28952
2006,Lower Secondary Level,3rd Quintile,Temporary job,0.11298,63,166,0.06467,0.16128
2006,Lower Secondary Level,4th Quintile,Permanent job,0.28403,87,141,0.20933,0.35873
2006,Lower Secondary Level,4th Quintile,Temporary job,0.14097,54,141,0.08333,0.19862
2006,Lower Secondary Level,5th Quintile,Permanent job,0.28387,53,53,0.16132,0.40642
2006,Upper Secondary Level,1st Quintile,Permanent job,0.19928,328,469,0.16309,0.23547
2006,Upper Secondary Level,1st Quintile,Temporary job,0.09778,141,469,0.07087,0.12469
2006,Upper Secondary Level,2nd Quintile,Permanent job,0.34831,680,780,0.31485,0.38177
2006,Upper Secondary Level,2nd Quintile,Temporary job,0.05004,100,780,0.03473,0.06535
2006,Upper Secondary Level,3rd Quintile,Permanent job,0.45954,915,1030,0.42909,0.48999
2006,Upper Secondary Level,3rd Quintile,Temporary job,0.05544,115,1030,0.04146,0.06942
2006,Upper Secondary Level,4th Quintile,Permanent job,0.48454,1028,1119,0.45524,0.51383
2006,Upper Secondary Level,4th Quintile,Temporary job,0.04307,91,1119,0.03117,0.05497
2006,Upper Secondary Level,5th Quintile,Permanent job,0.49342,1007,1083,0.46363,0.52321
2006,Upper Secondary Level,5th Quintile,Temporary job,0.03047,76,1083,0.02023,0.04071
2006,Post-secondary Non-tertiary Level,1st Quintile,Permanent job,0.31058,35,35,0.15504,0.46612
2006,Post-secondary Non-tertiary Level,2nd Quintile,Permanent job,0.45216,85,85,0.34572,0.55859
2006,Post-secondary Non-tertiary Level,3rd Quintile,Permanent job,0.56799,102,102,0.47138,0.66460
2006,Post-secondary Non-tertiary Level,4th Quintile,Permanent job,0.62957,156,156,0.55355,0.70560
2006,Post-secondary Non-tertiary Level,5th Quintile,Permanent job,0.56560,192,192,0.49531,0.63590
2006,First Stage of Tertiary Education,1st Quintile,Permanent job,0.27199,32,32,0.11534,0.42863
2006,First Stage of Tertiary Education,2nd Quintile,Permanent job,0.37128,79,79,0.26406,0.47850
2006,First Stage of Tertiary Education,3rd Quintile,Permanent job,0.44100,143,143,0.35933,0.52266
2006,First Stage of Tertiary Education,4th Quintile,Permanent job,0.55562,214,214,0.48889,0.62235
2006,First Stage of Tertiary Education,5th Quintile,Permanent job,0.58192,260,260,0.52184,0.64199
2006,Second Stage of Tertiary Education,1st Quintile,Permanent job,0.18449,43,43,0.06718,0.30180
2006,Second Stage of Tertiary Education,2nd Quintile,Permanent job,0.30164,99,141,0.22561,0.37767
2006,Second Stage of Tertiary Education,2nd Quintile,Temporary job,0.13526,42,141,0.07861,0.19191
