year,age_gr,regtyp,plb0037_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,66 and older,Urban regions,Permanent job,0.88874,68,68,0.81344,0.96404
2013,66 and older,Rural regions,Permanent job,0.87184,39,39,0.76556,0.97812
2014,17-29 y.,Urban regions,Permanent job,0.51201,754,1582,0.48737,0.53665
2014,17-29 y.,Urban regions,Temporary job,0.48799,828,1582,0.46335,0.51263
2014,17-29 y.,Rural regions,Permanent job,0.49858,380,777,0.46340,0.53376
2014,17-29 y.,Rural regions,Temporary job,0.50142,397,777,0.46624,0.53660
2014,30-45 y.,Urban regions,Permanent job,0.85709,3412,3985,0.84622,0.86796
2014,30-45 y.,Urban regions,Temporary job,0.14291,573,3985,0.13204,0.15378
2014,30-45 y.,Rural regions,Permanent job,0.87103,1788,2057,0.85654,0.88552
2014,30-45 y.,Rural regions,Temporary job,0.12897,269,2057,0.11448,0.14346
2014,46-65 y.,Urban regions,Permanent job,0.93676,3535,3805,0.92903,0.94450
2014,46-65 y.,Urban regions,Temporary job,0.06324,270,3805,0.05550,0.07097
2014,46-65 y.,Rural regions,Permanent job,0.95830,1970,2087,0.94972,0.96688
2014,46-65 y.,Rural regions,Temporary job,0.04170,117,2087,0.03312,0.05028
2014,66 and older,Urban regions,Permanent job,0.85014,69,69,0.76530,0.93498
2014,66 and older,Rural regions,Permanent job,0.92264,47,47,0.84543,0.99985
2015,17-29 y.,Urban regions,Permanent job,0.49775,787,1643,0.47357,0.52193
2015,17-29 y.,Urban regions,Temporary job,0.50225,856,1643,0.47807,0.52643
2015,17-29 y.,Rural regions,Permanent job,0.53987,402,814,0.50561,0.57413
2015,17-29 y.,Rural regions,Temporary job,0.46013,412,814,0.42587,0.49439
2015,30-45 y.,Urban regions,Permanent job,0.85997,3275,3880,0.84905,0.87089
2015,30-45 y.,Urban regions,Temporary job,0.14003,605,3880,0.12911,0.15095
2015,30-45 y.,Rural regions,Permanent job,0.87612,1721,1992,0.86165,0.89060
2015,30-45 y.,Rural regions,Temporary job,0.12388,271,1992,0.10940,0.13835
2015,46-65 y.,Urban regions,Permanent job,0.93669,3518,3790,0.92894,0.94445
2015,46-65 y.,Urban regions,Temporary job,0.06331,272,3790,0.05555,0.07106
2015,46-65 y.,Rural regions,Permanent job,0.94818,1992,2117,0.93874,0.95763
2015,46-65 y.,Rural regions,Temporary job,0.05182,125,2117,0.04237,0.06126
2015,66 and older,Urban regions,Permanent job,0.89968,93,93,0.83829,0.96107
2015,66 and older,Rural regions,Permanent job,0.88402,48,48,0.79247,0.97556
2016,17-29 y.,Urban regions,Permanent job,0.50809,716,1514,0.48290,0.53328
2016,17-29 y.,Urban regions,Temporary job,0.49191,798,1514,0.46672,0.51710
2016,17-29 y.,Rural regions,Permanent job,0.50972,342,758,0.47411,0.54534
2016,17-29 y.,Rural regions,Temporary job,0.49028,416,758,0.45466,0.52589
2016,30-45 y.,Urban regions,Permanent job,0.84186,2909,3522,0.82980,0.85391
2016,30-45 y.,Urban regions,Temporary job,0.15814,613,3522,0.14609,0.17020
2016,30-45 y.,Rural regions,Permanent job,0.88488,1513,1765,0.86999,0.89978
2016,30-45 y.,Rural regions,Temporary job,0.11512,252,1765,0.10022,0.13001
2016,46-65 y.,Urban regions,Permanent job,0.93447,3370,3644,0.92643,0.94250
2016,46-65 y.,Urban regions,Temporary job,0.06553,274,3644,0.05750,0.07357
2016,46-65 y.,Rural regions,Permanent job,0.94510,1911,2051,0.93523,0.95496
2016,46-65 y.,Rural regions,Temporary job,0.05490,140,2051,0.04504,0.06477
2016,66 and older,Urban regions,Permanent job,0.80691,84,84,0.72199,0.89183
2016,66 and older,Rural regions,Permanent job,0.83349,41,41,0.71804,0.94894
2017,17-29 y.,Urban regions,Permanent job,0.51001,849,1791,0.48685,0.53317
2017,17-29 y.,Urban regions,Temporary job,0.48999,942,1791,0.46683,0.51315
2017,17-29 y.,Rural regions,Permanent job,0.55528,440,933,0.52337,0.58718
2017,17-29 y.,Rural regions,Temporary job,0.44472,493,933,0.41282,0.47663
2017,30-45 y.,Urban regions,Permanent job,0.85489,3102,3722,0.84357,0.86621
2017,30-45 y.,Urban regions,Temporary job,0.14511,620,3722,0.13379,0.15643
2017,30-45 y.,Rural regions,Permanent job,0.87864,1615,1878,0.86387,0.89341
2017,30-45 y.,Rural regions,Temporary job,0.12136,263,1878,0.10659,0.13613
2017,46-65 y.,Urban regions,Permanent job,0.93918,4016,4303,0.93204,0.94632
2017,46-65 y.,Urban regions,Temporary job,0.06082,287,4303,0.05368,0.06796
2017,46-65 y.,Rural regions,Permanent job,0.93217,2326,2506,0.92232,0.94201
2017,46-65 y.,Rural regions,Temporary job,0.06783,180,2506,0.05799,0.07768
2017,66 and older,Urban regions,Permanent job,0.89430,107,107,0.83577,0.95283
2017,66 and older,Rural regions,Permanent job,0.86440,62,62,0.77848,0.95032
2018,17-29 y.,Urban regions,Permanent job,0.51140,873,1881,0.48881,0.53400
2018,17-29 y.,Urban regions,Temporary job,0.48860,1008,1881,0.46600,0.51119
2018,17-29 y.,Rural regions,Permanent job,0.59588,450,920,0.56415,0.62760
2018,17-29 y.,Rural regions,Temporary job,0.40412,470,920,0.37240,0.43585
2018,30-45 y.,Urban regions,Permanent job,0.86080,2962,3608,0.84951,0.87210
2018,30-45 y.,Urban regions,Temporary job,0.13920,646,3608,0.12790,0.15049
2018,30-45 y.,Rural regions,Permanent job,0.87568,1515,1776,0.86033,0.89103
2018,30-45 y.,Rural regions,Temporary job,0.12432,261,1776,0.10897,0.13967
2018,46-65 y.,Urban regions,Permanent job,0.93867,3940,4246,0.93145,0.94589
2018,46-65 y.,Urban regions,Temporary job,0.06133,306,4246,0.05411,0.06855
2018,46-65 y.,Rural regions,Permanent job,0.94545,2258,2421,0.93640,0.95450
2018,46-65 y.,Rural regions,Temporary job,0.05455,163,2421,0.04550,0.06360
2018,66 and older,Urban regions,Permanent job,0.84473,124,124,0.78072,0.90873
2018,66 and older,Rural regions,Permanent job,0.87910,68,68,0.80103,0.95716
2019,17-29 y.,No answer / don't know,Temporary job,0.61077,45,45,0.46670,0.75484
2019,17-29 y.,Urban regions,Permanent job,0.53875,817,1775,0.51555,0.56194
2019,17-29 y.,Urban regions,Temporary job,0.46125,958,1775,0.43806,0.48445
2019,17-29 y.,Rural regions,Permanent job,0.57126,417,830,0.53757,0.60495
2019,17-29 y.,Rural regions,Temporary job,0.42874,413,830,0.39505,0.46243
2019,30-45 y.,No answer / don't know,Permanent job,0.83983,92,92,0.76447,0.91519
2019,30-45 y.,Urban regions,Permanent job,0.86651,2674,3278,0.85487,0.87815
2019,30-45 y.,Urban regions,Temporary job,0.13349,604,3278,0.12185,0.14513
2019,30-45 y.,Rural regions,Permanent job,0.88489,1390,1653,0.86950,0.90028
2019,30-45 y.,Rural regions,Temporary job,0.11511,263,1653,0.09972,0.13050
2019,46-65 y.,No answer / don't know,Permanent job,0.88813,107,107,0.82812,0.94813
2019,46-65 y.,Urban regions,Permanent job,0.94098,3844,4141,0.93380,0.94816
2019,46-65 y.,Urban regions,Temporary job,0.05902,297,4141,0.05184,0.06620
2019,46-65 y.,Rural regions,Permanent job,0.94942,2196,2342,0.94055,0.95830
2019,46-65 y.,Rural regions,Temporary job,0.05058,146,2342,0.04170,0.05945
2019,66 and older,Urban regions,Permanent job,0.91696,151,151,0.87280,0.96112
2019,66 and older,Rural regions,Permanent job,0.86421,74,74,0.78563,0.94280
2020,17-29 y.,Urban regions,Permanent job,0.55842,1096,2245,0.53787,0.57896
2020,17-29 y.,Urban regions,Temporary job,0.44158,1149,2245,0.42104,0.46213
2020,17-29 y.,Rural regions,Permanent job,0.60619,468,884,0.57396,0.63842
2020,17-29 y.,Rural regions,Temporary job,0.39381,416,884,0.36158,0.42604
2020,30-45 y.,Urban regions,Permanent job,0.85726,3102,3933,0.84633,0.86819
2020,30-45 y.,Urban regions,Temporary job,0.14274,831,3933,0.13181,0.15367
2020,30-45 y.,Rural regions,Permanent job,0.92342,1476,1745,0.91094,0.93590
2020,30-45 y.,Rural regions,Temporary job,0.07658,269,1745,0.06410,0.08906
2020,46-65 y.,Urban regions,Permanent job,0.93995,3868,4223,0.93278,0.94711
2020,46-65 y.,Urban regions,Temporary job,0.06005,355,4223,0.05289,0.06722
2020,46-65 y.,Rural regions,Permanent job,0.95927,2133,2270,0.95114,0.96741
2020,46-65 y.,Rural regions,Temporary job,0.04073,137,2270,0.03259,0.04886
2020,66 and older,Urban regions,Permanent job,0.83361,128,128,0.76884,0.89838
2020,66 and older,Rural regions,Permanent job,0.83296,83,83,0.75222,0.91369
2021,17-29 y.,Urban regions,Permanent job,0.56731,682,1282,0.54018,0.59444
2021,17-29 y.,Urban regions,Temporary job,0.43269,600,1282,0.40556,0.45982
2021,17-29 y.,Rural regions,Permanent job,0.66508,295,497,0.62355,0.70662
2021,17-29 y.,Rural regions,Temporary job,0.33492,202,497,0.29338,0.37645
2021,30-45 y.,Urban regions,Permanent job,0.87235,2090,2507,0.85929,0.88542
2021,30-45 y.,Urban regions,Temporary job,0.12765,417,2507,0.11458,0.14071
2021,30-45 y.,Rural regions,Permanent job,0.90181,1000,1138,0.88452,0.91911
2021,30-45 y.,Rural regions,Temporary job,0.09819,138,1138,0.08089,0.11548
2021,46-65 y.,Urban regions,Permanent job,0.95154,2817,3037,0.94391,0.95918
2021,46-65 y.,Urban regions,Temporary job,0.04846,220,3037,0.04082,0.05609
2021,46-65 y.,Rural regions,Permanent job,0.95567,1460,1552,0.94543,0.96591
2021,46-65 y.,Rural regions,Temporary job,0.04433,92,1552,0.03409,0.05457
2021,66 and older,Urban regions,Permanent job,0.90243,94,94,0.84212,0.96274
2021,66 and older,Rural regions,Permanent job,0.91246,61,61,0.84095,0.98398
2022,17-29 y.,Urban regions,Permanent job,0.61640,1769,2808,0.59841,0.63439
2022,17-29 y.,Urban regions,Temporary job,0.38360,1039,2808,0.36561,0.40159
2022,17-29 y.,Rural regions,Permanent job,0.69729,612,942,0.66794,0.72665
2022,17-29 y.,Rural regions,Temporary job,0.30271,330,942,0.27335,0.33206
2022,30-45 y.,Urban regions,Permanent job,0.88875,4026,4776,0.87983,0.89767
2022,30-45 y.,Urban regions,Temporary job,0.11125,750,4776,0.10233,0.12017
2022,30-45 y.,Rural regions,Permanent job,0.91595,1826,2028,0.90387,0.92803
2022,30-45 y.,Rural regions,Temporary job,0.08405,202,2028,0.07197,0.09613
2022,46-65 y.,Urban regions,Permanent job,0.94767,3639,3910,0.94069,0.95465
2022,46-65 y.,Urban regions,Temporary job,0.05233,271,3910,0.04535,0.05931
2022,46-65 y.,Rural regions,Permanent job,0.95624,1924,2037,0.94736,0.96513
2022,46-65 y.,Rural regions,Temporary job,0.04376,113,2037,0.03487,0.05264
2022,66 and older,Urban regions,Permanent job,0.85389,153,153,0.79774,0.91005
2022,66 and older,Rural regions,Permanent job,0.88054,89,89,0.81277,0.94830
