year,quintil_oecd,sex,plb0037_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,5th Quintile,male,Temporary job,0.03984,128,1724,0.03060,0.04907
2005,5th Quintile,female,Permanent job,0.41930,1403,1524,0.39452,0.44408
2005,5th Quintile,female,Temporary job,0.03322,121,1524,0.02422,0.04222
2006,1st Quintile,male,Permanent job,0.14082,230,361,0.10489,0.17676
2006,1st Quintile,male,Temporary job,0.08404,131,361,0.05538,0.11270
2006,1st Quintile,female,Permanent job,0.13533,297,457,0.10393,0.16672
2006,1st Quintile,female,Temporary job,0.08133,160,457,0.05624,0.10642
2006,2nd Quintile,male,Permanent job,0.30064,566,686,0.26630,0.33498
2006,2nd Quintile,male,Temporary job,0.06506,120,686,0.04659,0.08353
2006,2nd Quintile,female,Permanent job,0.20813,502,621,0.17618,0.24009
2006,2nd Quintile,female,Temporary job,0.05270,119,621,0.03511,0.07029
2006,3rd Quintile,male,Permanent job,0.39696,820,956,0.36593,0.42799
2006,3rd Quintile,male,Temporary job,0.06205,136,956,0.04675,0.07736
2006,3rd Quintile,female,Permanent job,0.29422,684,802,0.26266,0.32577
2006,3rd Quintile,female,Temporary job,0.04640,118,802,0.03183,0.06097
2006,4th Quintile,male,Permanent job,0.42954,1018,1136,0.40074,0.45834
2006,4th Quintile,male,Temporary job,0.05323,118,1136,0.04017,0.06630
2006,4th Quintile,female,Permanent job,0.37753,906,1023,0.34781,0.40726
2006,4th Quintile,female,Temporary job,0.04952,117,1023,0.03622,0.06282
2006,5th Quintile,male,Permanent job,0.50430,1485,1597,0.47977,0.52882
2006,5th Quintile,male,Temporary job,0.03533,112,1597,0.02627,0.04438
2006,5th Quintile,female,Permanent job,0.41519,1317,1440,0.38973,0.44065
2006,5th Quintile,female,Temporary job,0.03830,123,1440,0.02838,0.04822
2007,1st Quintile,male,Permanent job,0.15286,281,436,0.11905,0.18668
2007,1st Quintile,male,Temporary job,0.08708,155,436,0.06058,0.11358
2007,1st Quintile,female,Permanent job,0.13212,323,496,0.10229,0.16195
2007,1st Quintile,female,Temporary job,0.07932,173,496,0.05551,0.10312
2007,2nd Quintile,male,Permanent job,0.29198,632,777,0.25999,0.32397
2007,2nd Quintile,male,Temporary job,0.06781,145,777,0.05012,0.08550
2007,2nd Quintile,female,Permanent job,0.21728,557,694,0.18658,0.24799
2007,2nd Quintile,female,Temporary job,0.05793,137,694,0.04053,0.07532
2007,3rd Quintile,male,Permanent job,0.42176,890,1019,0.39142,0.45210
2007,3rd Quintile,male,Temporary job,0.05458,129,1019,0.04063,0.06854
2007,3rd Quintile,female,Permanent job,0.28783,739,871,0.25774,0.31791
2007,3rd Quintile,female,Temporary job,0.05836,132,871,0.04279,0.07394
2007,4th Quintile,male,Permanent job,0.45531,1110,1246,0.42765,0.48297
2007,4th Quintile,male,Temporary job,0.05205,136,1246,0.03971,0.06438
2007,4th Quintile,female,Permanent job,0.39591,991,1127,0.36734,0.42447
2007,4th Quintile,female,Temporary job,0.05260,136,1127,0.03957,0.06564
2007,5th Quintile,male,Permanent job,0.48797,1474,1608,0.46353,0.51241
2007,5th Quintile,male,Temporary job,0.05166,134,1608,0.04083,0.06248
2007,5th Quintile,female,Permanent job,0.43336,1347,1470,0.40801,0.45870
2007,5th Quintile,female,Temporary job,0.03485,123,1470,0.02547,0.04423
2008,1st Quintile,male,Permanent job,0.17349,276,413,0.13692,0.21005
2008,1st Quintile,male,Temporary job,0.08754,137,413,0.06025,0.11484
2008,1st Quintile,female,Permanent job,0.14122,311,482,0.11009,0.17234
2008,1st Quintile,female,Temporary job,0.07890,171,482,0.05481,0.10300
2008,2nd Quintile,male,Permanent job,0.32345,612,739,0.28970,0.35720
2008,2nd Quintile,male,Temporary job,0.06802,127,739,0.04986,0.08619
2008,2nd Quintile,female,Permanent job,0.23467,534,674,0.20265,0.26669
2008,2nd Quintile,female,Temporary job,0.06051,140,674,0.04250,0.07853
2008,3rd Quintile,male,Permanent job,0.42718,881,1028,0.39692,0.45743
2008,3rd Quintile,male,Temporary job,0.06312,147,1028,0.04825,0.07800
2008,3rd Quintile,female,Permanent job,0.30682,759,921,0.27702,0.33662
2008,3rd Quintile,female,Temporary job,0.07005,162,921,0.05355,0.08654
2008,4th Quintile,male,Permanent job,0.46359,1034,1155,0.43482,0.49237
2008,4th Quintile,male,Temporary job,0.05678,121,1155,0.04342,0.07013
2008,4th Quintile,female,Permanent job,0.38626,878,1010,0.35622,0.41631
2008,4th Quintile,female,Temporary job,0.06847,132,1010,0.05288,0.08405
2008,5th Quintile,male,Permanent job,0.51723,1434,1540,0.49227,0.54220
2008,5th Quintile,male,Temporary job,0.04102,106,1540,0.03112,0.05093
2008,5th Quintile,female,Permanent job,0.44021,1291,1409,0.41428,0.46614
2008,5th Quintile,female,Temporary job,0.04146,118,1409,0.03105,0.05188
2009,1st Quintile,male,Permanent job,0.16700,257,396,0.13022,0.20378
2009,1st Quintile,male,Temporary job,0.09613,139,396,0.06706,0.12520
2009,1st Quintile,female,Permanent job,0.15072,304,479,0.11865,0.18279
2009,1st Quintile,female,Temporary job,0.08075,175,479,0.05633,0.10518
2009,2nd Quintile,male,Permanent job,0.29744,520,628,0.26166,0.33322
2009,2nd Quintile,male,Temporary job,0.06254,108,628,0.04359,0.08149
2009,2nd Quintile,female,Permanent job,0.21837,467,601,0.18532,0.25143
2009,2nd Quintile,female,Temporary job,0.06316,134,601,0.04369,0.08262
2009,3rd Quintile,male,Permanent job,0.42107,786,927,0.38927,0.45287
2009,3rd Quintile,male,Temporary job,0.07156,141,927,0.05496,0.08817
2009,3rd Quintile,female,Permanent job,0.33029,715,851,0.29867,0.36191
2009,3rd Quintile,female,Temporary job,0.07527,136,851,0.05753,0.09300
2009,4th Quintile,male,Permanent job,0.46798,977,1106,0.43856,0.49740
2009,4th Quintile,male,Temporary job,0.06274,129,1106,0.04845,0.07704
2009,4th Quintile,female,Permanent job,0.40629,929,1044,0.37648,0.43609
2009,4th Quintile,female,Temporary job,0.05022,115,1044,0.03697,0.06347
2009,5th Quintile,male,Permanent job,0.50629,1302,1404,0.48013,0.53245
2009,5th Quintile,male,Temporary job,0.03589,102,1404,0.02615,0.04562
2009,5th Quintile,female,Permanent job,0.47390,1181,1287,0.44661,0.50119
2009,5th Quintile,female,Temporary job,0.04216,106,1287,0.03118,0.05315
2010,1st Quintile,male,Permanent job,0.15772,226,345,0.11920,0.19624
2010,1st Quintile,male,Temporary job,0.09696,119,345,0.06569,0.12823
2010,1st Quintile,female,Permanent job,0.15078,279,445,0.11749,0.18406
2010,1st Quintile,female,Temporary job,0.09505,166,445,0.06777,0.12233
2010,2nd Quintile,male,Permanent job,0.32808,528,625,0.29124,0.36492
2010,2nd Quintile,male,Temporary job,0.06580,97,625,0.04635,0.08525
2010,2nd Quintile,female,Permanent job,0.25048,478,603,0.21587,0.28510
2010,2nd Quintile,female,Temporary job,0.06977,125,603,0.04942,0.09012
2010,3rd Quintile,male,Permanent job,0.40598,704,831,0.37257,0.43939
2010,3rd Quintile,male,Temporary job,0.07765,127,831,0.05945,0.09586
2010,3rd Quintile,female,Permanent job,0.34883,650,788,0.31553,0.38213
2010,3rd Quintile,female,Temporary job,0.08338,138,788,0.06406,0.10269
2010,4th Quintile,male,Permanent job,0.46741,907,1021,0.43679,0.49803
2010,4th Quintile,male,Temporary job,0.05549,114,1021,0.04144,0.06953
2010,4th Quintile,female,Permanent job,0.42285,824,937,0.39120,0.45450
2010,4th Quintile,female,Temporary job,0.05543,113,937,0.04077,0.07009
2010,5th Quintile,male,Permanent job,0.54907,1188,1296,0.52197,0.57617
2010,5th Quintile,male,Temporary job,0.04713,108,1296,0.03559,0.05868
2010,5th Quintile,female,Permanent job,0.50304,1111,1215,0.47491,0.53117
2010,5th Quintile,female,Temporary job,0.04657,104,1215,0.03472,0.05842
2011,1st Quintile,male,Permanent job,0.18537,591,815,0.15868,0.21207
2011,1st Quintile,male,Temporary job,0.08791,224,815,0.06846,0.10737
2011,1st Quintile,female,Permanent job,0.14482,621,905,0.12188,0.16776
2011,1st Quintile,female,Temporary job,0.07311,284,905,0.05614,0.09008
2011,2nd Quintile,male,Permanent job,0.33766,939,1098,0.30968,0.36565
2011,2nd Quintile,male,Temporary job,0.06887,159,1098,0.05389,0.08386
2011,2nd Quintile,female,Permanent job,0.24064,904,1117,0.21556,0.26572
2011,2nd Quintile,female,Temporary job,0.06495,213,1117,0.05049,0.07941
2011,3rd Quintile,male,Permanent job,0.39200,1016,1172,0.36404,0.41997
2011,3rd Quintile,male,Temporary job,0.08389,156,1172,0.06801,0.09977
2011,3rd Quintile,female,Permanent job,0.32514,957,1139,0.29792,0.35236
2011,3rd Quintile,female,Temporary job,0.07936,182,1139,0.06365,0.09506
2011,4th Quintile,male,Permanent job,0.48621,1180,1318,0.45922,0.51321
2011,4th Quintile,male,Temporary job,0.05459,138,1318,0.04232,0.06686
2011,4th Quintile,female,Permanent job,0.41943,1048,1189,0.39137,0.44749
2011,4th Quintile,female,Temporary job,0.05463,141,1189,0.04171,0.06755
2011,5th Quintile,male,Permanent job,0.52212,1323,1427,0.49619,0.54805
2011,5th Quintile,male,Temporary job,0.04487,104,1427,0.03412,0.05561
2011,5th Quintile,female,Permanent job,0.46088,1235,1359,0.43437,0.48739
2011,5th Quintile,female,Temporary job,0.05103,124,1359,0.03933,0.06274
2012,1st Quintile,male,Permanent job,0.19310,669,939,0.16784,0.21836
2012,1st Quintile,male,Temporary job,0.08385,270,939,0.06611,0.10159
2012,1st Quintile,female,Permanent job,0.15504,812,1141,0.13403,0.17605
2012,1st Quintile,female,Temporary job,0.06851,329,1141,0.05384,0.08317
2012,2nd Quintile,male,Permanent job,0.33067,999,1182,0.30384,0.35750
2012,2nd Quintile,male,Temporary job,0.05968,183,1182,0.04617,0.07319
2012,2nd Quintile,female,Permanent job,0.24084,1047,1310,0.21768,0.26401
2012,2nd Quintile,female,Temporary job,0.07532,263,1310,0.06102,0.08962
2012,3rd Quintile,male,Permanent job,0.40684,1191,1381,0.38092,0.43276
2012,3rd Quintile,male,Temporary job,0.08009,190,1381,0.06577,0.09441
2012,3rd Quintile,female,Permanent job,0.34525,1149,1397,0.32031,0.37019
2012,3rd Quintile,female,Temporary job,0.07665,248,1397,0.06269,0.09060
2012,4th Quintile,male,Permanent job,0.46561,1307,1452,0.43994,0.49127
2012,4th Quintile,male,Temporary job,0.05831,145,1452,0.04625,0.07037
2012,4th Quintile,female,Permanent job,0.41909,1284,1454,0.39372,0.44446
2012,4th Quintile,female,Temporary job,0.06062,170,1454,0.04835,0.07289
2012,5th Quintile,male,Permanent job,0.51408,1432,1563,0.48929,0.53886
2012,5th Quintile,male,Temporary job,0.04806,131,1563,0.03745,0.05867
2012,5th Quintile,female,Permanent job,0.46488,1359,1495,0.43959,0.49017
2012,5th Quintile,female,Temporary job,0.04634,136,1495,0.03568,0.05700
2013,1st Quintile,male,Permanent job,0.16388,576,859,0.13911,0.18864
2013,1st Quintile,male,Temporary job,0.08640,283,859,0.06760,0.10520
2013,1st Quintile,female,Permanent job,0.15827,803,1164,0.13729,0.17925
2013,1st Quintile,female,Temporary job,0.08456,361,1164,0.06857,0.10055
2013,2nd Quintile,male,Permanent job,0.30284,1032,1254,0.27740,0.32828
2013,2nd Quintile,male,Temporary job,0.07976,222,1254,0.06476,0.09476
2013,2nd Quintile,female,Permanent job,0.24343,1106,1405,0.22099,0.26588
2013,2nd Quintile,female,Temporary job,0.07055,299,1405,0.05715,0.08394
2013,3rd Quintile,male,Permanent job,0.38857,1149,1317,0.36223,0.41490
2013,3rd Quintile,male,Temporary job,0.06287,168,1317,0.04975,0.07598
2013,3rd Quintile,female,Permanent job,0.34280,1167,1391,0.31784,0.36775
2013,3rd Quintile,female,Temporary job,0.05912,224,1391,0.04672,0.07152
2013,4th Quintile,male,Permanent job,0.46482,1297,1442,0.43907,0.49057
2013,4th Quintile,male,Temporary job,0.05711,145,1442,0.04512,0.06909
2013,4th Quintile,female,Permanent job,0.42192,1314,1492,0.39685,0.44699
2013,4th Quintile,female,Temporary job,0.05775,178,1492,0.04591,0.06959
2013,5th Quintile,male,Permanent job,0.49643,1438,1564,0.47164,0.52122
2013,5th Quintile,male,Temporary job,0.04740,126,1564,0.03686,0.05793
2013,5th Quintile,female,Permanent job,0.45166,1413,1560,0.42695,0.47636
2013,5th Quintile,female,Temporary job,0.04811,147,1560,0.03749,0.05873
2014,1st Quintile,male,Permanent job,0.17804,696,1062,0.15502,0.20106
2014,1st Quintile,male,Temporary job,0.11235,366,1062,0.09335,0.13135
2014,1st Quintile,female,Permanent job,0.15613,808,1236,0.13589,0.17638
2014,1st Quintile,female,Temporary job,0.09080,428,1236,0.07478,0.10683
2014,2nd Quintile,male,Permanent job,0.30479,1142,1380,0.28049,0.32908
2014,2nd Quintile,male,Temporary job,0.08061,238,1380,0.06624,0.09497
2014,2nd Quintile,female,Permanent job,0.24266,1138,1471,0.22074,0.26457
2014,2nd Quintile,female,Temporary job,0.07472,333,1471,0.06128,0.08816
2014,3rd Quintile,male,Permanent job,0.39068,1247,1443,0.36550,0.41587
2014,3rd Quintile,male,Temporary job,0.07487,196,1443,0.06128,0.08845
2014,3rd Quintile,female,Permanent job,0.33770,1242,1484,0.31363,0.36177
2014,3rd Quintile,female,Temporary job,0.06066,242,1484,0.04851,0.07281
2014,4th Quintile,male,Permanent job,0.45989,1366,1547,0.43505,0.48474
2014,4th Quintile,male,Temporary job,0.06623,181,1547,0.05383,0.07862
2014,4th Quintile,female,Permanent job,0.44025,1413,1619,0.41606,0.46444
2014,4th Quintile,female,Temporary job,0.05502,206,1619,0.04391,0.06613
2014,5th Quintile,male,Permanent job,0.52454,1472,1605,0.50010,0.54898
2014,5th Quintile,male,Temporary job,0.04961,133,1605,0.03898,0.06023
2014,5th Quintile,female,Permanent job,0.46366,1430,1582,0.43908,0.48824
2014,5th Quintile,female,Temporary job,0.06096,152,1582,0.04917,0.07276
2015,1st Quintile,male,Permanent job,0.17446,632,925,0.14999,0.19893
2015,1st Quintile,male,Temporary job,0.10335,293,925,0.08372,0.12298
2015,1st Quintile,female,Permanent job,0.16652,700,1067,0.14416,0.18889
2015,1st Quintile,female,Temporary job,0.09796,367,1067,0.08012,0.11581
2015,2nd Quintile,male,Permanent job,0.32161,1046,1288,0.29609,0.34713
2015,2nd Quintile,male,Temporary job,0.08751,242,1288,0.07207,0.10295
2015,2nd Quintile,female,Permanent job,0.25388,1103,1425,0.23127,0.27649
2015,2nd Quintile,female,Temporary job,0.07586,322,1425,0.06211,0.08961
2015,3rd Quintile,male,Permanent job,0.39490,1136,1336,0.36867,0.42112
2015,3rd Quintile,male,Temporary job,0.07584,200,1336,0.06164,0.09004
2015,3rd Quintile,female,Permanent job,0.35804,1220,1438,0.33325,0.38282
2015,3rd Quintile,female,Temporary job,0.06510,218,1438,0.05235,0.07786
2015,4th Quintile,male,Permanent job,0.48534,1290,1451,0.45961,0.51106
2015,4th Quintile,male,Temporary job,0.06006,161,1451,0.04783,0.07229
2015,4th Quintile,female,Permanent job,0.44905,1342,1538,0.42418,0.47391
2015,4th Quintile,female,Temporary job,0.05540,196,1538,0.04396,0.06684
2015,5th Quintile,male,Permanent job,0.50115,1353,1464,0.47553,0.52677
2015,5th Quintile,male,Temporary job,0.04192,111,1464,0.03165,0.05219
2015,5th Quintile,female,Permanent job,0.47244,1350,1503,0.44719,0.49769
2015,5th Quintile,female,Temporary job,0.05040,153,1503,0.03933,0.06146
2016,1st Quintile,male,Permanent job,0.16533,600,941,0.14158,0.18907
2016,1st Quintile,male,Temporary job,0.11273,341,941,0.09251,0.13295
2016,1st Quintile,female,Permanent job,0.16541,752,1115,0.14359,0.18723
2016,1st Quintile,female,Temporary job,0.09986,363,1115,0.08225,0.11747
2016,2nd Quintile,male,Permanent job,0.31895,1039,1278,0.29339,0.34451
2016,2nd Quintile,male,Temporary job,0.08413,239,1278,0.06891,0.09936
2016,2nd Quintile,female,Permanent job,0.26479,1076,1387,0.24156,0.28802
2016,2nd Quintile,female,Temporary job,0.07316,311,1387,0.05945,0.08687
2016,3rd Quintile,male,Permanent job,0.40220,1086,1293,0.37546,0.42894
2016,3rd Quintile,male,Temporary job,0.08664,207,1293,0.07130,0.10198
2016,3rd Quintile,female,Permanent job,0.38278,1215,1428,0.35756,0.40800
2016,3rd Quintile,female,Temporary job,0.05611,213,1428,0.04417,0.06805
2016,4th Quintile,male,Permanent job,0.48699,1250,1413,0.46092,0.51306
2016,4th Quintile,male,Temporary job,0.06778,163,1413,0.05467,0.08089
2016,4th Quintile,female,Permanent job,0.44897,1275,1476,0.42359,0.47436
2016,4th Quintile,female,Temporary job,0.06451,201,1476,0.05197,0.07705
2016,5th Quintile,male,Permanent job,0.48119,1208,1330,0.45433,0.50806
2016,5th Quintile,male,Temporary job,0.04685,122,1330,0.03549,0.05821
2016,5th Quintile,female,Permanent job,0.46922,1308,1465,0.44366,0.49478
2016,5th Quintile,female,Temporary job,0.06149,157,1465,0.04918,0.07380
2017,1st Quintile,male,Permanent job,0.16179,612,1100,0.14002,0.18356
2017,1st Quintile,male,Temporary job,0.11110,488,1100,0.09252,0.12968
2017,1st Quintile,female,Permanent job,0.18131,733,1117,0.15870,0.20391
2017,1st Quintile,female,Temporary job,0.08678,384,1117,0.07027,0.10330
2017,2nd Quintile,male,Permanent job,0.34359,1023,1244,0.31719,0.36999
2017,2nd Quintile,male,Temporary job,0.07924,221,1244,0.06423,0.09426
2017,2nd Quintile,female,Permanent job,0.26515,1085,1357,0.24165,0.28864
2017,2nd Quintile,female,Temporary job,0.07342,272,1357,0.05953,0.08730
2017,3rd Quintile,male,Permanent job,0.39587,1059,1221,0.36843,0.42331
2017,3rd Quintile,male,Temporary job,0.06317,162,1221,0.04952,0.07682
2017,3rd Quintile,female,Permanent job,0.35904,1157,1373,0.33366,0.38443
2017,3rd Quintile,female,Temporary job,0.06549,216,1373,0.05240,0.07859
2017,4th Quintile,male,Permanent job,0.47735,1146,1286,0.45004,0.50466
2017,4th Quintile,male,Temporary job,0.06721,140,1286,0.05352,0.08090
2017,4th Quintile,female,Permanent job,0.43353,1190,1377,0.40735,0.45972
2017,4th Quintile,female,Temporary job,0.06248,187,1377,0.04969,0.07527
2017,5th Quintile,male,Permanent job,0.47942,1161,1281,0.45205,0.50679
2017,5th Quintile,male,Temporary job,0.04873,120,1281,0.03694,0.06053
2017,5th Quintile,female,Permanent job,0.46615,1247,1377,0.43979,0.49251
2017,5th Quintile,female,Temporary job,0.05482,130,1377,0.04279,0.06684
2018,1st Quintile,male,Permanent job,0.18574,730,1368,0.16513,0.20636
2018,1st Quintile,male,Temporary job,0.11856,638,1368,0.10142,0.13570
2018,1st Quintile,female,Permanent job,0.19126,787,1175,0.16876,0.21375
2018,1st Quintile,female,Temporary job,0.09101,388,1175,0.07456,0.10747
2018,2nd Quintile,male,Permanent job,0.36121,1079,1381,0.33587,0.38655
2018,2nd Quintile,male,Temporary job,0.08418,302,1381,0.06953,0.09883
2018,2nd Quintile,female,Permanent job,0.29323,1196,1491,0.27011,0.31635
2018,2nd Quintile,female,Temporary job,0.06902,295,1491,0.05615,0.08190
2018,3rd Quintile,male,Permanent job,0.40739,1160,1360,0.38127,0.43351
2018,3rd Quintile,male,Temporary job,0.07265,200,1360,0.05885,0.08645
2018,3rd Quintile,female,Permanent job,0.38092,1300,1508,0.35640,0.40544
2018,3rd Quintile,female,Temporary job,0.06476,208,1508,0.05233,0.07718
2018,4th Quintile,male,Permanent job,0.47291,1275,1452,0.44722,0.49860
2018,4th Quintile,male,Temporary job,0.07496,177,1452,0.06141,0.08851
2018,4th Quintile,female,Permanent job,0.46705,1392,1575,0.44240,0.49169
2018,4th Quintile,female,Temporary job,0.05905,183,1575,0.04740,0.07069
2018,5th Quintile,male,Permanent job,0.51587,1396,1514,0.49069,0.54105
2018,5th Quintile,male,Temporary job,0.04867,118,1514,0.03782,0.05951
2018,5th Quintile,female,Permanent job,0.49538,1414,1545,0.47044,0.52032
2018,5th Quintile,female,Temporary job,0.04334,131,1545,0.03318,0.05349
2019,1st Quintile,male,Permanent job,0.19824,774,1500,0.17806,0.21842
2019,1st Quintile,male,Temporary job,0.12104,726,1500,0.10453,0.13755
2019,1st Quintile,female,Permanent job,0.17713,706,1113,0.15469,0.19957
2019,1st Quintile,female,Temporary job,0.08917,407,1113,0.07242,0.10592
2019,2nd Quintile,male,Permanent job,0.35494,1006,1274,0.32865,0.38122
2019,2nd Quintile,male,Temporary job,0.08794,268,1274,0.07238,0.10350
2019,2nd Quintile,female,Permanent job,0.28563,1101,1386,0.26184,0.30942
2019,2nd Quintile,female,Temporary job,0.07132,285,1386,0.05777,0.08488
2019,3rd Quintile,male,Permanent job,0.43368,1083,1275,0.40647,0.46090
2019,3rd Quintile,male,Temporary job,0.07299,192,1275,0.05871,0.08728
2019,3rd Quintile,female,Permanent job,0.40667,1216,1418,0.38109,0.43225
2019,3rd Quintile,female,Temporary job,0.06680,202,1418,0.05380,0.07980
2019,4th Quintile,male,Permanent job,0.50132,1157,1291,0.47403,0.52860
2019,4th Quintile,male,Temporary job,0.05440,134,1291,0.04202,0.06678
2019,4th Quintile,female,Permanent job,0.47928,1296,1442,0.45349,0.50508
2019,4th Quintile,female,Temporary job,0.04520,146,1442,0.03447,0.05593
2019,5th Quintile,male,Permanent job,0.52755,1308,1415,0.50152,0.55357
2019,5th Quintile,male,Temporary job,0.04675,107,1415,0.03574,0.05775
2019,5th Quintile,female,Permanent job,0.49731,1371,1498,0.47198,0.52264
2019,5th Quintile,female,Temporary job,0.04927,127,1498,0.03831,0.06024
2020,1st Quintile,male,Permanent job,0.18611,754,1403,0.16574,0.20649
2020,1st Quintile,male,Temporary job,0.10518,649,1403,0.08912,0.12124
2020,1st Quintile,female,Permanent job,0.17586,661,1030,0.15260,0.19912
2020,1st Quintile,female,Temporary job,0.09291,369,1030,0.07517,0.11064
2020,2nd Quintile,male,Permanent job,0.37277,1010,1236,0.34580,0.39973
2020,2nd Quintile,male,Temporary job,0.06310,226,1236,0.04954,0.07666
2020,2nd Quintile,female,Permanent job,0.31638,1128,1355,0.29161,0.34115
2020,2nd Quintile,female,Temporary job,0.05954,227,1355,0.04693,0.07214
2020,3rd Quintile,male,Permanent job,0.43977,1045,1212,0.41181,0.46772
2020,3rd Quintile,male,Temporary job,0.06022,167,1212,0.04682,0.07362
2020,3rd Quintile,female,Permanent job,0.40857,1183,1364,0.38247,0.43466
2020,3rd Quintile,female,Temporary job,0.06074,181,1364,0.04806,0.07343
2020,4th Quintile,male,Permanent job,0.50072,1217,1379,0.47432,0.52712
2020,4th Quintile,male,Temporary job,0.06751,162,1379,0.05426,0.08075
2020,4th Quintile,female,Permanent job,0.46503,1333,1494,0.43973,0.49033
2020,4th Quintile,female,Temporary job,0.06451,161,1494,0.05205,0.07697
2020,5th Quintile,male,Permanent job,0.49442,1336,1438,0.46857,0.52027
2020,5th Quintile,male,Temporary job,0.03411,102,1438,0.02472,0.04349
2020,5th Quintile,female,Permanent job,0.46281,1447,1597,0.43835,0.48727
2020,5th Quintile,female,Temporary job,0.05163,150,1597,0.04077,0.06249
2021,1st Quintile,male,Permanent job,0.20545,694,1115,0.18173,0.22918
2021,1st Quintile,male,Temporary job,0.09913,421,1115,0.08158,0.11668
2021,1st Quintile,female,Permanent job,0.20328,551,817,0.17567,0.23090
2021,1st Quintile,female,Temporary job,0.08847,266,817,0.06898,0.10795
2021,2nd Quintile,male,Permanent job,0.37206,754,896,0.34039,0.40373
2021,2nd Quintile,male,Temporary job,0.07173,142,896,0.05482,0.08863
2021,2nd Quintile,female,Permanent job,0.30727,819,983,0.27841,0.33612
2021,2nd Quintile,female,Temporary job,0.05876,164,983,0.04405,0.07347
2021,3rd Quintile,male,Permanent job,0.44205,805,918,0.40990,0.47419
2021,3rd Quintile,male,Temporary job,0.05648,113,918,0.04154,0.07142
2021,3rd Quintile,female,Permanent job,0.39525,912,1044,0.36558,0.42492
2021,3rd Quintile,female,Temporary job,0.05250,132,1044,0.03896,0.06603
2021,4th Quintile,male,Permanent job,0.52145,858,951,0.48969,0.55322
2021,4th Quintile,male,Temporary job,0.06529,93,951,0.04958,0.08100
2021,4th Quintile,female,Permanent job,0.46420,938,1062,0.43420,0.49421
2021,4th Quintile,female,Temporary job,0.05329,124,1062,0.03977,0.06681
2021,5th Quintile,male,Permanent job,0.49875,997,1082,0.46894,0.52856
2021,5th Quintile,male,Temporary job,0.03366,85,1082,0.02291,0.04441
2021,5th Quintile,female,Permanent job,0.50206,1094,1181,0.47353,0.53059
2021,5th Quintile,female,Temporary job,0.03720,87,1181,0.02640,0.04800
2022,1st Quintile,male,Permanent job,0.24140,668,978,0.21456,0.26823
2022,1st Quintile,male,Temporary job,0.07684,310,978,0.06014,0.09354
2022,1st Quintile,female,Permanent job,0.17156,512,742,0.14442,0.19871
2022,1st Quintile,female,Temporary job,0.08028,230,742,0.06072,0.09985
2022,2nd Quintile,male,Permanent job,0.34983,711,838,0.31752,0.38214
2022,2nd Quintile,male,Temporary job,0.05748,127,838,0.04171,0.07325
2022,2nd Quintile,female,Permanent job,0.30953,771,914,0.27954,0.33952
2022,2nd Quintile,female,Temporary job,0.05361,143,914,0.03900,0.06822
2022,3rd Quintile,male,Permanent job,0.40455,761,871,0.37193,0.43716
2022,3rd Quintile,male,Temporary job,0.04431,110,871,0.03063,0.05798
2022,3rd Quintile,female,Permanent job,0.38153,856,960,0.35079,0.41228
2022,3rd Quintile,female,Temporary job,0.03926,104,960,0.02697,0.05156
2022,4th Quintile,male,Permanent job,0.47118,847,938,0.43922,0.50314
2022,4th Quintile,male,Temporary job,0.04771,91,938,0.03406,0.06136
2022,4th Quintile,female,Permanent job,0.45150,928,1036,0.42119,0.48182
2022,4th Quintile,female,Temporary job,0.04834,108,1036,0.03527,0.06140
2022,5th Quintile,male,Permanent job,0.45597,915,990,0.42492,0.48701
2022,5th Quintile,male,Temporary job,0.03524,75,990,0.02375,0.04674
2022,5th Quintile,female,Permanent job,0.45009,1002,1085,0.42047,0.47970
2022,5th Quintile,female,Temporary job,0.02880,83,1085,0.01884,0.03876
